Symbol,Price,Max Profit,Max Profit%,Max Loss,BE+,BE-,Avg IV,Probability,Exp Date,Leg1 Strike,Leg1 Ask,Leg2 Strike,Leg2 Bid,Leg3 Strike,Leg3 Bid,Leg4 Strike,Leg4 Ask,ExpectedValue,KellyCriterion
C,47.99,0.36,+257.14%,0.14,48.36,47.14,24.87%,0.254,2023-06-16,47.00P,0.34,47.50P,0.47,48.00C,0.8,48.50C,0.57,-0.013,-0.036111111111111115
NKE,107.47,0.75,+300.00%,0.25,108.75,106.25,24.65%,0.236,2023-06-16,106.00P,0.98,107.00P,1.32,108.00C,1.5,109.00C,1.09,-0.0139999999999999,-0.018666666666666682
LUV,30.62,0.33,+194.12%,0.17,31.33,30.17,29.88%,0.311,2023-06-16,30.00P,0.31,30.50P,0.48,31.00C,0.41,31.50C,0.25,-0.0145,-0.04393939393939395
U,35.2,0.59,+143.90%,0.41,36.59,34.41,79.88%,0.3929999999999999,2023-06-09,34.00P,0.35,35.00P,0.74,36.00C,0.49,37.00C,0.29,-0.017,-0.02881355932203408
TSM,99.83,0.63,+170.27%,0.37,100.63,98.37,34.06%,0.345,2023-06-09,98.00P,0.28,99.00P,0.54,100.00C,1.04,101.00C,0.67,-0.025,-0.039682539682539736
AFRM,16.6,0.63,+170.27%,0.37,17.63,15.37,98.77%,0.341,2023-06-16,15.00P,0.41,16.00P,0.77,17.00C,0.77,18.00C,0.5,-0.0289999999999999,-0.04603174603174602
CCL,13.06,0.27,+117.39%,0.23,13.77,12.73,47.34%,0.396,2023-06-16,12.50P,0.17,13.00P,0.33,13.50C,0.22,14.00C,0.11,-0.0319999999999999,-0.11851851851851844
GM,36.2,0.56,+127.27%,0.44,37.56,35.44,34.29%,0.407,2023-06-16,35.00P,0.34,36.00P,0.66,37.00C,0.45,38.00C,0.21,-0.0329999999999999,-0.058928571428571386
WFC,41.79,0.25,+100.00%,0.25,42.25,41.25,28.18%,0.434,2023-06-09,41.00P,0.09,41.50P,0.19,42.00C,0.28,42.50C,0.13,-0.033,-0.13200000000000006
U,35.2,0.35,+233.33%,0.15,35.85,34.65,79.88%,0.2269999999999999,2023-06-09,34.50P,0.54,35.00P,0.74,35.50C,0.66,36.00C,0.51,-0.0365,-0.1042857142857144
DIS,92.46,0.7,+233.33%,0.3,93.7,91.3,24.57%,0.263,2023-06-16,91.00P,0.78,92.00P,1.12,93.00C,1.24,94.00C,0.88,-0.037,-0.05285714285714284
WFC,41.79,0.52,+108.33%,0.48,43.02,40.98,26.22%,0.442,2023-06-16,40.50P,0.23,41.50P,0.5,42.50C,0.41,43.50C,0.16,-0.038,-0.07307692307692307
TGT,132.05,0.66,+194.12%,0.34,133.66,131.34,30.34%,0.3,2023-06-09,131.00P,0.89,132.00P,1.31,133.00C,0.65,134.00C,0.41,-0.0399999999999999,-0.06060606060606062
XOM,108.68,0.56,+127.27%,0.44,109.56,107.44,25.25%,0.397,2023-06-09,107.00P,0.25,108.00P,0.48,109.00C,0.69,110.00C,0.36,-0.0429999999999999,-0.07678571428571414
TGT,132.05,1.0,+100.00%,1.0,135.0,131.0,30.34%,0.476,2023-06-09,130.00P,0.55,132.00P,1.31,134.00C,0.39,136.00C,0.15,-0.0479999999999999,-0.04800000000000004
FCX,37.76,0.59,+143.90%,0.41,38.59,36.41,39.36%,0.36,2023-06-16,36.00P,0.34,37.00P,0.58,38.00C,0.83,39.00C,0.48,-0.0499999999999999,-0.0847457627118644
TSLA,225.17,3.65,+270.37%,1.35,231.15,218.85,52.53%,0.26,2023-06-16,217.50P,4.1,222.50P,6.05,227.50C,6.25,232.50C,4.55,-0.05,-0.013698630136986323
PDD,71.61,0.65,+185.71%,0.35,72.65,70.35,57.45%,0.295,2023-06-09,70.00P,0.37,71.00P,0.63,72.00C,1.41,73.00C,1.02,-0.0549999999999999,-0.0846153846153846
TSLA,225.17,3.55,+89.87%,3.95,236.05,221.45,57.47%,0.519,2023-06-09,217.50P,1.16,225.00P,3.85,232.50C,1.35,240.00C,0.49,-0.0575000000000001,-0.016197183098591576
WBD,12.82,0.25,+100.00%,0.25,13.25,12.25,50.82%,0.376,2023-06-16,12.00P,0.13,12.50P,0.23,13.00C,0.36,13.50C,0.21,-0.062,-0.248
CVNA,15.63,0.64,+177.78%,0.36,16.64,14.36,125.39%,0.291,2023-06-16,14.00P,0.49,15.00P,0.87,16.00C,1.07,17.00C,0.81,-0.0689999999999999,-0.10781250000000005
NKE,107.47,1.15,+135.29%,0.85,110.15,105.85,24.65%,0.39,2023-06-16,105.00P,0.71,107.00P,1.32,109.00C,1.07,111.00C,0.53,-0.07,-0.06086956521739134
NVDA,379.74,1.91,+323.73%,0.59,381.91,375.59,43.03%,0.206,2023-06-09,375.00P,2.99,377.50P,3.95,380.00C,4.4,382.50C,3.45,-0.0749999999999999,-0.039267015706806276
AMD,118.84,3.9,+95.12%,4.1,129.9,114.1,58.86%,0.502,2023-06-16,110.00P,1.1,118.00P,3.8,126.00C,2.02,134.00C,0.82,-0.0839999999999998,-0.0215384615384615
TSLA,225.17,2.81,+128.31%,2.19,230.31,219.69,57.47%,0.421,2023-06-09,217.50P,1.16,222.50P,2.67,227.50C,2.67,232.50C,1.37,-0.0849999999999997,-0.030249110320284673
AXP,171.77,1.55,+163.16%,0.95,174.05,168.45,23.12%,0.346,2023-06-16,167.50P,0.99,170.00P,1.6,172.50C,2.16,175.00C,1.22,-0.0849999999999997,-0.054838709677419384
ORCL,105.32,2.33,+139.52%,1.67,110.33,101.67,50.17%,0.395,2023-06-16,100.00P,1.26,104.00P,2.55,108.00C,2.26,112.00C,1.22,-0.0899999999999997,-0.038626609442060075
DIS,92.46,1.05,+110.53%,0.95,95.05,90.95,24.57%,0.428,2023-06-16,90.00P,0.52,92.00P,1.12,94.00C,0.86,96.00C,0.41,-0.0939999999999999,-0.08952380952380955
MS,86.61,0.96,+92.31%,1.04,88.96,85.04,23.15%,0.462,2023-06-16,84.00P,0.4,86.00P,0.92,88.00C,0.69,90.00C,0.25,-0.1159999999999999,-0.12083333333333339
GM,36.2,0.63,+72.41%,0.87,38.13,35.37,34.29%,0.499,2023-06-16,34.50P,0.23,36.00P,0.66,37.50C,0.3,39.00C,0.1,-0.1215,-0.19285714285714287
GME,26.0,0.71,+244.83%,0.29,26.71,24.29,151.19%,0.158,2023-06-16,24.00P,1.38,25.00P,1.8,26.00C,2.45,27.00C,2.16,-0.1319999999999999,-0.18591549295774643
GME,26.0,0.69,+222.58%,0.31,26.69,24.31,278.72%,0.178,2023-06-09,24.00P,1.14,25.00P,1.55,26.00C,2.12,27.00C,1.84,-0.132,-0.19130434782608705
GME,26.0,1.28,+177.78%,0.72,28.28,23.72,151.19%,0.289,2023-06-16,23.00P,0.97,25.00P,1.8,27.00C,2.05,29.00C,1.6,-0.142,-0.11093750000000004
GME,26.0,1.26,+170.27%,0.74,27.26,22.74,151.19%,0.293,2023-06-16,22.00P,0.65,24.00P,1.3,26.00C,2.45,28.00C,1.84,-0.154,-0.12222222222222232
GME,26.0,1.68,+127.27%,1.32,29.68,23.32,151.19%,0.3879999999999999,2023-06-16,22.00P,0.65,25.00P,1.8,28.00C,1.75,31.00C,1.22,-0.1560000000000003,-0.09285714285714307
PDD,71.61,0.91,+83.49%,1.09,73.91,70.09,57.45%,0.4639999999999999,2023-06-09,69.00P,0.21,71.00P,0.63,73.00C,0.98,75.00C,0.49,-0.1620000000000001,-0.17802197802197817
AI,36.05,0.8,+114.29%,0.7,37.8,34.7,125.37%,0.355,2023-06-09,34.00P,0.6,35.50P,1.15,37.00C,0.75,38.50C,0.5,-0.1674999999999999,-0.20937499999999995
TCOM,34.06,0.6,+150.00%,0.4,35.6,33.4,68.58%,0.231,2023-06-16,33.00P,0.9,34.00P,1.25,35.00C,1.1,36.00C,0.85,-0.169,-0.28166666666666673
XOM,108.68,0.67,+50.38%,1.33,109.67,106.33,25.25%,0.565,2023-06-09,105.00P,0.08,107.00P,0.23,109.00C,0.69,111.00C,0.17,-0.2000000000000001,-0.29850746268656725
HD,300.16,2.92,+140.39%,2.08,307.92,297.08,22.82%,0.375,2023-06-16,295.00P,2.15,300.00P,3.8,305.00C,2.47,310.00C,1.2,-0.205,-0.07020547945205478
AI,36.05,1.05,+72.41%,1.45,39.05,34.45,125.37%,0.493,2023-06-09,33.00P,0.35,35.50P,1.15,38.00C,0.5,40.50C,0.25,-0.2174999999999999,-0.20714285714285718
GM,36.2,0.65,+48.15%,1.35,38.65,35.35,34.29%,0.5589999999999999,2023-06-16,34.00P,0.15,36.00P,0.66,38.00C,0.2,40.00C,0.06,-0.2320000000000002,-0.35692307692307723
SQ,66.33,0.76,+61.29%,1.24,67.76,64.24,52.59%,0.503,2023-06-09,63.00P,0.16,65.00P,0.52,67.00C,0.65,69.00C,0.25,-0.2339999999999999,-0.3078947368421053
JPM,140.77,0.59,+41.84%,1.41,142.59,139.41,19.23%,0.569,2023-06-09,138.00P,0.1,140.00P,0.36,142.00C,0.41,144.00C,0.08,-0.2720000000000001,-0.4610169491525426
XOM,108.68,0.6,+42.86%,1.4,110.6,107.4,25.25%,0.562,2023-06-09,106.00P,0.13,108.00P,0.48,110.00C,0.34,112.00C,0.09,-0.2759999999999998,-0.45999999999999974
TSLA,225.17,6.92,+85.64%,8.08,246.92,218.08,52.53%,0.519,2023-06-16,210.00P,2.08,225.00P,7.3,240.00C,2.67,255.00C,0.97,-0.2949999999999995,-0.04263005780346818
TSLA,225.17,3.81,+61.55%,6.19,238.81,221.19,57.47%,0.579,2023-06-09,215.00P,0.73,225.00P,3.85,235.00C,0.95,245.00C,0.26,-0.4000000000000003,-0.10498687664042004
TSLA,225.17,3.16,+72.81%,4.34,233.16,219.34,57.47%,0.525,2023-06-09,215.00P,0.73,222.50P,2.67,230.00C,1.91,237.50C,0.69,-0.4024999999999994,-0.12737341772151886
IEP,26.8,1.1,+78.57%,1.4,28.6,23.9,110.07%,0.3929999999999999,2023-06-16,22.50P,0.5,25.00P,1.0,27.50C,1.4,30.00C,0.8,-0.4174999999999998,-0.37954545454545463
NFLX,400.53,3.85,+105.48%,3.65,408.85,393.65,45.04%,0.43,2023-06-09,390.00P,1.4,397.50P,3.5,405.00C,3.75,412.50C,2.0,-0.4250000000000002,-0.11038961038961047
TSLA,225.17,3.03,+67.79%,4.47,230.53,216.97,57.47%,0.518,2023-06-09,212.50P,0.44,220.00P,1.77,227.50C,2.67,235.00C,0.97,-0.585,-0.19306930693069302
GS,336.53,3.72,+59.24%,6.28,343.72,326.28,21.17%,0.562,2023-06-16,320.00P,0.51,330.00P,1.64,340.00C,3.4,350.00C,0.81,-0.6599999999999993,-0.17741935483870955
TSLA,225.17,3.23,+47.71%,6.77,235.73,219.27,57.47%,0.593,2023-06-09,212.50P,0.44,222.50P,2.67,232.50C,1.35,242.50C,0.35,-0.8400000000000003,-0.260061919504644
TSLA,225.17,3.93,+45.86%,8.57,241.43,221.07,57.47%,0.617,2023-06-09,212.50P,0.44,225.00P,3.85,237.50C,0.67,250.00C,0.15,-0.8575000000000004,-0.21819338422391857
TSLA,225.17,7.36,+58.23%,12.64,252.36,217.64,52.53%,0.5760000000000001,2023-06-16,205.00P,1.29,225.00P,7.3,245.00C,1.88,265.00C,0.53,-1.1199999999999992,-0.15217391304347813
TSLA,225.17,2.92,+41.24%,7.08,232.92,217.08,57.47%,0.5920000000000001,2023-06-09,210.00P,0.27,220.00P,1.77,230.00C,1.91,240.00C,0.49,-1.1599999999999997,-0.39726027397260255
HD,300.16,3.57,+55.52%,6.43,313.57,296.43,22.82%,0.525,2023-06-16,290.00P,1.13,300.00P,3.8,310.00C,1.14,320.00C,0.24,-1.1799999999999995,-0.330532212885154
CAT,234.21,3.18,+46.63%,6.82,243.18,226.82,28.76%,0.5579999999999999,2023-06-16,220.00P,0.54,230.00P,2.18,240.00C,2.1,250.00C,0.56,-1.2400000000000009,-0.3899371069182391
TSLA,225.17,3.16,+33.83%,9.34,238.16,219.34,57.47%,0.638,2023-06-09,210.00P,0.27,222.50P,2.67,235.00C,0.95,247.50C,0.19,-1.3649999999999998,-0.43196202531645567
TSLA,225.17,3.96,+35.87%,11.04,243.96,221.04,57.47%,0.639,2023-06-09,210.00P,0.27,225.00P,3.85,240.00C,0.48,255.00C,0.1,-1.4549999999999996,-0.3674242424242422
ROKU,70.14,2.15,+27.39%,7.85,77.15,62.85,72.41%,0.632,2023-06-16,55.00P,0.07,65.00P,1.08,75.00C,1.48,85.00C,0.34,-1.5299999999999998,-0.7116279069767442
TSLA,225.17,3.05,+25.52%,11.95,240.55,219.45,57.47%,0.667,2023-06-09,207.50P,0.17,222.50P,2.67,237.50C,0.67,252.50C,0.12,-1.9449999999999996,-0.6377049180327867
TSLA,225.17,3.95,+29.15%,13.55,246.45,221.05,57.47%,0.6509999999999999,2023-06-09,207.50P,0.17,225.00P,3.85,242.50C,0.34,260.00C,0.07,-2.157500000000001,-0.5462025316455701
Downloaded from Barchart.com as of 06-07-2023 02:15pm CDT,,,,,,,,,,,,,,,,,,,
