Symbol,Price,Max Profit,Max Profit%,Max Loss,BE+,BE-,Avg IV,Probability,Exp Date,Leg1 Strike,Leg1 Ask,Leg2 Strike,Leg2 Bid,Leg3 Strike,Leg3 Bid,Leg4 Strike,Leg4 Ask,Exp Type,ExpectedValue,KellyCriterion
AMZN,109.82,2.63,+191.97%,1.37,114.63,105.37,182.33%,0.467,2023-04-28,104.00P,1.73,108.00P,3.15,112.00C,3.0,116.00C,1.79,weekly,49.800000000000026,0.18935361216730043
AMZN,109.82,2.83,+130.42%,2.17,113.83,103.17,182.33%,0.525,2023-04-28,101.00P,0.95,106.00P,2.22,111.00C,3.35,116.00C,1.79,weekly,45.50000000000003,0.16077738515901063
AMZN,109.82,2.5,+166.67%,1.5,113.5,104.5,182.33%,0.456,2023-04-28,103.00P,1.45,107.00P,2.7,111.00C,3.35,115.00C,2.1,weekly,32.39999999999999,0.12959999999999997
AMZN,109.82,2.48,+163.16%,1.52,112.48,103.52,182.33%,0.4479999999999999,2023-04-28,102.00P,1.19,106.00P,2.22,110.00C,3.95,114.00C,2.5,weekly,27.19999999999997,0.10967741935483857
SNOW,148.77,2.24,+81.16%,2.76,152.24,142.76,100.99%,0.596,2023-04-28,140.00P,0.66,145.00P,1.5,150.00C,2.55,155.00C,1.15,weekly,22.00000000000001,0.0982142857142858
TSLA,160.19,1.29,+106.61%,1.21,163.79,158.71,51.54%,0.565,2023-04-28,157.50P,0.77,160.00P,1.6,162.50C,0.8,165.00C,0.34,weekly,20.249999999999982,0.15697674418604646
NVDA,272.26,1.49,+147.53%,1.01,273.99,268.51,41.11%,0.48,2023-04-28,267.50P,0.85,270.00P,1.35,272.50C,2.1,275.00C,1.11,weekly,18.999999999999996,0.1275167785234899
AAPL,168.41,2.89,+136.97%,2.11,172.89,162.11,37.92%,0.4579999999999999,2023-05-05,160.00P,0.96,165.00P,2.1,170.00C,2.79,175.00C,1.04,weekly,17.999999999999986,0.06228373702422137
PINS,27.27,0.86,+134.38%,0.64,28.86,25.64,224.63%,0.523,2023-04-28,25.00P,0.45,26.50P,0.88,28.00C,0.93,29.50C,0.5,weekly,14.450000000000005,0.16802325581395353
SNAP,10.5,0.64,+177.78%,0.36,12.14,9.86,400.99%,0.5,2023-04-28,9.50P,0.42,10.50P,0.85,11.50C,0.48,12.50C,0.27,weekly,14.0,0.21875000000000003
PINS,27.27,0.97,+94.17%,1.03,29.97,26.03,224.63%,0.584,2023-04-28,25.00P,0.45,27.00P,1.08,29.00C,0.57,31.00C,0.23,weekly,13.79999999999999,0.14226804123711326
PINS,27.27,1.04,+71.23%,1.46,30.54,25.96,224.63%,0.637,2023-04-28,24.50P,0.32,27.00P,1.08,29.50C,0.42,32.00C,0.14,weekly,13.250000000000009,0.12740384615384626
XOM,116.83,1.05,+110.53%,0.95,118.05,113.95,61.73%,0.5379999999999999,2023-04-28,113.00P,0.33,115.00P,0.67,117.00C,1.37,119.00C,0.66,weekly,12.599999999999987,0.1199999999999999
SNOW,148.77,2.41,+67.13%,3.59,151.41,140.59,100.99%,0.616,2023-04-28,137.00P,0.39,143.00P,1.02,149.00C,2.93,155.00C,1.15,weekly,10.599999999999994,0.043983402489626566
XOM,116.83,0.99,+98.02%,1.01,118.99,115.01,61.73%,0.5429999999999999,2023-04-28,114.00P,0.49,116.00P,1.01,118.00C,0.9,120.00C,0.43,weekly,7.59999999999998,0.07676767676767661
INTC,29.86,0.64,+177.78%,0.36,31.14,28.86,181.74%,0.427,2023-04-28,28.50P,0.58,29.50P,0.93,30.50C,0.8,31.50C,0.51,weekly,6.700000000000003,0.10468750000000006
AAPL,168.41,0.7,+38.89%,1.8,170.7,166.8,27.56%,0.7340000000000001,2023-04-28,165.00P,0.14,167.50P,0.56,170.00C,0.36,172.50C,0.08,weekly,3.5000000000000284,0.05000000000000026
AMD,87.44,0.61,+156.41%,0.39,88.61,86.39,61.18%,0.425,2023-04-28,86.00P,0.57,87.00P,0.86,88.00C,0.8,89.00C,0.48,weekly,3.500000000000004,0.05737704918032788
GOOG,108.37,0.54,+36.99%,1.46,109.54,106.46,32.64%,0.742,2023-04-28,105.00P,0.08,107.00P,0.27,109.00C,0.46,111.00C,0.11,weekly,2.3999999999999986,0.04444444444444456
MU,61.9,0.43,+75.44%,0.57,62.43,60.57,46.04%,0.59,2023-04-28,60.00P,0.11,61.00P,0.25,62.00C,0.49,63.00C,0.2,weekly,2.0,0.04651162790697667
SHOP,47.59,0.47,+88.68%,0.53,48.97,47.03,70.60%,0.5379999999999999,2023-04-28,46.50P,0.3,47.50P,0.6,48.50C,0.31,49.50C,0.14,weekly,0.7999999999999936,0.01702127659574449
DIS,99.93,0.44,+78.57%,0.56,100.44,98.56,30.22%,0.5670000000000001,2023-04-28,98.00P,0.11,99.00P,0.25,100.00C,0.56,101.00C,0.26,weekly,0.7000000000000028,0.015909090909091064
GOOGL,107.59,0.47,+88.68%,0.53,108.47,106.53,33.74%,0.529,2023-04-28,106.00P,0.25,107.00P,0.47,108.00C,0.53,109.00C,0.28,weekly,-0.0999999999999978,-0.0021276595744680847
PYPL,74.27,0.41,+69.49%,0.59,75.41,73.59,39.65%,0.585,2023-04-28,73.00P,0.22,74.00P,0.47,75.00C,0.29,76.00C,0.13,weekly,-0.5000000000000036,-0.01219512195121956
TSLA,160.19,1.53,+44.09%,3.47,166.53,158.47,51.54%,0.693,2023-04-28,155.00P,0.32,160.00P,1.6,165.00C,0.31,170.00C,0.06,weekly,-0.5000000000000142,-0.003267973856209334
DDOG,70.21,0.98,+96.08%,1.02,71.98,68.02,112.55%,0.502,2023-04-28,67.00P,0.54,69.00P,1.0,71.00C,1.3,73.00C,0.78,weekly,-1.6000000000000014,-0.01632653061224496
NFLX,325.85,1.73,+52.91%,3.27,331.73,323.27,34.83%,0.649,2023-04-28,320.00P,0.62,325.00P,1.78,330.00C,0.76,335.00C,0.19,weekly,-2.499999999999986,-0.014450867052023
MARA,10.06,0.2,+66.67%,0.3,10.7,9.8,150.48%,0.547,2023-04-28,9.50P,0.11,10.00P,0.24,10.50C,0.14,11.00C,0.07,weekly,-2.649999999999997,-0.13249999999999978
GOOGL,107.59,0.55,+37.93%,1.45,108.55,105.45,33.74%,0.708,2023-04-28,104.00P,0.08,106.00P,0.21,108.00C,0.53,110.00C,0.11,weekly,-3.3999999999999986,-0.061818181818181876
AMD,87.44,2.76,+123.21%,2.24,94.76,84.24,71.60%,0.4379999999999999,2023-05-05,82.00P,1.43,87.00P,3.2,92.00C,1.63,97.00C,0.64,weekly,-5.000000000000043,-0.018115942028985716
SCHW,51.73,0.22,+78.57%,0.28,52.22,51.28,40.41%,0.456,2023-04-28,51.00P,0.21,51.50P,0.32,52.00C,0.27,52.50C,0.16,weekly,-5.200000000000003,-0.2363636363636364
SQ,60.58,2.29,+133.92%,1.71,66.29,57.71,90.58%,0.414,2023-05-05,56.00P,1.26,60.00P,2.66,64.00C,1.61,68.00C,0.72,weekly,-5.40000000000002,-0.023580786026200944
CRM,195.94,0.86,+52.44%,1.64,198.36,194.14,31.95%,0.633,2023-04-28,192.50P,0.34,195.00P,0.83,197.50C,0.62,200.00C,0.25,weekly,-5.75,-0.06686046511627902
GOOG,108.37,0.42,+72.41%,0.58,109.42,107.58,32.64%,0.515,2023-04-28,107.00P,0.3,108.00P,0.49,109.00C,0.46,110.00C,0.23,weekly,-6.4999999999999964,-0.15476190476190477
GOOGL,107.59,0.49,+32.45%,1.51,109.49,106.51,33.74%,0.71,2023-04-28,105.00P,0.12,107.00P,0.47,109.00C,0.21,111.00C,0.07,weekly,-9.000000000000007,-0.18367346938775528
AMZN,109.82,3.45,+135.29%,2.55,115.45,102.55,79.10%,0.41,2023-05-05,100.00P,1.3,106.00P,2.9,112.00C,3.8,118.00C,1.95,weekly,-9.000000000000028,-0.026086956521739202
VZ,38.79,0.35,+53.85%,0.65,39.35,37.65,20.30%,0.551,2023-05-05,37.00P,0.06,38.00P,0.15,39.00C,0.33,40.00C,0.07,weekly,-9.9,-0.28285714285714275
GOOG,108.37,1.49,+98.68%,1.51,110.49,104.51,31.40%,0.47,2023-05-05,103.00P,0.42,106.00P,0.95,109.00C,1.59,112.00C,0.63,weekly,-10.0,-0.06711409395973154
DDOG,70.21,0.94,+88.68%,1.06,72.94,69.06,112.55%,0.474,2023-04-28,68.00P,0.82,70.00P,1.41,72.00C,0.89,74.00C,0.54,weekly,-11.200000000000005,-0.11914893617021288
GOOGL,107.59,1.47,+96.08%,1.53,110.47,104.53,31.63%,0.472,2023-05-05,103.00P,0.51,106.00P,1.18,109.00C,1.25,112.00C,0.45,weekly,-11.400000000000006,-0.07755102040816335
AAPL,168.41,2.71,+118.34%,2.29,175.21,164.79,37.92%,0.435,2023-05-05,162.50P,1.45,167.50P,3.0,172.50C,1.73,177.50C,0.57,weekly,-11.499999999999986,-0.0424354243542435
TSM,83.67,0.3,+42.86%,0.7,84.3,82.7,31.30%,0.584,2023-04-28,82.00P,0.11,83.00P,0.22,84.00C,0.31,85.00C,0.12,weekly,-11.6,-0.3866666666666667
RIOT,11.84,0.66,+78.57%,0.84,13.66,10.84,128.01%,0.481,2023-05-05,10.00P,0.19,11.50P,0.65,13.00C,0.43,14.50C,0.23,weekly,-11.849999999999987,-0.1795454545454545
NFLX,325.85,1.26,+101.61%,1.24,328.76,323.74,34.83%,0.4479999999999999,2023-04-28,322.50P,1.2,325.00P,1.78,327.50C,1.53,330.00C,0.85,weekly,-12.000000000000014,-0.09523809523809537
MSFT,304.83,3.73,+98.94%,3.77,308.73,293.77,26.15%,0.484,2023-05-05,290.00P,0.8,297.50P,1.76,305.00C,4.2,312.50C,1.43,weekly,-14.000000000000028,-0.03753351206434317
SCHW,51.73,0.86,+75.44%,1.14,53.86,50.14,38.85%,0.493,2023-05-05,49.00P,0.32,51.00P,0.78,53.00C,0.56,55.00C,0.16,weekly,-15.4,-0.1790697674418605
GOOG,108.37,0.46,+29.87%,1.54,110.46,107.54,32.64%,0.6809999999999999,2023-04-28,106.00P,0.17,108.00P,0.49,110.00C,0.2,112.00C,0.06,weekly,-17.800000000000015,-0.38695652173913075
DDOG,70.21,1.38,+38.12%,3.62,76.38,68.62,112.55%,0.687,2023-04-28,65.00P,0.23,70.00P,1.41,75.00C,0.32,80.00C,0.12,weekly,-18.49999999999997,-0.13405797101449263
LCID,8.17,0.32,+47.06%,0.68,8.82,7.18,112.99%,0.483,2023-05-05,6.50P,0.07,7.50P,0.23,8.50C,0.33,9.50C,0.17,weekly,-19.7,-0.6156250000000001
UBER,29.7,1.14,+61.29%,1.86,32.14,26.86,86.07%,0.547,2023-05-05,25.00P,0.17,28.00P,0.69,31.00C,0.88,34.00C,0.26,weekly,-21.9,-0.19210526315789475
AXP,158.45,0.53,+26.90%,1.97,160.53,156.97,28.81%,0.7,2023-04-28,155.00P,0.19,157.50P,0.51,160.00C,0.31,162.50C,0.1,weekly,-22.00000000000001,-0.4150943396226416
MARA,10.06,0.55,+57.89%,0.95,11.55,8.95,141.16%,0.485,2023-05-05,8.00P,0.12,9.50P,0.47,11.00C,0.44,12.50C,0.24,weekly,-22.25,-0.40454545454545454
MCD,294.72,0.68,+37.36%,1.82,295.68,291.82,17.13%,0.637,2023-04-28,290.00P,0.16,292.50P,0.32,295.00C,0.7,297.50C,0.18,weekly,-22.75,-0.3345588235294117
UPS,177.76,0.61,+32.28%,1.89,180.61,176.89,25.32%,0.655,2023-04-28,175.00P,0.21,177.50P,0.72,180.00C,0.19,182.50C,0.09,weekly,-25.25,-0.41393442622950816
MSFT,304.83,1.33,+36.24%,3.67,306.33,298.67,25.95%,0.679,2023-04-28,295.00P,0.09,300.00P,0.32,305.00C,1.36,310.00C,0.26,weekly,-27.499999999999982,-0.20676691729323282
GS,341.6,1.06,+26.90%,3.94,346.06,338.94,24.36%,0.732,2023-04-28,335.00P,0.33,340.00P,1.02,345.00C,0.45,350.00C,0.08,weekly,-28.00000000000001,-0.26415094339622636
FDX,225.94,0.59,+30.89%,1.91,228.09,224.41,23.54%,0.644,2023-04-28,222.50P,0.26,225.00P,0.59,227.50C,0.42,230.00C,0.16,weekly,-29.999999999999996,-0.5084745762711863
MSFT,304.83,0.76,+11.28%,6.74,308.26,299.24,25.95%,0.851,2023-04-28,292.50P,0.06,300.00P,0.32,307.50C,0.57,315.00C,0.07,weekly,-35.750000000000014,-0.47039473684210553
BA,206.04,2.48,+98.41%,2.52,212.48,202.52,30.08%,0.43,2023-05-05,200.00P,1.37,205.00P,2.75,210.00C,1.76,215.00C,0.66,weekly,-37.000000000000014,-0.14919354838709686
GOOGL,107.59,1.47,+58.10%,2.53,111.47,104.53,31.63%,0.536,2023-05-05,102.00P,0.38,106.00P,1.18,110.00C,0.89,114.00C,0.22,weekly,-38.59999999999998,-0.2625850340136052
MSFT,304.83,3.45,+85.19%,4.05,310.95,296.55,26.15%,0.485,2023-05-05,292.50P,1.03,300.00P,2.43,307.50C,3.05,315.00C,1.0,weekly,-41.25000000000003,-0.11956521739130428
NFLX,325.85,1.75,+30.43%,5.75,334.25,323.25,34.83%,0.7090000000000001,2023-04-28,317.50P,0.32,325.00P,1.78,332.50C,0.35,340.00C,0.06,weekly,-43.24999999999994,-0.24714285714285675
MSFT,304.83,4.6,+85.19%,5.4,309.6,290.4,24.04%,0.478,2023-05-12,285.00P,1.15,295.00P,2.25,305.00C,5.45,315.00C,1.95,weekly,-62.00000000000003,-0.1347826086956523
NFLX,325.85,4.84,+93.80%,5.16,339.84,320.16,35.32%,0.446,2023-05-05,315.00P,2.62,325.00P,5.7,335.00C,2.62,345.00C,0.86,weekly,-70.00000000000003,-0.14462809917355374
GOOGL,107.59,1.39,+38.50%,3.61,112.39,104.61,31.63%,0.58,2023-05-05,101.00P,0.29,106.00P,1.18,111.00C,0.61,116.00C,0.11,weekly,-71.00000000000001,-0.510791366906475
AAPL,168.41,2.89,+62.69%,4.61,177.89,164.61,37.92%,0.52,2023-05-05,160.00P,0.96,167.50P,3.0,175.00C,1.02,182.50C,0.17,weekly,-71.00000000000003,-0.24567474048442905
AAPL,168.41,3.07,+69.30%,4.43,178.07,164.43,30.92%,0.475,2023-05-12,160.00P,1.49,167.50P,3.55,175.00C,1.31,182.50C,0.3,weekly,-86.75000000000003,-0.28257328990228014
TSLA,160.19,5.15,+70.07%,7.35,175.15,152.35,49.90%,0.516,2023-05-12,145.00P,1.58,157.50P,4.9,170.00C,2.57,182.50C,0.74,weekly,-90.0,-0.1747572815533979
MSFT,304.83,3.28,+48.81%,6.72,313.28,296.72,26.15%,0.547,2023-05-05,290.00P,0.8,300.00P,2.43,310.00C,2.0,320.00C,0.35,weekly,-124.99999999999996,-0.38109756097560965
AAPL,168.41,2.86,+40.06%,7.14,180.36,164.64,37.92%,0.5710000000000001,2023-05-05,157.50P,0.62,167.50P,3.0,177.50C,0.54,187.50C,0.06,weekly,-142.99999999999997,-0.4999999999999997
MSFT,304.83,3.1,+32.98%,9.4,315.6,296.9,26.15%,0.598,2023-05-05,287.50P,0.57,300.00P,2.43,312.50C,1.38,325.00C,0.14,weekly,-192.5,-0.6209677419354841
TSLA,160.19,5.2,+42.28%,12.3,180.2,152.3,49.90%,0.583,2023-05-12,140.00P,0.94,157.50P,4.9,175.00C,1.53,192.50C,0.29,weekly,-209.7500000000001,-0.4033653846153848
MSFT,304.83,2.9,+23.97%,12.1,312.9,292.1,26.15%,0.645,2023-05-05,280.00P,0.26,295.00P,1.3,310.00C,2.0,325.00C,0.14,weekly,-242.49999999999997,-0.836206896551724
META,238.56,4.55,+29.45%,15.45,244.55,215.45,38.94%,0.648,2023-05-05,200.00P,0.12,220.00P,0.62,240.00C,4.4,260.00C,0.35,weekly,-248.9999999999999,-0.5472527472527472
MSFT,304.83,2.81,+23.05%,12.19,317.81,297.19,26.15%,0.634,2023-05-05,285.00P,0.44,300.00P,2.43,315.00C,0.88,330.00C,0.06,weekly,-268.0,-0.9537366548042704
META,238.56,3.61,+19.11%,18.89,246.11,216.39,38.94%,0.6829999999999999,2023-05-05,197.50P,0.11,220.00P,0.62,242.50C,3.35,265.00C,0.25,weekly,-352.2500000000001,-0.975761772853186
META,238.56,2.92,+13.22%,22.08,247.92,217.08,38.94%,0.722,2023-05-05,195.00P,0.1,220.00P,0.62,245.00C,2.5,270.00C,0.1,weekly,-403.0000000000001,-1.38013698630137
Downloaded from Barchart.com as of 04-28-2023 12:00am CDT,,,,,,,,,,,,,,,,,,,,
