Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
INTC,33.94,0.18,+56.25%,0.32,34.18,0.616,2023-06-30,34.0,0.48,34.5,0.3,weekly,-0.012,-0.06666666666666672
GM,37.37,0.17,+51.52%,0.33,37.67,0.635,2023-06-30,37.5,0.39,38.0,0.22,weekly,-0.0124999999999999,-0.07352941176470593
SBUX,98.74,0.33,+49.25%,0.67,99.33,0.6559999999999999,2023-06-30,99.0,0.63,100.0,0.3,weekly,-0.014,-0.04242424242424275
MRVL,60.33,0.12,+31.58%,0.38,61.62,0.731,2023-06-30,61.5,0.5,62.0,0.38,weekly,-0.0145,-0.12083333333333345
RCL,101.25,0.4,+66.67%,0.6,101.4,0.585,2023-06-30,101.0,1.39,102.0,0.99,weekly,-0.015,-0.037500000000000026
BTU,21.05,0.19,+61.29%,0.31,21.19,0.59,2023-06-30,21.0,0.35,21.5,0.16,weekly,-0.015,-0.07894736842105274
NCLH,19.45,0.17,+51.52%,0.33,19.67,0.628,2023-06-30,19.5,0.3,20.0,0.13,weekly,-0.016,-0.09411764705882349
GM,37.37,0.1,+25.00%,0.4,38.1,0.767,2023-06-30,38.0,0.21,38.5,0.11,weekly,-0.0165,-0.16499999999999992
ROKU,63.89,0.39,+63.93%,0.61,64.39,0.5920000000000001,2023-06-30,64.0,1.35,65.0,0.96,weekly,-0.0179999999999999,-0.04615384615384593
MRVL,60.33,0.15,+42.86%,0.35,61.15,0.664,2023-06-30,61.0,0.66,61.5,0.51,weekly,-0.0179999999999999,-0.11999999999999987
INTC,33.94,0.06,+13.64%,0.44,35.06,0.843,2023-06-30,35.0,0.16,35.5,0.1,weekly,-0.0185,-0.3083333333333336
SHOP,64.26,0.11,+12.36%,0.89,67.11,0.871,2023-06-30,67.0,0.31,68.0,0.2,weekly,-0.019,-0.17272727272727278
JPM,139.52,0.36,+56.25%,0.64,140.36,0.621,2023-06-30,140.0,0.94,141.0,0.58,weekly,-0.019,-0.052777777777777736
ROKU,63.89,0.29,+40.85%,0.71,65.29,0.691,2023-06-30,65.0,0.93,66.0,0.64,weekly,-0.019,-0.06551724137931053
QCOM,118.8,0.29,+40.85%,0.71,120.29,0.691,2023-06-30,120.0,0.84,121.0,0.55,weekly,-0.019,-0.06551724137931053
AMZN,129.21,0.18,+21.95%,0.82,132.18,0.8009999999999999,2023-06-30,132.0,0.61,133.0,0.43,weekly,-0.019,-0.1055555555555559
C,46.52,0.08,+19.05%,0.42,47.58,0.8009999999999999,2023-06-30,47.5,0.17,48.0,0.09,weekly,-0.0195,-0.24375000000000027
AMZN,129.21,0.12,+13.64%,0.88,133.12,0.86,2023-06-30,133.0,0.41,134.0,0.29,weekly,-0.02,-0.16666666666666682
MU,66.33,0.16,+19.05%,0.84,71.16,0.82,2023-06-30,71.0,0.71,72.0,0.55,weekly,-0.02,-0.12500000000000028
MU,66.33,0.12,+13.64%,0.88,72.12,0.8590000000000001,2023-06-30,72.0,0.54,73.0,0.42,weekly,-0.0209999999999999,-0.1749999999999993
QCOM,118.8,0.39,+63.93%,0.61,119.39,0.589,2023-06-30,119.0,1.25,120.0,0.86,weekly,-0.0209999999999999,-0.05384615384615387
PARA,15.99,0.16,+47.06%,0.34,16.16,0.638,2023-06-30,16.0,0.28,16.5,0.12,weekly,-0.021,-0.13125
XOM,103.78,0.37,+58.73%,0.63,104.37,0.608,2023-06-30,104.0,0.85,105.0,0.48,weekly,-0.022,-0.059459459459459435
META,286.85,1.0,+66.67%,1.5,288.5,0.591,2023-06-30,287.5,3.7,290.0,2.7,weekly,-0.0225,-0.022500000000000103
C,46.52,0.13,+35.14%,0.37,47.13,0.6940000000000001,2023-06-30,47.0,0.31,47.5,0.18,weekly,-0.0229999999999999,-0.1769230769230766
MSFT,333.26,1.48,+42.05%,3.52,336.48,0.6990000000000001,2023-06-30,335.0,2.3,340.0,0.82,weekly,-0.0249999999999996,-0.01689189189189158
CCJ,29.49,0.09,+21.95%,0.41,30.09,0.77,2023-06-30,30.0,0.2,30.5,0.11,weekly,-0.0249999999999999,-0.2777777777777776
HAL,32.04,0.19,+61.29%,0.31,32.19,0.57,2023-06-30,32.0,0.47,32.5,0.28,weekly,-0.025,-0.1315789473684212
WFC,41.01,0.19,+61.29%,0.31,41.19,0.57,2023-06-30,41.0,0.47,41.5,0.28,weekly,-0.025,-0.1315789473684212
IBM,132.67,0.32,+47.06%,0.68,133.32,0.654,2023-06-30,133.0,0.65,134.0,0.33,weekly,-0.0259999999999999,-0.08124999999999995
ABNB,126.73,0.4,+66.67%,0.6,127.4,0.574,2023-06-30,127.0,1.7,128.0,1.3,weekly,-0.0259999999999999,-0.06500000000000007
MU,66.33,0.2,+25.00%,0.8,70.2,0.773,2023-06-30,70.0,0.93,71.0,0.73,weekly,-0.0269999999999999,-0.1349999999999999
QCOM,118.8,0.12,+13.64%,0.88,122.12,0.853,2023-06-30,122.0,0.32,123.0,0.2,weekly,-0.027,-0.22500000000000026
JD,35.67,0.15,+42.86%,0.35,36.15,0.6459999999999999,2023-06-30,36.0,0.42,36.5,0.27,weekly,-0.027,-0.18000000000000022
DKNG,25.77,0.08,+19.05%,0.42,26.58,0.7859999999999999,2023-06-30,26.5,0.19,27.0,0.11,weekly,-0.027,-0.33750000000000036
PLTR,14.53,0.18,+56.25%,0.32,14.68,0.585,2023-06-30,14.5,0.39,15.0,0.21,weekly,-0.0275,-0.15277777777777787
MU,66.33,0.31,+44.93%,0.69,68.31,0.662,2023-06-30,68.0,1.54,69.0,1.23,weekly,-0.0279999999999999,-0.09032258064516109
RIVN,13.63,0.32,+47.06%,0.68,13.82,0.652,2023-06-30,13.5,0.46,14.5,0.14,weekly,-0.0279999999999999,-0.08749999999999993
AMD,109.74,0.33,+49.25%,0.67,111.33,0.642,2023-06-30,111.0,1.28,112.0,0.95,weekly,-0.0279999999999999,-0.08484848484848483
NIO,9.31,0.1,+25.00%,0.4,9.6,0.743,2023-06-30,9.5,0.16,10.0,0.06,weekly,-0.0284999999999999,-0.28500000000000003
CSCO,50.83,0.13,+35.14%,0.37,51.13,0.682,2023-06-30,51.0,0.21,51.5,0.08,weekly,-0.0289999999999999,-0.22307692307692284
DIS,89.35,0.25,+33.33%,0.75,90.25,0.721,2023-06-30,90.0,0.49,91.0,0.24,weekly,-0.029,-0.11600000000000013
DVN,47.66,0.08,+19.05%,0.42,48.58,0.7809999999999999,2023-06-30,48.5,0.21,49.0,0.13,weekly,-0.0295,-0.3687500000000004
AMZN,129.21,0.62,+44.93%,1.38,130.62,0.675,2023-06-30,130.0,1.25,132.0,0.63,weekly,-0.0299999999999998,-0.04838709677419326
SHOP,64.26,0.18,+21.95%,0.82,66.18,0.79,2023-06-30,66.0,0.51,67.0,0.33,weekly,-0.0299999999999999,-0.16666666666666644
MU,66.33,0.25,+33.33%,0.75,69.25,0.72,2023-06-30,69.0,1.2,70.0,0.95,weekly,-0.03,-0.1200000000000001
XPEV,10.8,0.05,+11.11%,0.45,11.55,0.8390000000000001,2023-06-30,11.5,0.11,12.0,0.06,weekly,-0.0304999999999999,-0.6099999999999991
MU,66.33,0.37,+58.73%,0.63,67.37,0.599,2023-06-30,67.0,1.93,68.0,1.56,weekly,-0.031,-0.08378378378378386
DKNG,25.77,0.14,+38.89%,0.36,26.14,0.657,2023-06-30,26.0,0.34,26.5,0.2,weekly,-0.0314999999999999,-0.22499999999999973
CVNA,23.29,0.09,+21.95%,0.41,25.09,0.757,2023-06-30,25.0,0.63,25.5,0.54,weekly,-0.0315,-0.3499999999999999
GME,23.09,0.05,+11.11%,0.45,24.05,0.836,2023-06-30,24.0,0.16,24.5,0.11,weekly,-0.032,-0.6400000000000002
GOOGL,118.25,0.12,+13.64%,0.88,121.12,0.848,2023-06-30,121.0,0.3,122.0,0.18,weekly,-0.032,-0.266666666666667
ROKU,63.89,0.71,+55.04%,1.29,64.71,0.629,2023-06-30,64.0,1.35,66.0,0.64,weekly,-0.032,-0.04507042253521127
MSFT,333.26,0.34,+15.74%,2.16,340.34,0.851,2023-06-30,340.0,0.8,342.5,0.46,weekly,-0.0325,-0.09558823529411771
UBER,44.34,0.07,+16.28%,0.43,45.57,0.794,2023-06-30,45.5,0.21,46.0,0.14,weekly,-0.0329999999999999,-0.47142857142857103
WFC,41.01,0.06,+13.64%,0.44,42.06,0.8140000000000001,2023-06-30,42.0,0.13,42.5,0.07,weekly,-0.0329999999999999,-0.5499999999999996
UBER,44.34,0.17,+51.52%,0.33,44.67,0.594,2023-06-30,44.5,0.52,45.0,0.35,weekly,-0.033,-0.1941176470588236
JD,35.67,0.09,+21.95%,0.41,36.59,0.752,2023-06-30,36.5,0.26,37.0,0.17,weekly,-0.0339999999999999,-0.3777777777777777
GOOG,119.1,0.11,+12.36%,0.89,122.11,0.856,2023-06-30,122.0,0.28,123.0,0.17,weekly,-0.034,-0.30909090909090925
INTC,33.94,0.31,+44.93%,0.69,34.31,0.6559999999999999,2023-06-30,34.0,0.48,35.0,0.17,weekly,-0.034,-0.10967741935483889
DVN,47.66,0.13,+35.14%,0.37,48.13,0.6709999999999999,2023-06-30,48.0,0.37,48.5,0.24,weekly,-0.0345,-0.2653846153846156
AMZN,129.21,1.09,+57.07%,1.91,130.09,0.625,2023-06-30,129.0,1.72,132.0,0.63,weekly,-0.0349999999999999,-0.03211009174311915
RBLX,41.4,0.06,+13.64%,0.44,43.56,0.809,2023-06-30,43.5,0.35,44.0,0.29,weekly,-0.0354999999999999,-0.5916666666666663
MRVL,60.33,0.28,+38.89%,0.72,61.28,0.684,2023-06-30,61.0,0.66,62.0,0.38,weekly,-0.0359999999999999,-0.12857142857142823
NKE,113.93,0.19,+23.46%,0.81,121.19,0.774,2023-06-30,121.0,1.44,122.0,1.25,weekly,-0.036,-0.18947368421052624
U,41.87,0.36,+56.25%,0.64,42.36,0.604,2023-06-30,42.0,1.16,43.0,0.8,weekly,-0.036,-0.10000000000000003
HAL,32.04,0.11,+28.21%,0.39,32.61,0.7070000000000001,2023-06-30,32.5,0.26,33.0,0.15,weekly,-0.0364999999999999,-0.3318181818181815
RUN,18.22,0.13,+35.14%,0.37,18.63,0.667,2023-06-30,18.5,0.34,19.0,0.21,weekly,-0.0364999999999999,-0.28076923076923055
AA,34.25,0.15,+42.86%,0.35,34.65,0.627,2023-06-30,34.5,0.45,35.0,0.3,weekly,-0.0365,-0.24333333333333326
ZM,67.7,0.33,+49.25%,0.67,68.33,0.633,2023-06-30,68.0,0.85,69.0,0.52,weekly,-0.0369999999999999,-0.11212121212121216
SQ,63.81,0.23,+29.87%,0.77,65.23,0.733,2023-06-30,65.0,0.57,66.0,0.34,weekly,-0.037,-0.16086956521739137
AMD,109.74,0.13,+14.94%,0.87,114.13,0.833,2023-06-30,114.0,0.47,115.0,0.34,weekly,-0.037,-0.2846153846153848
AMD,109.74,0.25,+33.33%,0.75,112.25,0.713,2023-06-30,112.0,0.94,113.0,0.69,weekly,-0.037,-0.1480000000000002
ABT,107.51,0.14,+16.28%,0.86,109.14,0.823,2023-06-30,109.0,0.24,110.0,0.1,weekly,-0.037,-0.2642857142857145
BA,207.98,0.68,+37.36%,1.82,210.68,0.713,2023-06-30,210.0,1.53,212.5,0.85,weekly,-0.0375,-0.055147058823529514
LUV,35.29,0.15,+42.86%,0.35,35.65,0.624,2023-06-30,35.5,0.31,36.0,0.16,weekly,-0.0379999999999999,-0.25333333333333324
MARA,13.11,0.09,+21.95%,0.41,14.09,0.743,2023-06-30,14.0,0.38,14.5,0.29,weekly,-0.0384999999999999,-0.42777777777777776
MU,66.33,0.43,+75.44%,0.57,66.43,0.531,2023-06-30,66.0,2.38,67.0,1.95,weekly,-0.0389999999999999,-0.09069767441860456
BA,207.98,1.81,+56.74%,3.19,209.31,0.63,2023-06-30,207.5,2.66,212.5,0.85,weekly,-0.0399999999999998,-0.02209944751381207
RIVN,13.63,0.18,+21.95%,0.82,14.18,0.78,2023-06-30,14.0,0.25,15.0,0.07,weekly,-0.0399999999999999,-0.22222222222222204
WFC,41.01,0.11,+28.21%,0.39,41.61,0.7,2023-06-30,41.5,0.26,42.0,0.15,weekly,-0.04,-0.3636363636363638
RBLX,41.4,0.1,+11.11%,0.9,44.1,0.86,2023-06-30,44.0,0.28,45.0,0.18,weekly,-0.04,-0.4
UBER,44.34,0.11,+28.21%,0.39,45.11,0.7,2023-06-30,45.0,0.33,45.5,0.22,weekly,-0.04,-0.3636363636363638
JPM,139.52,0.23,+29.87%,0.77,141.23,0.73,2023-06-30,141.0,0.56,142.0,0.33,weekly,-0.04,-0.17391304347826103
SQ,63.81,0.13,+14.94%,0.87,66.13,0.8290000000000001,2023-06-30,66.0,0.32,67.0,0.19,weekly,-0.0409999999999999,-0.31538461538461476
DIS,89.35,0.11,+12.36%,0.89,91.11,0.8490000000000001,2023-06-30,91.0,0.23,92.0,0.12,weekly,-0.0409999999999999,-0.37272727272727196
AMD,109.74,0.18,+21.95%,0.82,113.18,0.778,2023-06-30,113.0,0.67,114.0,0.49,weekly,-0.0419999999999999,-0.23333333333333317
SBUX,98.74,0.16,+19.05%,0.84,100.16,0.7979999999999999,2023-06-30,100.0,0.28,101.0,0.12,weekly,-0.042,-0.26250000000000034
MU,66.33,0.2,+66.67%,0.3,66.2,0.515,2023-06-30,66.0,2.38,66.5,2.18,weekly,-0.0424999999999999,-0.21249999999999988
RBLX,41.4,0.08,+19.05%,0.42,43.08,0.755,2023-06-30,43.0,0.45,43.5,0.37,weekly,-0.0424999999999999,-0.5312499999999998
BAC,28.34,0.13,+35.14%,0.37,28.63,0.653,2023-06-30,28.5,0.22,29.0,0.09,weekly,-0.0434999999999999,-0.3346153846153845
PLTR,14.53,0.09,+21.95%,0.41,15.09,0.733,2023-06-30,15.0,0.2,15.5,0.11,weekly,-0.0435,-0.4833333333333334
TSM,102.28,0.5,+33.33%,1.5,103.5,0.728,2023-06-30,103.0,0.78,105.0,0.28,weekly,-0.044,-0.08800000000000013
NCLH,19.45,0.06,+13.64%,0.44,20.06,0.7909999999999999,2023-06-30,20.0,0.12,20.5,0.06,weekly,-0.0445,-0.7416666666666675
UPS,174.81,0.85,+51.52%,1.65,175.85,0.642,2023-06-30,175.0,1.27,177.5,0.42,weekly,-0.0449999999999999,-0.052941176470588255
NKE,113.93,0.31,+44.93%,0.69,117.31,0.645,2023-06-30,117.0,2.61,118.0,2.3,weekly,-0.0449999999999999,-0.14516129032258054
MARA,13.11,0.18,+56.25%,0.32,13.18,0.55,2023-06-30,13.0,0.71,13.5,0.53,weekly,-0.0449999999999999,-0.2499999999999999
LUV,35.29,0.07,+16.28%,0.43,36.07,0.77,2023-06-30,36.0,0.15,36.5,0.08,weekly,-0.0449999999999999,-0.6428571428571426
AMZN,129.21,0.46,+29.87%,1.54,131.46,0.747,2023-06-30,131.0,0.89,133.0,0.43,weekly,-0.0459999999999999,-0.10000000000000003
RIOT,11.38,0.08,+19.05%,0.42,12.08,0.748,2023-06-30,12.0,0.22,12.5,0.14,weekly,-0.046,-0.575
RBLX,41.4,0.14,+38.89%,0.36,42.14,0.627,2023-06-30,42.0,0.75,42.5,0.61,weekly,-0.0464999999999999,-0.33214285714285696
JPM,139.52,0.13,+14.94%,0.87,142.13,0.823,2023-06-30,142.0,0.31,143.0,0.18,weekly,-0.047,-0.3615384615384618
NKE,113.93,0.24,+31.58%,0.76,119.24,0.713,2023-06-30,119.0,1.96,120.0,1.72,weekly,-0.047,-0.19583333333333353
TGT,134.14,0.15,+17.65%,0.85,137.15,0.8029999999999999,2023-06-30,137.0,0.48,138.0,0.33,weekly,-0.047,-0.31333333333333363
META,286.85,0.76,+43.68%,1.74,290.76,0.677,2023-06-30,290.0,2.66,292.5,1.9,weekly,-0.0474999999999998,-0.062499999999999764
META,286.85,0.26,+11.61%,2.24,297.76,0.877,2023-06-30,297.5,0.87,300.0,0.61,weekly,-0.0475,-0.18269230769230776
PDD,72.0,0.18,+21.95%,0.82,74.18,0.772,2023-06-30,74.0,0.61,75.0,0.43,weekly,-0.0479999999999999,-0.2666666666666665
ZM,67.7,0.2,+25.00%,0.8,69.2,0.752,2023-06-30,69.0,0.49,70.0,0.29,weekly,-0.048,-0.24
AFRM,15.27,0.09,+21.95%,0.41,16.09,0.723,2023-06-30,16.0,0.22,16.5,0.13,weekly,-0.0485,-0.538888888888889
GM,37.37,0.28,+38.89%,0.72,37.78,0.6709999999999999,2023-06-30,37.5,0.39,38.5,0.11,weekly,-0.049,-0.17500000000000007
INTC,33.94,0.19,+23.46%,0.81,34.69,0.7609999999999999,2023-06-30,34.5,0.29,35.5,0.1,weekly,-0.0490000000000001,-0.2578947368421058
MU,66.33,0.59,+41.84%,1.41,68.59,0.68,2023-06-30,68.0,1.54,70.0,0.95,weekly,-0.0499999999999998,-0.08474576271186426
QCOM,118.8,0.7,+53.85%,1.3,119.7,0.625,2023-06-30,119.0,1.25,121.0,0.55,weekly,-0.05,-0.0714285714285715
BB,4.98,0.15,+42.86%,0.35,5.15,0.599,2023-06-30,5.0,0.3,5.5,0.15,weekly,-0.0505,-0.33666666666666667
PLUG,9.24,0.09,+21.95%,0.41,9.59,0.718,2023-06-30,9.5,0.15,10.0,0.06,weekly,-0.051,-0.5666666666666668
LI,34.89,0.16,+47.06%,0.34,35.16,0.5770000000000001,2023-06-30,35.0,0.67,35.5,0.51,weekly,-0.0514999999999999,-0.3218749999999998
AFRM,15.27,0.15,+42.86%,0.35,15.65,0.596,2023-06-30,15.5,0.38,16.0,0.23,weekly,-0.052,-0.3466666666666667
SCHW,55.26,0.22,+28.21%,0.78,56.22,0.728,2023-06-30,56.0,0.34,57.0,0.12,weekly,-0.052,-0.2363636363636365
CVNA,23.29,0.12,+31.58%,0.38,24.12,0.6559999999999999,2023-06-30,24.0,0.92,24.5,0.8,weekly,-0.052,-0.43333333333333374
META,286.85,0.56,+28.87%,1.94,293.06,0.755,2023-06-30,292.5,1.87,295.0,1.31,weekly,-0.0524999999999999,-0.09374999999999985
META,286.85,0.39,+18.48%,2.11,295.39,0.823,2023-06-30,295.0,1.29,297.5,0.9,weekly,-0.0525000000000001,-0.13461538461538478
ABT,107.51,0.27,+36.99%,0.73,108.27,0.677,2023-06-30,108.0,0.52,109.0,0.25,weekly,-0.0529999999999999,-0.19629629629629608
RBLX,41.4,0.17,+51.52%,0.33,41.67,0.5539999999999999,2023-06-30,41.5,0.96,42.0,0.79,weekly,-0.053,-0.3117647058823531
RIOT,11.38,0.14,+38.89%,0.36,11.64,0.613,2023-06-30,11.5,0.38,12.0,0.24,weekly,-0.0534999999999999,-0.382142857142857
PENN,24.32,0.13,+35.14%,0.37,24.63,0.633,2023-06-30,24.5,0.28,25.0,0.15,weekly,-0.0534999999999999,-0.4115384615384614
RBLX,41.4,0.1,+25.00%,0.4,42.6,0.693,2023-06-30,42.5,0.58,43.0,0.48,weekly,-0.0535,-0.5350000000000003
CVNA,23.29,0.18,+21.95%,0.82,25.18,0.7659999999999999,2023-06-30,25.0,0.63,26.0,0.45,weekly,-0.0540000000000001,-0.30000000000000054
MARA,13.11,0.12,+31.58%,0.38,13.62,0.65,2023-06-30,13.5,0.51,14.0,0.39,weekly,-0.0549999999999999,-0.4583333333333333
UPST,33.36,0.12,+31.58%,0.38,34.62,0.65,2023-06-30,34.5,0.87,35.0,0.75,weekly,-0.0549999999999999,-0.4583333333333333
TGT,134.14,0.22,+28.21%,0.78,136.22,0.725,2023-06-30,136.0,0.73,137.0,0.51,weekly,-0.055,-0.2500000000000001
NFLX,419.21,1.9,+61.29%,3.1,421.9,0.609,2023-06-30,420.0,5.35,425.0,3.45,weekly,-0.0550000000000001,-0.028947368421052756
CCL,15.8,0.11,+28.21%,0.39,16.11,0.669,2023-06-30,16.0,0.23,16.5,0.12,weekly,-0.0554999999999999,-0.5045454545454543
NEM,42.34,0.14,+38.89%,0.36,42.64,0.609,2023-06-30,42.5,0.39,43.0,0.25,weekly,-0.0554999999999999,-0.3964285714285713
NKE,113.93,0.2,+25.00%,0.8,120.2,0.7440000000000001,2023-06-30,120.0,1.68,121.0,1.48,weekly,-0.0559999999999999,-0.27999999999999947
MU,66.33,0.38,+23.46%,1.62,70.38,0.782,2023-06-30,70.0,0.93,72.0,0.55,weekly,-0.0559999999999999,-0.14736842105263148
CVNA,23.29,0.09,+21.95%,0.41,24.59,0.708,2023-06-30,24.5,0.75,25.0,0.66,weekly,-0.056,-0.6222222222222223
NKE,113.93,0.7,+53.85%,1.3,116.7,0.622,2023-06-30,116.0,3.0,118.0,2.3,weekly,-0.056,-0.08000000000000008
PFE,36.5,0.07,+16.28%,0.43,37.07,0.747,2023-06-30,37.0,0.13,37.5,0.06,weekly,-0.0564999999999999,-0.807142857142857
U,41.87,0.14,+16.28%,0.86,44.14,0.8029999999999999,2023-06-30,44.0,0.51,45.0,0.37,weekly,-0.057,-0.4071428571428576
XOM,103.78,0.21,+26.58%,0.79,105.21,0.733,2023-06-30,105.0,0.46,106.0,0.25,weekly,-0.057,-0.27142857142857163
TTD,76.74,0.33,+49.25%,0.67,77.33,0.612,2023-06-30,77.0,0.93,78.0,0.6,weekly,-0.058,-0.17575757575757578
MU,66.33,0.7,+53.85%,1.3,67.7,0.621,2023-06-30,67.0,1.93,69.0,1.23,weekly,-0.058,-0.08285714285714285
PYPL,66.74,0.32,+47.06%,0.68,67.32,0.622,2023-06-30,67.0,0.68,68.0,0.36,weekly,-0.058,-0.18125000000000008
MU,66.33,0.29,+16.96%,1.71,71.29,0.826,2023-06-30,71.0,0.71,73.0,0.42,weekly,-0.0580000000000001,-0.20000000000000037
AMZN,129.21,0.32,+19.05%,1.68,132.32,0.8109999999999999,2023-06-30,132.0,0.61,134.0,0.29,weekly,-0.0580000000000001,-0.18125000000000022
GE,104.52,0.1,+11.11%,0.9,107.1,0.841,2023-06-30,107.0,0.24,108.0,0.14,weekly,-0.059,-0.5900000000000003
MMM,99.5,0.29,+40.85%,0.71,100.29,0.6509999999999999,2023-06-30,100.0,0.68,101.0,0.39,weekly,-0.059,-0.20344827586206923
LCID,5.91,0.1,+25.00%,0.4,6.1,0.6809999999999999,2023-06-30,6.0,0.17,6.5,0.07,weekly,-0.0595,-0.5950000000000003
MU,66.33,0.82,+69.49%,1.18,66.82,0.56,2023-06-30,66.0,2.38,68.0,1.56,weekly,-0.0599999999999998,-0.07317073170731687
WYNN,106.28,0.38,+23.46%,1.62,108.38,0.78,2023-06-30,108.0,0.59,110.0,0.21,weekly,-0.06,-0.15789473684210514
U,41.87,0.23,+29.87%,0.77,43.23,0.71,2023-06-30,43.0,0.78,44.0,0.55,weekly,-0.06,-0.2608695652173915
DVN,47.66,0.24,+31.58%,0.76,48.24,0.7,2023-06-30,48.0,0.37,49.0,0.13,weekly,-0.06,-0.2500000000000003
AMZN,129.21,0.21,+11.73%,1.79,133.21,0.865,2023-06-30,133.0,0.41,135.0,0.2,weekly,-0.06,-0.2857142857142859
NKE,113.93,0.26,+35.14%,0.74,118.26,0.679,2023-06-30,118.0,2.27,119.0,2.01,weekly,-0.0609999999999999,-0.23461538461538442
MARA,13.11,0.18,+21.95%,0.82,14.18,0.759,2023-06-30,14.0,0.38,15.0,0.2,weekly,-0.061,-0.3388888888888888
QCOM,118.8,0.51,+34.23%,1.49,120.51,0.7140000000000001,2023-06-30,120.0,0.84,122.0,0.33,weekly,-0.0619999999999998,-0.12156862745098007
UPST,33.36,0.14,+38.89%,0.36,34.14,0.596,2023-06-30,34.0,1.05,34.5,0.91,weekly,-0.062,-0.4428571428571428
XPEV,10.8,0.1,+25.00%,0.4,11.1,0.6759999999999999,2023-06-30,11.0,0.22,11.5,0.12,weekly,-0.062,-0.6200000000000003
NKE,113.93,0.33,+49.25%,0.67,116.33,0.608,2023-06-30,116.0,3.0,117.0,2.67,weekly,-0.062,-0.18787878787878792
C,46.52,0.22,+28.21%,0.78,47.22,0.718,2023-06-30,47.0,0.31,48.0,0.09,weekly,-0.062,-0.281818181818182
