Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
UAL,43.04,0.11,+28.21%,0.39,44.61,0.701,2023-04-21,44.5,0.62,45.0,0.51,monthly,-3.950000000000002,-0.3590909090909093
MU,61.93,0.38,+61.29%,0.62,62.38,0.58,2023-04-21,62.0,0.82,63.0,0.44,monthly,-4.000000000000004,-0.10526315789473693
SCHW,54.0,0.19,+61.29%,0.31,54.19,0.539,2023-04-21,54.0,0.79,54.5,0.6,monthly,-4.049999999999997,-0.21315789473684196
SHOP,49.2,0.17,+51.52%,0.33,49.67,0.579,2023-04-21,49.5,0.79,50.0,0.62,monthly,-4.050000000000001,-0.2382352941176472
MPW,8.37,0.15,+42.86%,0.35,8.65,0.619,2023-04-28,8.5,0.28,9.0,0.13,weekly,-4.050000000000001,-0.26999999999999996
AMD,89.78,0.2,+25.00%,0.8,94.2,0.759,2023-04-28,94.0,0.92,95.0,0.72,weekly,-4.100000000000001,-0.20499999999999996
U,29.41,0.18,+56.25%,0.32,29.68,0.556,2023-04-21,29.5,0.72,30.0,0.54,monthly,-4.1999999999999975,-0.2333333333333332
DIS,100.93,0.34,+51.52%,0.66,102.34,0.618,2023-04-28,102.0,1.39,103.0,1.05,weekly,-4.199999999999999,-0.12352941176470593
CLF,17.19,0.11,+28.21%,0.39,18.11,0.696,2023-04-28,18.0,0.36,18.5,0.25,weekly,-4.200000000000002,-0.38181818181818206
DIS,100.93,0.4,+66.67%,0.6,101.4,0.5579999999999999,2023-04-21,101.0,1.27,102.0,0.87,monthly,-4.200000000000006,-0.10500000000000008
SCHW,54.0,0.38,+61.29%,0.62,54.38,0.5770000000000001,2023-04-21,54.0,0.79,55.0,0.41,monthly,-4.299999999999994,-0.11315789473684189
FCX,42.96,0.26,+35.14%,0.74,44.26,0.6970000000000001,2023-04-21,44.0,0.56,45.0,0.3,monthly,-4.299999999999997,-0.1653846153846151
GOLD,19.42,0.16,+47.06%,0.34,19.66,0.594,2023-04-28,19.5,0.36,20.0,0.2,weekly,-4.300000000000001,-0.2687500000000001
CSCO,50.31,0.13,+35.14%,0.37,50.63,0.653,2023-04-21,50.5,0.22,51.0,0.09,monthly,-4.349999999999998,-0.3346153846153845
AFRM,11.68,0.11,+28.21%,0.39,12.61,0.693,2023-04-28,12.5,0.39,13.0,0.28,weekly,-4.350000000000003,-0.3954545454545457
SQ,63.9,0.34,+51.52%,0.66,65.34,0.616,2023-04-28,65.0,1.45,66.0,1.11,weekly,-4.400000000000002,-0.12941176470588245
PYPL,76.42,0.28,+38.89%,0.72,78.28,0.6759999999999999,2023-04-28,78.0,0.92,79.0,0.64,weekly,-4.400000000000002,-0.15714285714285728
MU,61.93,0.31,+44.93%,0.69,63.31,0.645,2023-04-28,63.0,0.98,64.0,0.67,weekly,-4.4999999999999964,-0.14516129032258054
INTC,31.83,0.38,+61.29%,0.62,32.38,0.575,2023-04-28,32.0,1.08,33.0,0.7,weekly,-4.500000000000004,-0.11842105263157902
AMD,89.78,0.71,+55.04%,1.29,91.71,0.622,2023-04-28,91.0,1.93,93.0,1.22,weekly,-4.600000000000001,-0.06478873239436628
IBM,127.78,0.3,+42.86%,0.7,130.3,0.653,2023-04-21,130.0,1.6,131.0,1.3,monthly,-4.699999999999999,-0.15666666666666645
MU,61.93,0.14,+38.89%,0.36,62.64,0.625,2023-04-21,62.5,0.58,63.0,0.44,monthly,-4.749999999999998,-0.3392857142857142
PYPL,76.42,0.2,+25.00%,0.8,79.2,0.752,2023-04-28,79.0,0.61,80.0,0.41,weekly,-4.800000000000001,-0.24
DIS,100.93,0.29,+40.85%,0.71,102.29,0.662,2023-04-21,102.0,0.82,103.0,0.53,monthly,-4.800000000000001,-0.16551724137931026
WFC,41.87,0.15,+42.86%,0.35,42.15,0.603,2023-04-21,42.0,0.36,42.5,0.21,monthly,-4.850000000000001,-0.3233333333333333
DAL,35.36,0.15,+42.86%,0.35,35.65,0.603,2023-04-21,35.5,0.35,36.0,0.2,monthly,-4.850000000000001,-0.3233333333333333
X,26.66,0.12,+31.58%,0.38,27.12,0.6629999999999999,2023-04-21,27.0,0.28,27.5,0.16,monthly,-4.850000000000003,-0.40416666666666706
TSLA,184.31,0.55,+49.11%,1.12,190.55,0.6409999999999999,2023-04-21,190.0,4.4,191.67,3.85,monthly,-4.95300000000001,-0.09005454545454582
LI,25.49,0.17,+51.52%,0.33,25.67,0.56,2023-04-21,25.5,0.45,26.0,0.28,monthly,-4.9999999999999964,-0.2941176470588234
JBLU,6.9,0.14,+38.89%,0.36,7.14,0.62,2023-04-28,7.0,0.25,7.5,0.11,weekly,-4.999999999999998,-0.35714285714285704
HAL,33.88,0.1,+25.00%,0.4,34.6,0.7,2023-04-21,34.5,0.27,35.0,0.17,monthly,-5.000000000000002,-0.5000000000000002
LVS,59.35,0.34,+51.52%,0.66,60.34,0.61,2023-04-21,60.0,1.07,61.0,0.73,monthly,-5.000000000000004,-0.14705882352941185
XOM,116.94,0.38,+61.29%,0.62,117.38,0.57,2023-04-21,117.0,0.98,118.0,0.6,monthly,-5.000000000000007,-0.1315789473684212
PLUG,9.02,0.1,+25.00%,0.4,9.6,0.6990000000000001,2023-04-28,9.5,0.23,10.0,0.13,weekly,-5.049999999999997,-0.5049999999999997
AFRM,11.68,0.12,+31.58%,0.38,12.12,0.659,2023-04-21,12.0,0.28,12.5,0.16,monthly,-5.049999999999998,-0.4208333333333333
UBER,31.73,0.11,+28.21%,0.39,32.61,0.679,2023-04-28,32.5,0.41,33.0,0.3,weekly,-5.049999999999998,-0.4590909090909088
UBER,31.73,0.13,+35.14%,0.37,32.13,0.638,2023-04-21,32.0,0.31,32.5,0.18,monthly,-5.1,-0.39230769230769225
GOOGL,104.5,0.33,+49.25%,0.67,105.33,0.619,2023-04-21,105.0,0.85,106.0,0.52,monthly,-5.100000000000001,-0.15454545454545457
SHOP,49.2,0.34,+51.52%,0.66,50.34,0.609,2023-04-28,50.0,1.27,51.0,0.93,weekly,-5.100000000000001,-0.1500000000000001
SCHW,54.0,0.4,+66.67%,0.6,54.4,0.5489999999999999,2023-04-28,54.0,1.32,55.0,0.92,weekly,-5.100000000000005,-0.12750000000000009
COIN,67.26,0.31,+44.93%,0.69,69.31,0.638,2023-04-21,69.0,1.49,70.0,1.18,monthly,-5.199999999999999,-0.1677419354838708
PYPL,76.42,0.7,+53.85%,1.3,77.7,0.624,2023-04-28,77.0,1.34,79.0,0.64,weekly,-5.200000000000003,-0.07428571428571436
MARA,11.68,0.16,+47.06%,0.34,12.16,0.575,2023-04-28,12.0,0.81,12.5,0.65,weekly,-5.250000000000002,-0.3281250000000001
INTC,31.83,0.26,+35.14%,0.74,33.26,0.687,2023-04-28,33.0,0.67,34.0,0.41,weekly,-5.299999999999994,-0.20384615384615357
FCX,42.96,0.38,+61.29%,0.62,43.38,0.5670000000000001,2023-04-21,43.0,0.97,44.0,0.59,monthly,-5.299999999999994,-0.13947368421052617
PYPL,76.42,0.3,+42.86%,0.7,77.3,0.647,2023-04-21,77.0,0.66,78.0,0.36,monthly,-5.299999999999997,-0.17666666666666658
HOOD,9.84,0.12,+31.58%,0.38,10.12,0.654,2023-04-28,10.0,0.2,10.5,0.08,weekly,-5.299999999999999,-0.44166666666666665
LI,25.49,0.1,+25.00%,0.4,26.1,0.693,2023-04-21,26.0,0.25,26.5,0.15,monthly,-5.350000000000001,-0.5350000000000003
DVN,55.22,0.29,+40.85%,0.71,56.29,0.6559999999999999,2023-04-28,56.0,0.73,57.0,0.44,weekly,-5.400000000000013,-0.18620689655172443
AMD,89.78,0.19,+23.46%,0.81,92.19,0.755,2023-04-21,92.0,0.57,93.0,0.38,monthly,-5.499999999999998,-0.2894736842105263
LYFT,10.31,0.13,+35.14%,0.37,10.63,0.627,2023-04-28,10.5,0.29,11.0,0.16,weekly,-5.65,-0.43461538461538457
UBER,31.73,0.32,+47.06%,0.68,32.32,0.623,2023-04-28,32.0,0.62,33.0,0.3,weekly,-5.699999999999999,-0.17812499999999995
SHOP,49.2,0.27,+36.99%,0.73,50.27,0.6729999999999999,2023-04-21,50.0,0.6,51.0,0.33,monthly,-5.700000000000006,-0.21111111111111128
RIOT,13.45,0.14,+38.89%,0.36,14.14,0.605,2023-04-28,14.0,0.77,14.5,0.63,weekly,-5.75,-0.41071428571428564
JPM,141.4,0.69,+52.67%,1.31,142.69,0.626,2023-04-28,142.0,1.37,144.0,0.68,weekly,-5.799999999999997,-0.08405797101449276
SNAP,11.04,0.14,+38.89%,0.36,11.64,0.603,2023-04-28,11.5,0.69,12.0,0.55,weekly,-5.850000000000001,-0.41785714285714276
MARA,11.68,0.12,+31.58%,0.38,12.62,0.642,2023-04-28,12.5,0.63,13.0,0.51,weekly,-5.899999999999999,-0.49166666666666664
X,26.66,0.23,+29.87%,0.77,28.23,0.711,2023-04-28,28.0,0.55,29.0,0.32,weekly,-5.900000000000006,-0.25652173913043497
VZ,38.94,0.14,+38.89%,0.36,39.14,0.601,2023-04-21,39.0,0.27,39.5,0.13,monthly,-5.949999999999999,-0.42499999999999993
NKE,126.21,0.28,+38.89%,0.72,127.28,0.66,2023-04-21,127.0,0.69,128.0,0.41,monthly,-5.999999999999993,-0.21428571428571405
MS,89.85,0.39,+63.93%,0.61,90.39,0.55,2023-04-21,90.0,1.59,91.0,1.2,monthly,-5.999999999999993,-0.15384615384615366
SCHW,54.0,0.21,+26.58%,0.79,55.21,0.73,2023-04-21,55.0,0.39,56.0,0.18,monthly,-6.000000000000002,-0.2857142857142859
MSFT,288.37,0.8,+47.06%,1.7,290.8,0.6559999999999999,2023-04-21,290.0,1.65,292.5,0.85,monthly,-6.000000000000021,-0.07500000000000019
FSLY,16.75,0.12,+31.58%,0.38,17.12,0.639,2023-04-21,17.0,0.27,17.5,0.15,monthly,-6.05,-0.5041666666666667
MU,61.93,0.21,+26.58%,0.79,64.21,0.7290000000000001,2023-04-28,64.0,0.64,65.0,0.43,weekly,-6.099999999999991,-0.29047619047619017
LCID,7.83,0.12,+31.58%,0.38,8.12,0.638,2023-04-28,8.0,0.24,8.5,0.12,weekly,-6.1,-0.5083333333333334
RIVN,13.43,0.14,+38.89%,0.36,13.64,0.597,2023-04-21,13.5,0.3,14.0,0.16,monthly,-6.15,-0.4392857142857142
KHC,39.46,0.13,+35.14%,0.37,39.63,0.616,2023-04-21,39.5,0.19,40.0,0.06,monthly,-6.200000000000001,-0.47692307692307695
HAL,33.88,0.23,+29.87%,0.77,35.23,0.708,2023-04-28,35.0,0.5,36.0,0.27,weekly,-6.200000000000003,-0.26956521739130457
JPM,141.4,0.26,+35.14%,0.74,143.26,0.6779999999999999,2023-04-28,143.0,0.94,144.0,0.68,weekly,-6.200000000000003,-0.2384615384615386
ATVI,85.55,1.09,+57.07%,1.91,88.09,0.616,2023-04-28,87.0,2.36,90.0,1.27,weekly,-6.200000000000003,-0.05688073394495402
DIS,100.93,0.74,+58.73%,1.26,101.74,0.599,2023-04-21,101.0,1.27,103.0,0.53,monthly,-6.200000000000003,-0.08378378378378386
CMCSA,38.27,0.11,+28.21%,0.39,38.61,0.6559999999999999,2023-04-21,38.5,0.22,39.0,0.11,monthly,-6.200000000000005,-0.563636363636364
SNAP,11.04,0.1,+25.00%,0.4,12.1,0.674,2023-04-28,12.0,0.52,12.5,0.42,weekly,-6.299999999999999,-0.6299999999999998
X,26.66,0.34,+51.52%,0.66,27.34,0.597,2023-04-28,27.0,0.93,28.0,0.59,weekly,-6.300000000000004,-0.18529411764705894
AMD,89.78,1.17,+63.93%,1.83,91.17,0.589,2023-04-28,90.0,2.39,93.0,1.22,weekly,-6.300000000000011,-0.05384615384615397
SQ,63.9,0.25,+33.33%,0.75,66.25,0.684,2023-04-28,66.0,1.06,67.0,0.81,weekly,-6.599999999999994,-0.26399999999999985
MRVL,42.24,0.14,+38.89%,0.36,42.64,0.588,2023-04-21,42.5,0.59,43.0,0.45,monthly,-6.6,-0.4714285714285714
PINS,28.18,0.11,+28.21%,0.39,29.61,0.648,2023-04-28,29.5,0.89,30.0,0.78,weekly,-6.6,-0.6
WFC,41.87,0.33,+49.25%,0.67,42.33,0.604,2023-04-28,42.0,0.63,43.0,0.3,weekly,-6.600000000000001,-0.20000000000000004
CLF,17.19,0.3,+42.86%,0.7,17.8,0.634,2023-04-28,17.5,0.55,18.5,0.25,weekly,-6.600000000000001,-0.2199999999999999
MARA,11.68,0.12,+31.58%,0.38,12.12,0.627,2023-04-21,12.0,0.37,12.5,0.25,monthly,-6.65,-0.5541666666666667
SOFI,5.98,0.13,+35.14%,0.37,6.13,0.607,2023-04-28,6.0,0.19,6.5,0.06,weekly,-6.65,-0.5115384615384615
DOW,56.78,0.35,+53.85%,0.65,57.35,0.583,2023-04-28,57.0,0.94,58.0,0.59,weekly,-6.700000000000006,-0.19142857142857153
GM,35.33,0.3,+42.86%,0.7,36.3,0.632,2023-04-28,36.0,0.82,37.0,0.52,weekly,-6.799999999999997,-0.22666666666666652
WBD,14.27,0.1,+25.00%,0.4,14.6,0.664,2023-04-21,14.5,0.19,15.0,0.09,monthly,-6.799999999999997,-0.6799999999999998
GOOGL,104.5,0.2,+25.00%,0.8,106.2,0.732,2023-04-21,106.0,0.49,107.0,0.29,monthly,-6.800000000000001,-0.3400000000000001
GOOGL,104.5,0.64,+47.06%,1.36,107.64,0.6459999999999999,2023-04-28,107.0,2.22,109.0,1.58,weekly,-6.8000000000000185,-0.10625000000000033
SCHW,54.0,0.28,+38.89%,0.72,55.28,0.6509999999999999,2023-04-28,55.0,0.88,56.0,0.6,weekly,-6.900000000000006,-0.24642857142857166
CVNA,8.8,0.13,+35.14%,0.37,9.13,0.601,2023-04-21,9.0,0.38,9.5,0.25,monthly,-6.950000000000002,-0.5346153846153846
U,29.41,0.11,+28.21%,0.39,30.11,0.6409999999999999,2023-04-21,30.0,0.49,30.5,0.38,monthly,-6.950000000000004,-0.6318181818181823
LAZR,6.29,0.11,+28.21%,0.39,6.61,0.6409999999999999,2023-04-28,6.5,0.25,7.0,0.14,weekly,-6.950000000000004,-0.6318181818181823
OXY,63.0,0.26,+35.14%,0.74,64.26,0.67,2023-04-28,64.0,0.7,65.0,0.44,weekly,-6.9999999999999964,-0.269230769230769
PINS,28.18,0.13,+35.14%,0.37,29.13,0.6,2023-04-28,29.0,1.09,29.5,0.96,weekly,-7.000000000000001,-0.5384615384615384
MRVL,42.24,0.2,+25.00%,0.8,44.2,0.7290000000000001,2023-04-28,44.0,0.57,45.0,0.37,weekly,-7.099999999999991,-0.35499999999999954
PINS,28.18,0.31,+44.93%,0.69,29.31,0.619,2023-04-28,29.0,1.09,30.0,0.78,weekly,-7.100000000000001,-0.22903225806451605
ALLY,26.85,0.35,+53.85%,0.65,27.35,0.579,2023-04-21,27.0,0.9,28.0,0.55,monthly,-7.100000000000005,-0.20285714285714299
AMD,89.78,0.58,+40.85%,1.42,92.58,0.674,2023-04-28,92.0,1.53,94.0,0.95,weekly,-7.199999999999996,-0.12413793103448259
AMZN,102.3,0.66,+49.25%,1.34,105.66,0.634,2023-04-28,105.0,2.72,107.0,2.06,weekly,-7.199999999999996,-0.1090909090909091
RUN,20.29,0.13,+35.14%,0.37,20.63,0.596,2023-04-21,20.5,0.45,21.0,0.32,monthly,-7.200000000000001,-0.5538461538461539
SHOP,49.2,0.24,+31.58%,0.76,51.24,0.688,2023-04-28,51.0,0.89,52.0,0.65,weekly,-7.200000000000003,-0.30000000000000027
U,29.41,0.34,+51.52%,0.66,29.84,0.588,2023-04-21,29.5,0.72,30.5,0.38,monthly,-7.200000000000006,-0.21176470588235302
RIOT,13.45,0.15,+42.86%,0.35,13.65,0.555,2023-04-21,13.5,0.53,14.0,0.38,monthly,-7.2499999999999964,-0.48333333333333306
FRC,12.58,0.1,+25.00%,0.4,13.1,0.655,2023-04-21,13.0,0.3,13.5,0.2,monthly,-7.249999999999998,-0.7249999999999999
HAL,33.88,0.14,+38.89%,0.36,34.14,0.575,2023-04-21,34.0,0.45,34.5,0.31,monthly,-7.25,-0.5178571428571429
GM,35.33,0.28,+38.89%,0.72,35.78,0.647,2023-04-21,35.5,0.39,36.5,0.11,monthly,-7.299999999999994,-0.26071428571428545
AMD,89.78,0.48,+31.58%,1.52,93.48,0.723,2023-04-28,93.0,1.2,95.0,0.72,weekly,-7.400000000000006,-0.1541666666666668
TTD,62.12,0.26,+35.14%,0.74,63.26,0.6659999999999999,2023-04-21,63.0,0.72,64.0,0.46,monthly,-7.400000000000006,-0.2846153846153848
NIO,9.47,0.12,+31.58%,0.38,9.62,0.61,2023-04-21,9.5,0.18,10.0,0.06,monthly,-7.5,-0.6250000000000001
NEM,48.86,0.14,+38.89%,0.36,49.14,0.57,2023-04-21,49.0,0.54,49.5,0.4,monthly,-7.500000000000002,-0.5357142857142857
TSM,88.14,0.26,+35.14%,0.74,90.26,0.664,2023-04-21,90.0,1.18,91.0,0.92,monthly,-7.599999999999998,-0.29230769230769216
ALLY,26.85,0.15,+42.86%,0.35,27.15,0.5479999999999999,2023-04-21,27.0,0.9,27.5,0.75,monthly,-7.600000000000003,-0.5066666666666668
PINS,28.18,0.35,+53.85%,0.65,28.85,0.5720000000000001,2023-04-28,28.5,1.31,29.5,0.96,weekly,-7.799999999999994,-0.22285714285714275
XPEV,11.28,0.12,+31.58%,0.38,11.62,0.604,2023-04-28,11.5,0.36,12.0,0.24,weekly,-7.800000000000001,-0.6500000000000001
AFRM,11.68,0.29,+40.85%,0.71,12.29,0.631,2023-04-28,12.0,0.57,13.0,0.28,weekly,-7.899999999999999,-0.27241379310344815
GOLD,19.42,0.11,+28.21%,0.39,19.61,0.622,2023-04-21,19.5,0.19,20.0,0.08,monthly,-7.900000000000001,-0.7181818181818181
JD,37.73,0.33,+49.25%,0.67,38.33,0.591,2023-04-28,38.0,0.92,39.0,0.59,weekly,-7.900000000000002,-0.23939393939393952
WBD,14.27,0.26,+35.14%,0.74,14.76,0.66,2023-04-28,14.5,0.36,15.5,0.1,weekly,-7.9999999999999964,-0.30769230769230754
UAL,43.04,0.26,+35.14%,0.74,44.26,0.66,2023-04-21,44.0,0.77,45.0,0.51,monthly,-7.9999999999999964,-0.30769230769230754
UAL,43.04,0.1,+25.00%,0.4,44.1,0.64,2023-04-21,44.0,0.77,44.5,0.67,monthly,-7.999999999999998,-0.7999999999999999
RIVN,13.43,0.32,+47.06%,0.68,13.82,0.6,2023-04-28,13.5,0.57,14.5,0.25,weekly,-8.000000000000004,-0.25000000000000006
MSFT,288.37,2.0,+66.67%,3.0,292.0,0.584,2023-04-28,290.0,6.0,295.0,4.0,weekly,-8.000000000000014,-0.04000000000000009
PTON,9.9,0.11,+28.21%,0.39,10.11,0.619,2023-04-21,10.0,0.21,10.5,0.1,monthly,-8.05,-0.7318181818181819
T,19.82,0.26,+35.14%,0.74,20.26,0.659,2023-04-21,20.0,0.32,21.0,0.06,monthly,-8.099999999999998,-0.3115384615384613
LVS,59.35,0.35,+30.43%,1.15,61.35,0.7120000000000001,2023-04-21,61.0,0.68,62.5,0.33,monthly,-8.199999999999989,-0.23428571428571393
SQ,63.9,0.64,+47.06%,1.36,65.64,0.639,2023-04-28,65.0,1.45,67.0,0.81,weekly,-8.199999999999996,-0.12812500000000002
BTU,26.15,0.27,+36.99%,0.73,27.27,0.648,2023-04-28,27.0,0.78,28.0,0.51,weekly,-8.199999999999996,-0.30370370370370353
OXY,63.0,0.72,+56.25%,1.28,63.72,0.599,2023-04-28,63.0,1.16,65.0,0.44,weekly,-8.200000000000003,-0.11388888888888893
TSM,88.14,0.19,+23.46%,0.81,91.19,0.727,2023-04-21,91.0,0.86,92.0,0.67,monthly,-8.300000000000004,-0.43684210526315803
PFE,40.55,0.21,+26.58%,0.79,41.21,0.706,2023-04-28,41.0,0.3,42.0,0.09,weekly,-8.400000000000004,-0.4000000000000003
MS,89.85,0.21,+26.58%,0.79,92.21,0.706,2023-04-21,92.0,0.81,93.0,0.6,monthly,-8.400000000000004,-0.4000000000000003
SLB,52.17,0.13,+35.14%,0.37,52.63,0.5710000000000001,2023-04-21,52.5,0.84,53.0,0.71,monthly,-8.449999999999996,-0.6499999999999997
RIOT,13.45,0.15,+42.86%,0.35,13.65,0.531,2023-04-28,13.5,0.96,14.0,0.81,weekly,-8.45,-0.5633333333333331
AA,42.15,0.24,+31.58%,0.76,43.74,0.675,2023-04-21,43.5,0.81,44.5,0.57,monthly,-8.499999999999993,-0.3541666666666666
CMCSA,38.27,0.25,+33.33%,0.75,39.25,0.665,2023-04-28,39.0,0.56,40.0,0.31,weekly,-8.499999999999996,-0.33999999999999986
XOM,116.94,0.22,+28.21%,0.78,118.22,0.695,2023-04-21,118.0,0.54,119.0,0.32,monthly,-8.500000000000004,-0.3863636363636366
PINS,28.18,0.53,+54.64%,0.97,29.03,0.59,2023-04-28,28.5,1.31,30.0,0.78,weekly,-8.500000000000004,-0.16037735849056606
GOOG,105.12,0.19,+23.46%,0.81,110.19,0.723,2023-04-28,110.0,1.43,111.0,1.24,weekly,-8.700000000000001,-0.45789473684210547
CLF,17.19,0.2,+25.00%,0.8,18.2,0.713,2023-04-28,18.0,0.36,19.0,0.16,weekly,-8.700000000000001,-0.43500000000000016
AMZN,102.3,0.33,+49.25%,0.67,104.33,0.5820000000000001,2023-04-28,104.0,3.1,105.0,2.77,weekly,-8.799999999999994,-0.2666666666666665
JD,37.73,0.2,+25.00%,0.8,39.2,0.711,2023-04-28,39.0,0.55,40.0,0.35,weekly,-8.900000000000006,-0.4450000000000002
UAL,43.04,0.2,+25.00%,0.8,44.7,0.711,2023-04-21,44.5,0.62,45.5,0.42,monthly,-8.900000000000006,-0.4450000000000002
GOOG,105.12,0.25,+33.33%,0.75,106.25,0.66,2023-04-21,106.0,0.7,107.0,0.45,monthly,-8.999999999999996,-0.35999999999999993
SCHW,54.0,0.1,+25.00%,0.4,54.6,0.62,2023-04-21,54.5,0.51,55.0,0.41,monthly,-9.0,-0.9
MGM,44.59,0.22,+28.21%,0.78,45.22,0.69,2023-04-21,45.0,0.33,46.0,0.11,monthly,-9.000000000000004,-0.40909090909090934
CSCO,50.31,0.19,+23.46%,0.81,51.19,0.7190000000000001,2023-04-28,51.0,0.29,52.0,0.1,weekly,-9.09999999999999,-0.47894736842105223
AFRM,11.68,0.2,+25.00%,0.8,12.7,0.7090000000000001,2023-04-28,12.5,0.39,13.5,0.19,weekly,-9.099999999999993,-0.4549999999999996
ALLY,26.85,0.1,+25.00%,0.4,27.6,0.618,2023-04-21,27.5,0.65,28.0,0.55,monthly,-9.1,-0.91
BYND,14.82,0.1,+25.00%,0.4,15.1,0.618,2023-04-21,15.0,0.26,15.5,0.16,monthly,-9.1,-0.91
