Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask","Exp Type"
AFRM,12.38,0.39,+63.93%,0.61,12.89,57.3%,2023-05-12,12.5,1.21,13.5,0.82,weekly
SQ,58.64,0.39,+63.93%,0.61,59.39,59.1%,2023-05-12,59,1.09,60,0.7,weekly
DIS,102.54,1.17,+63.93%,1.83,104.17,56.8%,2023-05-12,103,3,106,1.83,weekly
NVDA,284.71,1.95,+63.93%,3.05,289.45,58.8%,2023-05-19,287.5,5.85,292.5,3.9,monthly
DIS,102.54,1.55,+63.27%,2.45,104.55,57.8%,2023-05-19,103,3.35,107,1.8,monthly
NFLX,332.78,2.9,+63.04%,4.6,337.9,59.6%,2023-05-19,335,6.35,342.5,3.45,monthly
DIS,102.54,0.77,+62.60%,1.23,104.77,58.8%,2023-05-19,104,2.91,106,2.14,monthly
CRM,201.32,0.96,+62.34%,1.54,203.46,57.8%,2023-05-19,202.5,3.3,205,2.34,monthly
GOOG,108.56,0.38,+61.29%,0.62,110.38,61.3%,2023-05-19,110,1.64,111,1.26,monthly
ROKU,54.86,0.76,+61.29%,1.24,55.76,58.9%,2023-05-12,55,1.36,57,0.6,weekly
GOOGL,108.11,0.76,+61.29%,1.24,109.76,60.2%,2023-05-19,109,1.88,111,1.12,monthly
XOM,109.33,0.38,+61.29%,0.62,110.38,63.4%,2023-05-12,110,0.92,111,0.54,weekly
GOOG,108.56,1.14,+61.29%,1.86,110.14,59.6%,2023-05-19,109,2.09,112,0.95,monthly
COIN,57.63,0.76,+61.29%,1.24,58.76,57.7%,2023-05-12,58,1.93,60,1.17,weekly
AMD,94.88,1.51,+60.64%,2.49,96.51,60.1%,2023-05-19,95,2.89,99,1.38,monthly
RBLX,36.35,0.56,+59.57%,0.94,37.56,57.1%,2023-05-12,37,1.89,38.5,1.33,weekly
AMD,94.88,0.74,+58.73%,1.26,96.74,61.3%,2023-05-19,96,2.42,98,1.68,monthly
DIS,102.54,1.48,+58.73%,2.52,104.48,58.3%,2023-05-12,103,3,107,1.52,weekly
RBLX,36.35,0.37,+58.73%,0.63,37.37,55.7%,2023-05-12,37,1.89,38,1.52,weekly
SCHW,47.98,0.37,+58.73%,0.63,48.37,58.0%,2023-05-12,48,0.75,49,0.38,weekly
DIS,102.54,1.11,+58.73%,1.89,105.11,60.3%,2023-05-19,104,2.91,107,1.8,monthly
DIS,102.54,1.84,+58.23%,3.16,104.84,59.1%,2023-05-19,103,3.35,108,1.51,monthly
BA,199.26,0.92,+58.23%,1.58,200.92,59.9%,2023-05-12,200,2.3,202.5,1.38,weekly
AFRM,12.38,0.55,+57.89%,0.95,13.05,59.2%,2023-05-12,12.5,1.21,14,0.66,weekly
ABNB,127.77,2.2,+57.89%,3.8,131.2,59.8%,2023-05-12,129,4.85,135,2.65,weekly
ABNB,127.77,1.1,+57.89%,1.9,130.1,56.7%,2023-05-12,129,4.85,132,3.75,weekly
NVDA,284.71,2.75,+57.89%,4.75,290.25,60.6%,2023-05-19,287.5,5.85,295,3.1,monthly
BA,199.26,2.74,+57.56%,4.76,202.74,62.7%,2023-05-19,200,4.05,207.5,1.31,monthly
GOOG,108.56,0.73,+57.48%,1.27,109.73,59.1%,2023-05-12,109,1.48,111,0.75,weekly
QCOM,106.75,0.73,+57.48%,1.27,108.73,64.9%,2023-05-19,108,1.65,110,0.92,monthly
NFLX,332.78,3.61,+56.49%,6.39,338.61,61.1%,2023-05-19,335,6.35,345,2.74,monthly
GOOGL,108.11,0.36,+56.25%,0.64,109.36,60.0%,2023-05-12,109,1.26,110,0.9,weekly
RIVN,13.66,0.18,+56.25%,0.32,14.18,59.3%,2023-05-12,14,0.92,14.5,0.74,weekly
PBR,11.02,0.18,+56.25%,0.32,11.18,59.2%,2023-05-19,11,0.35,11.5,0.17,monthly
XOM,109.33,0.36,+56.25%,0.64,110.36,57.9%,2023-05-19,110,1.32,111,0.96,monthly
MU,61.03,0.18,+56.25%,0.32,62.18,64.9%,2023-05-19,62,0.98,62.5,0.8,monthly
VZ,37.46,0.18,+56.25%,0.32,37.68,60.7%,2023-05-12,37.5,0.28,38,0.1,weekly
ABNB,127.77,1.8,+56.25%,3.2,131.8,60.3%,2023-05-19,130,5.1,135,3.3,monthly
CVX,159.23,0.9,+56.25%,1.6,160.9,57.9%,2023-05-19,160,1.95,162.5,1.05,monthly
RIVN,13.66,0.18,+56.25%,0.32,14.18,58.1%,2023-05-19,14,1.08,14.5,0.9,monthly
NFLX,332.78,0.9,+56.25%,1.6,335.9,58.5%,2023-05-12,335,3.45,337.5,2.55,weekly
COIN,57.63,0.36,+56.25%,0.64,59.36,57.0%,2023-05-19,59,2.96,60,2.6,monthly
UPST,13.43,0.36,+56.25%,0.64,13.86,54.0%,2023-05-12,13.5,1.38,14.5,1.02,weekly
INTC,30.33,0.36,+56.25%,0.64,30.86,64.0%,2023-05-19,30.5,0.6,31.5,0.24,monthly
SQ,58.64,1.08,+56.25%,1.92,60.08,61.0%,2023-05-19,59,1.86,62,0.78,monthly
WBD,13.4,0.18,+56.25%,0.32,13.68,59.1%,2023-05-19,13.5,0.41,14,0.23,monthly
RIVN,13.66,0.36,+56.25%,0.64,14.36,60.3%,2023-05-19,14,1.08,15,0.72,monthly
DIS,102.54,0.72,+56.25%,1.28,104.72,59.5%,2023-05-12,104,2.55,106,1.83,weekly
BA,199.26,0.9,+56.25%,1.6,203.4,65.0%,2023-05-19,202.5,2.88,205,1.98,monthly
NFLX,332.78,0.9,+56.25%,1.6,338.4,60.7%,2023-05-19,337.5,5.2,340,4.3,monthly
AAL,14.47,0.18,+56.25%,0.32,14.68,60.1%,2023-05-19,14.5,0.37,15,0.19,monthly
DIS,102.54,0.36,+56.25%,0.64,104.36,57.8%,2023-05-12,104,2.55,105,2.19,weekly
AMZN,105.96,1.07,+55.44%,1.93,108.07,62.4%,2023-05-19,107,1.82,110,0.75,monthly
ENPH,157.66,0.89,+55.28%,1.61,160.89,66.9%,2023-05-12,160,2.59,162.5,1.7,weekly
COIN,57.63,1.78,+55.28%,3.22,59.78,58.8%,2023-05-19,58,3.4,63,1.62,monthly
RBLX,36.35,0.71,+55.04%,1.29,37.71,58.1%,2023-05-12,37,1.89,39,1.18,weekly
SNOW,161.78,1.77,+54.80%,3.23,164.27,59.7%,2023-05-12,162.5,2.98,167.5,1.21,weekly
BAC,27.53,0.53,+54.64%,0.97,28.03,64.3%,2023-05-19,27.5,0.63,29,0.1,monthly
AMD,94.88,1.06,+54.64%,1.94,96.06,61.9%,2023-05-12,95,1.84,98,0.78,weekly
ABNB,127.77,1.75,+53.85%,3.25,131.75,61.4%,2023-05-12,130,4.4,135,2.65,weekly
MU,61.03,1.05,+53.85%,1.95,62.05,63.5%,2023-05-19,61,1.45,64,0.4,monthly
AMZN,105.96,0.35,+53.85%,0.65,107.35,62.5%,2023-05-12,107,0.89,108,0.54,weekly
DIS,102.54,1.75,+53.85%,3.25,104.75,59.7%,2023-05-12,103,3,108,1.25,weekly
COIN,57.63,0.35,+53.85%,0.65,58.35,52.7%,2023-05-19,58,3.4,59,3.05,monthly
ABNB,127.77,0.35,+53.85%,0.65,128.35,51.5%,2023-05-12,128,5.4,129,5.05,weekly
AMD,94.88,1.75,+53.85%,3.25,96.75,61.4%,2023-05-19,95,2.89,100,1.14,monthly
NFLX,332.78,1.75,+53.85%,3.25,339.25,62.5%,2023-05-19,337.5,5.2,342.5,3.45,monthly
DIS,102.54,1.4,+53.85%,2.6,105.4,61.6%,2023-05-19,104,2.91,108,1.51,monthly
SQ,58.64,0.35,+53.85%,0.65,60.35,63.1%,2023-05-19,60,1.41,61,1.06,monthly
UPST,13.43,0.52,+53.06%,0.98,14.02,55.6%,2023-05-12,13.5,1.38,15,0.86,weekly
COIN,57.63,1.04,+53.06%,1.96,59.04,59.7%,2023-05-12,58,1.93,61,0.89,weekly
AMD,94.88,1.04,+53.06%,1.96,97.04,62.9%,2023-05-19,96,2.42,99,1.38,monthly
GOOGL,108.11,1.04,+53.06%,1.96,110.04,62.1%,2023-05-19,109,1.88,112,0.84,monthly
GOOG,108.56,1.38,+52.67%,2.62,110.38,61.3%,2023-05-19,109,2.09,113,0.71,monthly
GOOG,108.56,0.69,+52.67%,1.31,110.69,63.4%,2023-05-19,110,1.64,112,0.95,monthly
AFRM,12.38,0.69,+52.67%,1.31,13.19,60.8%,2023-05-12,12.5,1.21,14.5,0.52,weekly
AFRM,12.38,0.86,+52.44%,1.64,13.36,61.0%,2023-05-19,12.5,1.41,15,0.55,monthly
DIS,102.54,1.03,+52.28%,1.97,105.03,61.1%,2023-05-12,104,2.55,107,1.52,weekly
BABA,81.59,1.37,+52.09%,2.63,83.37,59.7%,2023-05-19,82,2.82,86,1.45,monthly
NVDA,284.71,3.42,+51.98%,6.58,290.92,62.0%,2023-05-19,287.5,5.85,297.5,2.43,monthly
NVDA,284.71,0.85,+51.52%,1.65,290.85,61.9%,2023-05-19,290,4.75,292.5,3.9,monthly
INTC,30.33,0.17,+51.52%,0.33,30.67,65.6%,2023-05-12,30.5,0.33,31,0.16,weekly
AMZN,105.96,0.34,+51.52%,0.66,108.34,64.3%,2023-05-19,108,1.38,109,1.04,monthly
U,28.09,0.34,+51.52%,0.66,29.34,59.4%,2023-05-12,29,1.74,30,1.4,weekly
SHOP,62.98,0.68,+51.52%,1.32,64.68,59.0%,2023-05-19,64,1.69,66,1.01,monthly
FCX,36.53,0.34,+51.52%,0.66,37.34,62.0%,2023-05-19,37,0.79,38,0.45,monthly
BAC,27.53,0.17,+51.52%,0.33,28.17,67.8%,2023-05-19,28,0.37,28.5,0.2,monthly
PBR,11.02,0.17,+51.52%,0.33,11.17,61.8%,2023-05-12,11,0.26,11.5,0.09,weekly
RIVN,13.66,0.34,+51.52%,0.66,14.34,61.5%,2023-05-12,14,0.92,15,0.58,weekly
DIS,102.54,0.68,+51.52%,1.32,105.68,62.8%,2023-05-19,105,2.48,107,1.8,monthly
GOOGL,108.11,0.34,+51.52%,0.66,110.34,64.1%,2023-05-19,110,1.46,111,1.12,monthly
DIS,102.54,0.34,+51.52%,0.66,105.34,61.3%,2023-05-19,105,2.48,106,2.14,monthly
WMT,152.74,0.85,+51.52%,1.65,155.85,64.3%,2023-05-19,155,2.06,157.5,1.21,monthly
MU,61.03,0.34,+51.52%,0.66,62.34,66.6%,2023-05-19,62,0.98,63,0.64,monthly
AFRM,12.38,0.17,+51.52%,0.33,13.17,60.5%,2023-05-12,13,0.99,13.5,0.82,weekly
PINS,21.45,0.17,+51.52%,0.33,21.67,57.6%,2023-05-12,21.5,0.33,22,0.16,weekly
COST,499.89,1.69,+51.06%,3.31,506.69,63.8%,2023-05-19,505,4.15,510,2.46,monthly
NFLX,332.78,1.68,+50.60%,3.32,336.68,61.2%,2023-05-12,335,3.45,340,1.77,weekly
COST,499.89,0.84,+50.60%,1.66,503.34,59.9%,2023-05-12,502.5,2.48,505,1.64,weekly
NFLX,332.78,4.2,+50.60%,8.3,339.2,62.4%,2023-05-19,335,6.35,347.5,2.15,monthly
COIN,57.63,1.34,+50.38%,2.66,60.34,61.1%,2023-05-19,59,2.96,63,1.62,monthly
SQ,58.64,0.67,+50.38%,1.33,59.67,62.7%,2023-05-12,59,1.09,61,0.42,weekly
MU,61.03,0.67,+50.38%,1.33,61.67,65.2%,2023-05-12,61,0.88,63,0.21,weekly
SE,84.8,3.34,+50.15%,6.66,88.34,61.1%,2023-05-19,85,5.1,95,1.76,monthly
HD,288.3,1.67,+50.15%,3.33,296.67,65.1%,2023-05-19,295,4.6,300,2.93,monthly
ABNB,127.77,3.99,+49.81%,8.01,131.99,62.0%,2023-05-12,128,5.4,140,1.41,weekly
BAC,27.53,0.33,+49.25%,0.67,27.83,64.4%,2023-05-12,27.5,0.39,28.5,0.06,weekly
UPST,13.43,0.66,+49.25%,1.34,14.16,57.1%,2023-05-12,13.5,1.38,15.5,0.72,weekly
JD,35.18,0.33,+49.25%,0.67,36.33,62.0%,2023-05-12,36,1.1,37,0.77,weekly
TSM,84.39,0.33,+49.25%,0.67,85.33,65.5%,2023-05-12,85,0.68,86,0.35,weekly
AMD,94.88,0.33,+49.25%,0.67,97.33,64.4%,2023-05-19,97,2.01,98,1.68,monthly
RBLX,36.35,0.99,+49.25%,2.01,37.99,60.1%,2023-05-12,37,1.89,40,0.9,weekly
OXY,59.01,0.33,+49.25%,0.67,60.33,64.0%,2023-05-19,60,1.07,61,0.74,monthly
AFRM,12.38,0.33,+49.25%,0.67,13.33,62.3%,2023-05-12,13,0.99,14,0.66,weekly
AMD,94.88,0.33,+49.25%,0.67,96.33,64.1%,2023-05-12,96,1.38,97,1.05,weekly
NVDA,284.71,1.65,+49.25%,3.35,291.65,63.6%,2023-05-19,290,4.75,295,3.1,monthly
DIS,102.54,2.3,+48.94%,4.7,105.3,61.1%,2023-05-19,103,3.35,110,1.05,monthly
NFLX,332.78,2.46,+48.81%,5.04,339.96,64.0%,2023-05-19,337.5,5.2,345,2.74,monthly
AMD,94.88,1.96,+48.51%,4.04,96.96,62.5%,2023-05-19,95,2.89,101,0.93,monthly
QCOM,106.75,0.98,+48.51%,2.02,107.98,65.7%,2023-05-12,107,1.26,110,0.28,weekly
DIS,102.54,1.96,+48.51%,4.04,104.96,60.7%,2023-05-12,103,3,109,1.04,weekly
BABA,81.59,0.65,+48.15%,1.35,83.65,61.1%,2023-05-19,83,2.38,85,1.73,monthly
DIS,102.54,1.3,+48.15%,2.7,105.3,62.4%,2023-05-12,104,2.55,108,1.25,weekly
ABNB,127.77,0.65,+48.15%,1.35,130.65,58.3%,2023-05-12,130,4.4,132,3.75,weekly
XOM,109.33,0.65,+48.15%,1.35,110.65,60.3%,2023-05-19,110,1.32,112,0.67,monthly
GOOG,108.56,0.97,+47.78%,2.03,109.97,61.4%,2023-05-12,109,1.48,112,0.51,weekly
DIS,102.54,0.97,+47.78%,2.03,105.97,64.0%,2023-05-19,105,2.48,108,1.51,monthly
JPM,135.88,1.29,+47.60%,2.71,138.29,66.8%,2023-05-19,137,1.64,141,0.35,monthly
AMZN,105.96,1.29,+47.60%,2.71,108.29,64.0%,2023-05-19,107,1.82,111,0.53,monthly
BABA,81.59,1.61,+47.49%,3.39,83.61,60.9%,2023-05-19,82,2.82,87,1.21,monthly
GM,33.15,0.16,+47.06%,0.34,33.66,66.8%,2023-05-12,33.5,0.35,34,0.19,weekly
UPST,13.43,0.16,+47.06%,0.34,14.16,57.1%,2023-05-12,14,1.18,14.5,1.02,weekly
CVNA,12.31,0.16,+47.06%,0.34,12.66,57.8%,2023-05-12,12.5,1.06,13,0.9,weekly
DIS,102.54,0.32,+47.06%,0.68,105.32,62.5%,2023-05-12,105,2.15,106,1.83,weekly
ARRY,19.82,0.8,+47.06%,1.7,20.8,62.7%,2023-05-19,20,1.3,22.5,0.5,monthly
DVN,49.14,0.32,+47.06%,0.68,50.32,63.4%,2023-05-19,50,0.93,51,0.61,monthly
COIN,57.63,2.24,+47.06%,4.76,60.24,60.7%,2023-05-19,58,3.4,65,1.16,monthly
NET,46.5,0.32,+47.06%,0.68,47.32,59.5%,2023-05-12,47,0.97,48,0.65,weekly
COIN,57.63,0.32,+47.06%,0.68,59.32,61.7%,2023-05-12,59,1.49,60,1.17,weekly
AMD,94.88,1.28,+47.06%,2.72,97.28,64.2%,2023-05-19,96,2.42,100,1.14,monthly
DKNG,24.27,0.16,+47.06%,0.34,24.66,59.0%,2023-05-12,24.5,0.41,25,0.25,weekly
AFRM,12.38,0.8,+47.06%,1.7,13.3,62.0%,2023-05-12,12.5,1.21,15,0.41,weekly
NVDA,284.71,1.6,+47.06%,3.4,289.1,63.4%,2023-05-12,287.5,2.99,292.5,1.39,weekly
CHPT,8.86,0.16,+47.06%,0.34,9.16,61.9%,2023-05-19,9,0.36,9.5,0.2,monthly
AFRM,12.38,0.96,+47.06%,2.04,13.46,62.0%,2023-05-19,12.5,1.41,15.5,0.45,monthly
BABA,81.59,0.32,+47.06%,0.68,83.32,59.4%,2023-05-19,83,2.38,84,2.06,monthly
GOOGL,108.11,0.64,+47.06%,1.36,109.64,62.6%,2023-05-12,109,1.26,111,0.62,weekly
CVNA,12.31,0.32,+47.06%,0.68,12.82,60.0%,2023-05-12,12.5,1.06,13.5,0.74,weekly
BA,199.26,3.2,+47.06%,6.8,203.2,64.3%,2023-05-19,200,4.05,210,0.85,monthly
UAL,46.02,0.96,+47.06%,2.04,46.96,62.2%,2023-05-19,46,1.26,49,0.3,monthly
CHWY,33.34,0.32,+47.06%,0.68,34.32,62.5%,2023-05-19,34,0.86,35,0.54,monthly
AFRM,12.38,0.64,+47.06%,1.36,13.64,63.7%,2023-05-19,13,1.19,15,0.55,monthly
META,232.74,0.8,+47.06%,1.7,235.8,64.0%,2023-05-12,235,1.99,237.5,1.19,weekly
X,21.65,0.16,+47.06%,0.34,22.16,62.4%,2023-05-19,22,0.53,22.5,0.37,monthly
UPST,13.43,0.32,+47.06%,0.68,14.32,58.7%,2023-05-12,14,1.18,15,0.86,weekly
MSFT,307.03,1.59,+46.63%,3.41,311.59,64.2%,2023-05-19,310,2.78,315,1.19,monthly
NVDA,284.71,3.96,+46.37%,8.54,291.46,63.2%,2023-05-19,287.5,5.85,300,1.89,monthly
CRM,201.32,0.79,+46.20%,1.71,203.29,61.6%,2023-05-12,202.5,1.77,205,0.98,weekly
UPST,13.43,0.79,+46.20%,1.71,14.29,58.4%,2023-05-12,13.5,1.38,16,0.59,weekly
COIN,57.63,1.26,+45.99%,2.74,59.26,61.3%,2023-05-12,58,1.93,62,0.67,weekly
AMD,94.88,0.63,+45.99%,1.37,97.63,65.9%,2023-05-19,97,2.01,99,1.38,monthly
SQ,58.64,0.63,+45.99%,1.37,60.63,65.2%,2023-05-19,60,1.41,62,0.78,monthly
AMD,94.88,1.26,+45.99%,2.74,96.26,63.6%,2023-05-12,95,1.84,99,0.58,weekly
GOOGL,108.11,1.26,+45.99%,2.74,110.26,63.5%,2023-05-19,109,1.88,113,0.62,monthly
RBLX,36.35,0.63,+45.99%,1.37,38.63,63.0%,2023-05-19,38,1.69,40,1.06,monthly
DIS,102.54,0.63,+45.99%,1.37,105.63,63.9%,2023-05-12,105,2.15,107,1.52,weekly
AMZN,105.96,0.63,+45.99%,1.37,108.63,66.3%,2023-05-19,108,1.38,110,0.75,monthly
GOOG,108.56,1.57,+45.77%,3.43,110.57,62.6%,2023-05-19,109,2.09,114,0.52,monthly
BA,199.26,1.57,+45.77%,3.43,204.07,67.4%,2023-05-19,202.5,2.88,207.5,1.31,monthly
CSCO,46.31,0.94,+45.63%,2.06,47.44,64.8%,2023-05-19,46.5,1.14,49.5,0.2,monthly
FCX,36.53,0.47,+45.63%,1.03,37.47,64.0%,2023-05-19,37,0.79,38.5,0.32,monthly
AFRM,12.38,0.47,+45.63%,1.03,13.47,63.9%,2023-05-12,13,0.99,14.5,0.52,weekly
LI,24.78,0.47,+45.63%,1.03,25.47,59.2%,2023-05-12,25,0.81,26.5,0.34,weekly
RIVN,13.66,0.47,+45.63%,1.03,14.47,63.3%,2023-05-12,14,0.92,15.5,0.45,weekly
ABNB,127.77,3.44,+45.50%,7.56,132.44,63.3%,2023-05-12,129,4.85,140,1.41,weekly
ABNB,127.77,3.12,+45.35%,6.88,133.12,63.6%,2023-05-19,130,5.1,140,1.98,monthly
PANW,195.63,0.78,+45.35%,1.72,198.28,59.5%,2023-05-12,197.5,1.73,200,0.95,weekly
BA,199.26,1.56,+45.35%,3.44,201.56,63.9%,2023-05-12,200,2.3,205,0.74,weekly
ENPH,157.66,3.12,+45.35%,6.88,163.12,66.7%,2023-05-19,160,4.7,170,1.58,monthly
NFLX,332.78,4.67,+45.21%,10.33,339.67,63.3%,2023-05-19,335,6.35,350,1.68,monthly
COIN,57.63,0.93,+44.93%,2.07,60.93,63.4%,2023-05-19,60,2.55,63,1.62,monthly
SNOW,161.78,1.55,+44.93%,3.45,166.55,62.9%,2023-05-19,165,3.7,170,2.15,monthly
DIS,102.54,1.86,+44.93%,4.14,105.86,63.6%,2023-05-19,104,2.91,110,1.05,monthly
JPM,135.88,0.62,+44.93%,1.38,138.62,68.9%,2023-05-19,138,1.17,140,0.55,monthly
QCOM,106.75,0.31,+44.93%,0.69,109.31,68.7%,2023-05-19,109,1.23,110,0.92,monthly
GOOG,108.56,0.31,+44.93%,0.69,110.31,64.4%,2023-05-12,110,1.06,111,0.75,weekly
GOOGL,108.11,0.62,+44.93%,1.38,110.62,65.9%,2023-05-19,110,1.46,112,0.84,monthly
BABA,81.59,0.93,+44.93%,2.07,83.93,62.6%,2023-05-19,83,2.38,86,1.45,monthly
GOOG,108.56,0.93,+44.93%,2.07,110.93,64.9%,2023-05-19,110,1.64,113,0.71,monthly
X,21.65,0.31,+44.93%,0.69,22.31,65.6%,2023-05-19,22,0.53,23,0.22,monthly
ROKU,54.86,0.31,+44.93%,0.69,56.31,65.0%,2023-05-12,56,0.91,57,0.6,weekly
NVDA,284.71,2.32,+44.79%,5.18,292.32,65.0%,2023-05-19,290,4.75,297.5,2.43,monthly
DIS,102.54,2.15,+44.33%,4.85,105.15,61.6%,2023-05-12,103,3,110,0.85,weekly
SHOP,62.98,0.92,+44.23%,2.08,64.92,60.7%,2023-05-19,64,1.69,67,0.77,monthly
ZS,110.96,0.92,+44.23%,2.08,112.92,59.1%,2023-05-12,112,1.91,115,0.99,weekly
INTC,30.33,0.46,+44.23%,1.04,30.96,66.2%,2023-05-19,30.5,0.6,32,0.14,monthly
UPST,13.43,0.46,+44.23%,1.04,14.46,60.1%,2023-05-12,14,1.18,15.5,0.72,weekly
JD,35.18,0.46,+44.23%,1.04,36.46,63.4%,2023-05-12,36,1.1,37.5,0.64,weekly
XOM,109.33,0.61,+43.88%,1.39,110.61,66.5%,2023-05-12,110,0.92,112,0.31,weekly
NFLX,332.78,3.05,+43.88%,6.95,340.55,65.2%,2023-05-19,337.5,5.2,347.5,2.15,monthly
AMD,94.88,2.13,+43.74%,4.87,97.13,63.4%,2023-05-19,95,2.89,102,0.76,monthly
PYPL,66.83,0.76,+43.68%,1.74,68.26,63.0%,2023-05-19,67.5,1.26,70,0.5,monthly
NFLX,332.78,0.76,+43.68%,1.74,338.26,66.6%,2023-05-12,337.5,2.53,340,1.77,weekly
BABA,81.59,1.82,+43.54%,4.18,83.82,62.0%,2023-05-19,82,2.82,88,1,monthly
CRM,201.32,2.27,+43.40%,5.23,204.77,63.0%,2023-05-19,202.5,3.3,210,1.03,monthly
TSLA,166.94,2.27,+43.40%,5.23,172.27,63.9%,2023-05-19,170,4,177.5,1.73,monthly
SNOW,161.78,2.27,+43.40%,5.23,164.77,62.0%,2023-05-12,162.5,2.98,170,0.71,weekly
RBLX,36.35,1.21,+43.37%,2.79,38.21,61.6%,2023-05-12,37,1.89,41,0.68,weekly
MU,61.03,1.21,+43.37%,2.79,62.21,65.2%,2023-05-19,61,1.45,65,0.24,monthly
HD,288.3,1.51,+43.27%,3.49,291.51,62.5%,2023-05-12,290,2.08,295,0.57,weekly
DIS,102.54,1.51,+43.27%,3.49,105.51,63.4%,2023-05-12,104,2.55,109,1.04,weekly
NFLX,332.78,2.26,+43.13%,5.24,337.26,63.2%,2023-05-12,335,3.45,342.5,1.19,weekly
COIN,57.63,0.6,+42.86%,1.4,59.6,63.7%,2023-05-12,59,1.49,61,0.89,weekly
CVNA,12.31,0.15,+42.86%,0.35,12.65,55.2%,2023-05-19,12.5,1.55,13,1.4,monthly
CVX,159.23,0.75,+42.86%,1.75,160.75,62.4%,2023-05-12,160,1.22,162.5,0.47,weekly
