Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
AMZN,109.82,0.52,+20.97%,2.48,118.52,0.871,2023-04-28,118.0,1.3,121.0,0.78,weekly,13.3,0.2557692307692307
AMZN,109.82,0.72,+21.95%,3.28,117.72,0.848,2023-04-28,117.0,1.5,121.0,0.78,weekly,11.199999999999989,0.15555555555555545
AMZN,109.82,0.85,+39.53%,2.15,114.85,0.747,2023-04-28,114.0,2.38,117.0,1.53,weekly,9.099999999999994,0.1070588235294117
AMZN,109.82,0.96,+23.76%,4.04,116.96,0.825,2023-04-28,116.0,1.74,121.0,0.78,weekly,8.499999999999972,0.0885416666666664
AMZN,109.82,0.35,+21.21%,1.65,118.35,0.866,2023-04-28,118.0,1.3,120.0,0.95,weekly,8.199999999999996,0.2342857142857142
AMZN,109.82,1.06,+36.05%,2.94,115.06,0.755,2023-04-28,114.0,2.38,118.0,1.32,weekly,8.0,0.07547169811320763
AMZN,109.82,0.55,+22.45%,2.45,117.55,0.843,2023-04-28,117.0,1.5,120.0,0.95,weekly,7.899999999999991,0.1436363636363635
AMZN,109.82,1.27,+26.85%,4.73,116.27,0.8009999999999999,2023-04-28,115.0,2.05,121.0,0.78,weekly,7.599999999999952,0.059842519685038995
AMZN,109.82,1.1,+28.21%,3.9,116.1,0.795,2023-04-28,115.0,2.05,120.0,0.95,weekly,7.500000000000028,0.06818181818181852
AMZN,109.82,0.73,+32.16%,2.27,115.73,0.7809999999999999,2023-04-28,115.0,2.05,118.0,1.32,weekly,7.299999999999969,0.09999999999999963
CVX,166.95,0.5,+25.00%,2.0,170.5,0.8290000000000001,2023-04-28,170.0,0.82,172.5,0.32,weekly,7.250000000000014,0.14500000000000035
AMZN,109.82,0.79,+24.61%,3.21,116.79,0.8190000000000001,2023-04-28,116.0,1.74,120.0,0.95,weekly,6.60000000000003,0.08354430379746879
AMZN,109.82,0.52,+35.14%,1.48,115.52,0.773,2023-04-28,115.0,2.05,117.0,1.53,weekly,6.600000000000001,0.12692307692307706
AMZN,109.82,0.59,+41.84%,1.41,114.59,0.736,2023-04-28,114.0,2.38,116.0,1.79,weekly,6.199999999999996,0.10508474576271175
AMZN,109.82,0.91,+29.45%,3.09,115.91,0.7879999999999999,2023-04-28,115.0,2.05,119.0,1.14,weekly,6.199999999999974,0.06813186813186779
AMZN,109.82,1.18,+41.84%,2.82,114.18,0.718,2023-04-28,113.0,2.71,117.0,1.53,weekly,5.199999999999989,0.04406779661016942
AMZN,109.82,1.43,+31.29%,4.57,115.43,0.77,2023-04-28,114.0,2.38,120.0,0.95,weekly,5.000000000000014,0.03496503496503506
AMZN,109.82,1.24,+32.98%,3.76,115.24,0.762,2023-04-28,114.0,2.38,119.0,1.14,weekly,5.0,0.040322580645161386
AMZN,109.82,0.6,+25.00%,2.4,116.6,0.813,2023-04-28,116.0,1.74,119.0,1.14,weekly,3.899999999999984,0.06499999999999972
AMZN,109.82,0.92,+44.23%,2.08,113.92,0.706,2023-04-28,113.0,2.71,116.0,1.79,weekly,3.79999999999999,0.04130434782608681
AAPL,168.41,1.0,+66.67%,1.5,171.0,0.614,2023-05-05,170.0,2.79,172.5,1.79,weekly,3.5,0.034999999999999976
AMZN,109.82,0.36,+21.95%,1.64,117.36,0.8370000000000001,2023-04-28,117.0,1.5,119.0,1.14,weekly,3.400000000000013,0.09444444444444491
AMZN,109.82,0.42,+26.58%,1.58,116.42,0.8059999999999999,2023-04-28,116.0,1.74,118.0,1.32,weekly,3.1999999999999886,0.07619047619047588
AMZN,109.82,1.6,+29.63%,5.4,115.6,0.7759999999999999,2023-04-28,114.0,2.38,121.0,0.78,weekly,3.199999999999932,0.019999999999999598
NVDA,272.26,0.99,+65.56%,1.51,273.49,0.616,2023-04-28,272.5,2.1,275.0,1.11,weekly,3.0,0.030303030303030287
AMZN,109.82,1.39,+38.50%,3.61,114.39,0.727,2023-04-28,113.0,2.71,118.0,1.32,weekly,2.499999999999986,0.01798561151079134
AMZN,109.82,0.26,+35.14%,0.74,115.26,0.763,2023-04-28,115.0,2.05,116.0,1.79,weekly,2.3000000000000007,0.0884615384615385
AMZN,109.82,0.18,+21.95%,0.82,117.18,0.8320000000000001,2023-04-28,117.0,1.5,118.0,1.32,weekly,1.2000000000000064,0.06666666666666711
AMD,87.44,0.2,+25.00%,0.8,89.2,0.8109999999999999,2023-04-28,89.0,0.46,90.0,0.26,weekly,1.0999999999999943,0.054999999999999716
NET,59.58,0.86,+20.77%,4.14,65.86,0.83,2023-04-28,65.0,1.56,70.0,0.7,weekly,0.9999999999999858,0.01162790697674397
AMZN,109.82,0.21,+26.58%,0.79,116.21,0.799,2023-04-28,116.0,1.74,117.0,1.53,weekly,0.9000000000000039,0.04285714285714298
DAL,33.33,0.21,+72.41%,0.29,33.71,0.59,2023-05-05,33.5,0.58,34.0,0.37,weekly,0.5,0.023809523809523704
INTC,29.86,0.27,+21.95%,1.23,31.77,0.8220000000000001,2023-04-28,31.5,0.47,33.0,0.2,weekly,0.3000000000000113,0.011111111111111625
INTC,29.86,0.19,+23.46%,0.81,31.69,0.812,2023-04-28,31.5,0.47,32.5,0.28,weekly,0.2000000000000046,0.010526315789473897
AMZN,109.82,0.28,+38.89%,0.72,114.28,0.722,2023-04-28,114.0,2.38,115.0,2.1,weekly,0.1999999999999993,0.007142857142857117
NVDA,272.26,0.54,+27.55%,1.96,275.54,0.784,2023-04-28,275.0,1.05,277.5,0.51,weekly,7.105427357601002e-15,2.014849192838247e-16
INTC,29.86,0.1,+25.00%,0.4,31.6,0.8,2023-04-28,31.5,0.47,32.0,0.37,weekly,1.7763568394002505e-15,2.220446049250313e-16
TSLA,160.19,0.46,+22.55%,2.04,162.96,0.816,2023-04-28,162.5,0.8,165.0,0.34,weekly,-1.4210854715202004e-14,-2.4617988806905646e-16
COIN,54.17,0.3,+42.86%,0.7,55.3,0.696,2023-04-28,55.0,0.85,56.0,0.55,weekly,-0.4000000000000057,-0.013333333333333492
AMZN,109.82,0.61,+43.88%,1.39,113.61,0.6920000000000001,2023-04-28,113.0,2.71,115.0,2.1,weekly,-0.5999999999999872,-0.009836065573770201
BABA,84.47,0.17,+20.48%,0.83,86.17,0.8220000000000001,2023-04-28,86.0,0.49,87.0,0.32,weekly,-0.7999999999999936,-0.04705882352941131
COIN,54.17,0.53,+36.05%,1.47,55.53,0.731,2023-04-28,55.0,0.85,57.0,0.32,weekly,-0.7999999999999972,-0.015094339622641588
DIS,99.93,0.44,+78.57%,0.56,100.44,0.551,2023-05-05,100.0,1.59,101.0,1.15,weekly,-0.8999999999999986,-0.02045454545454538
AMD,87.44,0.32,+47.06%,0.68,88.32,0.6709999999999999,2023-04-28,88.0,0.8,89.0,0.48,weekly,-0.9000000000000057,-0.028125000000000254
BAC,28.89,0.19,+61.29%,0.31,29.19,0.6,2023-05-05,29.0,0.41,29.5,0.22,weekly,-1.0,-0.05263157894736847
GOOGL,107.59,0.79,+65.29%,1.21,108.79,0.6,2023-05-05,108.0,1.7,110.0,0.91,weekly,-1.000000000000007,-0.012658227848101307
SNAP,10.5,0.16,+47.06%,0.34,11.16,0.659,2023-04-28,11.0,0.66,11.5,0.5,weekly,-1.049999999999999,-0.06562499999999989
X,23.73,0.3,+42.86%,0.7,24.3,0.6859999999999999,2023-04-28,24.0,0.5,25.0,0.2,weekly,-1.4000000000000057,-0.046666666666666835
SNAP,10.5,0.11,+28.21%,0.39,11.61,0.7509999999999999,2023-04-28,11.5,0.48,12.0,0.37,weekly,-1.4500000000000046,-0.13181818181818233
X,23.73,0.1,+25.00%,0.4,24.6,0.769,2023-04-28,24.5,0.3,25.0,0.2,weekly,-1.549999999999998,-0.15499999999999992
GOOGL,107.59,0.34,+51.52%,0.66,109.34,0.644,2023-05-05,109.0,1.25,110.0,0.91,weekly,-1.599999999999998,-0.04705882352941174
SHOP,47.59,0.09,+21.95%,0.41,48.59,0.787,2023-04-28,48.5,0.31,49.0,0.22,weekly,-1.6499999999999986,-0.18333333333333313
PFE,38.74,0.19,+61.29%,0.31,39.19,0.584,2023-05-05,39.0,0.71,39.5,0.52,weekly,-1.8000000000000007,-0.09473684210526322
NET,59.58,0.36,+21.95%,1.64,65.36,0.8109999999999999,2023-04-28,65.0,1.56,67.0,1.2,weekly,-1.8000000000000114,-0.050000000000000294
X,23.73,0.16,+47.06%,0.34,24.16,0.643,2023-04-28,24.0,0.5,24.5,0.34,weekly,-1.85,-0.11562499999999995
INTC,29.86,0.43,+40.19%,1.07,30.93,0.7,2023-04-28,30.5,0.8,32.0,0.37,weekly,-2.000000000000004,-0.04651162790697689
PYPL,74.27,0.82,+69.49%,1.18,75.82,0.58,2023-05-12,75.0,2.67,77.0,1.85,weekly,-2.000000000000007,-0.02439024390243912
AMZN,109.82,1.57,+35.44%,4.43,114.57,0.735,2023-04-28,113.0,2.71,119.0,1.14,weekly,-2.000000000000014,-0.01273885350318468
AAPL,168.41,1.75,+53.85%,3.25,171.75,0.6459999999999999,2023-05-05,170.0,2.79,175.0,1.04,weekly,-2.000000000000042,-0.011428571428571677
SNAP,10.5,0.21,+26.58%,0.79,11.71,0.769,2023-04-28,11.5,0.48,12.5,0.27,weekly,-2.099999999999998,-0.10000000000000002
F,11.61,0.14,+38.89%,0.36,12.14,0.6779999999999999,2023-05-12,12.0,0.28,12.5,0.14,weekly,-2.1000000000000014,-0.15000000000000016
GOOGL,107.59,0.41,+69.49%,0.59,108.41,0.569,2023-05-05,108.0,1.7,109.0,1.29,weekly,-2.100000000000005,-0.05121951219512202
SNAP,10.5,0.29,+40.85%,0.71,11.29,0.688,2023-04-28,11.0,0.66,12.0,0.37,weekly,-2.20000000000001,-0.0758620689655174
NCLH,12.83,0.18,+56.25%,0.32,13.18,0.591,2023-05-05,13.0,0.51,13.5,0.33,weekly,-2.450000000000001,-0.13611111111111118
