Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
MSFT,309.36,2.14,+74.83%,2.86,312.14,0.586,2023-05-19,310.0,4.7,315.0,2.56,monthly,0.07,0.03271028037383178
MSFT,309.36,1.11,+79.86%,1.39,311.11,0.575,2023-05-12,310.0,3.4,312.5,2.29,weekly,0.0474999999999999,0.0427927927927928
AAPL,173.84,1.01,+67.79%,1.49,176.01,0.612,2023-05-19,175.0,2.4,177.5,1.39,monthly,0.04,0.039603960396039625
C,45.9,0.46,+85.19%,0.54,46.46,0.5770000000000001,2023-05-19,46.0,1.08,47.0,0.62,monthly,0.037,0.0804347826086958
WMT,151.92,1.08,+76.06%,1.42,153.58,0.5820000000000001,2023-05-19,152.5,2.92,155.0,1.84,monthly,0.0350000000000002,0.032407407407407655
C,45.9,0.63,+72.41%,0.87,46.63,0.6,2023-05-19,46.0,1.08,47.5,0.45,monthly,0.0299999999999999,0.04761904761904756
GM,32.69,0.4,+66.67%,0.6,33.4,0.619,2023-05-19,33.0,0.85,34.0,0.45,monthly,0.019,0.04750000000000001
C,45.9,0.42,+72.41%,0.58,46.42,0.598,2023-05-12,46.0,0.76,47.0,0.34,weekly,0.0179999999999999,0.04285714285714279
C,45.9,0.21,+72.41%,0.29,46.71,0.61,2023-05-19,46.5,0.83,47.0,0.62,monthly,0.015,0.07142857142857141
MSFT,309.36,1.96,+64.47%,3.04,311.96,0.611,2023-05-12,310.0,3.4,315.0,1.44,weekly,0.0149999999999999,0.007653061224489755
C,45.9,0.24,+92.31%,0.26,46.24,0.547,2023-05-19,46.0,1.08,46.5,0.84,monthly,0.0135,0.05625000000000004
C,45.9,0.38,+61.29%,0.62,46.88,0.632,2023-05-19,46.5,0.83,47.5,0.45,monthly,0.012,0.03157894736842104
GM,32.69,0.2,+66.67%,0.3,33.2,0.62,2023-05-12,33.0,0.57,33.5,0.37,weekly,0.01,0.050000000000000065
BAC,27.6,0.19,+61.29%,0.31,28.19,0.628,2023-05-19,28.0,0.52,28.5,0.33,monthly,0.004,0.021052631578947423
NVDA,284.22,3.2,+74.42%,4.3,288.2,0.573,2023-05-19,285.0,8.4,292.5,5.2,monthly,-0.0025000000000001,-0.0007812500000000162
FCX,36.4,0.6,+66.67%,0.9,37.1,0.597,2023-05-19,36.5,1.15,38.0,0.55,monthly,-0.0045,-0.00750000000000009
GOOGL,104.92,0.34,+51.52%,0.66,107.34,0.655,2023-05-19,107.0,1.44,108.0,1.1,monthly,-0.0049999999999999,-0.014705882352941164
MU,61.29,0.39,+63.93%,0.61,62.39,0.605,2023-05-19,62.0,1.34,63.0,0.95,monthly,-0.005,-0.012820512820512834
C,45.9,0.16,+47.06%,0.34,47.16,0.6679999999999999,2023-05-19,47.0,0.61,47.5,0.45,monthly,-0.006,-0.03750000000000022
PBR,10.46,0.19,+61.29%,0.31,10.69,0.607,2023-05-12,10.5,0.31,11.0,0.12,weekly,-0.0065,-0.03421052631578952
