Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
AMZN,126.4,0.13,+14.94%,0.87,130.13,0.809,2023-06-16,130.0,0.49,131.0,0.36,monthly,-0.0609999999999999,-0.4692307692307688
APA,33.92,0.16,+47.06%,0.34,34.16,0.5579999999999999,2023-06-16,34.0,0.57,34.5,0.41,monthly,-0.061,-0.3812500000000002
BAC,29.44,0.14,+38.89%,0.36,29.64,0.597,2023-06-16,29.5,0.26,30.0,0.12,monthly,-0.0615,-0.4392857142857142
BILI,16.95,0.08,+19.05%,0.42,17.58,0.716,2023-06-16,17.5,0.22,18.0,0.14,monthly,-0.062,-0.7750000000000001
NKE,106.88,0.37,+58.73%,0.63,107.37,0.568,2023-06-16,107.0,0.94,108.0,0.57,monthly,-0.062,-0.16756756756756772
FCX,39.78,0.14,+38.89%,0.36,40.14,0.595,2023-06-16,40.0,0.43,40.5,0.29,monthly,-0.0625,-0.44642857142857134
DOCU,55.25,0.07,+16.28%,0.43,57.07,0.7340000000000001,2023-06-16,57.0,0.47,57.5,0.4,monthly,-0.0629999999999999,-0.8999999999999992
PINS,24.15,0.1,+25.00%,0.4,24.6,0.674,2023-06-16,24.5,0.24,25.0,0.14,monthly,-0.0629999999999999,-0.6299999999999998
BTU,19.8,0.12,+31.58%,0.38,20.12,0.633,2023-06-16,20.0,0.26,20.5,0.14,monthly,-0.0635,-0.5291666666666667
MRO,23.66,0.1,+25.00%,0.4,24.1,0.6729999999999999,2023-06-16,24.0,0.21,24.5,0.11,monthly,-0.0635,-0.6350000000000003
C,48.97,0.1,+25.00%,0.4,49.6,0.672,2023-06-16,49.5,0.25,50.0,0.15,monthly,-0.0639999999999999,-0.6399999999999998
ENVX,14.07,0.1,+25.00%,0.4,14.6,0.672,2023-06-16,14.5,0.3,15.0,0.2,monthly,-0.0639999999999999,-0.6399999999999998
INTC,33.59,0.11,+28.21%,0.39,34.11,0.652,2023-06-16,34.0,0.31,34.5,0.2,monthly,-0.064,-0.5818181818181817
SOFI,9.53,0.08,+19.05%,0.42,10.08,0.71,2023-06-16,10.0,0.18,10.5,0.1,monthly,-0.065,-0.8125000000000001
PLUG,10.86,0.08,+19.05%,0.42,11.58,0.708,2023-06-16,11.5,0.27,12.0,0.19,monthly,-0.066,-0.8250000000000001
LYFT,10.73,0.09,+21.95%,0.41,11.09,0.687,2023-06-16,11.0,0.18,11.5,0.09,monthly,-0.0664999999999999,-0.7388888888888885
SNAP,10.22,0.08,+19.05%,0.42,10.58,0.7040000000000001,2023-06-16,10.5,0.14,11.0,0.06,monthly,-0.0679999999999999,-0.8499999999999994
RBLX,39.68,0.07,+16.28%,0.43,41.07,0.723,2023-06-16,41.0,0.39,41.5,0.32,monthly,-0.0685,-0.9785714285714286
FCX,39.78,0.08,+19.05%,0.42,40.58,0.703,2023-06-16,40.5,0.27,41.0,0.19,monthly,-0.0685,-0.8562500000000001
WBA,32.03,0.07,+16.28%,0.43,32.57,0.722,2023-06-16,32.5,0.14,33.0,0.07,monthly,-0.069,-0.9857142857142858
CCL,15.23,0.1,+25.00%,0.4,15.6,0.6609999999999999,2023-06-16,15.5,0.24,16.0,0.14,monthly,-0.0695,-0.6950000000000004
AMZN,126.4,0.26,+35.14%,0.74,128.26,0.67,2023-06-16,128.0,0.97,129.0,0.71,monthly,-0.0699999999999999,-0.269230769230769
SLB,48.38,0.15,+42.86%,0.35,48.65,0.56,2023-06-16,48.5,0.55,49.0,0.4,monthly,-0.0699999999999999,-0.4666666666666664
SHOP,63.62,0.17,+20.48%,0.83,66.17,0.76,2023-06-16,66.0,0.59,67.0,0.42,monthly,-0.0699999999999999,-0.41176470588235276
RBLX,39.68,0.14,+38.89%,0.36,40.14,0.579,2023-06-16,40.0,0.69,40.5,0.55,monthly,-0.0705,-0.5035714285714286
JWN,19.92,0.14,+38.89%,0.36,20.14,0.578,2023-06-16,20.0,0.36,20.5,0.22,monthly,-0.071,-0.5071428571428571
SQ,65.5,0.09,+21.95%,0.41,67.09,0.677,2023-06-16,67.0,0.65,67.5,0.56,monthly,-0.0714999999999999,-0.7944444444444442
PLTR,15.81,0.13,+35.14%,0.37,16.13,0.596,2023-06-16,16.0,0.4,16.5,0.27,monthly,-0.072,-0.5538461538461539
AMZN,126.4,0.34,+51.52%,0.66,127.34,0.588,2023-06-16,127.0,1.33,128.0,0.99,monthly,-0.072,-0.21176470588235302
RBLX,39.68,0.1,+25.00%,0.4,40.6,0.653,2023-06-16,40.5,0.52,41.0,0.42,monthly,-0.0735,-0.7349999999999999
CSCO,50.66,0.08,+19.05%,0.42,51.08,0.6920000000000001,2023-06-16,51.0,0.16,51.5,0.08,monthly,-0.0739999999999999,-0.9249999999999995
USB,32.58,0.1,+25.00%,0.4,33.1,0.652,2023-06-16,33.0,0.3,33.5,0.2,monthly,-0.0739999999999999,-0.7399999999999999
COIN,52.07,0.33,+49.25%,0.67,53.33,0.596,2023-06-16,53.0,1.45,54.0,1.12,monthly,-0.074,-0.22424242424242433
SHOP,63.62,0.25,+33.33%,0.75,65.25,0.6759999999999999,2023-06-16,65.0,0.86,66.0,0.61,monthly,-0.074,-0.2960000000000003
BLNK,6.87,0.11,+28.21%,0.39,7.11,0.631,2023-06-16,7.0,0.2,7.5,0.09,monthly,-0.0745,-0.6772727272727272
RIVN,15.31,0.07,+16.28%,0.43,16.07,0.71,2023-06-16,16.0,0.26,16.5,0.19,monthly,-0.075,-1.0714285714285716
BILI,16.95,0.14,+38.89%,0.36,17.14,0.569,2023-06-16,17.0,0.38,17.5,0.24,monthly,-0.0755,-0.5392857142857143
AMZN,126.4,0.18,+21.95%,0.82,129.18,0.7440000000000001,2023-06-16,129.0,0.69,130.0,0.51,monthly,-0.0759999999999999,-0.4222222222222216
XOM,106.83,0.24,+31.58%,0.76,108.24,0.684,2023-06-16,108.0,0.64,109.0,0.4,monthly,-0.0759999999999999,-0.31666666666666654
CHWY,39.65,0.3,+42.86%,0.7,40.3,0.624,2023-06-16,40.0,0.61,41.0,0.31,monthly,-0.0759999999999999,-0.25333333333333324
CHPT,9.66,0.08,+19.05%,0.42,10.08,0.688,2023-06-16,10.0,0.17,10.5,0.09,monthly,-0.076,-0.9500000000000002
MARA,9.68,0.09,+21.95%,0.41,10.09,0.6659999999999999,2023-06-16,10.0,0.2,10.5,0.11,monthly,-0.077,-0.855555555555556
XOM,106.83,0.14,+16.28%,0.86,109.14,0.7829999999999999,2023-06-16,109.0,0.37,110.0,0.23,monthly,-0.077,-0.5500000000000005
NKE,106.88,0.24,+31.58%,0.76,108.24,0.6829999999999999,2023-06-16,108.0,0.56,109.0,0.32,monthly,-0.077,-0.32083333333333364
KR,46.76,0.26,+35.14%,0.74,48.26,0.662,2023-06-16,48.0,0.88,49.0,0.62,monthly,-0.0779999999999999,-0.2999999999999998
MVIS,6.2,0.1,+25.00%,0.4,6.6,0.644,2023-06-16,6.5,0.27,7.0,0.17,monthly,-0.078,-0.7799999999999999
MRVL,62.5,0.13,+35.14%,0.37,63.13,0.583,2023-06-16,63.0,0.9,63.5,0.77,monthly,-0.0785,-0.6038461538461539
PLUG,10.86,0.13,+35.14%,0.37,11.13,0.583,2023-06-16,11.0,0.41,11.5,0.28,monthly,-0.0785,-0.6038461538461539
MRVL,62.5,0.1,+25.00%,0.4,63.6,0.642,2023-06-16,63.5,0.72,64.0,0.62,monthly,-0.0789999999999999,-0.7899999999999999
GOOG,124.5,0.14,+16.28%,0.86,127.14,0.7809999999999999,2023-06-16,127.0,0.39,128.0,0.25,monthly,-0.079,-0.5642857142857147
COIN,52.07,0.26,+35.14%,0.74,54.26,0.6609999999999999,2023-06-16,54.0,1.1,55.0,0.84,monthly,-0.0790000000000001,-0.3038461538461541
XPEV,10.23,0.09,+21.95%,0.41,10.59,0.66,2023-06-16,10.5,0.21,11.0,0.12,monthly,-0.0799999999999999,-0.8888888888888886
UBER,41.33,0.3,+42.86%,0.7,41.8,0.62,2023-06-16,41.5,0.53,42.5,0.23,monthly,-0.0799999999999999,-0.2666666666666666
RIOT,10.31,0.11,+28.21%,0.39,10.61,0.62,2023-06-16,10.5,0.27,11.0,0.16,monthly,-0.08,-0.7272727272727274
SHOP,63.62,0.34,+51.52%,0.66,64.34,0.58,2023-06-16,64.0,1.23,65.0,0.89,monthly,-0.08,-0.23529411764705893
WBD,13.99,0.13,+35.14%,0.37,14.13,0.579,2023-06-16,14.0,0.23,14.5,0.1,monthly,-0.0805,-0.6192307692307694
COP,104.1,0.28,+38.89%,0.72,105.28,0.639,2023-06-16,105.0,0.85,106.0,0.57,monthly,-0.0809999999999999,-0.2892857142857141
PARA,16.71,0.08,+19.05%,0.42,17.08,0.677,2023-06-16,17.0,0.17,17.5,0.09,monthly,-0.0814999999999999,-1.0187499999999996
COIN,52.07,0.14,+16.28%,0.86,56.14,0.777,2023-06-16,56.0,0.59,57.0,0.45,monthly,-0.0829999999999999,-0.5928571428571425
JPM,142.29,0.27,+36.99%,0.73,143.27,0.647,2023-06-16,143.0,0.62,144.0,0.35,monthly,-0.0829999999999999,-0.30740740740740724
RIVN,15.31,0.12,+31.58%,0.38,15.62,0.59,2023-06-16,15.5,0.39,16.0,0.27,monthly,-0.085,-0.7083333333333336
ZM,68.82,0.17,+20.48%,0.83,71.17,0.7440000000000001,2023-06-16,71.0,0.71,72.0,0.54,monthly,-0.0859999999999998,-0.5058823529411758
UBER,41.33,0.2,+25.00%,0.8,42.2,0.7140000000000001,2023-06-16,42.0,0.34,43.0,0.14,monthly,-0.0859999999999999,-0.4299999999999996
NKE,106.88,0.13,+14.94%,0.87,109.13,0.784,2023-06-16,109.0,0.31,110.0,0.18,monthly,-0.0859999999999999,-0.6615384615384612
CHWY,39.65,0.15,+17.65%,0.85,41.15,0.764,2023-06-16,41.0,0.3,42.0,0.15,monthly,-0.0859999999999999,-0.5733333333333333
GOOGL,123.81,0.16,+19.05%,0.84,126.16,0.754,2023-06-16,126.0,0.45,127.0,0.29,monthly,-0.086,-0.5374999999999998
GOOGL,123.81,0.25,+33.33%,0.75,125.25,0.664,2023-06-16,125.0,0.71,126.0,0.46,monthly,-0.086,-0.3439999999999999
NEM,42.4,0.13,+35.14%,0.37,42.63,0.568,2023-06-16,42.5,0.42,43.0,0.29,monthly,-0.086,-0.6615384615384617
TDOC,25.21,0.11,+28.21%,0.39,25.61,0.608,2023-06-16,25.5,0.4,26.0,0.29,monthly,-0.086,-0.7818181818181819
GOOGL,123.81,0.35,+53.85%,0.65,124.35,0.563,2023-06-16,124.0,1.07,125.0,0.72,monthly,-0.087,-0.24857142857142878
NIO,8.84,0.09,+21.95%,0.41,9.09,0.643,2023-06-16,9.0,0.18,9.5,0.09,monthly,-0.0884999999999999,-0.9833333333333332
PTON,9.49,0.13,+35.14%,0.37,9.63,0.561,2023-06-16,9.5,0.3,10.0,0.17,monthly,-0.0894999999999999,-0.6884615384615382
LAZR,7.36,0.1,+25.00%,0.4,7.6,0.621,2023-06-16,7.5,0.23,8.0,0.13,monthly,-0.0895,-0.895
MRVL,62.5,0.15,+42.86%,0.35,62.65,0.52,2023-06-16,62.5,1.1,63.0,0.95,monthly,-0.0899999999999999,-0.5999999999999999
MS,88.73,0.31,+44.93%,0.69,89.31,0.599,2023-06-16,89.0,0.7,90.0,0.39,monthly,-0.091,-0.29354838709677417
VALE,13.97,0.11,+28.21%,0.39,14.11,0.598,2023-06-16,14.0,0.17,14.5,0.06,monthly,-0.091,-0.8272727272727274
CCJ,31.47,0.07,+16.28%,0.43,32.07,0.677,2023-06-16,32.0,0.22,32.5,0.15,monthly,-0.0914999999999999,-1.3071428571428567
PDD,77.5,0.25,+33.33%,0.75,79.25,0.657,2023-06-16,79.0,1.08,80.0,0.83,monthly,-0.0929999999999999,-0.37199999999999994
DIS,94.22,0.24,+31.58%,0.76,95.24,0.667,2023-06-16,95.0,0.54,96.0,0.3,monthly,-0.0929999999999999,-0.3874999999999999
KR,46.76,0.46,+44.23%,1.04,47.96,0.631,2023-06-16,47.5,1.08,49.0,0.62,monthly,-0.0934999999999999,-0.20326086956521744
GOOG,124.5,0.31,+44.93%,0.69,125.31,0.595,2023-06-16,125.0,0.94,126.0,0.63,monthly,-0.0949999999999999,-0.30645161290322576
SQ,65.5,0.13,+14.94%,0.87,68.13,0.775,2023-06-16,68.0,0.44,69.0,0.31,monthly,-0.0949999999999999,-0.7307692307692305
LI,31.33,0.29,+40.85%,0.71,31.79,0.615,2023-06-16,31.5,0.53,32.5,0.24,monthly,-0.095,-0.3275862068965517
CCJ,31.47,0.13,+35.14%,0.37,31.63,0.5489999999999999,2023-06-16,31.5,0.39,32.0,0.26,monthly,-0.0955,-0.7346153846153848
WYNN,103.76,0.25,+33.33%,0.75,105.25,0.654,2023-06-16,105.0,0.83,106.0,0.58,monthly,-0.0959999999999999,-0.38399999999999995
LVS,59.28,0.23,+29.87%,0.77,60.23,0.674,2023-06-16,60.0,0.48,61.0,0.25,monthly,-0.0959999999999999,-0.41739130434782595
MU,67.88,0.33,+49.25%,0.67,68.33,0.574,2023-06-16,68.0,0.82,69.0,0.49,monthly,-0.096,-0.2909090909090911
GOOG,124.5,0.21,+26.58%,0.79,126.21,0.693,2023-06-16,126.0,0.61,127.0,0.4,monthly,-0.097,-0.4619047619047622
BABA,87.67,0.33,+49.25%,0.67,88.33,0.5720000000000001,2023-06-16,88.0,1.24,89.0,0.91,monthly,-0.0979999999999999,-0.2969696969696968
TGT,128.95,0.13,+14.94%,0.87,132.13,0.772,2023-06-16,132.0,0.5,133.0,0.37,monthly,-0.0979999999999999,-0.7538461538461536
PATH,17.78,0.1,+25.00%,0.4,18.1,0.602,2023-06-16,18.0,0.35,18.5,0.25,monthly,-0.099,-0.9900000000000001
DKNG,26.15,0.24,+31.58%,0.76,26.74,0.6609999999999999,2023-06-16,26.5,0.4,27.5,0.16,monthly,-0.099,-0.4125000000000004
JPM,142.29,0.14,+16.28%,0.86,144.14,0.7609999999999999,2023-06-16,144.0,0.33,145.0,0.19,monthly,-0.099,-0.7071428571428577
VLO,114.01,0.29,+40.85%,0.71,115.29,0.609,2023-06-16,115.0,1.32,116.0,1.03,monthly,-0.101,-0.34827586206896555
OPEN,2.94,0.09,+21.95%,0.41,3.09,0.617,2023-06-16,3.0,0.15,3.5,0.06,monthly,-0.1015,-1.1277777777777778
UAL,53.18,0.2,+25.00%,0.8,54.2,0.698,2023-06-16,54.0,0.4,55.0,0.2,monthly,-0.102,-0.5100000000000002
CVNA,23.46,0.08,+19.05%,0.42,25.08,0.635,2023-06-16,25.0,1.24,25.5,1.16,monthly,-0.1024999999999999,-1.2812499999999998
LI,31.33,0.19,+23.46%,0.81,32.19,0.7070000000000001,2023-06-16,32.0,0.34,33.0,0.15,monthly,-0.1029999999999999,-0.5421052631578944
DOCU,55.25,0.26,+35.14%,0.74,56.26,0.636,2023-06-16,56.0,0.77,57.0,0.51,monthly,-0.1039999999999999,-0.3999999999999999
JD,38.12,0.18,+21.95%,0.82,39.18,0.716,2023-06-16,39.0,0.38,40.0,0.2,monthly,-0.104,-0.577777777777778
RBLX,39.68,0.16,+19.05%,0.84,41.16,0.736,2023-06-16,41.0,0.39,42.0,0.23,monthly,-0.104,-0.6499999999999999
BABA,87.67,0.23,+29.87%,0.77,89.23,0.6659999999999999,2023-06-16,89.0,0.9,90.0,0.67,monthly,-0.104,-0.4521739130434786
DKNG,26.15,0.14,+16.28%,0.86,27.14,0.755,2023-06-16,27.0,0.24,28.0,0.1,monthly,-0.1049999999999999,-0.7499999999999998
TMUS,130.01,0.14,+16.28%,0.86,132.14,0.755,2023-06-16,132.0,0.47,133.0,0.33,monthly,-0.1049999999999999,-0.7499999999999998
AFRM,18.69,0.15,+17.65%,0.85,20.15,0.745,2023-06-16,20.0,0.38,21.0,0.23,monthly,-0.105,-0.7
SCHW,54.86,0.16,+19.05%,0.84,56.16,0.735,2023-06-16,56.0,0.34,57.0,0.18,monthly,-0.105,-0.6562499999999999
ORCL,117.31,0.13,+14.94%,0.87,120.13,0.764,2023-06-16,120.0,0.69,121.0,0.56,monthly,-0.1059999999999999,-0.8153846153846152
AA,36.71,0.28,+38.89%,0.72,37.28,0.613,2023-06-16,37.0,0.6,38.0,0.32,monthly,-0.1069999999999999,-0.382142857142857
TGT,128.95,0.27,+36.99%,0.73,130.27,0.622,2023-06-16,130.0,1.03,131.0,0.76,monthly,-0.108,-0.3999999999999999
COIN,52.07,0.17,+20.48%,0.83,55.17,0.721,2023-06-16,55.0,0.8,56.0,0.63,monthly,-0.109,-0.6411764705882353
APA,33.92,0.3,+42.86%,0.7,34.3,0.591,2023-06-16,34.0,0.57,35.0,0.27,monthly,-0.109,-0.3633333333333334
TGT,128.95,0.19,+23.46%,0.81,131.19,0.701,2023-06-16,131.0,0.72,132.0,0.53,monthly,-0.109,-0.5736842105263161
MRVL,62.5,0.18,+21.95%,0.82,64.18,0.71,2023-06-16,64.0,0.58,65.0,0.4,monthly,-0.11,-0.6111111111111113
OXY,59.26,0.17,+20.48%,0.83,60.17,0.718,2023-06-16,60.0,0.28,61.0,0.11,monthly,-0.112,-0.6588235294117648
CVS,72.4,0.21,+26.58%,0.79,73.21,0.677,2023-06-16,73.0,0.37,74.0,0.16,monthly,-0.1129999999999999,-0.538095238095238
AFRM,18.69,0.28,+38.89%,0.72,19.28,0.607,2023-06-16,19.0,0.67,20.0,0.39,monthly,-0.1129999999999999,-0.4035714285714285
X,23.66,0.22,+28.21%,0.78,24.22,0.665,2023-06-16,24.0,0.33,25.0,0.11,monthly,-0.1149999999999999,-0.5227272727272726
NCLH,19.43,0.15,+17.65%,0.85,20.15,0.7340000000000001,2023-06-16,20.0,0.24,21.0,0.09,monthly,-0.1159999999999999,-0.7733333333333325
KR,46.76,0.68,+51.52%,1.32,47.68,0.602,2023-06-16,47.0,1.3,49.0,0.62,monthly,-0.116,-0.1705882352941178
TTD,77.1,0.15,+17.65%,0.85,79.15,0.733,2023-06-16,79.0,0.54,80.0,0.39,monthly,-0.117,-0.78
WFC,42.63,0.21,+26.58%,0.79,43.21,0.6729999999999999,2023-06-16,43.0,0.32,44.0,0.11,monthly,-0.117,-0.5571428571428576
MRVL,62.5,0.28,+38.89%,0.72,63.28,0.602,2023-06-16,63.0,0.9,64.0,0.62,monthly,-0.1179999999999999,-0.4214285714285714
DOCU,55.25,0.14,+16.28%,0.86,57.14,0.741,2023-06-16,57.0,0.47,58.0,0.33,monthly,-0.1189999999999999,-0.85
SQ,65.5,0.29,+40.85%,0.71,66.29,0.591,2023-06-16,66.0,0.97,67.0,0.68,monthly,-0.119,-0.41034482758620694
ROKU,73.67,0.33,+49.25%,0.67,74.33,0.55,2023-06-16,74.0,1.77,75.0,1.44,monthly,-0.1199999999999999,-0.3636363636363636
DASH,73.24,0.27,+36.99%,0.73,74.27,0.61,2023-06-16,74.0,1.05,75.0,0.78,monthly,-0.12,-0.44444444444444436
UPST,36.45,0.08,+19.05%,0.42,37.58,0.6,2023-06-16,37.5,1.32,38.0,1.24,monthly,-0.12,-1.4999999999999998
C,48.97,0.29,+40.85%,0.71,49.29,0.59,2023-06-16,49.0,0.44,50.0,0.15,monthly,-0.12,-0.4137931034482759
USB,32.58,0.2,+25.00%,0.8,33.2,0.679,2023-06-16,33.0,0.3,34.0,0.1,monthly,-0.1209999999999999,-0.6049999999999998
PYPL,63.44,0.24,+31.58%,0.76,64.24,0.639,2023-06-16,64.0,0.59,65.0,0.35,monthly,-0.121,-0.5041666666666667
ORCL,117.31,0.28,+38.89%,0.72,118.28,0.598,2023-06-16,118.0,1.34,119.0,1.06,monthly,-0.122,-0.43571428571428567
AFRM,18.69,0.2,+25.00%,0.8,19.7,0.6779999999999999,2023-06-16,19.5,0.5,20.5,0.3,monthly,-0.122,-0.6100000000000003
SQ,65.5,0.19,+23.46%,0.81,67.19,0.687,2023-06-16,67.0,0.65,68.0,0.46,monthly,-0.1229999999999999,-0.6473684210526314
QCOM,124.68,0.15,+17.65%,0.85,127.15,0.727,2023-06-16,127.0,0.59,128.0,0.44,monthly,-0.123,-0.82
UPST,36.45,0.15,+17.65%,0.85,39.15,0.7240000000000001,2023-06-16,39.0,0.92,40.0,0.77,monthly,-0.1259999999999999,-0.8399999999999993
MMM,102.71,0.19,+23.46%,0.81,104.19,0.684,2023-06-16,104.0,0.58,105.0,0.39,monthly,-0.1259999999999999,-0.663157894736842
MRVL,62.5,0.33,+49.25%,0.67,62.83,0.544,2023-06-16,62.5,1.1,63.5,0.77,monthly,-0.126,-0.3818181818181817
GM,37.78,0.24,+31.58%,0.76,38.24,0.633,2023-06-16,38.0,0.38,39.0,0.14,monthly,-0.127,-0.5291666666666667
SCHW,54.86,0.29,+40.85%,0.71,55.29,0.583,2023-06-16,55.0,0.67,56.0,0.38,monthly,-0.127,-0.4379310344827587
ABBV,137.87,0.18,+21.95%,0.82,139.18,0.693,2023-06-16,139.0,0.47,140.0,0.29,monthly,-0.127,-0.7055555555555558
TWLO,67.06,0.17,+20.48%,0.83,69.17,0.703,2023-06-16,69.0,0.67,70.0,0.5,monthly,-0.127,-0.7470588235294119
MGM,43.75,0.24,+31.58%,0.76,44.24,0.632,2023-06-16,44.0,0.41,45.0,0.17,monthly,-0.1279999999999999,-0.5333333333333333
PLTR,15.81,0.14,+16.28%,0.86,16.64,0.732,2023-06-16,16.5,0.26,17.5,0.12,monthly,-0.128,-0.9142857142857143
DAL,41.37,0.14,+16.28%,0.86,42.14,0.731,2023-06-16,42.0,0.23,43.0,0.09,monthly,-0.129,-0.9214285714285715
RBLX,39.68,0.27,+36.99%,0.73,40.27,0.6,2023-06-16,40.0,0.69,41.0,0.42,monthly,-0.1299999999999999,-0.4814814814814815
