Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
GOOGL,105.33,0.18,+21.95%,0.82,111.18,0.7859999999999999,2023-04-28,111.0,0.89,112.0,0.71,weekly,-3.4000000000000075,-0.1888888888888893
INTC,30.33,0.32,+47.06%,0.68,31.32,0.6459999999999999,2023-04-28,31.0,0.76,32.0,0.44,weekly,-3.400000000000009,-0.10625000000000033
QCOM,117.15,0.28,+38.89%,0.72,119.28,0.685,2023-04-28,119.0,0.96,120.0,0.68,weekly,-3.499999999999993,-0.12499999999999968
GOOG,106.05,0.17,+20.48%,0.83,112.17,0.795,2023-04-28,112.0,0.84,113.0,0.67,weekly,-3.4999999999999964,-0.20588235294117616
MPW,8.24,0.13,+35.14%,0.37,8.63,0.67,2023-04-28,8.5,0.22,9.0,0.09,weekly,-3.4999999999999982,-0.269230769230769
XOM,116.49,0.31,+44.93%,0.69,118.31,0.655,2023-04-28,118.0,1.11,119.0,0.8,weekly,-3.5,-0.11290322580645148
AMZN,107.21,0.24,+31.58%,0.76,113.24,0.7240000000000001,2023-04-28,113.0,1.66,114.0,1.42,weekly,-3.5999999999999908,-0.1499999999999997
AMD,89.11,0.3,+42.86%,0.7,93.3,0.664,2023-05-05,93.0,2.22,94.0,1.92,weekly,-3.5999999999999943,-0.11999999999999987
AMD,89.11,0.36,+56.25%,0.64,90.36,0.603,2023-04-28,90.0,1.45,91.0,1.09,weekly,-3.700000000000003,-0.10277777777777786
AFRM,11.22,0.15,+42.86%,0.35,11.65,0.625,2023-04-28,11.5,0.39,12.0,0.24,weekly,-3.75,-0.24999999999999986
MO,45.83,0.32,+47.06%,0.68,46.32,0.642,2023-04-28,46.0,0.44,47.0,0.12,weekly,-3.799999999999997,-0.11874999999999994
AMZN,107.21,0.18,+21.95%,0.82,115.18,0.782,2023-04-28,115.0,1.17,116.0,0.99,weekly,-3.799999999999997,-0.21111111111111092
RIVN,12.2,0.08,+19.05%,0.42,13.08,0.764,2023-04-28,13.0,0.19,13.5,0.11,weekly,-3.799999999999999,-0.47499999999999987
AAL,13.3,0.09,+21.95%,0.41,14.09,0.743,2023-05-05,14.0,0.21,14.5,0.12,weekly,-3.850000000000001,-0.42777777777777776
GOOGL,105.33,0.14,+16.28%,0.86,112.14,0.821,2023-04-28,112.0,0.7,113.0,0.56,weekly,-3.900000000000002,-0.2785714285714289
AMD,89.11,0.37,+58.73%,0.63,91.37,0.591,2023-05-05,91.0,2.98,92.0,2.61,weekly,-3.9000000000000057,-0.1054054054054055
GOOG,106.05,0.59,+41.84%,1.41,109.59,0.685,2023-04-28,109.0,1.67,111.0,1.08,weekly,-3.999999999999986,-0.06779661016949136
AMZN,107.21,0.18,+21.95%,0.82,116.18,0.78,2023-05-05,116.0,1.34,117.0,1.16,weekly,-3.9999999999999982,-0.22222222222222204
AMD,89.11,0.22,+28.21%,0.78,92.22,0.74,2023-04-28,92.0,0.78,93.0,0.56,weekly,-4.0,-0.18181818181818185
UBER,31.18,0.16,+47.06%,0.34,32.16,0.6,2023-05-05,32.0,1.17,32.5,1.01,weekly,-4.000000000000002,-0.25000000000000006
OXY,61.83,0.37,+58.73%,0.63,62.37,0.59,2023-04-28,62.0,0.83,63.0,0.46,weekly,-4.000000000000004,-0.1081081081081082
WFC,41.1,0.12,+31.58%,0.38,42.12,0.679,2023-05-05,42.0,0.42,42.5,0.3,weekly,-4.049999999999999,-0.33749999999999986
AMZN,107.21,0.23,+29.87%,0.77,114.23,0.7290000000000001,2023-05-05,114.0,1.82,115.0,1.59,weekly,-4.099999999999991,-0.178260869565217
GOOG,106.05,0.13,+14.94%,0.87,113.13,0.8290000000000001,2023-04-28,113.0,0.65,114.0,0.52,weekly,-4.0999999999999925,-0.31538461538461476
PLUG,9.09,0.1,+25.00%,0.4,9.6,0.718,2023-04-28,9.5,0.18,10.0,0.08,weekly,-4.100000000000001,-0.41000000000000014
PARA,22.19,0.14,+38.89%,0.36,22.64,0.637,2023-04-28,22.5,0.35,23.0,0.21,weekly,-4.149999999999999,-0.29642857142857126
PINS,27.34,0.09,+21.95%,0.41,29.59,0.737,2023-04-28,29.5,0.53,30.0,0.44,weekly,-4.150000000000001,-0.46111111111111114
AFRM,11.22,0.09,+21.95%,0.41,12.09,0.737,2023-04-28,12.0,0.23,12.5,0.14,weekly,-4.150000000000001,-0.46111111111111114
RCL,61.9,0.22,+28.21%,0.78,64.22,0.738,2023-04-28,64.0,0.76,65.0,0.54,weekly,-4.199999999999999,-0.19090909090909092
INTC,30.33,0.33,+49.25%,0.67,31.33,0.628,2023-05-05,31.0,0.88,32.0,0.55,weekly,-4.199999999999999,-0.12727272727272734
SHOP,48.37,0.24,+31.58%,0.76,50.24,0.718,2023-04-28,50.0,0.66,51.0,0.42,weekly,-4.200000000000003,-0.1750000000000002
AMZN,107.21,0.15,+17.65%,0.85,116.15,0.8079999999999999,2023-04-28,116.0,0.98,117.0,0.83,weekly,-4.200000000000005,-0.2800000000000003
SQ,62.69,0.15,+17.65%,0.85,66.15,0.8079999999999999,2023-04-28,66.0,0.45,67.0,0.3,weekly,-4.200000000000005,-0.2800000000000003
GM,33.37,0.06,+13.64%,0.44,35.56,0.795,2023-04-28,35.5,0.3,36.0,0.24,weekly,-4.249999999999997,-0.708333333333333
LYFT,10.12,0.16,+47.06%,0.34,10.66,0.595,2023-05-05,10.5,0.78,11.0,0.62,weekly,-4.250000000000002,-0.2656250000000001
AMD,89.11,0.11,+12.36%,0.89,94.11,0.847,2023-04-28,94.0,0.39,95.0,0.28,weekly,-4.3000000000000025,-0.39090909090909115
DKNG,21.59,0.14,+38.89%,0.36,22.14,0.633,2023-04-28,22.0,0.47,22.5,0.33,weekly,-4.349999999999998,-0.31071428571428555
PINS,27.34,0.11,+28.21%,0.39,29.11,0.6920000000000001,2023-04-28,29.0,0.67,29.5,0.56,weekly,-4.399999999999996,-0.39999999999999974
AMZN,107.21,1.15,+62.16%,1.85,110.15,0.602,2023-05-05,109.0,3.6,112.0,2.45,weekly,-4.40000000000002,-0.03826086956521754
MSFT,285.62,1.69,+51.06%,3.31,291.69,0.653,2023-04-28,290.0,4.2,295.0,2.51,weekly,-4.499999999999986,-0.02662721893491124
GOOGL,105.33,0.96,+47.06%,2.04,108.96,0.665,2023-05-05,108.0,2.27,111.0,1.31,weekly,-4.499999999999986,-0.04687499999999995
M,17.3,0.14,+38.89%,0.36,17.64,0.63,2023-04-28,17.5,0.28,18.0,0.14,weekly,-4.499999999999998,-0.32142857142857123
AMZN,107.21,0.2,+25.00%,0.8,115.2,0.755,2023-05-05,115.0,1.56,116.0,1.36,weekly,-4.500000000000002,-0.22499999999999998
AMD,89.11,0.28,+38.89%,0.72,91.28,0.674,2023-04-28,91.0,1.07,92.0,0.79,weekly,-4.599999999999994,-0.16428571428571395
MU,60.99,0.28,+38.89%,0.72,62.28,0.674,2023-04-28,62.0,0.7,63.0,0.42,weekly,-4.599999999999994,-0.16428571428571395
AMZN,107.21,1.24,+70.45%,1.76,109.24,0.5710000000000001,2023-05-05,108.0,4.05,111.0,2.81,weekly,-4.699999999999989,-0.03790322580645141
UBER,31.18,0.13,+35.14%,0.37,32.63,0.6459999999999999,2023-05-05,32.5,0.97,33.0,0.84,weekly,-4.700000000000003,-0.36153846153846186
SCHW,53.47,0.09,+21.95%,0.41,55.09,0.725,2023-04-28,55.0,0.47,55.5,0.38,weekly,-4.750000000000001,-0.5277777777777779
TSLA,165.17,1.0,+66.67%,1.5,168.5,0.581,2023-05-05,167.5,5.35,170.0,4.35,weekly,-4.750000000000014,-0.0475000000000001
SHOP,48.37,0.15,+17.65%,0.85,51.15,0.802,2023-04-28,51.0,0.4,52.0,0.25,weekly,-4.799999999999994,-0.3199999999999996
SQ,62.69,0.74,+58.73%,1.26,63.74,0.606,2023-04-28,63.0,1.44,65.0,0.7,weekly,-4.800000000000004,-0.06486486486486491
AMD,89.11,0.74,+58.73%,1.26,91.74,0.606,2023-05-05,91.0,2.98,93.0,2.24,weekly,-4.800000000000004,-0.06486486486486491
GOOGL,105.33,0.52,+35.14%,1.48,109.52,0.716,2023-04-28,109.0,1.43,111.0,0.91,weekly,-4.800000000000004,-0.09230769230769231
AMZN,107.21,0.59,+41.84%,1.41,112.59,0.6809999999999999,2023-05-05,112.0,2.43,114.0,1.84,weekly,-4.800000000000011,-0.08135593220339009
XOM,116.49,0.67,+50.38%,1.33,118.67,0.6409999999999999,2023-05-05,118.0,1.72,120.0,1.05,weekly,-4.8000000000000185,-0.07164179104477636
AAL,13.3,0.06,+13.64%,0.44,14.06,0.782,2023-04-28,14.0,0.13,14.5,0.07,weekly,-4.899999999999999,-0.8166666666666665
AMZN,107.21,0.12,+13.64%,0.88,117.12,0.831,2023-04-28,117.0,0.81,118.0,0.69,weekly,-4.900000000000004,-0.40833333333333377
AMZN,107.21,0.68,+51.52%,1.32,110.68,0.635,2023-04-28,110.0,2.66,112.0,1.98,weekly,-5.0,-0.07352941176470593
MSFT,285.62,1.8,+56.25%,3.2,291.8,0.63,2023-05-05,290.0,5.45,295.0,3.65,weekly,-5.0,-0.027777777777777776
SOFI,5.95,0.16,+47.06%,0.34,6.16,0.58,2023-05-05,6.0,0.38,6.5,0.22,weekly,-5.000000000000002,-0.31250000000000017
AMD,89.11,0.22,+28.21%,0.78,95.22,0.73,2023-05-05,95.0,1.61,96.0,1.39,weekly,-5.000000000000004,-0.22727272727272735
PLUG,9.09,0.12,+31.58%,0.38,9.62,0.659,2023-05-05,9.5,0.32,10.0,0.2,weekly,-5.049999999999998,-0.4208333333333333
UPST,15.26,0.06,+13.64%,0.44,16.56,0.778,2023-04-28,16.5,0.19,17.0,0.13,weekly,-5.099999999999999,-0.85
UAL,44.35,0.29,+40.85%,0.71,45.29,0.659,2023-04-28,45.0,0.63,46.0,0.34,weekly,-5.100000000000001,-0.17586206896551715
AMZN,107.21,0.34,+51.52%,0.66,110.34,0.609,2023-05-05,110.0,3.15,111.0,2.81,weekly,-5.100000000000001,-0.1500000000000001
AMZN,107.21,0.61,+43.88%,1.39,111.61,0.669,2023-04-28,111.0,2.29,113.0,1.68,weekly,-5.199999999999989,-0.08524590163934402
AMD,89.11,0.15,+17.65%,0.85,93.15,0.7979999999999999,2023-04-28,93.0,0.55,94.0,0.4,weekly,-5.200000000000006,-0.346666666666667
AMZN,107.21,0.4,+66.67%,0.6,108.4,0.5479999999999999,2023-04-28,108.0,3.5,109.0,3.1,weekly,-5.200000000000006,-0.13000000000000006
AMD,89.11,0.25,+33.33%,0.75,94.25,0.6970000000000001,2023-05-05,94.0,1.89,95.0,1.64,weekly,-5.299999999999994,-0.2119999999999998
UBER,31.18,0.33,+49.25%,0.67,32.33,0.617,2023-05-05,32.0,1.17,33.0,0.84,weekly,-5.300000000000001,-0.1606060606060607
UBER,31.18,0.29,+40.85%,0.71,31.79,0.657,2023-04-28,31.5,0.47,32.5,0.18,weekly,-5.300000000000001,-0.18275862068965507
XPEV,9.3,0.08,+19.05%,0.42,10.08,0.732,2023-05-05,10.0,0.21,10.5,0.13,weekly,-5.4,-0.675
MU,60.99,0.17,+20.48%,0.83,63.17,0.7759999999999999,2023-04-28,63.0,0.4,64.0,0.23,weekly,-5.400000000000008,-0.31764705882352984
INTC,30.33,0.19,+23.46%,0.81,32.19,0.7559999999999999,2023-04-28,32.0,0.43,33.0,0.24,weekly,-5.400000000000013,-0.28421052631579014
X,24.86,0.1,+25.00%,0.4,26.1,0.691,2023-04-28,26.0,0.49,26.5,0.39,weekly,-5.450000000000004,-0.5450000000000003
AMZN,107.21,0.36,+56.25%,0.64,109.36,0.585,2023-04-28,109.0,3.05,110.0,2.69,weekly,-5.500000000000004,-0.15277777777777787
T,18.26,0.1,+25.00%,0.4,18.6,0.6890000000000001,2023-05-05,18.5,0.16,19.0,0.06,weekly,-5.549999999999997,-0.5549999999999997
GOOG,106.05,0.49,+32.45%,1.51,110.49,0.727,2023-04-28,110.0,1.34,112.0,0.85,weekly,-5.6000000000000085,-0.11428571428571442
PYPL,73.56,0.23,+29.87%,0.77,76.23,0.713,2023-05-05,76.0,0.87,77.0,0.64,weekly,-5.700000000000003,-0.24782608695652192
PINS,27.34,0.38,+61.29%,0.62,27.88,0.562,2023-04-28,27.5,1.25,28.5,0.87,weekly,-5.799999999999994,-0.15263157894736826
PYPL,73.56,0.15,+17.65%,0.85,76.15,0.792,2023-04-28,76.0,0.37,77.0,0.22,weekly,-5.799999999999995,-0.3866666666666663
GOOGL,105.33,1.01,+50.75%,1.99,108.01,0.644,2023-04-28,107.0,2.16,110.0,1.15,weekly,-5.799999999999997,-0.057425742574257414
AMZN,107.21,0.4,+66.67%,0.6,108.4,0.542,2023-05-05,108.0,4.05,109.0,3.65,weekly,-5.799999999999997,-0.14499999999999982
AMZN,107.21,0.54,+36.99%,1.46,112.54,0.701,2023-04-28,112.0,1.96,114.0,1.42,weekly,-5.800000000000004,-0.10740740740740756
AMZN,107.21,0.7,+53.85%,1.3,110.7,0.621,2023-05-05,110.0,3.15,112.0,2.45,weekly,-5.800000000000004,-0.08285714285714285
AMZN,107.21,0.48,+31.58%,1.52,113.48,0.731,2023-04-28,113.0,1.66,115.0,1.18,weekly,-5.800000000000004,-0.12083333333333345
SBUX,107.6,0.64,+47.06%,1.36,108.64,0.6509999999999999,2023-04-28,108.0,0.91,110.0,0.27,weekly,-5.8000000000000185,-0.09062500000000027
AMD,89.11,0.66,+49.25%,1.34,92.66,0.6409999999999999,2023-05-05,92.0,2.58,94.0,1.92,weekly,-5.800000000000026,-0.08787878787878822
SOFI,5.95,0.08,+19.05%,0.42,6.58,0.721,2023-05-05,6.5,0.21,7.0,0.13,weekly,-5.950000000000002,-0.74375
BAC,29.81,0.21,+26.58%,0.79,30.71,0.73,2023-05-05,30.5,0.31,31.5,0.1,weekly,-6.000000000000002,-0.2857142857142859
AMZN,107.21,0.74,+58.73%,1.26,109.74,0.6,2023-04-28,109.0,3.05,111.0,2.31,weekly,-6.000000000000007,-0.08108108108108107
UBER,31.18,0.49,+48.51%,1.01,32.49,0.633,2023-05-05,32.0,1.17,33.5,0.68,weekly,-6.050000000000001,-0.12346938775510204
F,11.82,0.07,+16.28%,0.43,12.57,0.738,2023-05-05,12.5,0.15,13.0,0.08,weekly,-6.1,-0.8714285714285714
C,48.73,0.34,+51.52%,0.66,49.34,0.599,2023-05-05,49.0,0.69,50.0,0.35,weekly,-6.100000000000001,-0.17941176470588244
XOM,116.49,0.32,+47.06%,0.68,118.32,0.619,2023-05-05,118.0,1.72,119.0,1.4,weekly,-6.100000000000001,-0.19062500000000004
AMZN,107.21,0.81,+68.07%,1.19,108.81,0.564,2023-04-28,108.0,3.5,110.0,2.69,weekly,-6.20000000000001,-0.07654320987654334
GOOGL,105.33,1.18,+64.84%,1.82,107.18,0.586,2023-05-05,106.0,3.1,109.0,1.92,weekly,-6.200000000000017,-0.052542372881356096
SCHW,53.47,0.47,+45.63%,1.03,54.47,0.645,2023-04-28,54.0,0.85,55.5,0.38,weekly,-6.2499999999999964,-0.13297872340425526
XOM,116.49,0.26,+35.14%,0.74,119.26,0.677,2023-05-05,119.0,1.31,120.0,1.05,weekly,-6.299999999999997,-0.2423076923076921
KO,64.11,0.19,+23.46%,0.81,65.19,0.747,2023-04-28,65.0,0.27,66.0,0.08,weekly,-6.299999999999999,-0.3315789473684211
AMZN,107.21,1.6,+66.67%,2.4,109.6,0.584,2023-05-05,108.0,4.05,112.0,2.45,weekly,-6.400000000000006,-0.04
GOOG,106.05,0.97,+47.78%,2.03,108.97,0.655,2023-04-28,108.0,2.05,111.0,1.08,weekly,-6.499999999999979,-0.06701030927835043
UBER,31.18,0.55,+57.89%,0.95,32.05,0.59,2023-05-05,31.5,1.39,33.0,0.84,weekly,-6.5,-0.11818181818181826
