Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,ExpectedValue,KellyCriterion
AMD,125.51,0.09,+2.30%,3.91,137.09,0.989,2023-06-16,137.0,0.19,141.0,0.1,0.0460000000000004,0.5111111111111105
TSLA,252.99,0.35,+9.16%,3.82,273.68,0.927,2023-06-16,273.33,1.24,277.5,0.89,0.0455900000000001,0.13025714285714338
PG,146.48,0.3,+42.86%,0.7,147.3,0.745,2023-06-16,147.0,0.6,148.0,0.3,0.045,0.14999999999999997
AMD,125.51,0.13,+2.67%,4.87,136.13,0.983,2023-06-16,136.0,0.23,141.0,0.1,0.0449999999999999,0.3461538461538456
AMD,125.51,0.11,+2.83%,3.89,136.11,0.983,2023-06-16,136.0,0.23,140.0,0.12,0.0419999999999999,0.3818181818181812
AMD,125.51,0.15,+3.90%,3.85,135.15,0.973,2023-06-16,135.0,0.29,139.0,0.14,0.0419999999999999,0.2799999999999993
AMD,125.51,0.16,+2.34%,6.84,136.16,0.983,2023-06-16,136.0,0.23,143.0,0.07,0.0409999999999999,0.2562499999999993
AMD,125.51,0.17,+3.52%,4.83,135.17,0.974,2023-06-16,135.0,0.29,140.0,0.12,0.0400000000000004,0.23529411764705813
AMZN,125.06,0.96,+31.58%,3.04,126.96,0.77,2023-06-16,126.0,1.24,130.0,0.28,0.04,0.04166666666666671
TSLA,252.99,1.9,+61.29%,3.1,256.9,0.628,2023-06-16,255.0,5.75,260.0,3.85,0.04,0.021052631578947243
NFLX,437.87,0.15,+3.09%,4.85,470.15,0.978,2023-06-16,470.0,0.62,475.0,0.47,0.0399999999999999,0.26666666666666605
TSLA,252.99,0.34,+7.30%,4.66,275.34,0.94,2023-06-16,275.0,1.08,280.0,0.74,0.0399999999999997,0.11764705882352874
NFLX,437.87,0.34,+1.15%,29.66,475.34,0.99,2023-06-16,475.0,0.44,505.0,0.1,0.0399999999999997,0.11764705882352863
AMD,125.51,0.12,+4.17%,2.88,135.12,0.973,2023-06-16,135.0,0.29,138.0,0.17,0.0389999999999999,0.32499999999999934
AMD,125.51,0.21,+7.53%,2.79,133.21,0.943,2023-06-16,133.0,0.46,136.0,0.25,0.0389999999999998,0.18571428571428494
TSLA,252.99,0.19,+8.23%,2.31,275.19,0.939,2023-06-16,275.0,1.08,277.5,0.89,0.0375000000000001,0.19736842105263097
META,269.78,0.06,+0.81%,7.44,290.06,0.997,2023-06-16,290.0,0.13,297.5,0.07,0.0374999999999999,0.6249999999999997
AAPL,182.79,0.48,+23.76%,2.02,185.48,0.823,2023-06-16,185.0,0.64,187.5,0.16,0.0374999999999998,0.07812499999999972
AMD,125.51,0.07,+2.39%,2.93,137.07,0.989,2023-06-16,137.0,0.19,140.0,0.12,0.0370000000000003,0.5285714285714281
AMZN,125.06,0.58,+23.97%,2.42,127.58,0.8190000000000001,2023-06-16,127.0,0.86,130.0,0.28,0.0370000000000001,0.06379310344827614
AMZN,125.06,1.28,+47.06%,2.72,127.28,0.6890000000000001,2023-06-23,126.0,2.23,130.0,0.95,0.0360000000000001,0.028125000000000136
GOOG,123.06,1.5,+60.00%,2.5,124.5,0.634,2023-06-23,123.0,2.35,127.0,0.85,0.036,0.024000000000000042
AMD,125.51,0.09,+3.09%,2.91,136.09,0.982,2023-06-16,136.0,0.23,139.0,0.14,0.0359999999999999,0.3999999999999994
AMZN,125.06,0.14,+7.53%,1.86,130.14,0.948,2023-06-16,130.0,0.27,132.0,0.13,0.0359999999999999,0.2571428571428565
BABA,88.79,0.08,+2.74%,2.92,96.08,0.985,2023-06-16,96.0,0.14,99.0,0.06,0.0349999999999999,0.43749999999999956
AMD,125.51,0.19,+3.27%,5.81,135.19,0.974,2023-06-16,135.0,0.29,141.0,0.1,0.0340000000000005,0.17894736842105202
AMZN,125.06,0.3,+17.65%,1.7,128.3,0.867,2023-06-16,128.0,0.58,130.0,0.28,0.034,0.11333333333333327
AMD,125.51,0.17,+2.17%,7.83,136.17,0.983,2023-06-16,136.0,0.23,144.0,0.06,0.0339999999999998,0.19999999999999926
AMD,125.51,0.19,+4.99%,3.81,134.19,0.961,2023-06-16,134.0,0.36,138.0,0.17,0.0339999999999998,0.17894736842105194
NKE,112.36,1.03,+52.28%,1.97,113.03,0.6679999999999999,2023-06-16,112.0,1.37,115.0,0.34,0.0339999999999998,0.0330097087378639
MSFT,334.45,1.1,+78.57%,1.4,336.1,0.573,2023-06-23,335.0,5.15,337.5,4.05,0.0324999999999999,0.029545454545454507
AMD,125.51,0.15,+8.11%,1.85,133.15,0.941,2023-06-16,133.0,0.46,135.0,0.31,0.0319999999999998,0.21333333333333254
GOOG,123.06,0.73,+57.48%,1.27,124.73,0.6509999999999999,2023-06-23,124.0,1.84,126.0,1.11,0.0319999999999998,0.04383561643835587
TSLA,252.99,0.39,+13.27%,2.94,270.39,0.892,2023-06-16,270.0,1.64,273.33,1.25,0.03036,0.07784615384615402
BABA,88.79,0.06,+3.09%,1.94,96.06,0.985,2023-06-16,96.0,0.14,98.0,0.08,0.0299999999999999,0.49999999999999956
META,269.78,0.07,+1.42%,4.93,287.57,0.992,2023-06-16,287.5,0.18,292.5,0.11,0.0299999999999999,0.42857142857142816
META,269.78,0.09,+1.21%,7.41,287.59,0.992,2023-06-16,287.5,0.18,295.0,0.09,0.0299999999999999,0.33333333333333276
META,269.78,0.11,+1.11%,9.89,287.61,0.992,2023-06-16,287.5,0.18,297.5,0.07,0.0299999999999999,0.27272727272727204
AMD,125.51,0.15,+5.26%,2.85,134.15,0.96,2023-06-16,134.0,0.36,137.0,0.21,0.0299999999999998,0.19999999999999918
AMZN,125.06,0.17,+20.48%,0.83,128.17,0.8590000000000001,2023-06-16,128.0,0.58,129.0,0.41,0.0290000000000001,0.1705882352941183
AMD,125.51,0.21,+3.09%,6.79,135.21,0.974,2023-06-16,135.0,0.29,142.0,0.08,0.0280000000000006,0.13333333333333253
AMD,125.51,0.05,+2.56%,1.95,137.05,0.989,2023-06-16,137.0,0.19,139.0,0.14,0.0280000000000002,0.5599999999999996
AMD,125.51,0.11,+5.82%,1.89,134.11,0.959,2023-06-16,134.0,0.36,136.0,0.25,0.0280000000000001,0.25454545454545396
AMZN,125.06,0.2,+11.11%,1.8,129.2,0.914,2023-06-16,129.0,0.39,131.0,0.19,0.028,0.1400000000000004
GOOGL,122.45,0.85,+39.53%,2.15,123.85,0.726,2023-06-16,123.0,1.14,126.0,0.29,0.0279999999999999,0.032941176470588196
MA,373.7,0.91,+57.23%,1.59,375.91,0.647,2023-06-16,375.0,2.51,377.5,1.6,0.0274999999999999,0.030219780219780213
META,269.78,0.72,+40.45%,1.78,273.22,0.723,2023-06-16,272.5,2.16,275.0,1.44,0.0274999999999998,0.03819444444444433
AMD,125.51,0.25,+6.67%,3.75,133.25,0.944,2023-06-16,133.0,0.46,137.0,0.21,0.0260000000000002,0.10399999999999916
BABA,88.79,0.04,+2.04%,1.96,97.04,0.993,2023-06-16,97.0,0.1,99.0,0.06,0.0259999999999999,0.6499999999999998
TSM,106.22,0.05,+1.69%,2.95,113.05,0.992,2023-06-16,113.0,0.11,116.0,0.06,0.0259999999999999,0.5199999999999996
AMZN,125.06,0.61,+43.88%,1.39,127.61,0.708,2023-06-23,127.0,1.8,129.0,1.19,0.0259999999999999,0.04262295081967214
AMD,125.51,0.08,+4.17%,1.92,135.08,0.973,2023-06-16,135.0,0.29,137.0,0.21,0.0259999999999999,0.32499999999999946
AMZN,125.06,0.08,+8.70%,0.92,130.08,0.946,2023-06-16,130.0,0.27,131.0,0.19,0.0259999999999999,0.3249999999999994
META,269.78,0.03,+0.60%,4.97,292.53,0.999,2023-06-16,292.5,0.1,297.5,0.07,0.0250000000000005,0.8333333333333333
LULU,375.97,1.19,+31.23%,3.81,381.19,0.767,2023-06-16,380.0,2.41,385.0,1.22,0.025,0.02100840336134456
NFLX,437.87,0.05,+1.01%,4.95,480.05,0.995,2023-06-16,480.0,0.3,485.0,0.25,0.0249999999999999,0.49999999999999956
AMD,125.51,0.22,+4.60%,4.78,134.22,0.961,2023-06-16,134.0,0.36,139.0,0.14,0.0249999999999998,0.11363636363636274
TSLA,252.99,0.15,+9.87%,1.52,273.48,0.925,2023-06-16,273.33,1.24,275.0,1.09,0.02475,0.16500000000000045
AMD,125.51,0.25,+14.29%,1.75,131.25,0.887,2023-06-16,131.0,0.73,133.0,0.48,0.024,0.09599999999999995
TSM,106.22,0.04,+2.04%,1.96,113.04,0.992,2023-06-16,113.0,0.11,115.0,0.07,0.0239999999999999,0.5999999999999996
AMD,125.51,0.06,+3.09%,1.94,136.06,0.982,2023-06-16,136.0,0.23,138.0,0.17,0.0239999999999999,0.39999999999999947
JPM,140.98,1.14,+61.29%,1.86,142.14,0.628,2023-06-23,141.0,1.67,144.0,0.53,0.0239999999999999,0.021052631578947243
GOOG,123.06,0.32,+47.06%,0.68,124.32,0.703,2023-06-16,124.0,0.95,125.0,0.63,0.0229999999999999,0.07187499999999987
BABA,88.79,0.11,+3.81%,2.89,95.11,0.971,2023-06-16,95.0,0.19,98.0,0.08,0.0229999999999999,0.20909090909090847
AMZN,125.06,0.11,+3.81%,2.89,131.11,0.971,2023-06-16,131.0,0.18,134.0,0.07,0.0229999999999999,0.20909090909090847
BABA,88.79,0.08,+4.17%,1.92,95.08,0.971,2023-06-16,95.0,0.19,97.0,0.11,0.0219999999999999,0.27499999999999947
NFLX,437.87,0.44,+2.25%,19.56,470.44,0.979,2023-06-16,470.0,0.62,490.0,0.18,0.0200000000000018,0.04545454545454468
MSFT,334.45,0.05,+1.01%,4.95,352.55,0.994,2023-06-16,352.5,0.14,357.5,0.09,0.0200000000000005,0.39999999999999947
TSLA,252.99,0.55,+12.36%,4.45,270.55,0.894,2023-06-16,270.0,1.64,275.0,1.09,0.02,0.03636363636363654
AMZN,125.06,0.11,+12.36%,0.89,129.11,0.91,2023-06-16,129.0,0.39,130.0,0.28,0.02,0.18181818181818205
GOOG,123.06,0.56,+38.89%,1.44,124.56,0.73,2023-06-16,124.0,0.95,126.0,0.39,0.02,0.035714285714285726
META,269.78,0.04,+0.81%,4.96,290.04,0.996,2023-06-16,290.0,0.13,295.0,0.09,0.0199999999999999,0.49999999999999956
TGT,133.3,0.04,+1.01%,3.96,144.04,0.995,2023-06-16,144.0,0.1,148.0,0.06,0.0199999999999999,0.49999999999999956
AMZN,125.06,0.05,+5.26%,0.95,131.05,0.97,2023-06-16,131.0,0.18,132.0,0.13,0.0199999999999999,0.3999999999999995
ORCL,121.33,0.05,+1.69%,2.95,129.05,0.99,2023-06-16,129.0,0.13,132.0,0.08,0.0199999999999999,0.3999999999999994
ORCL,121.33,0.06,+1.52%,3.94,129.06,0.99,2023-06-16,129.0,0.13,133.0,0.07,0.0199999999999999,0.33333333333333265
TGT,133.3,0.06,+1.21%,4.94,143.06,0.992,2023-06-16,143.0,0.12,148.0,0.06,0.0199999999999999,0.33333333333333265
AMZN,125.06,0.08,+4.17%,1.92,131.08,0.97,2023-06-16,131.0,0.18,133.0,0.1,0.0199999999999999,0.24999999999999942
NFLX,437.87,0.44,+4.60%,9.56,465.44,0.958,2023-06-16,465.0,0.91,475.0,0.47,0.0199999999999996,0.045454545454544526
COST,524.99,2.05,+69.49%,2.95,527.05,0.594,2023-06-23,525.0,5.25,530.0,3.2,0.0199999999999995,0.009756097560975457
TSLA,252.99,0.5,+8.10%,6.17,273.83,0.928,2023-06-16,273.33,1.24,280.0,0.74,0.0197599999999995,0.039520000000000576
GOOGL,122.45,0.25,+33.33%,0.75,124.25,0.769,2023-06-16,124.0,0.72,125.0,0.47,0.019,0.07599999999999996
GOOGL,122.45,1.33,+49.81%,2.67,124.33,0.672,2023-06-23,123.0,2.04,127.0,0.71,0.0180000000000002,0.013533834586466398
NKE,112.36,0.55,+37.93%,1.45,113.55,0.7340000000000001,2023-06-16,113.0,0.89,115.0,0.34,0.0180000000000002,0.03272727272727311
AMZN,125.06,0.05,+2.56%,1.95,132.05,0.984,2023-06-16,132.0,0.12,134.0,0.07,0.0180000000000001,0.35999999999999954
ORCL,121.33,0.03,+1.01%,2.97,130.03,0.996,2023-06-16,130.0,0.1,133.0,0.07,0.0179999999999999,0.5999999999999996
BABA,88.79,0.13,+3.36%,3.87,95.13,0.972,2023-06-16,95.0,0.19,99.0,0.06,0.0179999999999999,0.13846153846153783
V,223.59,0.7,+38.89%,1.8,225.7,0.727,2023-06-16,225.0,1.1,227.5,0.4,0.0174999999999998,0.024999999999999772
AMZN,125.06,0.17,+6.01%,2.83,130.17,0.949,2023-06-16,130.0,0.27,133.0,0.1,0.0170000000000002,0.09999999999999927
AMD,125.51,0.26,+9.49%,2.74,132.26,0.919,2023-06-16,132.0,0.57,135.0,0.31,0.0170000000000001,0.06538461538461583
TSLA,252.99,0.5,+6.39%,7.83,275.5,0.942,2023-06-16,275.0,1.08,283.33,0.58,0.0168600000000004,0.03371999999999914
SBUX,100.28,0.28,+38.89%,0.72,101.28,0.736,2023-06-16,101.0,0.59,102.0,0.31,0.016,0.05714285714285722
AMZN,125.06,0.85,+39.53%,2.15,127.85,0.722,2023-06-23,127.0,1.8,130.0,0.95,0.0159999999999999,0.01882352941176462
GOOGL,122.45,0.63,+45.99%,1.37,124.63,0.693,2023-06-23,124.0,1.57,126.0,0.94,0.0159999999999999,0.025396825396825175
MSFT,334.45,0.06,+0.81%,7.44,352.56,0.994,2023-06-16,352.5,0.14,360.0,0.08,0.0150000000000007,0.24999999999999936
NFLX,437.87,0.23,+4.82%,4.77,465.23,0.957,2023-06-16,465.0,0.91,470.0,0.68,0.0150000000000004,0.06521739130434707
BABA,88.79,0.03,+3.09%,0.97,96.03,0.985,2023-06-16,96.0,0.14,97.0,0.11,0.0149999999999999,0.49999999999999956
TGT,133.3,0.03,+1.01%,2.97,144.03,0.995,2023-06-16,144.0,0.1,147.0,0.07,0.0149999999999999,0.4999999999999995
MA,373.7,1.6,+47.06%,3.4,376.6,0.6829999999999999,2023-06-16,375.0,2.51,380.0,0.91,0.0149999999999999,0.009374999999999847
MSFT,334.45,0.9,+56.25%,1.6,338.4,0.6459999999999999,2023-06-23,337.5,3.95,340.0,3.05,0.0149999999999997,0.01666666666666641
UBER,40.81,0.31,+44.93%,0.69,41.31,0.7040000000000001,2023-06-16,41.0,0.49,42.0,0.18,0.014,0.04516129032258091
AMD,125.51,0.18,+9.89%,1.82,132.18,0.917,2023-06-16,132.0,0.57,134.0,0.39,0.014,0.07777777777777821
AMZN,125.06,0.5,+33.33%,1.5,128.5,0.757,2023-06-23,128.0,1.45,130.0,0.95,0.014,0.027999999999999914
TGT,133.3,0.02,+0.67%,2.98,145.02,0.998,2023-06-16,145.0,0.08,148.0,0.06,0.0139999999999999,0.6999999999999997
TSM,106.22,0.02,+1.01%,1.98,114.02,0.997,2023-06-16,114.0,0.08,116.0,0.06,0.0139999999999999,0.6999999999999998
TGT,133.3,0.05,+1.27%,3.95,143.05,0.991,2023-06-16,143.0,0.12,147.0,0.07,0.0139999999999999,0.2799999999999994
