Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,ExpectedValue,KellyCriterion
NFLX,398.72,0.12,+0.81%,14.88,435.12,0.992,2023-06-09,435.0,0.32,450.0,0.2,-1.249000902703301e-16,-8.604228440844963e-16
AVGO,783.04,0.2,+0.20%,99.8,850.2,0.998,2023-06-09,850.0,0.35,950.0,0.15,-1.6653345369377348e-16,-6.4922026088432e-16
DIS,92.13,0.01,+1.01%,0.99,97.01,0.988,2023-06-09,97.0,0.08,98.0,0.07,-0.002,-0.20000000000000093
SHOP,63.71,0.05,+5.26%,0.95,69.05,0.948,2023-06-09,69.0,0.2,70.0,0.15,-0.002,-0.04000000000000089
META,272.02,0.03,+1.21%,2.47,290.03,0.987,2023-06-09,290.0,0.13,292.5,0.1,-0.0025,-0.08333333333333441
PYPL,64.97,0.01,+1.01%,0.99,71.01,0.987,2023-06-09,71.0,0.08,72.0,0.07,-0.003,-0.30000000000000104
DIS,92.13,0.02,+1.01%,1.98,97.02,0.988,2023-06-09,97.0,0.08,99.0,0.06,-0.004,-0.20000000000000093
META,272.02,0.06,+2.46%,2.44,287.56,0.974,2023-06-09,287.5,0.2,290.0,0.14,-0.0049999999999997,-0.08333333333333427
BABA,86.86,0.06,+6.38%,0.94,92.06,0.935,2023-06-09,92.0,0.23,93.0,0.17,-0.0049999999999999,-0.08333333333333248
META,272.02,0.06,+1.21%,4.94,290.06,0.987,2023-06-09,290.0,0.13,295.0,0.07,-0.005,-0.08333333333333441
NFLX,398.72,0.28,+1.90%,14.72,430.28,0.981,2023-06-09,430.0,0.48,445.0,0.2,-0.0050000000000002,-0.017857142857143665
NVDA,386.64,0.27,+5.71%,4.73,410.27,0.945,2023-06-09,410.0,0.73,415.0,0.46,-0.0050000000000002,-0.018518518518519458
AMD,123.43,0.07,+3.63%,1.93,133.07,0.962,2023-06-09,133.0,0.24,135.0,0.17,-0.0059999999999998,-0.08571428571428662
ORCL,107.15,0.02,+2.04%,0.98,111.02,0.974,2023-06-09,111.0,0.08,112.0,0.06,-0.0059999999999999,-0.30000000000000104
GOOG,128.45,0.02,+2.04%,0.98,134.02,0.974,2023-06-09,134.0,0.08,135.0,0.06,-0.0059999999999999,-0.30000000000000104
AMZN,126.62,0.05,+5.26%,0.95,132.05,0.944,2023-06-09,132.0,0.14,133.0,0.09,-0.0059999999999999,-0.12000000000000094
PYPL,64.97,0.02,+1.01%,1.98,71.02,0.987,2023-06-09,71.0,0.08,73.0,0.06,-0.006,-0.30000000000000104
BABA,86.86,0.03,+3.09%,0.97,93.03,0.963,2023-06-09,93.0,0.16,94.0,0.13,-0.007,-0.2333333333333344
LULU,356.74,0.04,+1.63%,2.46,375.04,0.981,2023-06-09,375.0,0.18,377.5,0.14,-0.0075,-0.187500000000001
AMZN,126.62,0.4,+66.67%,0.6,127.4,0.5920000000000001,2023-06-09,127.0,1.28,128.0,0.88,-0.0079999999999998,-0.01999999999999971
AMD,123.43,0.03,+3.09%,0.97,133.03,0.961,2023-06-09,133.0,0.24,134.0,0.21,-0.009,-0.30000000000000104
AMD,123.43,0.07,+7.53%,0.93,131.07,0.921,2023-06-09,131.0,0.39,132.0,0.32,-0.009,-0.12857142857142798
LULU,356.74,0.01,+0.20%,4.99,380.01,0.996,2023-06-09,380.0,0.1,385.0,0.09,-0.01,-1.000000000000002
CRM,212.85,0.06,+1.21%,4.94,225.06,0.986,2023-06-09,225.0,0.12,230.0,0.06,-0.01,-0.16666666666666782
AMD,123.43,0.1,+5.26%,1.9,132.1,0.945,2023-06-09,132.0,0.31,134.0,0.21,-0.01,-0.10000000000000096
AMD,123.43,0.14,+2.39%,5.86,134.14,0.975,2023-06-09,134.0,0.2,140.0,0.06,-0.0100000000000001,-0.07142857142857234
NVDA,386.64,0.17,+1.15%,14.83,420.17,0.988,2023-06-09,420.0,0.28,435.0,0.11,-0.0100000000000001,-0.058823529411765524
NFLX,398.72,0.18,+1.83%,9.82,430.18,0.981,2023-06-09,430.0,0.48,440.0,0.3,-0.0100000000000001,-0.05555555555555644
AVGO,783.04,0.2,+0.67%,29.8,840.2,0.993,2023-06-09,840.0,0.5,870.0,0.3,-0.0100000000000002,-0.05000000000000091
PYPL,64.97,0.02,+2.04%,0.98,70.02,0.969,2023-06-09,70.0,0.11,71.0,0.09,-0.0109999999999999,-0.5500000000000013
AMZN,126.62,0.02,+2.04%,0.98,133.02,0.969,2023-06-09,133.0,0.08,134.0,0.06,-0.0109999999999999,-0.5500000000000013
BABA,86.86,0.06,+3.09%,1.94,93.06,0.964,2023-06-09,93.0,0.16,95.0,0.1,-0.0119999999999998,-0.20000000000000107
SHOP,63.71,0.09,+4.71%,1.91,69.09,0.949,2023-06-09,69.0,0.2,71.0,0.11,-0.0119999999999998,-0.1333333333333344
XOM,105.77,0.39,+63.93%,0.61,106.39,0.598,2023-06-09,106.0,0.93,107.0,0.54,-0.012,-0.03076923076923082
TSLA,220.42,0.09,+3.73%,2.41,240.09,0.959,2023-06-09,240.0,0.41,242.5,0.32,-0.0124999999999998,-0.1388888888888899
SCHW,54.33,0.19,+61.29%,0.31,54.69,0.595,2023-06-09,54.5,0.54,55.0,0.35,-0.0124999999999999,-0.06578947368421055
LULU,356.74,0.01,+0.40%,2.49,377.51,0.991,2023-06-09,377.5,0.13,380.0,0.12,-0.0125,-1.2500000000000022
AMD,123.43,0.14,+7.53%,1.86,131.14,0.923,2023-06-09,131.0,0.39,133.0,0.25,-0.0140000000000001,-0.0999999999999994
MRVL,59.1,0.02,+4.17%,0.48,62.52,0.931,2023-06-09,62.5,0.11,63.0,0.09,-0.0145,-0.7249999999999985
TSM,99.76,0.05,+5.26%,0.95,104.05,0.935,2023-06-09,104.0,0.18,105.0,0.13,-0.0149999999999999,-0.2999999999999988
AMZN,126.62,0.08,+8.70%,0.92,131.08,0.905,2023-06-09,131.0,0.23,132.0,0.15,-0.0149999999999999,-0.18749999999999972
COST,514.92,0.03,+0.60%,4.97,535.03,0.991,2023-06-09,535.0,0.11,540.0,0.08,-0.015,-0.5000000000000012
ABNB,118.18,0.06,+2.04%,2.94,127.06,0.975,2023-06-09,127.0,0.12,130.0,0.06,-0.015,-0.25000000000000117
DIS,92.13,0.02,+2.04%,0.98,96.02,0.964,2023-06-09,96.0,0.11,97.0,0.09,-0.0159999999999999,-0.8000000000000014
PLTR,15.4,0.18,+56.25%,0.32,15.68,0.608,2023-06-09,15.5,0.43,16.0,0.25,-0.016,-0.08888888888888896
AMD,123.43,0.41,+69.49%,0.59,124.41,0.574,2023-06-09,124.0,2.1,125.0,1.69,-0.016,-0.03902439024390254
RIVN,14.48,0.19,+61.29%,0.31,14.69,0.5870000000000001,2023-06-09,14.5,0.42,15.0,0.23,-0.0164999999999999,-0.0868421052631577
TSLA,220.42,0.14,+5.93%,2.36,237.64,0.937,2023-06-09,237.5,0.56,240.0,0.42,-0.0174999999999998,-0.12499999999999883
GOOGL,127.92,0.02,+2.04%,0.98,133.02,0.962,2023-06-09,133.0,0.09,134.0,0.07,-0.0179999999999999,-0.9000000000000016
PLTR,15.4,0.05,+11.11%,0.45,16.55,0.8640000000000001,2023-06-09,16.5,0.13,17.0,0.08,-0.0179999999999999,-0.35999999999999893
BABA,86.86,0.09,+9.89%,0.91,91.09,0.892,2023-06-09,91.0,0.33,92.0,0.24,-0.0179999999999999,-0.19999999999999987
RIVN,14.48,0.11,+28.21%,0.39,15.11,0.742,2023-06-09,15.0,0.22,15.5,0.11,-0.019,-0.1727272727272728
AMD,123.43,0.34,+51.52%,0.66,125.34,0.6409999999999999,2023-06-09,125.0,1.68,126.0,1.34,-0.019,-0.05588235294117672
AMD,123.43,0.19,+10.50%,1.81,130.19,0.895,2023-06-09,130.0,0.51,132.0,0.32,-0.0199999999999999,-0.10526315789473671
TGT,132.49,0.02,+2.04%,0.98,139.02,0.96,2023-06-09,139.0,0.11,140.0,0.09,-0.02,-1.0000000000000016
AMZN,126.62,0.29,+40.85%,0.71,128.29,0.69,2023-06-09,128.0,0.87,129.0,0.58,-0.02,-0.06896551724137949
AVGO,783.04,0.05,+0.50%,9.95,840.05,0.993,2023-06-09,840.0,0.5,850.0,0.45,-0.02,-0.400000000000001
MSFT,333.88,0.06,+2.46%,2.44,345.06,0.968,2023-06-09,345.0,0.18,347.5,0.12,-0.02,-0.33333333333333454
ENPH,182.96,0.06,+2.46%,2.44,200.06,0.968,2023-06-09,200.0,0.32,202.5,0.26,-0.02,-0.33333333333333454
NVDA,386.64,0.25,+2.56%,9.75,415.25,0.973,2023-06-09,415.0,0.45,425.0,0.2,-0.0200000000000002,-0.08000000000000101
MRVL,59.1,0.03,+6.38%,0.47,62.03,0.899,2023-06-09,62.0,0.15,62.5,0.12,-0.0204999999999999,-0.683333333333333
AMZN,126.62,0.13,+14.94%,0.87,130.13,0.8490000000000001,2023-06-09,130.0,0.37,131.0,0.24,-0.0209999999999999,-0.16153846153846074
GOOGL,127.92,0.41,+69.49%,0.59,128.41,0.569,2023-06-09,128.0,1.13,129.0,0.72,-0.021,-0.05121951219512202
AMD,123.43,0.13,+3.36%,3.87,133.13,0.962,2023-06-09,133.0,0.24,137.0,0.11,-0.0219999999999997,-0.1692307692307701
PYPL,64.97,0.04,+2.04%,1.96,70.04,0.969,2023-06-09,70.0,0.11,72.0,0.07,-0.0219999999999998,-0.5500000000000013
AMD,123.43,0.14,+4.90%,2.86,132.14,0.946,2023-06-09,132.0,0.31,135.0,0.17,-0.0220000000000001,-0.15714285714285797
CCJ,30.47,0.19,+61.29%,0.31,30.69,0.575,2023-06-09,30.5,0.49,31.0,0.3,-0.0225,-0.11842105263157902
MU,67.43,0.02,+2.04%,0.98,71.02,0.957,2023-06-09,71.0,0.08,72.0,0.06,-0.0229999999999999,-1.1500000000000017
HAL,31.11,0.14,+38.89%,0.36,31.64,0.674,2023-06-09,31.5,0.32,32.0,0.18,-0.0229999999999999,-0.16428571428571395
AFRM,15.94,0.09,+21.95%,0.41,17.09,0.773,2023-06-09,17.0,0.27,17.5,0.18,-0.0234999999999999,-0.26111111111111096
PLTR,15.4,0.1,+25.00%,0.4,16.1,0.7509999999999999,2023-06-09,16.0,0.24,16.5,0.14,-0.0245,-0.24500000000000055
GOOGL,127.92,0.05,+5.26%,0.95,132.05,0.925,2023-06-09,132.0,0.15,133.0,0.1,-0.0249999999999999,-0.499999999999999
PYPL,64.97,0.04,+4.17%,0.96,69.04,0.935,2023-06-09,69.0,0.16,70.0,0.12,-0.0249999999999999,-0.6249999999999986
AMD,123.43,0.12,+13.64%,0.88,129.12,0.855,2023-06-09,129.0,0.64,130.0,0.52,-0.025,-0.20833333333333356
NFLX,398.72,0.02,+0.40%,4.98,435.02,0.991,2023-06-09,435.0,0.32,440.0,0.3,-0.025,-1.2500000000000022
GOOG,128.45,0.03,+3.09%,0.97,133.03,0.945,2023-06-09,133.0,0.12,134.0,0.09,-0.025,-0.8333333333333349
NFLX,398.72,0.17,+3.52%,4.83,425.17,0.961,2023-06-09,425.0,0.71,430.0,0.54,-0.0250000000000001,-0.14705882352941269
AFRM,15.94,0.05,+11.11%,0.45,17.55,0.8490000000000001,2023-06-09,17.5,0.17,18.0,0.12,-0.0254999999999999,-0.509999999999999
CSCO,49.72,0.07,+16.28%,0.43,50.57,0.8079999999999999,2023-06-09,50.5,0.15,51.0,0.08,-0.026,-0.37142857142857183
MRVL,59.1,0.07,+16.28%,0.43,61.07,0.8059999999999999,2023-06-09,61.0,0.3,61.5,0.23,-0.027,-0.38571428571428606
DIS,92.13,0.06,+6.38%,0.94,95.06,0.913,2023-06-09,95.0,0.18,96.0,0.12,-0.027,-0.4499999999999996
META,272.02,0.1,+4.17%,2.4,285.1,0.949,2023-06-09,285.0,0.31,287.5,0.21,-0.0274999999999998,-0.27500000000000097
LULU,356.74,0.04,+0.54%,7.46,377.54,0.991,2023-06-09,377.5,0.13,385.0,0.09,-0.0275,-0.6875000000000014
META,272.02,0.07,+0.94%,7.43,290.07,0.987,2023-06-09,290.0,0.13,297.5,0.06,-0.0275,-0.39285714285714385
CRM,212.85,0.07,+2.88%,2.43,222.57,0.961,2023-06-09,222.5,0.2,225.0,0.13,-0.0275,-0.39285714285714407
BABA,86.86,0.08,+2.74%,2.92,93.08,0.964,2023-06-09,93.0,0.16,96.0,0.08,-0.0279999999999997,-0.3500000000000011
AMD,123.43,0.16,+19.05%,0.84,128.16,0.812,2023-06-09,128.0,0.81,129.0,0.65,-0.0279999999999999,-0.17499999999999952
TGT,132.49,0.04,+4.17%,0.96,138.04,0.932,2023-06-09,138.0,0.16,139.0,0.12,-0.0279999999999999,-0.6999999999999986
APA,33.12,0.15,+42.86%,0.35,33.65,0.644,2023-06-09,33.5,0.42,34.0,0.27,-0.0279999999999999,-0.18666666666666656
TSM,99.76,0.09,+9.89%,0.91,103.09,0.882,2023-06-09,103.0,0.28,104.0,0.19,-0.028,-0.3111111111111111
BABA,86.86,0.1,+5.26%,1.9,92.1,0.936,2023-06-09,92.0,0.23,94.0,0.13,-0.028,-0.2799999999999988
UAL,48.86,0.18,+56.25%,0.32,49.18,0.583,2023-06-09,49.0,0.55,49.5,0.37,-0.0285,-0.1583333333333334
INTC,30.9,0.05,+11.11%,0.45,32.05,0.843,2023-06-09,32.0,0.12,32.5,0.07,-0.0285,-0.5700000000000002
AMD,123.43,0.21,+26.58%,0.79,127.21,0.7609999999999999,2023-06-09,127.0,1.04,128.0,0.83,-0.0290000000000001,-0.13809523809523863
QCOM,116.06,0.32,+47.06%,0.68,117.32,0.6509999999999999,2023-06-09,117.0,0.99,118.0,0.67,-0.0290000000000001,-0.09062500000000027
CCJ,30.47,0.06,+13.64%,0.44,31.56,0.821,2023-06-09,31.5,0.16,32.0,0.1,-0.0295,-0.49166666666666714
META,272.02,0.1,+2.04%,4.9,287.6,0.974,2023-06-09,287.5,0.2,292.5,0.1,-0.0299999999999995,-0.30000000000000127
ENPH,182.96,0.11,+4.60%,2.39,197.61,0.944,2023-06-09,197.5,0.46,200.0,0.35,-0.0299999999999998,-0.27272727272727393
QCOM,116.06,0.08,+8.70%,0.92,120.08,0.89,2023-06-09,120.0,0.27,121.0,0.19,-0.03,-0.37499999999999994
NVDA,386.64,0.64,+34.41%,1.86,395.64,0.732,2023-06-09,395.0,3.2,397.5,2.56,-0.03,-0.046875000000000125
WFC,41.13,0.06,+13.64%,0.44,42.06,0.82,2023-06-09,42.0,0.12,42.5,0.06,-0.03,-0.5000000000000006
DIS,92.13,0.04,+2.04%,1.96,96.04,0.965,2023-06-09,96.0,0.11,98.0,0.07,-0.03,-0.7500000000000014
AMZN,126.62,0.08,+4.17%,1.92,132.08,0.945,2023-06-09,132.0,0.14,134.0,0.06,-0.03,-0.3750000000000011
ENPH,182.96,0.13,+2.67%,4.87,200.13,0.968,2023-06-09,200.0,0.32,205.0,0.19,-0.0300000000000001,-0.23076923076923184
TSLA,220.42,0.17,+3.52%,4.83,240.17,0.96,2023-06-09,240.0,0.41,245.0,0.24,-0.0300000000000001,-0.17647058823529505
RIVN,14.48,0.04,+8.70%,0.46,15.54,0.8590000000000001,2023-06-09,15.5,0.1,16.0,0.06,-0.0304999999999999,-0.7624999999999988
PYPL,64.97,0.09,+9.89%,0.91,68.09,0.879,2023-06-09,68.0,0.26,69.0,0.17,-0.031,-0.3444444444444445
MRVL,59.1,0.04,+8.70%,0.46,61.54,0.857,2023-06-09,61.5,0.21,62.0,0.17,-0.0315,-0.7875000000000003
AFRM,15.94,0.13,+35.14%,0.37,16.63,0.675,2023-06-09,16.5,0.41,17.0,0.28,-0.0324999999999999,-0.2499999999999998
TGT,132.49,0.28,+38.89%,0.72,134.28,0.687,2023-06-09,134.0,0.86,135.0,0.58,-0.0329999999999999,-0.11785714285714256
ORCL,107.15,0.04,+4.17%,0.96,110.04,0.927,2023-06-09,110.0,0.13,111.0,0.09,-0.0329999999999999,-0.8249999999999986
QCOM,116.06,0.22,+28.21%,0.78,118.22,0.747,2023-06-09,118.0,0.65,119.0,0.43,-0.033,-0.15000000000000005
ROKU,63.07,0.12,+13.64%,0.88,67.12,0.847,2023-06-09,67.0,0.47,68.0,0.35,-0.033,-0.27500000000000024
SQ,65.85,0.11,+12.36%,0.89,69.11,0.857,2023-06-09,69.0,0.34,70.0,0.23,-0.033,-0.30000000000000016
RBLX,41.33,0.14,+38.89%,0.36,42.14,0.653,2023-06-09,42.0,0.55,42.5,0.41,-0.0334999999999999,-0.2392857142857141
MARA,9.98,0.1,+25.00%,0.4,10.6,0.732,2023-06-09,10.5,0.23,11.0,0.13,-0.034,-0.3400000000000001
AMZN,126.62,0.19,+23.46%,0.81,129.19,0.7759999999999999,2023-06-09,129.0,0.57,130.0,0.38,-0.034,-0.1789473684210532
DKNG,26.09,0.08,+19.05%,0.42,27.08,0.77,2023-06-09,27.0,0.21,27.5,0.13,-0.0349999999999999,-0.4374999999999997
BTU,19.42,0.16,+47.06%,0.34,19.66,0.61,2023-06-09,19.5,0.3,20.0,0.14,-0.035,-0.21875000000000006
RBLX,41.33,0.1,+25.00%,0.4,42.6,0.73,2023-06-09,42.5,0.4,43.0,0.3,-0.035,-0.3500000000000001
AA,34.71,0.16,+47.06%,0.34,35.16,0.61,2023-06-09,35.0,0.51,35.5,0.35,-0.035,-0.21875000000000006
LULU,356.74,0.06,+1.21%,4.94,375.06,0.981,2023-06-09,375.0,0.18,380.0,0.12,-0.0350000000000001,-0.5833333333333349
AMD,123.43,0.15,+3.09%,4.85,133.15,0.963,2023-06-09,133.0,0.24,138.0,0.09,-0.0350000000000001,-0.2333333333333344
UAL,48.86,0.12,+31.58%,0.38,49.62,0.6890000000000001,2023-06-09,49.5,0.35,50.0,0.23,-0.0354999999999999,-0.2958333333333331
ABNB,118.18,0.09,+4.71%,1.91,125.09,0.937,2023-06-09,125.0,0.22,127.0,0.13,-0.0359999999999998,-0.39999999999999875
UPST,30.59,0.15,+42.86%,0.35,31.65,0.628,2023-06-09,31.5,1.2,32.0,1.05,-0.0359999999999999,-0.23999999999999988
GM,35.22,0.14,+38.89%,0.36,35.64,0.648,2023-06-09,35.5,0.32,36.0,0.18,-0.0359999999999999,-0.2571428571428569
GOOG,128.45,0.34,+51.52%,0.66,129.34,0.624,2023-06-09,129.0,0.91,130.0,0.57,-0.036,-0.10588235294117651
CCJ,30.47,0.11,+28.21%,0.39,31.11,0.7070000000000001,2023-06-09,31.0,0.28,31.5,0.17,-0.0364999999999999,-0.3318181818181815
BP,35.2,0.12,+31.58%,0.38,35.62,0.687,2023-06-09,35.5,0.22,36.0,0.1,-0.0364999999999999,-0.3041666666666665
C,47.3,0.15,+42.86%,0.35,47.65,0.626,2023-06-09,47.5,0.32,48.0,0.17,-0.0369999999999999,-0.24666666666666662
WFC,41.13,0.12,+31.58%,0.38,41.62,0.6859999999999999,2023-06-09,41.5,0.25,42.0,0.13,-0.037,-0.3083333333333336
AMD,123.43,0.26,+35.14%,0.74,126.26,0.703,2023-06-09,126.0,1.32,127.0,1.06,-0.037,-0.1423076923076924
WBA,31.4,0.15,+42.86%,0.35,31.65,0.625,2023-06-09,31.5,0.26,32.0,0.11,-0.0374999999999999,-0.24999999999999986
RBLX,41.33,0.06,+6.38%,0.94,44.06,0.902,2023-06-09,44.0,0.14,45.0,0.08,-0.0379999999999999,-0.6333333333333331
TGT,132.49,0.07,+7.53%,0.93,137.07,0.892,2023-06-09,137.0,0.24,138.0,0.17,-0.0379999999999999,-0.5428571428571425
CVNA,14.72,0.08,+19.05%,0.42,16.08,0.764,2023-06-09,16.0,0.42,16.5,0.34,-0.0379999999999999,-0.47499999999999987
XOM,105.77,0.24,+31.58%,0.76,107.24,0.722,2023-06-09,107.0,0.52,108.0,0.28,-0.038,-0.1583333333333335
AFRM,15.94,0.18,+56.25%,0.32,16.18,0.564,2023-06-09,16.0,0.6,16.5,0.42,-0.038,-0.21111111111111125
C,47.3,0.08,+19.05%,0.42,48.08,0.763,2023-06-09,48.0,0.16,48.5,0.08,-0.0384999999999999,-0.48124999999999984
CSCO,49.72,0.13,+35.14%,0.37,50.13,0.6629999999999999,2023-06-09,50.0,0.29,50.5,0.16,-0.0385,-0.29615384615384643
U,36.01,0.03,+6.38%,0.47,39.03,0.862,2023-06-09,39.0,0.37,39.5,0.34,-0.039,-1.3000000000000003
RIOT,10.88,0.16,+47.06%,0.34,11.16,0.602,2023-06-09,11.0,0.38,11.5,0.22,-0.039,-0.24375000000000008
MRVL,59.1,0.06,+6.38%,0.94,62.06,0.901,2023-06-09,62.0,0.15,63.0,0.09,-0.039,-0.6499999999999997
TMUS,127.96,0.32,+47.06%,0.68,129.32,0.6409999999999999,2023-06-09,129.0,1.06,130.0,0.74,-0.0390000000000001,-0.12187500000000027
DAL,37.53,0.04,+8.70%,0.46,38.54,0.841,2023-06-09,38.5,0.1,39.0,0.06,-0.0395,-0.9875000000000004
UBER,40.56,0.07,+16.28%,0.43,41.57,0.7809999999999999,2023-06-09,41.5,0.18,42.0,0.11,-0.0395,-0.5642857142857147
CRWD,153.27,0.09,+1.83%,4.91,165.09,0.974,2023-06-09,165.0,0.17,170.0,0.08,-0.0399999999999995,-0.4444444444444458
JPM,139.02,0.05,+5.26%,0.95,142.05,0.91,2023-06-09,142.0,0.12,143.0,0.07,-0.0399999999999999,-0.7999999999999993
NIO,7.82,0.15,+42.86%,0.35,8.15,0.62,2023-06-09,8.0,0.35,8.5,0.2,-0.0399999999999999,-0.2666666666666666
SFIX,3.67,0.13,+35.14%,0.37,4.13,0.66,2023-06-09,4.0,0.31,4.5,0.18,-0.0399999999999999,-0.30769230769230754
AMD,123.43,0.76,+61.29%,1.24,124.76,0.6,2023-06-09,124.0,2.1,126.0,1.34,-0.04,-0.05263157894736847
AMD,123.43,0.24,+13.64%,1.76,129.24,0.86,2023-06-09,129.0,0.64,131.0,0.4,-0.04,-0.16666666666666682
PYPL,64.97,0.05,+1.69%,2.95,70.05,0.97,2023-06-09,70.0,0.11,73.0,0.06,-0.04,-0.8000000000000015
NVDA,386.64,0.2,+1.01%,19.8,420.2,0.988,2023-06-09,420.0,0.28,440.0,0.08,-0.0400000000000002,-0.20000000000000093
PINS,24.74,0.06,+13.64%,0.44,25.56,0.799,2023-06-09,25.5,0.14,26.0,0.08,-0.0404999999999999,-0.6749999999999997
SQ,65.85,0.18,+21.95%,0.82,68.18,0.779,2023-06-09,68.0,0.53,69.0,0.35,-0.0409999999999999,-0.2277777777777776
TTD,74.82,0.05,+5.26%,0.95,79.05,0.909,2023-06-09,79.0,0.2,80.0,0.15,-0.0409999999999999,-0.8199999999999993
TGT,132.49,0.19,+23.46%,0.81,135.19,0.769,2023-06-09,135.0,0.57,136.0,0.38,-0.0409999999999999,-0.21578947368421045
VZ,34.54,0.08,+19.05%,0.42,35.08,0.758,2023-06-09,35.0,0.14,35.5,0.06,-0.0409999999999999,-0.5124999999999998
DKNG,26.09,0.13,+35.14%,0.37,26.63,0.6579999999999999,2023-06-09,26.5,0.35,27.0,0.22,-0.041,-0.3153846153846156
MARA,9.98,0.17,+51.52%,0.33,10.17,0.5770000000000001,2023-06-09,10.0,0.41,10.5,0.24,-0.0414999999999999,-0.24411764705882338
DKNG,26.09,0.03,+6.38%,0.47,27.53,0.857,2023-06-09,27.5,0.12,28.0,0.09,-0.0415,-1.3833333333333337
MMM,97.99,0.02,+1.01%,1.98,103.02,0.969,2023-06-09,103.0,0.08,105.0,0.06,-0.0419999999999998,-2.1000000000000023
