Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask","Exp Type"
AMZN,104.98,2.4,+52.17%,4.6,107.4,60.2%,2023-04-28,105,3.65,112,1.25,weekly
DAL,32.75,0.17,+51.52%,0.33,33.17,58.8%,2023-05-05,33,0.63,33.5,0.46,weekly
NVDA,269.56,5.08,+51.21%,9.92,275.08,61.8%,2023-05-05,270,7.1,285,2.02,weekly
AAPL,163.76,2.52,+50.60%,4.98,167.52,65.0%,2023-05-05,165,3.25,172.5,0.73,weekly
XOM,115.45,0.67,+50.38%,1.33,116.67,63.0%,2023-04-28,116,1.17,118,0.5,weekly
AMZN,104.98,2.67,+50.09%,5.33,107.67,59.7%,2023-05-05,105,4.3,113,1.63,weekly
META,209.4,2.5,+50.00%,5,217.5,62.7%,2023-04-28,215,7,222.5,4.5,weekly
PINS,26.61,0.5,+50.00%,1,27.5,60.0%,2023-04-28,27,1.17,28.5,0.67,weekly
MSFT,295.37,2.48,+49.40%,5.02,299.98,65.1%,2023-05-05,297.5,3.8,305,1.32,weekly
COIN,53.89,0.33,+49.25%,0.67,55.33,61.9%,2023-04-28,55,1.3,56,0.97,weekly
IBM,125.85,0.33,+49.25%,0.67,126.33,61.1%,2023-04-28,126,0.6,127,0.27,weekly
AMZN,104.98,1.65,+49.25%,3.35,107.65,61.2%,2023-04-28,106,3.15,111,1.5,weekly
MU,61.02,0.33,+49.25%,0.67,62.33,63.5%,2023-05-05,62,1.07,63,0.74,weekly
AMZN,104.98,2.62,+48.70%,5.38,107.62,61.1%,2023-04-28,105,3.65,113,1.03,weekly
META,209.4,4.85,+47.78%,10.15,217.35,62.5%,2023-04-28,212.5,8,227.5,3.15,weekly
AMZN,104.98,2.89,+47.30%,6.11,107.89,60.5%,2023-05-05,105,4.3,114,1.41,weekly
INTC,29.05,0.32,+47.06%,0.68,29.82,62.1%,2023-04-28,29.5,0.77,30.5,0.45,weekly
LLY,376.27,0.8,+47.06%,1.7,380.8,60.3%,2023-04-28,380,5.2,382.5,4.4,weekly
PCG,16.94,0.16,+47.06%,0.34,17.16,60.4%,2023-05-05,17,0.29,17.5,0.13,weekly
META,209.4,3.2,+47.06%,6.8,218.2,63.8%,2023-04-28,215,7,225,3.8,weekly
UBER,29.68,0.8,+47.06%,1.7,30.8,62.2%,2023-05-05,30,1.27,32.5,0.47,weekly
XOM,115.45,0.64,+47.06%,1.36,117.64,64.9%,2023-05-05,117,1.56,119,0.92,weekly
DVN,52.2,0.32,+47.06%,0.68,53.32,64.0%,2023-05-05,53,0.88,54,0.56,weekly
NVDA,269.56,4,+47.06%,8.5,274,59.6%,2023-05-05,270,7.1,282.5,3.1,weekly
AMZN,104.98,0.96,+47.06%,2.04,107.96,62.4%,2023-04-28,107,2.7,110,1.74,weekly
NVDA,269.56,1.6,+47.06%,3.4,276.6,64.9%,2023-05-05,275,4.85,280,3.25,weekly
COIN,53.89,0.64,+47.06%,1.36,55.64,64.4%,2023-04-28,55,1.3,57,0.66,weekly
AMZN,104.98,3.19,+46.84%,6.81,108.19,61.5%,2023-05-05,105,4.3,115,1.11,weekly
AMD,85.94,1.91,+46.70%,4.09,88.91,63.1%,2023-05-05,87,3,93,1.09,weekly
AMZN,104.98,1.9,+46.34%,4.1,107.9,62.2%,2023-04-28,106,3.15,112,1.25,weekly
MCD,289.76,2.37,+46.20%,5.13,292.37,64.1%,2023-05-05,290,2.74,297.5,0.37,weekly
AMZN,104.98,0.63,+45.99%,1.37,107.63,61.1%,2023-04-28,107,2.7,109,2.07,weekly
META,209.4,5.5,+45.83%,12,218,62.6%,2023-05-05,212.5,9,230,3.5,weekly
AMZN,104.98,2.8,+45.16%,6.2,107.8,61.8%,2023-04-28,105,3.65,114,0.85,weekly
NVDA,269.56,3.88,+45.01%,8.62,276.38,64.5%,2023-05-05,272.5,5.9,285,2.02,weekly
DDOG,69.27,0.31,+44.93%,0.69,70.31,60.1%,2023-04-28,70,1.28,71,0.97,weekly
CROX,147.78,3.1,+44.93%,6.9,153.1,61.8%,2023-04-28,150,5.6,160,2.5,weekly
AMZN,104.98,3.39,+44.55%,7.61,108.39,62.2%,2023-05-05,105,4.3,116,0.91,weekly
META,209.4,3.85,+44.51%,8.65,218.85,64.7%,2023-04-28,215,7,227.5,3.15,weekly
NVDA,269.56,2.29,+43.95%,5.21,272.29,62.3%,2023-04-28,270,3.25,277.5,0.96,weekly
NVDA,269.56,5.34,+43.91%,12.16,275.34,62.4%,2023-05-05,270,7.1,287.5,1.76,weekly
META,209.4,7.62,+43.84%,17.38,217.62,62.0%,2023-05-05,210,10.15,235,2.53,weekly
META,209.4,5.32,+43.68%,12.18,217.82,63.2%,2023-04-28,212.5,8,230,2.68,weekly
AMZN,104.98,2.12,+43.44%,4.88,108.12,63.1%,2023-04-28,106,3.15,113,1.03,weekly
META,209.4,3,+42.86%,7,218,62.6%,2023-05-05,215,8,225,5,weekly
ENVX,12.5,0.3,+42.86%,0.7,12.8,54.5%,2023-04-28,12.5,1,13.5,0.7,weekly
META,209.4,4.5,+42.86%,10.5,219.5,64.6%,2023-05-05,215,8,230,3.5,weekly
META,209.4,1.5,+42.86%,3.5,219,64.9%,2023-04-28,217.5,6,222.5,4.5,weekly
META,209.4,0.75,+42.86%,1.75,220.75,66.3%,2023-05-05,220,6.1,222.5,5.35,weekly
MARA,9.46,0.3,+42.86%,0.7,9.8,56.5%,2023-05-05,9.5,0.77,10.5,0.47,weekly
AFRM,9.84,0.3,+42.86%,0.7,10.3,61.3%,2023-05-05,10,0.55,11,0.25,weekly
AMZN,104.98,1.2,+42.86%,2.8,108.2,63.4%,2023-04-28,107,2.7,111,1.5,weekly
AAPL,163.76,0.75,+42.86%,1.75,168.25,67.6%,2023-05-05,167.5,2.12,170,1.37,weekly
AMZN,104.98,1.5,+42.86%,3.5,108.5,62.6%,2023-05-05,107,3.3,112,1.8,weekly
SHOP,46.37,0.15,+42.86%,0.35,47.15,63.7%,2023-04-28,47,0.59,47.5,0.44,weekly
UBER,29.68,0.9,+42.86%,2.1,30.9,63.2%,2023-05-05,30,1.27,33,0.37,weekly
ENVX,12.5,0.15,+42.86%,0.35,12.65,52.3%,2023-04-28,12.5,1,13,0.85,weekly
AMZN,104.98,1.2,+42.86%,2.8,108.2,61.6%,2023-05-05,107,3.3,111,2.1,weekly
AMD,85.94,2.1,+42.86%,4.9,89.1,63.9%,2023-05-05,87,3,94,0.9,weekly
JD,34.23,0.15,+42.86%,0.35,34.65,62.3%,2023-04-28,34.5,0.38,35,0.23,weekly
ENVX,12.5,0.45,+42.86%,1.05,12.95,56.7%,2023-04-28,12.5,1,14,0.55,weekly
AMZN,104.98,2.97,+42.25%,7.03,107.97,62.5%,2023-04-28,105,3.65,115,0.68,weekly
MRVL,38.08,0.74,+42.05%,1.76,39.24,64.6%,2023-05-05,38.5,1.03,41,0.29,weekly
AMD,85.94,1.48,+42.05%,3.52,89.48,65.4%,2023-05-05,88,2.57,93,1.09,weekly
AMZN,104.98,2.07,+41.99%,4.93,108.07,61.1%,2023-05-05,106,3.7,113,1.63,weekly
AMZN,104.98,3.53,+41.68%,8.47,108.53,62.7%,2023-05-05,105,4.3,117,0.77,weekly
META,209.4,2.2,+41.51%,5.3,219.7,65.9%,2023-04-28,217.5,6,225,3.8,weekly
SNAP,9.88,0.44,+41.51%,1.06,10.44,59.4%,2023-04-28,10,0.85,11.5,0.41,weekly
NVDA,269.56,5.86,+41.44%,14.14,275.86,63.4%,2023-05-05,270,7.1,290,1.24,weekly
UBER,29.68,0.29,+40.85%,0.71,31.29,67.1%,2023-05-05,31,0.86,32,0.57,weekly
AMZN,104.98,1.45,+40.85%,3.55,108.45,64.4%,2023-04-28,107,2.7,112,1.25,weekly
OXY,60.26,0.58,+40.85%,1.42,61.58,65.4%,2023-05-05,61,0.97,63,0.39,weekly
UBER,29.68,0.58,+40.85%,1.42,31.08,65.0%,2023-05-05,30.5,1.05,32.5,0.47,weekly
MU,61.02,0.58,+40.85%,1.42,62.58,65.9%,2023-05-05,62,1.07,64,0.49,weekly
PINS,26.61,0.29,+40.85%,0.71,27.79,63.0%,2023-04-28,27.5,0.96,28.5,0.67,weekly
MSFT,295.37,1.44,+40.45%,3.56,301.44,69.5%,2023-05-05,300,2.76,305,1.32,weekly
META,209.4,4.32,+40.45%,10.68,219.32,65.4%,2023-04-28,215,7,230,2.68,weekly
AMZN,104.98,2.59,+40.41%,6.41,108.59,62.9%,2023-05-05,106,3.7,115,1.11,weekly
META,209.4,6.47,+40.36%,16.03,218.97,63.9%,2023-05-05,212.5,9,235,2.53,weekly
AMZN,104.98,2.3,+40.35%,5.7,108.3,63.8%,2023-04-28,106,3.15,114,0.85,weekly
META,209.4,7.18,+40.29%,17.82,217.18,62.3%,2023-04-28,210,9.1,235,1.92,weekly
AAPL,163.76,2.87,+40.25%,7.13,167.87,66.3%,2023-05-05,165,3.25,175,0.38,weekly
INTC,29.05,0.43,+40.19%,1.07,29.93,63.8%,2023-04-28,29.5,0.77,31,0.34,weekly
AMD,85.94,0.86,+40.19%,2.14,89.86,66.9%,2023-05-05,89,2.18,92,1.32,weekly
AMZN,104.98,2.29,+40.11%,5.71,108.29,61.9%,2023-05-05,106,3.7,114,1.41,weekly
AMZN,104.98,1.14,+39.86%,2.86,109.14,64.7%,2023-05-05,108,2.94,112,1.8,weekly
META,209.4,5.7,+39.86%,14.3,218.2,63.8%,2023-04-28,212.5,8,232.5,2.3,weekly
META,209.4,2.85,+39.86%,7.15,220.35,66.9%,2023-04-28,217.5,6,227.5,3.15,weekly
XOM,115.45,1.7,+39.53%,4.3,117.7,65.3%,2023-05-05,116,2.03,122,0.33,weekly
NVDA,269.56,2.83,+39.47%,7.17,277.83,67.3%,2023-05-05,275,4.85,285,2.02,weekly
AMD,85.94,2.26,+39.37%,5.74,89.26,64.5%,2023-05-05,87,3,95,0.74,weekly
AMZN,104.98,3.09,+39.06%,7.91,108.09,63.0%,2023-04-28,105,3.65,116,0.56,weekly
AMZN,104.98,3.65,+39.04%,9.35,108.65,63.1%,2023-05-05,105,4.3,118,0.65,weekly
SNAP,9.88,0.14,+38.89%,0.36,10.64,62.5%,2023-04-28,10.5,0.68,11,0.54,weekly
NVDA,269.56,2.8,+38.89%,7.2,275.3,62.3%,2023-05-05,272.5,5.9,282.5,3.1,weekly
CCJ,26.24,0.14,+38.89%,0.36,26.64,59.0%,2023-04-28,26.5,0.57,27,0.43,weekly
NVDA,269.56,0.7,+38.89%,1.8,275.7,63.1%,2023-05-05,275,4.85,277.5,4.15,weekly
MSFT,295.37,2.8,+38.89%,7.2,300.3,66.1%,2023-05-05,297.5,3.8,307.5,1,weekly
MARA,9.46,0.14,+38.89%,0.36,9.64,53.5%,2023-05-05,9.5,0.77,10,0.63,weekly
LYFT,10.05,0.14,+38.89%,0.36,10.64,60.7%,2023-05-05,10.5,0.65,11,0.51,weekly
UBER,29.68,0.14,+38.89%,0.36,31.14,65.6%,2023-05-05,31,0.86,31.5,0.72,weekly
RIOT,10.91,0.14,+38.89%,0.36,11.14,58.9%,2023-04-28,11,0.36,11.5,0.22,weekly
AMZN,104.98,0.84,+38.89%,2.16,108.84,63.7%,2023-05-05,108,2.94,111,2.1,weekly
CROX,147.78,4.2,+38.89%,10.8,154.2,64.1%,2023-04-28,150,5.6,165,1.4,weekly
UBER,29.68,0.98,+38.89%,2.52,30.98,64.0%,2023-05-05,30,1.27,33.5,0.29,weekly
COIN,53.89,0.84,+38.89%,2.16,55.84,65.9%,2023-04-28,55,1.3,58,0.46,weekly
CCJ,26.24,0.28,+38.89%,0.72,26.78,62.1%,2023-04-28,26.5,0.57,27.5,0.29,weekly
TECK,44.95,0.28,+38.89%,0.72,45.28,58.2%,2023-04-28,45,0.57,46,0.29,weekly
MDT,89.97,0.28,+38.89%,0.72,90.28,56.8%,2023-04-28,90,0.57,91,0.29,weekly
AMZN,104.98,2.79,+38.70%,7.21,108.79,63.6%,2023-05-05,106,3.7,116,0.91,weekly
AMZN,104.98,1.67,+38.57%,4.33,108.67,63.2%,2023-05-05,107,3.3,113,1.63,weekly
AMD,85.94,1.67,+38.57%,4.33,89.67,66.2%,2023-05-05,88,2.57,94,0.9,weekly
AMZN,104.98,1.67,+38.57%,4.33,108.67,65.2%,2023-04-28,107,2.7,113,1.03,weekly
AAPL,163.76,1.39,+38.50%,3.61,168.89,69.9%,2023-05-05,167.5,2.12,172.5,0.73,weekly
BA,203.03,2.08,+38.38%,5.42,207.08,65.7%,2023-05-05,205,3.05,212.5,0.97,weekly
META,209.4,8.3,+38.25%,21.7,218.3,63.0%,2023-05-05,210,10.15,240,1.85,weekly
NVDA,269.56,0.69,+38.12%,1.81,273.19,66.1%,2023-04-28,272.5,2.12,275,1.43,weekly
NVDA,269.56,4.14,+38.12%,10.86,276.64,65.0%,2023-05-05,272.5,5.9,287.5,1.76,weekly
DVN,52.2,0.55,+37.93%,1.45,53.55,66.7%,2023-05-05,53,0.88,55,0.33,weekly
ENVX,12.5,0.55,+37.93%,1.45,13.05,58.1%,2023-04-28,12.5,1,14.5,0.45,weekly
AMZN,104.98,2.47,+37.83%,6.53,108.47,64.4%,2023-04-28,106,3.15,115,0.68,weekly
AMZN,104.98,2.19,+37.69%,5.81,109.19,64.9%,2023-05-05,107,3.3,115,1.11,weekly
META,209.4,5.47,+37.65%,14.53,220.47,65.9%,2023-05-05,215,8,235,2.53,weekly
NVDA,269.56,6.15,+37.61%,16.35,276.15,64.0%,2023-05-05,270,7.1,292.5,0.95,weekly
NVDA,269.56,2.73,+37.55%,7.27,272.73,64.2%,2023-04-28,270,3.25,280,0.52,weekly
XOM,115.45,1.09,+37.46%,2.91,118.09,67.7%,2023-05-05,117,1.56,121,0.47,weekly
AMD,85.94,1.09,+37.46%,2.91,90.09,67.8%,2023-05-05,89,2.18,93,1.09,weekly
MSFT,295.37,0.68,+37.36%,1.82,298.18,67.6%,2023-04-28,297.5,1.51,300,0.83,weekly
UBER,29.68,0.68,+37.36%,1.82,31.18,66.0%,2023-05-05,30.5,1.05,33,0.37,weekly
META,209.4,6.08,+37.03%,16.42,218.58,64.3%,2023-04-28,212.5,8,235,1.92,weekly
LYFT,10.05,0.27,+36.99%,0.73,10.77,62.9%,2023-05-05,10.5,0.65,11.5,0.38,weekly
META,209.4,1.35,+36.99%,3.65,221.35,68.3%,2023-04-28,220,5.15,225,3.8,weekly
SNAP,9.88,0.54,+36.99%,1.46,10.54,60.9%,2023-04-28,10,0.85,12,0.31,weekly
SNAP,9.88,0.27,+36.99%,0.73,10.77,64.4%,2023-04-28,10.5,0.68,11.5,0.41,weekly
CMCSA,36.52,0.27,+36.99%,0.73,37.27,64.0%,2023-04-28,37,0.59,38,0.32,weekly
ABNB,113.68,1.08,+36.99%,2.92,117.08,67.2%,2023-05-05,116,1.95,120,0.87,weekly
AMZN,104.98,1.89,+36.99%,5.11,108.89,63.9%,2023-05-05,107,3.3,114,1.41,weekly
RIOT,10.91,0.27,+36.99%,0.73,11.27,56.7%,2023-05-05,11,0.75,12,0.48,weekly
META,209.4,4.7,+36.72%,12.8,219.7,65.9%,2023-04-28,215,7,232.5,2.3,weekly
AMD,85.94,2.95,+36.65%,8.05,88.95,63.2%,2023-05-05,86,3.45,97,0.5,weekly
AMZN,104.98,3.2,+36.36%,8.8,108.2,63.4%,2023-04-28,105,3.65,117,0.45,weekly
META,209.4,2,+36.36%,5.5,222,69.1%,2023-04-28,220,5.15,227.5,3.15,weekly
AMZN,104.98,2.93,+36.31%,8.07,108.93,64.0%,2023-05-05,106,3.7,117,0.77,weekly
NVDA,269.56,4.66,+36.29%,12.84,277.16,66.0%,2023-05-05,272.5,5.9,290,1.24,weekly
AMZN,104.98,3.72,+36.19%,10.28,108.72,63.3%,2023-05-05,105,4.3,119,0.58,weekly
SNOW,147.06,0.93,+36.19%,2.57,149.93,65.3%,2023-04-28,149,2,152.5,1.07,weekly
META,209.4,3.32,+36.17%,9.18,220.82,67.5%,2023-04-28,217.5,6,230,2.68,weekly
AMD,85.94,2.39,+36.16%,6.61,89.39,65.0%,2023-05-05,87,3,96,0.61,weekly
AMZN,104.98,2.39,+36.16%,6.61,109.39,65.6%,2023-05-05,107,3.3,116,0.91,weekly
AMZN,104.98,1.85,+35.92%,5.15,108.85,65.9%,2023-04-28,107,2.7,114,0.85,weekly
META,209.4,7.25,+35.80%,20.25,217.25,62.4%,2023-04-28,210,9.1,237.5,1.85,weekly
AMD,85.94,1.05,+35.59%,2.95,87.05,63.5%,2023-04-28,86,1.23,90,0.18,weekly
AMZN,104.98,1.31,+35.50%,3.69,109.31,65.3%,2023-05-05,108,2.94,113,1.63,weekly
AMD,85.94,1.83,+35.40%,5.17,89.83,66.8%,2023-05-05,88,2.57,95,0.74,weekly
AMZN,104.98,1.83,+35.40%,5.17,109.83,67.0%,2023-05-05,108,2.94,115,1.11,weekly
ROKU,56.56,2.09,+35.36%,5.91,60.09,64.1%,2023-04-28,58,3.1,66,1.01,weekly
PTON,8.6,0.26,+35.14%,0.74,9.26,63.4%,2023-05-05,9,0.55,10,0.29,weekly
META,209.4,2.6,+35.14%,7.4,222.6,68.7%,2023-05-05,220,6.1,230,3.5,weekly
MO,46.69,0.13,+35.14%,0.37,47.13,64.3%,2023-04-28,47,0.31,47.5,0.18,weekly
MARA,9.46,0.13,+35.14%,0.37,9.63,57.0%,2023-04-28,9.5,0.36,10,0.23,weekly
INTC,29.05,0.13,+35.14%,0.37,30.13,66.7%,2023-04-28,30,0.58,30.5,0.45,weekly
NCLH,12.46,0.13,+35.14%,0.37,12.63,61.8%,2023-04-28,12.5,0.19,13,0.06,weekly
MRVL,38.08,0.52,+35.14%,1.48,39.52,67.8%,2023-05-05,39,0.81,41,0.29,weekly
PTON,8.6,0.13,+35.14%,0.37,9.13,60.9%,2023-05-05,9,0.55,9.5,0.42,weekly
XOM,115.45,0.26,+35.14%,0.74,117.26,68.8%,2023-04-28,117,0.76,118,0.5,weekly
INTC,29.05,0.52,+35.14%,1.48,30.02,65.1%,2023-04-28,29.5,0.77,31.5,0.25,weekly
INTC,29.05,0.26,+35.14%,0.74,30.26,66.2%,2023-05-05,30,0.68,31,0.42,weekly
ENVX,12.5,0.65,+35.14%,1.85,13.15,59.5%,2023-04-28,12.5,1,15,0.35,weekly
META,209.4,7.15,+35.14%,20.35,219.65,64.8%,2023-05-05,212.5,9,240,1.85,weekly
NVDA,269.56,0.65,+35.14%,1.85,278.15,67.9%,2023-05-05,277.5,3.9,280,3.25,weekly
UBER,29.68,0.39,+35.14%,1.11,31.39,68.0%,2023-05-05,31,0.86,32.5,0.47,weekly
UBER,29.68,0.13,+35.14%,0.37,31.63,70.3%,2023-05-05,31.5,0.7,32,0.57,weekly
TDOC,25.77,0.13,+35.14%,0.37,28.13,70.7%,2023-04-28,28,0.85,28.5,0.72,weekly
META,209.4,0.65,+35.14%,1.85,220.65,67.3%,2023-04-28,220,5.15,222.5,4.5,weekly
MSFT,295.37,3.25,+35.14%,9.25,300.75,67.5%,2023-05-05,297.5,3.8,310,0.55,weekly
META,209.4,7.79,+35.07%,22.21,217.79,63.2%,2023-04-28,210,9.1,240,1.31,weekly
AMZN,104.98,2.59,+34.95%,7.41,108.59,64.9%,2023-04-28,106,3.15,116,0.56,weekly
MCD,289.76,2.58,+34.77%,7.42,292.58,65.1%,2023-05-05,290,2.74,300,0.16,weekly
UBER,29.68,1.03,+34.68%,2.97,31.03,64.5%,2023-05-05,30,1.27,34,0.24,weekly
MU,61.02,0.77,+34.53%,2.23,62.77,67.7%,2023-05-05,62,1.07,65,0.3,weekly
AMD,85.94,1.28,+34.41%,3.72,90.28,68.6%,2023-05-05,89,2.18,94,0.9,weekly
SNOW,147.06,1.79,+34.36%,5.21,149.79,64.6%,2023-04-28,148,2.4,155,0.61,weekly
NVDA,269.56,6.38,+34.26%,18.62,276.38,64.5%,2023-05-05,270,7.1,295,0.72,weekly
AMD,85.94,0.51,+34.23%,1.49,90.51,69.4%,2023-05-05,90,1.83,92,1.32,weekly
AMZN,104.98,0.51,+34.23%,1.49,108.51,64.6%,2023-04-28,108,2.25,110,1.74,weekly
AMZN,104.98,1.53,+34.23%,4.47,109.53,66.0%,2023-05-05,108,2.94,114,1.41,weekly
SQ,60.57,0.51,+34.23%,1.49,64.51,68.2%,2023-05-05,64,1.79,66,1.28,weekly
AMZN,104.98,3.05,+34.08%,8.95,109.05,64.4%,2023-05-05,106,3.7,118,0.65,weekly
SNOW,147.06,2.54,+34.05%,7.46,152.54,66.1%,2023-05-05,150,3.8,160,1.26,weekly
META,209.4,5.08,+34.05%,14.92,220.08,66.5%,2023-04-28,215,7,235,1.92,weekly
AMZN,104.98,2.03,+34.00%,5.97,110.03,67.6%,2023-05-05,108,2.94,116,0.91,weekly
SQ,60.57,0.76,+33.93%,2.24,64.76,69.2%,2023-05-05,64,1.79,67,1.03,weekly
UBER,29.68,0.76,+33.93%,2.24,31.26,66.8%,2023-05-05,30.5,1.05,33.5,0.29,weekly
PARA,21.65,0.38,+33.93%,1.12,22.88,67.6%,2023-05-05,22.5,0.67,24,0.29,weekly
MARA,9.46,0.38,+33.93%,1.12,9.88,57.9%,2023-05-05,9.5,0.77,11,0.39,weekly
AMZN,104.98,2.53,+33.87%,7.47,109.53,66.0%,2023-05-05,107,3.3,117,0.77,weekly
AMD,85.94,3.03,+33.78%,8.97,89.03,63.6%,2023-05-05,86,3.45,98,0.42,weekly
AMZN,104.98,2.02,+33.78%,5.98,109.02,66.6%,2023-04-28,107,2.7,115,0.68,weekly
AMZN,104.98,3.28,+33.74%,9.72,108.28,63.7%,2023-04-28,105,3.65,118,0.37,weekly
AMZN,104.98,3.77,+33.57%,11.23,108.77,63.5%,2023-05-05,105,4.3,120,0.53,weekly
ROKU,56.56,2.26,+33.53%,6.74,60.26,64.7%,2023-04-28,58,3.1,67,0.84,weekly
NVDA,269.56,1.88,+33.45%,5.62,279.38,70.2%,2023-05-05,277.5,3.9,285,2.02,weekly
AMZN,104.98,1,+33.33%,3,109,66.5%,2023-04-28,108,2.25,112,1.25,weekly
IBM,125.85,0.5,+33.33%,1.5,126.5,64.8%,2023-04-28,126,0.6,128,0.1,weekly
AI,17.69,0.25,+33.33%,0.75,18.25,57.8%,2023-05-05,18,0.9,19,0.65,weekly
ENVX,12.5,0.25,+33.33%,0.75,13.25,60.9%,2023-04-28,13,0.8,14,0.55,weekly
AMZN,104.98,0.75,+33.33%,2.25,108.75,65.5%,2023-04-28,108,2.25,111,1.5,weekly
MPW,7.93,0.25,+33.33%,0.75,8.25,62.8%,2023-04-28,8,0.32,9,0.07,weekly
CSCO,46.54,0.25,+33.33%,0.75,47.25,67.7%,2023-05-05,47,0.39,48,0.14,weekly
XOM,115.45,0.25,+33.33%,0.75,118.25,68.7%,2023-05-05,118,1.17,119,0.92,weekly
PACW,11.08,0.25,+33.33%,0.75,11.75,61.3%,2023-05-05,11.5,0.7,12.5,0.45,weekly
BTU,23.41,0.25,+33.33%,0.75,24.25,65.9%,2023-04-28,24,0.53,25,0.28,weekly
AMD,85.94,2.5,+33.33%,7.5,89.5,65.5%,2023-05-05,87,3,97,0.5,weekly
SNAP,9.88,0.62,+32.98%,1.88,10.62,62.2%,2023-04-28,10,0.85,12.5,0.23,weekly
COIN,53.89,0.99,+32.89%,3.01,55.99,67.0%,2023-04-28,55,1.3,59,0.31,weekly
NVDA,269.56,4.95,+32.89%,15.05,277.45,66.6%,2023-05-05,272.5,5.9,292.5,0.95,weekly
NVDA,269.56,3.09,+32.84%,9.41,278.09,67.8%,2023-05-05,275,4.85,287.5,1.76,weekly
MA,366.76,2.47,+32.80%,7.53,372.47,67.4%,2023-04-28,370,3.35,380,0.88,weekly
BA,203.03,2.47,+32.80%,7.53,207.47,67.1%,2023-05-05,205,3.05,215,0.58,weekly
META,209.4,2.47,+32.80%,7.53,222.47,69.8%,2023-04-28,220,5.15,230,2.68,weekly
OXY,60.26,0.74,+32.74%,2.26,61.74,67.2%,2023-05-05,61,0.97,64,0.23,weekly
SNAP,9.88,0.37,+32.74%,1.13,10.87,65.9%,2023-04-28,10.5,0.68,12,0.31,weekly
JD,34.23,0.37,+32.74%,1.13,35.37,67.7%,2023-05-05,35,0.64,36.5,0.27,weekly
AMD,85.94,0.74,+32.74%,2.26,90.74,70.3%,2023-05-05,90,1.83,93,1.09,weekly
META,209.4,3.7,+32.74%,11.3,221.2,68.1%,2023-04-28,217.5,6,232.5,2.3,weekly
CCJ,26.24,0.37,+32.74%,1.13,26.87,64.0%,2023-04-28,26.5,0.57,28,0.2,weekly
LYFT,10.05,0.37,+32.74%,1.13,10.87,64.5%,2023-05-05,10.5,0.65,12,0.28,weekly
XOM,115.45,1.23,+32.63%,3.77,118.23,68.6%,2023-05-05,117,1.56,122,0.33,weekly
META,209.4,6.15,+32.63%,18.85,218.65,64.4%,2023-04-28,212.5,8,237.5,1.85,weekly
NFLX,321.15,1.23,+32.63%,3.77,331.23,71.0%,2023-05-05,330,3.55,335,2.32,weekly
META,209.4,6.15,+32.63%,18.85,221.15,66.8%,2023-05-05,215,8,240,1.85,weekly
AMZN,104.98,2.7,+32.53%,8.3,108.7,65.3%,2023-04-28,106,3.15,117,0.45,weekly
AMD,85.94,1.96,+32.45%,6.04,89.96,67.3%,2023-05-05,88,2.57,96,0.61,weekly
UBER,29.68,0.49,+32.45%,1.51,31.49,69.0%,2023-05-05,31,0.86,33,0.37,weekly
META,209.4,7.94,+32.33%,24.56,217.94,63.4%,2023-04-28,210,9.1,242.5,1.16,weekly
