Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
CRM,200.6,1.22,+32.28%,3.78,206.22,0.752,2023-05-19,205.0,1.91,210.0,0.69,monthly,-0.0199999999999999,-0.01639344262295082
BAC,27.13,0.15,+42.86%,0.35,27.65,0.6579999999999999,2023-05-19,27.5,0.32,28.0,0.17,monthly,-0.021,-0.14000000000000024
RIVN,14.02,0.11,+28.21%,0.39,15.11,0.736,2023-05-19,15.0,0.43,15.5,0.32,monthly,-0.022,-0.20000000000000007
AMZN,111.76,0.18,+21.95%,0.82,116.18,0.797,2023-05-19,116.0,0.66,117.0,0.48,monthly,-0.0229999999999999,-0.12777777777777752
GOOGL,117.04,0.31,+44.93%,0.69,119.31,0.6659999999999999,2023-05-19,119.0,1.41,120.0,1.1,monthly,-0.024,-0.07741935483870983
AMZN,111.76,0.57,+39.86%,1.43,114.57,0.703,2023-05-19,114.0,1.24,116.0,0.67,monthly,-0.024,-0.04210526315789496
WMT,152.05,0.77,+44.51%,1.73,155.77,0.682,2023-05-19,155.0,1.78,157.5,1.01,monthly,-0.0249999999999998,-0.03246753246753226
MSFT,307.48,0.07,+2.88%,2.43,315.07,0.962,2023-05-12,315.0,0.14,317.5,0.07,weekly,-0.0249999999999998,-0.35714285714285826
AAPL,172.28,0.79,+46.20%,1.71,173.29,0.674,2023-05-12,172.5,0.96,175.0,0.17,weekly,-0.0249999999999999,-0.03164556962025298
TSLA,167.79,1.19,+31.23%,3.81,171.19,0.757,2023-05-12,170.0,1.54,175.0,0.35,weekly,-0.025,-0.02100840336134456
PYPL,62.9,0.04,+4.17%,0.96,68.04,0.934,2023-05-19,68.0,0.17,69.0,0.13,monthly,-0.0259999999999999,-0.6499999999999985
JD,37.37,0.2,+66.67%,0.3,37.7,0.547,2023-05-19,37.5,1.05,38.0,0.85,monthly,-0.0264999999999999,-0.13249999999999978
AMZN,111.76,0.13,+14.94%,0.87,117.13,0.843,2023-05-19,117.0,0.47,118.0,0.34,monthly,-0.027,-0.2076923076923079
MU,60.91,0.12,+31.58%,0.38,62.62,0.706,2023-05-19,62.5,0.62,63.0,0.5,monthly,-0.027,-0.22500000000000017
GOOG,117.7,0.35,+53.85%,0.65,119.35,0.623,2023-05-19,119.0,1.64,120.0,1.29,monthly,-0.027,-0.07714285714285722
UBER,38.96,0.39,+63.93%,0.61,39.39,0.583,2023-05-19,39.0,0.78,40.0,0.39,monthly,-0.027,-0.06923076923076932
NFLX,333.35,1.05,+72.41%,1.45,336.05,0.569,2023-05-19,335.0,5.9,337.5,4.85,monthly,-0.0275,-0.02619047619047632
PYPL,62.9,0.08,+8.70%,0.92,67.08,0.892,2023-05-19,67.0,0.26,68.0,0.18,monthly,-0.0279999999999999,-0.3499999999999999
COIN,61.87,0.41,+69.49%,0.59,62.41,0.56,2023-05-12,62.0,1.46,63.0,1.05,weekly,-0.0299999999999999,-0.07317073170731687
MU,60.91,0.3,+42.86%,0.7,62.3,0.67,2023-05-19,62.0,0.8,63.0,0.5,monthly,-0.0299999999999999,-0.09999999999999977
AMZN,111.76,0.24,+31.58%,0.76,113.24,0.73,2023-05-12,113.0,0.53,114.0,0.29,weekly,-0.03,-0.12500000000000014
INTC,29.16,0.1,+25.00%,0.4,30.1,0.738,2023-05-19,30.0,0.24,30.5,0.14,monthly,-0.031,-0.31000000000000005
AMZN,111.76,0.98,+48.51%,2.02,113.98,0.6629999999999999,2023-05-19,113.0,1.65,116.0,0.67,monthly,-0.0310000000000002,-0.031632653061224744
C,45.87,0.08,+19.05%,0.42,47.58,0.777,2023-05-19,47.5,0.22,48.0,0.14,monthly,-0.0314999999999999,-0.3937499999999997
PLTR,10.03,0.04,+8.70%,0.46,11.04,0.857,2023-05-19,11.0,0.11,11.5,0.07,monthly,-0.0315,-0.7875000000000003
AFRM,12.78,0.63,+45.99%,1.37,13.63,0.669,2023-05-19,13.0,0.83,15.0,0.2,monthly,-0.0319999999999999,-0.05079365079365071
COIN,61.87,0.77,+62.60%,1.23,62.77,0.599,2023-05-12,62.0,1.46,64.0,0.69,weekly,-0.032,-0.04155844155844153
NIO,8.12,0.1,+25.00%,0.4,8.6,0.735,2023-05-19,8.5,0.18,9.0,0.08,monthly,-0.0325,-0.32500000000000007
NFLX,333.35,0.58,+30.21%,1.92,338.08,0.755,2023-05-12,337.5,1.33,340.0,0.75,weekly,-0.0325,-0.056034482758620725
GOOG,117.7,0.28,+38.89%,0.72,120.28,0.687,2023-05-19,120.0,1.27,121.0,0.99,monthly,-0.0329999999999999,-0.11785714285714256
GOOGL,117.04,0.1,+11.11%,0.9,120.1,0.867,2023-05-12,120.0,0.31,121.0,0.21,weekly,-0.033,-0.32999999999999996
AMZN,111.76,0.13,+14.94%,0.87,114.13,0.836,2023-05-12,114.0,0.28,115.0,0.15,weekly,-0.034,-0.2615384615384617
COIN,61.87,0.31,+44.93%,0.69,63.31,0.6559999999999999,2023-05-12,63.0,1.0,64.0,0.69,weekly,-0.034,-0.10967741935483889
GOOG,117.7,0.8,+66.67%,1.2,118.8,0.583,2023-05-19,118.0,2.09,120.0,1.29,monthly,-0.034,-0.04250000000000006
SQ,56.99,0.08,+8.70%,0.92,62.08,0.8859999999999999,2023-05-19,62.0,0.28,63.0,0.2,monthly,-0.0340000000000001,-0.4250000000000012
PLTR,10.03,0.1,+25.00%,0.4,10.6,0.731,2023-05-19,10.5,0.22,11.0,0.12,monthly,-0.0345,-0.3450000000000001
TSLA,167.79,0.33,+15.21%,2.17,180.33,0.8540000000000001,2023-05-19,180.0,1.17,182.5,0.84,monthly,-0.0349999999999997,-0.10606060606060523
TSLA,167.79,0.23,+10.13%,2.27,182.73,0.894,2023-05-19,182.5,0.82,185.0,0.59,monthly,-0.0349999999999999,-0.1521739130434779
PDD,63.18,0.18,+21.95%,0.82,65.18,0.785,2023-05-12,65.0,0.51,66.0,0.33,weekly,-0.0349999999999999,-0.19444444444444423
AMD,98.25,0.04,+4.17%,0.96,103.04,0.924,2023-05-12,103.0,0.19,104.0,0.15,weekly,-0.0359999999999999,-0.8999999999999987
JD,37.37,0.03,+6.38%,0.47,39.03,0.866,2023-05-12,39.0,0.13,39.5,0.1,weekly,-0.0369999999999999,-1.2333333333333334
ABNB,113.99,0.03,+3.09%,0.97,119.03,0.933,2023-05-12,119.0,0.12,120.0,0.09,weekly,-0.037,-1.2333333333333316
CRM,200.6,0.15,+6.38%,2.35,212.65,0.925,2023-05-19,212.5,0.39,215.0,0.24,monthly,-0.0374999999999998,-0.2499999999999994
CRM,200.6,0.27,+12.11%,2.23,210.27,0.877,2023-05-19,210.0,0.67,212.5,0.4,monthly,-0.0374999999999999,-0.13888888888888884
AMZN,111.76,0.05,+5.26%,0.95,115.05,0.912,2023-05-12,115.0,0.14,116.0,0.09,weekly,-0.0379999999999999,-0.7599999999999991
GOOGL,117.04,0.18,+21.95%,0.82,119.18,0.782,2023-05-12,119.0,0.5,120.0,0.32,weekly,-0.0379999999999999,-0.21111111111111092
AMZN,111.76,0.08,+8.70%,0.92,118.08,0.8809999999999999,2023-05-19,118.0,0.33,119.0,0.25,monthly,-0.0390000000000001,-0.4875000000000013
GME,20.75,0.03,+6.38%,0.47,21.53,0.857,2023-05-12,21.5,0.11,22.0,0.08,weekly,-0.0415,-1.3833333333333337
ABNB,113.99,0.07,+7.53%,0.93,118.07,0.888,2023-05-12,118.0,0.21,119.0,0.14,weekly,-0.0419999999999999,-0.5999999999999999
GOOGL,117.04,0.71,+55.04%,1.29,118.71,0.624,2023-05-19,118.0,1.81,120.0,1.1,monthly,-0.042,-0.059154929577464814
AMD,98.25,0.39,+63.93%,0.61,99.39,0.568,2023-05-19,99.0,2.27,100.0,1.88,monthly,-0.042,-0.10769230769230774
AAPL,172.28,0.61,+32.28%,1.89,175.61,0.7390000000000001,2023-05-19,175.0,1.01,177.5,0.4,monthly,-0.0424999999999997,-0.0696721311475406
SPCE,4.3,0.12,+31.58%,0.38,4.62,0.675,2023-05-19,4.5,0.23,5.0,0.11,monthly,-0.0424999999999999,-0.3541666666666666
RIVN,14.02,0.41,+37.61%,1.09,14.91,0.698,2023-05-19,14.5,0.64,16.0,0.23,monthly,-0.043,-0.10487804878048804
PYPL,62.9,0.2,+15.38%,1.3,66.2,0.8370000000000001,2023-05-19,66.0,0.42,67.5,0.22,monthly,-0.0444999999999998,-0.22249999999999945
MSFT,307.48,1.62,+47.93%,3.38,311.62,0.667,2023-05-19,310.0,2.76,315.0,1.14,monthly,-0.0449999999999997,-0.027777777777777568
NFLX,333.35,0.75,+42.86%,1.75,340.75,0.682,2023-05-19,340.0,3.75,342.5,3.0,monthly,-0.0449999999999998,-0.05999999999999982
GOOGL,117.04,0.28,+38.89%,0.72,118.28,0.675,2023-05-12,118.0,0.79,119.0,0.51,weekly,-0.0449999999999999,-0.1607142857142854
AMD,98.25,0.08,+8.70%,0.92,102.08,0.875,2023-05-12,102.0,0.28,103.0,0.2,weekly,-0.045,-0.5625
MU,60.91,0.19,+23.46%,0.81,63.19,0.764,2023-05-19,63.0,0.48,64.0,0.29,monthly,-0.0459999999999999,-0.2421052631578948
PYPL,62.9,0.08,+5.63%,1.42,67.58,0.916,2023-05-19,67.5,0.21,69.0,0.13,monthly,-0.046,-0.5749999999999993
BAC,27.13,0.07,+16.28%,0.43,28.07,0.767,2023-05-19,28.0,0.16,28.5,0.09,monthly,-0.0464999999999999,-0.664285714285714
JD,37.37,0.06,+13.64%,0.44,38.56,0.787,2023-05-12,38.5,0.2,39.0,0.14,weekly,-0.0464999999999999,-0.7749999999999999
BABA,86.82,0.06,+6.38%,0.94,90.06,0.893,2023-05-12,90.0,0.18,91.0,0.12,weekly,-0.0469999999999999,-0.7833333333333332
GOOG,117.7,0.24,+31.58%,0.76,119.24,0.713,2023-05-12,119.0,0.67,120.0,0.43,weekly,-0.047,-0.19583333333333353
HOOD,9.69,0.11,+28.21%,0.39,10.11,0.685,2023-05-19,10.0,0.21,10.5,0.1,monthly,-0.0474999999999999,-0.43181818181818155
NFLX,333.35,0.62,+32.98%,1.88,343.12,0.733,2023-05-19,342.5,2.93,345.0,2.31,monthly,-0.0474999999999999,-0.07661290322580645
INTC,29.16,0.04,+8.70%,0.46,30.54,0.8240000000000001,2023-05-19,30.5,0.13,31.0,0.09,monthly,-0.0479999999999999,-1.199999999999999
FCX,34.69,0.05,+11.11%,0.45,36.55,0.804,2023-05-19,36.5,0.19,37.0,0.14,monthly,-0.0479999999999999,-0.9599999999999994
RIVN,14.02,0.2,+25.00%,0.8,15.2,0.752,2023-05-19,15.0,0.43,16.0,0.23,monthly,-0.048,-0.24
PYPL,62.9,0.08,+4.17%,1.92,68.08,0.936,2023-05-19,68.0,0.17,70.0,0.09,monthly,-0.0480000000000001,-0.5999999999999984
AMZN,111.76,0.66,+49.25%,1.34,112.66,0.6459999999999999,2023-05-12,112.0,0.95,114.0,0.29,weekly,-0.0480000000000002,-0.07272727272727303
AMZN,111.76,0.44,+28.21%,1.56,115.44,0.7559999999999999,2023-05-19,115.0,0.92,117.0,0.48,monthly,-0.0480000000000002,-0.10909090909090959
WFC,38.23,0.04,+8.70%,0.46,40.04,0.823,2023-05-19,40.0,0.12,40.5,0.08,monthly,-0.0485,-1.2125000000000008
MARA,9.68,0.04,+8.70%,0.46,10.54,0.823,2023-05-12,10.5,0.13,11.0,0.09,weekly,-0.0485,-1.2125000000000008
COIN,61.87,0.21,+26.58%,0.79,64.21,0.741,2023-05-12,64.0,0.65,65.0,0.44,weekly,-0.049,-0.23333333333333345
NFLX,333.35,0.17,+7.30%,2.33,342.67,0.912,2023-05-12,342.5,0.36,345.0,0.19,weekly,-0.0499999999999999,-0.294117647058823
MU,60.91,0.33,+49.25%,0.67,61.33,0.62,2023-05-12,61.0,0.53,62.0,0.2,weekly,-0.0499999999999999,-0.15151515151515152
RIOT,11.77,0.05,+11.11%,0.45,12.55,0.799,2023-05-12,12.5,0.13,13.0,0.08,weekly,-0.0504999999999999,-1.0099999999999993
SCHW,47.28,0.05,+11.11%,0.45,48.55,0.7979999999999999,2023-05-12,48.5,0.14,49.0,0.09,weekly,-0.051,-1.0200000000000005
MU,60.91,0.74,+58.73%,1.26,61.74,0.604,2023-05-19,61.0,1.24,63.0,0.5,monthly,-0.052,-0.0702702702702703
NVDA,285.46,0.1,+4.17%,2.4,310.1,0.939,2023-05-19,310.0,0.46,312.5,0.36,monthly,-0.0524999999999998,-0.5250000000000012
WFC,38.23,0.07,+16.28%,0.43,39.57,0.755,2023-05-19,39.5,0.2,40.0,0.13,monthly,-0.0524999999999999,-0.7499999999999998
ORCL,96.67,0.27,+36.99%,0.73,97.27,0.677,2023-05-12,97.0,0.37,98.0,0.1,weekly,-0.0529999999999999,-0.19629629629629608
UPST,18.67,0.14,+38.89%,0.36,19.14,0.611,2023-05-12,19.0,0.55,19.5,0.41,weekly,-0.0544999999999999,-0.3892857142857142
AMD,98.25,0.14,+16.28%,0.86,104.14,0.805,2023-05-19,104.0,0.8,105.0,0.66,monthly,-0.0549999999999999,-0.3928571428571425
COIN,61.87,0.13,+14.94%,0.87,65.13,0.815,2023-05-12,65.0,0.41,66.0,0.28,weekly,-0.055,-0.42307692307692335
RBLX,41.01,0.03,+6.38%,0.47,42.53,0.8290000000000001,2023-05-12,42.5,0.15,43.0,0.12,weekly,-0.0554999999999999,-1.849999999999999
RIOT,11.77,0.12,+31.58%,0.38,12.12,0.649,2023-05-12,12.0,0.26,12.5,0.14,weekly,-0.0554999999999999,-0.46249999999999997
SNAP,8.72,0.1,+25.00%,0.4,9.1,0.688,2023-05-19,9.0,0.18,9.5,0.08,monthly,-0.056,-0.5600000000000003
GOOG,117.7,0.35,+53.85%,0.65,118.35,0.594,2023-05-12,118.0,1.03,119.0,0.68,weekly,-0.056,-0.1600000000000001
UPST,18.67,0.09,+21.95%,0.41,19.59,0.7070000000000001,2023-05-12,19.5,0.38,20.0,0.29,weekly,-0.0564999999999999,-0.6277777777777773
AMD,98.25,0.27,+36.99%,0.73,101.27,0.6729999999999999,2023-05-19,101.0,1.52,102.0,1.25,monthly,-0.057,-0.21111111111111128
NFLX,333.35,0.33,+15.21%,2.17,340.33,0.845,2023-05-12,340.0,0.71,342.5,0.38,weekly,-0.0575,-0.1742424242424244
GOOG,117.7,0.11,+3.81%,2.89,122.11,0.944,2023-05-12,122.0,0.17,125.0,0.06,weekly,-0.0579999999999998,-0.5272727272727286
NU,5.91,0.13,+35.14%,0.37,6.13,0.624,2023-05-19,6.0,0.21,6.5,0.08,monthly,-0.0579999999999999,-0.44615384615384607
CCL,10.43,0.14,+38.89%,0.36,10.64,0.603,2023-05-19,10.5,0.24,11.0,0.1,monthly,-0.0584999999999999,-0.41785714285714276
AMD,98.25,0.32,+47.06%,0.68,100.32,0.621,2023-05-19,100.0,1.86,101.0,1.54,monthly,-0.059,-0.18437500000000007
AMD,98.25,0.22,+28.21%,0.78,102.22,0.721,2023-05-19,102.0,1.23,103.0,1.01,monthly,-0.059,-0.2681818181818183
NFLX,333.35,1.54,+44.51%,3.46,336.54,0.68,2023-05-12,335.0,2.29,340.0,0.75,weekly,-0.0599999999999996,-0.038961038961038814
AAL,14.14,0.09,+21.95%,0.41,14.59,0.7,2023-05-19,14.5,0.17,15.0,0.08,monthly,-0.06,-0.6666666666666669
META,236.68,0.07,+2.88%,2.43,245.07,0.948,2023-05-12,245.0,0.14,247.5,0.07,weekly,-0.0600000000000001,-0.8571428571428588
MARA,9.68,0.1,+25.00%,0.4,10.1,0.6779999999999999,2023-05-12,10.0,0.24,10.5,0.14,weekly,-0.061,-0.6100000000000003
GOOG,117.7,0.65,+48.15%,1.35,119.65,0.644,2023-05-19,119.0,1.64,121.0,0.99,monthly,-0.062,-0.09538461538461539
SHOP,62.72,0.23,+29.87%,0.77,65.23,0.7070000000000001,2023-05-19,65.0,0.85,66.0,0.62,monthly,-0.0629999999999999,-0.2739130434782606
ROKU,56.12,0.04,+4.17%,0.96,59.04,0.897,2023-05-12,59.0,0.11,60.0,0.07,weekly,-0.0629999999999999,-1.5749999999999993
SHOP,62.72,0.11,+12.36%,0.89,67.11,0.826,2023-05-19,67.0,0.43,68.0,0.32,monthly,-0.064,-0.5818181818181822
RBLX,41.01,0.04,+4.17%,0.96,43.04,0.8959999999999999,2023-05-12,43.0,0.1,44.0,0.06,weekly,-0.064,-1.600000000000002
TSLA,167.79,0.26,+5.49%,4.74,175.26,0.935,2023-05-12,175.0,0.34,180.0,0.08,weekly,-0.0649999999999997,-0.2499999999999991
META,236.68,1.02,+68.92%,1.48,238.52,0.5660000000000001,2023-05-19,237.5,3.9,240.0,2.88,monthly,-0.0649999999999998,-0.06372549019607826
AMD,98.25,0.17,+20.48%,0.83,103.17,0.765,2023-05-19,103.0,0.99,104.0,0.82,monthly,-0.0649999999999999,-0.38235294117647045
MSFT,307.48,0.21,+9.17%,2.29,312.71,0.89,2023-05-12,312.5,0.37,315.0,0.16,weekly,-0.0649999999999999,-0.30952380952380953
NVDA,285.46,0.14,+5.93%,2.36,307.64,0.918,2023-05-19,307.5,0.62,310.0,0.48,monthly,-0.0650000000000001,-0.46428571428571347
TSLA,167.79,1.13,+29.20%,3.87,176.13,0.7609999999999999,2023-05-19,175.0,2.31,180.0,1.18,monthly,-0.0650000000000006,-0.057522123893805926
UPST,18.67,0.13,+14.94%,0.87,20.13,0.8029999999999999,2023-05-12,20.0,0.27,21.0,0.14,weekly,-0.067,-0.5153846153846158
RBLX,41.01,0.06,+13.64%,0.44,42.06,0.745,2023-05-12,42.0,0.25,42.5,0.19,weekly,-0.0675,-1.1250000000000002
NFLX,333.35,0.29,+13.12%,2.21,350.29,0.857,2023-05-19,350.0,1.29,352.5,1.0,monthly,-0.0675,-0.23275862068965528
INTC,29.16,0.27,+36.99%,0.73,29.77,0.662,2023-05-19,29.5,0.41,30.5,0.14,monthly,-0.0679999999999999,-0.2518518518518516
COIN,61.87,0.75,+60.00%,1.25,63.75,0.591,2023-05-19,63.0,2.79,65.0,2.04,monthly,-0.068,-0.09066666666666677
AMD,98.25,0.08,+4.17%,1.92,103.08,0.926,2023-05-12,103.0,0.19,105.0,0.11,weekly,-0.0680000000000001,-0.8499999999999988
