Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask","Exp Type"
NVDA,427.23,4.25,+39.53%,10.75,434.25,57.3%,2023-06-23,430,8.5,445,4.25,weekly
SNOW,184.18,2.82,+39.28%,7.18,187.82,63.5%,2023-06-23,185,4.5,195,1.68,weekly
PINS,25.39,0.14,+38.89%,0.36,25.64,59.8%,2023-06-23,25.5,0.36,26,0.22,weekly
HD,300.53,0.7,+38.89%,1.8,303.2,60.3%,2023-06-23,302.5,1.98,305,1.28,weekly
GM,37.98,0.42,+38.89%,1.08,38.42,63.6%,2023-06-23,38,0.56,39.5,0.14,weekly
UBER,43.53,0.14,+38.89%,0.36,43.64,57.0%,2023-06-23,43.5,0.76,44,0.62,weekly
DAL,42.78,0.28,+38.89%,0.72,43.28,66.8%,2023-06-23,43,0.48,44,0.2,weekly
UPS,178.76,0.7,+38.89%,1.8,180.7,69.1%,2023-06-23,180,1.41,182.5,0.71,weekly
GOOG,124.11,0.28,+38.89%,0.72,125.28,55.3%,2023-06-23,125,1.2,126,0.92,weekly
M,15.86,0.14,+38.89%,0.36,16.14,61.5%,2023-06-23,16,0.28,16.5,0.14,weekly
BABA,92.01,0.28,+38.89%,0.72,93.28,59.7%,2023-06-23,93,1.54,94,1.26,weekly
RIOT,10.39,0.14,+38.89%,0.36,10.64,58.7%,2023-06-23,10.5,0.41,11,0.27,weekly
RIVN,14.87,0.14,+38.89%,0.36,15.14,55.5%,2023-06-23,15,0.53,15.5,0.39,weekly
AAL,16.48,0.14,+38.89%,0.36,16.64,60.5%,2023-06-23,16.5,0.24,17,0.1,weekly
BA,219.9,2.77,+38.31%,7.23,222.77,62.1%,2023-06-23,220,3.6,230,0.83,weekly
TSLA,260.49,4.15,+38.25%,10.85,266.65,61.8%,2023-06-23,262.5,6.85,277.5,2.7,weekly
BABA,92.01,0.55,+37.93%,1.45,93.55,61.8%,2023-06-23,93,1.54,95,0.99,weekly
AAPL,185,1.37,+37.74%,3.63,186.37,65.3%,2023-06-23,185,1.61,190,0.24,weekly
FCX,39.92,0.41,+37.61%,1.09,40.41,60.5%,2023-06-23,40,0.59,41.5,0.18,weekly
ORCL,125.39,0.54,+36.99%,1.46,126.54,56.7%,2023-06-23,126,1.43,128,0.89,weekly
XOM,105.12,0.54,+36.99%,1.46,106.54,69.0%,2023-06-23,106,0.87,108,0.33,weekly
U,42.63,0.54,+36.99%,1.46,43.54,62.3%,2023-06-23,43,1.34,45,0.8,weekly
NVDA,427.23,1.35,+36.99%,3.65,436.35,60.5%,2023-06-23,435,6.75,440,5.4,weekly
AMZN,125.54,0.27,+36.99%,0.73,127.27,57.8%,2023-06-23,127,1.23,128,0.96,weekly
SQ,66.49,0.81,+36.99%,2.19,67.81,64.9%,2023-06-23,67,1.31,70,0.5,weekly
SCHW,54.39,0.27,+36.99%,0.73,55.27,68.7%,2023-06-23,55,0.5,56,0.23,weekly
JPM,143.25,0.27,+36.99%,0.73,144.27,65.2%,2023-06-23,144,0.65,145,0.38,weekly
FDX,233.49,1.35,+36.99%,3.65,241.35,64.2%,2023-06-23,240,4.9,245,3.55,weekly
TSLA,260.49,2.7,+36.99%,7.3,267.7,63.8%,2023-06-23,265,5.85,275,3.15,weekly
BP,35.33,0.27,+36.99%,0.73,35.77,66.9%,2023-06-23,35.5,0.35,36.5,0.08,weekly
COIN,55.58,0.8,+36.36%,2.2,57.8,65.5%,2023-06-23,57,1.6,60,0.8,weekly
NET,67.68,0.53,+36.05%,1.47,69.53,61.9%,2023-06-23,69,1.45,71,0.92,weekly
BA,219.9,1.32,+35.87%,3.68,223.82,66.4%,2023-06-23,222.5,2.52,227.5,1.2,weekly
TGT,133.68,0.79,+35.75%,2.21,135.79,60.2%,2023-06-23,135,1.55,138,0.76,weekly
SHOP,64.66,0.79,+35.75%,2.21,65.79,60.8%,2023-06-23,65,1.37,68,0.58,weekly
PDD,79.86,1.31,+35.50%,3.69,81.31,61.8%,2023-06-23,80,2.02,85,0.71,weekly
TSLA,260.49,4.56,+35.24%,12.94,267.06,62.6%,2023-06-23,262.5,6.85,280,2.29,weekly
FDX,233.49,5.21,+35.23%,14.79,240.21,62.0%,2023-06-23,235,6.9,255,1.69,weekly
XPEV,11.41,0.13,+35.14%,0.37,11.63,58.1%,2023-06-23,11.5,0.38,12,0.25,weekly
CCJ,31.75,0.26,+35.14%,0.74,32.26,64.9%,2023-06-23,32,0.47,33,0.21,weekly
RIOT,10.39,0.26,+35.14%,0.74,10.76,62.5%,2023-06-23,10.5,0.41,11.5,0.15,weekly
DKNG,24.5,0.13,+35.14%,0.37,25.13,64.2%,2023-06-23,25,0.38,25.5,0.25,weekly
GM,37.98,0.13,+35.14%,0.37,38.63,68.8%,2023-06-23,38.5,0.36,39,0.23,weekly
AFRM,16.7,0.13,+35.14%,0.37,17.13,59.5%,2023-06-23,17,0.56,17.5,0.43,weekly
NVDA,427.23,5.2,+35.14%,14.8,435.2,58.8%,2023-06-23,430,8.5,450,3.3,weekly
TSLA,260.49,1.3,+35.14%,3.7,268.8,65.9%,2023-06-23,267.5,5,272.5,3.7,weekly
FSLY,17.2,0.13,+35.14%,0.37,17.63,59.6%,2023-06-23,17.5,0.56,18,0.43,weekly
UAL,53.49,0.26,+35.14%,0.74,54.26,69.5%,2023-06-23,54,0.63,55,0.37,weekly
MRVL,61.13,0.26,+35.14%,0.74,62.26,66.4%,2023-06-23,62,0.86,63,0.6,weekly
TSM,104.57,1.03,+34.68%,2.97,106.03,61.7%,2023-06-23,105,1.54,109,0.51,weekly
NKE,113.58,0.77,+34.53%,2.23,114.77,62.5%,2023-06-23,114,1.1,117,0.33,weekly
CAT,245.13,0.64,+34.41%,1.86,248.14,62.0%,2023-06-23,247.5,2.06,250,1.42,weekly
ENPH,181.79,1.28,+34.41%,3.72,186.28,67.7%,2023-06-23,185,3,190,1.72,weekly
ROKU,70.8,0.76,+33.93%,2.24,72.76,67.9%,2023-06-23,72,1.53,75,0.77,weekly
TSLA,260.49,3.15,+33.69%,9.35,268.15,64.7%,2023-06-23,265,5.85,277.5,2.7,weekly
CVNA,25.32,1.26,+33.69%,3.74,26.26,60.4%,2023-06-23,25,1.96,30,0.7,weekly
U,42.63,1.13,+33.53%,3.37,43.63,63.1%,2023-06-23,42.5,1.59,47,0.46,weekly
NVDA,427.23,2.5,+33.33%,7.5,437.5,62.3%,2023-06-23,435,6.75,445,4.25,weekly
AMZN,125.54,0.5,+33.33%,1.5,127.5,59.7%,2023-06-23,127,1.23,129,0.73,weekly
RBLX,41.72,0.75,+33.33%,2.25,42.75,61.6%,2023-06-23,42,1.04,45,0.29,weekly
TTD,76.44,0.75,+33.33%,2.25,77.75,64.8%,2023-06-23,77,1.12,80,0.37,weekly
AI,44.43,0.5,+33.33%,1.5,45.5,55.3%,2023-06-23,45,2.4,47,1.9,weekly
MARA,9.96,0.25,+33.33%,0.75,10.25,60.7%,2023-06-23,10,0.42,11,0.17,weekly
PYPL,66.46,0.25,+33.33%,0.75,67.25,59.1%,2023-06-23,67,0.88,68,0.63,weekly
WFC,42.2,0.25,+33.33%,0.75,42.75,62.7%,2023-06-23,42.5,0.38,43.5,0.13,weekly
AFRM,16.7,0.25,+33.33%,0.75,17.25,62.0%,2023-06-23,17,0.56,18,0.31,weekly
ORCL,125.39,0.25,+33.33%,0.75,126.25,54.0%,2023-06-23,126,1.43,127,1.18,weekly
PLTR,16.32,0.25,+33.33%,0.75,16.75,63.0%,2023-06-23,16.5,0.47,17.5,0.22,weekly
CLF,16.45,0.25,+33.33%,0.75,16.75,63.9%,2023-06-23,16.5,0.32,17.5,0.07,weekly
RIVN,14.87,0.25,+33.33%,0.75,15.25,58.3%,2023-06-23,15,0.53,16,0.28,weekly
ADBE,495.12,3.75,+33.33%,11.25,503.75,63.3%,2023-06-23,500,6.9,515,3.15,weekly
GOOG,124.11,0.75,+33.33%,2.25,125.75,60.0%,2023-06-23,125,1.2,128,0.45,weekly
TSLA,260.49,1.85,+32.74%,5.65,269.35,66.9%,2023-06-23,267.5,5,275,3.15,weekly
FDX,233.49,2.45,+32.45%,7.55,242.45,66.2%,2023-06-23,240,4.9,250,2.45,weekly
TGT,133.68,0.98,+32.45%,3.02,135.98,61.5%,2023-06-23,135,1.55,139,0.57,weekly
TSLA,260.49,4.89,+32.36%,15.11,267.39,63.2%,2023-06-23,262.5,6.85,282.5,1.96,weekly
VLO,114.08,1.22,+32.28%,3.78,116.22,67.9%,2023-06-23,115,1.54,120,0.32,weekly
BABA,92.01,0.73,+32.16%,2.27,93.73,63.2%,2023-06-23,93,1.54,96,0.81,weekly
BA,219.9,3.04,+32.14%,9.46,223.04,63.3%,2023-06-23,220,3.6,232.5,0.56,weekly
CRM,211.49,1.82,+32.04%,5.68,214.32,63.0%,2023-06-23,212.5,2.55,220,0.73,weekly
COIN,55.58,1.45,+31.87%,4.55,57.45,63.3%,2023-06-23,56,1.98,62,0.53,weekly
PYPL,66.46,0.48,+31.58%,1.52,67.48,62.2%,2023-06-23,67,0.88,69,0.4,weekly
CHWY,39.62,0.48,+31.58%,1.52,40.48,64.2%,2023-06-23,40,0.72,42,0.24,weekly
C,48.18,0.24,+31.58%,0.76,48.74,65.9%,2023-06-23,48.5,0.36,49.5,0.12,weekly
PLUG,10.56,0.36,+31.58%,1.14,10.86,64.1%,2023-06-23,10.5,0.47,12,0.11,weekly
COIN,55.58,0.24,+31.58%,0.76,58.24,68.2%,2023-06-23,58,1.27,59,1.03,weekly
MU,67.69,0.72,+31.58%,2.28,68.72,61.0%,2023-06-23,68,1.01,71,0.29,weekly
UBER,43.53,0.24,+31.58%,0.76,44.24,69.0%,2023-06-23,44,0.54,45,0.3,weekly
CVNA,25.32,1.32,+31.58%,4.18,26.32,60.8%,2023-06-23,25,1.96,30.5,0.64,weekly
SHOP,64.66,0.96,+31.58%,3.04,65.96,62.5%,2023-06-23,65,1.37,69,0.41,weekly
CVNA,25.32,0.36,+31.58%,1.14,26.36,61.2%,2023-06-23,26,1.56,27.5,1.2,weekly
SQ,66.49,0.24,+31.58%,0.76,68.24,68.9%,2023-06-23,68,0.94,69,0.7,weekly
PARA,16.27,0.12,+31.58%,0.38,16.62,62.4%,2023-06-23,16.5,0.25,17,0.13,weekly
UBER,43.53,0.6,+31.58%,1.9,44.1,66.3%,2023-06-23,43.5,0.76,46,0.16,weekly
BRK.B,338.36,0.6,+31.58%,1.9,340.6,65.2%,2023-06-23,340,1.19,342.5,0.59,weekly
NIO,9.39,0.12,+31.58%,0.38,9.62,58.7%,2023-06-23,9.5,0.3,10,0.18,weekly
SFIX,4,0.12,+31.58%,0.38,4.12,64.6%,2023-06-23,4,0.18,4.5,0.06,weekly
FCX,39.92,0.12,+31.58%,0.38,40.62,65.3%,2023-06-23,40.5,0.4,41,0.28,weekly
CHPT,8.88,0.12,+31.58%,0.38,9.12,61.1%,2023-06-23,9,0.25,9.5,0.13,weekly
SQ,66.49,0.95,+31.15%,3.05,67.95,66.2%,2023-06-23,67,1.31,71,0.36,weekly
TSLA,260.49,3.56,+31.12%,11.44,268.56,65.4%,2023-06-23,265,5.85,280,2.29,weekly
SNOW,184.18,3.55,+31.00%,11.45,188.55,65.7%,2023-06-23,185,4.5,200,0.95,weekly
SBUX,101.89,0.71,+31.00%,2.29,102.71,69.3%,2023-06-23,102,0.85,105,0.14,weekly
NFLX,431.58,4.73,+30.98%,15.27,439.73,60.3%,2023-06-23,435,7.05,455,2.32,weekly
GM,37.98,0.47,+30.72%,1.53,38.47,64.8%,2023-06-23,38,0.56,40,0.09,weekly
COIN,55.58,0.47,+30.72%,1.53,58.47,69.5%,2023-06-23,58,1.27,60,0.8,weekly
ADBE,495.12,4.7,+30.72%,15.3,504.7,64.8%,2023-06-23,500,6.9,520,2.2,weekly
NFLX,431.58,2.35,+30.72%,7.65,442.35,64.9%,2023-06-23,440,5.35,450,3,weekly
TSLA,260.49,5.2,+30.06%,17.3,267.7,63.8%,2023-06-23,262.5,6.85,285,1.65,weekly
FDX,233.49,5.77,+30.01%,19.23,240.77,63.1%,2023-06-23,235,6.9,260,1.13,weekly
JPM,143.25,0.46,+29.87%,1.54,144.46,68.0%,2023-06-23,144,0.65,146,0.19,weekly
INTC,36.46,0.23,+29.87%,0.77,37.23,58.0%,2023-06-23,37,0.77,38,0.54,weekly
AI,44.43,1.15,+29.87%,3.85,46.15,58.9%,2023-06-23,45,2.4,50,1.25,weekly
MRVL,61.13,0.46,+29.87%,1.54,62.46,68.8%,2023-06-23,62,0.86,64,0.4,weekly
TSM,104.57,1.15,+29.87%,3.85,106.15,62.8%,2023-06-23,105,1.54,110,0.39,weekly
NVDA,427.23,3.45,+29.87%,11.55,438.45,63.7%,2023-06-23,435,6.75,450,3.3,weekly
AMZN,125.54,0.69,+29.87%,2.31,127.69,61.3%,2023-06-23,127,1.23,130,0.54,weekly
CVNA,25.32,0.23,+29.87%,0.77,26.23,60.2%,2023-06-23,26,1.56,27,1.33,weekly
TSLA,260.49,2.3,+29.87%,7.7,269.8,67.7%,2023-06-23,267.5,5,277.5,2.7,weekly
ORCL,125.39,0.91,+29.45%,3.09,126.91,60.0%,2023-06-23,126,1.43,130,0.52,weekly
AFRM,16.7,0.34,+29.31%,1.16,17.34,63.9%,2023-06-23,17,0.56,18.5,0.22,weekly
BA,219.9,1.69,+29.09%,5.81,224.19,67.9%,2023-06-23,222.5,2.52,230,0.83,weekly
GOOGL,123.55,0.45,+29.03%,1.55,125.45,63.4%,2023-06-23,125,0.98,127,0.53,weekly
MANU,23.7,0.45,+29.03%,1.55,24.45,55.4%,2023-06-23,24,1.8,26,1.35,weekly
PDD,79.86,1.57,+28.91%,5.43,81.57,63.6%,2023-06-23,80,2.02,87,0.45,weekly
NVDA,427.23,5.6,+28.87%,19.4,435.6,59.4%,2023-06-23,430,8.5,455,2.9,weekly
TSLA,260.49,3.89,+28.58%,13.61,268.89,66.1%,2023-06-23,265,5.85,282.5,1.96,weekly
MSFT,342.4,1.11,+28.53%,3.89,346.11,60.8%,2023-06-23,345,2.7,350,1.59,weekly
V,229.21,1.11,+28.53%,3.89,231.11,68.2%,2023-06-23,230,1.35,235,0.24,weekly
TGT,133.68,1.11,+28.53%,3.89,136.11,62.5%,2023-06-23,135,1.55,140,0.44,weekly
F,14.44,0.11,+28.21%,0.39,14.61,62.2%,2023-06-23,14.5,0.17,15,0.06,weekly
CCL,15.79,0.11,+28.21%,0.39,16.11,62.7%,2023-06-23,16,0.34,16.5,0.23,weekly
MRVL,61.13,0.11,+28.21%,0.39,62.11,64.6%,2023-06-23,62,0.86,62.5,0.75,weekly
DKNG,24.5,0.22,+28.21%,0.78,25.22,66.4%,2023-06-23,25,0.38,26,0.16,weekly
TSLA,260.49,0.55,+28.21%,1.95,270.55,69.1%,2023-06-23,270,4.25,272.5,3.7,weekly
GM,37.98,0.22,+28.21%,0.78,38.72,71.0%,2023-06-23,38.5,0.36,39.5,0.14,weekly
SQ,66.49,0.44,+28.21%,1.56,68.44,70.6%,2023-06-23,68,0.94,70,0.5,weekly
VALE,14.44,0.11,+28.21%,0.39,14.61,60.2%,2023-06-23,14.5,0.2,15,0.09,weekly
KO,61.68,0.11,+28.21%,0.39,62.11,65.7%,2023-06-23,62,0.2,62.5,0.09,weekly
NCLH,19.13,0.11,+28.21%,0.39,19.61,68.1%,2023-06-23,19.5,0.3,20,0.19,weekly
FSR,5.92,0.11,+28.21%,0.39,6.11,59.3%,2023-06-23,6,0.21,6.5,0.1,weekly
TSLA,260.49,1.1,+28.21%,3.9,271.1,70.0%,2023-06-23,270,4.25,275,3.15,weekly
NET,67.68,0.22,+28.21%,0.78,70.22,66.8%,2023-06-23,70,1.14,71,0.92,weekly
FCX,39.92,0.22,+28.21%,0.78,40.72,67.5%,2023-06-23,40.5,0.4,41.5,0.18,weekly
INTC,36.46,0.11,+28.21%,0.39,37.11,56.2%,2023-06-23,37,0.77,37.5,0.66,weekly
GOOGL,123.55,0.22,+28.21%,0.78,125.22,61.3%,2023-06-23,125,0.98,126,0.76,weekly
PBR,13.9,0.11,+28.21%,0.39,14.11,65.2%,2023-06-23,14,0.21,14.5,0.1,weekly
U,42.63,0.88,+28.21%,3.12,43.88,65.5%,2023-06-23,43,1.34,47,0.46,weekly
META,280.88,1.64,+27.99%,5.86,286.64,60.6%,2023-06-23,285,3.2,292.5,1.56,weekly
UPS,178.76,1.09,+27.88%,3.91,181.09,71.6%,2023-06-23,180,1.41,185,0.32,weekly
UPST,37.22,0.87,+27.80%,3.13,38.87,61.8%,2023-06-23,38,1.57,42,0.7,weekly
TSLA,260.49,5.43,+27.75%,19.57,267.93,64.3%,2023-06-23,262.5,6.85,287.5,1.42,weekly
TSLA,260.49,2.71,+27.68%,9.79,270.21,68.5%,2023-06-23,267.5,5,280,2.29,weekly
MANU,23.7,1.3,+27.66%,4.7,25.3,61.2%,2023-06-23,24,1.8,30,0.5,weekly
XOM,105.12,0.65,+27.66%,2.35,106.65,70.2%,2023-06-23,106,0.87,109,0.22,weekly
AI,44.43,0.65,+27.66%,2.35,45.65,56.1%,2023-06-23,45,2.4,48,1.75,weekly
MSFT,342.4,0.54,+27.55%,1.96,345.54,58.5%,2023-06-23,345,2.7,347.5,2.16,weekly
NFLX,431.58,5.4,+27.55%,19.6,440.4,61.5%,2023-06-23,435,7.05,460,1.65,weekly
BA,219.9,3.23,+27.44%,11.77,223.23,64.1%,2023-06-23,220,3.6,235,0.37,weekly
CVNA,25.32,0.86,+27.39%,3.14,26.86,64.9%,2023-06-23,26,1.56,30,0.7,weekly
GOOG,124.11,0.86,+27.39%,3.14,125.86,61.1%,2023-06-23,125,1.2,129,0.34,weekly
ROKU,70.8,0.43,+27.39%,1.57,73.43,72.2%,2023-06-23,73,1.2,75,0.77,weekly
FDX,233.49,3.21,+27.23%,11.79,243.21,67.6%,2023-06-23,240,4.9,255,1.69,weekly
COIN,55.58,1.07,+27.23%,3.93,58.07,67.1%,2023-06-23,57,1.6,62,0.53,weekly
RIVN,14.87,0.32,+27.12%,1.18,15.32,60.1%,2023-06-23,15,0.53,16.5,0.21,weekly
RBLX,41.72,0.85,+26.98%,3.15,42.85,62.9%,2023-06-23,42,1.04,46,0.19,weekly
BABA,92.01,0.85,+26.98%,3.15,93.85,64.2%,2023-06-23,93,1.54,97,0.69,weekly
SHOP,64.66,1.06,+26.90%,3.94,66.06,63.5%,2023-06-23,65,1.37,70,0.31,weekly
NVDA,427.23,6.36,+26.90%,23.64,436.36,60.5%,2023-06-23,430,8.5,460,2.14,weekly
CRM,211.49,0.53,+26.90%,1.97,215.53,69.1%,2023-06-23,215,1.61,217.5,1.08,weekly
MSFT,342.4,1.58,+26.69%,5.92,346.58,62.8%,2023-06-23,345,2.7,352.5,1.12,weekly
GOOG,124.11,0.42,+26.58%,1.58,125.42,56.7%,2023-06-23,125,1.2,127,0.78,weekly
COIN,55.58,0.21,+26.58%,0.79,59.21,73.7%,2023-06-23,59,1.01,60,0.8,weekly
TSLA,260.49,4.2,+26.58%,15.8,269.2,66.6%,2023-06-23,265,5.85,285,1.65,weekly
MU,67.69,0.21,+26.58%,0.79,69.21,67.2%,2023-06-23,69,0.65,70,0.44,weekly
SHOP,64.66,0.21,+26.58%,0.79,66.21,65.0%,2023-06-23,66,0.99,67,0.78,weekly
UPST,37.22,0.21,+26.58%,0.79,38.21,56.8%,2023-06-23,38,1.57,39,1.36,weekly
UAL,53.49,0.42,+26.58%,1.58,54.42,72.0%,2023-06-23,54,0.63,56,0.21,weekly
NKE,113.58,0.21,+26.58%,0.79,115.21,67.5%,2023-06-23,115,0.71,116,0.5,weekly
TMUS,130.81,0.21,+26.58%,0.79,132.21,60.0%,2023-06-23,132,0.97,133,0.76,weekly
DOCU,53.85,0.21,+26.58%,0.79,55.21,69.7%,2023-06-23,55,0.7,56,0.49,weekly
XPEV,11.41,0.21,+26.58%,0.79,11.71,60.8%,2023-06-23,11.5,0.38,12.5,0.17,weekly
TSM,104.57,0.42,+26.58%,1.58,106.42,65.1%,2023-06-23,106,1.11,108,0.69,weekly
