Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask"
DKNG,21.3,0.57,+39.86%,1.43,22.07,61.6%,2023-05-05,21.5,0.88,23.5,0.31
SQ,59.74,1.71,+39.86%,4.29,62.71,66.8%,2023-05-05,61,2.31,67,0.6
GOOG,104.86,1.42,+39.66%,3.58,107.42,67.5%,2023-05-12,106,1.82,111,0.4
AMD,82.32,0.85,+39.53%,2.15,84.85,67.7%,2023-05-12,84,1.51,87,0.66
PYPL,71.93,0.85,+39.53%,2.15,72.85,67.8%,2023-05-05,72,1,75,0.15
MSFT,303.74,4.25,+39.53%,10.75,309.25,68.1%,2023-05-12,305,4.65,320,0.4
AMZN,103.48,1.98,+39.44%,5.02,105.98,67.0%,2023-05-12,104,2.27,111,0.29
SNOW,151.86,2.82,+39.28%,7.18,155.32,71.2%,2023-05-05,152.5,3.15,162.5,0.33
GME,18.96,0.14,+38.89%,0.36,19.14,59.3%,2023-05-05,19,0.29,19.5,0.15
NIO,7.93,0.14,+38.89%,0.36,8.14,60.4%,2023-05-12,8,0.27,8.5,0.13
MARA,10.05,0.14,+38.89%,0.36,10.64,60.9%,2023-05-12,10.5,0.69,11,0.55
DKNG,21.3,0.28,+38.89%,0.72,22.28,64.5%,2023-05-05,22,0.7,23,0.42
SQ,59.74,1.12,+38.89%,2.88,63.12,68.8%,2023-05-05,62,1.89,66,0.77
COIN,48.68,0.84,+38.89%,2.16,51.84,66.9%,2023-05-05,51,1.97,54,1.13
JD,35.64,0.28,+38.89%,0.72,37.28,65.2%,2023-05-12,37,1.07,38,0.79
GOOGL,104.13,0.28,+38.89%,0.72,107.28,71.5%,2023-05-12,107,1.11,108,0.83
AMZN,103.48,0.83,+38.25%,2.17,104.83,70.0%,2023-05-05,104,1,107,0.17
GOOG,104.86,0.83,+38.25%,2.17,107.83,70.1%,2023-05-12,107,1.39,110,0.56
COIN,48.68,2.21,+38.17%,5.79,51.21,63.8%,2023-05-05,49,2.83,57,0.62
AMZN,103.48,1.38,+38.12%,3.62,106.38,69.4%,2023-05-12,105,1.78,110,0.4
MSFT,303.74,2.75,+37.93%,7.25,310.25,71.1%,2023-05-12,307.5,3.4,317.5,0.65
LYFT,10.56,0.41,+37.61%,1.09,11.41,63.7%,2023-05-12,11,0.76,12.5,0.35
TSLA,160.14,3.41,+37.51%,9.09,165.91,67.6%,2023-05-12,162.5,4.3,175,0.89
SQ,59.74,2.45,+37.40%,6.55,62.45,65.4%,2023-05-05,60,2.8,69,0.35
PYPL,71.93,0.27,+36.99%,0.73,73.27,74.9%,2023-05-05,73,0.58,74,0.31
AMZN,103.48,0.81,+36.99%,2.19,106.81,72.0%,2023-05-12,106,1.37,109,0.56
NCLH,13.88,0.27,+36.99%,0.73,14.27,62.1%,2023-05-12,14,0.4,15,0.13
LYFT,10.56,0.27,+36.99%,0.73,11.27,63.2%,2023-05-05,11,0.62,12,0.35
AMD,82.32,0.27,+36.99%,0.73,85.27,70.4%,2023-05-12,85,1.15,86,0.88
SQ,59.74,0.27,+36.99%,0.73,63.27,69.6%,2023-05-05,63,1.52,64,1.25
WBD,12.27,0.27,+36.99%,0.73,12.77,63.2%,2023-05-05,12.5,0.44,13.5,0.17
GOOG,104.86,0.27,+36.99%,0.73,108.27,72.7%,2023-05-12,108,1.04,109,0.77
MSFT,303.74,1.34,+36.61%,3.66,311.34,74.1%,2023-05-12,310,2.38,315,1.04
PYPL,71.93,1.6,+36.36%,4.4,75.6,68.5%,2023-05-12,74,2.22,80,0.62
COIN,48.68,1.6,+36.36%,4.4,51.6,65.8%,2023-05-05,50,2.36,56,0.76
NVDA,275.43,1.33,+36.24%,3.67,283.83,68.6%,2023-05-12,282.5,3.7,287.5,2.37
TSLA,160.14,1.99,+36.12%,5.51,166.99,70.6%,2023-05-12,165,3.25,172.5,1.26
BABA,82.43,1.06,+36.05%,2.94,84.06,61.3%,2023-05-12,83,1.86,87,0.8
SQ,59.74,0.53,+36.05%,1.47,63.53,70.8%,2023-05-05,63,1.52,65,0.99
SQ,59.74,1.85,+35.92%,5.15,62.85,67.5%,2023-05-05,61,2.31,68,0.46
AMD,82.32,1.58,+35.75%,4.42,84.58,66.0%,2023-05-12,83,1.94,89,0.36
NFLX,321.5,3.94,+35.62%,11.06,328.94,67.3%,2023-05-12,325,4.95,340,1.01
GOOGL,104.13,1.05,+35.59%,2.95,107.05,70.1%,2023-05-12,106,1.48,110,0.43
COIN,48.68,1.04,+35.14%,2.96,52.04,67.9%,2023-05-05,51,1.97,55,0.93
TSLA,160.14,0.65,+35.14%,1.85,168.15,73.6%,2023-05-12,167.5,2.41,170,1.76
PLTR,7.39,0.26,+35.14%,0.74,7.76,63.8%,2023-05-12,7.5,0.38,8.5,0.12
RIOT,10.86,0.26,+35.14%,0.74,11.26,57.6%,2023-05-12,11,0.71,12,0.45
COIN,48.68,0.26,+35.14%,0.74,52.26,69.0%,2023-05-05,52,1.63,53,1.37
DKNG,21.3,0.65,+35.14%,1.85,22.15,62.7%,2023-05-05,21.5,0.88,24,0.23
AMZN,103.48,0.26,+35.14%,0.74,107.26,74.5%,2023-05-12,107,1.03,108,0.77
PYPL,71.93,1.04,+35.14%,2.96,76.04,70.5%,2023-05-12,75,1.82,79,0.78
SBUX,104.85,0.26,+35.14%,0.74,106.26,64.0%,2023-05-12,106,0.79,107,0.53
MARA,10.05,0.26,+35.14%,0.74,10.76,63.0%,2023-05-12,10.5,0.69,11.5,0.43
UBER,36.95,0.26,+35.14%,0.74,38.26,71.7%,2023-05-12,38,0.54,39,0.28
AMZN,103.48,0.26,+35.14%,0.74,105.26,75.4%,2023-05-05,105,0.58,106,0.32
LYFT,10.56,0.13,+35.14%,0.37,11.13,60.7%,2023-05-05,11,0.62,11.5,0.49
AMD,82.32,0.52,+35.14%,1.48,83.52,68.1%,2023-05-05,83,0.76,85,0.24
LCID,7.27,0.13,+35.14%,0.37,7.63,61.3%,2023-05-12,7.5,0.39,8,0.26
SNOW,151.86,1.3,+35.14%,3.7,156.3,76.3%,2023-05-05,155,1.93,160,0.63
DKNG,21.3,0.39,+35.14%,1.11,22.39,66.0%,2023-05-05,22,0.7,23.5,0.31
CCL,9.35,0.13,+35.14%,0.37,9.63,63.4%,2023-05-12,9.5,0.23,10,0.1
UBER,36.95,0.13,+35.14%,0.37,37.63,71.7%,2023-05-05,37.5,0.3,38,0.17
AMZN,103.48,2.07,+34.91%,5.93,106.07,67.5%,2023-05-12,104,2.27,112,0.2
MSFT,303.74,1.94,+34.89%,5.56,306.94,71.8%,2023-05-05,305,2.14,312.5,0.2
SQ,59.74,1.29,+34.77%,3.71,63.29,69.7%,2023-05-05,62,1.89,67,0.6
COIN,48.68,2.32,+34.73%,6.68,51.32,64.4%,2023-05-05,49,2.83,58,0.51
META,235.52,0.64,+34.41%,1.86,243.14,72.1%,2023-05-12,242.5,2.36,245,1.72
NFLX,321.5,1.92,+34.41%,5.58,324.42,66.1%,2023-05-05,322.5,2.31,330,0.39
GOOGL,104.13,0.51,+34.23%,1.49,107.51,72.8%,2023-05-12,107,1.11,109,0.6
MRNA,133.43,1.02,+34.23%,2.98,137.02,74.9%,2023-05-05,136,1.9,140,0.88
LI,23.59,0.51,+34.23%,1.49,24.51,62.9%,2023-05-12,24,0.82,26,0.31
AMD,82.32,1.02,+34.23%,2.98,85.02,68.8%,2023-05-12,84,1.51,88,0.49
JD,35.64,0.51,+34.23%,1.49,37.51,67.2%,2023-05-12,37,1.07,39,0.56
SQ,59.74,2.53,+33.87%,7.47,62.53,65.8%,2023-05-05,60,2.8,70,0.27
MRNA,133.43,1.26,+33.69%,3.74,137.26,76.3%,2023-05-05,136,1.9,141,0.64
AAPL,165.25,2.52,+33.69%,7.48,170.02,69.8%,2023-05-05,167.5,2.9,177.5,0.38
COIN,48.68,2.51,+33.51%,7.49,52.51,64.6%,2023-05-12,50,3.5,60,0.99
SBUX,104.85,1,+33.33%,3,106,61.5%,2023-05-12,105,1.21,109,0.21
SQ,59.74,0.75,+33.33%,2.25,63.75,71.9%,2023-05-05,63,1.52,66,0.77
SBUX,104.85,0.5,+33.33%,1.5,105.5,62.7%,2023-05-05,105,0.62,107,0.12
COIN,48.68,0.5,+33.33%,1.5,52.5,70.1%,2023-05-05,52,1.63,54,1.13
AAPL,165.25,3.11,+33.12%,9.39,170.61,68.7%,2023-05-12,167.5,3.55,180,0.44
COIN,48.68,1.74,+33.08%,5.26,51.74,66.5%,2023-05-05,50,2.36,57,0.62
AMZN,103.48,1.49,+33.04%,4.51,106.49,70.1%,2023-05-12,105,1.78,111,0.29
GOOG,104.86,0.99,+32.89%,3.01,107.99,71.0%,2023-05-12,107,1.39,111,0.4
NVDA,275.43,1.85,+32.74%,5.65,284.35,69.6%,2023-05-12,282.5,3.7,290,1.85
META,235.52,3.68,+32.51%,11.32,241.18,66.9%,2023-05-12,237.5,4.25,252.5,0.57
SQ,59.74,1.96,+32.45%,6.04,62.96,68.0%,2023-05-05,61,2.31,69,0.35
AMD,82.32,0.49,+32.45%,1.51,85.49,71.7%,2023-05-12,85,1.15,87,0.66
TSLA,160.14,3.67,+32.39%,11.33,166.17,68.3%,2023-05-12,162.5,4.3,177.5,0.63
GOOGL,104.13,1.7,+32.08%,5.3,106.7,67.9%,2023-05-12,105,1.93,112,0.23
AMZN,103.48,0.97,+32.01%,3.03,106.97,72.9%,2023-05-12,106,1.37,110,0.4
AAPL,165.25,1.21,+31.93%,3.79,171.21,74.1%,2023-05-05,170,1.89,175,0.68
COIN,48.68,1.21,+31.93%,3.79,52.21,68.7%,2023-05-05,51,1.97,56,0.76
AAPL,165.25,1.81,+31.81%,5.69,171.81,72.4%,2023-05-12,170,2.52,177.5,0.71
COIN,48.68,2.41,+31.75%,7.59,51.41,64.8%,2023-05-05,49,2.83,59,0.42
BABA,82.43,1.2,+31.58%,3.8,84.2,62.2%,2023-05-12,83,1.86,88,0.66
INTC,30.73,0.12,+31.58%,0.38,31.62,69.5%,2023-05-12,31.5,0.34,32,0.22
UAL,43,0.48,+31.58%,1.52,43.48,62.7%,2023-05-05,43,0.57,45,0.09
PYPL,71.93,1.2,+31.58%,3.8,76.2,71.2%,2023-05-12,75,1.82,80,0.62
SQ,59.74,1.92,+31.58%,6.08,63.92,68.6%,2023-05-12,62,2.5,70,0.58
RIOT,10.86,0.12,+31.58%,0.38,11.12,55.0%,2023-05-12,11,0.71,11.5,0.59
GOOG,104.86,0.48,+31.58%,1.52,108.48,73.9%,2023-05-12,108,1.04,110,0.56
MSFT,303.74,3,+31.58%,9.5,310.5,71.8%,2023-05-12,307.5,3.4,320,0.4
MSFT,303.74,0.6,+31.58%,1.9,308.1,78.4%,2023-05-05,307.5,1.08,310,0.48
RIOT,10.86,0.12,+31.58%,0.38,11.12,59.8%,2023-05-05,11,0.3,11.5,0.18
RIOT,10.86,0.36,+31.58%,1.14,11.36,59.5%,2023-05-12,11,0.71,12.5,0.35
AMD,82.32,1.67,+31.33%,5.33,84.67,66.5%,2023-05-12,83,1.94,90,0.27
SQ,59.74,1.43,+31.29%,4.57,63.43,70.4%,2023-05-05,62,1.89,68,0.46
SNOW,151.86,2.97,+31.16%,9.53,155.47,72.0%,2023-05-05,152.5,3.15,165,0.18
LULU,382.31,1.18,+30.89%,3.82,386.18,69.3%,2023-05-05,385,1.7,390,0.52
NVDA,275.43,0.59,+30.89%,1.91,285.59,72.0%,2023-05-12,285,2.96,287.5,2.37
TSLA,160.14,2.36,+30.89%,7.64,167.36,71.5%,2023-05-12,165,3.25,175,0.89
META,235.52,2.36,+30.89%,7.64,242.36,70.1%,2023-05-12,240,3.2,250,0.84
AMZN,103.48,2.12,+30.81%,6.88,106.12,67.8%,2023-05-12,104,2.27,113,0.15
AMZN,103.48,0.47,+30.72%,1.53,107.47,75.7%,2023-05-12,107,1.03,109,0.56
DKNG,21.3,0.47,+30.72%,1.53,22.47,67.1%,2023-05-05,22,0.7,24,0.23
COIN,48.68,2.11,+30.62%,6.89,53.11,66.6%,2023-05-12,51,3.1,60,0.99
TSLA,160.14,1.17,+30.55%,3.83,163.67,73.3%,2023-05-05,162.5,1.58,167.5,0.41
NVDA,275.43,3.5,+30.43%,11.5,283.5,67.9%,2023-05-12,280,4.6,295,1.1
COIN,48.68,0.7,+30.43%,2.3,52.7,71.0%,2023-05-05,52,1.63,55,0.93
UBER,36.95,0.93,+30.29%,3.07,37.93,66.7%,2023-05-12,37,1,41,0.07
NFLX,321.5,0.58,+30.21%,1.92,325.58,71.9%,2023-05-05,325,1.33,327.5,0.75
AAPL,165.25,0.58,+30.21%,1.92,173.08,76.0%,2023-05-12,172.5,1.69,175,1.11
COIN,48.68,1.85,+30.08%,6.15,51.85,67.0%,2023-05-05,50,2.36,58,0.51
MSFT,303.74,1.73,+29.98%,5.77,311.73,75.2%,2023-05-12,310,2.38,317.5,0.65
SBUX,104.85,0.46,+29.87%,1.54,106.46,65.8%,2023-05-12,106,0.79,108,0.33
DVN,48.34,0.46,+29.87%,1.54,50.46,69.6%,2023-05-12,50,0.99,52,0.53
PYPL,71.93,0.92,+29.87%,3.08,72.92,69.0%,2023-05-05,72,1,76,0.08
ZM,62.02,0.23,+29.87%,0.77,63.23,71.7%,2023-05-05,63,0.51,64,0.28
GME,18.96,0.46,+29.87%,1.54,19.46,62.6%,2023-05-12,19,0.63,21,0.17
SQ,59.74,0.92,+29.87%,3.08,63.92,72.7%,2023-05-05,63,1.52,67,0.6
BABA,82.43,0.23,+29.87%,0.77,83.23,61.8%,2023-05-05,83,0.68,84,0.45
TSLA,160.14,1.15,+29.87%,3.85,168.65,74.8%,2023-05-12,167.5,2.41,172.5,1.26
AMD,82.32,1.15,+29.87%,3.85,85.15,69.6%,2023-05-12,84,1.51,89,0.36
AMZN,103.48,0.91,+29.45%,3.09,104.91,71.0%,2023-05-05,104,1,108,0.09
NVDA,275.43,2.27,+29.37%,7.73,284.77,70.5%,2023-05-12,282.5,3.7,292.5,1.43
WBD,12.27,0.34,+29.31%,1.16,12.84,64.9%,2023-05-05,12.5,0.44,14,0.1
RIVN,12.62,0.68,+29.31%,2.32,13.68,65.7%,2023-05-12,13,0.87,16,0.19
SQ,59.74,2.04,+29.31%,6.96,63.04,68.4%,2023-05-05,61,2.31,70,0.27
GOOGL,104.13,0.68,+29.31%,2.32,107.68,73.8%,2023-05-12,107,1.11,110,0.43
AMZN,103.48,1.58,+29.15%,5.42,106.58,70.6%,2023-05-12,105,1.78,112,0.2
COIN,48.68,2.48,+29.11%,8.52,51.48,65.2%,2023-05-05,49,2.83,60,0.35
LYFT,10.56,0.45,+29.03%,1.55,11.45,66.2%,2023-05-05,11,0.62,13,0.17
COIN,48.68,1.35,+29.03%,4.65,52.35,69.4%,2023-05-05,51,1.97,57,0.62
MSFT,303.74,4.48,+28.87%,15.52,309.48,68.8%,2023-05-12,305,4.65,325,0.17
PANW,178.03,0.56,+28.87%,1.94,180.56,67.9%,2023-05-05,180,1.53,182.5,0.97
MRNA,133.43,2.24,+28.87%,7.76,137.24,76.1%,2023-05-05,135,2.45,145,0.21
NVDA,275.43,1.11,+28.53%,3.89,286.11,73.0%,2023-05-12,285,2.96,290,1.85
ENPH,155.35,1.66,+28.42%,5.84,159.16,72.1%,2023-05-05,157.5,2.04,165,0.38
TSLA,160.14,3.86,+28.30%,13.64,166.36,68.9%,2023-05-12,162.5,4.3,180,0.44
GME,18.96,0.11,+28.21%,0.39,19.61,66.2%,2023-05-12,19.5,0.43,20,0.32
MARA,10.05,0.11,+28.21%,0.39,10.61,71.2%,2023-05-05,10.5,0.26,11,0.15
AMC,5.8,0.11,+28.21%,0.39,6.11,66.7%,2023-05-05,6,0.2,6.5,0.09
JD,35.64,0.11,+28.21%,0.39,36.11,66.3%,2023-05-05,36,0.28,36.5,0.17
INTC,30.73,0.44,+28.21%,1.56,31.44,65.9%,2023-05-12,31,0.53,33,0.09
CVNA,7.03,0.11,+28.21%,0.39,7.61,64.7%,2023-05-05,7.5,0.37,8,0.26
SQ,59.74,1.54,+28.21%,5.46,63.54,70.9%,2023-05-05,62,1.89,69,0.35
Z,45.46,0.33,+28.21%,1.17,45.83,57.1%,2023-05-05,45.5,0.61,47,0.28
OXY,58.68,0.22,+28.21%,0.78,61.22,72.6%,2023-05-12,61,0.81,62,0.59
AMD,82.32,0.66,+28.21%,2.34,85.66,72.7%,2023-05-12,85,1.15,88,0.49
SNAP,7.91,0.22,+28.21%,0.78,8.22,64.3%,2023-05-12,8,0.28,9,0.06
FSR,5.77,0.22,+28.21%,0.78,6.22,60.3%,2023-05-12,6,0.52,7,0.3
GOOG,104.86,2.19,+28.04%,7.81,107.19,66.0%,2023-05-12,105,2.32,115,0.13
BABA,82.43,1.31,+27.93%,4.69,84.31,62.9%,2023-05-12,83,1.86,89,0.55
AAPL,165.25,3.27,+27.88%,11.73,170.77,69.2%,2023-05-12,167.5,3.55,182.5,0.28
COIN,48.68,0.87,+27.80%,3.13,52.87,71.8%,2023-05-05,52,1.63,56,0.76
AMD,82.32,1.73,+27.59%,6.27,84.73,66.9%,2023-05-12,83,1.94,91,0.21
WMT,149.55,0.54,+27.55%,1.96,150.54,71.2%,2023-05-05,150,0.6,152.5,0.06
AMZN,103.48,1.08,+27.55%,3.92,107.08,73.5%,2023-05-12,106,1.37,111,0.29
COIN,48.68,1.94,+27.48%,7.06,51.94,67.4%,2023-05-05,50,2.36,59,0.42
SQ,59.74,0.43,+27.39%,1.57,64.43,75.0%,2023-05-05,64,1.2,66,0.77
BABA,82.43,0.43,+27.39%,1.57,83.43,64.6%,2023-05-05,83,0.68,85,0.25
