Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,ExpectedValue,KellyCriterion
JPM,136.96,0.4,+66.67%,0.6,137.4,0.642,2023-05-19,137.0,0.88,138.0,0.48,0.042,0.10500000000000008
JPM,136.96,0.4,+66.67%,0.6,138.4,0.642,2023-05-26,138.0,1.53,139.0,1.13,0.042,0.10500000000000008
CRWD,136.61,0.48,+92.31%,0.52,136.48,0.561,2023-05-19,136.0,2.28,137.0,1.8,0.041,0.08541666666666672
WFC,39.92,0.4,+66.67%,0.6,40.4,0.64,2023-05-26,40.0,0.7,41.0,0.3,0.04,0.10000000000000013
XOM,104.01,0.39,+63.93%,0.61,105.39,0.649,2023-05-26,105.0,1.3,106.0,0.91,0.039,0.10000000000000005
META,240.86,1.01,+67.79%,1.49,243.51,0.611,2023-05-26,242.5,3.75,245.0,2.74,0.0374999999999999,0.03712871287128711
DIS,91.81,0.4,+66.67%,0.6,92.4,0.637,2023-05-19,92.0,0.8,93.0,0.4,0.037,0.09250000000000012
MU,64.29,0.44,+78.57%,0.56,64.44,0.597,2023-05-19,64.0,0.95,65.0,0.51,0.0369999999999999,0.08409090909090901
DAL,35.12,0.44,+78.57%,0.56,35.44,0.596,2023-05-26,35.0,0.84,36.0,0.4,0.0359999999999999,0.08181818181818173
META,240.86,0.79,+46.20%,1.71,243.29,0.6970000000000001,2023-05-19,242.5,1.59,245.0,0.8,0.0325000000000001,0.04113924050632932
AMD,102.36,0.6,+42.86%,1.4,103.6,0.7140000000000001,2023-05-19,103.0,1.03,105.0,0.43,0.0280000000000001,0.04666666666666697
CRWD,136.61,0.24,+31.58%,0.76,139.24,0.7879999999999999,2023-05-19,139.0,0.88,140.0,0.64,0.0279999999999999,0.11666666666666634
DVN,46.83,0.23,+85.19%,0.27,47.23,0.595,2023-05-26,47.0,1.02,47.5,0.79,0.0274999999999999,0.11956521739130435
AMD,102.36,0.34,+51.52%,0.66,103.34,0.687,2023-05-19,103.0,1.03,104.0,0.69,0.027,0.07941176470588254
BAC,28.25,0.18,+56.25%,0.32,28.68,0.693,2023-05-26,28.5,0.36,29.0,0.18,0.0264999999999999,0.14722222222222203
COIN,58.92,1.03,+34.68%,2.97,61.03,0.7490000000000001,2023-05-19,60.0,1.32,64.0,0.29,0.0260000000000003,0.025242718446602374
AMD,102.36,0.48,+92.31%,0.52,102.48,0.546,2023-05-26,102.0,2.94,103.0,2.46,0.026,0.05416666666666672
META,240.86,0.8,+47.06%,1.7,245.8,0.69,2023-05-26,245.0,2.7,247.5,1.9,0.0249999999999999,0.031249999999999886
TOST,20.12,0.2,+66.67%,0.3,20.2,0.649,2023-05-19,20.0,0.5,20.5,0.3,0.0245,0.12250000000000015
C,46.25,0.21,+72.41%,0.29,46.71,0.629,2023-05-26,46.5,0.66,47.0,0.45,0.0244999999999999,0.11666666666666667
AMD,102.36,1.11,+58.73%,1.89,104.11,0.638,2023-05-26,103.0,2.43,106.0,1.32,0.0240000000000001,0.021621621621621824
DVN,46.83,0.32,+47.06%,0.68,47.32,0.7040000000000001,2023-05-19,47.0,0.48,48.0,0.16,0.024,0.0750000000000002
MU,64.29,0.47,+88.68%,0.53,64.47,0.5529999999999999,2023-05-26,64.0,1.72,65.0,1.25,0.0229999999999999,0.048936170212765764
QCOM,104.47,0.33,+49.25%,0.67,105.33,0.6920000000000001,2023-05-19,105.0,0.77,106.0,0.44,0.022,0.06666666666666679
ROKU,52.6,0.37,+58.73%,0.63,53.37,0.652,2023-05-19,53.0,0.89,54.0,0.52,0.022,0.05945945945945953
SQ,56.99,0.64,+47.06%,1.36,57.64,0.691,2023-05-19,57.0,0.83,59.0,0.19,0.0219999999999998,0.03437499999999988
AMD,102.36,1.89,+60.77%,3.11,103.89,0.626,2023-05-26,102.0,2.94,107.0,1.05,0.02,0.010582010582010658
GS,325.27,1.82,+57.23%,3.18,326.82,0.64,2023-05-19,325.0,2.47,330.0,0.65,0.02,0.010989010989010986
SQ,56.99,0.17,+51.52%,0.33,57.67,0.696,2023-05-19,57.5,0.59,58.0,0.42,0.0179999999999999,0.10588235294117629
DIS,91.81,0.34,+51.52%,0.66,93.34,0.6779999999999999,2023-05-26,93.0,0.99,94.0,0.65,0.0179999999999999,0.05294117647058804
SQ,56.99,0.35,+53.85%,0.65,58.35,0.6679999999999999,2023-05-26,58.0,1.14,59.0,0.79,0.0179999999999999,0.051428571428571206
COIN,58.92,0.19,+23.46%,0.81,62.19,0.8270000000000001,2023-05-19,62.0,0.63,63.0,0.44,0.017,0.08947368421052665
COIN,58.92,0.64,+27.12%,2.36,61.64,0.792,2023-05-19,61.0,0.93,64.0,0.29,0.0160000000000001,0.02500000000000022
DAL,35.12,0.22,+78.57%,0.28,35.22,0.5920000000000001,2023-05-19,35.0,0.48,35.5,0.26,0.016,0.07272727272727289
SQ,56.99,0.21,+72.41%,0.29,57.21,0.612,2023-05-19,57.0,0.83,57.5,0.62,0.016,0.07619047619047618
JPM,136.96,0.31,+44.93%,0.69,139.31,0.705,2023-05-26,139.0,1.1,140.0,0.79,0.0149999999999999,0.04838709677419351
WFC,39.92,0.18,+56.25%,0.32,40.18,0.669,2023-05-19,40.0,0.35,40.5,0.17,0.0145,0.08055555555555571
MRVL,42.93,0.21,+72.41%,0.29,43.21,0.609,2023-05-19,43.0,0.6,43.5,0.39,0.0145,0.06904761904761904
MU,64.29,0.37,+58.73%,0.63,65.37,0.644,2023-05-26,65.0,1.23,66.0,0.86,0.014,0.03783783783783789
AMD,102.36,0.24,+31.58%,0.76,104.24,0.774,2023-05-19,104.0,0.67,105.0,0.43,0.014,0.05833333333333334
DVN,46.83,0.18,+56.25%,0.32,47.18,0.667,2023-05-19,47.0,0.48,47.5,0.3,0.0135,0.07500000000000008
C,46.25,0.49,+48.51%,1.01,46.99,0.682,2023-05-26,46.5,0.66,48.0,0.17,0.013,0.026530612244898097
GM,32.0,0.4,+66.67%,0.6,32.4,0.612,2023-05-26,32.0,0.71,33.0,0.31,0.012,0.030000000000000023
COIN,58.92,0.34,+20.48%,1.66,62.34,0.836,2023-05-19,62.0,0.63,64.0,0.29,0.0119999999999999,0.03529411764705869
SCHW,50.78,0.41,+69.49%,0.59,51.41,0.601,2023-05-26,51.0,1.16,52.0,0.75,0.0109999999999999,0.026829268292682902
AMD,102.36,0.36,+56.25%,0.64,104.36,0.6509999999999999,2023-05-26,104.0,1.99,105.0,1.63,0.0109999999999998,0.030555555555555298
JPM,136.96,0.65,+48.15%,1.35,137.65,0.68,2023-05-19,137.0,0.88,139.0,0.23,0.0100000000000001,0.015384615384615523
NFLX,337.68,2.0,+66.67%,3.0,342.0,0.602,2023-05-26,340.0,5.75,345.0,3.75,0.01,0.004999999999999949
AMD,102.36,0.41,+69.49%,0.59,103.41,0.599,2023-05-26,103.0,2.43,104.0,2.02,0.0089999999999999,0.021951219512195093
C,46.25,0.15,+42.86%,0.35,46.65,0.7170000000000001,2023-05-19,46.5,0.29,47.0,0.14,0.0085,0.056666666666666955
ABNB,107.49,0.67,+50.38%,1.33,108.67,0.669,2023-05-19,108.0,1.23,110.0,0.56,0.0080000000000001,0.011940298507462817
DAL,35.12,0.36,+56.25%,0.64,35.36,0.648,2023-05-19,35.0,0.48,36.0,0.12,0.008,0.02222222222222224
MU,64.29,0.71,+55.04%,1.29,64.71,0.649,2023-05-19,64.0,0.95,66.0,0.24,0.008,0.011267605633802818
UBER,37.74,0.36,+56.25%,0.64,38.36,0.647,2023-05-26,38.0,0.67,39.0,0.31,0.007,0.019444444444444525
COIN,58.92,0.13,+14.94%,0.87,63.13,0.877,2023-05-19,63.0,0.42,64.0,0.29,0.007,0.05384615384615389
MU,64.29,0.26,+35.14%,0.74,65.26,0.746,2023-05-19,65.0,0.5,66.0,0.24,0.006,0.023076923076923155
SHOP,60.4,0.33,+49.25%,0.67,61.33,0.6759999999999999,2023-05-19,61.0,0.72,62.0,0.39,0.0059999999999999,0.01818181818181792
AMD,102.36,0.67,+50.38%,1.33,104.67,0.6679999999999999,2023-05-26,104.0,1.99,106.0,1.32,0.0059999999999998,0.008955223880596837
COIN,58.92,1.68,+50.60%,3.32,61.68,0.665,2023-05-26,60.0,2.85,65.0,1.17,0.0050000000000001,0.0029761904761905133
AFRM,13.13,0.14,+38.89%,0.36,13.64,0.73,2023-05-19,13.5,0.29,14.0,0.15,0.005,0.035714285714285726
SHOP,60.4,0.32,+47.06%,0.68,62.32,0.684,2023-05-26,62.0,1.1,63.0,0.78,0.004,0.012500000000000192
DKNG,23.23,0.16,+47.06%,0.34,23.66,0.688,2023-05-19,23.5,0.31,24.0,0.15,0.0039999999999999,0.024999999999999793
INTC,28.83,0.16,+47.06%,0.34,29.16,0.6859999999999999,2023-05-19,29.0,0.26,29.5,0.1,0.0029999999999999,0.018749999999999815
MU,64.29,1.14,+61.29%,1.86,65.14,0.621,2023-05-26,64.0,1.72,67.0,0.58,0.0029999999999998,0.002631578947368292
BA,203.96,1.02,+68.92%,1.48,206.02,0.593,2023-05-26,205.0,3.05,207.5,2.03,0.0024999999999999,0.002450980392156878
SQ,56.99,0.4,+36.36%,1.1,57.9,0.735,2023-05-19,57.5,0.59,59.0,0.19,0.0024999999999999,0.006249999999999964
ADBE,352.45,1.04,+71.23%,1.46,353.54,0.585,2023-05-19,352.5,3.5,355.0,2.46,0.0024999999999999,0.002403846153846163
XOM,104.01,0.28,+38.89%,0.72,106.28,0.722,2023-05-26,106.0,0.88,107.0,0.6,0.002,0.007142857142857117
BAC,28.25,0.28,+38.89%,0.72,28.78,0.722,2023-05-26,28.5,0.36,29.5,0.08,0.002,0.007142857142857117
ABNB,107.49,0.8,+66.67%,1.2,108.8,0.601,2023-05-26,108.0,2.43,110.0,1.63,0.002,0.002499999999999974
C,46.25,0.27,+36.99%,0.73,47.27,0.731,2023-05-26,47.0,0.44,48.0,0.17,0.001,0.0037037037037036882
AVGO,653.26,1.8,+56.25%,3.2,656.8,0.64,2023-05-19,655.0,4.9,660.0,3.1,2.220446049250313e-16,0.0
AMD,102.36,0.3,+42.86%,0.7,105.3,0.7,2023-05-26,105.0,1.62,106.0,1.32,-2.775557561562892e-17,-1.2952601953960158e-16
UAL,47.09,0.39,+63.93%,0.61,47.39,0.609,2023-05-19,47.0,0.69,48.0,0.3,-0.001,-0.002564102564102532
ROKU,52.6,0.62,+44.93%,1.38,53.62,0.6890000000000001,2023-05-19,53.0,0.89,55.0,0.27,-0.0019999999999998,-0.0032258064516125957
PYPL,61.05,0.31,+44.93%,0.69,62.31,0.688,2023-05-26,62.0,0.82,63.0,0.51,-0.002,-0.006451612903225933
AMD,102.36,0.03,+3.09%,0.97,108.03,0.967,2023-05-19,108.0,0.11,109.0,0.08,-0.0029999999999999,-0.10000000000000099
DVN,46.83,0.11,+28.21%,0.39,47.61,0.773,2023-05-19,47.5,0.27,48.0,0.16,-0.0034999999999999,-0.031818181818181704
WBD,12.49,0.2,+66.67%,0.3,12.7,0.5920000000000001,2023-05-26,12.5,0.4,13.0,0.2,-0.0039999999999999,-0.01999999999999971
ABNB,107.49,0.36,+56.25%,0.64,108.36,0.636,2023-05-19,108.0,1.23,109.0,0.87,-0.004,-0.011111111111111072
GOOGL,119.19,0.01,+1.01%,0.99,125.01,0.986,2023-05-19,125.0,0.1,126.0,0.09,-0.004,-0.4000000000000012
ABNB,107.49,0.02,+2.04%,0.98,114.02,0.976,2023-05-19,114.0,0.09,115.0,0.07,-0.004,-0.200000000000001
AMD,102.36,0.15,+17.65%,0.85,105.15,0.846,2023-05-19,105.0,0.42,106.0,0.27,-0.004,-0.02666666666666679
DIS,91.81,0.59,+41.84%,1.41,93.59,0.703,2023-05-26,93.0,0.99,95.0,0.4,-0.004,-0.0067796610169492955
AMD,102.36,0.57,+39.86%,1.43,105.57,0.713,2023-05-26,105.0,1.62,107.0,1.05,-0.0040000000000001,-0.007017543859649276
XOM,104.01,0.25,+33.33%,0.75,105.25,0.745,2023-05-19,105.0,0.5,106.0,0.25,-0.005,-0.020000000000000046
AMD,102.36,0.25,+33.33%,0.75,106.25,0.745,2023-05-26,106.0,1.3,107.0,1.05,-0.005,-0.020000000000000046
SQ,56.99,0.25,+33.33%,0.75,59.25,0.745,2023-05-26,59.0,0.78,60.0,0.53,-0.005,-0.020000000000000046
X,21.51,0.18,+56.25%,0.32,21.68,0.63,2023-05-19,21.5,0.31,22.0,0.13,-0.005,-0.027777777777777776
MU,64.29,0.27,+36.99%,0.73,66.27,0.725,2023-05-26,66.0,0.85,67.0,0.58,-0.005,-0.01851851851851859
RBLX,40.34,0.19,+61.29%,0.31,40.69,0.608,2023-05-19,40.5,0.67,41.0,0.48,-0.006,-0.03157894736842104
DIS,91.81,0.23,+29.87%,0.77,94.23,0.763,2023-05-26,94.0,0.63,95.0,0.4,-0.0069999999999999,-0.030434782608695664
AMD,102.36,0.01,+1.01%,0.99,109.01,0.983,2023-05-19,109.0,0.07,110.0,0.06,-0.007,-0.7000000000000014
SQ,56.99,0.21,+26.58%,0.79,58.21,0.7829999999999999,2023-05-19,58.0,0.4,59.0,0.19,-0.0070000000000001,-0.033333333333333826
DIS,91.81,0.21,+26.58%,0.79,93.21,0.7829999999999999,2023-05-19,93.0,0.39,94.0,0.18,-0.0070000000000001,-0.033333333333333826
NFLX,337.68,0.02,+0.81%,2.48,357.52,0.989,2023-05-19,357.5,0.1,360.0,0.08,-0.0074999999999997,-0.37500000000000117
MARA,9.51,0.17,+51.52%,0.33,9.67,0.645,2023-05-19,9.5,0.31,10.0,0.14,-0.0074999999999999,-0.04411764705882349
RIOT,11.14,0.12,+31.58%,0.38,11.62,0.7440000000000001,2023-05-19,11.5,0.25,12.0,0.13,-0.0079999999999999,-0.06666666666666626
GM,32.0,0.18,+56.25%,0.32,32.18,0.624,2023-05-19,32.0,0.35,32.5,0.17,-0.008,-0.04444444444444448
SQ,56.99,0.61,+43.88%,1.39,58.61,0.691,2023-05-26,58.0,1.14,60.0,0.53,-0.0080000000000001,-0.013114754098360775
BAC,28.25,0.09,+21.95%,0.41,29.09,0.802,2023-05-26,29.0,0.17,29.5,0.08,-0.0089999999999999,-0.09999999999999971
RBLX,40.34,0.26,+35.14%,0.74,41.26,0.731,2023-05-19,41.0,0.45,42.0,0.19,-0.009,-0.034615384615384576
CSCO,47.1,0.07,+16.28%,0.43,50.07,0.841,2023-05-19,50.0,0.21,50.5,0.14,-0.0095,-0.13571428571428581
MU,64.29,0.65,+48.15%,1.35,65.65,0.67,2023-05-26,65.0,1.23,67.0,0.58,-0.0099999999999998,-0.015384615384615292
JPM,136.96,0.23,+29.87%,0.77,138.23,0.76,2023-05-19,138.0,0.46,139.0,0.23,-0.0099999999999999,-0.04347826086956524
ROKU,52.6,0.22,+28.21%,0.78,54.22,0.77,2023-05-19,54.0,0.49,55.0,0.27,-0.01,-0.04545454545454539
INTC,28.83,0.13,+35.14%,0.37,29.63,0.7190000000000001,2023-05-26,29.5,0.33,30.0,0.2,-0.0104999999999999,-0.08076923076923041
RBLX,40.34,0.48,+47.06%,1.02,40.98,0.6729999999999999,2023-05-19,40.5,0.67,42.0,0.19,-0.0105000000000001,-0.021875000000000276
SCHW,50.78,0.32,+47.06%,0.68,51.32,0.669,2023-05-19,51.0,0.53,52.0,0.21,-0.0109999999999999,-0.03437499999999988
ABNB,107.49,0.58,+40.85%,1.42,110.58,0.7040000000000001,2023-05-26,110.0,1.59,112.0,1.01,-0.0119999999999998,-0.020689655172413494
QCOM,104.47,0.1,+11.11%,0.9,107.1,0.888,2023-05-19,107.0,0.23,108.0,0.13,-0.0119999999999999,-0.11999999999999976
RUN,15.69,0.07,+16.28%,0.43,16.57,0.836,2023-05-19,16.5,0.15,17.0,0.08,-0.012,-0.1714285714285716
AMD,102.36,1.38,+52.67%,2.62,104.38,0.652,2023-05-26,103.0,2.43,107.0,1.05,-0.012,-0.008695652173913016
SHOP,60.4,0.19,+23.46%,0.81,62.19,0.7979999999999999,2023-05-19,62.0,0.38,63.0,0.19,-0.012,-0.06315789473684255
F,11.47,0.17,+51.52%,0.33,11.67,0.635,2023-05-26,11.5,0.25,12.0,0.08,-0.0124999999999999,-0.07352941176470593
MU,64.29,0.19,+23.46%,0.81,67.19,0.797,2023-05-26,67.0,0.57,68.0,0.38,-0.0129999999999999,-0.06842105263157873
GM,32.0,0.11,+28.21%,0.39,33.11,0.754,2023-05-26,33.0,0.3,33.5,0.19,-0.0129999999999999,-0.11818181818181815
AMZN,114.78,0.01,+1.01%,0.99,126.01,0.977,2023-05-26,126.0,0.08,127.0,0.07,-0.013,-1.3000000000000018
AMD,102.36,0.94,+45.63%,2.06,104.94,0.682,2023-05-26,104.0,1.99,107.0,1.05,-0.0139999999999999,-0.014893617021276541
PNC,117.23,0.5,+33.33%,1.5,118.5,0.743,2023-05-19,118.0,0.95,120.0,0.45,-0.014,-0.02800000000000008
AMZN,114.78,0.02,+2.04%,0.98,125.02,0.966,2023-05-26,125.0,0.11,126.0,0.09,-0.014,-0.7000000000000014
NET,53.62,0.3,+42.86%,0.7,54.3,0.6859999999999999,2023-05-19,54.0,0.76,55.0,0.46,-0.014,-0.046666666666666835
AMD,102.36,0.05,+2.56%,1.95,108.05,0.968,2023-05-19,108.0,0.11,110.0,0.06,-0.014,-0.28000000000000097
TWLO,48.02,0.2,+66.67%,0.3,48.2,0.5710000000000001,2023-05-19,48.0,0.79,48.5,0.59,-0.0144999999999999,-0.07249999999999975
COIN,58.92,0.07,+7.53%,0.93,64.07,0.915,2023-05-19,64.0,0.27,65.0,0.2,-0.0149999999999999,-0.21428571428571372
AMZN,114.78,0.45,+81.82%,0.55,115.45,0.535,2023-05-26,115.0,2.15,116.0,1.7,-0.0149999999999999,-0.03333333333333328
INTC,28.83,0.08,+19.05%,0.42,30.08,0.81,2023-05-26,30.0,0.19,30.5,0.11,-0.0149999999999999,-0.1874999999999996
TSLA,172.88,0.01,+0.40%,2.49,190.01,0.99,2023-05-19,190.0,0.07,192.5,0.06,-0.015,-1.5000000000000024
GOOGL,119.19,0.02,+2.04%,0.98,124.02,0.965,2023-05-19,124.0,0.13,125.0,0.11,-0.015,-0.7500000000000014
ABNB,107.49,0.03,+3.09%,0.97,113.03,0.955,2023-05-19,113.0,0.13,114.0,0.1,-0.015,-0.5000000000000012
AFRM,13.13,0.32,+47.06%,0.68,13.82,0.664,2023-05-26,13.5,0.65,14.5,0.33,-0.0159999999999999,-0.04999999999999994
AMZN,114.78,0.38,+61.29%,0.62,116.38,0.604,2023-05-26,116.0,1.68,117.0,1.3,-0.016,-0.04210526315789475
ABNB,107.49,0.35,+53.85%,0.65,109.35,0.634,2023-05-26,109.0,1.98,110.0,1.63,-0.016,-0.04571428571428568
RIOT,11.14,0.05,+11.11%,0.45,12.05,0.866,2023-05-19,12.0,0.12,12.5,0.07,-0.017,-0.34
MU,64.29,0.12,+13.64%,0.88,66.12,0.863,2023-05-19,66.0,0.23,67.0,0.11,-0.017,-0.14166666666666689
AMD,102.36,0.16,+19.05%,0.84,108.16,0.823,2023-05-26,108.0,0.82,109.0,0.66,-0.017,-0.10625000000000019
AMZN,114.78,0.03,+3.09%,0.97,120.03,0.953,2023-05-19,120.0,0.09,121.0,0.06,-0.017,-0.566666666666668
GM,32.0,0.09,+21.95%,0.41,32.59,0.785,2023-05-19,32.5,0.15,33.0,0.06,-0.0174999999999999,-0.19444444444444423
SQ,56.99,0.17,+20.48%,0.83,60.17,0.812,2023-05-26,60.0,0.52,61.0,0.35,-0.0179999999999999,-0.10588235294117607
ABNB,107.49,0.06,+6.38%,0.94,112.06,0.922,2023-05-19,112.0,0.2,113.0,0.14,-0.0179999999999999,-0.2999999999999994
COIN,58.92,0.22,+12.36%,1.78,63.22,0.8809999999999999,2023-05-19,63.0,0.42,65.0,0.2,-0.0180000000000002,-0.08181818181818279
AFRM,13.13,0.06,+13.64%,0.44,14.06,0.843,2023-05-19,14.0,0.14,14.5,0.08,-0.0185,-0.3083333333333336
AMD,102.36,0.04,+4.17%,0.96,107.04,0.941,2023-05-19,107.0,0.16,108.0,0.12,-0.019,-0.4750000000000011
QCOM,104.47,0.18,+21.95%,0.82,106.18,0.8009999999999999,2023-05-19,106.0,0.42,107.0,0.24,-0.019,-0.1055555555555559
AMD,102.36,0.08,+8.70%,0.92,106.08,0.901,2023-05-19,106.0,0.26,107.0,0.18,-0.0190000000000001,-0.23749999999999974
M,15.33,0.17,+51.52%,0.33,15.67,0.621,2023-05-26,15.5,0.42,16.0,0.25,-0.0195,-0.11470588235294116
ABNB,107.49,0.97,+47.78%,2.03,109.97,0.67,2023-05-26,109.0,1.98,112.0,1.01,-0.0199999999999997,-0.020618556701030785
DIS,91.81,0.62,+44.93%,1.38,92.62,0.68,2023-05-19,92.0,0.8,94.0,0.18,-0.0199999999999998,-0.0322580645161288
ABNB,107.49,0.17,+20.48%,0.83,110.17,0.81,2023-05-19,110.0,0.54,111.0,0.37,-0.0199999999999999,-0.11764705882352897
AMZN,114.78,0.05,+5.26%,0.95,123.05,0.93,2023-05-26,123.0,0.2,124.0,0.15,-0.0199999999999999,-0.39999999999999897
PLUG,7.82,0.14,+38.89%,0.36,8.14,0.68,2023-05-26,8.0,0.26,8.5,0.12,-0.0199999999999999,-0.1428571428571426
CLF,14.9,0.1,+25.00%,0.4,15.6,0.76,2023-05-26,15.5,0.19,16.0,0.09,-0.0199999999999999,-0.19999999999999996
CLF,14.9,0.17,+51.52%,0.33,15.17,0.62,2023-05-26,15.0,0.37,15.5,0.2,-0.02,-0.11764705882352942
DAL,35.12,0.11,+28.21%,0.39,35.61,0.74,2023-05-19,35.5,0.23,36.0,0.12,-0.02,-0.18181818181818185
AMZN,114.78,0.85,+73.91%,1.15,115.85,0.565,2023-05-26,115.0,2.15,117.0,1.3,-0.02,-0.02352941176470597
