Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask","Exp Type"
AMZN,106.21,0.35,+53.85%,0.65,108.35,59.0%,2023-04-28,108,2.87,109,2.52,weekly
XOM,118.2,0.35,+53.85%,0.65,119.35,61.1%,2023-04-28,119,1.26,120,0.91,weekly
GOOG,106.78,0.7,+53.85%,1.3,108.7,61.0%,2023-04-28,108,2.15,110,1.45,weekly
DVN,54.47,0.35,+53.85%,0.65,55.35,61.8%,2023-05-05,55,0.93,56,0.58,weekly
AMZN,106.21,1.05,+53.85%,1.95,109.05,61.9%,2023-04-28,108,2.87,111,1.82,weekly
RTX,102.46,0.7,+53.85%,1.3,103.7,62.6%,2023-04-28,103,1.3,105,0.6,weekly
AMZN,106.21,1.75,+53.85%,3.25,108.75,60.6%,2023-04-28,107,3.3,112,1.55,weekly
QCOM,117.35,0.35,+53.85%,0.65,118.35,61.3%,2023-04-28,118,1.08,119,0.73,weekly
JPM,140.73,0.35,+53.85%,0.65,141.35,59.2%,2023-04-28,141,0.9,142,0.55,weekly
RTX,102.46,0.35,+53.85%,0.65,103.35,59.1%,2023-04-28,103,1.3,104,0.95,weekly
HD,301.64,0.87,+53.37%,1.63,303.37,60.7%,2023-04-28,302.5,2.12,305,1.25,weekly
META,212.79,4.35,+53.37%,8.15,219.35,60.8%,2023-04-28,215,8.45,227.5,4.1,weekly
LULU,381.37,0.87,+53.37%,1.63,383.37,58.0%,2023-04-28,382.5,3.4,385,2.53,weekly
DKNG,21.41,0.52,+53.06%,0.98,22.02,57.9%,2023-05-05,21.5,1.13,23,0.61,weekly
XOM,118.2,1.04,+53.06%,1.96,120.04,62.8%,2023-05-05,119,1.87,122,0.83,weekly
META,212.79,2.6,+53.06%,4.9,220.1,62.0%,2023-04-28,217.5,7.35,225,4.75,weekly
GOOGL,105.97,1.04,+53.06%,1.96,108.04,61.8%,2023-04-28,107,2.23,110,1.19,weekly
GOOGL,105.97,1.38,+52.67%,2.62,108.38,61.4%,2023-05-05,107,2.82,111,1.44,weekly
UBER,30.68,0.69,+52.67%,1.31,31.69,60.9%,2023-05-05,31,1.28,33,0.59,weekly
CAT,223.43,1.72,+52.44%,3.28,226.72,60.8%,2023-04-28,225,4,230,2.28,weekly
AAPL,165.33,1.71,+51.98%,3.29,169.21,65.9%,2023-05-05,167.5,2.78,172.5,1.07,weekly
SBUX,109.29,1.7,+51.52%,3.3,111.7,63.1%,2023-05-05,110,2.56,115,0.86,weekly
VZ,37.1,0.17,+51.52%,0.33,37.67,60.7%,2023-05-05,37.5,0.65,38,0.48,weekly
SQ,64.5,0.34,+51.52%,0.66,65.34,60.4%,2023-04-28,65,1.01,66,0.67,weekly
GOOG,106.78,1.7,+51.52%,3.3,108.7,61.0%,2023-04-28,107,2.6,112,0.9,weekly
META,212.79,1.7,+51.52%,3.3,219.2,60.5%,2023-04-28,217.5,7.35,222.5,5.65,weekly
MGM,44.75,0.17,+51.52%,0.33,45.17,62.7%,2023-04-28,45,0.4,45.5,0.23,weekly
BAC,29.76,0.17,+51.52%,0.33,30.17,63.2%,2023-05-05,30,0.38,30.5,0.21,weekly
NFLX,329.02,2.55,+51.52%,4.95,332.55,61.7%,2023-04-28,330,4.3,337.5,1.75,weekly
DKNG,21.41,0.17,+51.52%,0.33,21.67,53.4%,2023-05-05,21.5,1.13,22,0.96,weekly
SNAP,10.22,0.17,+51.52%,0.33,10.67,58.9%,2023-04-28,10.5,0.65,11,0.48,weekly
GS,343.96,0.85,+51.52%,1.65,345.85,60.9%,2023-04-28,345,2.26,347.5,1.41,weekly
GOOGL,105.97,2.02,+50.75%,3.98,108.02,61.7%,2023-04-28,106,2.72,112,0.7,weekly
AMZN,106.21,2.02,+50.75%,3.98,109.02,60.3%,2023-05-05,107,3.9,113,1.88,weekly
GOOGL,105.97,2.35,+50.54%,4.65,108.35,61.3%,2023-05-05,106,3.3,113,0.95,weekly
GOOG,106.78,1,+50.00%,2,109,62.7%,2023-04-28,108,2.15,111,1.15,weekly
META,212.79,5,+50.00%,10,220,61.8%,2023-04-28,215,8.45,230,3.45,weekly
COST,511.42,1.65,+49.25%,3.35,516.65,62.1%,2023-05-05,515,4.9,520,3.25,weekly
AMZN,106.21,1.32,+49.25%,2.68,109.32,62.9%,2023-04-28,108,2.87,112,1.55,weekly
GOOGL,105.97,1.65,+49.25%,3.35,108.65,62.6%,2023-05-05,107,2.82,112,1.17,weekly
GOOG,106.78,0.33,+49.25%,0.67,108.33,59.0%,2023-04-28,108,2.15,109,1.82,weekly
AMZN,106.21,0.66,+49.25%,1.34,108.66,60.3%,2023-04-28,108,2.87,110,2.21,weekly
AMZN,106.21,1.65,+49.25%,3.35,108.65,59.0%,2023-05-05,107,3.9,112,2.25,weekly
META,212.79,1.65,+49.25%,3.35,221.65,63.1%,2023-05-05,220,7.3,225,5.65,weekly
CVX,171.48,0.82,+48.81%,1.68,173.32,62.7%,2023-04-28,172.5,1.75,175,0.93,weekly
JPM,140.73,1.31,+48.70%,2.69,142.31,63.8%,2023-05-05,141,1.69,145,0.38,weekly
AMZN,106.21,1.96,+48.51%,4.04,108.96,61.5%,2023-04-28,107,3.3,113,1.34,weekly
XOM,118.2,0.65,+48.15%,1.35,119.65,63.8%,2023-04-28,119,1.26,121,0.61,weekly
ATVI,86.09,0.65,+48.15%,1.35,90.65,71.2%,2023-04-28,90,0.91,92,0.26,weekly
AMZN,106.21,0.65,+48.15%,1.35,109.65,64.2%,2023-04-28,109,2.47,111,1.82,weekly
AMZN,106.21,2.6,+48.15%,5.4,109.6,62.3%,2023-05-05,107,3.9,115,1.3,weekly
GOOGL,105.97,1.3,+48.15%,2.7,108.3,63.3%,2023-04-28,107,2.23,111,0.93,weekly
PINS,27.63,0.65,+48.15%,1.35,28.65,62.1%,2023-04-28,28,1.14,30,0.49,weekly
FRC,16,0.65,+48.15%,1.35,16.65,54.8%,2023-04-28,16,2.05,18,1.4,weekly
META,212.79,3.25,+48.15%,6.75,220.75,63.0%,2023-04-28,217.5,7.35,227.5,4.1,weekly
AMZN,106.21,2.27,+47.99%,4.73,109.27,62.7%,2023-04-28,107,3.3,114,1.03,weekly
TSLA,162.55,2.43,+47.93%,5.07,167.43,63.7%,2023-05-05,165,4.45,172.5,2.02,weekly
V,232.76,1.61,+47.49%,3.39,236.61,65.5%,2023-04-28,235,2.81,240,1.2,weekly
AMZN,106.21,2.25,+47.37%,4.75,109.25,61.1%,2023-05-05,107,3.9,114,1.65,weekly
AMD,87.57,0.96,+47.06%,2.04,90.96,64.5%,2023-05-05,90,2.53,93,1.57,weekly
DKNG,21.41,0.16,+47.06%,0.34,21.66,57.7%,2023-04-28,21.5,0.45,22,0.29,weekly
SNAP,10.22,0.16,+47.06%,0.34,10.66,57.9%,2023-05-05,10.5,0.72,11,0.56,weekly
META,212.79,1.6,+47.06%,3.4,221.6,64.3%,2023-04-28,220,6.35,225,4.75,weekly
FRC,16,0.8,+47.06%,1.7,16.8,55.9%,2023-04-28,16,2.05,18.5,1.25,weekly
PYPL,74.29,0.96,+47.06%,2.04,75.96,65.1%,2023-05-05,75,1.41,78,0.45,weekly
ENPH,224.6,0.8,+47.06%,1.7,225.8,51.7%,2023-04-28,225,11.05,227.5,10.25,weekly
X,25.23,0.32,+47.06%,0.68,25.82,60.6%,2023-04-28,25.5,0.72,26.5,0.4,weekly
ENPH,224.6,3.2,+47.06%,6.8,233.2,61.7%,2023-04-28,230,8.8,240,5.6,weekly
UBER,30.68,0.8,+47.06%,1.7,31.8,62.1%,2023-05-05,31,1.28,33.5,0.48,weekly
CVNA,8.37,0.16,+47.06%,0.34,8.66,54.6%,2023-05-05,8.5,0.9,9,0.74,weekly
LYFT,10.22,0.16,+47.06%,0.34,10.66,58.0%,2023-05-05,10.5,0.73,11,0.57,weekly
AAL,13.32,0.16,+47.06%,0.34,13.66,62.2%,2023-05-05,13.5,0.35,14,0.19,weekly
EQT,32.74,0.32,+47.06%,0.68,33.32,61.4%,2023-04-28,33,0.66,34,0.34,weekly
DIS,99.68,0.64,+47.06%,1.36,100.64,64.0%,2023-04-28,100,0.94,102,0.3,weekly
GOOG,106.78,1.9,+46.34%,4.1,108.9,62.1%,2023-04-28,107,2.6,113,0.7,weekly
META,212.79,6.3,+45.99%,13.7,221.3,62.6%,2023-05-05,215,9.4,235,3.1,weekly
QCOM,117.35,0.63,+45.99%,1.37,118.63,64.4%,2023-04-28,118,1.08,120,0.45,weekly
INTC,29.66,0.47,+45.63%,1.03,30.47,62.4%,2023-04-28,30,0.85,31.5,0.38,weekly
GOOG,106.78,1.25,+45.45%,2.75,109.25,64.0%,2023-04-28,108,2.15,112,0.9,weekly
META,212.79,3.9,+45.35%,8.6,221.4,64.0%,2023-04-28,217.5,7.35,230,3.45,weekly
GOOGL,105.97,1.87,+45.28%,4.13,108.87,63.6%,2023-05-05,107,2.82,113,0.95,weekly
GOOG,106.78,0.31,+44.93%,0.69,109.31,64.4%,2023-04-28,109,1.76,110,1.45,weekly
SNAP,10.22,0.31,+44.93%,0.69,10.81,60.5%,2023-05-05,10.5,0.72,11.5,0.41,weekly
DIS,99.68,0.31,+44.93%,0.69,101.31,64.4%,2023-05-05,101,1.18,102,0.87,weekly
ENPH,224.6,7.75,+44.93%,17.25,232.75,61.1%,2023-04-28,225,11.05,250,3.3,weekly
SQ,64.5,0.31,+44.93%,0.69,67.31,62.9%,2023-05-05,67,2.22,68,1.91,weekly
NFLX,329.02,3.1,+44.93%,6.9,333.1,63.5%,2023-04-28,330,4.3,340,1.2,weekly
TTD,61.46,0.31,+44.93%,0.69,62.31,59.5%,2023-04-28,62,1.15,63,0.84,weekly
GS,343.96,1.55,+44.93%,3.45,346.55,64.7%,2023-04-28,345,2.26,350,0.71,weekly
META,212.79,3.1,+44.93%,6.9,223.1,65.1%,2023-05-05,220,7.3,230,4.2,weekly
OXY,62.76,0.31,+44.93%,0.69,63.31,62.2%,2023-04-28,63,0.56,64,0.25,weekly
AMZN,106.21,2.79,+44.93%,6.21,109.79,63.0%,2023-05-05,107,3.9,116,1.11,weekly
DIS,99.68,1.24,+44.93%,2.76,101.24,63.8%,2023-05-05,100,1.64,104,0.4,weekly
GOOGL,105.97,2.16,+44.63%,4.84,108.16,62.5%,2023-04-28,106,2.72,113,0.56,weekly
DKNG,21.41,0.77,+44.51%,1.73,22.27,61.1%,2023-05-05,21.5,1.13,24,0.36,weekly
AMZN,106.21,2.46,+44.40%,5.54,109.46,63.5%,2023-04-28,107,3.3,115,0.84,weekly
AMZN,106.21,1.84,+44.23%,4.16,109.84,65.0%,2023-04-28,108,2.87,114,1.03,weekly
UBER,30.68,0.46,+44.23%,1.04,31.96,63.7%,2023-05-05,31.5,1.05,33,0.59,weekly
AMZN,106.21,0.92,+44.23%,2.08,109.92,65.3%,2023-04-28,109,2.47,112,1.55,weekly
GOOG,106.78,2.45,+44.14%,5.55,109.45,62.6%,2023-05-05,107,3.2,115,0.75,weekly
GOOGL,105.97,1.53,+44.09%,3.47,108.53,64.5%,2023-04-28,107,2.23,112,0.7,weekly
AMZN,106.21,1.53,+44.09%,3.47,109.53,63.8%,2023-04-28,108,2.87,113,1.34,weekly
GOOGL,105.97,0.61,+43.88%,1.39,108.61,64.9%,2023-04-28,108,1.8,110,1.19,weekly
GOOG,106.78,0.61,+43.88%,1.39,109.61,66.0%,2023-04-28,109,1.76,111,1.15,weekly
AMZN,106.21,1.52,+43.68%,3.48,109.52,62.1%,2023-05-05,108,3.4,113,1.88,weekly
GOOGL,105.97,0.91,+43.54%,2.09,108.91,63.8%,2023-05-05,108,2.35,111,1.44,weekly
UBER,30.68,0.91,+43.54%,2.09,31.91,63.2%,2023-05-05,31,1.28,34,0.37,weekly
AMD,87.57,1.21,+43.37%,2.79,91.21,65.4%,2023-05-05,90,2.53,94,1.32,weekly
META,212.79,6.01,+42.96%,13.99,221.01,63.4%,2023-04-28,215,8.45,235,2.44,weekly
AMZN,106.21,0.3,+42.86%,0.7,110.3,66.7%,2023-04-28,110,2.12,111,1.82,weekly
SNAP,10.22,0.3,+42.86%,0.7,10.8,61.4%,2023-04-28,10.5,0.65,11.5,0.35,weekly
PLUG,9.27,0.15,+42.86%,0.35,9.65,62.3%,2023-05-05,9.5,0.35,10,0.2,weekly
NKE,127.09,0.3,+42.86%,0.7,128.3,65.8%,2023-04-28,128,0.78,129,0.48,weekly
SQ,64.5,0.6,+42.86%,1.4,65.6,63.5%,2023-04-28,65,1.01,67,0.41,weekly
FRC,16,0.9,+42.86%,2.1,16.9,56.6%,2023-04-28,16,2.05,19,1.15,weekly
XOM,118.2,0.6,+42.86%,1.4,120.6,66.5%,2023-05-05,120,1.43,122,0.83,weekly
FRC,16,0.45,+42.86%,1.05,16.95,56.9%,2023-04-28,16.5,1.85,18,1.4,weekly
HBI,5,0.15,+42.86%,0.35,5.15,57.6%,2023-05-05,5,0.3,5.5,0.15,weekly
X,25.23,0.3,+42.86%,0.7,26.3,65.5%,2023-05-05,26,0.71,27,0.41,weekly
GOOGL,105.97,0.6,+42.86%,1.4,108.6,62.4%,2023-05-05,108,2.35,110,1.75,weekly
WFC,41.45,0.45,+42.86%,1.05,41.95,60.7%,2023-05-05,41.5,0.61,43,0.16,weekly
GOOGL,105.97,0.3,+42.86%,0.7,108.3,63.3%,2023-04-28,108,1.8,109,1.5,weekly
CVNA,8.37,0.45,+42.86%,1.05,8.95,59.0%,2023-05-05,8.5,0.9,10,0.45,weekly
META,212.79,2.25,+42.86%,5.25,222.25,65.2%,2023-04-28,220,6.35,227.5,4.1,weekly
LYFT,10.22,0.3,+42.86%,0.7,10.8,60.4%,2023-05-05,10.5,0.73,11.5,0.43,weekly
JPM,140.73,0.6,+42.86%,1.4,141.6,62.7%,2023-04-28,141,0.9,143,0.3,weekly
GOOGL,105.97,0.3,+42.86%,0.7,108.3,61.0%,2023-05-05,108,2.35,109,2.05,weekly
BMY,70.54,0.3,+42.86%,0.7,71.3,65.0%,2023-04-28,71,0.54,72,0.24,weekly
DKNG,21.41,0.3,+42.86%,0.7,22.3,61.4%,2023-05-05,22,0.91,23,0.61,weekly
FRC,16,0.6,+42.86%,1.4,17.1,58.0%,2023-04-28,16.5,1.85,18.5,1.25,weekly
PINS,27.63,0.15,+42.86%,0.35,29.15,67.5%,2023-04-28,29,0.74,29.5,0.59,weekly
AMZN,106.21,2.1,+42.86%,4.9,110.1,64.1%,2023-05-05,108,3.4,115,1.3,weekly
MU,59.51,0.9,+42.86%,2.1,60.9,64.8%,2023-05-05,60,1.24,63,0.34,weekly
ROKU,59.06,1.49,+42.45%,3.51,62.49,64.0%,2023-04-28,61,2.83,66,1.34,weekly
META,212.79,5.2,+42.28%,12.3,222.7,64.5%,2023-05-05,217.5,8.3,235,3.1,weekly
TSLA,162.55,2.96,+42.05%,7.04,167.96,65.0%,2023-05-05,165,4.45,175,1.49,weekly
GOOGL,105.97,2.66,+41.96%,6.34,108.66,62.7%,2023-05-05,106,3.3,115,0.64,weekly
DVN,54.47,0.59,+41.84%,1.41,55.59,64.8%,2023-05-05,55,0.93,57,0.34,weekly
AMZN,106.21,2.95,+41.84%,7.05,109.95,63.5%,2023-05-05,107,3.9,117,0.95,weekly
GOOGL,105.97,1.18,+41.84%,2.82,109.18,65.0%,2023-05-05,108,2.35,112,1.17,weekly
GOOG,106.78,2.06,+41.70%,4.94,109.06,63.0%,2023-04-28,107,2.6,114,0.54,weekly
VZ,37.1,0.44,+41.51%,1.06,37.94,65.5%,2023-05-05,37.5,0.65,39,0.21,weekly
BA,205.77,1.46,+41.24%,3.54,211.46,66.4%,2023-05-05,210,3.4,215,1.94,weekly
MCD,293.2,1.46,+41.24%,3.54,296.46,64.2%,2023-04-28,295,2.51,300,1.05,weekly
AMZN,106.21,1.75,+41.18%,4.25,109.75,62.9%,2023-05-05,108,3.4,114,1.65,weekly
ENPH,224.6,6.55,+41.07%,15.95,234.05,62.8%,2023-04-28,227.5,9.85,250,3.3,weekly
AMZN,106.21,2.62,+41.07%,6.38,109.62,64.1%,2023-04-28,107,3.3,116,0.68,weekly
AAPL,165.33,2.18,+40.98%,5.32,169.68,67.6%,2023-05-05,167.5,2.78,175,0.6,weekly
TTD,61.46,0.58,+40.85%,1.42,63.58,65.1%,2023-05-05,63,1.47,65,0.89,weekly
AMD,87.57,0.58,+40.85%,1.42,91.58,66.9%,2023-05-05,91,2.15,93,1.57,weekly
AMZN,106.21,2.03,+40.85%,4.97,110.03,65.7%,2023-04-28,108,2.87,115,0.84,weekly
NVDA,270.42,1.45,+40.85%,3.55,278.95,67.3%,2023-05-05,277.5,4.45,282.5,3,weekly
INTC,29.66,0.58,+40.85%,1.42,30.58,64.0%,2023-04-28,30,0.85,32,0.27,weekly
TDOC,28.17,0.29,+40.85%,0.71,29.29,60.5%,2023-04-28,29,1.28,30,0.99,weekly
AMD,87.57,0.29,+40.85%,0.71,91.29,65.8%,2023-05-05,91,2.15,92,1.86,weekly
GOOG,106.78,1.45,+40.85%,3.55,109.45,65.1%,2023-04-28,108,2.15,113,0.7,weekly
META,212.79,2.9,+40.85%,7.1,222.9,66.2%,2023-04-28,220,6.35,230,3.45,weekly
GOOGL,105.97,0.87,+40.85%,2.13,108.87,66.3%,2023-04-28,108,1.8,111,0.93,weekly
LUV,32.16,0.29,+40.85%,0.71,32.79,63.4%,2023-04-28,32.5,0.56,33.5,0.27,weekly
TTD,61.46,0.58,+40.85%,1.42,62.58,62.4%,2023-04-28,62,1.15,64,0.57,weekly
MARA,8.89,0.29,+40.85%,0.71,9.29,58.3%,2023-05-05,9,0.66,10,0.37,weekly
ROKU,59.06,2.31,+40.60%,5.69,62.31,63.3%,2023-04-28,60,3.25,68,0.94,weekly
AMZN,106.21,1.44,+40.45%,3.56,110.44,67.2%,2023-04-28,109,2.47,114,1.03,weekly
AMD,87.57,1.44,+40.45%,3.56,91.44,66.3%,2023-05-05,90,2.53,95,1.09,weekly
AMZN,106.21,1.15,+40.35%,2.85,109.15,60.8%,2023-05-05,108,3.4,112,2.25,weekly
META,212.79,7.18,+40.29%,17.82,222.18,63.8%,2023-05-05,215,9.4,240,2.22,weekly
GOOG,106.78,0.86,+40.19%,2.14,109.86,67.3%,2023-04-28,109,1.76,112,0.9,weekly
XOM,118.2,0.86,+40.19%,2.14,119.86,65.7%,2023-04-28,119,1.26,122,0.4,weekly
AMZN,106.21,2.29,+40.11%,5.71,110.29,64.7%,2023-05-05,108,3.4,116,1.11,weekly
ABBV,164.08,1.43,+40.06%,3.57,166.43,66.3%,2023-04-28,165,1.77,170,0.34,weekly
META,212.79,6.43,+40.01%,16.07,221.43,64.0%,2023-04-28,215,8.45,237.5,2.02,weekly
UBER,30.68,0.57,+39.86%,1.43,32.07,64.8%,2023-05-05,31.5,1.05,33.5,0.48,weekly
GOOGL,105.97,2.28,+39.86%,5.72,108.28,63.1%,2023-04-28,106,2.72,114,0.44,weekly
AMZN,106.21,0.57,+39.86%,1.43,110.57,67.7%,2023-04-28,110,2.12,112,1.55,weekly
AAPL,165.33,0.71,+39.66%,1.79,170.71,71.4%,2023-05-05,170,1.78,172.5,1.07,weekly
DKNG,21.41,0.85,+39.53%,2.15,22.35,62.0%,2023-05-05,21.5,1.13,24.5,0.28,weekly
AMZN,106.21,1.7,+39.53%,4.3,110.7,66.1%,2023-05-05,109,3,115,1.3,weekly
ROKU,59.06,1.7,+39.53%,4.3,62.7,64.8%,2023-04-28,61,2.83,67,1.13,weekly
AMZN,106.21,1.13,+39.37%,2.87,110.13,66.1%,2023-04-28,109,2.47,113,1.34,weekly
META,212.79,4.91,+39.00%,12.59,222.41,65.5%,2023-04-28,217.5,7.35,235,2.44,weekly
META,212.79,0.7,+38.89%,1.8,220.7,62.9%,2023-04-28,220,6.35,222.5,5.65,weekly
DKNG,21.41,0.14,+38.89%,0.36,22.14,59.5%,2023-05-05,22,0.91,22.5,0.77,weekly
UBER,30.68,0.14,+38.89%,0.36,31.14,64.4%,2023-04-28,31,0.34,31.5,0.2,weekly
SOFI,5.83,0.14,+38.89%,0.36,6.14,63.0%,2023-05-05,6,0.29,6.5,0.15,weekly
MSFT,281.77,1.4,+38.89%,3.6,288.9,68.0%,2023-04-28,287.5,3.5,292.5,2.1,weekly
SNAP,10.22,0.14,+38.89%,0.36,11.14,65.9%,2023-05-05,11,0.55,11.5,0.41,weekly
AMZN,106.21,1.12,+38.89%,2.88,110.12,64.1%,2023-05-05,109,3,113,1.88,weekly
META,212.79,4.2,+38.89%,10.8,224.2,66.6%,2023-05-05,220,7.3,235,3.1,weekly
GOOGL,105.97,1.4,+38.89%,3.6,109.4,65.9%,2023-05-05,108,2.35,113,0.95,weekly
FRC,16,0.7,+38.89%,1.8,17.2,58.7%,2023-04-28,16.5,1.85,19,1.15,weekly
SNAP,10.22,0.42,+38.89%,1.08,10.92,62.4%,2023-05-05,10.5,0.72,12,0.3,weekly
PYPL,74.29,0.28,+38.89%,0.72,76.28,67.7%,2023-05-05,76,0.98,77,0.7,weekly
NFLX,329.02,1.4,+38.89%,3.6,333.9,65.9%,2023-04-28,332.5,3.15,337.5,1.75,weekly
GOOGL,105.97,0.56,+38.89%,1.44,109.56,66.6%,2023-05-05,109,2,111,1.44,weekly
MU,59.51,0.28,+38.89%,0.72,61.28,68.5%,2023-05-05,61,0.83,62,0.55,weekly
NFLX,329.02,3.48,+38.58%,9.02,333.48,64.6%,2023-04-28,330,4.3,342.5,0.82,weekly
GOOGL,105.97,1.67,+38.57%,4.33,108.67,65.2%,2023-04-28,107,2.23,113,0.56,weekly
NVDA,270.42,3.47,+38.43%,9.03,278.47,66.4%,2023-05-05,275,5.45,287.5,1.98,weekly
AMZN,106.21,3.05,+38.36%,7.95,110.05,63.9%,2023-05-05,107,3.9,118,0.85,weekly
GOOGL,105.97,0.83,+38.25%,2.17,109.83,67.8%,2023-05-05,109,2,112,1.17,weekly
AMD,87.57,0.83,+38.25%,2.17,91.83,67.8%,2023-05-05,91,2.15,94,1.32,weekly
TSLA,162.55,1.38,+38.12%,3.62,168.88,67.4%,2023-05-05,167.5,3.4,172.5,2.02,weekly
