Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
CSCO,46.19,0.2,+66.67%,0.3,46.7,0.5710000000000001,2023-05-19,46.5,0.96,47.0,0.76,monthly,-0.0144999999999999,-0.07249999999999975
NVDA,288.52,1.65,+49.25%,3.35,296.65,0.667,2023-05-19,295.0,4.9,300.0,3.25,monthly,-0.0149999999999999,-0.00909090909090896
MU,61.05,0.35,+53.85%,0.65,62.35,0.635,2023-05-19,62.0,1.09,63.0,0.74,monthly,-0.015,-0.04285714285714291
GM,33.58,0.18,+56.25%,0.32,34.18,0.608,2023-05-19,34.0,0.66,34.5,0.48,monthly,-0.016,-0.08888888888888896
DAL,34.13,0.18,+56.25%,0.32,34.68,0.607,2023-05-19,34.5,0.64,35.0,0.46,monthly,-0.0165,-0.09166666666666669
JPM,137.32,0.27,+36.99%,0.73,139.27,0.713,2023-05-12,139.0,0.62,140.0,0.35,weekly,-0.017,-0.062962962962963
NVDA,288.52,0.66,+35.87%,1.84,295.66,0.7290000000000001,2023-05-12,295.0,2.22,297.5,1.56,weekly,-0.0174999999999997,-0.02651515151515125
AMD,94.23,0.32,+47.06%,0.68,97.32,0.662,2023-05-19,97.0,1.95,98.0,1.63,monthly,-0.0179999999999999,-0.05624999999999992
MU,61.05,0.15,+42.86%,0.35,62.65,0.664,2023-05-19,62.5,0.89,63.0,0.74,monthly,-0.0179999999999999,-0.11999999999999987
RIVN,13.77,0.2,+66.67%,0.3,14.2,0.562,2023-05-12,14.0,0.98,14.5,0.78,weekly,-0.0189999999999999,-0.09499999999999977
PBR,10.93,0.18,+56.25%,0.32,11.18,0.602,2023-05-19,11.0,0.34,11.5,0.16,monthly,-0.019,-0.10555555555555557
GOOG,107.61,0.24,+31.58%,0.76,110.24,0.741,2023-05-12,110.0,0.68,111.0,0.44,weekly,-0.019,-0.07916666666666675
AMZN,105.35,0.27,+36.99%,0.73,107.27,0.711,2023-05-12,107.0,0.67,108.0,0.4,weekly,-0.019,-0.07037037037037037
GOOGL,107.06,0.2,+25.00%,0.8,110.2,0.7809999999999999,2023-05-12,110.0,0.54,111.0,0.34,weekly,-0.019,-0.09500000000000042
BAC,27.86,0.17,+51.52%,0.33,28.17,0.621,2023-05-12,28.0,0.3,28.5,0.13,weekly,-0.0195,-0.11470588235294116
QCOM,108.39,0.28,+38.89%,0.72,110.28,0.7,2023-05-12,110.0,0.77,111.0,0.49,weekly,-0.02,-0.07142857142857145
MSFT,306.85,1.84,+58.23%,3.16,309.34,0.628,2023-05-12,307.5,2.8,312.5,0.96,weekly,-0.02,-0.010869565217391268
NFLX,330.59,2.05,+69.49%,2.95,334.55,0.586,2023-05-19,332.5,6.55,337.5,4.5,monthly,-0.0200000000000004,-0.009756097560975776
GM,33.58,0.15,+42.86%,0.35,34.15,0.659,2023-05-12,34.0,0.35,34.5,0.2,weekly,-0.0204999999999999,-0.1366666666666665
WFC,38.71,0.17,+51.52%,0.33,39.17,0.619,2023-05-12,39.0,0.42,39.5,0.25,weekly,-0.0205,-0.12058823529411768
PLUG,9.31,0.19,+61.29%,0.31,9.69,0.578,2023-05-19,9.5,0.7,10.0,0.51,monthly,-0.021,-0.11052631578947378
TGT,156.2,0.79,+46.20%,1.71,158.29,0.675,2023-05-12,157.5,1.33,160.0,0.54,weekly,-0.0224999999999998,-0.028481012658227695
NVDA,288.52,0.85,+51.52%,1.65,295.85,0.6509999999999999,2023-05-19,295.0,4.9,297.5,4.05,monthly,-0.0225000000000001,-0.026470588235294395
BAC,27.86,0.13,+35.14%,0.37,28.63,0.6940000000000001,2023-05-19,28.5,0.29,29.0,0.16,monthly,-0.0229999999999999,-0.1769230769230766
ORCL,96.61,0.34,+51.52%,0.66,97.34,0.637,2023-05-12,97.0,0.64,98.0,0.3,weekly,-0.0229999999999999,-0.06764705882352942
BAC,27.86,0.35,+53.85%,0.65,28.35,0.627,2023-05-19,28.0,0.51,29.0,0.16,monthly,-0.023,-0.06571428571428575
CSCO,46.19,0.13,+35.14%,0.37,47.63,0.6920000000000001,2023-05-19,47.5,0.55,48.0,0.42,monthly,-0.0239999999999999,-0.1846153846153843
PLUG,9.31,0.18,+56.25%,0.32,9.68,0.5920000000000001,2023-05-12,9.5,0.57,10.0,0.39,weekly,-0.0239999999999999,-0.13333333333333305
X,21.66,0.17,+51.52%,0.33,22.17,0.612,2023-05-19,22.0,0.54,22.5,0.37,monthly,-0.024,-0.14117647058823535
INTC,30.67,0.17,+51.52%,0.33,31.17,0.612,2023-05-19,31.0,0.52,31.5,0.35,monthly,-0.024,-0.14117647058823535
FCX,36.74,0.33,+49.25%,0.67,37.33,0.6459999999999999,2023-05-12,37.0,0.53,38.0,0.2,weekly,-0.0240000000000001,-0.07272727272727303
PARA,16.95,0.11,+28.21%,0.39,17.61,0.731,2023-05-12,17.5,0.21,18.0,0.1,weekly,-0.0245,-0.22272727272727283
MRO,23.23,0.15,+42.86%,0.35,23.65,0.6509999999999999,2023-05-12,23.5,0.3,24.0,0.15,weekly,-0.0245,-0.1633333333333336
MSFT,306.85,0.74,+42.05%,1.76,310.74,0.6940000000000001,2023-05-12,310.0,1.7,312.5,0.96,weekly,-0.0249999999999999,-0.03378378378378356
GOOGL,107.06,0.2,+25.00%,0.8,111.2,0.775,2023-05-19,111.0,0.73,112.0,0.53,monthly,-0.0249999999999999,-0.12499999999999989
SHOP,64.74,0.43,+75.44%,0.57,65.43,0.545,2023-05-19,65.0,2.32,66.0,1.89,monthly,-0.0249999999999999,-0.05813953488372082
AFRM,11.67,0.19,+61.29%,0.31,12.19,0.57,2023-05-12,12.0,0.98,12.5,0.79,weekly,-0.025,-0.1315789473684212
AFRM,11.67,0.17,+51.52%,0.33,12.67,0.61,2023-05-19,12.5,1.0,13.0,0.83,monthly,-0.025,-0.14705882352941185
CLF,15.01,0.13,+35.14%,0.37,15.63,0.6890000000000001,2023-05-19,15.5,0.3,16.0,0.17,monthly,-0.0254999999999999,-0.19615384615384587
AFRM,11.67,0.16,+47.06%,0.34,12.66,0.629,2023-05-12,12.5,0.78,13.0,0.62,weekly,-0.0254999999999999,-0.15937500000000002
LAZR,6.34,0.17,+51.52%,0.33,6.67,0.609,2023-05-12,6.5,0.44,7.0,0.27,weekly,-0.0254999999999999,-0.1500000000000001
CHPT,8.95,0.18,+56.25%,0.32,9.18,0.589,2023-05-19,9.0,0.38,9.5,0.2,monthly,-0.0255,-0.14166666666666672
HOOD,8.84,0.17,+51.52%,0.33,9.17,0.608,2023-05-19,9.0,0.39,9.5,0.22,monthly,-0.0259999999999999,-0.15294117647058825
UAL,45.96,0.18,+56.25%,0.32,46.68,0.5870000000000001,2023-05-19,46.5,1.01,47.0,0.83,monthly,-0.0264999999999999,-0.14722222222222203
OXY,59.47,0.1,+25.00%,0.4,62.1,0.747,2023-05-19,62.0,0.61,62.5,0.51,monthly,-0.0265,-0.265
CSCO,46.19,0.32,+47.06%,0.68,47.32,0.653,2023-05-19,47.0,0.74,48.0,0.42,monthly,-0.0269999999999999,-0.08437499999999994
PARA,16.95,0.1,+25.00%,0.4,18.1,0.746,2023-05-19,18.0,0.3,18.5,0.2,monthly,-0.027,-0.27
DIS,103.58,0.35,+53.85%,0.65,106.35,0.623,2023-05-19,106.0,2.44,107.0,2.09,monthly,-0.027,-0.07714285714285722
PARA,16.95,0.18,+56.25%,0.32,17.18,0.586,2023-05-12,17.0,0.4,17.5,0.22,weekly,-0.027,-0.15000000000000005
BABA,82.9,0.42,+72.41%,0.58,83.42,0.5529999999999999,2023-05-12,83.0,1.55,84.0,1.13,weekly,-0.027,-0.06428571428571442
WFC,38.71,0.11,+28.21%,0.39,40.11,0.725,2023-05-19,40.0,0.35,40.5,0.24,monthly,-0.0275,-0.2500000000000001
XOM,109.72,0.39,+63.93%,0.61,110.39,0.5820000000000001,2023-05-12,110.0,1.09,111.0,0.7,weekly,-0.0279999999999998,-0.0717948717948716
OXY,59.47,0.38,+61.29%,0.62,60.38,0.5920000000000001,2023-05-19,60.0,1.32,61.0,0.94,monthly,-0.0279999999999999,-0.07368421052631552
DVN,51.63,0.4,+66.67%,0.6,52.4,0.5720000000000001,2023-05-19,52.0,1.51,53.0,1.11,monthly,-0.0279999999999999,-0.06999999999999977
AMZN,105.35,0.22,+28.21%,0.78,109.22,0.752,2023-05-19,109.0,0.81,110.0,0.59,monthly,-0.0279999999999999,-0.12727272727272732
M,14.99,0.18,+56.25%,0.32,15.18,0.584,2023-05-12,15.0,0.33,15.5,0.15,weekly,-0.028,-0.1555555555555557
GM,33.58,0.13,+35.14%,0.37,34.63,0.6829999999999999,2023-05-19,34.5,0.46,35.0,0.33,monthly,-0.0285,-0.21923076923076942
WFC,38.71,0.11,+28.21%,0.39,39.61,0.722,2023-05-12,39.5,0.24,40.0,0.13,weekly,-0.029,-0.2636363636363638
CHPT,8.95,0.16,+47.06%,0.34,9.16,0.622,2023-05-12,9.0,0.24,9.5,0.08,weekly,-0.029,-0.18125000000000008
AMD,94.23,0.38,+61.29%,0.62,95.38,0.591,2023-05-12,95.0,1.8,96.0,1.42,weekly,-0.029,-0.07631578947368427
DIS,103.58,0.39,+63.93%,0.61,105.39,0.581,2023-05-19,105.0,2.85,106.0,2.46,monthly,-0.029,-0.07435897435897439
KEY,9.8,0.15,+42.86%,0.35,10.15,0.64,2023-05-12,10.0,0.25,10.5,0.1,weekly,-0.03,-0.19999999999999993
ROKU,55.42,0.37,+58.73%,0.63,56.37,0.6,2023-05-12,56.0,1.25,57.0,0.88,weekly,-0.03,-0.08108108108108107
GOOG,107.61,0.56,+38.89%,1.44,110.56,0.705,2023-05-19,110.0,1.19,112.0,0.63,monthly,-0.03,-0.05357142857142866
AMD,94.23,0.8,+66.67%,1.2,95.8,0.585,2023-05-19,95.0,2.77,97.0,1.97,monthly,-0.03,-0.037500000000000026
DAL,34.13,0.14,+38.89%,0.36,34.64,0.659,2023-05-12,34.5,0.33,35.0,0.19,weekly,-0.0304999999999999,-0.2178571428571426
AFRM,11.67,0.19,+61.29%,0.31,12.19,0.5589999999999999,2023-05-19,12.0,1.2,12.5,1.01,monthly,-0.0305,-0.16052631578947388
JD,35.6,0.12,+31.58%,0.38,37.62,0.698,2023-05-12,37.5,0.79,38.0,0.67,weekly,-0.031,-0.2583333333333335
OXY,59.47,0.35,+53.85%,0.65,60.35,0.619,2023-05-12,60.0,0.93,61.0,0.58,weekly,-0.031,-0.08857142857142859
HOOD,8.84,0.16,+47.06%,0.34,9.16,0.618,2023-05-12,9.0,0.34,9.5,0.18,weekly,-0.031,-0.19375000000000003
PLTR,7.76,0.16,+47.06%,0.34,8.16,0.616,2023-05-19,8.0,0.44,8.5,0.28,monthly,-0.032,-0.2
PARA,16.95,0.14,+38.89%,0.36,17.64,0.6559999999999999,2023-05-19,17.5,0.45,18.0,0.31,monthly,-0.032,-0.22857142857142873
GOOG,107.61,1.44,+56.25%,2.56,109.44,0.632,2023-05-19,108.0,2.07,112.0,0.63,monthly,-0.032,-0.02222222222222224
AAL,14.49,0.18,+56.25%,0.32,14.68,0.574,2023-05-19,14.5,0.37,15.0,0.19,monthly,-0.033,-0.18333333333333346
CHPT,8.95,0.1,+25.00%,0.4,9.6,0.733,2023-05-19,9.5,0.19,10.0,0.09,monthly,-0.0335,-0.3350000000000001
SCHW,48.11,0.12,+31.58%,0.38,50.12,0.693,2023-05-19,50.0,0.68,50.5,0.56,monthly,-0.0335,-0.27916666666666695
VALE,14.07,0.11,+28.21%,0.39,14.61,0.7120000000000001,2023-05-19,14.5,0.21,15.0,0.1,monthly,-0.0339999999999999,-0.3090909090909088
DIS,103.58,0.21,+26.58%,0.79,109.21,0.7559999999999999,2023-05-12,109.0,1.2,110.0,0.99,weekly,-0.0340000000000001,-0.16190476190476247
CSCO,46.19,0.54,+56.25%,0.96,47.04,0.617,2023-05-19,46.5,0.96,48.0,0.42,monthly,-0.0344999999999999,-0.0638888888888888
XOM,109.72,0.28,+38.89%,0.72,111.28,0.685,2023-05-12,111.0,0.69,112.0,0.41,weekly,-0.0349999999999999,-0.12499999999999968
UAL,45.96,0.41,+69.49%,0.59,46.41,0.555,2023-05-19,46.0,1.24,47.0,0.83,monthly,-0.0349999999999999,-0.08536585365853644
OXY,59.47,0.21,+26.58%,0.79,62.21,0.755,2023-05-19,62.0,0.61,63.0,0.4,monthly,-0.035,-0.16666666666666674
MU,61.05,0.27,+36.99%,0.73,62.27,0.695,2023-05-12,62.0,0.56,63.0,0.29,weekly,-0.035,-0.12962962962962968
PYPL,75.82,0.24,+31.58%,0.76,80.24,0.725,2023-05-12,80.0,1.35,81.0,1.11,weekly,-0.035,-0.14583333333333345
PLUG,9.31,0.12,+31.58%,0.38,10.12,0.69,2023-05-12,10.0,0.38,10.5,0.26,weekly,-0.035,-0.29166666666666696
NFLX,330.59,0.97,+63.40%,1.53,333.47,0.598,2023-05-12,332.5,3.9,335.0,2.93,weekly,-0.0350000000000001,-0.03608247422680426
UAL,45.96,0.2,+66.67%,0.3,46.2,0.529,2023-05-19,46.0,1.24,46.5,1.04,monthly,-0.0354999999999999,-0.17749999999999982
GOOG,107.61,0.59,+41.84%,1.41,109.59,0.687,2023-05-12,109.0,1.03,111.0,0.44,weekly,-0.0359999999999998,-0.061016949152542195
DIS,103.58,0.33,+49.25%,0.67,106.33,0.634,2023-05-12,106.0,2.11,107.0,1.78,weekly,-0.036,-0.1090909090909091
GM,33.58,0.33,+49.25%,0.67,34.33,0.634,2023-05-19,34.0,0.66,35.0,0.33,monthly,-0.036,-0.1090909090909091
JPM,137.32,0.52,+35.14%,1.48,140.52,0.722,2023-05-19,140.0,0.95,142.0,0.43,monthly,-0.036,-0.0692307692307693
PLTR,7.76,0.15,+42.86%,0.35,8.15,0.626,2023-05-12,8.0,0.37,8.5,0.22,weekly,-0.0369999999999999,-0.24666666666666662
UBER,38.79,0.37,+58.73%,0.63,39.37,0.593,2023-05-19,39.0,0.85,40.0,0.48,monthly,-0.037,-0.10000000000000002
TSLA,171.98,1.1,+78.57%,1.4,173.6,0.545,2023-05-19,172.5,5.4,175.0,4.3,monthly,-0.0374999999999997,-0.034090909090908894
HAL,30.22,0.28,+38.89%,0.72,31.28,0.682,2023-05-19,31.0,0.55,32.0,0.27,monthly,-0.0379999999999999,-0.13571428571428534
MPW,8.6,0.1,+25.00%,0.4,9.1,0.7240000000000001,2023-05-19,9.0,0.16,9.5,0.06,monthly,-0.0379999999999999,-0.37999999999999956
RIVN,13.77,0.13,+35.14%,0.37,15.13,0.664,2023-05-19,15.0,0.73,15.5,0.6,monthly,-0.0379999999999999,-0.29230769230769216
FCX,36.74,0.24,+31.58%,0.76,38.24,0.722,2023-05-19,38.0,0.51,39.0,0.27,monthly,-0.038,-0.1583333333333335
RIVN,13.77,0.15,+42.86%,0.35,14.65,0.623,2023-05-12,14.5,0.77,15.0,0.62,weekly,-0.0384999999999999,-0.2566666666666666
GOOG,107.61,0.96,+47.06%,2.04,109.96,0.667,2023-05-19,109.0,1.59,112.0,0.63,monthly,-0.0389999999999999,-0.040624999999999856
INTC,30.67,0.11,+28.21%,0.39,31.61,0.7020000000000001,2023-05-19,31.5,0.33,32.0,0.22,monthly,-0.0389999999999999,-0.3545454545454543
RIVN,13.77,0.12,+31.58%,0.38,15.12,0.682,2023-05-12,15.0,0.59,15.5,0.47,weekly,-0.0389999999999999,-0.3249999999999999
JD,35.6,0.38,+61.29%,0.62,36.38,0.581,2023-05-12,36.0,1.34,37.0,0.96,weekly,-0.039,-0.10263157894736855
C,46.65,0.1,+25.00%,0.4,47.6,0.721,2023-05-12,47.5,0.24,48.0,0.14,weekly,-0.0395,-0.39500000000000013
PLUG,9.31,0.13,+35.14%,0.37,10.13,0.6609999999999999,2023-05-19,10.0,0.5,10.5,0.37,monthly,-0.0395,-0.3038461538461541
GOOGL,107.06,0.49,+32.45%,1.51,110.49,0.735,2023-05-19,110.0,1.02,112.0,0.53,monthly,-0.04,-0.08163265306122457
DKNG,24.39,0.12,+31.58%,0.38,25.12,0.679,2023-05-12,25.0,0.37,25.5,0.25,weekly,-0.0404999999999999,-0.33749999999999986
SOFI,5.46,0.15,+42.86%,0.35,5.65,0.619,2023-05-19,5.5,0.22,6.0,0.07,monthly,-0.0404999999999999,-0.26999999999999996
MU,61.05,0.24,+31.58%,0.76,63.24,0.7190000000000001,2023-05-19,63.0,0.72,64.0,0.48,monthly,-0.0409999999999999,-0.170833333333333
DIS,103.58,0.37,+58.73%,0.63,105.37,0.589,2023-05-12,105.0,2.5,106.0,2.13,weekly,-0.041,-0.11081081081081089
LYFT,8.42,0.16,+47.06%,0.34,8.66,0.597,2023-05-19,8.5,0.35,9.0,0.19,monthly,-0.0415,-0.25937500000000013
PINS,21.7,0.15,+42.86%,0.35,22.15,0.616,2023-05-19,22.0,0.45,22.5,0.3,monthly,-0.0419999999999999,-0.27999999999999997
DVN,51.63,0.37,+58.73%,0.63,52.37,0.588,2023-05-12,52.0,1.12,53.0,0.75,weekly,-0.042,-0.11351351351351358
DIS,103.58,0.24,+31.58%,0.76,108.24,0.718,2023-05-12,108.0,1.45,109.0,1.21,weekly,-0.042,-0.1750000000000002
