Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,ExpectedValue,KellyCriterion
PYPL,62.41,0.01,+1.01%,0.99,66.01,0.953,2023-05-19,66.0,0.07,67.0,0.06,-0.037,-3.7000000000000037
AMD,96.68,0.02,+2.04%,0.98,103.02,0.943,2023-05-19,103.0,0.11,104.0,0.09,-0.037,-1.8500000000000023
MU,63.98,0.02,+4.17%,0.48,67.02,0.883,2023-05-19,67.0,0.14,67.5,0.12,-0.0384999999999999,-1.9249999999999996
UAL,45.47,0.03,+6.38%,0.47,47.53,0.863,2023-05-19,47.5,0.11,48.0,0.08,-0.0385,-1.2833333333333334
DIS,92.24,0.02,+2.04%,0.98,96.02,0.941,2023-05-19,96.0,0.08,97.0,0.06,-0.039,-1.9500000000000022
C,46.25,0.15,+42.86%,0.35,46.65,0.621,2023-05-19,46.5,0.32,47.0,0.17,-0.0394999999999999,-0.26333333333333325
NVDA,288.66,0.05,+1.01%,4.95,310.05,0.982,2023-05-19,310.0,0.12,315.0,0.07,-0.04,-0.8000000000000015
ZIM,17.26,0.12,+31.58%,0.38,17.62,0.677,2023-05-19,17.5,0.21,18.0,0.09,-0.0414999999999999,-0.3458333333333332
ATVI,78.5,0.06,+4.17%,1.44,81.06,0.932,2023-05-19,81.0,0.15,82.5,0.09,-0.0419999999999999,-0.6999999999999988
CSCO,47.19,0.04,+8.70%,0.46,50.04,0.836,2023-05-19,50.0,0.17,50.5,0.13,-0.042,-1.0500000000000005
SQ,56.97,0.03,+3.09%,0.97,61.03,0.927,2023-05-19,61.0,0.1,62.0,0.07,-0.0429999999999999,-1.4333333333333318
NEM,47.24,0.16,+47.06%,0.34,47.66,0.594,2023-05-19,47.5,0.57,48.0,0.41,-0.043,-0.2687500000000001
PARA,15.66,0.01,+2.04%,0.49,17.01,0.8909999999999999,2023-05-19,17.0,0.08,17.5,0.07,-0.0445,-4.450000000000004
ADBE,343.6,0.02,+0.81%,2.48,365.02,0.974,2023-05-19,365.0,0.14,367.5,0.12,-0.0449999999999997,-2.250000000000003
CSCO,47.19,0.14,+38.89%,0.36,48.14,0.63,2023-05-19,48.0,0.68,48.5,0.54,-0.0449999999999999,-0.32142857142857123
FCX,36.12,0.04,+8.70%,0.46,37.54,0.83,2023-05-19,37.5,0.12,38.0,0.08,-0.045,-1.1250000000000007
NFLX,337.32,0.02,+0.40%,4.98,365.02,0.987,2023-05-19,365.0,0.1,370.0,0.08,-0.045,-2.250000000000003
HD,288.83,3.0,+66.67%,4.5,293.0,0.594,2023-05-19,290.0,6.2,297.5,3.2,-0.0450000000000001,-0.015000000000000097
BP,36.31,0.14,+38.89%,0.36,36.64,0.629,2023-05-19,36.5,0.26,37.0,0.12,-0.0454999999999999,-0.32499999999999984
DKNG,23.72,0.14,+38.89%,0.36,24.14,0.627,2023-05-19,24.0,0.35,24.5,0.21,-0.0464999999999999,-0.33214285714285696
AA,37.04,0.06,+13.64%,0.44,38.56,0.787,2023-05-19,38.5,0.22,39.0,0.16,-0.0464999999999999,-0.7749999999999999
AFRM,12.94,0.17,+51.52%,0.33,13.17,0.5660000000000001,2023-05-19,13.0,0.46,13.5,0.29,-0.0469999999999999,-0.27647058823529397
USB,29.73,0.05,+11.11%,0.45,31.05,0.8059999999999999,2023-05-19,31.0,0.15,31.5,0.1,-0.047,-0.9400000000000005
BABA,88.03,0.13,+14.94%,0.87,95.13,0.823,2023-05-19,95.0,0.82,96.0,0.69,-0.047,-0.3615384615384618
GOOG,117.48,0.04,+4.17%,0.96,122.04,0.913,2023-05-19,122.0,0.14,123.0,0.1,-0.047,-1.174999999999999
CSCO,47.19,0.36,+56.25%,0.64,47.86,0.593,2023-05-19,47.5,0.9,48.5,0.54,-0.047,-0.13055555555555565
AFRM,12.94,0.06,+13.64%,0.44,14.06,0.785,2023-05-19,14.0,0.16,14.5,0.1,-0.0474999999999999,-0.7916666666666665
DKNG,23.72,0.08,+19.05%,0.42,24.58,0.745,2023-05-19,24.5,0.19,25.0,0.11,-0.0475,-0.5937499999999999
IQ,6.03,0.09,+21.95%,0.41,6.59,0.725,2023-05-19,6.5,0.18,7.0,0.09,-0.0475,-0.5277777777777779
SHOP,62.13,0.06,+6.38%,0.94,66.06,0.892,2023-05-19,66.0,0.18,67.0,0.12,-0.0479999999999999,-0.7999999999999999
GOLD,19.35,0.12,+31.58%,0.38,19.62,0.664,2023-05-19,19.5,0.19,20.0,0.07,-0.0479999999999999,-0.39999999999999997
AFRM,12.94,0.11,+28.21%,0.39,13.61,0.684,2023-05-19,13.5,0.28,14.0,0.17,-0.0479999999999999,-0.4363636363636361
BABA,88.03,0.1,+11.11%,0.9,96.1,0.852,2023-05-19,96.0,0.68,97.0,0.58,-0.048,-0.48000000000000004
FCX,36.12,0.08,+19.05%,0.42,37.08,0.742,2023-05-19,37.0,0.22,37.5,0.14,-0.0489999999999999,-0.6124999999999999
X,21.51,0.09,+21.95%,0.41,22.09,0.722,2023-05-19,22.0,0.17,22.5,0.08,-0.049,-0.5444444444444445
TTD,63.75,0.1,+11.11%,0.9,67.1,0.851,2023-05-19,67.0,0.27,68.0,0.17,-0.049,-0.4900000000000001
GOOGL,117.04,0.02,+2.04%,0.98,122.02,0.931,2023-05-19,122.0,0.11,123.0,0.09,-0.049,-2.449999999999997
CSCO,47.19,0.3,+42.86%,0.7,48.3,0.6509999999999999,2023-05-19,48.0,0.68,49.0,0.38,-0.049,-0.1633333333333336
UAL,45.47,0.05,+11.11%,0.45,47.05,0.8009999999999999,2023-05-19,47.0,0.17,47.5,0.12,-0.0495,-0.9900000000000005
AMD,96.68,0.04,+4.17%,0.96,102.04,0.91,2023-05-19,102.0,0.16,103.0,0.12,-0.0499999999999999,-1.249999999999999
PDD,65.84,0.31,+44.93%,0.69,67.31,0.64,2023-05-19,67.0,1.23,68.0,0.92,-0.0499999999999999,-0.161290322580645
DKNG,23.72,0.03,+6.38%,0.47,25.03,0.84,2023-05-19,25.0,0.1,25.5,0.07,-0.05,-1.6666666666666674
AMZN,110.58,0.11,+12.36%,0.89,114.11,0.84,2023-05-19,114.0,0.3,115.0,0.19,-0.05,-0.45454545454545486
AMD,96.68,0.02,+1.01%,1.98,104.02,0.965,2023-05-19,104.0,0.08,106.0,0.06,-0.05,-2.5000000000000027
NVDA,288.66,0.03,+1.21%,2.47,307.53,0.968,2023-05-19,307.5,0.16,310.0,0.13,-0.05,-1.6666666666666694
BABA,88.03,0.16,+19.05%,0.84,94.16,0.789,2023-05-19,94.0,0.99,95.0,0.83,-0.0509999999999999,-0.3187499999999997
TWLO,46.95,0.02,+2.04%,0.98,51.02,0.929,2023-05-19,51.0,0.11,52.0,0.09,-0.0509999999999999,-2.549999999999997
AMZN,110.58,0.18,+21.95%,0.82,113.18,0.769,2023-05-19,113.0,0.49,114.0,0.31,-0.0509999999999999,-0.2833333333333332
DAL,33.65,0.12,+31.58%,0.38,34.12,0.657,2023-05-19,34.0,0.28,34.5,0.16,-0.0514999999999999,-0.42916666666666664
C,46.25,0.08,+19.05%,0.42,47.08,0.737,2023-05-19,47.0,0.16,47.5,0.08,-0.0515,-0.6437499999999999
U,29.95,0.09,+9.89%,0.91,32.09,0.858,2023-05-19,32.0,0.18,33.0,0.09,-0.052,-0.577777777777778
NVDA,288.66,0.08,+3.31%,2.42,305.08,0.947,2023-05-19,305.0,0.25,307.5,0.17,-0.0524999999999998,-0.6562500000000013
PARA,15.66,0.05,+11.11%,0.45,16.55,0.795,2023-05-19,16.5,0.16,17.0,0.11,-0.0524999999999999,-1.0499999999999994
TWLO,46.95,0.18,+56.25%,0.32,47.18,0.534,2023-05-19,47.0,0.94,47.5,0.76,-0.053,-0.2944444444444444
PINS,22.08,0.09,+21.95%,0.41,22.59,0.713,2023-05-19,22.5,0.17,23.0,0.08,-0.0535,-0.5944444444444446
GM,32.44,0.16,+47.06%,0.34,32.66,0.573,2023-05-19,32.5,0.36,33.0,0.2,-0.0535,-0.3343750000000001
LVS,60.1,0.01,+2.04%,0.49,62.51,0.872,2023-05-19,62.5,0.1,63.0,0.09,-0.054,-5.3999999999999995
XOM,105.8,0.02,+2.04%,0.98,110.02,0.926,2023-05-19,110.0,0.08,111.0,0.06,-0.054,-2.6999999999999975
GOOGL,117.04,0.06,+6.38%,0.94,121.06,0.8859999999999999,2023-05-19,121.0,0.18,122.0,0.12,-0.0540000000000001,-0.9000000000000018
RUN,17.05,0.12,+31.58%,0.38,17.62,0.649,2023-05-19,17.5,0.35,18.0,0.23,-0.0554999999999999,-0.46249999999999997
AR,22.8,0.14,+38.89%,0.36,23.14,0.605,2023-05-19,23.0,0.36,23.5,0.22,-0.0574999999999999,-0.41071428571428564
GM,32.44,0.09,+21.95%,0.41,33.09,0.705,2023-05-19,33.0,0.19,33.5,0.1,-0.0575,-0.6388888888888891
SCHW,51.48,0.17,+20.48%,0.83,53.17,0.772,2023-05-19,53.0,0.31,54.0,0.14,-0.0579999999999999,-0.3411764705882351
LUV,29.09,0.09,+21.95%,0.41,29.59,0.7040000000000001,2023-05-19,29.5,0.16,30.0,0.07,-0.0579999999999999,-0.644444444444444
ROKU,54.75,0.05,+5.26%,0.95,59.05,0.892,2023-05-19,59.0,0.17,60.0,0.12,-0.0579999999999999,-1.1599999999999997
PARA,15.66,0.11,+28.21%,0.39,16.11,0.664,2023-05-19,16.0,0.29,16.5,0.18,-0.0579999999999999,-0.5272727272727272
BABA,88.03,0.19,+23.46%,0.81,93.19,0.752,2023-05-19,93.0,1.2,94.0,1.01,-0.0579999999999999,-0.30526315789473685
CSCO,47.19,0.52,+53.06%,0.98,48.02,0.614,2023-05-19,47.5,0.9,49.0,0.38,-0.059,-0.11346153846153846
TSLA,168.28,0.06,+2.46%,2.44,185.06,0.952,2023-05-19,185.0,0.24,187.5,0.18,-0.0599999999999998,-1.0000000000000018
WFC,39.03,0.1,+25.00%,0.4,39.6,0.68,2023-05-19,39.5,0.22,40.0,0.12,-0.0599999999999999,-0.5999999999999998
DIS,92.24,0.06,+6.38%,0.94,95.06,0.88,2023-05-19,95.0,0.15,96.0,0.09,-0.0599999999999999,-1.0000000000000002
RIOT,11.27,0.08,+19.05%,0.42,12.08,0.72,2023-05-19,12.0,0.24,12.5,0.16,-0.06,-0.75
GOOG,117.48,0.08,+8.70%,0.92,121.08,0.86,2023-05-19,121.0,0.23,122.0,0.15,-0.06,-0.7500000000000001
AMD,96.68,0.37,+58.73%,0.63,97.37,0.57,2023-05-19,97.0,1.22,98.0,0.85,-0.06,-0.16216216216216225
DAL,33.65,0.05,+11.11%,0.45,34.55,0.779,2023-05-19,34.5,0.14,35.0,0.09,-0.0604999999999999,-1.2099999999999997
ZM,65.67,0.05,+5.26%,0.95,69.05,0.888,2023-05-19,69.0,0.22,70.0,0.17,-0.0619999999999999,-1.2399999999999995
BAC,27.79,0.11,+28.21%,0.39,28.11,0.6559999999999999,2023-05-19,28.0,0.18,28.5,0.07,-0.062,-0.563636363636364
SHOP,62.13,0.11,+12.36%,0.89,65.11,0.828,2023-05-19,65.0,0.31,66.0,0.2,-0.062,-0.563636363636364
GM,32.44,0.03,+6.38%,0.47,33.53,0.815,2023-05-19,33.5,0.09,34.0,0.06,-0.0625,-2.0833333333333344
TTD,63.75,0.36,+56.25%,0.64,64.36,0.5770000000000001,2023-05-19,64.0,1.16,65.0,0.8,-0.0629999999999999,-0.17499999999999982
PDD,65.84,0.15,+17.65%,0.85,69.15,0.787,2023-05-19,69.0,0.62,70.0,0.47,-0.0629999999999999,-0.4199999999999997
TSM,85.31,0.07,+7.53%,0.93,88.07,0.867,2023-05-19,88.0,0.15,89.0,0.08,-0.063,-0.9
KR,48.9,0.08,+19.05%,0.42,49.58,0.713,2023-05-19,49.5,0.18,50.0,0.1,-0.0635,-0.7937500000000001
JD,37.9,0.12,+31.58%,0.38,38.62,0.633,2023-05-19,38.5,0.54,39.0,0.42,-0.0635,-0.5291666666666667
JPM,135.38,0.03,+3.09%,0.97,139.03,0.906,2023-05-19,139.0,0.09,140.0,0.06,-0.064,-2.1333333333333324
ATVI,78.5,0.07,+3.63%,1.93,81.07,0.933,2023-05-19,81.0,0.15,83.0,0.08,-0.0640000000000001,-0.9142857142857126
SHOP,62.13,0.19,+23.46%,0.81,64.19,0.745,2023-05-19,64.0,0.51,65.0,0.32,-0.065,-0.34210526315789486
AMD,96.68,0.07,+7.53%,0.93,101.07,0.865,2023-05-19,101.0,0.24,102.0,0.17,-0.065,-0.9285714285714286
HAL,29.41,0.09,+21.95%,0.41,30.09,0.69,2023-05-19,30.0,0.23,30.5,0.14,-0.065,-0.7222222222222224
ROKU,54.75,0.1,+11.11%,0.9,58.1,0.835,2023-05-19,58.0,0.28,59.0,0.18,-0.065,-0.6500000000000002
NFLX,337.32,0.06,+2.46%,2.44,357.56,0.95,2023-05-19,357.5,0.26,360.0,0.2,-0.0650000000000001,-1.0833333333333353
JD,37.9,0.16,+47.06%,0.34,38.16,0.5489999999999999,2023-05-19,38.0,0.73,38.5,0.57,-0.0655,-0.4093750000000002
COIN,60.76,0.12,+13.64%,0.88,66.12,0.8140000000000001,2023-05-19,66.0,0.52,67.0,0.4,-0.0659999999999999,-0.5499999999999996
CSCO,47.19,0.18,+21.95%,0.82,49.18,0.754,2023-05-19,49.0,0.36,50.0,0.18,-0.0659999999999999,-0.3666666666666666
AA,37.04,0.08,+19.05%,0.42,38.08,0.708,2023-05-19,38.0,0.32,38.5,0.24,-0.066,-0.8250000000000001
INTC,29.63,0.09,+21.95%,0.41,30.09,0.687,2023-05-19,30.0,0.17,30.5,0.08,-0.0664999999999999,-0.7388888888888885
PFE,37.15,0.07,+16.28%,0.43,37.57,0.727,2023-05-19,37.5,0.13,38.0,0.06,-0.0665,-0.95
MARA,9.57,0.04,+8.70%,0.46,10.54,0.7859999999999999,2023-05-19,10.5,0.14,11.0,0.1,-0.067,-1.6750000000000012
MGM,42.62,0.26,+35.14%,0.74,43.26,0.6729999999999999,2023-05-19,43.0,0.38,44.0,0.12,-0.067,-0.2576923076923079
NET,51.26,0.1,+11.11%,0.9,54.1,0.8320000000000001,2023-05-19,54.0,0.28,55.0,0.18,-0.0679999999999999,-0.6799999999999992
CVNA,11.39,0.07,+16.28%,0.43,12.57,0.7240000000000001,2023-05-19,12.5,0.32,13.0,0.25,-0.0679999999999999,-0.9714285714285706
AR,22.8,0.07,+16.28%,0.43,23.57,0.7240000000000001,2023-05-19,23.5,0.19,24.0,0.12,-0.0679999999999999,-0.9714285714285706
GE,101.82,0.06,+6.38%,0.94,105.06,0.872,2023-05-19,105.0,0.14,106.0,0.08,-0.068,-1.1333333333333335
GOOG,117.48,0.33,+49.25%,0.67,118.33,0.602,2023-05-19,118.0,0.95,119.0,0.62,-0.068,-0.20606060606060617
PLUG,7.93,0.12,+31.58%,0.38,8.12,0.624,2023-05-19,8.0,0.19,8.5,0.07,-0.068,-0.5666666666666667
GOOGL,117.04,0.19,+23.46%,0.81,119.19,0.742,2023-05-19,119.0,0.49,120.0,0.3,-0.068,-0.35789473684210543
GOOG,117.48,0.03,+1.52%,1.97,123.03,0.951,2023-05-19,123.0,0.09,125.0,0.06,-0.068,-2.2666666666666697
SQ,56.97,0.04,+2.74%,1.46,61.04,0.928,2023-05-19,61.0,0.1,62.5,0.06,-0.068,-1.699999999999998
TWLO,46.95,0.06,+6.38%,0.94,50.06,0.871,2023-05-19,50.0,0.19,51.0,0.13,-0.0689999999999999,-1.1500000000000001
SCHW,51.48,0.06,+6.38%,0.94,54.06,0.871,2023-05-19,54.0,0.13,55.0,0.07,-0.0689999999999999,-1.1500000000000001
PYPL,62.41,0.04,+4.17%,0.96,65.04,0.8909999999999999,2023-05-19,65.0,0.12,66.0,0.08,-0.069,-1.7250000000000023
GME,21.58,0.03,+4.17%,0.72,23.03,0.867,2023-05-19,23.0,0.16,23.75,0.13,-0.06975,-2.3250000000000006
TSLA,168.28,0.12,+5.04%,2.38,182.62,0.924,2023-05-19,182.5,0.37,185.0,0.25,-0.0699999999999999,-0.5833333333333324
COIN,60.76,0.16,+19.05%,0.84,65.16,0.77,2023-05-19,65.0,0.69,66.0,0.53,-0.0699999999999999,-0.4374999999999997
NEM,47.24,0.01,+2.04%,0.49,49.01,0.84,2023-05-19,49.0,0.14,49.5,0.13,-0.07,-7.0
BABA,88.03,0.22,+28.21%,0.78,92.22,0.71,2023-05-19,92.0,1.44,93.0,1.22,-0.07,-0.31818181818181834
COIN,60.76,0.21,+26.58%,0.79,64.21,0.72,2023-05-19,64.0,0.91,65.0,0.7,-0.07,-0.3333333333333336
WYNN,106.09,0.05,+5.26%,0.95,111.05,0.879,2023-05-19,111.0,0.22,112.0,0.17,-0.071,-1.42
PTON,7.45,0.04,+8.70%,0.46,8.04,0.777,2023-05-19,8.0,0.1,8.5,0.06,-0.0715,-1.7874999999999999
ABNB,105.94,0.05,+2.56%,1.95,113.05,0.939,2023-05-19,113.0,0.14,115.0,0.09,-0.0719999999999998,-1.440000000000002
SQ,56.97,0.06,+6.38%,0.94,60.06,0.868,2023-05-19,60.0,0.17,61.0,0.11,-0.072,-1.2000000000000004
CHWY,34.51,0.26,+35.14%,0.74,35.26,0.6679999999999999,2023-05-19,35.0,0.5,36.0,0.24,-0.072,-0.27692307692307716
META,239.85,0.06,+2.46%,2.44,252.56,0.947,2023-05-19,252.5,0.14,255.0,0.08,-0.0724999999999998,-1.2083333333333355
AMD,96.68,0.27,+36.99%,0.73,98.27,0.657,2023-05-19,98.0,0.84,99.0,0.57,-0.0729999999999999,-0.2703703703703702
PDD,65.84,0.21,+26.58%,0.79,68.21,0.7170000000000001,2023-05-19,68.0,0.87,69.0,0.66,-0.0729999999999999,-0.3476190476190473
AMD,96.68,0.12,+13.64%,0.88,100.12,0.807,2023-05-19,100.0,0.37,101.0,0.25,-0.0729999999999999,-0.6083333333333331
UBER,38.28,0.18,+21.95%,0.82,39.18,0.747,2023-05-19,39.0,0.27,40.0,0.09,-0.0729999999999999,-0.40555555555555556
CLF,14.96,0.13,+35.14%,0.37,15.13,0.593,2023-05-19,15.0,0.22,15.5,0.09,-0.0735,-0.5653846153846154
PACW,4.86,0.3,+42.86%,0.7,5.3,0.626,2023-05-19,5.0,0.4,6.0,0.1,-0.0739999999999999,-0.24666666666666662
U,29.95,0.19,+23.46%,0.81,31.19,0.736,2023-05-19,31.0,0.41,32.0,0.22,-0.074,-0.38947368421052636
DIS,92.24,0.14,+16.28%,0.86,94.14,0.7859999999999999,2023-05-19,94.0,0.3,95.0,0.16,-0.074,-0.528571428571429
DIS,92.24,0.26,+35.14%,0.74,93.26,0.6659999999999999,2023-05-19,93.0,0.57,94.0,0.31,-0.074,-0.2846153846153848
GOOGL,117.04,0.28,+38.89%,0.72,118.28,0.6459999999999999,2023-05-19,118.0,0.78,119.0,0.5,-0.074,-0.26428571428571446
AMD,96.68,0.04,+2.04%,1.96,103.04,0.943,2023-05-19,103.0,0.11,105.0,0.07,-0.0740000000000001,-1.8500000000000023
RBLX,39.03,0.12,+31.58%,0.38,39.62,0.611,2023-05-19,39.5,0.52,40.0,0.4,-0.0745,-0.6208333333333335
NEM,47.24,0.3,+42.86%,0.7,47.8,0.625,2023-05-19,47.5,0.57,48.5,0.27,-0.0749999999999999,-0.24999999999999986
GPS,7.99,0.13,+35.14%,0.37,8.13,0.589,2023-05-19,8.0,0.2,8.5,0.07,-0.0755,-0.5807692307692308
MARA,9.57,0.09,+21.95%,0.41,10.09,0.6679999999999999,2023-05-19,10.0,0.24,10.5,0.15,-0.076,-0.8444444444444448
COP,100.24,0.06,+6.38%,0.94,104.06,0.863,2023-05-19,104.0,0.18,105.0,0.12,-0.077,-1.2833333333333334
TWLO,46.95,0.09,+21.95%,0.41,48.09,0.664,2023-05-19,48.0,0.56,48.5,0.47,-0.0779999999999999,-0.8666666666666665
TSM,85.31,0.27,+36.99%,0.73,86.27,0.652,2023-05-19,86.0,0.58,87.0,0.31,-0.0779999999999999,-0.28888888888888875
CPNG,16.66,0.07,+16.28%,0.43,17.07,0.7040000000000001,2023-05-19,17.0,0.15,17.5,0.08,-0.0779999999999999,-1.1142857142857137
CVNA,11.39,0.1,+25.00%,0.4,12.1,0.643,2023-05-19,12.0,0.44,12.5,0.34,-0.0785,-0.7849999999999999
RIVN,13.51,0.07,+16.28%,0.43,14.07,0.703,2023-05-19,14.0,0.18,14.5,0.11,-0.0785,-1.1214285714285717
NEM,47.24,0.08,+19.05%,0.42,48.08,0.6829999999999999,2023-05-19,48.0,0.35,48.5,0.27,-0.0785,-0.9812500000000002
BYND,10.76,0.03,+6.38%,0.47,11.53,0.7829999999999999,2023-05-19,11.5,0.11,12.0,0.08,-0.0785,-2.6166666666666685
DVN,48.1,0.06,+6.38%,0.94,50.06,0.861,2023-05-19,50.0,0.12,51.0,0.06,-0.079,-1.3166666666666669
GOOGL,117.04,0.1,+11.11%,0.9,120.1,0.821,2023-05-19,120.0,0.29,121.0,0.19,-0.079,-0.7900000000000004
GE,101.82,0.23,+29.87%,0.77,103.23,0.691,2023-05-19,103.0,0.52,104.0,0.29,-0.079,-0.3434782608695655
ROKU,54.75,0.25,+33.33%,0.75,56.25,0.6709999999999999,2023-05-19,56.0,0.71,57.0,0.46,-0.079,-0.31600000000000034
U,29.95,0.15,+42.86%,0.35,30.15,0.541,2023-05-19,30.0,0.75,30.5,0.6,-0.0794999999999999,-0.5299999999999998
RIOT,11.27,0.12,+31.58%,0.38,11.62,0.601,2023-05-19,11.5,0.37,12.0,0.25,-0.0795,-0.6625000000000002
MU,63.98,0.36,+56.25%,0.64,64.36,0.56,2023-05-19,64.0,0.87,65.0,0.51,-0.0799999999999999,-0.22222222222222202
GOOG,117.48,0.22,+28.21%,0.78,119.22,0.7,2023-05-19,119.0,0.6,120.0,0.38,-0.08,-0.3636363636363638
ABNB,105.94,0.1,+11.11%,0.9,110.1,0.82,2023-05-19,110.0,0.38,111.0,0.28,-0.08,-0.8000000000000004
ABNB,105.94,0.04,+1.35%,2.96,114.04,0.96,2023-05-19,114.0,0.1,117.0,0.06,-0.0800000000000001,-2.0000000000000027
COST,501.11,0.02,+0.40%,4.98,525.02,0.98,2023-05-19,525.0,0.09,530.0,0.07,-0.0800000000000001,-4.000000000000005
MS,83.27,0.24,+31.58%,0.76,84.24,0.679,2023-05-19,84.0,0.43,85.0,0.19,-0.0809999999999999,-0.33749999999999986
BABA,88.03,0.3,+42.86%,0.7,90.3,0.619,2023-05-19,90.0,2.06,91.0,1.76,-0.0809999999999999,-0.26999999999999996
XOM,105.8,0.05,+5.26%,0.95,109.05,0.868,2023-05-19,109.0,0.14,110.0,0.09,-0.082,-1.64
GOOG,117.48,0.13,+14.94%,0.87,120.13,0.787,2023-05-19,120.0,0.37,121.0,0.24,-0.0829999999999999,-0.6384615384615381
AMD,96.68,0.18,+21.95%,0.82,99.18,0.737,2023-05-19,99.0,0.56,100.0,0.38,-0.0829999999999999,-0.46111111111111114
