Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
ATVI,86.74,2.38,+90.84%,2.62,89.38,0.626,2023-04-28,87.0,2.9,92.0,0.52,weekly,51.0,0.21428571428571422
ATVI,86.74,1.89,+89.57%,2.11,89.89,0.649,2023-04-28,88.0,2.41,92.0,0.52,weekly,48.60000000000001,0.2571428571428572
ATVI,86.74,2.02,+102.02%,1.98,89.02,0.61,2023-04-28,87.0,2.9,91.0,0.88,weekly,46.0,0.22772277227722768
ATVI,86.74,0.97,+94.17%,1.03,90.97,0.695,2023-04-28,90.0,1.49,92.0,0.52,weekly,35.999999999999986,0.37113402061855655
ATVI,86.74,1.25,+71.43%,1.75,90.25,0.665,2023-04-28,89.0,1.77,92.0,0.52,weekly,24.500000000000007,0.1960000000000001
ATVI,86.74,0.89,+80.18%,1.11,89.89,0.649,2023-04-28,89.0,1.77,91.0,0.88,weekly,18.8,0.21123595505617973
AAPL,163.77,0.85,+51.52%,1.65,168.35,0.674,2023-05-05,167.5,2.3,170.0,1.45,weekly,3.500000000000014,0.04117647058823545
ATVI,86.74,2.35,+50.54%,4.65,90.35,0.669,2023-04-28,88.0,2.41,95.0,0.06,weekly,3.300000000000012,0.014042553191489442
ATVI,86.74,2.84,+55.04%,5.16,89.84,0.647,2023-04-28,87.0,2.9,95.0,0.06,weekly,1.6000000000000227,0.005633802816901459
ATVI,86.74,0.9,+81.82%,1.1,87.9,0.557,2023-04-28,87.0,2.9,89.0,2.0,weekly,1.3999999999999986,0.015555555555555657
ATVI,86.74,1.43,+40.06%,3.57,91.43,0.7140000000000001,2023-04-28,90.0,1.49,95.0,0.06,weekly,4.263256414560601e-14,2.7716756628753905e-16
ABBV,164.9,1.03,+70.07%,1.47,166.03,0.5820000000000001,2023-04-28,165.0,2.07,167.5,1.04,weekly,-1.4999999999999858,-0.014563106796116363
RUN,21.33,0.19,+61.29%,0.31,21.69,0.581,2023-04-28,21.5,0.63,22.0,0.44,weekly,-1.950000000000001,-0.10263157894736855
AAPL,163.77,2.62,+53.69%,4.88,167.62,0.648,2023-05-05,165.0,3.45,172.5,0.83,weekly,-1.999999999999972,-0.00763358778625955
VZ,37.3,0.17,+51.52%,0.33,37.67,0.617,2023-05-05,37.5,0.4,38.0,0.23,weekly,-2.1499999999999986,-0.12647058823529417
BMY,70.24,0.32,+47.06%,0.68,71.32,0.655,2023-05-05,71.0,0.73,72.0,0.41,weekly,-2.4999999999999964,-0.07812499999999996
