Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
SBUX,101.89,0.37,+58.73%,0.63,102.37,0.64,2023-06-23,102.0,0.85,103.0,0.48,weekly,0.01,0.02702702702702712
WBA,32.67,0.2,+66.67%,0.3,32.7,0.583,2023-06-23,32.5,0.52,33.0,0.32,weekly,-0.0085,-0.04250000000000006
CSCO,52.08,0.19,+61.29%,0.31,52.19,0.585,2023-06-23,52.0,0.44,52.5,0.25,weekly,-0.0175,-0.09210526315789483
PLUG,10.56,0.06,+13.64%,0.44,11.56,0.8320000000000001,2023-06-23,11.5,0.17,12.0,0.11,weekly,-0.0239999999999999,-0.39999999999999947
GM,37.98,0.13,+35.14%,0.37,38.63,0.688,2023-06-23,38.5,0.36,39.0,0.23,weekly,-0.026,-0.20000000000000015
C,48.18,0.15,+42.86%,0.35,48.65,0.633,2023-06-23,48.5,0.36,49.0,0.21,weekly,-0.0334999999999999,-0.22333333333333327
GM,37.98,0.18,+56.25%,0.32,38.18,0.5720000000000001,2023-06-23,38.0,0.56,38.5,0.38,weekly,-0.0339999999999999,-0.18888888888888872
DKNG,24.5,0.05,+11.11%,0.45,26.05,0.8320000000000001,2023-06-23,26.0,0.15,26.5,0.1,weekly,-0.0339999999999999,-0.6799999999999992
MRO,23.45,0.09,+21.95%,0.41,24.09,0.75,2023-06-23,24.0,0.21,24.5,0.12,weekly,-0.0349999999999999,-0.38888888888888884
GM,37.98,0.07,+16.28%,0.43,39.07,0.785,2023-06-23,39.0,0.21,39.5,0.14,weekly,-0.0374999999999999,-0.5357142857142855
SBUX,101.89,0.2,+25.00%,0.8,103.2,0.762,2023-06-23,103.0,0.45,104.0,0.25,weekly,-0.038,-0.18999999999999995
NCLH,19.13,0.06,+13.64%,0.44,20.06,0.8029999999999999,2023-06-23,20.0,0.17,20.5,0.11,weekly,-0.0385,-0.6416666666666673
XOM,105.12,0.2,+25.00%,0.8,107.2,0.7609999999999999,2023-06-23,107.0,0.53,108.0,0.33,weekly,-0.039,-0.1950000000000005
BAC,29.21,0.1,+25.00%,0.4,29.6,0.7190000000000001,2023-06-23,29.5,0.18,30.0,0.08,weekly,-0.0404999999999999,-0.4049999999999996
CLF,16.45,0.16,+47.06%,0.34,16.66,0.599,2023-06-23,16.5,0.32,17.0,0.16,weekly,-0.0405,-0.25312500000000004
PLUG,10.56,0.17,+51.52%,0.33,10.67,0.5760000000000001,2023-06-23,10.5,0.47,11.0,0.3,weekly,-0.0419999999999999,-0.24705882352941164
PLUG,10.56,0.1,+25.00%,0.4,11.1,0.716,2023-06-23,11.0,0.28,11.5,0.18,weekly,-0.042,-0.42000000000000015
RUN,19.34,0.08,+19.05%,0.42,20.58,0.755,2023-06-23,20.5,0.31,21.0,0.23,weekly,-0.0424999999999999,-0.5312499999999998
SCHW,54.39,0.27,+36.99%,0.73,55.27,0.687,2023-06-23,55.0,0.5,56.0,0.23,weekly,-0.0429999999999999,-0.15925925925925905
AFRM,16.7,0.07,+16.28%,0.43,18.07,0.772,2023-06-23,18.0,0.29,18.5,0.22,weekly,-0.0439999999999999,-0.6285714285714283
PLTR,16.32,0.05,+11.11%,0.45,17.55,0.81,2023-06-23,17.5,0.21,18.0,0.16,weekly,-0.0449999999999999,-0.8999999999999994
UAL,53.49,0.26,+35.14%,0.74,54.26,0.695,2023-06-23,54.0,0.63,55.0,0.37,weekly,-0.045,-0.17307692307692318
