Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask"
AAPL,179.93,1.82,+57.23%,3.18,181.82,63.0%,2023-06-16,180,2.41,185,0.59
CAT,234.95,1.81,+56.74%,3.19,236.81,57.4%,2023-06-16,235,3.8,240,1.99
LMT,464.2,1.8,+56.25%,3.2,466.8,56.7%,2023-06-16,465,4.1,470,2.3
SQ,65.4,0.36,+56.25%,0.64,66.36,56.9%,2023-06-16,66,1.67,67,1.31
RBLX,38.73,0.36,+56.25%,0.64,39.36,58.3%,2023-06-16,39,1.08,40,0.72
VZ,35.28,0.18,+56.25%,0.32,35.68,63.7%,2023-06-16,35.5,0.36,36,0.18
QCOM,116.35,0.72,+56.25%,1.28,117.72,61.6%,2023-06-16,117,1.75,119,1.03
WFC,42.22,0.18,+56.25%,0.32,42.68,60.6%,2023-06-16,42.5,0.49,43,0.31
MRVL,59.98,0.72,+56.25%,1.28,60.72,57.9%,2023-06-16,60,1.65,62,0.93
COIN,54.97,1.44,+56.25%,2.56,56.44,58.5%,2023-06-16,55,2.67,59,1.23
AFRM,18.91,0.18,+56.25%,0.32,19.18,53.6%,2023-06-16,19,1.31,19.5,1.13
CCJ,30.92,0.18,+56.25%,0.32,31.18,55.5%,2023-06-16,31,0.67,31.5,0.49
NVDA,387.23,0.9,+56.25%,1.6,390.9,56.5%,2023-06-16,390,8.2,392.5,7.3
ZM,66.61,0.71,+55.04%,1.29,67.71,61.1%,2023-06-16,67,1.58,69,0.87
TSLA,233.46,4.1,+54.16%,7.57,237.43,59.1%,2023-06-16,233.33,7.7,245,3.6
SLB,47.65,0.35,+53.85%,0.65,48.35,61.0%,2023-06-16,48,0.82,49,0.47
IBM,134.6,0.35,+53.85%,0.65,135.35,58.1%,2023-06-16,135,1.14,136,0.79
AFRM,18.91,0.35,+53.85%,0.65,19.35,55.6%,2023-06-16,19,1.31,20,0.96
TMUS,129.81,0.35,+53.85%,0.65,131.35,63.0%,2023-06-16,131,1.4,132,1.05
FCX,37.79,0.35,+53.85%,0.65,38.35,59.7%,2023-06-16,38,0.81,39,0.46
XOM,108.09,0.35,+53.85%,0.65,109.35,60.0%,2023-06-16,109,1.24,110,0.89
ORCL,107.47,1.4,+53.85%,2.6,109.4,59.9%,2023-06-16,108,3.05,112,1.65
DOCU,58.59,2.1,+53.85%,3.9,61.1,59.9%,2023-06-09,59,4,65,1.9
CVX,159.15,0.87,+53.37%,1.63,160.87,60.7%,2023-06-16,160,1.77,162.5,0.9
TSLA,233.46,2.6,+53.06%,4.9,237.6,59.5%,2023-06-16,235,6.9,242.5,4.3
NVDA,387.23,2.6,+53.06%,4.9,392.6,59.2%,2023-06-16,390,8.2,397.5,5.6
SQ,65.4,0.52,+53.06%,0.98,66.52,58.1%,2023-06-16,66,1.67,67.5,1.15
GS,335.43,0.86,+52.44%,1.64,338.36,62.0%,2023-06-16,337.5,3.15,340,2.29
ADBE,438.07,6.85,+52.09%,13.15,446.85,58.9%,2023-06-16,440,14.25,460,7.4
TSLA,233.46,2.85,+52.01%,5.48,237.85,60.0%,2023-06-16,235,6.9,243.33,4.05
COST,519.52,3.42,+51.98%,6.58,523.42,62.2%,2023-06-16,520,5.1,530,1.68
C,48.21,0.17,+51.52%,0.33,48.67,60.6%,2023-06-16,48.5,0.51,49,0.34
BABA,86.43,0.34,+51.52%,0.66,87.34,57.1%,2023-06-16,87,1.89,88,1.55
MRVL,59.98,0.85,+51.52%,1.65,60.85,59.1%,2023-06-16,60,1.65,62.5,0.8
PFE,39.04,0.34,+51.52%,0.66,39.34,61.4%,2023-06-16,39,0.5,40,0.16
DIS,92.44,0.34,+51.52%,0.66,93.34,59.7%,2023-06-16,93,1.08,94,0.74
AR,21.8,0.17,+51.52%,0.33,22.17,58.8%,2023-06-16,22,0.59,22.5,0.42
COP,104.94,0.34,+51.52%,0.66,106.34,61.5%,2023-06-16,106,1.38,107,1.04
MS,86.83,0.17,+51.52%,0.33,87.67,61.5%,2023-06-16,87.5,0.84,88,0.67
NFLX,405.95,1.7,+51.52%,3.3,411.7,59.7%,2023-06-16,410,7.8,415,6.1
LYFT,10.56,0.17,+51.52%,0.33,10.67,58.2%,2023-06-16,10.5,0.39,11,0.22
UBER,40.31,0.34,+51.52%,0.66,40.84,61.8%,2023-06-16,40.5,0.74,41.5,0.4
COIN,54.97,1.69,+51.06%,3.31,56.69,59.8%,2023-06-16,55,2.67,60,0.98
TMUS,129.81,1.35,+50.94%,2.65,131.35,63.0%,2023-06-16,130,1.9,134,0.55
TSLA,233.46,0.84,+50.60%,1.66,235.84,64.5%,2023-06-09,235,2.36,237.5,1.52
BA,219.32,1.68,+50.60%,3.32,221.68,58.2%,2023-06-16,220,3.25,225,1.57
MS,86.83,0.67,+50.38%,1.33,87.67,61.5%,2023-06-16,87,1.07,89,0.4
SQ,65.4,0.67,+50.38%,1.33,66.67,59.3%,2023-06-16,66,1.67,68,1
TSLA,233.46,4.45,+50.06%,8.89,237.78,59.9%,2023-06-16,233.33,7.7,246.67,3.25
RBLX,38.73,0.5,+50.00%,1,39.5,60.1%,2023-06-16,39,1.08,40.5,0.58
LVS,57.85,0.66,+49.25%,1.34,58.66,59.0%,2023-06-16,58,1.06,60,0.4
TSM,100.26,0.33,+49.25%,0.67,101.33,59.5%,2023-06-16,101,1.5,102,1.17
DOCU,58.59,1.65,+49.25%,3.35,61.65,61.8%,2023-06-09,60,3.55,65,1.9
MMM,100.95,0.33,+49.25%,0.67,102.33,61.7%,2023-06-16,102,1.13,103,0.8
MRK,110.26,0.33,+49.25%,0.67,111.33,62.0%,2023-06-16,111,0.96,112,0.63
ORCL,107.47,0.66,+49.25%,1.34,109.66,61.0%,2023-06-16,109,2.61,111,1.95
TSLA,233.46,3.3,+49.25%,6.7,238.3,60.9%,2023-06-16,235,6.9,245,3.6
HD,301.56,2.46,+48.81%,5.04,304.96,62.7%,2023-06-16,302.5,3.75,310,1.29
NKE,106.33,0.65,+48.15%,1.35,107.65,62.7%,2023-06-16,107,1.25,109,0.6
AMZN,123.97,1.62,+47.93%,3.38,125.62,61.4%,2023-06-16,124,2.36,129,0.74
JNJ,159.5,0.81,+47.93%,1.69,160.81,65.9%,2023-06-16,160,1.19,162.5,0.38
MRVL,59.98,0.97,+47.78%,2.03,60.97,60.2%,2023-06-16,60,1.65,63,0.68
QCOM,116.35,0.97,+47.78%,2.03,117.97,63.4%,2023-06-16,117,1.75,120,0.78
DOCU,58.59,2.58,+47.60%,5.42,61.58,61.6%,2023-06-09,59,4,67,1.42
TSLA,233.46,1.6,+47.06%,3.4,239.1,62.5%,2023-06-16,237.5,5.9,242.5,4.3
BIIB,310.23,3.2,+47.06%,6.8,313.2,58.2%,2023-06-16,310,6.3,320,3.1
ORCL,107.47,0.32,+47.06%,0.68,109.32,59.5%,2023-06-16,109,2.61,110,2.29
NFLX,405.95,0.8,+47.06%,1.7,410.8,58.3%,2023-06-16,410,7.8,412.5,7
JD,37.43,0.48,+47.06%,1.02,37.98,58.9%,2023-06-16,37.5,0.99,39,0.51
XOM,108.09,0.64,+47.06%,1.36,109.64,62.7%,2023-06-16,109,1.24,111,0.6
INTC,31.69,0.16,+47.06%,0.34,32.16,60.3%,2023-06-16,32,0.59,32.5,0.43
COIN,54.97,0.32,+47.06%,0.68,56.32,57.8%,2023-06-16,56,2.19,57,1.87
CLF,16.25,0.16,+47.06%,0.34,16.66,64.3%,2023-06-16,16.5,0.37,17,0.21
ORCL,107.47,0.96,+47.06%,2.04,109.96,62.4%,2023-06-16,109,2.61,112,1.65
CCJ,30.92,0.32,+47.06%,0.68,31.32,58.4%,2023-06-16,31,0.67,32,0.35
MRVL,59.98,0.32,+47.06%,0.68,60.32,61.9%,2023-06-09,60,0.53,61,0.21
WBA,31.82,0.16,+47.06%,0.34,32.16,60.0%,2023-06-16,32,0.39,32.5,0.23
CVS,71.54,0.16,+47.06%,0.34,72.16,59.5%,2023-06-16,72,0.69,72.5,0.53
PLTR,15.3,0.16,+47.06%,0.34,15.66,59.7%,2023-06-16,15.5,0.61,16,0.45
COIN,54.97,0.96,+47.06%,2.04,56.96,61.2%,2023-06-16,56,2.19,59,1.23
U,36.24,0.48,+47.06%,1.02,36.98,57.9%,2023-06-16,36.5,1.39,38,0.91
BABA,86.43,0.64,+47.06%,1.36,87.64,59.3%,2023-06-16,87,1.89,89,1.25
X,22.57,0.16,+47.06%,0.34,23.16,64.9%,2023-06-16,23,0.5,23.5,0.34
NVDA,387.23,1.6,+47.06%,3.4,394.1,61.6%,2023-06-16,392.5,7.2,397.5,5.6
AFRM,18.91,0.48,+47.06%,1.02,19.48,57.2%,2023-06-16,19,1.31,20.5,0.83
PG,146.08,0.32,+47.06%,0.68,147.32,64.9%,2023-06-16,147,0.87,148,0.55
DOCU,58.59,0.95,+46.34%,2.05,61.95,62.8%,2023-06-09,61,3.15,64,2.2
AMZN,123.97,0.95,+46.34%,2.05,125.95,63.5%,2023-06-16,125,1.9,128,0.95
AAPL,179.93,0.79,+46.20%,1.71,180.79,64.2%,2023-06-09,180,0.99,182.5,0.2
AMD,121.19,1.58,+46.20%,3.42,124.58,62.1%,2023-06-16,123,3.8,128,2.22
COIN,54.97,1.89,+45.99%,4.11,56.89,60.9%,2023-06-16,55,2.67,61,0.78
TMUS,129.81,0.63,+45.99%,1.37,131.63,65.2%,2023-06-16,131,1.4,133,0.77
NFLX,405.95,3.15,+45.99%,6.85,413.15,62.1%,2023-06-16,410,7.8,420,4.65
ABBV,137.49,0.63,+45.99%,1.37,138.63,64.7%,2023-06-16,138,1.13,140,0.5
PANW,222.49,2.1,+45.95%,4.57,225.43,62.6%,2023-06-16,223.33,3.5,230,1.4
JPM,140.69,0.94,+45.63%,2.06,141.94,63.6%,2023-06-16,141,1.27,144,0.33
ADBE,438.07,4.7,+45.63%,10.3,449.7,61.8%,2023-06-16,445,12.1,460,7.4
TSLA,233.46,3.65,+45.51%,8.02,238.65,61.6%,2023-06-16,235,6.9,246.67,3.25
DOCU,58.59,1.25,+45.45%,2.75,62.25,63.8%,2023-06-09,61,3.15,65,1.9
WMT,151.94,0.78,+45.35%,1.72,153.28,67.0%,2023-06-16,152.5,1.08,155,0.3
HD,301.56,0.78,+45.35%,1.72,305.78,65.5%,2023-06-16,305,2.68,307.5,1.9
OXY,59.47,0.31,+44.93%,0.69,60.31,63.4%,2023-06-16,60,0.7,61,0.39
WFC,42.22,0.31,+44.93%,0.69,42.81,63.7%,2023-06-16,42.5,0.49,43.5,0.18
PYPL,64.39,0.31,+44.93%,0.69,65.31,61.1%,2023-06-16,65,1.13,66,0.82
SBUX,99.06,0.31,+44.93%,0.69,100.31,66.2%,2023-06-16,100,0.79,101,0.48
MRVL,59.98,0.31,+44.93%,0.69,61.31,63.3%,2023-06-16,61,1.24,62,0.93
UPST,33.04,0.31,+44.93%,0.69,33.31,55.0%,2023-06-09,33,1.31,34,1
ZM,66.61,0.93,+44.93%,2.07,67.93,63.1%,2023-06-16,67,1.58,70,0.65
AMZN,123.97,0.31,+44.93%,0.69,126.31,65.8%,2023-06-16,126,1.52,127,1.21
TSLA,233.46,5.14,+44.58%,11.53,238.47,61.3%,2023-06-16,233.33,7.7,250,2.56
DOCU,58.59,1.23,+44.40%,2.77,62.23,62.7%,2023-06-16,61,3.5,65,2.27
AMD,121.19,3.07,+44.30%,6.93,124.07,60.4%,2023-06-16,121,4.65,131,1.58
AMD,121.19,0.92,+44.23%,2.08,124.92,63.2%,2023-06-16,124,3.4,127,2.48
UPST,33.04,0.46,+44.23%,1.04,33.46,56.9%,2023-06-09,33,1.31,34.5,0.85
UBER,40.31,0.46,+44.23%,1.04,40.96,63.9%,2023-06-16,40.5,0.74,42,0.28
MRVL,59.98,1.07,+44.03%,2.43,61.07,61.1%,2023-06-16,60,1.65,63.5,0.58
PANW,222.49,0.51,+43.97%,1.16,225.51,62.9%,2023-06-16,225,2.82,226.67,2.31
CHWY,37.89,0.61,+43.88%,1.39,38.61,62.8%,2023-06-16,38,0.95,40,0.34
COIN,54.97,0.61,+43.88%,1.39,55.61,61.1%,2023-06-09,55,0.86,57,0.25
AMD,121.19,0.61,+43.88%,1.39,124.61,62.2%,2023-06-16,124,3.4,126,2.79
DOCU,58.59,2.13,+43.74%,4.87,62.13,63.4%,2023-06-09,60,3.55,67,1.42
AMD,121.19,2.43,+43.63%,5.57,124.43,61.6%,2023-06-16,122,4.2,130,1.77
SQ,65.4,0.91,+43.54%,2.09,66.91,61.2%,2023-06-16,66,1.67,69,0.76
NVDA,387.23,4.55,+43.54%,10.45,394.55,62.3%,2023-06-16,390,8.2,405,3.65
COIN,54.97,1.21,+43.37%,2.79,57.21,62.5%,2023-06-16,56,2.19,60,0.98
TMUS,129.81,1.51,+43.27%,3.49,131.51,64.2%,2023-06-16,130,1.9,135,0.39
AMD,121.19,1.81,+43.20%,4.19,124.81,62.8%,2023-06-16,123,3.8,129,1.99
BAC,29.32,0.15,+42.86%,0.35,29.65,62.2%,2023-06-16,29.5,0.34,30,0.19
IEP,27.65,0.6,+42.86%,1.4,28.6,58.8%,2023-06-16,28,1.4,30,0.8
UPST,33.04,0.6,+42.86%,1.4,33.6,54.2%,2023-06-16,33,2.53,35,1.93
NEE,74.93,0.75,+42.86%,1.75,75.75,62.7%,2023-06-16,75,0.9,77.5,0.15
AFRM,18.91,0.6,+42.86%,1.4,19.6,58.5%,2023-06-16,19,1.31,21,0.71
INTC,31.69,0.3,+42.86%,0.7,32.3,63.1%,2023-06-16,32,0.59,33,0.29
GM,36.06,0.15,+42.86%,0.35,36.65,62.6%,2023-06-16,36.5,0.49,37,0.34
AMD,121.19,0.3,+42.86%,0.7,124.3,61.2%,2023-06-16,124,3.4,125,3.1
ADBE,438.07,9,+42.86%,21,449,61.1%,2023-06-16,440,14.25,470,5.25
DOCU,58.59,2.25,+42.86%,5.25,62.25,62.8%,2023-06-16,60,3.95,67.5,1.7
QCOM,116.35,0.3,+42.86%,0.7,118.3,65.8%,2023-06-16,118,1.33,119,1.03
PINS,23.83,0.15,+42.86%,0.35,24.15,59.3%,2023-06-16,24,0.46,24.5,0.31
NIO,7.74,0.15,+42.86%,0.35,8.15,62.2%,2023-06-16,8,0.48,8.5,0.33
JPM,140.69,0.3,+42.86%,0.7,142.3,67.2%,2023-06-16,142,0.83,143,0.53
HOOD,9.5,0.15,+42.86%,0.35,9.65,58.7%,2023-06-16,9.5,0.26,10,0.11
C,48.21,0.3,+42.86%,0.7,48.8,63.5%,2023-06-16,48.5,0.51,49.5,0.21
AFRM,18.91,0.15,+42.86%,0.35,19.15,57.4%,2023-06-09,19,0.57,19.5,0.42
SCHW,55.3,0.3,+42.86%,0.7,56.3,62.6%,2023-06-16,56,0.81,57,0.51
TSM,100.26,0.6,+42.86%,1.4,101.6,61.6%,2023-06-16,101,1.5,103,0.9
BP,35.72,0.15,+42.86%,0.35,36.15,60.8%,2023-06-16,36,0.41,36.5,0.26
RBLX,38.73,0.6,+42.86%,1.4,39.6,61.3%,2023-06-16,39,1.08,41,0.48
XPEV,8.47,0.15,+42.86%,0.35,8.65,58.3%,2023-06-16,8.5,0.32,9,0.17
ZM,66.61,0.3,+42.86%,0.7,68.3,66.2%,2023-06-16,68,1.17,69,0.87
FTCH,5.51,0.15,+42.86%,0.35,5.65,60.5%,2023-06-16,5.5,0.25,6,0.1
AFRM,18.91,0.15,+42.86%,0.35,19.65,59.1%,2023-06-16,19.5,1.11,20,0.96
ROKU,68.54,0.3,+42.86%,0.7,70.3,56.6%,2023-06-16,70,2.1,71,1.8
LUV,30.77,0.15,+42.86%,0.35,31.15,60.3%,2023-06-16,31,0.39,31.5,0.24
META,265.13,3.72,+42.37%,8.78,268.72,62.0%,2023-06-16,265,5,277.5,1.28
AMZN,123.97,1.78,+42.18%,4.22,125.78,62.5%,2023-06-16,124,2.36,130,0.58
BABA,86.43,0.89,+42.18%,2.11,87.89,61.1%,2023-06-16,87,1.89,90,1
COP,104.94,1.48,+42.05%,3.52,106.48,62.6%,2023-06-16,105,1.84,110,0.36
CRM,209.86,0.74,+42.05%,1.76,213.24,64.0%,2023-06-16,212.5,3,215,2.26
UPST,33.04,0.59,+41.84%,1.41,33.59,58.6%,2023-06-09,33,1.31,35,0.72
AMD,121.19,1.18,+41.84%,2.82,125.18,64.0%,2023-06-16,124,3.4,128,2.22
ROKU,68.54,0.59,+41.84%,1.41,70.59,58.2%,2023-06-16,70,2.1,72,1.51
AMD,121.19,3.24,+41.75%,7.76,124.24,61.0%,2023-06-16,121,4.65,132,1.41
ORCL,107.47,2.06,+41.70%,4.94,110.06,62.8%,2023-06-16,108,3.05,115,0.99
CRM,209.86,2.94,+41.64%,7.06,212.94,62.9%,2023-06-16,210,4.1,220,1.16
FDX,224.46,1.47,+41.64%,3.53,226.47,58.6%,2023-06-16,225,2.63,230,1.16
NVDA,387.23,6.6,+41.51%,15.9,394.1,61.6%,2023-06-16,387.5,9.3,410,2.7
MRVL,59.98,0.44,+41.51%,1.06,61.44,64.4%,2023-06-16,61,1.24,62.5,0.8
MS,86.83,0.44,+41.51%,1.06,87.94,64.8%,2023-06-16,87.5,0.84,89,0.4
COIN,54.97,2.05,+41.41%,4.95,57.05,61.7%,2023-06-16,55,2.67,62,0.62
NFLX,405.95,5.85,+41.34%,14.15,413.35,62.4%,2023-06-16,407.5,8.9,427.5,3.05
COST,519.52,0.73,+41.24%,1.77,520.73,60.6%,2023-06-09,520,1.72,522.5,0.99
AMD,121.19,2.62,+41.07%,6.38,124.62,62.2%,2023-06-16,122,4.2,131,1.58
NVDA,387.23,1.45,+40.85%,3.55,396.45,65.1%,2023-06-16,395,6.3,400,4.85
SLB,47.65,0.58,+40.85%,1.42,48.58,64.4%,2023-06-16,48,0.82,50,0.24
DIS,92.44,0.58,+40.85%,1.42,93.58,62.5%,2023-06-16,93,1.08,95,0.5
DOCU,58.59,0.87,+40.85%,2.13,62.87,65.9%,2023-06-09,62,2.77,65,1.9
AMD,121.19,2.03,+40.85%,4.97,125.03,63.5%,2023-06-16,123,3.8,130,1.77
TMUS,129.81,0.29,+40.85%,0.71,130.29,60.9%,2023-06-09,130,0.67,131,0.38
ALB,219.1,2.9,+40.85%,7.1,222.9,59.8%,2023-06-16,220,4.6,230,1.7
SQ,65.4,0.29,+40.85%,0.71,67.29,64.1%,2023-06-16,67,1.29,68,1
AMZN,123.97,1.16,+40.85%,2.84,126.16,64.8%,2023-06-16,125,1.9,129,0.74
ORCL,107.47,0.58,+40.85%,1.42,110.58,65.1%,2023-06-16,110,2.23,112,1.65
PDD,75.44,0.29,+40.85%,0.71,77.29,60.7%,2023-06-16,77,1.85,78,1.56
TSLA,233.46,4.34,+40.71%,10.66,239.34,63.0%,2023-06-16,235,6.9,250,2.56
DOCU,58.59,1.73,+40.52%,4.27,62.73,65.4%,2023-06-09,61,3.15,67,1.42
TGT,131.12,1.15,+40.35%,2.85,133.15,62.6%,2023-06-16,132,1.9,136,0.75
NFLX,405.95,4.3,+40.19%,10.7,414.3,63.9%,2023-06-16,410,7.8,425,3.5
AAPL,179.93,2.15,+40.19%,5.35,182.15,65.1%,2023-06-16,180,2.41,187.5,0.26
AMD,121.19,0.86,+40.19%,2.14,121.86,61.5%,2023-06-09,121,1.2,124,0.34
NKE,106.33,0.86,+40.19%,2.14,107.86,64.6%,2023-06-16,107,1.25,110,0.39
TSLA,233.46,0.95,+39.92%,2.38,240.95,66.1%,2023-06-16,240,5,243.33,4.05
DOCU,58.59,0.57,+39.86%,1.43,62.57,64.9%,2023-06-09,62,2.77,64,2.2
AMD,121.19,0.57,+39.86%,1.43,125.57,65.2%,2023-06-16,125,3.05,127,2.48
AMZN,123.97,0.57,+39.86%,1.43,126.57,67.3%,2023-06-16,126,1.52,128,0.95
ADBE,438.07,2.85,+39.86%,7.15,452.85,65.0%,2023-06-16,450,10.25,460,7.4
DOCU,58.59,3.13,+39.77%,7.87,62.13,63.4%,2023-06-09,59,4,70,0.87
MOS,34.99,0.64,+39.75%,1.61,35.64,61.9%,2023-06-16,35,0.85,37.25,0.21
PANW,222.49,1.42,+39.66%,3.58,226.42,66.4%,2023-06-16,225,2.82,230,1.4
DOCU,58.59,0.71,+39.66%,1.79,63.21,65.7%,2023-06-16,62.5,2.98,65,2.27
META,265.13,0.71,+39.66%,1.79,270.71,67.7%,2023-06-16,270,2.98,272.5,2.27
U,36.24,0.71,+39.66%,1.79,37.21,60.1%,2023-06-16,36.5,1.39,39,0.68
PEP,181.55,0.71,+39.66%,1.79,183.21,67.5%,2023-06-16,182.5,1.14,185,0.43
TMUS,129.81,0.85,+39.53%,2.15,131.85,66.8%,2023-06-16,131,1.4,134,0.55
AMD,121.19,3.4,+39.53%,8.6,124.4,61.5%,2023-06-16,121,4.65,133,1.25
TSLA,233.46,5.66,+39.47%,14.34,238.99,62.3%,2023-06-16,233.33,7.7,253.33,2.04
COIN,54.97,1.41,+39.28%,3.59,57.41,63.5%,2023-06-16,56,2.19,61,0.78
AMD,121.19,1.41,+39.28%,3.59,125.41,64.7%,2023-06-16,124,3.4,129,1.99
ADBE,438.07,9.85,+39.17%,25.15,449.85,62.0%,2023-06-16,440,14.25,475,4.4
TSLA,233.46,0.7,+38.89%,1.8,240.7,65.6%,2023-06-16,240,5,242.5,4.3
MRVL,59.98,0.56,+38.89%,1.44,61.56,65.5%,2023-06-16,61,1.24,63,0.68
FCX,37.79,0.14,+38.89%,0.36,38.64,64.6%,2023-06-16,38.5,0.6,39,0.46
XOM,108.09,0.84,+38.89%,2.16,109.84,64.6%,2023-06-16,109,1.24,112,0.4
CCJ,30.92,0.42,+38.89%,1.08,31.42,60.4%,2023-06-16,31,0.67,32.5,0.25
RIVN,14.11,0.14,+38.89%,0.36,14.64,62.9%,2023-06-16,14.5,0.5,15,0.36
AFRM,18.91,0.28,+38.89%,0.72,19.78,60.6%,2023-06-16,19.5,1.11,20.5,0.83
MRK,110.26,0.56,+38.89%,1.44,111.56,64.4%,2023-06-16,111,0.96,113,0.4
PLTR,15.3,0.28,+38.89%,0.72,15.78,62.2%,2023-06-16,15.5,0.61,16.5,0.33
FCX,37.79,0.56,+38.89%,1.44,38.56,63.3%,2023-06-16,38,0.81,40,0.25
X,22.57,0.28,+38.89%,0.72,23.28,67.5%,2023-06-16,23,0.5,24,0.22
TSLA,233.46,1.4,+38.89%,3.6,241.4,67.0%,2023-06-16,240,5,245,3.6
MARA,9.73,0.14,+38.89%,0.36,10.14,61.3%,2023-06-16,10,0.47,10.5,0.33
SQ,65.4,0.14,+38.89%,0.36,67.14,62.9%,2023-06-16,67,1.29,67.5,1.15
BABA,86.43,0.28,+38.89%,0.72,88.28,63.8%,2023-06-16,88,1.53,89,1.25
JD,37.43,0.14,+38.89%,0.36,37.64,61.1%,2023-06-09,37.5,0.29,38,0.15
CCL,12.84,0.14,+38.89%,0.36,13.14,61.8%,2023-06-16,13,0.26,13.5,0.12
AMD,121.19,0.28,+38.89%,0.72,122.28,66.6%,2023-06-09,122,0.81,123,0.53
ORCL,107.47,0.28,+38.89%,0.72,110.28,63.8%,2023-06-16,110,2.23,111,1.95
NVDA,387.23,0.7,+38.89%,1.8,395.7,64.0%,2023-06-16,395,6.3,397.5,5.6
U,36.24,0.28,+38.89%,0.72,37.28,60.8%,2023-06-16,37,1.19,38,0.91
RIOT,10.68,0.14,+38.89%,0.36,11.14,62.0%,2023-06-16,11,0.51,11.5,0.37
NIO,7.74,0.14,+38.89%,0.36,8.14,65.2%,2023-06-09,8,0.35,8.5,0.21
