Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
GOOG,120.17,0.46,+85.19%,0.54,120.46,0.574,2023-05-19,120.0,1.39,121.0,0.93,monthly,0.0339999999999999,0.07391304347826078
GOOGL,119.83,0.42,+72.41%,0.58,120.42,0.613,2023-05-19,120.0,1.22,121.0,0.8,monthly,0.0329999999999999,0.07857142857142857
DAL,34.01,0.34,+51.52%,0.66,34.34,0.688,2023-05-19,34.0,0.44,35.0,0.1,monthly,0.0279999999999999,0.08235294117647037
BIDU,132.54,1.57,+64.61%,2.43,132.57,0.614,2023-05-19,131.0,2.93,135.0,1.36,monthly,0.026,0.01656050955414002
UAL,45.89,0.33,+49.25%,0.67,46.33,0.6890000000000001,2023-05-19,46.0,0.57,47.0,0.24,monthly,0.019,0.057575757575757724
GOOG,120.17,0.79,+65.29%,1.21,120.79,0.614,2023-05-19,120.0,1.39,122.0,0.6,monthly,0.018,0.022784810126582268
NVDA,295.84,0.92,+58.23%,1.58,298.42,0.636,2023-05-19,297.5,2.96,300.0,2.04,monthly,0.0100000000000001,0.010869565217391363
RBLX,38.88,0.34,+51.52%,0.66,39.34,0.6679999999999999,2023-05-19,39.0,0.68,40.0,0.34,monthly,0.0079999999999999,0.023529411764705604
GOOGL,119.83,0.71,+55.04%,1.29,120.71,0.647,2023-05-19,120.0,1.22,122.0,0.51,monthly,0.004,0.005633802816901459
SBUX,105.96,0.39,+63.93%,0.61,106.39,0.613,2023-05-19,106.0,0.78,107.0,0.39,monthly,0.003,0.007692307692307683
GM,32.04,0.2,+66.67%,0.3,32.2,0.604,2023-05-19,32.0,0.4,32.5,0.2,monthly,0.002,0.00999999999999998
CSCO,47.13,0.21,+72.41%,0.29,47.71,0.584,2023-05-19,47.5,1.05,48.0,0.84,monthly,0.0019999999999999,0.009523809523809466
TSLA,169.35,0.95,+61.29%,1.55,170.95,0.62,2023-05-19,170.0,2.8,172.5,1.85,monthly,-1.1102230246251563e-16,-9.057082569310489e-17
RBLX,38.88,0.18,+56.25%,0.32,39.18,0.636,2023-05-19,39.0,0.68,39.5,0.5,monthly,-0.002,-0.011111111111111072
UAL,45.89,0.17,+51.52%,0.33,46.17,0.654,2023-05-19,46.0,0.57,46.5,0.4,monthly,-0.0029999999999999,-0.01764705882352931
CSCO,47.13,0.39,+63.93%,0.61,47.89,0.607,2023-05-19,47.5,1.05,48.5,0.66,monthly,-0.003,-0.007692307692307683
AMZN,113.96,0.32,+47.06%,0.68,115.32,0.6759999999999999,2023-05-19,115.0,0.9,116.0,0.58,monthly,-0.004,-0.012500000000000192
GOOG,120.17,0.32,+47.06%,0.68,121.32,0.675,2023-05-19,121.0,0.92,122.0,0.6,monthly,-0.0049999999999999,-0.015624999999999827
UAL,45.89,0.12,+31.58%,0.38,46.62,0.748,2023-05-19,46.5,0.36,47.0,0.24,monthly,-0.006,-0.05000000000000007
CSCO,47.13,0.55,+57.89%,0.95,48.05,0.627,2023-05-19,47.5,1.05,49.0,0.5,monthly,-0.0094999999999999,-0.017272727272727287
CSCO,47.13,0.17,+51.52%,0.33,48.17,0.6409999999999999,2023-05-19,48.0,0.83,48.5,0.66,monthly,-0.0095,-0.05588235294117672
WMT,150.87,0.91,+57.23%,1.59,153.41,0.632,2023-05-19,152.5,2.18,155.0,1.27,monthly,-0.0099999999999998,-0.010989010989010986
AFRM,12.36,0.16,+47.06%,0.34,12.66,0.66,2023-05-19,12.5,0.37,13.0,0.21,monthly,-0.0099999999999999,-0.062499999999999896
CSCO,47.13,0.33,+49.25%,0.67,48.33,0.66,2023-05-19,48.0,0.83,49.0,0.5,monthly,-0.0099999999999999,-0.03030303030303028
GOOGL,119.83,0.28,+38.89%,0.72,121.28,0.71,2023-05-19,121.0,0.79,122.0,0.51,monthly,-0.01,-0.035714285714285726
TGT,160.09,3.07,+69.30%,4.43,163.07,0.589,2023-05-19,160.0,5.6,167.5,2.53,monthly,-0.0125000000000001,-0.004071661237785116
AMZN,113.96,0.41,+69.49%,0.59,114.41,0.5760000000000001,2023-05-19,114.0,1.32,115.0,0.91,monthly,-0.0139999999999999,-0.034146341463414415
UAL,45.89,0.04,+8.70%,0.46,47.54,0.887,2023-05-19,47.5,0.13,48.0,0.09,monthly,-0.0164999999999999,-0.41249999999999987
CSCO,47.13,0.11,+28.21%,0.39,49.11,0.746,2023-05-19,49.0,0.48,49.5,0.37,monthly,-0.017,-0.1545454545454546
UAL,45.89,0.07,+16.28%,0.43,47.07,0.825,2023-05-19,47.0,0.23,47.5,0.16,monthly,-0.0175,-0.2500000000000003
NVDA,295.84,0.68,+37.36%,1.82,300.68,0.721,2023-05-19,300.0,2.01,302.5,1.33,monthly,-0.0175,-0.025735294117647117
AFRM,12.36,0.09,+21.95%,0.41,13.09,0.782,2023-05-19,13.0,0.2,13.5,0.11,monthly,-0.0189999999999999,-0.21111111111111092
ROKU,53.04,0.09,+9.89%,0.91,56.09,0.89,2023-05-19,56.0,0.23,57.0,0.14,monthly,-0.0199999999999999,-0.22222222222222215
AMD,102.33,0.36,+56.25%,0.64,103.36,0.619,2023-05-19,103.0,1.24,104.0,0.88,monthly,-0.021,-0.058333333333333376
BABA,89.14,0.1,+11.11%,0.9,97.1,0.878,2023-05-19,97.0,0.6,98.0,0.5,monthly,-0.0219999999999999,-0.2199999999999999
X,21.11,0.11,+28.21%,0.39,21.61,0.735,2023-05-19,21.5,0.19,22.0,0.08,monthly,-0.0225,-0.2045454545454546
CSCO,47.13,0.13,+35.14%,0.37,48.63,0.695,2023-05-19,48.5,0.63,49.0,0.5,monthly,-0.0225,-0.17307692307692318
GOOGL,119.83,0.11,+12.36%,0.89,123.11,0.867,2023-05-19,123.0,0.32,124.0,0.21,monthly,-0.023,-0.20909090909090922
JD,38.15,0.04,+8.70%,0.46,40.04,0.872,2023-05-19,40.0,0.17,40.5,0.13,monthly,-0.024,-0.6000000000000001
UAL,45.89,0.14,+16.28%,0.86,47.14,0.836,2023-05-19,47.0,0.23,48.0,0.09,monthly,-0.024,-0.1714285714285716
GOOG,120.17,0.21,+26.58%,0.79,122.21,0.7659999999999999,2023-05-19,122.0,0.59,123.0,0.38,monthly,-0.0240000000000001,-0.1142857142857148
WFC,38.67,0.14,+38.89%,0.36,39.14,0.6709999999999999,2023-05-19,39.0,0.28,39.5,0.14,monthly,-0.0245,-0.17500000000000007
CSCO,47.13,0.08,+19.05%,0.42,49.58,0.7909999999999999,2023-05-19,49.5,0.35,50.0,0.27,monthly,-0.0245,-0.30625000000000036
TGT,160.09,1.87,+59.74%,3.13,164.37,0.621,2023-05-19,162.5,4.4,167.5,2.53,monthly,-0.0249999999999999,-0.013368983957219143
