Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
COST,499.06,3.74,+59.74%,6.26,503.74,0.7120000000000001,2023-05-12,500.0,4.3,510.0,0.56,weekly,0.860000000000001,0.22994652406417138
SNOW,167.58,2.6,+53.06%,4.9,172.6,0.7490000000000001,2023-05-12,170.0,3.5,177.5,0.9,weekly,0.7175000000000007,0.2759615384615388
COST,499.06,2.37,+90.11%,2.63,502.37,0.654,2023-05-12,500.0,4.3,505.0,1.93,weekly,0.6400000000000002,0.2700421940928271
SNOW,167.58,3.75,+60.00%,6.25,173.75,0.688,2023-05-19,170.0,5.7,180.0,1.95,monthly,0.6299999999999992,0.16799999999999982
SNOW,167.58,2.95,+41.84%,7.05,172.95,0.763,2023-05-12,170.0,3.5,180.0,0.55,weekly,0.5800000000000003,0.19661016949152554
SNOW,167.58,1.97,+65.02%,3.03,171.97,0.722,2023-05-12,170.0,3.5,175.0,1.53,weekly,0.58,0.2944162436548222
COST,499.06,2.38,+46.48%,5.12,504.88,0.7559999999999999,2023-05-12,502.5,2.94,510.0,0.56,weekly,0.5499999999999992,0.23109243697478946
AMZN,108.77,1.39,+86.34%,1.61,110.39,0.7070000000000001,2023-05-12,109.0,1.74,112.0,0.35,weekly,0.5110000000000001,0.36762589928057565
HD,290.0,2.86,+61.64%,4.64,292.86,0.685,2023-05-12,290.0,3.3,297.5,0.44,weekly,0.4975000000000005,0.17395104895104913
HD,290.0,2.25,+81.82%,2.75,292.25,0.648,2023-05-12,290.0,3.3,295.0,1.05,weekly,0.49,0.21777777777777782
AMZN,108.77,1.56,+63.93%,2.44,110.56,0.727,2023-05-12,109.0,1.74,113.0,0.18,weekly,0.4679999999999999,0.3
NFLX,334.7,3.09,+70.07%,4.41,338.09,0.648,2023-05-12,335.0,4.45,342.5,1.36,weekly,0.4500000000000002,0.14563106796116498
MSFT,309.3,2.04,+68.92%,2.96,312.04,0.6779999999999999,2023-05-12,310.0,2.86,315.0,0.82,weekly,0.4299999999999997,0.2107843137254901
AMZN,108.77,2.06,+70.07%,2.94,111.06,0.6729999999999999,2023-05-19,109.0,2.64,114.0,0.58,monthly,0.4249999999999997,0.2063106796116503
SNOW,167.58,1.42,+39.66%,3.58,173.92,0.8009999999999999,2023-05-12,172.5,2.32,177.5,0.9,weekly,0.4249999999999996,0.2992957746478871
SNOW,167.58,2.2,+78.57%,2.8,172.2,0.644,2023-05-19,170.0,5.7,175.0,3.5,monthly,0.4200000000000001,0.19090909090909106
AMZN,108.77,1.8,+81.82%,2.2,110.8,0.655,2023-05-19,109.0,2.64,113.0,0.84,monthly,0.42,0.23333333333333336
AMZN,108.77,1.06,+112.77%,0.94,110.06,0.6679999999999999,2023-05-12,109.0,1.74,111.0,0.68,weekly,0.3959999999999999,0.3735849056603772
MSFT,309.3,2.3,+85.19%,2.7,312.3,0.618,2023-05-19,310.0,4.3,315.0,2.0,monthly,0.3899999999999997,0.16956521739130428
SNOW,167.58,1.77,+30.89%,5.73,174.27,0.813,2023-05-12,172.5,2.32,180.0,0.55,weekly,0.3674999999999995,0.2076271186440676
AMZN,108.77,1.47,+96.08%,1.53,110.47,0.631,2023-05-19,109.0,2.64,112.0,1.17,monthly,0.363,0.24693877551020404
AMZN,108.77,2.24,+59.57%,3.76,111.24,0.685,2023-05-19,109.0,2.64,115.0,0.4,monthly,0.3500000000000005,0.1562500000000002
NFLX,334.7,2.28,+83.82%,2.72,337.28,0.614,2023-05-12,335.0,4.45,340.0,2.17,weekly,0.3499999999999996,0.15350877192982443
SNOW,167.58,4.65,+44.93%,10.35,174.65,0.713,2023-05-19,170.0,5.7,185.0,1.05,monthly,0.3450000000000002,0.07419354838709676
NFLX,334.7,3.63,+56.99%,6.37,338.63,0.67,2023-05-12,335.0,4.45,345.0,0.82,weekly,0.3300000000000005,0.09090909090909102
AMZN,108.77,1.65,+49.25%,3.35,110.65,0.736,2023-05-12,109.0,1.74,114.0,0.09,weekly,0.3299999999999998,0.19999999999999993
AMZN,108.77,1.51,+60.64%,2.49,111.51,0.7040000000000001,2023-05-19,110.0,2.09,114.0,0.58,monthly,0.3260000000000003,0.21589403973509955
NFLX,334.7,3.77,+60.51%,6.23,341.27,0.655,2023-05-19,337.5,6.35,347.5,2.58,monthly,0.3199999999999998,0.08488063660477456
AMZN,108.77,1.25,+71.43%,1.75,111.25,0.6859999999999999,2023-05-19,110.0,2.09,113.0,0.84,monthly,0.3079999999999998,0.2463999999999999
AMZN,108.77,0.8,+66.67%,1.2,110.8,0.753,2023-05-12,110.0,1.15,112.0,0.35,weekly,0.306,0.3825000000000001
MA,382.51,3.28,+48.81%,6.72,388.28,0.7020000000000001,2023-05-19,385.0,3.9,395.0,0.62,monthly,0.3000000000000007,0.09146341463414659
GS,321.5,3.31,+49.48%,6.69,328.31,0.698,2023-05-19,325.0,4.35,335.0,1.04,monthly,0.2899999999999996,0.0876132930513594
MSFT,309.3,1.22,+95.31%,1.28,311.22,0.627,2023-05-12,310.0,2.86,312.5,1.64,weekly,0.2874999999999999,0.23565573770491804
NFLX,334.7,3.0,+66.67%,4.5,340.5,0.638,2023-05-19,337.5,6.35,345.0,3.35,monthly,0.2850000000000001,0.09500000000000003
AMZN,108.77,0.97,+47.78%,2.03,110.97,0.77,2023-05-12,110.0,1.15,113.0,0.18,weekly,0.2800000000000001,0.2886597938144331
AMZN,108.77,1.69,+51.06%,3.31,111.69,0.716,2023-05-19,110.0,2.09,115.0,0.4,monthly,0.2699999999999999,0.15976331360946733
NFLX,334.7,1.79,+55.76%,3.21,339.29,0.696,2023-05-12,337.5,3.15,342.5,1.36,weekly,0.2699999999999997,0.15083798882681554
COST,499.06,1.01,+67.79%,1.49,503.51,0.703,2023-05-12,502.5,2.94,505.0,1.93,weekly,0.2674999999999999,0.26485148514851475
MSFT,309.3,2.48,+49.40%,5.02,312.48,0.7040000000000001,2023-05-12,310.0,2.86,317.5,0.38,weekly,0.2600000000000007,0.10483870967741958
SNOW,167.58,1.06,+73.61%,1.44,171.06,0.68,2023-05-12,170.0,3.5,172.5,2.44,weekly,0.2600000000000002,0.2452830188679247
HD,290.0,1.51,+43.27%,3.49,294.01,0.75,2023-05-12,292.5,1.95,297.5,0.44,weekly,0.26,0.1721854304635761
AMZN,108.77,1.05,+110.53%,0.95,110.05,0.599,2023-05-19,109.0,2.64,111.0,1.59,monthly,0.248,0.23619047619047623
AMZN,108.77,0.92,+85.19%,1.08,110.92,0.6629999999999999,2023-05-19,110.0,2.09,112.0,1.17,monthly,0.2459999999999998,0.26739130434782593
NFLX,334.7,2.15,+75.44%,2.85,339.65,0.618,2023-05-19,337.5,6.35,342.5,4.2,monthly,0.24,0.1116279069767441
COST,499.06,1.22,+32.28%,3.78,506.22,0.8029999999999999,2023-05-12,505.0,1.78,510.0,0.56,weekly,0.2349999999999996,0.19262295081967193
SNOW,167.58,0.79,+46.20%,1.71,173.29,0.777,2023-05-12,172.5,2.32,175.0,1.53,weekly,0.2325000000000001,0.2943037974683545
NFLX,334.7,4.92,+64.91%,7.58,339.92,0.625,2023-05-19,335.0,7.5,347.5,2.58,monthly,0.2324999999999999,0.047256097560975575
AMZN,108.77,2.37,+51.19%,4.63,111.37,0.6940000000000001,2023-05-19,109.0,2.64,116.0,0.27,monthly,0.2280000000000004,0.09620253164556986
SHOP,64.3,1.05,+53.85%,1.95,66.05,0.726,2023-05-12,65.0,1.39,68.0,0.34,weekly,0.2279999999999999,0.2171428571428572
SNOW,167.58,0.9,+21.95%,4.1,175.9,0.865,2023-05-12,175.0,1.45,180.0,0.55,weekly,0.2249999999999999,0.25000000000000006
NFLX,334.7,4.15,+70.94%,5.85,339.15,0.607,2023-05-19,335.0,7.5,345.0,3.35,monthly,0.2200000000000002,0.05301204819277112
SHOP,64.3,0.82,+69.49%,1.18,65.82,0.7,2023-05-12,65.0,1.39,67.0,0.57,weekly,0.2199999999999999,0.2682926829268292
NVDA,288.48,1.91,+61.81%,3.09,291.91,0.66,2023-05-12,290.0,3.3,295.0,1.39,weekly,0.2100000000000002,0.10994764397905764
HD,290.0,1.25,+100.00%,1.25,291.25,0.584,2023-05-12,290.0,3.3,292.5,2.05,weekly,0.2099999999999999,0.16799999999999993
NFLX,334.7,4.36,+53.56%,8.14,341.86,0.6679999999999999,2023-05-19,337.5,6.35,350.0,1.99,monthly,0.209999999999999,0.04816513761467873
NFLX,334.7,2.33,+45.07%,5.17,339.83,0.7170000000000001,2023-05-12,337.5,3.15,345.0,0.82,weekly,0.2075000000000006,0.08905579399141664
AMZN,108.77,1.0,+50.00%,2.0,112.0,0.735,2023-05-19,111.0,1.58,114.0,0.58,monthly,0.2049999999999999,0.20499999999999996
NVDA,288.48,3.1,+70.45%,4.4,293.1,0.614,2023-05-19,290.0,6.45,297.5,3.35,monthly,0.2049999999999998,0.06612903225806442
NFLX,334.7,3.3,+78.57%,4.2,338.3,0.5870000000000001,2023-05-19,335.0,7.5,342.5,4.2,monthly,0.2025000000000003,0.06136363636363644
JPM,136.24,1.21,+67.60%,1.79,138.21,0.6629999999999999,2023-05-19,137.0,1.8,140.0,0.59,monthly,0.1989999999999997,0.16446280991735515
GOOGL,108.76,1.65,+70.21%,2.35,110.65,0.637,2023-05-19,109.0,2.54,113.0,0.89,monthly,0.198,0.11999999999999997
GOOGL,108.76,1.35,+81.82%,1.65,110.35,0.616,2023-05-19,109.0,2.54,112.0,1.19,monthly,0.198,0.14666666666666664
MSFT,309.3,1.25,+100.00%,1.25,311.25,0.5770000000000001,2023-05-19,310.0,4.3,312.5,3.05,monthly,0.1925000000000001,0.15400000000000014
