Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
NEM,47.15,0.09,+21.95%,0.41,48.09,0.6829999999999999,2023-04-28,48.0,0.42,48.5,0.33,weekly,-6.850000000000002,-0.7611111111111114
MARA,9.46,0.12,+31.58%,0.38,10.12,0.622,2023-05-05,10.0,0.59,10.5,0.47,weekly,-6.9,-0.5750000000000001
NVDA,269.56,2.15,+75.44%,2.85,272.15,0.556,2023-05-05,270.0,7.1,275.0,4.95,weekly,-6.999999999999986,-0.03255813953488368
XOM,115.45,0.67,+50.38%,1.33,116.67,0.63,2023-04-28,116.0,1.17,118.0,0.5,weekly,-7.0,-0.10447761194029849
AMD,85.94,0.21,+26.58%,0.79,91.21,0.72,2023-05-05,91.0,1.53,92.0,1.32,weekly,-7.000000000000002,-0.3333333333333336
OXY,60.26,0.21,+26.58%,0.79,62.21,0.72,2023-05-05,62.0,0.6,63.0,0.39,weekly,-7.000000000000002,-0.3333333333333336
COIN,53.89,0.64,+47.06%,1.36,55.64,0.644,2023-04-28,55.0,1.3,57.0,0.66,weekly,-7.199999999999996,-0.11249999999999996
PARA,21.65,0.21,+26.58%,0.79,23.21,0.718,2023-05-05,23.0,0.5,24.0,0.29,weekly,-7.200000000000003,-0.342857142857143
CSCO,46.54,0.25,+33.33%,0.75,47.25,0.677,2023-05-05,47.0,0.39,48.0,0.14,weekly,-7.299999999999997,-0.2919999999999998
DVN,52.2,0.19,+23.46%,0.81,54.19,0.737,2023-05-05,54.0,0.52,55.0,0.33,weekly,-7.300000000000001,-0.3842105263157896
DKNG,20.41,0.2,+25.00%,0.8,22.2,0.727,2023-05-05,22.0,0.52,23.0,0.32,weekly,-7.300000000000004,-0.3650000000000001
AAPL,163.76,0.54,+27.55%,1.96,170.54,0.754,2023-05-05,170.0,1.27,172.5,0.73,weekly,-7.5,-0.13888888888888884
AMD,85.94,0.17,+20.48%,0.83,88.17,0.755,2023-04-28,88.0,0.48,89.0,0.31,weekly,-7.5,-0.44117647058823517
AMD,85.94,0.24,+31.58%,0.76,90.24,0.684,2023-05-05,90.0,1.83,91.0,1.59,weekly,-7.599999999999994,-0.31666666666666654
AMD,85.94,0.4,+25.00%,1.6,92.4,0.762,2023-05-05,92.0,1.3,94.0,0.9,weekly,-7.599999999999998,-0.18999999999999995
NIO,7.68,0.08,+19.05%,0.42,8.08,0.687,2023-05-05,8.0,0.2,8.5,0.12,weekly,-7.649999999999997,-0.9562499999999996
INTC,29.05,0.24,+31.58%,0.76,30.24,0.682,2023-04-28,30.0,0.58,31.0,0.34,weekly,-7.799999999999994,-0.3249999999999999
INTC,29.05,0.26,+35.14%,0.74,30.26,0.662,2023-05-05,30.0,0.68,31.0,0.42,weekly,-7.799999999999997,-0.2999999999999998
OXY,60.26,0.2,+25.00%,0.8,61.2,0.722,2023-04-28,61.0,0.33,62.0,0.13,weekly,-7.800000000000002,-0.3900000000000001
PINS,26.61,0.29,+40.85%,0.71,27.79,0.63,2023-04-28,27.5,0.96,28.5,0.67,weekly,-8.0,-0.2758620689655171
X,23.48,0.17,+20.48%,0.83,25.17,0.75,2023-05-05,25.0,0.37,26.0,0.2,weekly,-8.0,-0.4705882352941175
C,46.86,0.07,+16.28%,0.43,48.07,0.6970000000000001,2023-05-05,48.0,0.27,48.5,0.2,weekly,-8.149999999999995,-1.1642857142857137
COIN,53.89,0.23,+29.87%,0.77,56.23,0.688,2023-04-28,56.0,0.89,57.0,0.66,weekly,-8.200000000000006,-0.3565217391304351
GOLD,18.99,0.12,+31.58%,0.38,19.12,0.594,2023-04-28,19.0,0.19,19.5,0.07,weekly,-8.3,-0.6916666666666669
CMCSA,36.52,0.11,+28.21%,0.39,37.11,0.612,2023-04-28,37.0,0.59,37.5,0.48,weekly,-8.399999999999999,-0.7636363636363637
MARA,9.46,0.13,+35.14%,0.37,9.63,0.57,2023-04-28,9.5,0.36,10.0,0.23,weekly,-8.500000000000004,-0.653846153846154
MSFT,295.37,1.44,+40.45%,3.56,301.44,0.695,2023-05-05,300.0,2.76,305.0,1.32,weekly,-8.500000000000014,-0.05902777777777799
DVN,52.2,0.18,+21.95%,0.82,53.18,0.7340000000000001,2023-04-28,53.0,0.29,54.0,0.11,weekly,-8.599999999999989,-0.4777777777777772
SNAP,9.88,0.27,+36.99%,0.73,10.77,0.644,2023-04-28,10.5,0.68,11.5,0.41,weekly,-8.599999999999998,-0.31851851851851837
AFRM,9.84,0.3,+42.86%,0.7,10.3,0.613,2023-05-05,10.0,0.55,11.0,0.25,weekly,-8.7,-0.29
LUV,30.9,0.23,+29.87%,0.77,31.73,0.682,2023-04-28,31.5,0.42,32.5,0.19,weekly,-8.799999999999995,-0.38260869565217376
AMZN,104.98,0.17,+20.48%,0.83,111.17,0.742,2023-04-28,111.0,1.42,112.0,1.25,weekly,-8.8,-0.5176470588235293
INTC,29.05,0.15,+17.65%,0.85,31.15,0.762,2023-05-05,31.0,0.39,32.0,0.24,weekly,-8.8,-0.5866666666666666
ENVX,12.5,0.15,+42.86%,0.35,12.65,0.523,2023-04-28,12.5,1.0,13.0,0.85,weekly,-8.85,-0.5899999999999997
UBER,29.68,0.33,+28.21%,1.17,31.83,0.721,2023-05-05,31.5,0.7,33.0,0.37,weekly,-8.850000000000001,-0.2681818181818182
DDOG,69.27,0.31,+44.93%,0.69,70.31,0.601,2023-04-28,70.0,1.28,71.0,0.97,weekly,-8.900000000000002,-0.28709677419354834
UBER,29.68,0.39,+35.14%,1.11,31.39,0.68,2023-05-05,31.0,0.86,32.5,0.47,weekly,-8.999999999999993,-0.23076923076923064
CMCSA,36.52,0.27,+36.99%,0.73,37.27,0.64,2023-04-28,37.0,0.59,38.0,0.32,weekly,-8.999999999999996,-0.3333333333333332
SQ,60.57,0.24,+31.58%,0.76,64.24,0.67,2023-05-05,64.0,1.79,65.0,1.55,weekly,-8.999999999999996,-0.3749999999999999
NVDA,269.56,0.95,+61.29%,1.55,273.45,0.584,2023-05-05,272.5,5.9,275.0,4.95,weekly,-9.000000000000007,-0.09473684210526333
BTU,23.41,0.25,+33.33%,0.75,24.25,0.659,2023-04-28,24.0,0.53,25.0,0.28,weekly,-9.099999999999998,-0.3639999999999999
AMZN,104.98,0.35,+53.85%,0.65,106.35,0.5579999999999999,2023-04-28,106.0,3.15,107.0,2.8,weekly,-9.200000000000006,-0.2628571428571431
MARA,9.46,0.14,+38.89%,0.36,9.64,0.535,2023-05-05,9.5,0.77,10.0,0.63,weekly,-9.249999999999996,-0.6607142857142854
META,209.4,0.75,+42.86%,1.75,220.75,0.6629999999999999,2023-05-05,220.0,6.1,222.5,5.35,weekly,-9.25000000000002,-0.12333333333333366
UBER,29.68,0.27,+21.95%,1.23,32.27,0.758,2023-05-05,32.0,0.56,33.5,0.29,weekly,-9.299999999999995,-0.3444444444444442
FSR,5.98,0.12,+31.58%,0.38,6.12,0.573,2023-04-28,6.0,0.26,6.5,0.14,weekly,-9.350000000000003,-0.7791666666666669
CCJ,26.24,0.2,+25.00%,0.8,27.2,0.706,2023-04-28,27.0,0.4,28.0,0.2,weekly,-9.400000000000004,-0.4700000000000002
CVS,72.26,0.16,+19.05%,0.84,73.16,0.7440000000000001,2023-04-28,73.0,0.24,74.0,0.08,weekly,-9.599999999999987,-0.5999999999999993
FSR,5.98,0.07,+16.28%,0.43,6.57,0.667,2023-05-05,6.5,0.27,7.0,0.2,weekly,-9.65,-1.3785714285714283
AMD,85.94,0.32,+19.05%,1.68,93.32,0.7909999999999999,2023-05-05,93.0,1.06,95.0,0.74,weekly,-9.800000000000011,-0.30625000000000036
CCJ,26.24,0.28,+38.89%,0.72,26.78,0.621,2023-04-28,26.5,0.57,27.5,0.29,weekly,-9.9,-0.3535714285714284
TDOC,25.77,0.19,+23.46%,0.81,28.19,0.711,2023-04-28,28.0,0.85,29.0,0.66,weekly,-9.900000000000004,-0.5210526315789477
PINS,26.61,0.5,+50.00%,1.0,27.5,0.6,2023-04-28,27.0,1.17,28.5,0.67,weekly,-10.0,-0.20000000000000007
NCLH,12.46,0.21,+26.58%,0.79,13.21,0.69,2023-05-05,13.0,0.34,14.0,0.13,weekly,-10.000000000000009,-0.4761904761904766
LYFT,10.05,0.27,+36.99%,0.73,10.77,0.629,2023-05-05,10.5,0.65,11.5,0.38,weekly,-10.099999999999998,-0.374074074074074
LUV,30.9,0.14,+16.28%,0.86,32.14,0.759,2023-04-28,32.0,0.26,33.0,0.12,weekly,-10.099999999999998,-0.7214285714285713
AMD,85.94,0.44,+28.21%,1.56,91.44,0.7290000000000001,2023-05-05,91.0,1.53,93.0,1.09,weekly,-10.199999999999974,-0.2318181818181814
AMD,85.94,0.51,+34.23%,1.49,90.51,0.6940000000000001,2023-05-05,90.0,1.83,92.0,1.32,weekly,-10.199999999999989,-0.19999999999999973
UBER,29.68,0.21,+16.28%,1.29,32.71,0.792,2023-05-05,32.5,0.45,34.0,0.24,weekly,-10.199999999999992,-0.4857142857142855
MU,61.02,0.58,+40.85%,1.42,62.58,0.659,2023-05-05,62.0,1.07,64.0,0.49,weekly,-10.200000000000005,-0.17586206896551715
LYFT,10.05,0.2,+25.00%,0.8,11.2,0.6970000000000001,2023-05-05,11.0,0.48,12.0,0.28,weekly,-10.299999999999994,-0.5149999999999997
BABA,82.82,0.23,+29.87%,0.77,85.23,0.667,2023-05-05,85.0,1.3,86.0,1.07,weekly,-10.299999999999995,-0.44782608695652165
AI,17.69,0.15,+17.65%,0.85,18.65,0.746,2023-04-28,18.5,0.25,19.5,0.1,weekly,-10.4,-0.6933333333333332
TECK,44.95,0.07,+16.28%,0.43,45.57,0.65,2023-04-28,45.5,0.36,46.0,0.29,weekly,-10.499999999999998,-1.4999999999999996
META,209.4,0.55,+28.21%,1.95,225.55,0.738,2023-04-28,225.0,3.7,227.5,3.15,weekly,-10.5,-0.19090909090909078
AAPL,163.76,2.52,+50.60%,4.98,167.52,0.65,2023-05-05,165.0,3.25,172.5,0.73,weekly,-10.5,-0.04166666666666664
PTON,8.6,0.26,+35.14%,0.74,9.26,0.634,2023-05-05,9.0,0.55,10.0,0.29,weekly,-10.599999999999998,-0.40769230769230763
ENVX,12.5,0.1,+25.00%,0.4,13.1,0.588,2023-04-28,13.0,0.8,13.5,0.7,weekly,-10.6,-1.06
PARA,21.65,0.38,+33.93%,1.12,22.88,0.6759999999999999,2023-05-05,22.5,0.67,24.0,0.29,weekly,-10.600000000000012,-0.278947368421053
LCID,7.22,0.08,+19.05%,0.42,7.58,0.627,2023-05-05,7.5,0.28,8.0,0.2,weekly,-10.65,-1.3312499999999998
MU,61.02,0.18,+21.95%,0.82,62.18,0.7120000000000001,2023-04-28,62.0,0.4,63.0,0.22,weekly,-10.799999999999992,-0.5999999999999995
FSR,5.98,0.12,+31.58%,0.38,6.12,0.542,2023-05-05,6.0,0.43,6.5,0.31,weekly,-10.9,-0.9083333333333332
MO,46.69,0.22,+28.21%,0.78,47.22,0.6709999999999999,2023-04-28,47.0,0.31,48.0,0.09,weekly,-10.900000000000007,-0.49545454545454576
COIN,53.89,0.14,+16.28%,0.86,57.14,0.75,2023-04-28,57.0,0.6,58.0,0.46,weekly,-10.999999999999998,-0.7857142857142857
JD,34.23,0.14,+16.28%,0.86,35.14,0.75,2023-04-28,35.0,0.22,36.0,0.08,weekly,-10.999999999999998,-0.7857142857142857
RIOT,10.91,0.12,+31.58%,0.38,11.12,0.539,2023-05-05,11.0,0.75,11.5,0.63,weekly,-11.049999999999995,-0.9208333333333333
DAL,32.75,0.21,+26.58%,0.79,33.21,0.679,2023-04-28,33.0,0.27,34.0,0.06,weekly,-11.099999999999994,-0.5285714285714284
SBUX,111.47,1.14,+61.29%,1.86,113.14,0.583,2023-05-05,112.0,2.86,115.0,1.72,weekly,-11.100000000000025,-0.0973684210526318
AMZN,104.98,0.39,+24.22%,1.61,111.39,0.7490000000000001,2023-04-28,111.0,1.42,113.0,1.03,weekly,-11.199999999999974,-0.28717948717948666
JD,34.23,0.24,+31.58%,0.76,34.74,0.648,2023-04-28,34.5,0.38,35.5,0.14,weekly,-11.2,-0.4666666666666667
OXY,60.26,0.58,+40.85%,1.42,61.58,0.654,2023-05-05,61.0,0.97,63.0,0.39,weekly,-11.200000000000005,-0.19310344827586196
AMZN,104.98,0.18,+21.95%,0.82,110.18,0.708,2023-04-28,110.0,1.68,111.0,1.5,weekly,-11.200000000000005,-0.6222222222222223
INTC,29.05,0.43,+40.19%,1.07,29.93,0.638,2023-04-28,29.5,0.77,31.0,0.34,weekly,-11.3,-0.2627906976744186
JD,34.23,0.37,+32.74%,1.13,35.37,0.677,2023-05-05,35.0,0.64,36.5,0.27,weekly,-11.449999999999983,-0.3094594594594592
AAPL,163.76,1.39,+38.50%,3.61,168.89,0.6990000000000001,2023-05-05,167.5,2.12,172.5,0.73,weekly,-11.499999999999956,-0.08273381294964008
INTC,29.05,0.26,+20.97%,1.24,30.76,0.75,2023-04-28,30.5,0.44,32.0,0.18,weekly,-11.5,-0.4423076923076923
DVN,52.2,0.55,+37.93%,1.45,53.55,0.667,2023-05-05,53.0,0.88,55.0,0.33,weekly,-11.599999999999987,-0.21090909090909063
MPW,7.93,0.16,+19.05%,0.84,8.66,0.7240000000000001,2023-05-05,8.5,0.22,9.5,0.06,weekly,-11.599999999999993,-0.7249999999999992
AAL,12.74,0.22,+28.21%,0.78,13.22,0.664,2023-05-05,13.0,0.32,14.0,0.1,weekly,-11.599999999999998,-0.5272727272727272
DKNG,20.41,0.28,+22.95%,1.22,22.28,0.736,2023-05-05,22.0,0.52,23.5,0.24,weekly,-11.599999999999998,-0.41428571428571415
NVDA,269.56,1.05,+72.41%,1.45,271.05,0.5329999999999999,2023-05-05,270.0,7.1,272.5,6.05,weekly,-11.750000000000028,-0.11190476190476213
RIVN,12.04,0.21,+26.58%,0.79,12.71,0.67,2023-05-05,12.5,0.38,13.5,0.17,weekly,-11.999999999999996,-0.5714285714285714
UBER,29.68,0.58,+40.85%,1.42,31.08,0.65,2023-05-05,30.5,1.05,32.5,0.47,weekly,-12.0,-0.2068965517241378
NEM,47.15,0.18,+21.95%,0.82,48.18,0.6990000000000001,2023-04-28,48.0,0.42,49.0,0.24,weekly,-12.099999999999994,-0.6722222222222218
MPW,7.93,0.25,+33.33%,0.75,8.25,0.628,2023-04-28,8.0,0.32,9.0,0.07,weekly,-12.2,-0.48800000000000004
MU,61.02,0.41,+25.79%,1.59,63.41,0.733,2023-05-05,63.0,0.71,65.0,0.3,weekly,-12.400000000000002,-0.30243902439024395
MRVL,38.08,0.52,+35.14%,1.48,39.52,0.6779999999999999,2023-05-05,39.0,0.81,41.0,0.29,weekly,-12.400000000000006,-0.2384615384615386
DIS,96.61,0.29,+16.96%,1.71,100.29,0.7929999999999999,2023-05-05,100.0,0.55,102.0,0.26,weekly,-12.400000000000016,-0.4275862068965523
SQ,60.57,0.51,+34.23%,1.49,64.51,0.682,2023-05-05,64.0,1.79,66.0,1.28,weekly,-12.599999999999987,-0.24705882352941153
XOM,115.45,0.37,+22.70%,1.63,119.37,0.752,2023-05-05,119.0,0.84,121.0,0.47,weekly,-12.599999999999998,-0.3405405405405404
INTC,29.05,0.33,+28.21%,1.17,30.33,0.695,2023-04-28,30.0,0.58,31.5,0.25,weekly,-12.750000000000004,-0.3863636363636364
INTC,29.05,0.36,+31.58%,1.14,30.36,0.674,2023-05-05,30.0,0.68,31.5,0.32,weekly,-12.899999999999984,-0.358333333333333
PLUG,8.47,0.15,+17.65%,0.85,9.15,0.721,2023-05-05,9.0,0.22,10.0,0.07,weekly,-12.900000000000004,-0.8600000000000001
MSFT,295.37,0.68,+37.36%,1.82,298.18,0.6759999999999999,2023-04-28,297.5,1.51,300.0,0.83,weekly,-13.000000000000014,-0.1911764705882355
UBER,29.68,0.49,+32.45%,1.51,31.49,0.69,2023-05-05,31.0,0.86,33.0,0.37,weekly,-13.000000000000014,-0.26530612244897983
AMD,85.94,0.86,+40.19%,2.14,89.86,0.669,2023-05-05,89.0,2.18,92.0,1.32,weekly,-13.299999999999985,-0.1546511627906976
UBER,29.68,0.41,+25.79%,1.59,31.91,0.728,2023-05-05,31.5,0.7,33.5,0.29,weekly,-13.400000000000006,-0.32682926829268305
CVNA,7.52,0.23,+29.87%,0.77,8.23,0.635,2023-05-05,8.0,0.56,9.0,0.33,weekly,-13.5,-0.5869565217391305
MARA,9.46,0.3,+42.86%,0.7,9.8,0.565,2023-05-05,9.5,0.77,10.5,0.47,weekly,-13.500000000000004,-0.4500000000000001
AMZN,104.98,0.43,+27.39%,1.57,110.43,0.7170000000000001,2023-04-28,110.0,1.68,112.0,1.25,weekly,-13.599999999999987,-0.31627906976744147
