Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
AMD,87.3,1.43,+55.64%,2.57,84.57,0.631,2023-05-05,86.0,2.88,82.0,1.45,weekly,-0.0459999999999999,-0.03216783216783215
TSLA,158.15,1.05,+72.41%,1.45,156.45,0.56,2023-05-05,157.5,4.2,155.0,3.15,weekly,-0.0499999999999998,-0.047619047619047485
AMD,87.3,1.9,+61.29%,3.1,85.1,0.606,2023-05-05,87.0,3.35,82.0,1.45,weekly,-0.07,-0.036842105263158086
META,238.65,0.36,+16.82%,2.14,227.14,0.828,2023-05-05,227.5,1.43,225.0,1.07,weekly,-0.0700000000000001,-0.1944444444444448
GOOG,107.17,0.29,+40.85%,0.71,105.71,0.628,2023-05-05,106.0,1.12,105.0,0.83,weekly,-0.0819999999999999,-0.2827586206896552
AAPL,168.16,0.73,+41.24%,1.77,164.27,0.674,2023-05-05,165.0,2.27,162.5,1.54,weekly,-0.0849999999999999,-0.11643835616438344
LCID,7.91,0.23,+29.87%,0.77,7.27,0.6829999999999999,2023-05-05,7.5,0.31,6.5,0.08,weekly,-0.087,-0.3782608695652177
TSLA,158.15,1.05,+72.41%,1.45,156.45,0.544,2023-05-12,157.5,5.8,155.0,4.75,weekly,-0.0899999999999998,-0.08571428571428566
GOOG,107.17,0.36,+56.25%,0.64,106.64,0.547,2023-05-05,107.0,1.49,106.0,1.13,weekly,-0.0929999999999999,-0.25833333333333325
GOOGL,106.27,0.27,+36.99%,0.73,104.73,0.636,2023-05-05,105.0,1.08,104.0,0.81,weekly,-0.094,-0.34814814814814804
GOOGL,106.27,0.35,+53.85%,0.65,105.65,0.555,2023-05-05,106.0,1.45,105.0,1.1,weekly,-0.0949999999999999,-0.2714285714285713
MSFT,305.64,0.41,+19.62%,2.09,297.09,0.7959999999999999,2023-05-05,297.5,1.61,295.0,1.2,weekly,-0.1000000000000002,-0.24390243902439068
MSFT,305.64,0.57,+29.53%,1.93,299.43,0.726,2023-05-05,300.0,2.22,297.5,1.65,weekly,-0.1150000000000001,-0.20175438596491244
INTC,31.98,0.68,+37.36%,1.82,31.32,0.674,2023-05-05,32.0,0.78,29.5,0.1,weekly,-0.1349999999999999,-0.19852941176470576
MSFT,305.64,0.74,+42.05%,1.76,301.76,0.647,2023-05-05,302.5,3.0,300.0,2.26,weekly,-0.1424999999999999,-0.1925675675675675
TSLA,158.15,0.7,+38.89%,1.8,151.8,0.662,2023-05-12,152.5,3.8,150.0,3.1,weekly,-0.1449999999999999,-0.20714285714285716
AAPL,168.16,0.91,+57.23%,1.59,166.59,0.5720000000000001,2023-05-05,167.5,3.2,165.0,2.29,weekly,-0.1599999999999998,-0.1758241758241757
NVDA,272.07,0.9,+56.25%,1.6,269.1,0.5710000000000001,2023-05-05,270.0,5.35,267.5,4.45,weekly,-0.1724999999999998,-0.19166666666666654
META,238.65,0.38,+3.95%,9.62,219.62,0.944,2023-05-05,220.0,0.57,210.0,0.19,weekly,-0.1799999999999993,-0.47368421052631704
GOOG,107.17,0.66,+49.25%,1.34,106.34,0.573,2023-05-05,107.0,1.49,105.0,0.83,weekly,-0.1940000000000001,-0.29393939393939417
GOOGL,106.27,0.64,+47.06%,1.36,105.36,0.581,2023-05-05,106.0,1.45,104.0,0.81,weekly,-0.1980000000000001,-0.30937500000000007
MSFT,305.64,0.9,+56.25%,1.6,304.1,0.56,2023-05-05,305.0,4.0,302.5,3.1,weekly,-0.1999999999999998,-0.22222222222222202
AMD,87.3,2.38,+51.52%,4.62,84.62,0.628,2023-05-05,87.0,3.35,80.0,0.97,weekly,-0.2239999999999999,-0.09411764705882349
INTC,31.98,0.71,+31.00%,2.29,31.29,0.6809999999999999,2023-05-05,32.0,0.78,29.0,0.07,weekly,-0.2470000000000001,-0.3478873239436622
MSFT,305.64,1.02,+25.63%,3.98,298.98,0.74,2023-05-05,300.0,2.22,295.0,1.2,weekly,-0.2799999999999999,-0.27450980392156865
NVDA,272.07,1.75,+53.85%,3.25,268.25,0.5920000000000001,2023-05-05,270.0,5.35,265.0,3.6,weekly,-0.2899999999999996,-0.1657142857142855
MSFT,305.64,1.74,+53.37%,3.26,303.26,0.5920000000000001,2023-05-05,305.0,4.0,300.0,2.26,weekly,-0.2999999999999996,-0.172413793103448
MSFT,305.64,1.35,+36.99%,3.65,301.15,0.6679999999999999,2023-05-05,302.5,3.0,297.5,1.65,weekly,-0.3100000000000003,-0.2296296296296298
AAPL,168.16,1.66,+49.70%,3.34,165.84,0.605,2023-05-05,167.5,3.2,162.5,1.54,weekly,-0.3149999999999999,-0.18975903614457842
GOOGL,106.27,0.86,+40.19%,2.14,105.14,0.6,2023-05-05,106.0,1.45,103.0,0.59,weekly,-0.3400000000000001,-0.3953488372093025
TSLA,158.15,2.7,+56.25%,4.8,154.8,0.586,2023-05-12,157.5,5.8,150.0,3.1,weekly,-0.405,-0.14999999999999994
MSFT,305.64,1.35,+21.95%,6.15,298.65,0.7509999999999999,2023-05-05,300.0,2.22,292.5,0.87,weekly,-0.5175000000000007,-0.3833333333333339
MSFT,305.64,2.35,+45.63%,5.15,302.65,0.614,2023-05-05,305.0,4.0,297.5,1.65,weekly,-0.5450000000000002,-0.23191489361702133
MSFT,305.64,1.8,+31.58%,5.7,300.7,0.684,2023-05-05,302.5,3.0,295.0,1.2,weekly,-0.5699999999999996,-0.31666666666666654
AAPL,168.16,2.18,+40.98%,5.32,165.32,0.628,2023-05-05,167.5,3.2,160.0,1.02,weekly,-0.6100000000000001,-0.2798165137614679
MSFT,305.64,1.58,+18.76%,8.42,298.42,0.758,2023-05-05,300.0,2.22,290.0,0.64,weekly,-0.8400000000000001,-0.531645569620253
META,238.65,0.87,+6.16%,14.13,224.13,0.885,2023-05-05,225.0,1.06,210.0,0.19,weekly,-0.8549999999999999,-0.9827586206896551
MSFT,305.64,2.8,+38.89%,7.2,302.2,0.631,2023-05-05,305.0,4.0,295.0,1.2,weekly,-0.8900000000000001,-0.317857142857143
MSFT,305.64,2.13,+27.06%,7.87,300.37,0.695,2023-05-05,302.5,3.0,292.5,0.87,weekly,-0.9200000000000006,-0.4319248826291084
AAPL,168.16,2.55,+34.23%,7.45,164.95,0.644,2023-05-05,167.5,3.2,157.5,0.65,weekly,-1.0100000000000002,-0.3960784313725491
MSFT,305.64,3.13,+33.40%,9.37,301.87,0.643,2023-05-05,305.0,4.0,292.5,0.87,weekly,-1.3324999999999996,-0.4257188498402555
MSFT,305.64,2.36,+23.27%,10.14,300.14,0.703,2023-05-05,302.5,3.0,290.0,0.64,weekly,-1.352500000000001,-0.5730932203389835
META,238.65,1.24,+7.63%,16.26,226.26,0.846,2023-05-05,227.5,1.43,210.0,0.19,weekly,-1.4550000000000007,-1.1733870967741942
MSFT,305.64,3.36,+28.87%,11.64,301.64,0.6509999999999999,2023-05-05,305.0,4.0,290.0,0.64,weekly,-1.875000000000001,-0.5580357142857147
META,238.65,1.77,+9.71%,18.23,228.23,0.804,2023-05-05,230.0,1.96,210.0,0.19,weekly,-2.149999999999999,-1.2146892655367227
META,238.65,2.45,+12.22%,20.05,230.05,0.76,2023-05-05,232.5,2.64,210.0,0.19,weekly,-2.95,-1.204081632653061
MSFT,305.64,3.64,+22.25%,16.36,301.36,0.6609999999999999,2023-05-05,305.0,4.0,285.0,0.36,weekly,-3.140000000000001,-0.8626373626373629
MSFT,305.64,3.78,+17.81%,21.22,301.22,0.6659999999999999,2023-05-05,305.0,4.0,280.0,0.22,weekly,-4.570000000000002,-1.2089947089947093
MSFT,305.64,3.86,+14.77%,26.14,301.14,0.6679999999999999,2023-05-05,305.0,4.0,275.0,0.14,weekly,-6.100000000000003,-1.580310880829016
Downloaded from Barchart.com as of 04-28-2023 09:03am CDT,,,,,,,,,,,,,,
