Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,ExpectedValue,KellyCriterion
AMZN,120.57,0.22,+28.21%,0.78,117.78,0.703,2023-06-02,118.0,0.89,117.0,0.67,-0.077,-0.35000000000000026
AMZN,120.57,0.16,+19.05%,0.84,116.84,0.762,2023-06-02,117.0,0.65,116.0,0.49,-0.0779999999999999,-0.4874999999999998
AMD,126.56,0.33,+19.76%,1.67,119.67,0.795,2023-06-02,120.0,1.03,118.0,0.7,-0.0799999999999999,-0.24242424242424204
GOOGL,124.38,0.28,+38.89%,0.72,122.72,0.64,2023-06-02,123.0,1.12,122.0,0.84,-0.0799999999999999,-0.28571428571428553
F,12.1,0.1,+25.00%,0.4,11.9,0.634,2023-06-02,12.0,0.16,11.5,0.06,-0.083,-0.83
QCOM,107.66,0.83,+38.25%,2.17,105.17,0.695,2023-06-02,106.0,1.38,103.0,0.55,-0.085,-0.102409638554217
NVDA,386.44,0.2,+8.70%,2.3,357.3,0.884,2023-06-02,357.5,1.31,355.0,1.11,-0.0899999999999999,-0.44999999999999973
RIVN,15.17,0.17,+20.48%,0.83,14.33,0.7290000000000001,2023-06-02,14.5,0.27,13.5,0.1,-0.1009999999999998,-0.5941176470588229
AMD,126.56,0.25,+9.09%,2.75,116.75,0.883,2023-06-02,117.0,0.56,114.0,0.31,-0.1009999999999999,-0.4039999999999999
MU,73.71,0.14,+7.53%,1.86,68.86,0.877,2023-06-02,69.0,0.25,67.0,0.11,-0.106,-0.7571428571428571
ORCL,104.81,0.16,+19.05%,0.84,102.84,0.7240000000000001,2023-06-02,103.0,0.56,102.0,0.4,-0.1159999999999999,-0.7249999999999992
AMD,126.56,0.31,+11.52%,2.69,117.69,0.858,2023-06-02,118.0,0.69,115.0,0.38,-0.116,-0.374193548387097
QCOM,107.66,0.63,+26.58%,2.37,104.37,0.7509999999999999,2023-06-02,105.0,1.02,102.0,0.39,-0.1170000000000003,-0.1857142857142863
QCOM,107.66,0.47,+18.58%,2.53,103.53,0.8029999999999999,2023-06-02,104.0,0.74,101.0,0.27,-0.1210000000000001,-0.2574468085106386
NVDA,386.44,0.75,+42.86%,1.75,376.75,0.6509999999999999,2023-06-02,377.5,5.75,375.0,5.0,-0.1225000000000001,-0.1633333333333336
AMD,126.56,0.38,+14.50%,2.62,118.62,0.83,2023-06-02,119.0,0.84,116.0,0.46,-0.1300000000000001,-0.34210526315789513
JPM,137.0,0.33,+49.25%,0.67,136.67,0.535,2023-06-02,137.0,1.36,136.0,1.03,-0.1349999999999999,-0.40909090909090906
AMZN,120.57,0.22,+12.36%,1.78,115.78,0.821,2023-06-02,116.0,0.48,114.0,0.26,-0.138,-0.6272727272727278
AMD,126.56,0.46,+18.11%,2.54,119.54,0.8,2023-06-02,120.0,1.03,117.0,0.57,-0.1399999999999998,-0.3043478260869561
MSFT,331.38,0.18,+7.76%,2.32,319.82,0.872,2023-06-02,320.0,0.68,317.5,0.5,-0.14,-0.7777777777777777
AMZN,120.57,0.54,+36.99%,1.46,118.46,0.6559999999999999,2023-06-02,119.0,1.21,117.0,0.67,-0.1480000000000001,-0.27407407407407425
GOOGL,124.38,0.67,+50.38%,1.33,123.33,0.589,2023-06-02,124.0,1.51,122.0,0.84,-0.152,-0.2268656716417911
META,258.21,0.39,+18.48%,2.11,249.61,0.78,2023-06-02,250.0,1.39,247.5,1.0,-0.1599999999999998,-0.41025641025640996
AMD,126.56,0.19,+3.27%,5.81,113.81,0.941,2023-06-02,114.0,0.3,108.0,0.11,-0.1640000000000002,-0.8631578947368437
AMZN,120.57,0.29,+16.96%,1.71,116.71,0.77,2023-06-02,117.0,0.65,115.0,0.36,-0.1699999999999999,-0.5862068965517241
AMZN,120.57,0.4,+25.00%,1.6,117.6,0.7140000000000001,2023-06-02,118.0,0.89,116.0,0.49,-0.1719999999999998,-0.4299999999999996
AMD,126.56,0.38,+10.50%,3.62,117.62,0.86,2023-06-02,118.0,0.69,114.0,0.31,-0.18,-0.47368421052631593
QCOM,107.66,0.99,+32.89%,3.01,105.01,0.7070000000000001,2023-06-02,106.0,1.38,102.0,0.39,-0.1819999999999997,-0.18383838383838344
MU,73.71,0.18,+6.38%,2.82,68.82,0.879,2023-06-02,69.0,0.25,66.0,0.07,-0.1829999999999999,-1.0166666666666668
CRM,215.38,1.0,+66.67%,1.5,214.0,0.526,2023-06-02,215.0,8.0,212.5,7.0,-0.1849999999999999,-0.18499999999999994
ORCL,104.81,0.18,+9.89%,1.82,101.82,0.8170000000000001,2023-06-02,102.0,0.35,100.0,0.17,-0.1859999999999999,-1.0333333333333328
META,258.21,0.72,+40.45%,1.78,254.28,0.637,2023-06-02,255.0,2.68,252.5,1.96,-0.1874999999999999,-0.2604166666666667
META,258.21,0.53,+26.90%,1.97,251.97,0.7120000000000001,2023-06-02,252.5,1.94,250.0,1.41,-0.1899999999999997,-0.3584905660377353
MSFT,331.38,0.27,+12.11%,2.23,322.23,0.815,2023-06-02,322.5,0.98,320.0,0.71,-0.1925000000000001,-0.7129629629629634
TSLA,191.96,0.36,+16.82%,2.14,182.14,0.777,2023-06-02,182.5,1.42,180.0,1.06,-0.1974999999999999,-0.5486111111111109
AMD,126.56,0.46,+12.99%,3.54,118.54,0.833,2023-06-02,119.0,0.84,115.0,0.38,-0.2080000000000001,-0.45217391304347865
CRM,215.38,1.85,+58.73%,3.15,210.65,0.588,2023-06-02,212.5,6.85,207.5,5.0,-0.2099999999999999,-0.11351351351351358
AMD,126.56,0.2,+2.94%,6.8,113.8,0.941,2023-06-02,114.0,0.3,107.0,0.1,-0.2130000000000003,-1.0650000000000017
AMD,126.56,0.57,+16.62%,3.43,119.43,0.804,2023-06-02,120.0,1.03,116.0,0.46,-0.2139999999999999,-0.3754385964912279
QCOM,107.66,0.75,+23.08%,3.25,104.25,0.759,2023-06-02,105.0,1.02,101.0,0.27,-0.2139999999999999,-0.28533333333333327
QCOM,107.66,0.54,+15.61%,3.46,103.46,0.8079999999999999,2023-06-02,104.0,0.74,100.0,0.2,-0.2280000000000002,-0.4222222222222227
MSFT,331.38,0.4,+19.05%,2.1,324.6,0.746,2023-06-02,325.0,1.41,322.5,1.01,-0.235,-0.5875000000000001
TSLA,191.96,0.63,+33.69%,1.87,186.87,0.652,2023-06-02,187.5,2.57,185.0,1.94,-0.24,-0.38095238095238093
AMD,126.56,0.26,+3.86%,6.74,114.74,0.926,2023-06-02,115.0,0.37,108.0,0.11,-0.2580000000000004,-0.992307692307691
MSFT,331.38,0.57,+29.53%,1.93,326.93,0.667,2023-06-02,327.5,2.01,325.0,1.44,-0.2624999999999999,-0.46052631578947356
AAPL,175.18,0.78,+45.35%,1.72,174.22,0.5820000000000001,2023-06-02,175.0,1.58,172.5,0.8,-0.2649999999999997,-0.3397435897435895
AMD,126.56,0.43,+9.41%,4.57,117.57,0.861,2023-06-02,118.0,0.69,113.0,0.26,-0.265,-0.6162790697674421
MU,73.71,0.61,+25.52%,2.39,71.39,0.7070000000000001,2023-06-02,72.0,0.87,69.0,0.26,-0.2689999999999998,-0.4409836065573767
CRM,215.38,2.7,+56.25%,4.8,209.8,0.604,2023-06-02,212.5,6.85,205.0,4.15,-0.27,-0.09999999999999992
JPM,137.0,0.6,+42.86%,1.4,136.4,0.564,2023-06-02,137.0,1.36,135.0,0.76,-0.2720000000000001,-0.4533333333333334
NFLX,368.09,0.41,+19.62%,2.09,357.09,0.727,2023-06-02,357.5,2.42,355.0,2.01,-0.2725,-0.6646341463414634
MSFT,331.38,0.77,+44.51%,1.73,329.23,0.5820000000000001,2023-06-02,330.0,2.82,327.5,2.05,-0.2749999999999998,-0.35714285714285693
AMZN,120.57,0.72,+31.58%,2.28,118.28,0.6679999999999999,2023-06-02,119.0,1.21,116.0,0.49,-0.2760000000000001,-0.3833333333333335
CRM,215.38,3.0,+66.67%,4.5,212.0,0.563,2023-06-02,215.0,8.0,207.5,5.0,-0.2775000000000005,-0.09250000000000014
AMZN,120.57,0.39,+14.94%,2.61,116.61,0.7759999999999999,2023-06-02,117.0,0.65,114.0,0.26,-0.2820000000000002,-0.7230769230769236
TSLA,191.96,0.76,+43.68%,1.74,189.24,0.5820000000000001,2023-06-02,190.0,3.35,187.5,2.59,-0.2849999999999998,-0.3749999999999997
ORCL,104.81,0.24,+8.70%,2.76,101.76,0.8220000000000001,2023-06-02,102.0,0.35,99.0,0.11,-0.2939999999999997,-1.2249999999999992
MU,73.71,0.19,+4.99%,3.81,68.81,0.879,2023-06-02,69.0,0.25,65.0,0.06,-0.294,-1.5473684210526315
AMD,126.56,0.53,+11.86%,4.47,118.47,0.835,2023-06-02,119.0,0.84,114.0,0.31,-0.2950000000000001,-0.5566037735849058
AMZN,120.57,0.53,+21.46%,2.47,117.47,0.723,2023-06-02,118.0,0.89,115.0,0.36,-0.301,-0.5679245283018869
AMD,126.56,0.38,+6.76%,5.62,116.62,0.8859999999999999,2023-06-02,117.0,0.56,111.0,0.18,-0.3040000000000006,-0.8000000000000015
MSFT,331.38,0.31,+6.61%,4.69,319.69,0.875,2023-06-02,320.0,0.68,315.0,0.37,-0.315,-1.0161290322580645
QCOM,107.66,1.11,+28.53%,3.89,104.89,0.715,2023-06-02,106.0,1.38,101.0,0.27,-0.315,-0.283783783783784
AMD,126.56,0.65,+14.94%,4.35,119.35,0.8059999999999999,2023-06-02,120.0,1.03,115.0,0.38,-0.3200000000000002,-0.4923076923076926
AMD,126.56,0.27,+3.49%,7.73,114.73,0.926,2023-06-02,115.0,0.37,107.0,0.1,-0.3220000000000005,-1.1925925925925913
NFLX,368.09,0.85,+51.52%,1.65,366.65,0.531,2023-06-02,367.5,5.5,365.0,4.65,-0.3224999999999999,-0.37941176470588234
V,225.45,0.72,+40.45%,1.78,224.28,0.5820000000000001,2023-06-02,225.0,1.86,222.5,1.14,-0.3249999999999999,-0.4513888888888886
AMD,126.56,0.48,+8.70%,5.52,117.52,0.863,2023-06-02,118.0,0.69,112.0,0.21,-0.342,-0.7125000000000002
NFLX,368.09,0.7,+38.89%,1.8,364.3,0.5820000000000001,2023-06-02,365.0,4.5,362.5,3.8,-0.3449999999999998,-0.4928571428571427
MA,374.23,0.66,+35.87%,1.84,371.84,0.5920000000000001,2023-06-02,372.5,2.98,370.0,2.32,-0.3599999999999997,-0.5454545454545452
CRM,215.38,3.85,+62.60%,6.15,211.15,0.579,2023-06-02,215.0,8.0,205.0,4.15,-0.3600000000000007,-0.09350649350649369
QCOM,107.66,0.82,+19.62%,4.18,104.18,0.763,2023-06-02,105.0,1.02,100.0,0.2,-0.3649999999999999,-0.44512195121951215
ORCL,104.81,0.39,+14.94%,2.61,102.61,0.747,2023-06-02,103.0,0.56,100.0,0.17,-0.3689999999999999,-0.9461538461538461
NFLX,368.09,0.55,+28.21%,1.95,361.95,0.631,2023-06-02,362.5,3.65,360.0,3.1,-0.3725,-0.677272727272727
META,258.21,0.68,+15.74%,4.32,249.32,0.7879999999999999,2023-06-02,250.0,1.39,245.0,0.71,-0.3800000000000004,-0.5588235294117653
AMD,126.56,0.41,+6.22%,6.59,116.59,0.887,2023-06-02,117.0,0.56,110.0,0.15,-0.3809999999999999,-0.9292682926829265
AMD,126.56,0.34,+4.44%,7.66,115.66,0.908,2023-06-02,116.0,0.45,108.0,0.11,-0.3960000000000007,-1.1647058823529406
AMD,126.56,0.58,+10.70%,5.42,118.42,0.836,2023-06-02,119.0,0.84,113.0,0.26,-0.4040000000000003,-0.6965517241379315
MSFT,331.38,0.48,+10.62%,4.52,322.02,0.82,2023-06-02,322.5,0.98,317.5,0.5,-0.4200000000000001,-0.8750000000000003
AMD,126.56,0.72,+13.64%,5.28,119.28,0.809,2023-06-02,120.0,1.03,114.0,0.31,-0.4259999999999998,-0.5916666666666663
AMZN,120.57,0.45,+12.68%,3.55,116.55,0.779,2023-06-02,117.0,0.65,113.0,0.2,-0.4339999999999998,-0.9644444444444442
META,258.21,0.94,+23.15%,4.06,251.56,0.7240000000000001,2023-06-02,252.5,1.94,247.5,1.0,-0.4399999999999995,-0.4680851063829781
AMZN,120.57,0.85,+26.98%,3.15,118.15,0.677,2023-06-02,119.0,1.21,115.0,0.36,-0.4419999999999997,-0.5199999999999998
MU,73.71,0.7,+21.21%,3.3,71.3,0.7140000000000001,2023-06-02,72.0,0.87,68.0,0.17,-0.4439999999999996,-0.6342857142857138
JPM,137.0,0.8,+36.36%,2.2,136.2,0.585,2023-06-02,137.0,1.36,134.0,0.56,-0.4450000000000002,-0.5562500000000001
AMD,126.56,0.51,+7.86%,6.49,117.49,0.863,2023-06-02,118.0,0.69,111.0,0.18,-0.449,-0.8803921568627451
AMZN,120.57,0.63,+18.69%,3.37,117.37,0.7290000000000001,2023-06-02,118.0,0.89,114.0,0.26,-0.4539999999999996,-0.7206349206349201
META,258.21,1.27,+34.05%,3.73,253.73,0.655,2023-06-02,255.0,2.68,250.0,1.41,-0.4549999999999997,-0.358267716535433
AMD,126.56,0.43,+5.68%,7.57,116.57,0.887,2023-06-02,117.0,0.56,109.0,0.13,-0.474,-1.1023255813953488
AMD,126.56,0.35,+4.05%,8.65,115.65,0.908,2023-06-02,116.0,0.45,107.0,0.1,-0.4780000000000007,-1.3657142857142852
MDB,289.29,2.85,+39.86%,7.15,272.15,0.6659999999999999,2023-06-02,275.0,9.6,265.0,6.75,-0.4900000000000006,-0.17192982456140377
QCOM,107.66,1.18,+24.48%,4.82,104.82,0.72,2023-06-02,106.0,1.38,100.0,0.2,-0.5000000000000002,-0.4237288135593223
AMD,126.56,0.63,+9.89%,6.37,118.37,0.838,2023-06-02,119.0,0.84,112.0,0.21,-0.5040000000000003,-0.8000000000000004
MSFT,331.38,0.7,+16.28%,4.3,324.3,0.755,2023-06-02,325.0,1.41,320.0,0.71,-0.5249999999999999,-0.7500000000000001
TSLA,191.96,1.13,+29.20%,3.87,186.37,0.6659999999999999,2023-06-02,187.5,2.57,182.5,1.44,-0.5400000000000005,-0.47787610619469084
ORCL,104.81,0.45,+12.68%,3.55,102.55,0.752,2023-06-02,103.0,0.56,99.0,0.11,-0.5419999999999999,-1.2044444444444444
AMD,126.56,0.54,+7.24%,7.46,117.46,0.8640000000000001,2023-06-02,118.0,0.69,110.0,0.15,-0.5479999999999992,-1.014814814814813
NFLX,368.09,1.7,+51.52%,3.3,365.8,0.5489999999999999,2023-06-02,367.5,5.5,362.5,3.8,-0.5550000000000003,-0.3264705882352943
NFLX,368.09,0.99,+24.69%,4.01,359.01,0.691,2023-06-02,360.0,3.0,355.0,2.01,-0.5550000000000003,-0.5606060606060609
AMD,126.56,0.45,+5.26%,8.55,116.55,0.888,2023-06-02,117.0,0.56,108.0,0.11,-0.558,-1.2399999999999998
AMD,126.56,0.77,+12.36%,6.23,119.23,0.81,2023-06-02,120.0,1.03,113.0,0.26,-0.5599999999999997,-0.7272727272727268
TSLA,191.96,1.41,+39.28%,3.59,188.59,0.602,2023-06-02,190.0,3.35,185.0,1.94,-0.5800000000000001,-0.41134751773049655
MSFT,331.38,1.0,+25.00%,4.0,326.5,0.682,2023-06-02,327.5,2.01,322.5,1.01,-0.5899999999999997,-0.5899999999999997
MSFT,331.38,1.38,+38.12%,3.62,328.62,0.605,2023-06-02,330.0,2.82,325.0,1.44,-0.5950000000000003,-0.43115942028985527
NFLX,368.09,1.4,+38.89%,3.6,363.6,0.597,2023-06-02,365.0,4.5,360.0,3.1,-0.6150000000000002,-0.4392857142857145
NFLX,368.09,1.16,+30.21%,3.84,361.34,0.644,2023-06-02,362.5,3.65,357.5,2.49,-0.6199999999999999,-0.5344827586206896
AMD,126.56,0.66,+8.99%,7.34,118.34,0.8390000000000001,2023-06-02,119.0,0.84,111.0,0.18,-0.6279999999999992,-0.9515151515151503
AMZN,120.57,0.95,+23.46%,4.05,118.05,0.684,2023-06-02,119.0,1.21,114.0,0.26,-0.6299999999999998,-0.663157894736842
MU,73.71,0.76,+17.92%,4.24,71.24,0.7190000000000001,2023-06-02,72.0,0.87,67.0,0.11,-0.6449999999999996,-0.8486842105263153
AMZN,120.57,0.69,+16.01%,4.31,117.31,0.733,2023-06-02,118.0,0.89,113.0,0.2,-0.6450000000000001,-0.9347826086956523
AMD,126.56,0.56,+6.64%,8.44,117.44,0.865,2023-06-02,118.0,0.69,109.0,0.13,-0.6549999999999999,-1.1696428571428572
AMD,126.56,0.46,+4.82%,9.54,116.54,0.888,2023-06-02,117.0,0.56,107.0,0.1,-0.6599999999999999,-1.4347826086956517
AMD,126.56,0.82,+11.42%,7.18,119.18,0.812,2023-06-02,120.0,1.03,112.0,0.21,-0.6839999999999995,-0.8341463414634142
MSFT,331.38,0.61,+8.85%,6.89,321.89,0.8240000000000001,2023-06-02,322.5,0.98,315.0,0.37,-0.7099999999999995,-1.1639344262295073
AAPL,175.18,1.18,+30.89%,3.82,173.82,0.616,2023-06-02,175.0,1.58,170.0,0.4,-0.74,-0.6271186440677966
V,225.45,1.18,+30.89%,3.82,223.82,0.614,2023-06-02,225.0,1.86,220.0,0.68,-0.7500000000000001,-0.6355932203389831
AMD,126.56,0.69,+8.30%,8.31,118.31,0.84,2023-06-02,119.0,0.84,110.0,0.15,-0.7500000000000004,-1.0869565217391313
AMD,126.56,0.58,+6.16%,9.42,117.42,0.865,2023-06-02,118.0,0.69,108.0,0.11,-0.7700000000000001,-1.327586206896552
META,258.21,1.23,+19.62%,6.27,251.27,0.733,2023-06-02,252.5,1.94,245.0,0.71,-0.7725000000000001,-0.6280487804878051
META,258.21,1.68,+28.87%,5.82,253.32,0.669,2023-06-02,255.0,2.68,247.5,1.0,-0.8024999999999998,-0.4776785714285713
AMD,126.56,0.85,+10.43%,8.15,119.15,0.813,2023-06-02,120.0,1.03,111.0,0.18,-0.8330000000000006,-0.9800000000000008
AMD,126.56,0.49,+4.26%,11.51,116.51,0.889,2023-06-02,117.0,0.56,105.0,0.07,-0.8419999999999999,-1.718367346938775
AMZN,120.57,0.73,+13.85%,5.27,117.27,0.736,2023-06-02,118.0,0.89,112.0,0.16,-0.8539999999999999,-1.16986301369863
AMZN,120.57,1.01,+20.24%,4.99,117.99,0.688,2023-06-02,119.0,1.21,113.0,0.2,-0.8620000000000003,-0.853465346534654
NFLX,368.09,2.4,+47.06%,5.1,365.1,0.565,2023-06-02,367.5,5.5,360.0,3.1,-0.8625000000000003,-0.35937500000000017
MU,73.71,0.8,+15.38%,5.2,71.2,0.722,2023-06-02,72.0,0.87,66.0,0.07,-0.8680000000000002,-1.0850000000000002
MSFT,331.38,0.91,+13.81%,6.59,324.09,0.762,2023-06-02,325.0,1.41,317.5,0.5,-0.8749999999999999,-0.9615384615384612
AMD,126.56,0.59,+5.67%,10.41,117.41,0.866,2023-06-02,118.0,0.69,107.0,0.1,-0.8840000000000001,-1.4983050847457628
AMD,126.56,0.71,+7.64%,9.29,118.29,0.84,2023-06-02,119.0,0.84,109.0,0.13,-0.8900000000000002,-1.2535211267605637
TSLA,191.96,1.51,+25.21%,5.99,185.99,0.677,2023-06-02,187.5,2.57,180.0,1.06,-0.9125,-0.6043046357615892
NFLX,368.09,2.01,+36.61%,5.49,362.99,0.609,2023-06-02,365.0,4.5,357.5,2.49,-0.9225000000000004,-0.4589552238805972
NFLX,368.09,1.64,+27.99%,5.86,360.86,0.654,2023-06-02,362.5,3.65,355.0,2.01,-0.9549999999999998,-0.5823170731707319
TSLA,191.96,1.91,+34.17%,5.59,188.09,0.616,2023-06-02,190.0,3.35,182.5,1.44,-0.9700000000000002,-0.5078534031413612
AMD,126.56,0.88,+9.65%,9.12,119.12,0.8140000000000001,2023-06-02,120.0,1.03,110.0,0.15,-0.9799999999999992,-1.1136363636363629
MSFT,331.38,1.3,+20.97%,6.2,326.2,0.693,2023-06-02,327.5,2.01,320.0,0.71,-1.0025000000000004,-0.7711538461538463
AMD,126.56,0.73,+7.11%,10.27,118.27,0.841,2023-06-02,119.0,0.84,108.0,0.11,-1.019,-1.3958904109589043
MSFT,331.38,1.81,+31.81%,5.69,328.19,0.622,2023-06-02,330.0,2.82,322.5,1.01,-1.025,-0.5662983425414365
MSFT,331.38,0.71,+7.64%,9.29,321.79,0.826,2023-06-02,322.5,0.98,312.5,0.27,-1.0300000000000002,-1.4507042253521132
AMZN,120.57,1.05,+17.65%,5.95,117.95,0.691,2023-06-02,119.0,1.21,112.0,0.16,-1.1130000000000004,-1.0600000000000003
AMD,126.56,0.62,+5.01%,12.38,117.38,0.866,2023-06-02,118.0,0.69,105.0,0.07,-1.1220000000000003,-1.809677419354839
MU,73.71,0.81,+13.09%,6.19,71.19,0.723,2023-06-02,72.0,0.87,65.0,0.06,-1.1290000000000004,-1.3938271604938273
AMD,126.56,0.9,+8.91%,10.1,119.1,0.815,2023-06-02,120.0,1.03,109.0,0.13,-1.135000000000001,-1.2611111111111115
AMD,126.56,0.74,+6.57%,11.26,118.26,0.841,2023-06-02,119.0,0.84,107.0,0.1,-1.168,-1.5783783783783787
META,258.21,1.43,+16.69%,8.57,251.07,0.7390000000000001,2023-06-02,252.5,1.94,242.5,0.51,-1.1799999999999988,-0.8251748251748245
NFLX,368.09,3.01,+43.06%,6.99,364.49,0.578,2023-06-02,367.5,5.5,357.5,2.49,-1.2100000000000009,-0.40199335548172777
META,258.21,1.97,+24.53%,8.03,253.03,0.6779999999999999,2023-06-02,255.0,2.68,245.0,0.71,-1.2500000000000004,-0.6345177664974622
AMD,126.56,0.92,+8.30%,11.08,119.08,0.815,2023-06-02,120.0,1.03,108.0,0.11,-1.3000000000000007,-1.4130434782608703
MSFT,331.38,1.04,+11.61%,8.96,323.96,0.7659999999999999,2023-06-02,325.0,1.41,315.0,0.37,-1.3000000000000012,-1.2500000000000009
NFLX,368.09,2.49,+33.16%,7.51,362.51,0.62,2023-06-02,365.0,4.5,355.0,2.01,-1.31,-0.5261044176706826
TSLA,191.96,1.8,+21.95%,8.2,185.7,0.685,2023-06-02,187.5,2.57,177.5,0.77,-1.3499999999999992,-0.7499999999999996
NFLX,368.09,2.03,+25.47%,7.97,360.47,0.662,2023-06-02,362.5,3.65,352.5,1.62,-1.3499999999999996,-0.6650246305418718
AMZN,120.57,1.08,+15.61%,6.92,117.92,0.693,2023-06-02,119.0,1.21,111.0,0.13,-1.3760000000000003,-1.2740740740740744
TSLA,191.96,2.29,+29.70%,7.71,187.71,0.627,2023-06-02,190.0,3.35,180.0,1.06,-1.4400000000000002,-0.62882096069869
AMD,126.56,0.77,+5.82%,13.23,118.23,0.8420000000000001,2023-06-02,119.0,0.84,105.0,0.07,-1.4419999999999988,-1.8727272727272712
AMD,126.56,0.93,+7.71%,12.07,119.07,0.816,2023-06-02,120.0,1.03,107.0,0.1,-1.4620000000000006,-1.572043010752689
MSFT,331.38,1.51,+17.79%,8.49,325.99,0.7,2023-06-02,327.5,2.01,317.5,0.5,-1.4900000000000009,-0.9867549668874177
NVDA,386.44,0.63,+1.83%,34.37,349.37,0.938,2023-06-02,350.0,0.72,315.0,0.09,-1.5400000000000016,-2.444444444444447
MSFT,331.38,2.11,+26.74%,7.89,327.89,0.633,2023-06-02,330.0,2.82,320.0,0.71,-1.5599999999999998,-0.7393364928909952
NFLX,368.09,3.49,+38.73%,9.01,364.01,0.588,2023-06-02,367.5,5.5,355.0,2.01,-1.66,-0.47564469914040114
NVDA,386.44,0.64,+1.74%,36.86,349.36,0.938,2023-06-02,350.0,0.72,312.5,0.08,-1.6850000000000018,-2.632812500000003
MSFT,331.38,1.14,+10.04%,11.36,323.86,0.769,2023-06-02,325.0,1.41,312.5,0.27,-1.7474999999999998,-1.5328947368421053
META,258.21,2.17,+21.01%,10.33,252.83,0.685,2023-06-02,255.0,2.68,242.5,0.51,-1.7674999999999996,-0.8145161290322579
