Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
AAPL,173.84,0.22,+9.65%,2.28,164.78,0.8909999999999999,2023-05-19,165.0,0.66,162.5,0.44,monthly,-0.0525000000000002,-0.23863636363636465
AMD,88.4,0.2,+25.00%,0.8,83.8,0.747,2023-05-19,84.0,1.04,83.0,0.84,monthly,-0.053,-0.265
PYPL,74.69,0.99,+49.25%,2.01,72.01,0.652,2023-05-12,73.0,2.16,70.0,1.17,weekly,-0.0539999999999998,-0.05454545454545443
SHOP,61.38,0.28,+38.89%,0.72,58.72,0.6659999999999999,2023-05-19,59.0,1.45,58.0,1.17,monthly,-0.054,-0.192857142857143
TSLA,168.57,1.05,+72.41%,1.45,166.45,0.5579999999999999,2023-05-19,167.5,5.5,165.0,4.45,monthly,-0.055,-0.052380952380952486
AMD,88.4,0.24,+31.58%,0.76,85.76,0.705,2023-05-12,86.0,0.89,85.0,0.65,weekly,-0.055,-0.22916666666666685
NVDA,284.22,0.3,+13.64%,2.2,262.2,0.858,2023-05-19,262.5,2.0,260.0,1.7,monthly,-0.0550000000000001,-0.18333333333333351
AMD,88.4,0.12,+13.64%,0.88,83.88,0.8240000000000001,2023-05-12,84.0,0.45,83.0,0.33,weekly,-0.0559999999999999,-0.46666666666666623
COIN,57.0,0.28,+38.89%,0.72,52.72,0.664,2023-05-19,53.0,2.62,52.0,2.34,monthly,-0.0559999999999999,-0.19999999999999968
COIN,57.0,0.59,+41.84%,1.41,52.41,0.675,2023-05-19,53.0,2.62,51.0,2.03,monthly,-0.0599999999999999,-0.10169491525423717
TSLA,168.57,0.77,+44.51%,1.73,164.23,0.6679999999999999,2023-05-12,165.0,2.7,162.5,1.93,weekly,-0.0600000000000001,-0.07792207792207813
SCHW,49.77,0.11,+28.21%,0.39,48.39,0.659,2023-05-12,48.5,0.97,48.0,0.86,weekly,-0.0605,-0.5499999999999999
SHOP,61.38,0.3,+42.86%,0.7,59.7,0.639,2023-05-12,60.0,1.24,59.0,0.94,weekly,-0.0609999999999999,-0.20333333333333317
AAPL,173.84,0.23,+10.13%,2.27,167.27,0.882,2023-05-12,167.5,0.53,165.0,0.3,weekly,-0.0649999999999999,-0.2826086956521737
SHOP,61.38,0.16,+8.70%,1.84,55.84,0.887,2023-05-12,56.0,0.37,54.0,0.21,weekly,-0.0659999999999999,-0.41249999999999987
TSLA,168.57,0.98,+64.47%,1.52,166.52,0.581,2023-05-12,167.5,3.7,165.0,2.72,weekly,-0.0675000000000001,-0.06887755102040823
NVDA,284.22,0.44,+21.36%,2.06,267.06,0.7959999999999999,2023-05-19,267.5,2.86,265.0,2.42,monthly,-0.0700000000000001,-0.15909090909090956
COIN,57.0,0.87,+40.85%,2.13,52.13,0.685,2023-05-19,53.0,2.62,50.0,1.75,monthly,-0.0749999999999997,-0.08620689655172388
MU,61.29,0.36,+56.25%,0.64,60.64,0.564,2023-05-19,61.0,1.43,60.0,1.07,monthly,-0.0760000000000001,-0.21111111111111125
MPW,8.51,0.13,+35.14%,0.37,8.37,0.583,2023-05-12,8.5,0.27,8.0,0.14,weekly,-0.0785,-0.6038461538461539
QCOM,108.5,0.34,+51.52%,0.66,107.66,0.578,2023-05-12,108.0,1.44,107.0,1.1,weekly,-0.082,-0.24117647058823546
SCHW,49.77,0.09,+21.95%,0.41,47.91,0.654,2023-05-19,48.0,1.31,47.5,1.22,monthly,-0.0829999999999999,-0.922222222222222
PYPL,74.69,1.43,+55.64%,2.57,72.57,0.621,2023-05-12,74.0,2.6,70.0,1.17,weekly,-0.0859999999999999,-0.06013986013986013
AAPL,173.84,0.37,+17.37%,2.13,167.13,0.8170000000000001,2023-05-19,167.5,1.04,165.0,0.67,monthly,-0.0874999999999998,-0.23648648648648604
AMZN,105.26,0.78,+63.93%,1.22,104.22,0.5660000000000001,2023-05-19,105.0,2.44,103.0,1.66,monthly,-0.0879999999999999,-0.11282051282051263
AMZN,105.26,0.73,+57.48%,1.27,104.27,0.591,2023-05-12,105.0,1.69,103.0,0.96,weekly,-0.088,-0.12054794520547955
COIN,57.0,1.06,+54.64%,1.94,53.94,0.617,2023-05-19,55.0,3.4,52.0,2.34,monthly,-0.0889999999999999,-0.0839622641509433
NFLX,321.68,0.49,+24.38%,2.01,312.01,0.7659999999999999,2023-05-12,312.5,2.27,310.0,1.78,weekly,-0.0950000000000002,-0.19387755102040852
TSLA,168.57,0.7,+38.89%,1.8,161.8,0.6809999999999999,2023-05-19,162.5,3.5,160.0,2.8,monthly,-0.0975000000000002,-0.13928571428571465
AMD,88.4,0.77,+62.60%,1.23,87.23,0.5660000000000001,2023-05-19,88.0,2.41,86.0,1.64,monthly,-0.0979999999999999,-0.12727272727272704
AMD,88.4,0.67,+50.38%,1.33,86.33,0.616,2023-05-19,87.0,1.99,85.0,1.32,monthly,-0.098,-0.14626865671641792
SHOP,61.38,0.22,+12.36%,1.78,56.78,0.841,2023-05-12,57.0,0.5,55.0,0.28,weekly,-0.098,-0.44545454545454577
AMD,88.4,0.57,+39.86%,1.43,85.43,0.665,2023-05-19,86.0,1.62,84.0,1.05,monthly,-0.0999999999999999,-0.17543859649122798
COIN,57.0,0.68,+29.31%,2.32,52.32,0.74,2023-05-12,53.0,1.58,50.0,0.9,weekly,-0.0999999999999999,-0.14705882352941166
TSLA,168.57,0.85,+51.52%,1.65,164.15,0.62,2023-05-19,165.0,4.4,162.5,3.55,monthly,-0.0999999999999999,-0.11764705882352942
AMD,88.4,0.72,+56.25%,1.28,87.28,0.59,2023-05-12,88.0,1.63,86.0,0.91,weekly,-0.1,-0.13888888888888898
SHOP,61.38,0.43,+27.39%,1.57,57.57,0.733,2023-05-19,58.0,1.15,56.0,0.72,monthly,-0.104,-0.24186046511627912
IMGN,12.93,0.2,+25.00%,0.8,11.8,0.6940000000000001,2023-05-19,12.0,0.45,11.0,0.25,monthly,-0.1059999999999999,-0.5299999999999997
SHOP,61.38,0.64,+47.06%,1.36,59.36,0.627,2023-05-19,60.0,1.81,58.0,1.17,monthly,-0.106,-0.165625
SHOP,61.38,0.53,+36.05%,1.47,58.47,0.6809999999999999,2023-05-19,59.0,1.45,57.0,0.92,monthly,-0.1080000000000001,-0.20377358490566058
SHOP,61.38,0.33,+19.76%,1.67,56.67,0.7809999999999999,2023-05-19,57.0,0.9,55.0,0.57,monthly,-0.1080000000000001,-0.3272727272727276
AMD,88.4,0.38,+23.46%,1.62,83.62,0.7559999999999999,2023-05-19,84.0,1.04,82.0,0.66,monthly,-0.1080000000000002,-0.28421052631579014
PYPL,74.69,1.23,+44.40%,2.77,71.77,0.665,2023-05-12,73.0,2.16,69.0,0.93,weekly,-0.1099999999999998,-0.089430894308943
COIN,57.0,1.37,+52.09%,2.63,53.63,0.629,2023-05-19,55.0,3.4,51.0,2.03,monthly,-0.1139999999999998,-0.0832116788321167
ABNB,118.31,1.64,+48.81%,3.36,113.36,0.649,2023-05-12,115.0,3.95,110.0,2.31,weekly,-0.1149999999999999,-0.07012195121951217
AMD,88.4,0.46,+29.87%,1.54,84.54,0.711,2023-05-19,85.0,1.3,83.0,0.84,monthly,-0.118,-0.25652173913043497
SHOP,61.38,0.21,+7.53%,2.79,55.79,0.89,2023-05-12,56.0,0.37,53.0,0.16,weekly,-0.1199999999999999,-0.5714285714285713
AMD,88.4,0.57,+39.86%,1.43,86.43,0.655,2023-05-12,87.0,1.22,85.0,0.65,weekly,-0.12,-0.21052631578947367
AMD,88.4,0.22,+12.36%,1.78,83.78,0.83,2023-05-12,84.0,0.45,82.0,0.23,weekly,-0.1200000000000001,-0.5454545454545459
NVDA,284.22,0.64,+34.41%,1.86,276.86,0.696,2023-05-12,277.5,3.05,275.0,2.41,weekly,-0.1200000000000001,-0.18750000000000025
USB,30.77,0.1,+25.00%,0.4,30.4,0.556,2023-05-12,30.5,0.95,30.0,0.85,weekly,-0.1219999999999999,-1.2199999999999998
AAPL,173.84,0.57,+29.53%,1.93,169.43,0.723,2023-05-19,170.0,1.62,167.5,1.05,monthly,-0.1225,-0.2149122807017545
AAPL,173.84,0.43,+20.77%,2.07,169.57,0.778,2023-05-12,170.0,0.97,167.5,0.54,weekly,-0.1249999999999998,-0.29069767441860445
SHOP,61.38,0.3,+17.65%,1.7,57.7,0.7859999999999999,2023-05-12,58.0,0.68,56.0,0.38,weekly,-0.1280000000000001,-0.4266666666666671
SHOP,61.38,0.55,+37.93%,1.45,59.45,0.659,2023-05-12,60.0,1.24,58.0,0.69,weekly,-0.1319999999999999,-0.23999999999999977
AMD,88.4,0.43,+27.39%,1.57,85.57,0.718,2023-05-12,86.0,0.89,84.0,0.46,weekly,-0.1340000000000001,-0.3116279069767443
JPM,136.59,0.29,+40.85%,0.71,135.71,0.575,2023-05-12,136.0,1.53,135.0,1.24,weekly,-0.135,-0.46551724137931044
AMD,88.4,0.31,+18.34%,1.69,84.69,0.777,2023-05-12,85.0,0.64,83.0,0.33,weekly,-0.1359999999999999,-0.4387096774193547
AAPL,173.84,0.75,+42.86%,1.75,171.75,0.645,2023-05-12,172.5,1.74,170.0,0.99,weekly,-0.1374999999999999,-0.18333333333333335
TSLA,168.57,1.95,+63.93%,3.05,165.55,0.5820000000000001,2023-05-19,167.5,5.5,162.5,3.55,monthly,-0.1399999999999996,-0.0717948717948716
NFLX,321.68,0.75,+42.86%,1.75,316.75,0.644,2023-05-12,317.5,3.75,315.0,3.0,weekly,-0.14,-0.1866666666666667
SHOP,61.38,0.41,+25.79%,1.59,58.59,0.725,2023-05-12,59.0,0.92,57.0,0.51,weekly,-0.1400000000000001,-0.3414634146341465
JPM,136.59,0.3,+42.86%,0.7,135.7,0.5529999999999999,2023-05-19,136.0,2.27,135.0,1.97,monthly,-0.147,-0.49000000000000016
AAPL,173.84,0.82,+48.81%,1.68,171.68,0.613,2023-05-19,172.5,2.45,170.0,1.63,monthly,-0.1474999999999999,-0.17987804878048785
COIN,57.0,1.65,+49.25%,3.35,53.35,0.64,2023-05-19,55.0,3.4,50.0,1.75,monthly,-0.1499999999999999,-0.09090909090909095
META,230.99,0.8,+47.06%,1.7,226.7,0.618,2023-05-19,227.5,4.05,225.0,3.25,monthly,-0.1549999999999999,-0.1937499999999999
AMD,88.4,1.09,+57.07%,1.91,86.91,0.584,2023-05-19,88.0,2.41,85.0,1.32,monthly,-0.158,-0.14495412844036695
PYPL,74.69,1.67,+50.15%,3.33,72.33,0.634,2023-05-12,74.0,2.6,69.0,0.93,weekly,-0.1599999999999999,-0.09580838323353287
QCOM,108.5,0.48,+31.58%,1.52,106.52,0.679,2023-05-12,107.0,1.06,105.0,0.58,weekly,-0.1619999999999999,-0.33749999999999986
NVDA,284.22,0.75,+42.86%,1.75,279.25,0.635,2023-05-12,280.0,3.85,277.5,3.1,weekly,-0.1624999999999999,-0.21666666666666667
NFLX,321.68,0.6,+31.58%,1.9,311.9,0.695,2023-05-19,312.5,4.2,310.0,3.6,monthly,-0.1625,-0.2708333333333336
NVDA,284.22,0.85,+51.52%,1.65,279.15,0.594,2023-05-19,280.0,6.45,277.5,5.6,monthly,-0.165,-0.1941176470588236
AMD,88.4,0.94,+45.63%,2.06,86.06,0.631,2023-05-19,87.0,1.99,84.0,1.05,monthly,-0.167,-0.17765957446808514
COIN,57.0,0.84,+26.58%,3.16,52.16,0.748,2023-05-12,53.0,1.58,49.0,0.74,weekly,-0.168,-0.20000000000000015
NVDA,284.22,0.9,+56.25%,1.6,281.6,0.5720000000000001,2023-05-12,282.5,4.85,280.0,3.95,weekly,-0.1699999999999999,-0.18888888888888872
TSLA,168.57,1.77,+54.80%,3.23,165.73,0.612,2023-05-12,167.5,3.7,162.5,1.93,weekly,-0.1700000000000001,-0.09604519774011298
SHOP,61.38,0.29,+10.70%,2.71,56.71,0.845,2023-05-12,57.0,0.5,54.0,0.21,weekly,-0.1750000000000001,-0.6034482758620694
TSLA,168.57,1.37,+37.74%,3.63,163.63,0.69,2023-05-12,165.0,2.7,160.0,1.33,weekly,-0.1800000000000001,-0.13138686131386876
SHOP,61.38,0.89,+42.18%,2.11,59.11,0.643,2023-05-19,60.0,1.81,57.0,0.92,monthly,-0.1809999999999998,-0.20337078651685378
AMD,88.4,0.53,+21.46%,2.47,83.47,0.763,2023-05-19,84.0,1.04,81.0,0.51,monthly,-0.1809999999999999,-0.3415094339622641
MSFT,309.36,0.78,+45.35%,1.72,306.72,0.614,2023-05-12,307.5,2.72,305.0,1.94,weekly,-0.1849999999999999,-0.2371794871794871
AMD,88.4,0.98,+48.51%,2.02,87.02,0.61,2023-05-12,88.0,1.63,85.0,0.65,weekly,-0.19,-0.19387755102040824
MSFT,309.36,0.85,+51.52%,1.65,306.65,0.584,2023-05-19,307.5,4.3,305.0,3.45,monthly,-0.19,-0.22352941176470603
SHOP,61.38,0.73,+32.16%,2.27,58.27,0.693,2023-05-19,59.0,1.45,56.0,0.72,monthly,-0.1910000000000001,-0.26164383561643856
AMD,88.4,0.78,+35.14%,2.22,85.22,0.6759999999999999,2023-05-19,86.0,1.62,83.0,0.84,monthly,-0.1920000000000002,-0.2461538461538465
NFLX,321.68,0.8,+47.06%,1.7,316.7,0.602,2023-05-19,317.5,5.9,315.0,5.1,monthly,-0.1949999999999999,-0.24374999999999994
SHOP,61.38,0.58,+23.97%,2.42,57.42,0.741,2023-05-19,58.0,1.15,55.0,0.57,monthly,-0.197,-0.33965517241379317
TSLA,168.57,1.6,+47.06%,3.4,163.4,0.64,2023-05-19,165.0,4.4,160.0,2.8,monthly,-0.1999999999999999,-0.1249999999999999
AMD,88.4,0.64,+27.12%,2.36,84.36,0.72,2023-05-19,85.0,1.3,82.0,0.66,monthly,-0.2,-0.3125000000000001
NVDA,284.22,0.7,+38.89%,1.8,276.8,0.637,2023-05-19,277.5,5.5,275.0,4.8,monthly,-0.2075,-0.2964285714285715
COIN,57.0,1.39,+38.50%,3.61,53.61,0.6779999999999999,2023-05-12,55.0,2.29,50.0,0.9,weekly,-0.2200000000000004,-0.15827338129496427
AAPL,173.84,0.35,+7.53%,4.65,167.15,0.8859999999999999,2023-05-12,167.5,0.53,162.5,0.18,weekly,-0.2200000000000005,-0.6285714285714302
SHOP,61.38,0.4,+15.38%,2.6,57.6,0.792,2023-05-12,58.0,0.68,55.0,0.28,weekly,-0.2239999999999999,-0.5599999999999997
NVDA,284.22,0.9,+56.25%,1.6,281.6,0.5489999999999999,2023-05-19,282.5,7.45,280.0,6.55,monthly,-0.2275000000000002,-0.252777777777778
AMD,88.4,0.76,+33.93%,2.24,86.24,0.67,2023-05-12,87.0,1.22,84.0,0.46,weekly,-0.2299999999999999,-0.30263157894736836
COIN,57.0,1.51,+33.63%,4.49,51.49,0.7090000000000001,2023-05-19,53.0,2.62,47.0,1.11,monthly,-0.2359999999999995,-0.15629139072847661
AMD,88.4,0.41,+15.83%,2.59,84.59,0.7829999999999999,2023-05-12,85.0,0.64,82.0,0.23,weekly,-0.2410000000000002,-0.5878048780487812
AMD,88.4,1.36,+51.52%,2.64,86.64,0.599,2023-05-19,88.0,2.41,84.0,1.05,monthly,-0.244,-0.17941176470588244
PYPL,74.69,1.88,+45.63%,4.12,72.12,0.645,2023-05-12,74.0,2.6,68.0,0.72,weekly,-0.25,-0.13297872340425526
SHOP,61.38,0.73,+32.16%,2.27,59.27,0.6729999999999999,2023-05-12,60.0,1.24,57.0,0.51,weekly,-0.2510000000000001,-0.3438356164383565
GME,20.37,0.68,+29.31%,2.32,19.32,0.6890000000000001,2023-05-19,20.0,0.76,17.0,0.08,monthly,-0.2529999999999998,-0.3720588235294114
JPM,136.59,0.55,+37.93%,1.45,135.45,0.597,2023-05-12,136.0,1.53,134.0,0.98,weekly,-0.256,-0.46545454545454545
SHOP,61.38,0.54,+21.95%,2.46,58.46,0.7340000000000001,2023-05-12,59.0,0.92,56.0,0.38,weekly,-0.2579999999999996,-0.47777777777777714
AMD,88.4,0.56,+22.95%,2.44,85.44,0.727,2023-05-12,86.0,0.89,83.0,0.33,weekly,-0.259,-0.46249999999999997
QCOM,108.5,0.86,+40.19%,2.14,107.14,0.625,2023-05-12,108.0,1.44,105.0,0.58,weekly,-0.265,-0.3081395348837209
SHOP,61.38,0.34,+9.29%,3.66,56.66,0.848,2023-05-12,57.0,0.5,53.0,0.16,weekly,-0.2680000000000001,-0.7882352941176471
AAPL,173.84,0.6,+13.64%,4.4,166.9,0.826,2023-05-19,167.5,1.04,162.5,0.44,monthly,-0.2700000000000003,-0.4500000000000005
COIN,57.0,0.96,+23.76%,4.04,52.04,0.753,2023-05-12,53.0,1.58,48.0,0.62,weekly,-0.275,-0.28645833333333337
NVDA,284.22,1.75,+53.85%,3.25,280.75,0.595,2023-05-12,282.5,4.85,277.5,3.1,weekly,-0.2750000000000001,-0.15714285714285722
IMGN,12.93,0.3,+17.65%,1.7,11.7,0.71,2023-05-19,12.0,0.45,10.0,0.15,monthly,-0.28,-0.9333333333333335
AMD,88.4,1.15,+40.35%,2.85,85.85,0.642,2023-05-19,87.0,1.99,83.0,0.84,monthly,-0.282,-0.2452173913043478
TSLA,168.57,2.7,+56.25%,4.8,164.8,0.602,2023-05-19,167.5,5.5,160.0,2.8,monthly,-0.2850000000000001,-0.10555555555555546
AMD,88.4,0.64,+19.05%,3.36,83.36,0.768,2023-05-19,84.0,1.04,80.0,0.4,monthly,-0.2879999999999998,-0.44999999999999984
SHOP,61.38,1.09,+37.46%,2.91,58.91,0.655,2023-05-19,60.0,1.81,56.0,0.72,monthly,-0.2899999999999998,-0.2660550458715595
NVDA,284.22,1.44,+40.45%,3.56,278.56,0.653,2023-05-12,280.0,3.85,275.0,2.41,weekly,-0.2949999999999999,-0.204861111111111
SHOP,61.38,0.71,+21.58%,3.29,57.29,0.748,2023-05-19,58.0,1.15,54.0,0.44,monthly,-0.298,-0.4197183098591551
VLY,7.58,0.1,+11.11%,0.9,6.9,0.602,2023-05-19,7.0,0.7,6.0,0.6,monthly,-0.298,-2.98
AMD,88.4,0.96,+31.58%,3.04,85.04,0.685,2023-05-19,86.0,1.62,82.0,0.66,monthly,-0.2999999999999998,-0.31249999999999983
AMD,88.4,0.79,+24.61%,3.21,84.21,0.727,2023-05-19,85.0,1.3,81.0,0.51,monthly,-0.302,-0.38227848101265816
NVDA,284.22,1.65,+49.25%,3.35,278.35,0.609,2023-05-19,280.0,6.45,275.0,4.8,monthly,-0.3050000000000001,-0.18484848484848496
SHOP,61.38,0.88,+28.21%,3.12,58.12,0.7020000000000001,2023-05-19,59.0,1.45,55.0,0.57,monthly,-0.3119999999999997,-0.3545454545454543
NVDA,284.22,1.85,+58.73%,3.15,280.65,0.5670000000000001,2023-05-19,282.5,7.45,277.5,5.6,monthly,-0.3149999999999995,-0.17027027027027003
AMD,88.4,1.17,+41.34%,2.83,86.83,0.625,2023-05-12,88.0,1.63,84.0,0.46,weekly,-0.33,-0.2820512820512822
COIN,57.0,1.55,+34.83%,4.45,53.45,0.6859999999999999,2023-05-12,55.0,2.29,49.0,0.74,weekly,-0.3340000000000003,-0.21548387096774207
SHOP,61.38,0.47,+13.31%,3.53,57.53,0.797,2023-05-12,58.0,0.68,54.0,0.21,weekly,-0.3419999999999998,-0.7276595744680848
ZS,90.61,0.8,+19.05%,4.2,84.2,0.77,2023-05-19,85.0,1.57,80.0,0.77,monthly,-0.3499999999999998,-0.43749999999999994
AAPL,173.84,0.95,+23.46%,4.05,169.05,0.74,2023-05-19,170.0,1.62,165.0,0.67,monthly,-0.35,-0.3684210526315791
