Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
ENPH,224.92,7.15,+55.64%,12.85,212.85,0.609,2023-05-19,220.0,14.9,200.0,7.75,monthly,-67.0,-0.09370629370629367
CVX,170.92,1.78,+55.28%,3.22,168.22,0.588,2023-05-19,170.0,4.5,165.0,2.72,monthly,-28.00000000000003,-0.15730337078651707
AA,40.8,0.35,+53.85%,0.65,40.15,0.575,2023-04-21,40.5,1.18,39.5,0.83,monthly,-7.5000000000000036,-0.21428571428571447
COP,105.61,1.75,+53.85%,3.25,103.25,0.569,2023-06-16,105.0,5.0,100.0,3.25,monthly,-40.50000000000003,-0.23142857142857157
OXY,62.94,0.87,+53.37%,1.63,61.63,0.5820000000000001,2023-05-19,62.5,2.22,60.0,1.35,monthly,-17.49999999999998,-0.20114942528735608
AA,40.8,0.52,+53.06%,0.98,39.98,0.595,2023-04-21,40.5,1.18,39.0,0.66,monthly,-8.750000000000007,-0.16826923076923078
JD,38.05,0.86,+52.44%,1.64,36.64,0.601,2023-05-19,37.5,1.86,35.0,1.0,monthly,-13.750000000000009,-0.1598837209302326
COIN,67.72,1.03,+52.28%,1.97,65.97,0.605,2023-04-21,67.0,2.27,64.0,1.24,monthly,-15.5,-0.1504854368932039
AAPL,165.23,1.71,+51.98%,3.29,163.29,0.563,2023-05-19,165.0,4.65,160.0,2.94,monthly,-47.50000000000003,-0.27777777777777796
DIS,100.3,0.34,+51.52%,0.66,99.66,0.584,2023-04-21,100.0,1.02,99.0,0.68,monthly,-7.600000000000005,-0.22352941176470603
JD,38.05,0.34,+51.52%,0.66,37.66,0.586,2023-04-21,38.0,0.64,37.0,0.3,monthly,-7.400000000000002,-0.21764705882352953
BABA,96.42,0.34,+51.52%,0.66,95.66,0.5670000000000001,2023-04-21,96.0,1.5,95.0,1.16,monthly,-9.299999999999994,-0.2735294117647057
UAL,42.38,0.68,+51.52%,1.32,41.32,0.581,2023-05-19,42.0,1.79,40.0,1.11,monthly,-15.800000000000011,-0.23235294117647068
BAC,30.37,0.17,+51.52%,0.33,29.83,0.618,2023-04-21,30.0,0.52,29.5,0.35,monthly,-2.1,-0.12352941176470593
SNOW,145.26,5.0,+50.00%,10.0,140.0,0.597,2023-05-19,145.0,8.15,130.0,3.15,monthly,-104.5,-0.20900000000000007
BAC,30.37,0.33,+49.25%,0.67,29.67,0.5770000000000001,2023-06-16,30.0,1.22,29.0,0.89,monthly,-9.29999999999999,-0.2818181818181817
NFLX,332.72,3.3,+49.25%,6.7,316.7,0.628,2023-05-19,320.0,13.6,310.0,10.3,monthly,-42.0,-0.12727272727272734
FRC,13.14,1.15,+48.94%,2.35,11.35,0.613,2023-05-19,12.5,2.3,9.0,1.15,monthly,-20.450000000000017,-0.17782608695652194
COIN,67.72,1.3,+48.15%,2.7,65.7,0.621,2023-04-21,67.0,2.27,63.0,0.97,monthly,-21.599999999999994,-0.1661538461538462
COIN,67.72,0.32,+47.06%,0.68,65.68,0.623,2023-04-21,66.0,1.84,65.0,1.52,monthly,-5.699999999999999,-0.17812499999999995
NFLX,332.72,1.6,+47.06%,3.4,318.4,0.615,2023-05-19,320.0,13.6,315.0,12.0,monthly,-32.5,-0.20312499999999997
FCX,42.12,0.32,+47.06%,0.68,40.68,0.615,2023-05-19,41.0,1.42,40.0,1.1,monthly,-6.5,-0.203125
MS,89.29,0.32,+47.06%,0.68,88.68,0.552,2023-04-21,89.0,1.67,88.0,1.35,monthly,-12.799999999999995,-0.39999999999999986
NFLX,332.72,0.8,+47.06%,1.7,326.7,0.564,2023-04-21,327.5,12.0,325.0,11.2,monthly,-29.000000000000007,-0.3625000000000001
MS,89.29,0.64,+47.06%,1.36,88.36,0.579,2023-04-21,89.0,1.67,87.0,1.03,monthly,-20.20000000000001,-0.31562500000000016
C,49.69,0.48,+47.06%,1.02,48.52,0.594,2023-06-16,49.0,1.67,47.5,1.19,monthly,-12.900000000000006,-0.2687500000000001
ENPH,224.92,9.55,+46.70%,20.45,210.45,0.63,2023-05-19,220.0,14.9,190.0,5.35,monthly,-154.9999999999999,-0.16230366492146586
AMAT,111.79,1.59,+46.63%,3.41,108.41,0.606,2023-05-19,110.0,4.05,105.0,2.46,monthly,-38.000000000000014,-0.2389937106918239
SNOW,145.26,1.58,+46.20%,3.42,143.42,0.596,2023-04-21,145.0,2.79,140.0,1.21,monthly,-44.000000000000014,-0.27848101265822783
C,49.69,0.47,+45.63%,1.03,48.53,0.631,2023-05-19,49.0,1.18,47.5,0.71,monthly,-8.349999999999998,-0.17765957446808514
DAL,34.59,0.31,+44.93%,0.69,33.69,0.611,2023-05-19,34.0,0.96,33.0,0.65,monthly,-7.900000000000002,-0.2548387096774193
BAC,30.37,0.31,+44.93%,0.69,29.69,0.596,2023-05-19,30.0,0.88,29.0,0.57,monthly,-9.400000000000002,-0.30322580645161296
PYPL,77.33,0.31,+44.93%,0.69,76.69,0.599,2023-04-21,77.0,0.83,76.0,0.52,monthly,-9.1,-0.29354838709677417
MS,89.29,0.46,+44.23%,1.04,88.54,0.564,2023-04-21,89.0,1.67,87.5,1.21,monthly,-19.40000000000001,-0.42173913043478284
RBLX,40.21,0.46,+44.23%,1.04,39.54,0.608,2023-04-21,40.0,0.83,38.5,0.37,monthly,-12.8,-0.2782608695652174
TSLA,187.04,2.55,+44.12%,5.78,170.78,0.659,2023-06-16,173.33,9.95,165.0,7.4,monthly,-29.053,-0.11393333333333333
BAC,30.37,0.61,+43.88%,1.39,29.39,0.608,2023-06-16,30.0,1.22,28.0,0.61,monthly,-17.4,-0.2852459016393442
NFLX,332.72,6.05,+43.37%,13.95,313.95,0.65,2023-05-19,320.0,13.6,300.0,7.55,monthly,-94.99999999999994,-0.1570247933884297
SCHW,52.77,1.51,+43.27%,3.49,50.99,0.614,2023-05-19,52.5,2.33,47.5,0.82,monthly,-42.0,-0.2781456953642385
TSLA,187.04,0.25,+43.10%,0.58,183.08,0.59,2023-04-21,183.33,5.2,182.5,4.95,monthly,-9.029999999999998,-0.3612000000000001
TSLA,187.04,1.0,+42.92%,2.33,172.33,0.644,2023-06-16,173.33,9.95,170.0,8.95,monthly,-18.547999999999988,-0.18547999999999992
TSM,87.99,0.3,+42.86%,0.7,86.7,0.595,2023-04-21,87.0,1.6,86.0,1.3,monthly,-10.500000000000004,-0.35000000000000003
ABNB,116.17,0.3,+42.86%,0.7,115.7,0.541,2023-04-21,116.0,1.64,115.0,1.34,monthly,-15.899999999999997,-0.5299999999999998
SHOP,48.52,0.3,+42.86%,0.7,47.7,0.618,2023-04-21,48.0,0.81,47.0,0.51,monthly,-8.200000000000003,-0.2733333333333334
SCHW,52.77,0.15,+42.86%,0.35,52.35,0.565,2023-04-21,52.5,0.84,52.0,0.69,monthly,-6.750000000000002,-0.4500000000000001
BAC,30.37,0.3,+42.86%,0.7,29.7,0.6459999999999999,2023-04-21,30.0,0.52,29.0,0.22,monthly,-5.400000000000013,-0.18000000000000022
COIN,67.72,0.6,+42.86%,1.4,65.4,0.639,2023-04-21,66.0,1.84,64.0,1.24,monthly,-12.199999999999996,-0.20333333333333317
AI,22.78,0.15,+42.86%,0.35,22.35,0.58,2023-04-21,22.5,0.7,22.0,0.55,monthly,-6.000000000000002,-0.4
ENPH,224.92,3.0,+42.86%,7.0,207.0,0.6609999999999999,2023-05-19,210.0,10.75,200.0,7.75,monthly,-39.000000000000085,-0.13000000000000028
MS,89.29,0.75,+42.86%,1.75,86.75,0.604,2023-06-16,87.5,3.05,85.0,2.3,monthly,-24.0,-0.3200000000000001
JD,38.05,0.45,+42.86%,1.05,37.55,0.609,2023-04-21,38.0,0.64,36.5,0.19,monthly,-13.65,-0.3033333333333335
ENPH,224.92,10.5,+42.86%,24.5,209.5,0.639,2023-05-19,220.0,14.9,185.0,4.4,monthly,-213.4999999999999,-0.2033333333333333
AI,22.78,0.3,+42.86%,0.7,22.2,0.607,2023-04-21,22.5,0.7,21.5,0.4,monthly,-9.3,-0.30999999999999994
MS,89.29,0.89,+42.18%,2.11,88.11,0.6,2023-04-21,89.0,1.67,86.0,0.78,monthly,-31.000000000000007,-0.34831460674157305
UAL,42.38,0.59,+41.84%,1.41,41.41,0.629,2023-04-21,42.0,0.97,40.0,0.38,monthly,-15.200000000000005,-0.2576271186440678
SQ,64.19,2.21,+41.78%,5.29,60.29,0.635,2023-05-19,62.5,3.65,55.0,1.44,monthly,-52.75,-0.23868778280542988
HD,295.4,0.73,+41.24%,1.77,294.27,0.574,2023-04-21,295.0,2.07,292.5,1.34,monthly,-33.50000000000001,-0.4589041095890413
OXY,62.94,1.46,+41.24%,3.54,61.04,0.619,2023-05-19,62.5,2.22,57.5,0.76,monthly,-44.5,-0.3047945205479453
AAPL,165.23,2.9,+40.85%,7.1,162.1,0.602,2023-05-19,165.0,4.65,155.0,1.75,monthly,-108.00000000000006,-0.3724137931034483
COIN,67.72,0.87,+40.85%,2.13,65.13,0.655,2023-04-21,66.0,1.84,63.0,0.97,monthly,-16.5,-0.18965517241379298
BTU,26.31,0.29,+40.85%,0.71,24.71,0.644,2023-05-19,25.0,1.13,24.0,0.84,monthly,-6.600000000000001,-0.22758620689655168
NFLX,332.72,1.45,+40.85%,3.55,313.55,0.653,2023-05-19,315.0,11.75,310.0,10.3,monthly,-28.499999999999982,-0.1965517241379309
MS,89.29,0.72,+40.45%,1.78,86.78,0.635,2023-05-19,87.5,2.26,85.0,1.54,monthly,-19.25,-0.26736111111111116
AXP,163.71,0.72,+40.45%,1.78,161.78,0.594,2023-04-21,162.5,2.56,160.0,1.84,monthly,-29.5,-0.4097222222222223
ORCL,95.59,0.71,+39.66%,1.79,94.29,0.597,2023-05-19,95.0,1.7,92.5,0.99,monthly,-29.75,-0.4190140845070424
AAPL,165.23,0.71,+39.66%,1.79,164.29,0.603,2023-04-21,165.0,1.25,162.5,0.54,monthly,-28.250000000000007,-0.3978873239436621
AXP,163.71,1.42,+39.66%,3.58,161.08,0.627,2023-04-21,162.5,2.56,157.5,1.14,monthly,-44.49999999999999,-0.3133802816901409
ENPH,224.92,11.3,+39.37%,28.7,208.7,0.6459999999999999,2023-05-19,220.0,14.9,180.0,3.6,monthly,-286.00000000000034,-0.25309734513274357
MS,89.29,1.13,+39.37%,2.87,87.87,0.62,2023-04-21,89.0,1.67,85.0,0.54,monthly,-39.000000000000014,-0.34513274336283206
C,49.69,0.14,+38.89%,0.36,49.36,0.605,2023-04-21,49.5,0.37,49.0,0.23,monthly,-5.75,-0.41071428571428564
GM,35.14,0.14,+38.89%,0.36,34.86,0.583,2023-04-21,35.0,0.44,34.5,0.3,monthly,-6.85,-0.48928571428571427
NFLX,332.72,0.7,+38.89%,1.8,321.8,0.617,2023-04-21,322.5,9.8,320.0,9.1,monthly,-25.75,-0.36785714285714305
BX,87.23,0.7,+38.89%,1.8,84.3,0.589,2023-06-16,85.0,4.25,82.5,3.55,monthly,-32.75000000000001,-0.4678571428571431
SHOP,48.52,1.39,+38.50%,3.61,43.61,0.6729999999999999,2023-06-16,45.0,2.8,40.0,1.41,monthly,-24.50000000000003,-0.17625899280575574
BX,87.23,1.38,+38.12%,3.62,83.62,0.645,2023-05-19,85.0,3.1,80.0,1.72,monthly,-39.49999999999999,-0.286231884057971
SE,82.85,2.72,+37.36%,7.28,77.28,0.654,2023-05-19,80.0,4.25,70.0,1.53,monthly,-73.99999999999997,-0.2720588235294117
OXY,62.94,0.68,+37.36%,1.82,59.32,0.6659999999999999,2023-06-16,60.0,2.14,57.5,1.46,monthly,-15.500000000000014,-0.22794117647058845
BAC,30.37,0.54,+36.99%,1.46,29.46,0.627,2023-05-19,30.0,0.88,28.0,0.34,monthly,-20.6,-0.38148148148148137
ENPH,224.92,5.4,+36.99%,14.6,204.6,0.682,2023-05-19,210.0,10.75,190.0,5.35,monthly,-95.99999999999989,-0.17777777777777748
TWLO,60.23,1.35,+36.99%,3.65,53.65,0.682,2023-06-16,55.0,3.4,50.0,2.05,monthly,-23.99999999999997,-0.17777777777777748
SCHW,52.77,0.27,+36.99%,0.73,52.23,0.583,2023-04-21,52.5,0.84,51.5,0.57,monthly,-14.700000000000005,-0.5444444444444445
AI,22.78,0.4,+36.36%,1.1,22.1,0.625,2023-04-21,22.5,0.7,21.0,0.3,monthly,-16.250000000000007,-0.40624999999999994
BAX,42.97,0.65,+35.14%,1.85,41.85,0.595,2023-05-19,42.5,1.5,40.0,0.85,monthly,-36.250000000000014,-0.5576923076923077
PYPL,77.33,0.52,+35.14%,1.48,76.48,0.631,2023-04-21,77.0,0.83,75.0,0.31,monthly,-21.800000000000004,-0.4192307692307692
CAT,225.24,2.6,+35.14%,7.4,217.4,0.652,2023-05-19,220.0,5.85,210.0,3.25,monthly,-87.99999999999997,-0.3384615384615383
SCHW,52.77,0.39,+35.14%,1.11,52.11,0.602,2023-04-21,52.5,0.84,51.0,0.45,monthly,-20.700000000000006,-0.5307692307692309
BAC,30.37,0.39,+35.14%,1.11,29.61,0.664,2023-04-21,30.0,0.52,28.5,0.13,monthly,-11.4,-0.29230769230769227
GS,339.68,1.3,+35.14%,3.7,333.7,0.657,2023-04-21,335.0,3.6,330.0,2.3,monthly,-41.5,-0.31923076923076904
DAL,34.59,0.52,+35.14%,1.48,33.48,0.636,2023-05-19,34.0,0.96,32.0,0.44,monthly,-20.8,-0.3999999999999999
SLG,24.46,0.65,+35.14%,1.85,21.85,0.659,2023-05-19,22.5,1.8,20.0,1.15,monthly,-20.249999999999996,-0.3115384615384613
UPST,15.47,0.13,+35.14%,0.37,14.87,0.6829999999999999,2023-04-21,15.0,0.33,14.5,0.2,monthly,-2.850000000000003,-0.21923076923076942
C,49.69,0.78,+35.14%,2.22,48.22,0.665,2023-05-19,49.0,1.18,46.0,0.4,monthly,-22.5,-0.2884615384615384
LAZR,6.0,0.13,+35.14%,0.37,5.87,0.586,2023-04-21,6.0,0.21,5.5,0.08,monthly,-7.700000000000002,-0.5923076923076924
GM,35.14,0.26,+35.14%,0.74,34.74,0.618,2023-04-21,35.0,0.44,34.0,0.18,monthly,-12.2,-0.46923076923076923
CHPT,9.18,0.13,+35.14%,0.37,8.87,0.6659999999999999,2023-04-21,9.0,0.22,8.5,0.09,monthly,-3.700000000000003,-0.2846153846153848
MS,89.29,1.29,+34.77%,3.71,87.71,0.633,2023-04-21,89.0,1.67,84.0,0.38,monthly,-54.500000000000014,-0.4224806201550387
SQ,64.19,1.28,+34.41%,3.72,58.72,0.687,2023-05-19,60.0,2.72,55.0,1.44,monthly,-28.49999999999997,-0.22265624999999983
ENPH,224.92,6.35,+34.05%,18.65,203.65,0.69,2023-05-19,210.0,10.75,185.0,4.4,monthly,-140.0,-0.2204724409448821
UAL,42.38,0.38,+33.93%,1.12,41.12,0.665,2023-04-21,41.5,0.76,40.0,0.38,monthly,-12.25,-0.3223684210526315
AXP,163.71,1.89,+33.69%,5.61,160.61,0.649,2023-04-21,162.5,2.56,155.0,0.67,monthly,-74.25,-0.3928571428571429
BAC,30.37,0.25,+33.33%,0.75,28.75,0.677,2023-06-16,29.0,0.86,28.0,0.61,monthly,-7.299999999999997,-0.2919999999999998
WAL,32.82,0.5,+33.33%,1.5,31.5,0.621,2023-04-21,32.0,1.3,30.0,0.8,monthly,-25.8,-0.5160000000000001
ABNB,116.17,1.25,+33.33%,3.75,114.75,0.624,2023-04-21,116.0,1.64,111.0,0.39,monthly,-63.0,-0.5040000000000001
SCHW,52.77,1.86,+32.98%,5.64,50.64,0.637,2023-05-19,52.5,2.33,45.0,0.47,monthly,-86.25,-0.4637096774193547
FSLR,218.89,2.45,+32.45%,7.55,197.55,0.7040000000000001,2023-06-16,200.0,8.15,190.0,5.7,monthly,-50.999999999999886,-0.208163265306122
MS,89.29,0.49,+32.45%,1.51,87.51,0.649,2023-04-21,88.0,1.27,86.0,0.78,monthly,-21.2,-0.43265306122448977
OXY,62.94,1.22,+32.28%,3.78,58.78,0.6890000000000001,2023-06-16,60.0,2.14,55.0,0.92,monthly,-33.49999999999997,-0.27459016393442603
MS,89.29,0.73,+32.16%,2.27,87.27,0.6679999999999999,2023-04-21,88.0,1.27,85.0,0.54,monthly,-26.600000000000023,-0.3643835616438359
MS,89.29,0.24,+31.58%,0.76,87.76,0.629,2023-04-21,88.0,1.27,87.0,1.03,monthly,-13.099999999999998,-0.5458333333333334
SCHW,52.77,0.48,+31.58%,1.52,52.02,0.615,2023-04-21,52.5,0.84,50.5,0.36,monthly,-29.000000000000004,-0.6041666666666667
IBM,127.82,0.24,+31.58%,0.76,124.76,0.674,2023-04-21,125.0,1.52,124.0,1.28,monthly,-8.599999999999994,-0.3583333333333332
USB,35.59,0.6,+31.58%,1.9,34.4,0.613,2023-05-19,35.0,1.4,32.5,0.8,monthly,-36.75,-0.6125
SHOP,48.52,0.6,+31.58%,1.9,47.4,0.66,2023-04-21,48.0,0.81,45.5,0.21,monthly,-24.999999999999996,-0.4166666666666666
MRNA,143.97,1.2,+31.58%,3.8,133.8,0.674,2023-05-19,135.0,5.15,130.0,3.95,monthly,-42.99999999999997,-0.3583333333333332
BTU,26.31,0.24,+31.58%,0.76,25.76,0.649,2023-04-21,26.0,0.4,25.0,0.16,monthly,-11.099999999999998,-0.46249999999999997
NFLX,332.72,1.8,+31.58%,5.7,310.7,0.7290000000000001,2023-04-21,312.5,6.3,305.0,4.5,monthly,-23.249999999999915,-0.12916666666666637
NFLX,332.72,1.2,+31.58%,3.8,311.3,0.723,2023-04-21,312.5,6.3,307.5,5.1,monthly,-18.50000000000001,-0.1541666666666668
JD,38.05,0.12,+31.58%,0.38,37.38,0.645,2023-04-21,37.5,0.42,37.0,0.3,monthly,-5.749999999999998,-0.4791666666666667
C,49.69,0.24,+31.58%,0.76,49.26,0.636,2023-04-21,49.5,0.37,48.5,0.13,monthly,-12.4,-0.5166666666666667
ENPH,224.92,7.15,+31.29%,22.85,202.85,0.6970000000000001,2023-05-19,210.0,10.75,180.0,3.6,monthly,-193.9999999999999,-0.2713286713286711
SCHW,52.77,0.59,+30.89%,1.91,51.91,0.632,2023-04-21,52.5,0.84,50.0,0.25,monthly,-32.99999999999999,-0.559322033898305
MS,89.29,1.4,+30.43%,4.6,87.6,0.642,2023-04-21,89.0,1.67,83.0,0.27,monthly,-74.79999999999998,-0.5342857142857141
DHI,99.48,1.75,+30.43%,5.75,95.75,0.652,2023-05-19,97.5,2.85,90.0,1.1,monthly,-85.99999999999999,-0.4914285714285712
NFLX,332.72,2.9,+30.21%,9.6,309.6,0.7390000000000001,2023-04-21,312.5,6.3,300.0,3.4,monthly,-36.24999999999986,-0.12499999999999961
AAPL,165.23,1.14,+29.53%,3.86,158.86,0.7020000000000001,2023-05-19,160.0,2.89,155.0,1.75,monthly,-34.999999999999986,-0.3070175438596488
GS,339.68,2.25,+29.03%,7.75,327.75,0.6779999999999999,2023-05-19,330.0,5.8,320.0,3.55,monthly,-97.00000000000006,-0.43111111111111133
ABNB,116.17,1.35,+29.03%,4.65,114.65,0.632,2023-04-21,116.0,1.64,110.0,0.29,monthly,-85.8,-0.6355555555555554
BX,87.23,2.23,+28.70%,7.77,82.77,0.6779999999999999,2023-05-19,85.0,3.1,75.0,0.87,monthly,-99.00000000000006,-0.4439461883408074
MS,89.29,0.89,+28.62%,3.11,87.11,0.6809999999999999,2023-04-21,88.0,1.27,84.0,0.38,monthly,-38.60000000000002,-0.43370786516853954
MS,89.29,1.44,+28.46%,5.06,87.56,0.645,2023-04-21,89.0,1.67,82.5,0.23,monthly,-86.74999999999997,-0.6024305555555554
NFLX,332.72,0.55,+28.21%,1.95,316.95,0.667,2023-04-21,317.5,7.9,315.0,7.35,monthly,-28.24999999999998,-0.5136363636363633
SCHW,52.77,0.22,+28.21%,0.78,51.78,0.6509999999999999,2023-04-21,52.0,0.67,51.0,0.45,monthly,-12.900000000000013,-0.5863636363636368
MRNA,143.97,1.1,+28.21%,3.9,128.9,0.7,2023-06-16,130.0,5.85,125.0,4.75,monthly,-40.000000000000014,-0.36363636363636365
UAL,42.38,0.22,+28.21%,0.78,40.78,0.7070000000000001,2023-04-21,41.0,0.6,40.0,0.38,monthly,-7.299999999999994,-0.3318181818181815
CLF,17.26,0.11,+28.21%,0.39,16.89,0.6709999999999999,2023-04-21,17.0,0.21,16.5,0.1,monthly,-5.450000000000004,-0.49545454545454576
NFLX,332.72,0.55,+28.21%,1.95,311.95,0.7170000000000001,2023-04-21,312.5,6.3,310.0,5.75,monthly,-15.749999999999972,-0.28636363636363577
PNC,125.09,1.1,+28.21%,3.9,123.9,0.608,2023-04-21,125.0,1.55,120.0,0.45,monthly,-85.99999999999999,-0.7818181818181816
PYPL,77.33,0.66,+28.21%,2.34,76.34,0.6509999999999999,2023-04-21,77.0,0.83,74.0,0.17,monthly,-38.70000000000003,-0.5863636363636365
MCD,289.31,1.09,+27.88%,3.91,283.91,0.6409999999999999,2023-05-19,285.0,3.6,280.0,2.51,monthly,-70.50000000000003,-0.6467889908256884
SHOP,48.52,0.65,+27.66%,2.35,47.35,0.667,2023-04-21,48.0,0.81,45.0,0.16,monthly,-34.89999999999999,-0.5369230769230767
ENPH,224.92,2.16,+27.55%,7.84,217.84,0.703,2023-04-21,220.0,3.1,210.0,0.94,monthly,-81.00000000000006,-0.3750000000000001
MS,89.29,0.32,+27.12%,1.18,87.18,0.6759999999999999,2023-04-21,87.5,1.1,86.0,0.78,monthly,-16.60000000000001,-0.5187500000000003
JPM,139.83,0.21,+26.58%,0.79,138.79,0.652,2023-04-21,139.0,0.64,138.0,0.43,monthly,-13.799999999999995,-0.6571428571428571
ABNB,116.17,0.84,+26.58%,3.16,114.16,0.6729999999999999,2023-04-21,115.0,1.23,111.0,0.39,monthly,-46.800000000000026,-0.5571428571428576
SCHW,52.77,0.42,+26.58%,1.58,51.58,0.68,2023-04-21,52.0,0.67,50.0,0.25,monthly,-21.999999999999996,-0.5238095238095237
MS,89.29,1.47,+26.58%,5.53,87.53,0.648,2023-04-21,89.0,1.67,82.0,0.2,monthly,-99.39999999999998,-0.6761904761904762
LULU,368.38,1.05,+26.58%,3.95,363.95,0.68,2023-04-21,365.0,2.3,360.0,1.25,monthly,-54.99999999999997,-0.5238095238095237
SCHW,52.77,0.31,+26.05%,1.19,51.69,0.664,2023-04-21,52.0,0.67,50.5,0.36,monthly,-19.399999999999995,-0.6258064516129029
CRWD,137.37,0.82,+25.79%,3.18,134.18,0.7070000000000001,2023-04-21,135.0,1.33,131.0,0.51,monthly,-35.199999999999974,-0.42926829268292654
SCHW,52.77,0.61,+25.52%,2.39,51.89,0.635,2023-04-21,52.5,0.84,49.5,0.23,monthly,-48.5,-0.7950819672131147
ZIM,21.56,0.1,+25.00%,0.4,20.9,0.662,2023-04-21,21.0,0.42,20.5,0.32,monthly,-6.9,-0.6899999999999998
ALLY,27.09,0.2,+25.00%,0.8,25.8,0.622,2023-05-19,26.0,1.2,25.0,1.0,monthly,-17.800000000000004,-0.89
USB,35.59,0.5,+25.00%,2.0,34.5,0.655,2023-04-21,35.0,0.8,32.5,0.3,monthly,-36.25,-0.7249999999999999
SCHW,52.77,0.1,+25.00%,0.4,51.9,0.633,2023-04-21,52.0,0.67,51.5,0.57,monthly,-8.35,-0.835
XPEV,11.43,0.1,+25.00%,0.4,10.9,0.705,2023-04-21,11.0,0.21,10.5,0.11,monthly,-4.750000000000001,-0.4750000000000002
C,49.69,0.3,+25.00%,1.2,49.2,0.654,2023-04-21,49.5,0.37,48.0,0.07,monthly,-21.899999999999995,-0.7299999999999999
WFC,41.3,0.5,+25.00%,2.0,39.5,0.723,2023-05-19,40.0,0.75,37.5,0.25,monthly,-19.250000000000007,-0.3850000000000001
DKNG,19.49,0.1,+25.00%,0.4,18.9,0.7090000000000001,2023-04-21,19.0,0.22,18.5,0.12,monthly,-4.549999999999996,-0.4549999999999996
SHOP,48.52,0.69,+24.56%,2.81,47.31,0.672,2023-04-21,48.0,0.81,44.5,0.12,monthly,-45.79999999999999,-0.6637681159420289
V,233.48,0.49,+24.38%,2.01,232.01,0.637,2023-04-21,232.5,1.1,230.0,0.61,monthly,-41.74999999999999,-0.8520408163265304
ZIM,21.56,0.29,+23.97%,1.21,20.71,0.706,2023-04-21,21.0,0.42,19.5,0.13,monthly,-15.100000000000009,-0.5206896551724141
SCHW,52.77,0.67,+23.67%,2.83,51.83,0.644,2023-04-21,52.5,0.84,49.0,0.17,monthly,-57.59999999999999,-0.8597014925373133
RBLX,40.21,0.19,+23.46%,0.81,38.81,0.718,2023-04-21,39.0,0.45,38.0,0.26,monthly,-9.200000000000005,-0.4842105263157897
MSTR,313.03,1.9,+23.46%,8.1,298.1,0.7070000000000001,2023-04-21,300.0,5.3,290.0,3.4,monthly,-102.99999999999991,-0.5421052631578944
