Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask","Exp Type"
VZ,38.6,0.11,+28.21%,0.39,38.39,61.3%,2023-04-21,38.5,0.22,38,0.11,monthly
XOM,116.57,2.19,+28.04%,7.81,112.81,67.3%,2023-05-19,115,2.76,105,0.57,monthly
PG,151.24,2.16,+27.55%,7.84,147.84,64.3%,2023-06-16,150,3.1,140,0.94,monthly
PBR,11.66,0.43,+27.39%,1.57,10.57,74.9%,2023-05-19,11,0.51,9,0.08,monthly
BX,92.55,2.15,+27.39%,7.85,87.85,69.2%,2023-05-19,90,2.91,80,0.76,monthly
TSM,87.23,0.21,+26.58%,0.79,84.79,71.8%,2023-04-21,85,0.8,84,0.59,monthly
MS,90.45,0.21,+26.58%,0.79,89.79,65.2%,2023-04-21,90,0.39,89,0.18,monthly
UPST,15.77,0.21,+26.58%,0.79,15.29,69.8%,2023-04-21,15.5,0.27,14.5,0.06,monthly
ADBE,380.11,2.09,+26.42%,7.91,377.91,62.8%,2023-04-21,380,2.51,370,0.42,monthly
UAL,46.27,1.46,+26.35%,5.54,43.54,65.9%,2023-06-16,45,1.98,38,0.52,monthly
SQ,62.87,1.04,+26.26%,3.96,56.46,73.6%,2023-05-19,57.5,2.09,52.5,1.05,monthly
AAPL,167.63,1.04,+26.26%,3.96,158.96,70.5%,2023-06-16,160,3.5,155,2.46,monthly
INTC,31.15,0.31,+26.05%,1.19,28.69,71.7%,2023-06-16,29,0.88,27.5,0.57,monthly
BX,92.55,1.55,+26.05%,5.95,90.95,63.8%,2023-04-21,92.5,1.7,85,0.15,monthly
SCHW,55.55,0.51,+25.63%,1.99,51.99,73.2%,2023-05-19,52.5,1.17,50,0.66,monthly
AMZN,104.3,0.61,+25.52%,2.39,103.39,64.8%,2023-04-21,104,0.75,101,0.14,monthly
DASH,61.73,0.2,+25.00%,0.8,60.8,66.0%,2023-04-21,61,0.55,60,0.35,monthly
SYF,30.79,0.2,+25.00%,0.8,29.8,63.2%,2023-05-19,30,0.8,29,0.6,monthly
USB,36.01,0.2,+25.00%,0.8,35.8,58.0%,2023-04-21,36,0.4,35,0.2,monthly
AI,22.71,0.1,+25.00%,0.4,22.4,59.2%,2023-04-21,22.5,0.4,22,0.3,monthly
FITB,28.02,0.1,+25.00%,0.4,27.9,53.1%,2023-04-21,28,0.55,27.5,0.45,monthly
FITB,28.02,0.4,+25.00%,1.6,27.6,60.8%,2023-04-21,28,0.55,26,0.15,monthly
ATVI,85.5,1,+25.00%,4,79,74.9%,2023-05-19,80,2,75,1,monthly
ABNB,120.1,0.59,+24.48%,2.41,119.41,58.7%,2023-04-21,120,1,117,0.41,monthly
BA,208.71,0.49,+24.38%,2.01,207.01,64.9%,2023-04-21,207.5,1.04,205,0.55,monthly
JPM,141.22,0.39,+24.22%,1.61,140.61,64.1%,2023-04-21,141,0.53,139,0.14,monthly
UAL,46.27,0.39,+24.22%,1.61,42.61,71.1%,2023-06-16,43,1.34,41,0.95,monthly
ABT,112.29,0.97,+24.07%,4.03,109.03,65.6%,2023-06-16,110,1.93,105,0.96,monthly
AXP,164.95,1.44,+23.76%,6.06,161.06,69.4%,2023-04-21,162.5,1.79,155,0.35,monthly
DFS,105.76,1.9,+23.46%,8.1,103.1,66.3%,2023-04-21,105,2.1,95,0.2,monthly
UAL,46.27,0.57,+23.46%,2.43,43.43,72.6%,2023-05-19,44,1,41,0.43,monthly
SCHW,55.55,1.88,+23.15%,8.12,53.12,66.2%,2023-05-19,55,2.08,45,0.2,monthly
UAL,46.27,0.56,+22.95%,2.44,42.44,72.0%,2023-06-16,43,1.34,40,0.78,monthly
NVDA,279.31,1.86,+22.85%,8.14,275.64,68.4%,2023-04-21,277.5,2.18,267.5,0.32,monthly
ABNB,120.1,0.74,+22.70%,3.26,119.26,60.6%,2023-04-21,120,1,116,0.26,monthly
XOM,116.57,0.37,+22.70%,1.63,115.63,67.6%,2023-04-21,116,0.53,114,0.16,monthly
OXY,62.47,0.46,+22.55%,2.04,57.04,74.5%,2023-06-16,57.5,1.42,55,0.96,monthly
SCHW,55.55,1.38,+22.55%,6.12,51.12,71.3%,2023-06-16,52.5,1.95,45,0.57,monthly
GOOGL,104.18,0.55,+22.45%,2.45,97.45,70.2%,2023-06-16,98,2.54,95,1.99,monthly
BX,92.55,1.55,+22.30%,6.95,90.95,63.8%,2023-04-21,92.5,1.7,84,0.15,monthly
DKNG,21.39,0.09,+21.95%,0.41,20.91,70.1%,2023-04-21,21,0.19,20.5,0.1,monthly
LNC,21.96,0.45,+21.95%,2.05,19.55,71.4%,2023-05-19,20,0.9,17.5,0.45,monthly
GS,336.89,0.45,+21.95%,2.05,334.55,67.4%,2023-04-21,335,1.15,332.5,0.7,monthly
FITB,28.02,0.45,+21.95%,2.05,27.55,62.0%,2023-04-21,28,0.55,25.5,0.1,monthly
CRM,198.92,0.45,+21.95%,2.05,197.05,69.1%,2023-04-21,197.5,0.83,195,0.38,monthly
UAL,46.27,0.18,+21.95%,0.82,42.82,70.0%,2023-06-16,43,1.34,42,1.16,monthly
BA,208.71,2.62,+21.16%,12.38,197.38,72.6%,2023-05-19,200,4.05,185,1.43,monthly
NVDA,279.31,0.87,+21.07%,4.13,274.13,75.1%,2023-04-21,275,1.4,270,0.53,monthly
NFLX,323.12,0.43,+20.77%,2.07,317.07,71.2%,2023-04-21,317.5,2.09,315,1.66,monthly
AAPL,167.63,0.86,+20.77%,4.14,166.64,64.4%,2023-04-21,167.5,1,162.5,0.14,monthly
BX,92.55,0.42,+20.19%,2.08,89.58,74.6%,2023-04-21,90,0.82,87.5,0.4,monthly
HD,296.91,0.42,+20.19%,2.08,294.58,69.6%,2023-04-21,295,0.99,292.5,0.57,monthly
UAL,46.27,0.67,+20.12%,3.33,43.33,73.3%,2023-05-19,44,1,40,0.33,monthly
BA,208.71,4.99,+19.95%,25.01,200.01,67.6%,2023-05-19,205,5.65,175,0.66,monthly
UAL,46.27,0.82,+19.62%,4.18,42.18,73.4%,2023-06-16,43,1.34,38,0.52,monthly
MDT,84.87,0.41,+19.62%,2.09,82.09,71.1%,2023-05-19,82.5,0.94,80,0.53,monthly
ABNB,120.1,0.81,+19.33%,4.19,119.19,61.5%,2023-04-21,120,1,115,0.19,monthly
COST,496.03,0.4,+19.05%,2.1,494.6,58.8%,2023-04-21,495,1.76,492.5,1.36,monthly
GOOGL,104.18,0.32,+19.05%,1.68,97.68,69.5%,2023-06-16,98,2.54,96,2.22,monthly
UNP,202,0.4,+19.05%,2.1,197.1,76.8%,2023-04-21,197.5,0.95,195,0.55,monthly
MS,90.45,0.32,+19.05%,1.68,89.68,67.5%,2023-04-21,90,0.39,88,0.07,monthly
GS,336.89,0.8,+19.05%,4.2,334.2,69.8%,2023-04-21,335,1.15,330,0.35,monthly
TDOC,28.07,0.08,+19.05%,0.42,27.42,70.0%,2023-04-21,27.5,0.22,27,0.14,monthly
NVDA,279.31,1.97,+18.71%,10.53,275.53,68.9%,2023-04-21,277.5,2.18,265,0.21,monthly
ADBE,380.11,2.33,+18.39%,12.67,377.67,64.1%,2023-04-21,380,2.51,365,0.18,monthly
UAL,46.27,0.31,+18.34%,1.69,42.69,77.7%,2023-05-19,43,0.74,41,0.43,monthly
USB,36.01,0.3,+17.65%,1.7,35.7,61.8%,2023-04-21,36,0.4,34,0.1,monthly
FITB,28.02,0.45,+17.65%,2.55,27.55,62.0%,2023-04-21,28,0.55,25,0.1,monthly
CRWD,132.83,0.15,+17.65%,0.85,129.85,76.7%,2023-04-21,130,0.63,129,0.48,monthly
UAL,46.27,0.75,+17.65%,4.25,43.25,73.9%,2023-05-19,44,1,39,0.25,monthly
JPM,141.22,0.45,+17.65%,2.55,140.55,65.5%,2023-04-21,141,0.53,138,0.08,monthly
BA,208.71,5.2,+17.45%,29.8,199.8,68.0%,2023-05-19,205,5.65,170,0.45,monthly
BA,208.71,1.48,+17.37%,8.52,188.52,78.8%,2023-06-16,190,3.75,180,2.27,monthly
NVDA,279.31,1.08,+16.82%,6.42,273.92,75.9%,2023-04-21,275,1.4,267.5,0.32,monthly
BX,92.55,0.57,+16.62%,3.43,89.43,75.7%,2023-04-21,90,0.82,86,0.25,monthly
SCHW,55.55,0.71,+16.55%,4.29,49.29,79.1%,2023-06-16,50,1.28,45,0.57,monthly
BX,92.55,1.63,+16.51%,9.87,90.87,64.5%,2023-04-21,92.5,1.7,81,0.07,monthly
ZIM,21.31,0.07,+16.28%,0.43,20.93,65.1%,2023-04-21,21,0.22,20.5,0.15,monthly
GOOGL,104.18,0.28,+16.28%,1.72,96.72,72.2%,2023-06-16,97,2.27,95,1.99,monthly
UAL,46.27,0.14,+16.28%,0.86,41.86,75.1%,2023-06-16,42,1.09,41,0.95,monthly
ATVI,85.5,0.35,+16.28%,2.15,77.15,80.9%,2023-05-19,77.5,1.35,75,1,monthly
AA,41.22,0.07,+16.28%,0.43,38.93,76.4%,2023-04-21,39,0.42,38.5,0.35,monthly
IBM,126.32,2.24,+16.28%,13.76,123.76,65.6%,2023-04-21,126,2.3,110,0.06,monthly
BA,208.71,1.39,+16.14%,8.61,193.61,79.0%,2023-05-19,195,2.82,185,1.43,monthly
BX,92.55,0.69,+16.01%,4.31,84.31,81.6%,2023-05-19,85,1.45,80,0.76,monthly
NVDA,279.31,2.05,+15.83%,12.95,275.45,69.2%,2023-04-21,277.5,2.18,262.5,0.13,monthly
UAL,46.27,0.41,+15.83%,2.59,42.59,78.4%,2023-05-19,43,0.74,40,0.33,monthly
BA,208.71,3.39,+15.69%,21.61,196.61,73.9%,2023-05-19,200,4.05,175,0.66,monthly
BX,92.55,0.67,+15.47%,4.33,89.33,76.4%,2023-04-21,90,0.82,85,0.15,monthly
BX,92.55,1.63,+15.00%,10.87,90.87,64.5%,2023-04-21,92.5,1.7,80,0.07,monthly
VZ,38.6,0.13,+14.94%,0.87,36.87,75.9%,2023-05-19,37,0.39,36,0.26,monthly
NFLX,323.12,0.65,+14.94%,4.35,294.35,83.2%,2023-05-19,295,3.2,290,2.55,monthly
GM,34.58,0.13,+14.94%,0.87,33.87,75.1%,2023-04-21,34,0.2,33,0.07,monthly
GS,336.89,0.97,+14.85%,6.53,334.03,70.9%,2023-04-21,335,1.15,327.5,0.18,monthly
VLO,124.4,3.18,+14.57%,21.82,111.82,76.4%,2023-06-16,115,3.65,90,0.47,monthly
IBM,126.32,0.75,+14.29%,5.25,121.25,78.9%,2023-04-21,122,0.97,116,0.22,monthly
AAPL,167.63,0.92,+13.98%,6.58,166.58,65.2%,2023-04-21,167.5,1,160,0.08,monthly
UAL,46.27,0.49,+13.96%,3.51,42.51,78.9%,2023-05-19,43,0.74,39,0.25,monthly
IBM,126.32,1.82,+13.81%,13.18,123.18,68.9%,2023-04-21,125,1.88,110,0.06,monthly
NU,4.86,0.06,+13.64%,0.44,4.44,69.5%,2023-05-19,4.5,0.15,4,0.09,monthly
BX,92.55,0.3,+13.64%,2.2,84.7,73.2%,2023-06-16,85,2.46,82.5,2.16,monthly
UAL,46.27,0.12,+13.64%,0.88,41.88,82.8%,2023-05-19,42,0.55,41,0.43,monthly
BA,208.71,3.6,+13.64%,26.4,196.4,74.3%,2023-05-19,200,4.05,170,0.45,monthly
IEP,51.94,0.6,+13.64%,4.4,49.4,70.2%,2023-06-16,50,1.25,45,0.65,monthly
NVDA,279.31,1.19,+13.51%,8.81,273.81,76.4%,2023-04-21,275,1.4,265,0.21,monthly
ADBE,380.11,0.29,+13.12%,2.21,374.71,78.9%,2023-04-21,375,0.99,372.5,0.7,monthly
NVDA,279.31,0.29,+13.12%,2.21,272.21,82.4%,2023-04-21,272.5,0.82,270,0.53,monthly
VZ,38.6,0.23,+12.99%,1.77,36.77,77.2%,2023-05-19,37,0.39,35,0.16,monthly
NFLX,323.12,0.28,+12.61%,2.22,312.22,84.5%,2023-04-21,312.5,1.12,310,0.84,monthly
BX,92.55,0.67,+12.57%,5.33,89.33,76.4%,2023-04-21,90,0.82,84,0.15,monthly
IBM,126.32,0.77,+12.36%,6.23,121.23,79.0%,2023-04-21,122,0.97,115,0.2,monthly
UAL,46.27,0.22,+12.36%,1.78,41.78,83.3%,2023-05-19,42,0.55,40,0.33,monthly
BA,208.71,2.16,+12.11%,17.84,192.84,80.2%,2023-05-19,195,2.82,175,0.66,monthly
AXP,164.95,0.27,+12.11%,2.23,157.23,84.6%,2023-04-21,157.5,0.62,155,0.35,monthly
IBM,126.32,1.47,+11.73%,12.53,122.53,72.4%,2023-04-21,124,1.53,110,0.06,monthly
GS,336.89,1.04,+11.61%,8.96,333.96,71.4%,2023-04-21,335,1.15,325,0.11,monthly
BA,208.71,0.52,+11.61%,4.48,189.48,85.1%,2023-05-19,190,1.95,185,1.43,monthly
FITB,28.02,0.2,+11.11%,1.8,27.3,68.1%,2023-04-21,27.5,0.3,25.5,0.1,monthly
NVDA,279.31,0.5,+11.11%,4.5,272,83.1%,2023-04-21,272.5,0.82,267.5,0.32,monthly
UPST,15.77,0.05,+11.11%,0.45,14.95,81.5%,2023-04-21,15,0.11,14.5,0.06,monthly
MS,90.45,0.1,+11.11%,0.9,88.9,82.1%,2023-04-21,89,0.17,88,0.07,monthly
IBM,126.32,0.1,+11.11%,0.9,121.9,75.7%,2023-04-21,122,0.97,121,0.87,monthly
UAL,46.27,0.3,+11.11%,2.7,41.7,83.8%,2023-05-19,42,0.55,39,0.25,monthly
FITB,28.02,0.1,+11.11%,0.9,27.4,65.7%,2023-04-21,27.5,0.3,26.5,0.2,monthly
TEVA,8.49,0.1,+11.11%,0.9,7.9,73.0%,2023-05-19,8,0.17,7,0.07,monthly
USB,36.01,0.3,+11.11%,2.7,35.7,61.8%,2023-04-21,36,0.4,33,0.1,monthly
FITB,28.02,0.15,+11.11%,1.35,27.35,66.9%,2023-04-21,27.5,0.3,26,0.15,monthly
FITB,28.02,0.1,+11.11%,0.9,25.9,76.6%,2023-05-19,26,0.45,25,0.35,monthly
IBM,126.32,0.49,+10.86%,4.51,120.51,82.2%,2023-04-21,121,0.71,116,0.22,monthly
BA,208.71,2.37,+10.47%,22.63,192.63,80.6%,2023-05-19,195,2.82,170,0.45,monthly
ABNB,120.1,0.18,+9.89%,1.82,117.82,76.9%,2023-04-21,118,0.44,116,0.26,monthly
BA,208.71,1.29,+9.41%,13.71,188.71,86.0%,2023-05-19,190,1.95,175,0.66,monthly
IBM,126.32,0.51,+9.29%,5.49,120.49,82.2%,2023-04-21,121,0.71,115,0.2,monthly
IBM,126.32,0.34,+9.29%,3.66,119.66,85.5%,2023-04-21,120,0.56,116,0.22,monthly
GS,336.89,1.06,+9.27%,11.44,333.94,71.5%,2023-04-21,335,1.15,322.5,0.09,monthly
ABNB,120.1,0.25,+9.09%,2.75,117.75,77.6%,2023-04-21,118,0.44,115,0.19,monthly
BX,92.55,0.75,+9.09%,8.25,89.25,76.9%,2023-04-21,90,0.82,81,0.07,monthly
NVDA,279.31,0.61,+8.85%,6.89,271.89,83.5%,2023-04-21,272.5,0.82,265,0.21,monthly
GS,336.89,0.2,+8.70%,2.3,332.3,81.3%,2023-04-21,332.5,0.55,330,0.35,monthly
USB,36.01,0.2,+8.70%,2.3,32.3,81.3%,2023-06-16,32.5,0.65,30,0.45,monthly
