Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask"
AMD,118.84,1.98,+65.56%,3.02,116.02,60.2%,2023-06-16,118,3.9,113,1.92
TGT,132.05,0.79,+65.29%,1.21,131.21,61.3%,2023-06-09,132,1.37,130,0.58
DOCU,57.81,2.34,+63.93%,3.66,54.66,63.0%,2023-06-09,57,3.5,51,1.16
TSLA,225.17,2.25,+62.85%,3.58,220.25,60.6%,2023-06-16,222.5,6.1,216.67,3.85
TSLA,225.17,4.46,+61.86%,7.21,220.54,60.0%,2023-06-16,225,7.3,213.33,2.84
GME,26,1.14,+61.29%,1.86,23.86,64.2%,2023-06-16,25,1.8,22,0.66
AFRM,16.6,0.38,+61.29%,0.62,15.62,65.2%,2023-06-16,16,0.81,15,0.43
NVDA,379.74,0.95,+61.29%,1.55,376.55,60.3%,2023-06-09,377.5,4.1,375,3.15
GME,26,0.19,+61.29%,0.31,24.81,58.9%,2023-06-09,25,1.57,24.5,1.38
AMD,118.84,2.27,+60.86%,3.73,115.73,61.2%,2023-06-16,118,3.9,112,1.63
NVDA,379.74,4.7,+60.26%,7.8,372.8,61.2%,2023-06-16,377.5,8.85,365,4.15
DOCU,57.81,0.75,+60.00%,1.25,54.25,64.6%,2023-06-09,55,2.55,53,1.8
TSLA,225.17,2.8,+59.57%,4.7,219.7,61.7%,2023-06-16,222.5,6.1,215,3.3
DOCU,57.81,2.6,+59.09%,4.4,54.4,64.0%,2023-06-09,57,3.5,50,0.9
AMD,118.84,0.37,+58.73%,0.63,115.63,61.6%,2023-06-16,116,3,115,2.63
AI,36.05,0.55,+57.89%,0.95,34.95,63.2%,2023-06-09,35.5,1.15,34,0.6
AMD,118.84,2.53,+56.60%,4.47,115.47,62.1%,2023-06-16,118,3.9,111,1.37
DOCU,57.81,0.36,+56.25%,0.64,54.64,63.0%,2023-06-09,55,2.55,54,2.19
TSLA,225.17,0.9,+56.25%,1.6,219.1,63.0%,2023-06-16,220,5,217.5,4.1
NVDA,379.74,0.9,+56.25%,1.6,371.6,63.0%,2023-06-16,372.5,6.65,370,5.75
LUV,30.62,0.18,+56.25%,0.32,30.32,58.4%,2023-06-16,30.5,0.49,30,0.31
DOCU,57.81,1.08,+56.25%,1.92,53.92,66.0%,2023-06-09,55,2.55,52,1.47
LULU,352.73,0.9,+56.25%,1.6,351.6,53.2%,2023-06-16,352.5,5.2,350,4.3
BAC,29.5,0.18,+56.25%,0.32,29.32,56.1%,2023-06-16,29.5,0.44,29,0.26
HD,300.16,0.9,+56.25%,1.6,299.1,54.0%,2023-06-16,300,3.9,297.5,3
TSLA,225.17,2.68,+55.60%,4.82,222.32,61.8%,2023-06-09,225,3.85,217.5,1.17
NVDA,379.74,5.35,+55.44%,9.65,372.15,62.2%,2023-06-16,377.5,8.85,362.5,3.5
TSLA,225.17,0.89,+55.28%,1.61,221.61,64.6%,2023-06-09,222.5,2.7,220,1.81
TSLA,225.17,3.26,+55.16%,5.91,219.24,62.7%,2023-06-16,222.5,6.1,213.33,2.84
U,35.2,1.06,+54.64%,1.94,33.94,63.1%,2023-06-16,35,1.46,32,0.4
TCOM,34.06,0.7,+53.85%,1.3,33.3,58.3%,2023-06-16,34,1.25,32,0.55
TCOM,34.06,0.35,+53.85%,0.65,33.65,54.5%,2023-06-16,34,1.25,33,0.9
DOCU,57.81,0.7,+53.85%,1.3,54.3,63.2%,2023-06-16,55,2.91,53,2.21
ORCL,105.32,0.35,+53.85%,0.65,103.65,58.0%,2023-06-16,104,2.56,103,2.21
DIS,92.46,0.35,+53.85%,0.65,91.65,59.0%,2023-06-16,92,1.15,91,0.8
LULU,352.73,1.75,+53.85%,3.25,350.75,55.6%,2023-06-16,352.5,5.2,347.5,3.45
TSLA,225.17,5.21,+53.22%,9.79,219.79,61.6%,2023-06-16,225,7.3,210,2.09
AMD,118.84,2.77,+52.96%,5.23,115.23,63.0%,2023-06-16,118,3.9,110,1.13
TSLA,225.17,1.15,+52.75%,2.18,218.85,63.5%,2023-06-16,220,5,216.67,3.85
NVDA,379.74,5.96,+51.65%,11.54,371.54,63.1%,2023-06-16,377.5,8.85,360,2.89
TSLA,225.17,1.7,+51.52%,3.3,218.3,64.7%,2023-06-16,220,5,215,3.3
RIOT,10.53,0.17,+51.52%,0.33,9.83,66.1%,2023-06-16,10,0.44,9.5,0.27
GME,26,0.34,+51.52%,0.66,23.66,65.5%,2023-06-16,24,1.31,23,0.97
GM,36.2,0.34,+51.52%,0.66,35.66,60.9%,2023-06-16,36,0.68,35,0.34
CZR,48.43,0.34,+51.52%,0.66,47.66,57.8%,2023-06-16,48,1.35,47,1.01
NKE,107.47,0.34,+51.52%,0.66,106.66,57.8%,2023-06-16,107,1.34,106,1
CCL,13.06,0.17,+51.52%,0.33,12.83,59.4%,2023-06-16,13,0.34,12.5,0.17
HD,300.16,1.7,+51.52%,3.3,298.3,57.0%,2023-06-16,300,3.9,295,2.2
NVDA,379.74,2.5,+50.00%,5,370,65.5%,2023-06-16,372.5,6.65,365,4.15
DOCU,57.81,0.66,+49.25%,1.34,53.34,68.3%,2023-06-09,54,2.13,52,1.47
DOCU,57.81,0.33,+49.25%,0.67,53.67,66.9%,2023-06-09,54,2.13,53,1.8
GME,26,0.65,+48.15%,1.35,23.35,67.5%,2023-06-16,24,1.31,22,0.66
ORCL,105.32,1.94,+47.78%,4.06,103.06,60.8%,2023-06-16,105,3,99,1.06
TSLA,225.17,5.65,+47.68%,11.85,219.35,62.5%,2023-06-16,225,7.3,207.5,1.65
ORCL,105.32,1.29,+47.60%,2.71,102.71,62.5%,2023-06-16,104,2.56,100,1.27
TSLA,225.17,4.01,+47.23%,8.49,218.49,64.3%,2023-06-16,222.5,6.1,210,2.09
AI,36.05,0.8,+47.06%,1.7,34.7,66.1%,2023-06-09,35.5,1.15,33,0.35
COIN,53.15,0.32,+47.06%,0.68,50.68,62.2%,2023-06-16,51,2.41,50,2.09
NFLX,400.53,0.8,+47.06%,1.7,396.7,61.3%,2023-06-09,397.5,3.5,395,2.7
AFRM,16.6,0.16,+47.06%,0.34,15.34,69.4%,2023-06-16,15.5,0.59,15,0.43
TSLA,225.17,5.78,+46.06%,12.55,219.22,62.8%,2023-06-16,225,7.3,206.67,1.52
NVDA,379.74,3.15,+45.99%,6.85,369.35,66.5%,2023-06-16,372.5,6.65,362.5,3.5
TSLA,225.17,3.12,+45.35%,6.88,221.88,63.6%,2023-06-09,225,3.85,215,0.73
NKE,107.47,0.62,+44.93%,1.38,106.38,60.4%,2023-06-16,107,1.34,105,0.72
PBR,12.99,0.31,+44.93%,0.69,12.19,77.2%,2023-06-16,12.5,0.37,11.5,0.06
MS,86.61,0.31,+44.93%,0.69,85.69,61.6%,2023-06-16,86,0.96,85,0.65
NFLX,400.53,1.54,+44.51%,3.46,395.96,63.4%,2023-06-09,397.5,3.5,392.5,1.96
TSLA,225.17,1.53,+44.09%,3.47,220.97,67.1%,2023-06-09,222.5,2.7,217.5,1.17
NVDA,379.74,6.88,+44.05%,15.62,370.62,64.6%,2023-06-16,377.5,8.85,355,1.97
EOG,116.05,0.55,+44.00%,1.25,115.45,54.5%,2023-06-16,116,1.85,114.2,1.3
DIS,92.46,0.61,+43.88%,1.39,91.39,61.9%,2023-06-16,92,1.15,90,0.54
NVDA,379.74,3.76,+43.02%,8.74,368.74,67.4%,2023-06-16,372.5,6.65,360,2.89
AI,36.05,0.15,+42.86%,0.35,35.35,58.4%,2023-06-09,35.5,1.15,35,1
WFC,41.79,0.15,+42.86%,0.35,41.35,60.2%,2023-06-16,41.5,0.52,41,0.37
C,47.99,0.15,+42.86%,0.35,47.35,63.3%,2023-06-16,47.5,0.5,47,0.35
TSLA,225.17,0.75,+42.86%,1.75,216.75,67.8%,2023-06-16,217.5,4.05,215,3.3
AZN,73.26,0.15,+42.86%,0.35,72.85,54.5%,2023-06-16,73,1.2,72.5,1.05
TSLA,225.17,6,+42.86%,14,219,63.2%,2023-06-16,225,7.3,205,1.3
ORCL,105.32,1.5,+42.86%,3.5,102.5,63.5%,2023-06-16,104,2.56,99,1.06
GM,36.2,0.45,+42.86%,1.05,35.55,63.1%,2023-06-16,36,0.68,34.5,0.23
TSLA,225.17,4.45,+42.18%,10.55,218.05,65.2%,2023-06-16,222.5,6.1,207.5,1.65
ORCL,105.32,0.89,+42.18%,2.11,102.11,65.3%,2023-06-16,103,2.16,100,1.27
ROKU,70.14,2.91,+41.04%,7.09,67.09,65.1%,2023-06-16,70,3.2,60,0.29
DOCU,57.81,0.29,+40.85%,0.71,52.71,70.7%,2023-06-09,53,1.76,52,1.47
TSLA,225.17,4.58,+40.71%,11.25,217.92,65.5%,2023-06-16,222.5,6.1,206.67,1.52
HD,300.16,0.72,+40.45%,1.78,296.78,62.5%,2023-06-16,297.5,2.92,295,2.2
F,13.51,0.1,+40.00%,0.25,13.25,64.3%,2023-06-16,13.35,0.21,13,0.11
BAC,29.5,0.14,+38.89%,0.36,29.36,59.5%,2023-06-09,29.5,0.21,29,0.07
FCX,37.76,0.14,+38.89%,0.36,36.86,65.3%,2023-06-16,37,0.59,36.5,0.45
LULU,352.73,0.7,+38.89%,1.8,349.3,59.6%,2023-06-16,350,4.15,347.5,3.45
WFC,41.79,0.28,+38.89%,0.72,41.22,63.1%,2023-06-16,41.5,0.52,40.5,0.24
PANW,219.16,0.7,+38.89%,1.8,216.8,68.9%,2023-06-09,217.5,1.42,215,0.72
NFLX,400.53,0.7,+38.89%,1.8,391.8,63.8%,2023-06-16,392.5,5.85,390,5.15
JPM,140.77,0.28,+38.89%,0.72,139.72,60.3%,2023-06-16,140,1.1,139,0.82
TSLA,225.17,6.28,+38.72%,16.22,218.72,63.8%,2023-06-16,225,7.3,202.5,1.02
NFLX,400.53,2.09,+38.63%,5.41,395.41,64.9%,2023-06-09,397.5,3.5,390,1.41
ORCL,105.32,1.1,+37.93%,2.9,101.9,66.2%,2023-06-16,103,2.16,99,1.06
TSLA,225.17,4.8,+37.80%,12.7,217.7,65.9%,2023-06-16,222.5,6.1,205,1.3
COP,105.12,1.37,+37.74%,3.63,103.63,62.2%,2023-06-16,105,1.8,100,0.43
HD,300.16,2.74,+37.74%,7.26,297.26,60.8%,2023-06-16,300,3.9,290,1.16
TSLA,225.17,3.4,+37.36%,9.1,221.6,64.7%,2023-06-09,225,3.85,212.5,0.45
ROKU,70.14,2.98,+37.16%,8.02,67.02,65.4%,2023-06-16,70,3.2,59,0.22
PDD,71.61,0.27,+36.99%,0.73,70.73,61.5%,2023-06-09,71,0.64,70,0.37
TSM,99.83,0.27,+36.99%,0.73,98.73,66.9%,2023-06-09,99,0.58,98,0.31
MS,86.61,0.54,+36.99%,1.46,85.46,64.4%,2023-06-16,86,0.96,84,0.42
WMT,149.84,0.27,+36.99%,0.73,148.73,62.3%,2023-06-16,149,0.95,148,0.68
NVDA,379.74,4.68,+36.51%,12.82,367.82,68.8%,2023-06-16,372.5,6.65,355,1.97
TSLA,225.17,1.97,+35.62%,5.53,220.53,68.8%,2023-06-09,222.5,2.7,215,0.73
GM,36.2,0.52,+35.14%,1.48,35.48,64.4%,2023-06-16,36,0.68,34,0.16
MRO,24.32,0.26,+35.14%,0.74,23.74,66.3%,2023-06-16,24,0.4,23,0.14
CCL,13.06,0.26,+35.14%,0.74,12.74,63.0%,2023-06-16,13,0.34,12,0.08
NVDA,379.74,0.65,+35.14%,1.85,366.85,70.2%,2023-06-16,367.5,4.8,365,4.15
NVDA,379.74,1.3,+35.14%,3.7,366.2,71.2%,2023-06-16,367.5,4.8,362.5,3.5
SQ,66.33,0.26,+35.14%,0.74,64.74,73.4%,2023-06-09,65,0.58,64,0.32
TSLA,225.17,6.5,+35.14%,18.5,218.5,64.3%,2023-06-16,225,7.3,200,0.8
NVDA,379.74,1.91,+34.17%,5.59,365.59,72.0%,2023-06-16,367.5,4.8,360,2.89
TSLA,225.17,5.08,+34.05%,14.92,217.42,66.5%,2023-06-16,222.5,6.1,202.5,1.02
AXP,171.77,0.63,+33.69%,1.87,169.37,65.1%,2023-06-16,170,1.63,167.5,1
XOM,108.68,0.25,+33.33%,0.75,106.75,68.1%,2023-06-16,107,0.92,106,0.67
C,47.99,0.25,+33.33%,0.75,47.25,65.3%,2023-06-16,47.5,0.5,46.5,0.25
FCX,37.76,0.25,+33.33%,0.75,36.75,67.1%,2023-06-16,37,0.59,36,0.34
TSLA,225.17,0.62,+32.98%,1.88,219.38,73.0%,2023-06-09,220,1.79,217.5,1.17
TSLA,225.17,6.66,+31.96%,20.84,218.34,64.6%,2023-06-16,225,7.3,197.5,0.64
TSLA,225.17,0.2,+31.75%,0.63,217.3,66.7%,2023-06-16,217.5,4.05,216.67,3.85
XOM,108.68,0.24,+31.58%,0.76,107.76,67.6%,2023-06-09,108,0.5,107,0.26
WBD,12.82,0.12,+31.58%,0.38,12.38,66.7%,2023-06-16,12.5,0.25,12,0.13
WFC,41.79,0.36,+31.58%,1.14,41.14,64.9%,2023-06-16,41.5,0.52,40,0.16
TGT,132.05,0.24,+31.58%,0.76,128.76,70.4%,2023-06-16,129,1.35,128,1.11
TSLA,225.17,3.58,+31.35%,11.42,221.42,65.4%,2023-06-09,225,3.85,210,0.27
ROKU,70.14,3.08,+31.05%,9.92,66.92,65.9%,2023-06-16,70,3.2,57,0.12
TSLA,225.17,5.3,+30.81%,17.2,217.2,66.9%,2023-06-16,222.5,6.1,200,0.8
HD,300.16,1.76,+30.66%,5.74,295.74,66.2%,2023-06-16,297.5,2.92,290,1.16
AI,36.05,0.35,+30.43%,1.15,34.15,72.2%,2023-06-09,34.5,0.7,33,0.35
COIN,53.15,0.23,+29.87%,0.77,48.77,71.3%,2023-06-16,49,1.72,48,1.49
NSC,216.57,1.15,+29.87%,3.85,213.85,63.8%,2023-06-16,215,2.25,210,1.1
GM,36.2,0.57,+29.53%,1.93,35.43,65.4%,2023-06-16,36,0.68,33.5,0.11
NVDA,379.74,2.83,+29.27%,9.67,364.67,73.3%,2023-06-16,367.5,4.8,355,1.97
TSLA,225.17,2.25,+29.03%,7.75,220.25,69.9%,2023-06-09,222.5,2.7,212.5,0.45
ROKU,70.14,3.11,+28.56%,10.89,66.89,66.1%,2023-06-16,70,3.2,56,0.09
WFC,41.79,0.11,+28.21%,0.39,41.39,67.7%,2023-06-09,41.5,0.21,41,0.1
XOM,108.68,0.44,+28.21%,1.56,106.56,69.8%,2023-06-16,107,0.92,105,0.48
PDD,71.61,0.44,+28.21%,1.56,70.56,63.7%,2023-06-09,71,0.64,69,0.2
C,47.99,0.33,+28.21%,1.17,47.17,66.9%,2023-06-16,47.5,0.5,46,0.17
HD,300.16,3.28,+27.99%,11.72,296.72,62.8%,2023-06-16,300,3.9,285,0.62
WYNN,102.3,0.54,+27.55%,1.96,99.46,68.4%,2023-06-16,100,1.31,97.5,0.77
TSLA,225.17,1.06,+26.90%,3.94,218.94,74.6%,2023-06-09,220,1.79,215,0.73
TSLA,225.17,3.68,+26.63%,13.82,221.32,65.8%,2023-06-09,225,3.85,207.5,0.17
MS,86.61,0.21,+26.58%,0.79,84.79,72.1%,2023-06-16,85,0.63,84,0.42
ABNB,117.22,0.21,+26.58%,0.79,114.79,74.4%,2023-06-09,115,0.66,114,0.45
PLAY,40.15,1.05,+26.58%,3.95,38.95,65.3%,2023-06-16,40,1.25,35,0.2
ROKU,70.14,3.13,+26.37%,11.87,66.87,66.2%,2023-06-16,70,3.2,55,0.07
MS,86.61,0.73,+26.35%,2.77,85.27,66.6%,2023-06-16,86,0.96,82.5,0.23
TSLA,225.17,0.52,+26.26%,1.98,211.98,76.8%,2023-06-16,212.5,2.61,210,2.09
LOW,211.01,2.04,+25.63%,7.96,207.96,65.9%,2023-06-16,210,2.47,200,0.43
SQ,66.33,0.4,+25.00%,1.6,64.6,75.2%,2023-06-09,65,0.58,63,0.18
M,16.24,0.1,+25.00%,0.4,15.4,75.0%,2023-06-16,15.5,0.25,15,0.15
HAL,32.63,0.1,+25.00%,0.4,31.4,73.1%,2023-06-16,31.5,0.35,31,0.25
DKNG,25.3,0.1,+25.00%,0.4,23.9,75.4%,2023-06-16,24,0.33,23.5,0.23
AI,36.05,0.1,+25.00%,0.4,34.4,69.4%,2023-06-09,34.5,0.7,34,0.6
SHEL,58.13,0.1,+25.00%,0.4,57.9,53.8%,2023-06-16,58,0.8,57.5,0.7
GM,36.2,0.6,+25.00%,2.4,35.4,65.9%,2023-06-16,36,0.68,33,0.08
MO,45.13,0.1,+25.00%,0.4,43.9,77.7%,2023-06-16,44,0.26,43.5,0.16
IEP,26.8,0.5,+25.00%,2,24.5,69.8%,2023-06-16,25,1,22.5,0.5
TGTX,27.68,0.2,+25.00%,0.8,25.8,67.6%,2023-06-16,26,0.8,25,0.6
MDB,371.04,1,+25.00%,4,354,71.7%,2023-06-16,355,5.35,350,4.35
NVDA,379.74,3.47,+24.73%,14.03,364.03,74.2%,2023-06-16,367.5,4.8,350,1.33
HD,300.16,0.98,+24.38%,4.02,294.02,72.0%,2023-06-16,295,2.14,290,1.16
TSLA,225.17,2.43,+24.13%,10.07,220.07,70.5%,2023-06-09,222.5,2.7,210,0.27
TSLA,225.17,0.96,+23.76%,4.04,211.54,77.6%,2023-06-16,212.5,2.61,207.5,1.65
JPM,140.77,0.19,+23.46%,0.81,139.81,68.6%,2023-06-09,140,0.39,139,0.2
TSLA,225.17,3.74,+23.00%,16.26,221.26,66.0%,2023-06-09,225,3.85,205,0.11
TSLA,225.17,1.09,+23.00%,4.74,211.41,77.8%,2023-06-16,212.5,2.61,206.67,1.52
HD,300.16,2.3,+22.55%,10.2,295.2,68.1%,2023-06-16,297.5,2.92,285,0.62
ORCL,105.32,0.18,+21.95%,0.82,99.82,75.2%,2023-06-16,100,1.24,99,1.06
C,47.99,0.09,+21.95%,0.41,46.91,71.8%,2023-06-16,47,0.34,46.5,0.25
XOM,108.68,0.18,+21.95%,0.82,105.82,75.8%,2023-06-16,106,0.66,105,0.48
FCX,37.76,0.09,+21.95%,0.41,36.41,72.4%,2023-06-16,36.5,0.43,36,0.34
GM,36.2,0.09,+21.95%,0.41,34.91,74.8%,2023-06-16,35,0.32,34.5,0.23
XOM,108.68,0.36,+21.95%,1.64,107.64,69.7%,2023-06-09,108,0.5,106,0.14
TSLA,225.17,1.34,+21.75%,6.16,218.66,75.5%,2023-06-09,220,1.79,212.5,0.45
CAT,234.21,1.77,+21.51%,8.23,228.23,72.0%,2023-06-16,230,2.32,220,0.55
TSLA,225.17,1.31,+21.16%,6.19,211.19,78.2%,2023-06-16,212.5,2.61,205,1.3
ROKU,70.14,0.86,+20.77%,4.14,64.14,78.2%,2023-06-16,65,1.15,60,0.29
C,47.99,0.17,+20.48%,0.83,46.83,73.3%,2023-06-16,47,0.34,46,0.17
TSLA,225.17,2.53,+20.29%,12.47,219.97,70.9%,2023-06-09,222.5,2.7,207.5,0.17
TSLA,225.17,0.42,+20.19%,2.08,217.08,80.6%,2023-06-09,217.5,1.15,215,0.73
TSLA,225.17,3.77,+20.13%,18.73,221.23,66.1%,2023-06-09,225,3.85,202.5,0.08
UAL,49.25,0.08,+19.05%,0.42,47.42,74.6%,2023-06-16,47.5,0.44,47,0.36
DAL,37.98,0.16,+19.05%,0.84,36.84,73.8%,2023-06-16,37,0.31,36,0.15
PDD,71.61,0.16,+19.05%,0.84,69.84,72.3%,2023-06-09,70,0.36,69,0.2
SGEN,195.35,0.8,+19.05%,4.2,194.2,55.6%,2023-06-16,195,2.2,190,1.4
PBR,12.99,0.08,+19.05%,0.42,11.92,84.3%,2023-06-16,12,0.14,11.5,0.06
TSLA,225.17,1.59,+18.91%,8.41,210.91,78.7%,2023-06-16,212.5,2.61,202.5,1.02
ROKU,70.14,0.93,+18.34%,5.07,64.07,78.5%,2023-06-16,65,1.15,59,0.22
TSLA,225.17,1.52,+17.92%,8.48,218.48,76.1%,2023-06-09,220,1.79,210,0.27
GS,336.53,0.75,+17.65%,4.25,329.25,74.5%,2023-06-16,330,1.75,325,1
MSTR,291.26,0.75,+17.65%,4.25,279.25,78.1%,2023-06-09,280,2.33,275,1.58
TSLA,225.17,1.81,+16.93%,10.69,210.69,79.0%,2023-06-16,212.5,2.61,200,0.8
JPM,140.77,0.28,+16.28%,1.72,139.72,70.2%,2023-06-09,140,0.39,138,0.11
COIN,53.15,0.14,+16.28%,0.86,49.86,81.5%,2023-06-09,50,0.62,49,0.48
XOM,108.68,0.42,+16.28%,2.58,107.58,70.7%,2023-06-09,108,0.5,105,0.08
TSLA,225.17,0.7,+16.28%,4.3,216.8,81.4%,2023-06-09,217.5,1.15,212.5,0.45
WFC,41.79,0.07,+16.28%,0.43,40.43,79.0%,2023-06-16,40.5,0.23,40,0.16
TSLA,225.17,0.33,+15.21%,2.17,207.17,84.4%,2023-06-16,207.5,1.63,205,1.3
TSLA,225.17,1.97,+15.12%,13.03,210.53,79.3%,2023-06-16,212.5,2.61,197.5,0.64
SQ,66.33,0.13,+14.94%,0.87,63.87,83.4%,2023-06-09,64,0.31,63,0.18
ROKU,70.14,1.03,+14.78%,6.97,63.97,78.9%,2023-06-16,65,1.15,57,0.12
NVDA,379.74,0.32,+14.68%,2.18,367.18,85.1%,2023-06-09,367.5,1.19,365,0.87
GS,336.53,1.21,+13.77%,8.79,328.79,75.9%,2023-06-16,330,1.75,320,0.54
TSLA,225.17,2.1,+13.64%,15.4,210.4,79.5%,2023-06-16,212.5,2.61,195,0.51
TGT,132.05,0.12,+13.64%,0.88,125.88,84.6%,2023-06-16,126,0.66,125,0.54
TSLA,225.17,0.2,+13.61%,1.47,206.47,85.4%,2023-06-16,206.67,1.5,205,1.3
ROKU,70.14,1.06,+13.35%,7.94,63.94,79.0%,2023-06-16,65,1.15,56,0.09
TSLA,225.17,0.88,+13.29%,6.62,216.62,81.9%,2023-06-09,217.5,1.15,210,0.27
TSLA,225.17,0.48,+13.01%,3.69,206.19,85.8%,2023-06-16,206.67,1.5,202.5,1.02
TSLA,225.17,2.17,+12.76%,17,210.33,79.6%,2023-06-16,212.5,2.61,193.33,0.44
XOM,108.68,0.11,+12.36%,0.89,106.89,81.3%,2023-06-09,107,0.25,106,0.14
XOM,108.68,0.44,+12.36%,3.56,107.56,71.1%,2023-06-09,108,0.5,104,0.06
TSLA,225.17,2.2,+12.36%,17.8,210.3,79.7%,2023-06-16,212.5,2.61,192.5,0.41
ROKU,70.14,1.08,+12.11%,8.92,63.92,79.1%,2023-06-16,65,1.15,55,0.07
AI,36.05,0.05,+11.11%,0.45,33.45,79.2%,2023-06-09,33.5,0.4,33,0.35
BUD,55.19,0.1,+11.11%,0.9,53.9,72.2%,2023-06-16,54,0.4,53,0.3
COIN,53.15,0.05,+11.11%,0.45,49.45,84.5%,2023-06-09,49.5,0.53,49,0.48
GS,336.53,1.43,+10.54%,13.57,328.57,76.5%,2023-06-16,330,1.75,315,0.32
XOM,108.68,0.17,+9.29%,1.83,106.83,82.1%,2023-06-09,107,0.25,105,0.08
GS,336.53,0.38,+8.23%,4.62,324.62,86.2%,2023-06-16,325,0.92,320,0.54
NVDA,379.74,0.16,+6.84%,2.34,362.34,92.7%,2023-06-09,362.5,0.62,360,0.46
VLO,113.35,0.06,+6.38%,0.94,105.94,88.4%,2023-06-16,106,0.4,105,0.34
NVDA,379.74,0.08,+3.31%,2.42,357.42,97.0%,2023-06-09,357.5,0.33,355,0.25
PYPL,64.01,0.01,+2.04%,0.49,57.99,95.3%,2023-06-16,58,0.11,57.5,0.1
NVDA,379.74,0.03,+1.21%,2.47,352.47,98.9%,2023-06-09,352.5,0.18,350,0.15
NVDA,379.74,0.02,+0.81%,2.48,347.48,99.7%,2023-06-09,347.5,0.11,345,0.09
"Downloaded from Barchart.com as of 06-07-2023 02:14pm CDT"
