Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,ExpectedValue,KellyCriterion
PARA,16.53,0.17,+51.52%,0.33,16.33,0.575,2023-06-23,16.5,0.39,16.0,0.22,-0.0425,-0.2500000000000001
TGT,137.84,0.04,+4.17%,0.96,133.96,0.916,2023-06-16,134.0,0.15,133.0,0.11,-0.044,-1.0999999999999988
TMUS,132.76,0.02,+2.04%,0.98,129.98,0.935,2023-06-16,130.0,0.1,129.0,0.08,-0.0449999999999999,-2.249999999999997
INTC,35.82,0.11,+28.21%,0.39,35.39,0.69,2023-06-16,35.5,0.2,35.0,0.09,-0.045,-0.40909090909090934
INTC,35.82,0.51,+51.52%,0.99,34.99,0.629,2023-06-23,35.5,0.83,34.0,0.32,-0.0464999999999999,-0.09117647058823534
ABNB,127.85,0.06,+6.38%,0.94,123.94,0.893,2023-06-16,124.0,0.2,123.0,0.14,-0.0469999999999999,-0.7833333333333332
SHOP,66.1,0.33,+49.25%,0.67,64.67,0.62,2023-06-23,65.0,1.31,64.0,0.98,-0.0499999999999999,-0.15151515151515152
C,48.56,0.17,+51.52%,0.33,48.33,0.5579999999999999,2023-06-23,48.5,0.57,48.0,0.4,-0.051,-0.3000000000000002
AI,46.37,0.05,+11.11%,0.45,43.45,0.794,2023-06-16,43.5,0.35,43.0,0.3,-0.0529999999999999,-1.0599999999999996
CCL,16.12,0.32,+47.06%,0.68,15.68,0.627,2023-06-23,16.0,0.46,15.0,0.14,-0.053,-0.165625
U,41.67,0.01,+2.04%,0.49,39.49,0.871,2023-06-16,39.5,0.09,39.0,0.08,-0.0545,-5.449999999999999
PYPL,65.85,0.3,+42.86%,0.7,64.7,0.644,2023-06-23,65.0,0.82,64.0,0.52,-0.0559999999999999,-0.18666666666666656
DAL,42.88,0.09,+21.95%,0.41,41.91,0.708,2023-06-23,42.0,0.34,41.5,0.25,-0.056,-0.6222222222222223
UPST,37.7,0.09,+21.95%,0.41,36.41,0.7,2023-06-16,36.5,0.44,36.0,0.35,-0.06,-0.6666666666666669
META,281.83,0.05,+2.04%,2.45,272.45,0.956,2023-06-16,272.5,0.15,270.0,0.1,-0.0600000000000001,-1.2000000000000022
INTC,35.82,0.21,+26.58%,0.79,34.29,0.7290000000000001,2023-06-23,34.5,0.44,33.5,0.23,-0.0609999999999999,-0.29047619047619017
INTC,35.82,0.27,+36.99%,0.73,34.73,0.667,2023-06-23,35.0,0.59,34.0,0.32,-0.0629999999999999,-0.23333333333333311
AMZN,127.11,0.8,+66.67%,1.2,126.2,0.568,2023-06-23,127.0,2.01,125.0,1.21,-0.0640000000000001,-0.08000000000000008
NCLH,19.54,0.33,+49.25%,0.67,19.17,0.604,2023-06-23,19.5,0.52,18.5,0.19,-0.066,-0.20000000000000004
U,41.67,0.25,+33.33%,0.75,40.75,0.6809999999999999,2023-06-16,41.0,0.44,40.0,0.19,-0.069,-0.27600000000000025
LI,34.46,0.09,+21.95%,0.41,33.91,0.6779999999999999,2023-06-16,34.0,0.24,33.5,0.15,-0.071,-0.7888888888888892
AMZN,127.11,0.32,+47.06%,0.68,125.68,0.606,2023-06-23,126.0,1.53,125.0,1.21,-0.074,-0.23125
GOOGL,125.09,0.31,+44.93%,0.69,123.69,0.614,2023-06-23,124.0,1.32,123.0,1.01,-0.0759999999999999,-0.24516129032258052
UPST,37.7,0.27,+36.99%,0.73,36.73,0.653,2023-06-16,37.0,0.62,36.0,0.35,-0.0769999999999999,-0.28518518518518504
GM,38.03,0.13,+35.14%,0.37,37.87,0.5820000000000001,2023-06-16,38.0,0.26,37.5,0.13,-0.0789999999999999,-0.6076923076923074
NVDA,426.53,2.15,+75.44%,2.85,422.85,0.5539999999999999,2023-06-23,425.0,9.85,420.0,7.7,-0.0800000000000003,-0.03720930232558159
GOOGL,125.09,0.38,+61.29%,0.62,124.62,0.539,2023-06-23,125.0,1.75,124.0,1.37,-0.0809999999999999,-0.21315789473684196
AMZN,127.11,0.34,+51.52%,0.66,126.66,0.579,2023-06-16,127.0,0.81,126.0,0.47,-0.081,-0.2382352941176472
UPST,37.7,0.2,+25.00%,0.8,36.3,0.716,2023-06-16,36.5,0.44,35.5,0.24,-0.084,-0.42000000000000015
TGT,137.84,0.08,+4.17%,1.92,133.92,0.918,2023-06-16,134.0,0.15,132.0,0.07,-0.0840000000000001,-1.0499999999999987
SQ,66.19,0.32,+47.06%,0.68,65.68,0.594,2023-06-16,66.0,0.7,65.0,0.38,-0.086,-0.2687500000000001
TTD,77.27,0.29,+40.85%,0.71,76.71,0.62,2023-06-16,77.0,0.6,76.0,0.31,-0.09,-0.3103448275862069
MRVL,62.03,0.27,+36.99%,0.73,60.73,0.639,2023-06-23,61.0,0.93,60.0,0.66,-0.0909999999999999,-0.3370370370370369
AI,46.37,0.15,+17.65%,0.85,43.85,0.759,2023-06-16,44.0,0.45,43.0,0.3,-0.0909999999999999,-0.6066666666666665
AI,46.37,0.2,+15.38%,1.3,43.3,0.8059999999999999,2023-06-16,43.5,0.35,42.0,0.15,-0.091,-0.4550000000000004
SHOP,66.1,0.62,+44.93%,1.38,64.38,0.644,2023-06-23,65.0,1.31,63.0,0.69,-0.0919999999999999,-0.14838709677419337
JPM,143.09,0.1,+11.11%,0.9,141.9,0.805,2023-06-16,142.0,0.18,141.0,0.08,-0.0949999999999999,-0.9499999999999994
MSFT,348.1,0.09,+3.73%,2.41,339.91,0.926,2023-06-16,340.0,0.2,337.5,0.11,-0.0950000000000001,-1.0555555555555545
ABNB,127.85,0.11,+5.82%,1.89,123.89,0.895,2023-06-16,124.0,0.2,122.0,0.09,-0.0999999999999999,-0.9090909090909086
AI,46.37,0.1,+11.11%,0.9,43.4,0.7979999999999999,2023-06-16,43.5,0.35,42.5,0.25,-0.102,-1.0200000000000005
SQ,66.19,0.35,+53.85%,0.65,65.65,0.5479999999999999,2023-06-23,66.0,1.63,65.0,1.28,-0.102,-0.2914285714285717
TSLA,255.9,0.72,+40.45%,1.78,251.78,0.6709999999999999,2023-06-16,252.5,2.22,250.0,1.5,-0.1025000000000002,-0.14236111111111138
AI,46.37,0.5,+33.33%,1.5,44.5,0.698,2023-06-16,45.0,0.8,43.0,0.3,-0.104,-0.20800000000000024
SHOP,66.1,0.31,+44.93%,0.69,65.69,0.581,2023-06-16,66.0,0.68,65.0,0.37,-0.1089999999999999,-0.35161290322580646
CVNA,26.38,0.52,+35.14%,1.48,23.48,0.682,2023-06-23,24.0,1.37,22.0,0.85,-0.1159999999999998,-0.22307692307692284
ZM,69.94,0.17,+20.48%,0.83,68.83,0.7140000000000001,2023-06-16,69.0,0.36,68.0,0.19,-0.1159999999999999,-0.68235294117647
INTC,35.82,0.6,+42.86%,1.4,34.9,0.642,2023-06-23,35.5,0.83,33.5,0.23,-0.1159999999999999,-0.19333333333333316
UPST,37.7,0.29,+23.97%,1.21,36.21,0.728,2023-06-16,36.5,0.44,35.0,0.15,-0.118,-0.4068965517241382
BABA,92.2,0.52,+35.14%,1.48,89.48,0.68,2023-06-23,90.0,1.2,88.0,0.68,-0.1199999999999998,-0.23076923076923053
NVDA,426.53,0.19,+3.95%,4.81,409.81,0.938,2023-06-16,410.0,0.39,405.0,0.2,-0.1200000000000002,-0.6315789473684225
PYPL,65.85,0.12,+13.64%,0.88,64.88,0.758,2023-06-16,65.0,0.2,64.0,0.08,-0.1219999999999999,-1.0166666666666668
MA,379.04,0.04,+1.63%,2.46,372.46,0.935,2023-06-16,372.5,0.16,370.0,0.12,-0.1224999999999998,-3.0624999999999964
SQ,66.19,0.25,+33.33%,0.75,64.75,0.626,2023-06-23,65.0,1.19,64.0,0.94,-0.1239999999999999,-0.496
GOOGL,125.09,0.74,+58.73%,1.26,124.26,0.568,2023-06-23,125.0,1.75,123.0,1.01,-0.124,-0.16756756756756772
TGT,137.84,0.18,+9.89%,1.82,131.82,0.848,2023-06-23,132.0,0.51,130.0,0.33,-0.124,-0.6888888888888893
TMUS,132.76,0.04,+4.17%,0.96,130.96,0.835,2023-06-16,131.0,0.16,130.0,0.12,-0.125,-3.1250000000000004
COIN,54.25,0.53,+36.05%,1.47,51.47,0.672,2023-06-23,52.0,1.56,50.0,1.03,-0.1259999999999999,-0.2377358490566036
ZS,158.34,0.1,+4.17%,2.4,152.4,0.909,2023-06-16,152.5,0.22,150.0,0.12,-0.1274999999999999,-1.274999999999999
SNOW,190.98,0.12,+5.04%,2.38,172.38,0.901,2023-06-23,172.5,0.68,170.0,0.56,-0.1275000000000002,-1.0624999999999996
JPM,143.09,0.27,+36.99%,0.73,142.73,0.602,2023-06-16,143.0,0.47,142.0,0.2,-0.128,-0.47407407407407404
TSLA,255.9,0.3,+13.64%,2.2,247.2,0.828,2023-06-16,247.5,0.9,245.0,0.6,-0.1300000000000001,-0.4333333333333338
META,281.83,0.13,+5.49%,2.37,274.87,0.8959999999999999,2023-06-16,275.0,0.3,272.5,0.17,-0.1300000000000002,-1.000000000000002
BABA,92.2,0.15,+17.65%,0.85,88.85,0.718,2023-06-23,89.0,0.83,88.0,0.68,-0.132,-0.8800000000000001
AI,46.37,0.2,+25.00%,0.8,44.8,0.6679999999999999,2023-06-16,45.0,0.8,44.0,0.6,-0.132,-0.6600000000000004
TSLA,255.9,1.03,+44.78%,2.3,252.3,0.6509999999999999,2023-06-16,253.33,2.53,250.0,1.5,-0.1321700000000002,-0.12832038834951479
GOOGL,125.09,0.29,+40.85%,0.71,124.71,0.574,2023-06-16,125.0,0.69,124.0,0.4,-0.136,-0.4689655172413794
NKE,112.41,0.07,+7.53%,0.93,110.93,0.7929999999999999,2023-06-16,111.0,0.19,110.0,0.12,-0.137,-1.9571428571428582
NVDA,426.53,4.05,+68.07%,5.95,420.95,0.581,2023-06-23,425.0,9.85,415.0,5.8,-0.1400000000000005,-0.034567901234568106
META,281.83,0.57,+29.53%,1.93,274.43,0.715,2023-06-23,275.0,2.39,272.5,1.82,-0.1425,-0.25000000000000017
AMZN,127.11,1.09,+57.07%,1.91,125.91,0.589,2023-06-23,127.0,2.01,124.0,0.92,-0.143,-0.13119266055045864
META,281.83,0.73,+41.24%,1.77,276.77,0.65,2023-06-23,277.5,3.2,275.0,2.47,-0.1449999999999999,-0.1986301369863013
META,281.83,0.42,+20.19%,2.08,272.08,0.774,2023-06-23,272.5,1.75,270.0,1.33,-0.145,-0.3452380952380953
ABNB,127.85,0.19,+10.50%,1.81,124.81,0.8320000000000001,2023-06-16,125.0,0.33,123.0,0.14,-0.1459999999999998,-0.7684210526315783
ORCL,126.55,0.22,+12.36%,1.78,121.78,0.8170000000000001,2023-06-23,122.0,0.46,120.0,0.24,-0.1459999999999999,-0.6636363636363631
AI,46.37,0.05,+3.45%,1.45,42.45,0.867,2023-06-16,42.5,0.15,41.0,0.1,-0.1495,-2.99
GOOG,125.79,0.17,+20.48%,0.83,124.83,0.68,2023-06-16,125.0,0.42,124.0,0.25,-0.1499999999999999,-0.8823529411764701
MSFT,348.1,0.18,+7.76%,2.32,334.82,0.868,2023-06-23,335.0,0.9,332.5,0.72,-0.15,-0.8333333333333334
CZR,50.22,0.23,+29.87%,0.77,49.77,0.62,2023-06-16,50.0,0.44,49.0,0.21,-0.15,-0.6521739130434783
TGT,137.84,0.14,+7.53%,1.86,134.86,0.8540000000000001,2023-06-16,135.0,0.25,133.0,0.11,-0.1519999999999998,-1.0857142857142843
SQ,66.19,0.69,+52.67%,1.31,65.31,0.578,2023-06-23,66.0,1.63,64.0,0.94,-0.1540000000000001,-0.22318840579710156
MRNA,129.98,0.03,+3.09%,0.97,126.97,0.8140000000000001,2023-06-16,127.0,0.29,126.0,0.26,-0.1559999999999999,-5.1999999999999975
AI,46.37,0.3,+17.65%,1.7,43.7,0.772,2023-06-16,44.0,0.45,42.0,0.15,-0.1559999999999999,-0.5199999999999998
JPM,143.09,0.19,+23.46%,0.81,141.81,0.653,2023-06-23,142.0,0.79,141.0,0.6,-0.1569999999999999,-0.8263157894736842
NKE,112.41,0.02,+1.01%,1.98,109.98,0.911,2023-06-16,110.0,0.08,108.0,0.06,-0.1580000000000001,-7.899999999999997
CVNA,26.38,0.1,+7.14%,1.4,23.9,0.8270000000000001,2023-06-16,24.0,0.27,22.5,0.17,-0.1594999999999998,-1.5949999999999986
TGT,137.84,0.32,+19.05%,1.68,133.68,0.76,2023-06-23,134.0,0.88,132.0,0.56,-0.1599999999999999,-0.4999999999999998
PYPL,65.85,0.5,+33.33%,1.5,64.5,0.667,2023-06-23,65.0,0.82,63.0,0.32,-0.1659999999999999,-0.3319999999999999
NKE,112.41,0.19,+10.50%,1.81,108.81,0.821,2023-06-23,109.0,0.45,107.0,0.26,-0.1680000000000001,-0.8842105263157901
META,281.83,0.33,+15.21%,2.17,277.17,0.799,2023-06-16,277.5,0.67,275.0,0.34,-0.1724999999999998,-0.5227272727272724
TMUS,132.76,0.14,+16.28%,0.86,131.86,0.687,2023-06-16,132.0,0.37,131.0,0.23,-0.1729999999999999,-1.235714285714285
SBUX,101.38,0.16,+19.05%,0.84,100.84,0.6659999999999999,2023-06-16,101.0,0.28,100.0,0.12,-0.174,-1.0875000000000004
META,281.83,0.64,+34.41%,1.86,279.36,0.6709999999999999,2023-06-16,280.0,1.37,277.5,0.73,-0.1825000000000001,-0.28515625000000033
TGT,137.84,0.26,+9.49%,2.74,131.74,0.852,2023-06-23,132.0,0.51,129.0,0.25,-0.1840000000000001,-0.7076923076923081
TSLA,255.9,1.75,+53.85%,3.25,253.25,0.612,2023-06-16,255.0,3.25,250.0,1.5,-0.1900000000000001,-0.10857142857142867
BA,219.41,0.79,+46.20%,1.71,216.71,0.607,2023-06-23,217.5,2.9,215.0,2.11,-0.1925,-0.2436708860759493
AMZN,127.11,0.57,+39.86%,1.43,126.43,0.618,2023-06-16,127.0,0.81,125.0,0.24,-0.194,-0.34035087719298246
INTC,35.82,0.67,+36.61%,1.83,34.83,0.653,2023-06-23,35.5,0.83,33.0,0.16,-0.1974999999999999,-0.2947761194029849
QCOM,123.61,0.16,+19.05%,0.84,122.84,0.642,2023-06-16,123.0,0.51,122.0,0.35,-0.1979999999999999,-1.2374999999999998
ENPH,180.51,0.81,+47.93%,1.69,179.19,0.596,2023-06-16,180.0,1.82,177.5,1.01,-0.2,-0.24691358024691354
NVDA,426.53,0.04,+1.63%,2.46,392.46,0.903,2023-06-23,392.5,1.12,390.0,1.08,-0.2024999999999999,-5.062499999999998
NVDA,426.53,1.7,+51.52%,3.3,418.3,0.619,2023-06-23,420.0,7.5,415.0,5.8,-0.2049999999999998,-0.12058823529411768
FDX,236.44,0.03,+0.60%,4.97,229.97,0.953,2023-06-16,230.0,0.1,225.0,0.07,-0.2050000000000001,-6.833333333333339
SNOW,190.98,0.04,+0.81%,4.96,179.96,0.951,2023-06-16,180.0,0.16,175.0,0.12,-0.2050000000000002,-5.125000000000006
AI,46.37,0.65,+27.66%,2.35,44.35,0.713,2023-06-16,45.0,0.8,42.0,0.15,-0.2110000000000001,-0.32461538461538475
SHOP,66.1,0.53,+36.05%,1.47,65.47,0.624,2023-06-16,66.0,0.68,64.0,0.15,-0.2219999999999999,-0.4188679245283019
NKE,112.41,0.58,+40.85%,1.42,111.42,0.599,2023-06-23,112.0,1.32,110.0,0.74,-0.2220000000000001,-0.3827586206896552
MSFT,348.1,0.14,+2.88%,4.86,339.86,0.927,2023-06-16,340.0,0.2,335.0,0.06,-0.2249999999999998,-1.6071428571428557
AI,46.37,0.25,+11.11%,2.25,43.25,0.81,2023-06-16,43.5,0.35,41.0,0.1,-0.2249999999999998,-0.8999999999999996
NVDA,426.53,1.05,+26.58%,3.95,408.95,0.7440000000000001,2023-06-23,410.0,4.1,405.0,3.05,-0.2299999999999995,-0.21904761904761866
TTD,77.27,0.46,+29.87%,1.54,76.54,0.655,2023-06-16,77.0,0.6,75.0,0.14,-0.2299999999999999,-0.4999999999999999
NVDA,426.53,0.1,+4.17%,2.4,397.4,0.865,2023-06-23,397.5,1.6,395.0,1.5,-0.2375,-2.375
U,41.67,0.36,+21.95%,1.64,40.64,0.701,2023-06-16,41.0,0.44,39.0,0.08,-0.238,-0.6611111111111113
TMUS,132.76,0.08,+4.17%,1.92,130.92,0.841,2023-06-16,131.0,0.16,129.0,0.08,-0.238,-2.9750000000000005
MRNA,129.98,0.12,+6.38%,1.88,126.88,0.821,2023-06-16,127.0,0.29,125.0,0.17,-0.2380000000000001,-1.9833333333333343
TGT,137.84,0.6,+25.00%,2.4,134.4,0.72,2023-06-23,135.0,1.16,132.0,0.56,-0.24,-0.40000000000000013
ZS,158.34,0.28,+12.61%,2.22,154.72,0.7909999999999999,2023-06-16,155.0,0.59,152.5,0.31,-0.2425000000000002,-0.8660714285714294
ORCL,126.55,0.29,+10.70%,2.71,121.71,0.821,2023-06-23,122.0,0.46,119.0,0.17,-0.2470000000000001,-0.8517241379310351
TGT,137.84,0.18,+6.38%,2.82,134.82,0.857,2023-06-16,135.0,0.25,132.0,0.07,-0.249,-1.3833333333333337
TSLA,255.9,0.8,+47.06%,1.7,251.7,0.58,2023-06-23,252.5,6.55,250.0,5.75,-0.2500000000000001,-0.31250000000000006
NVDA,426.53,0.52,+11.61%,4.48,399.48,0.846,2023-06-23,400.0,2.02,395.0,1.5,-0.2500000000000002,-0.4807692307692311
BABA,92.2,0.12,+6.38%,1.88,89.88,0.8140000000000001,2023-06-16,90.0,0.19,88.0,0.07,-0.2519999999999999,-2.099999999999999
ABNB,127.85,0.24,+8.70%,2.76,124.76,0.836,2023-06-16,125.0,0.33,122.0,0.09,-0.252,-1.0500000000000005
CRM,211.92,0.5,+25.00%,2.0,209.5,0.6990000000000001,2023-06-16,210.0,0.98,207.5,0.48,-0.2524999999999998,-0.5049999999999997
ZS,158.34,0.67,+36.61%,1.83,156.83,0.631,2023-06-16,157.5,1.37,155.0,0.7,-0.2525,-0.37686567164179097
MA,379.04,0.16,+6.84%,2.34,374.84,0.8320000000000001,2023-06-16,375.0,0.37,372.5,0.21,-0.2599999999999998,-1.6249999999999984
MSFT,348.1,0.34,+15.74%,2.16,339.66,0.76,2023-06-23,340.0,1.65,337.5,1.31,-0.2599999999999999,-0.764705882352941
NKE,112.41,0.26,+9.49%,2.74,108.74,0.825,2023-06-23,109.0,0.45,106.0,0.19,-0.2650000000000001,-1.0192307692307698
ZM,69.94,0.27,+15.61%,1.73,68.73,0.731,2023-06-16,69.0,0.36,67.0,0.09,-0.268,-0.9925925925925928
MSFT,348.1,0.37,+7.99%,4.63,334.63,0.872,2023-06-23,335.0,0.9,330.0,0.53,-0.2699999999999999,-0.7297297297297298
GOOGL,125.09,0.5,+33.33%,1.5,124.5,0.614,2023-06-16,125.0,0.69,123.0,0.19,-0.2719999999999999,-0.544
META,281.83,1.38,+38.12%,3.62,276.12,0.669,2023-06-23,277.5,3.2,272.5,1.82,-0.2749999999999999,-0.19927536231884044
NVDA,426.53,0.41,+8.93%,4.59,414.59,0.863,2023-06-16,415.0,0.81,410.0,0.4,-0.275,-0.6707317073170734
NKE,112.41,0.12,+6.38%,1.88,110.88,0.8009999999999999,2023-06-16,111.0,0.19,109.0,0.07,-0.2780000000000001,-2.316666666666668
BABA,92.2,0.5,+20.00%,2.5,88.5,0.738,2023-06-23,89.0,0.83,86.0,0.33,-0.286,-0.572
CVNA,26.38,0.35,+16.28%,2.15,24.65,0.742,2023-06-16,25.0,0.52,22.5,0.17,-0.295,-0.8428571428571432
META,281.83,1.06,+26.90%,3.94,273.94,0.728,2023-06-23,275.0,2.39,270.0,1.33,-0.2999999999999999,-0.2830188679245283
PDD,80.82,0.32,+19.05%,1.68,79.68,0.69,2023-06-16,80.0,0.49,78.0,0.17,-0.3,-0.9375000000000002
META,281.83,0.2,+4.17%,4.8,274.8,0.898,2023-06-16,275.0,0.3,270.0,0.1,-0.3099999999999998,-1.549999999999999
AAPL,186.01,0.61,+32.28%,1.89,184.39,0.631,2023-06-23,185.0,1.36,182.5,0.75,-0.3125,-0.5122950819672132
MSFT,348.1,0.08,+3.31%,2.42,342.42,0.841,2023-06-16,342.5,0.36,340.0,0.28,-0.3175,-3.968750000000001
SNOW,190.98,0.05,+0.67%,7.45,179.95,0.951,2023-06-16,180.0,0.16,172.5,0.11,-0.3175000000000003,-6.350000000000007
NVDA,426.53,0.25,+5.26%,4.75,394.75,0.8859999999999999,2023-06-23,395.0,1.33,390.0,1.08,-0.3200000000000005,-1.2800000000000022
NKE,112.41,0.39,+14.94%,2.61,109.61,0.762,2023-06-23,110.0,0.65,107.0,0.26,-0.3239999999999999,-0.8307692307692306
BABA,92.2,0.87,+27.80%,3.13,89.13,0.701,2023-06-23,90.0,1.2,86.0,0.33,-0.3260000000000002,-0.3747126436781611
TMUS,132.76,0.25,+14.29%,1.75,131.75,0.7070000000000001,2023-06-16,132.0,0.37,130.0,0.12,-0.3359999999999998,-1.3439999999999994
NKE,112.41,0.34,+20.48%,1.66,111.66,0.66,2023-06-16,112.0,0.46,110.0,0.12,-0.3399999999999998,-0.9999999999999996
JPM,143.09,0.39,+24.22%,1.61,142.61,0.635,2023-06-16,143.0,0.47,141.0,0.08,-0.3399999999999999,-0.8717948717948719
NVDA,426.53,5.6,+59.57%,9.4,419.4,0.604,2023-06-23,425.0,9.85,410.0,4.25,-0.3400000000000007,-0.060714285714285804
NVDA,426.53,3.25,+48.15%,6.75,416.75,0.6409999999999999,2023-06-23,420.0,7.5,410.0,4.25,-0.3400000000000012,-0.10461538461538492
MSFT,348.1,0.34,+15.74%,2.16,344.66,0.727,2023-06-16,345.0,0.88,342.5,0.54,-0.3425000000000001,-1.0073529411764706
NVDA,426.53,0.9,+21.95%,4.1,419.1,0.75,2023-06-16,420.0,1.75,415.0,0.85,-0.3499999999999998,-0.3888888888888887
ADBE,490.91,0.37,+7.99%,4.63,444.63,0.855,2023-06-16,445.0,2.0,440.0,1.63,-0.3550000000000001,-0.9594594594594598
TGT,137.84,0.55,+15.94%,3.45,133.45,0.772,2023-06-23,134.0,0.88,130.0,0.33,-0.3619999999999999,-0.658181818181818
MSFT,348.1,0.1,+4.17%,2.4,337.4,0.815,2023-06-23,337.5,1.07,335.0,0.97,-0.3625000000000001,-3.625000000000001
NVDA,426.53,0.65,+14.94%,4.35,404.35,0.797,2023-06-23,405.0,2.83,400.0,2.18,-0.3649999999999997,-0.5615384615384611
BA,219.41,1.46,+41.24%,3.54,216.04,0.633,2023-06-23,217.5,2.9,212.5,1.44,-0.375,-0.2568493150684932
HD,302.02,0.29,+13.12%,2.21,299.71,0.733,2023-06-16,300.0,0.57,297.5,0.28,-0.3775,-1.3017241379310345
ORCL,126.55,0.33,+8.99%,3.67,121.67,0.823,2023-06-23,122.0,0.46,118.0,0.13,-0.3780000000000001,-1.1454545454545457
NVDA,426.53,1.2,+31.58%,3.8,413.8,0.682,2023-06-23,415.0,5.45,410.0,4.25,-0.3899999999999997,-0.3249999999999999
GOOGL,125.09,0.55,+28.21%,1.95,124.45,0.624,2023-06-16,125.0,0.69,122.5,0.14,-0.3899999999999999,-0.7090909090909088
ORCL,126.55,0.34,+12.78%,2.66,124.66,0.7559999999999999,2023-06-16,125.0,0.42,122.0,0.08,-0.3920000000000003,-1.1529411764705892
AAPL,186.01,0.25,+11.11%,2.25,184.75,0.741,2023-06-16,185.0,0.32,182.5,0.07,-0.3974999999999999,-1.5900000000000003
MDB,385.4,0.09,+1.83%,4.91,369.91,0.9,2023-06-16,370.0,0.44,365.0,0.35,-0.4099999999999998,-4.5555555555555545
V,226.17,0.27,+12.11%,2.23,224.73,0.725,2023-06-16,225.0,0.42,222.5,0.15,-0.4175000000000001,-1.5462962962962965
BABA,92.2,0.6,+17.65%,3.4,88.4,0.7440000000000001,2023-06-23,89.0,0.83,85.0,0.23,-0.4239999999999995,-0.7066666666666659
ABNB,127.85,1.03,+25.94%,3.97,123.97,0.708,2023-06-23,125.0,1.59,120.0,0.56,-0.4300000000000002,-0.4174757281553399
NFLX,445.27,0.94,+23.15%,4.06,439.06,0.7240000000000001,2023-06-16,440.0,1.77,435.0,0.83,-0.4399999999999995,-0.4680851063829781
NFLX,445.27,0.79,+18.76%,4.21,429.21,0.7509999999999999,2023-06-23,430.0,3.4,425.0,2.61,-0.4550000000000004,-0.5759493670886081
TSLA,255.9,1.32,+29.27%,4.51,251.18,0.695,2023-06-16,252.5,2.22,246.67,0.9,-0.45815,-0.3470833333333334
NVDA,426.53,1.5,+42.86%,3.5,423.5,0.608,2023-06-16,425.0,3.4,420.0,1.9,-0.4600000000000002,-0.30666666666666675
META,281.83,0.5,+11.11%,4.5,277.0,0.8079999999999999,2023-06-16,277.5,0.67,272.5,0.17,-0.4600000000000003,-0.9200000000000007
NKE,112.41,0.13,+4.53%,2.87,110.87,0.8029999999999999,2023-06-16,111.0,0.19,108.0,0.06,-0.4610000000000002,-3.5461538461538478
NVDA,426.53,0.52,+7.45%,6.98,396.98,0.8690000000000001,2023-06-23,397.5,1.6,390.0,1.08,-0.4624999999999992,-0.8894230769230753
UPST,37.7,1.32,+28.21%,4.68,34.68,0.7020000000000001,2023-06-23,36.0,1.48,30.0,0.16,-0.4679999999999995,-0.354545454545454
NFLX,445.27,0.48,+10.62%,4.52,424.52,0.81,2023-06-23,425.0,2.26,420.0,1.78,-0.4699999999999996,-0.9791666666666659
PEP,185.71,0.21,+9.17%,2.29,184.79,0.728,2023-06-16,185.0,0.3,182.5,0.09,-0.4700000000000001,-2.2380952380952386
