Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,ExpectedValue,KellyCriterion
MRVL,41.97,0.15,+17.65%,0.85,40.35,0.8059999999999999,2023-05-19,40.5,0.29,39.5,0.14,-0.044,-0.2933333333333336
FUTU,42.53,0.04,+8.70%,0.46,39.96,0.83,2023-05-19,40.0,0.26,39.5,0.22,-0.045,-1.1250000000000007
GOOGL,117.04,0.04,+1.35%,2.96,110.96,0.971,2023-05-19,111.0,0.1,108.0,0.06,-0.047,-1.1750000000000018
WMT,152.21,0.27,+36.99%,0.73,148.73,0.68,2023-05-19,149.0,1.77,148.0,1.5,-0.0499999999999999,-0.18518518518518487
SCHW,51.48,0.07,+7.53%,0.93,48.93,0.88,2023-05-19,49.0,0.17,48.0,0.1,-0.0499999999999999,-0.7142857142857142
SE,88.01,0.32,+47.06%,0.68,84.68,0.624,2023-05-19,85.0,2.85,84.0,2.53,-0.056,-0.17499999999999996
AMAT,120.39,0.34,+20.48%,1.66,114.66,0.8009999999999999,2023-05-19,115.0,0.96,113.0,0.62,-0.0580000000000001,-0.17058823529411787
META,239.85,0.79,+46.20%,1.71,236.71,0.66,2023-05-19,237.5,2.22,235.0,1.43,-0.0599999999999998,-0.07594936708860747
UPST,19.95,0.24,+19.05%,1.26,17.76,0.8,2023-05-19,18.0,0.35,16.5,0.11,-0.0599999999999999,-0.2499999999999997
SCHW,51.48,0.06,+4.17%,1.44,48.44,0.92,2023-05-19,48.5,0.12,47.0,0.06,-0.0599999999999999,-0.9999999999999991
SLB,44.7,0.15,+42.86%,0.35,44.35,0.5760000000000001,2023-05-19,44.5,0.64,44.0,0.49,-0.0619999999999999,-0.413333333333333
MU,63.98,0.29,+23.97%,1.21,62.21,0.764,2023-05-19,62.5,0.49,61.0,0.2,-0.064,-0.22068965517241387
SHOP,62.13,0.26,+35.14%,0.74,60.74,0.6759999999999999,2023-05-19,61.0,0.76,60.0,0.5,-0.064,-0.2461538461538464
BABA,88.03,2.21,+58.31%,3.79,85.79,0.621,2023-05-19,88.0,2.93,82.0,0.72,-0.064,-0.028959276018099594
PARA,15.66,0.13,+35.14%,0.37,15.37,0.61,2023-05-19,15.5,0.3,15.0,0.17,-0.065,-0.5
WFC,39.03,0.32,+47.06%,0.68,38.68,0.615,2023-05-19,39.0,0.54,38.0,0.22,-0.065,-0.203125
GOOG,117.48,0.06,+2.04%,2.94,111.94,0.958,2023-05-19,112.0,0.12,109.0,0.06,-0.0660000000000001,-1.100000000000002
NVDA,288.66,0.75,+42.86%,1.75,284.25,0.6729999999999999,2023-05-19,285.0,2.61,282.5,1.86,-0.0675000000000002,-0.0900000000000003
META,239.85,0.53,+26.90%,1.97,234.47,0.7609999999999999,2023-05-19,235.0,1.41,232.5,0.88,-0.0675000000000002,-0.1273584905660381
UPST,19.95,0.41,+25.79%,1.59,18.09,0.7609999999999999,2023-05-19,18.5,0.52,16.5,0.11,-0.0680000000000002,-0.16585365853658587
UPST,19.95,0.62,+32.98%,1.88,18.38,0.7240000000000001,2023-05-19,19.0,0.73,16.5,0.11,-0.0699999999999997,-0.11290322580645118
AMAT,120.39,0.5,+33.33%,1.5,116.5,0.715,2023-05-19,117.0,1.49,115.0,0.99,-0.07,-0.14000000000000015
WFC,39.03,0.2,+25.00%,0.8,38.3,0.7290000000000001,2023-05-19,38.5,0.34,37.5,0.14,-0.0709999999999999,-0.35499999999999954
SCHW,51.48,0.1,+11.11%,0.9,49.4,0.8290000000000001,2023-05-19,49.5,0.23,48.5,0.13,-0.0709999999999999,-0.7099999999999992
JD,37.9,0.44,+41.51%,1.06,37.06,0.657,2023-05-19,37.5,0.66,36.0,0.22,-0.0745,-0.16931818181818173
ENPH,171.39,0.7,+38.89%,1.8,166.8,0.6890000000000001,2023-05-19,167.5,2.31,165.0,1.61,-0.0774999999999999,-0.11071428571428563
NVDA,288.66,0.96,+62.34%,1.54,286.54,0.585,2023-05-19,287.5,3.6,285.0,2.64,-0.0775000000000001,-0.08072916666666677
WYNN,106.09,0.29,+40.85%,0.71,104.71,0.631,2023-05-19,105.0,1.29,104.0,1.0,-0.079,-0.27241379310344815
DISH,6.59,0.11,+28.21%,0.39,6.39,0.62,2023-05-19,6.5,0.2,6.0,0.09,-0.08,-0.7272727272727274
MRVL,41.97,0.2,+15.38%,1.3,40.3,0.813,2023-05-19,40.5,0.29,39.0,0.09,-0.0805,-0.4025000000000003
GOOGL,117.04,0.08,+2.74%,2.92,111.92,0.945,2023-05-19,112.0,0.15,109.0,0.07,-0.0850000000000001,-1.0625000000000016
SCHW,51.48,0.09,+6.38%,1.41,48.91,0.8809999999999999,2023-05-19,49.0,0.17,47.5,0.08,-0.0885000000000001,-0.9833333333333353
IBM,123.67,0.24,+31.58%,0.76,122.76,0.669,2023-05-19,123.0,0.61,122.0,0.37,-0.0909999999999999,-0.37916666666666654
TXN,165.04,0.9,+56.25%,1.6,164.1,0.603,2023-05-19,165.0,1.65,162.5,0.75,-0.0925000000000001,-0.10277777777777786
SNOW,172.5,0.77,+44.51%,1.73,169.23,0.653,2023-05-19,170.0,2.4,167.5,1.63,-0.0974999999999999,-0.12662337662337653
GE,101.82,0.25,+33.33%,0.75,100.75,0.649,2023-05-19,101.0,0.8,100.0,0.55,-0.1009999999999999,-0.40399999999999997
GME,21.58,0.17,+20.48%,0.83,20.83,0.727,2023-05-19,21.0,0.26,20.0,0.09,-0.103,-0.6058823529411764
USB,29.73,0.1,+25.00%,0.4,29.4,0.588,2023-05-19,29.5,0.5,29.0,0.4,-0.106,-1.06
GOOG,117.48,0.12,+4.17%,2.88,112.88,0.923,2023-05-19,113.0,0.19,110.0,0.07,-0.1110000000000002,-0.924999999999999
MU,63.98,0.45,+29.03%,1.55,62.55,0.7190000000000001,2023-05-19,63.0,0.65,61.0,0.2,-0.1119999999999998,-0.2488888888888884
TTD,63.75,0.26,+35.14%,0.74,62.74,0.627,2023-05-19,63.0,0.81,62.0,0.55,-0.1129999999999999,-0.43461538461538457
ATVI,78.5,0.02,+4.17%,0.48,77.48,0.7290000000000001,2023-05-19,77.5,0.21,77.0,0.19,-0.1154999999999999,-5.774999999999997
BA,203.2,0.86,+52.44%,1.64,201.64,0.608,2023-05-19,202.5,2.2,200.0,1.34,-0.12,-0.13953488372093026
SCHW,51.48,0.13,+9.49%,1.37,49.37,0.833,2023-05-19,49.5,0.23,48.0,0.1,-0.1205,-0.9269230769230774
GME,21.58,0.27,+27.55%,0.98,20.98,0.685,2023-05-19,21.25,0.36,20.0,0.09,-0.1237499999999998,-0.4583333333333329
SCHW,51.48,0.11,+5.82%,1.89,48.89,0.883,2023-05-19,49.0,0.17,47.0,0.06,-0.1239999999999999,-1.1272727272727268
ATVI,78.5,0.05,+5.26%,0.95,76.95,0.823,2023-05-19,77.0,0.13,76.0,0.08,-0.127,-2.540000000000001
GOOGL,117.04,0.09,+2.30%,3.91,111.91,0.945,2023-05-19,112.0,0.15,108.0,0.06,-0.1300000000000002,-1.4444444444444469
CMA,34.46,0.1,+7.14%,1.4,31.4,0.8440000000000001,2023-05-19,31.5,0.45,30.0,0.35,-0.1339999999999998,-1.3399999999999983
TGT,160.73,1.0,+66.67%,1.5,159.0,0.545,2023-05-19,160.0,6.4,157.5,5.4,-0.1374999999999998,-0.13749999999999993
MSTR,286.05,0.2,+8.70%,2.3,259.8,0.8640000000000001,2023-05-19,260.0,2.04,257.5,1.84,-0.1399999999999997,-0.6999999999999986
WFC,39.03,0.4,+36.36%,1.1,38.6,0.64,2023-05-19,39.0,0.54,37.5,0.14,-0.14,-0.35
USB,29.73,0.05,+5.26%,0.95,28.45,0.809,2023-05-19,28.5,0.2,27.5,0.15,-0.1409999999999999,-2.819999999999999
GOOGL,117.04,0.15,+5.26%,2.85,112.85,0.903,2023-05-19,113.0,0.23,110.0,0.08,-0.1409999999999999,-0.9399999999999996
UPST,19.95,0.44,+21.36%,2.06,18.06,0.765,2023-05-19,18.5,0.52,16.0,0.08,-0.1474999999999999,-0.3352272727272727
SE,88.01,1.1,+37.93%,2.9,82.9,0.687,2023-05-19,84.0,2.44,80.0,1.34,-0.1519999999999997,-0.1381818181818179
SE,88.01,1.51,+43.27%,3.49,83.49,0.6659999999999999,2023-05-19,85.0,2.85,80.0,1.34,-0.1600000000000003,-0.10596026490066256
CAT,212.94,1.64,+48.81%,3.36,210.86,0.639,2023-05-19,212.5,2.63,207.5,0.99,-0.1649999999999998,-0.10060975609756097
ENPH,171.39,1.69,+51.06%,3.31,168.31,0.629,2023-05-19,170.0,3.3,165.0,1.61,-0.165,-0.09763313609467462
UPST,19.95,0.65,+27.66%,2.35,18.35,0.728,2023-05-19,19.0,0.73,16.0,0.08,-0.1660000000000001,-0.25538461538461543
FSLR,226.65,0.23,+10.13%,2.27,214.77,0.84,2023-05-19,215.0,1.28,212.5,1.05,-0.17,-0.7391304347826089
NVDA,288.66,1.74,+53.37%,3.26,285.76,0.616,2023-05-19,287.5,3.6,282.5,1.86,-0.1799999999999999,-0.10344827586206899
SCHW,51.48,0.15,+8.11%,1.85,49.35,0.835,2023-05-19,49.5,0.23,47.5,0.08,-0.18,-1.2000000000000006
USB,29.73,0.2,+25.00%,0.8,29.3,0.614,2023-05-19,29.5,0.5,28.5,0.3,-0.186,-0.93
USB,29.73,0.1,+11.11%,0.9,28.9,0.713,2023-05-19,29.0,0.3,28.0,0.2,-0.187,-1.87
WAL,31.23,0.05,+5.26%,0.95,28.95,0.758,2023-05-19,29.0,0.6,28.0,0.55,-0.192,-3.8399999999999994
AMAT,120.39,0.87,+27.80%,3.13,116.13,0.7340000000000001,2023-05-19,117.0,1.49,113.0,0.62,-0.1939999999999996,-0.22298850574712595
WAL,31.23,0.25,+14.29%,1.75,28.75,0.778,2023-05-19,29.0,0.6,27.0,0.35,-0.1939999999999999,-0.7759999999999999
AI,23.37,0.55,+28.21%,1.95,21.95,0.7020000000000001,2023-05-19,22.5,0.7,20.0,0.15,-0.1949999999999997,-0.354545454545454
WAL,31.23,0.15,+11.11%,1.35,28.85,0.768,2023-05-19,29.0,0.6,27.5,0.45,-0.1979999999999999,-1.32
TTD,63.75,0.48,+31.58%,1.52,62.52,0.654,2023-05-19,63.0,0.81,61.0,0.33,-0.2119999999999999,-0.44166666666666665
ENPH,171.39,0.86,+20.77%,4.14,164.14,0.784,2023-05-19,165.0,1.54,160.0,0.68,-0.2199999999999997,-0.2558139534883719
GOOGL,117.04,0.16,+4.17%,3.84,112.84,0.904,2023-05-19,113.0,0.23,109.0,0.07,-0.2239999999999999,-1.399999999999999
META,239.85,1.34,+36.61%,3.66,236.16,0.6859999999999999,2023-05-19,237.5,2.22,232.5,0.88,-0.2300000000000003,-0.1716417910447763
SCHW,51.48,0.17,+7.30%,2.33,49.33,0.838,2023-05-19,49.5,0.23,47.0,0.06,-0.235,-1.382352941176471
GME,21.58,0.3,+20.69%,1.45,20.95,0.6940000000000001,2023-05-19,21.25,0.36,19.5,0.06,-0.2354999999999998,-0.7849999999999996
USB,29.73,0.05,+3.45%,1.45,28.45,0.809,2023-05-19,28.5,0.2,27.0,0.15,-0.2364999999999999,-4.729999999999999
WFC,39.03,0.45,+29.03%,1.55,38.55,0.655,2023-05-19,39.0,0.54,37.0,0.09,-0.2399999999999999,-0.5333333333333331
USB,29.73,0.3,+25.00%,1.2,29.2,0.639,2023-05-19,29.5,0.5,28.0,0.2,-0.2414999999999999,-0.8049999999999999
ATVI,78.5,0.13,+9.49%,1.37,77.37,0.75,2023-05-19,77.5,0.21,76.0,0.08,-0.245,-1.8846153846153848
WIX,77.73,0.65,+14.94%,4.35,69.35,0.82,2023-05-19,70.0,1.15,65.0,0.5,-0.2500000000000001,-0.38461538461538486
UPST,19.95,0.45,+17.65%,2.55,18.05,0.7659999999999999,2023-05-19,18.5,0.52,15.5,0.07,-0.2520000000000003,-0.5600000000000006
USB,29.73,0.15,+11.11%,1.35,28.85,0.7240000000000001,2023-05-19,29.0,0.3,27.5,0.15,-0.2639999999999999,-1.7599999999999993
MU,63.98,0.54,+21.95%,2.46,62.46,0.732,2023-05-19,63.0,0.65,60.0,0.11,-0.2639999999999999,-0.4888888888888889
FSLR,226.65,0.47,+4.93%,9.53,209.53,0.926,2023-05-19,210.0,0.69,200.0,0.22,-0.2700000000000007,-0.574468085106382
UPST,19.95,0.66,+23.24%,2.84,18.34,0.7290000000000001,2023-05-19,19.0,0.73,15.5,0.07,-0.2884999999999996,-0.4371212121212115
BIDU,128.09,0.74,+17.37%,4.26,119.26,0.794,2023-05-19,120.0,1.33,115.0,0.59,-0.2899999999999998,-0.3918918918918916
UPST,19.95,0.29,+10.70%,2.71,17.71,0.8059999999999999,2023-05-19,18.0,0.35,15.0,0.06,-0.2920000000000002,-1.0068965517241386
SCHW,51.48,0.24,+10.62%,2.26,49.76,0.784,2023-05-19,50.0,0.32,47.5,0.08,-0.2999999999999999,-1.2499999999999993
GOOGL,117.04,0.17,+3.52%,4.83,112.83,0.904,2023-05-19,113.0,0.23,108.0,0.06,-0.3099999999999998,-1.8235294117647047
BA,203.2,1.44,+40.45%,3.56,201.06,0.647,2023-05-19,202.5,2.2,197.5,0.76,-0.325,-0.2256944444444444
CRWD,135.12,1.58,+46.20%,3.42,133.42,0.617,2023-05-19,135.0,2.32,130.0,0.74,-0.3349999999999999,-0.2120253164556962
WAL,31.23,0.3,+17.65%,1.7,29.7,0.679,2023-05-19,30.0,0.85,28.0,0.55,-0.3419999999999998,-1.1399999999999997
AI,23.37,0.55,+22.45%,2.45,21.95,0.7020000000000001,2023-05-19,22.5,0.7,19.5,0.15,-0.3439999999999998,-0.625454545454545
USB,29.73,0.35,+21.21%,1.65,29.15,0.652,2023-05-19,29.5,0.5,27.5,0.15,-0.346,-0.9885714285714283
WAL,31.23,0.3,+11.11%,2.7,28.7,0.782,2023-05-19,29.0,0.6,26.0,0.3,-0.354,-1.1799999999999997
UPST,19.95,0.46,+15.13%,3.04,18.04,0.767,2023-05-19,18.5,0.52,15.0,0.06,-0.3554999999999999,-0.7728260869565217
WFC,39.03,0.48,+23.76%,2.02,38.52,0.665,2023-05-19,39.0,0.54,36.5,0.06,-0.3575,-0.7447916666666665
WAL,31.23,0.4,+19.05%,2.1,29.6,0.69,2023-05-19,30.0,0.85,27.5,0.45,-0.3750000000000001,-0.9375000000000003
CMA,34.46,0.2,+5.26%,3.8,31.3,0.852,2023-05-19,31.5,0.45,27.5,0.25,-0.392,-1.96
TTD,63.75,0.6,+25.00%,2.4,62.4,0.6679999999999999,2023-05-19,63.0,0.81,60.0,0.21,-0.3960000000000002,-0.6600000000000004
WAL,31.23,0.5,+20.00%,2.5,29.5,0.701,2023-05-19,30.0,0.85,27.0,0.35,-0.3970000000000001,-0.7940000000000003
USB,29.73,0.15,+8.11%,1.85,28.85,0.7240000000000001,2023-05-19,29.0,0.3,27.0,0.15,-0.4019999999999998,-2.6799999999999993
UPST,19.95,0.67,+20.12%,3.33,18.33,0.73,2023-05-19,19.0,0.73,15.0,0.06,-0.4100000000000001,-0.6119402985074627
TXN,165.04,1.34,+36.61%,3.66,163.66,0.649,2023-05-19,165.0,1.65,160.0,0.31,-0.4149999999999998,-0.3097014925373133
AI,23.37,0.6,+20.69%,2.9,21.9,0.708,2023-05-19,22.5,0.7,19.0,0.1,-0.4220000000000001,-0.7033333333333335
MDB,274.72,0.16,+6.84%,2.34,262.34,0.762,2023-05-19,262.5,2.31,260.0,2.15,-0.4349999999999999,-2.7187499999999996
ENPH,171.39,1.63,+27.77%,5.87,165.87,0.7240000000000001,2023-05-19,167.5,2.31,160.0,0.68,-0.4399999999999995,-0.2699386503067481
PDD,65.84,0.6,+17.65%,3.4,63.4,0.73,2023-05-19,64.0,0.73,60.0,0.13,-0.48,-0.8
USB,29.73,0.35,+16.28%,2.15,29.15,0.652,2023-05-19,29.5,0.5,27.0,0.15,-0.5199999999999999,-1.4857142857142858
COST,501.11,1.51,+43.27%,3.49,498.49,0.5920000000000001,2023-05-19,500.0,3.85,495.0,2.34,-0.5299999999999997,-0.35099337748344356
FSLR,226.65,0.56,+3.88%,14.44,209.44,0.927,2023-05-19,210.0,0.69,195.0,0.13,-0.5349999999999993,-0.9553571428571414
META,239.85,1.69,+29.09%,5.81,235.81,0.7020000000000001,2023-05-19,237.5,2.22,230.0,0.53,-0.5449999999999995,-0.32248520710059136
AMAT,120.39,1.19,+20.48%,5.81,115.81,0.7490000000000001,2023-05-19,117.0,1.49,110.0,0.3,-0.5669999999999993,-0.47647058823529354
DE,373.51,1.81,+22.10%,8.19,358.19,0.762,2023-05-19,360.0,4.1,350.0,2.29,-0.5699999999999996,-0.31491712707182307
FSLR,226.65,0.7,+5.93%,11.8,211.8,0.894,2023-05-19,212.5,0.92,200.0,0.22,-0.6249999999999999,-0.8928571428571427
WAL,31.23,0.55,+15.94%,3.45,29.45,0.706,2023-05-19,30.0,0.85,26.0,0.3,-0.6260000000000001,-1.1381818181818182
PDD,65.84,0.95,+23.46%,4.05,64.05,0.6729999999999999,2023-05-19,65.0,1.08,60.0,0.13,-0.6850000000000003,-0.7210526315789478
AI,23.37,0.6,+15.38%,3.9,21.9,0.708,2023-05-19,22.5,0.7,18.0,0.1,-0.7140000000000001,-1.1900000000000002
ENPH,171.39,2.62,+35.50%,7.38,167.38,0.6659999999999999,2023-05-19,170.0,3.3,160.0,0.68,-0.7200000000000009,-0.27480916030534364
FSLR,226.65,0.61,+3.15%,19.39,209.39,0.928,2023-05-19,210.0,0.69,190.0,0.08,-0.8300000000000014,-1.3606557377049167
BIDU,128.09,2.27,+29.37%,7.73,122.73,0.688,2023-05-19,125.0,2.86,115.0,0.59,-0.8500000000000008,-0.37444933920704887
META,239.85,1.9,+23.46%,8.1,235.6,0.7120000000000001,2023-05-19,237.5,2.22,227.5,0.32,-0.9799999999999992,-0.5157894736842102
DE,373.51,2.43,+19.33%,12.57,357.57,0.7709999999999999,2023-05-19,360.0,4.1,345.0,1.67,-1.0050000000000014,-0.41358024691358075
FSLR,226.65,0.79,+4.73%,16.71,211.71,0.8959999999999999,2023-05-19,212.5,0.92,195.0,0.13,-1.0300000000000016,-1.3037974683544327
FSLR,226.65,1.06,+7.60%,13.94,213.94,0.856,2023-05-19,215.0,1.28,200.0,0.22,-1.1,-1.0377358490566038
ENPH,171.39,2.03,+19.39%,10.47,165.47,0.738,2023-05-19,167.5,2.31,155.0,0.28,-1.2450000000000006,-0.6133004926108377
FSLR,226.65,0.84,+3.88%,21.66,211.66,0.897,2023-05-19,212.5,0.92,190.0,0.08,-1.4774999999999996,-1.7589285714285712
FSLR,226.65,1.15,+6.10%,18.85,213.85,0.858,2023-05-19,215.0,1.28,195.0,0.13,-1.6900000000000004,-1.4695652173913047
CELH,130.33,1.9,+23.46%,8.1,128.1,0.632,2023-05-19,130.0,2.25,120.0,0.35,-1.78,-0.9368421052631579
FSLR,226.65,1.2,+5.04%,23.8,213.8,0.8590000000000001,2023-05-19,215.0,1.28,190.0,0.08,-2.324999999999997,-1.9374999999999982
FSLR,226.65,2.11,+11.79%,17.89,217.89,0.7659999999999999,2023-05-19,220.0,2.33,200.0,0.22,-2.570000000000002,-1.2180094786729867
FSLR,226.65,2.2,+9.65%,22.8,217.8,0.769,2023-05-19,220.0,2.33,195.0,0.13,-3.575,-1.6249999999999993
FSLR,226.65,3.83,+18.09%,21.17,221.17,0.674,2023-05-19,225.0,4.05,200.0,0.22,-4.32,-1.1279373368146213
FSLR,226.65,2.25,+8.11%,27.75,217.75,0.77,2023-05-19,220.0,2.33,190.0,0.08,-4.65,-2.0666666666666664
