Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask","Exp Type"
DKNG,22.6,0.15,+42.86%,0.35,21.85,60.1%,2023-05-05,22,0.87,21.5,0.72,weekly
AAPL,169.59,0.75,+42.86%,1.75,166.75,61.1%,2023-05-12,167.5,3.05,165,2.3,weekly
UBER,32.74,0.15,+42.86%,0.35,31.35,65.7%,2023-05-05,31.5,0.82,31,0.67,weekly
V,232.51,0.75,+42.86%,1.75,231.75,56.7%,2023-05-05,232.5,1.75,230,1,weekly
DKNG,22.6,0.45,+42.86%,1.05,21.55,64.1%,2023-05-05,22,0.87,20.5,0.42,weekly
BUD,64.63,0.3,+42.86%,0.7,63.7,59.9%,2023-05-05,64,1.45,63,1.15,weekly
PYPL,75.11,0.6,+42.86%,1.4,74.4,60.1%,2023-05-05,75,1,73,0.4,weekly
COIN,50.14,0.3,+42.86%,0.7,49.7,51.7%,2023-05-12,50,3.95,49,3.65,weekly
AMD,89.69,1.78,+42.18%,4.22,86.22,66.2%,2023-05-05,88,2.57,82,0.79,weekly
AMD,89.69,2.37,+42.10%,5.63,86.63,64.3%,2023-05-05,89,3,81,0.63,weekly
SBUX,114.56,1.77,+41.84%,4.23,112.23,62.6%,2023-05-05,114,2.58,108,0.81,weekly
DIS,102.21,0.59,+41.84%,1.41,101.41,60.5%,2023-05-05,102,1.02,100,0.43,weekly
PARA,23.44,0.44,+41.51%,1.06,22.56,65.0%,2023-05-05,23,0.7,21.5,0.26,weekly
META,243.18,2.16,+40.45%,5.34,240.34,62.1%,2023-05-05,242.5,3.25,235,1.09,weekly
AMD,89.69,1.15,+40.35%,2.85,85.85,67.8%,2023-05-05,87,2.15,83,1,weekly
NVDA,289.1,1.42,+39.66%,3.58,283.58,66.5%,2023-05-05,285,3.3,280,1.88,weekly
MSFT,305.56,0.71,+39.66%,1.79,304.29,56.7%,2023-05-05,305,2.52,302.5,1.81,weekly
TSLA,161.83,1.41,+39.28%,3.59,158.59,65.0%,2023-05-05,160,2.51,155,1.1,weekly
TSLA,161.83,0.7,+38.89%,1.8,156.8,65.1%,2023-05-12,157.5,3.3,155,2.6,weekly
JPM,141.2,0.28,+38.89%,0.72,140.72,56.3%,2023-05-05,141,1.06,140,0.78,weekly
WFC,40.39,0.14,+38.89%,0.36,39.86,66.1%,2023-05-05,40,0.41,39.5,0.27,weekly
CVNA,6.93,0.28,+38.89%,0.72,6.22,68.1%,2023-05-05,6.5,0.41,5.5,0.13,weekly
GOOG,107.71,0.28,+38.89%,0.72,106.72,62.0%,2023-05-05,107,0.91,106,0.63,weekly
AMD,89.69,2.51,+38.67%,6.49,86.49,65.0%,2023-05-05,89,3,80,0.49,weekly
MSFT,305.56,1.39,+38.50%,3.61,303.61,60.2%,2023-05-05,305,2.52,300,1.13,weekly
AAPL,169.59,1.39,+38.50%,3.61,166.11,63.5%,2023-05-12,167.5,3.05,162.5,1.66,weekly
AMD,89.69,1.94,+38.34%,5.06,86.06,66.9%,2023-05-05,88,2.57,81,0.63,weekly
JPM,141.2,0.55,+37.93%,1.45,140.45,59.7%,2023-05-05,141,1.06,139,0.51,weekly
GOOGL,107.2,0.55,+37.93%,1.45,105.45,62.9%,2023-05-12,106,1.49,104,0.94,weekly
AAPL,169.59,1.36,+37.36%,3.64,166.14,65.8%,2023-05-05,167.5,2.43,162.5,1.07,weekly
AMD,89.69,1.36,+37.36%,3.64,85.64,68.7%,2023-05-05,87,2.15,82,0.79,weekly
AMD,89.69,0.27,+36.99%,0.73,85.73,68.3%,2023-05-05,86,1.78,85,1.51,weekly
AMD,89.69,0.54,+36.99%,1.46,85.46,69.5%,2023-05-05,86,1.78,84,1.24,weekly
META,243.18,0.67,+36.61%,1.83,239.33,66.3%,2023-05-05,240,2.29,237.5,1.62,weekly
JPM,141.2,0.8,+36.36%,2.2,140.2,58.7%,2023-05-12,141,1.6,138,0.8,weekly
AMAT,112.95,0.53,+36.05%,1.47,111.47,63.4%,2023-05-05,112,1.23,110,0.7,weekly
SBUX,114.56,0.53,+36.05%,1.47,111.47,66.5%,2023-05-05,112,1.79,110,1.26,weekly
MSFT,305.56,0.66,+35.87%,1.84,301.84,62.8%,2023-05-12,302.5,3.1,300,2.44,weekly
MCD,297.58,0.66,+35.87%,1.84,296.84,58.3%,2023-05-05,297.5,1.31,295,0.65,weekly
AMD,89.69,2.61,+35.32%,7.39,86.39,65.4%,2023-05-05,89,3,79,0.39,weekly
GOOGL,107.2,0.26,+35.14%,0.74,105.74,68.1%,2023-05-05,106,0.73,105,0.47,weekly
GOOG,107.71,0.52,+35.14%,1.48,106.48,64.8%,2023-05-05,107,0.91,105,0.39,weekly
AMD,89.69,0.26,+35.14%,0.74,85.74,65.7%,2023-05-12,86,2.29,85,2.03,weekly
AMD,89.69,0.78,+35.14%,2.22,85.22,70.6%,2023-05-05,86,1.78,83,1,weekly
META,243.18,2.54,+34.05%,7.46,239.96,63.7%,2023-05-05,242.5,3.25,232.5,0.71,weekly
DIS,102.21,0.76,+33.93%,2.24,101.24,62.6%,2023-05-05,102,1.02,99,0.26,weekly
GOOGL,107.2,0.25,+33.33%,0.75,105.75,60.7%,2023-05-12,106,1.49,105,1.24,weekly
DKNG,22.6,0.25,+33.33%,0.75,21.25,68.0%,2023-05-05,21.5,0.67,20.5,0.42,weekly
SNOW,146.97,0.5,+33.33%,1.5,143.5,65.6%,2023-05-05,144,2.07,142,1.57,weekly
AAPL,169.59,1.87,+33.21%,5.63,165.63,65.3%,2023-05-12,167.5,3.05,160,1.18,weekly
SBUX,114.56,0.98,+32.45%,3.02,111.02,68.8%,2023-05-05,112,1.79,108,0.81,weekly
MSFT,305.56,1.82,+32.04%,5.68,303.18,62.4%,2023-05-05,305,2.52,297.5,0.7,weekly
TSLA,161.83,1.81,+31.81%,5.69,155.69,68.2%,2023-05-12,157.5,3.3,150,1.49,weekly
PARA,23.44,0.12,+31.58%,0.38,22.38,68.0%,2023-05-05,22.5,0.5,22,0.38,weekly
META,243.18,0.6,+31.58%,1.9,236.9,67.7%,2023-05-12,237.5,3.1,235,2.5,weekly
META,243.18,1.2,+31.58%,3.8,238.8,68.4%,2023-05-05,240,2.29,235,1.09,weekly
NVDA,289.1,1.8,+31.58%,5.7,283.2,67.6%,2023-05-05,285,3.3,277.5,1.5,weekly
JPM,141.2,0.71,+31.00%,2.29,140.29,61.8%,2023-05-05,141,1.06,138,0.35,weekly
NVDA,289.1,2.32,+30.21%,7.68,282.68,69.1%,2023-05-05,285,3.3,275,0.98,weekly
MSFT,305.56,1.15,+29.87%,3.85,301.35,64.4%,2023-05-12,302.5,3.1,297.5,1.95,weekly
NVDA,289.1,1.13,+29.20%,3.87,278.87,69.8%,2023-05-12,280,4.1,275,2.97,weekly
NKE,127.92,0.45,+29.03%,1.55,126.55,65.7%,2023-05-05,127,0.88,125,0.43,weekly
META,243.18,2.79,+28.73%,9.71,239.71,64.7%,2023-05-05,242.5,3.25,230,0.46,weekly
JPM,141.2,1.11,+28.53%,3.89,139.89,61.3%,2023-05-12,141,1.6,136,0.49,weekly
DKNG,22.6,0.11,+28.21%,0.39,21.39,66.2%,2023-05-05,21.5,0.67,21,0.56,weekly
AMD,89.69,0.22,+28.21%,0.78,84.78,72.4%,2023-05-05,85,1.46,84,1.24,weekly
ABT,111.11,0.22,+28.21%,0.78,109.78,66.5%,2023-05-12,110,0.76,109,0.54,weekly
MRNA,133.4,0.22,+28.21%,0.78,130.78,60.7%,2023-05-05,131,2.71,130,2.49,weekly
MRVL,40.01,0.11,+28.21%,0.39,38.89,70.6%,2023-05-05,39,0.43,38.5,0.32,weekly
JPM,141.2,0.22,+28.21%,0.78,139.78,68.0%,2023-05-05,140,0.73,139,0.51,weekly
CLF,15.21,0.11,+28.21%,0.39,14.89,66.2%,2023-05-05,15,0.2,14.5,0.09,weekly
DIS,102.21,0.22,+28.21%,0.78,100.78,68.3%,2023-05-05,101,0.65,100,0.43,weekly
DIS,102.21,0.86,+27.39%,3.14,101.14,63.9%,2023-05-05,102,1.02,98,0.16,weekly
NVDA,289.1,1.61,+27.33%,5.89,278.39,70.6%,2023-05-12,280,4.1,272.5,2.49,weekly
MSFT,305.56,1.58,+26.69%,5.92,300.92,65.8%,2023-05-12,302.5,3.1,295,1.52,weekly
META,243.18,1.58,+26.69%,5.92,238.42,69.9%,2023-05-05,240,2.29,232.5,0.71,weekly
GOOGL,107.2,0.21,+26.58%,0.79,104.79,67.5%,2023-05-12,105,1.15,104,0.94,weekly
MSFT,305.56,2.08,+26.26%,7.92,302.92,63.7%,2023-05-05,305,2.52,295,0.44,weekly
NVDA,289.1,2.05,+25.79%,7.95,277.95,71.4%,2023-05-12,280,4.1,270,2.05,weekly
JPM,141.2,0.82,+25.79%,3.18,140.18,63.1%,2023-05-05,141,1.06,137,0.24,weekly
MSFT,305.56,0.51,+25.63%,1.99,301.99,68.3%,2023-05-05,302.5,1.64,300,1.13,weekly
NVDA,289.1,2.55,+25.63%,9.95,282.45,69.7%,2023-05-05,285,3.3,272.5,0.75,weekly
USB,32.94,0.1,+25.00%,0.4,32.4,62.2%,2023-05-05,32.5,0.45,32,0.35,weekly
NKE,127.92,0.6,+25.00%,2.4,126.4,67.3%,2023-05-05,127,0.88,124,0.28,weekly
NVDA,289.1,0.5,+25.00%,2,279.5,68.6%,2023-05-12,280,4.1,277.5,3.6,weekly
MPW,8.59,0.1,+25.00%,0.4,8.4,64.5%,2023-05-05,8.5,0.16,8,0.06,weekly
MRVL,40.01,0.2,+25.00%,0.8,38.8,72.1%,2023-05-05,39,0.43,38,0.23,weekly
V,232.51,1.5,+25.00%,6,231,63.2%,2023-05-05,232.5,1.75,225,0.25,weekly
ANET,160.16,0.5,+25.00%,2,157,58.5%,2023-05-05,157.5,4.4,155,3.9,weekly
JNJ,163.6,0.5,+25.00%,2,162,65.8%,2023-05-12,162.5,1.03,160,0.53,weekly
META,243.18,2.94,+24.38%,12.06,239.56,65.4%,2023-05-05,242.5,3.25,227.5,0.31,weekly
DIS,102.21,0.39,+24.22%,1.61,100.61,70.3%,2023-05-05,101,0.65,99,0.26,weekly
SBUX,114.56,0.39,+24.22%,1.61,109.61,75.5%,2023-05-05,110,1.2,108,0.81,weekly
CRM,197.79,0.48,+23.76%,2.02,194.52,70.8%,2023-05-05,195,1.24,192.5,0.76,weekly
NVDA,289.1,2.39,+23.64%,10.11,277.61,72.0%,2023-05-12,280,4.1,267.5,1.71,weekly
JPM,141.2,0.38,+23.46%,1.62,139.62,69.9%,2023-05-05,140,0.73,138,0.35,weekly
MCD,297.58,0.94,+23.15%,4.06,296.56,61.4%,2023-05-05,297.5,1.31,292.5,0.37,weekly
MSFT,305.56,0.94,+23.15%,4.06,301.56,70.3%,2023-05-05,302.5,1.64,297.5,0.7,weekly
NVDA,289.1,2.77,+22.65%,12.23,282.23,70.3%,2023-05-05,285,3.3,270,0.53,weekly
DIS,102.21,0.92,+22.55%,4.08,101.08,64.6%,2023-05-05,102,1.02,97,0.1,weekly
NVDA,289.1,2.75,+22.45%,12.25,277.25,72.6%,2023-05-12,280,4.1,265,1.35,weekly
NVDA,289.1,0.91,+22.25%,4.09,276.59,73.8%,2023-05-12,277.5,3.4,272.5,2.49,weekly
SCHW,51.81,0.18,+21.95%,0.82,50.82,68.4%,2023-05-05,51,0.47,50,0.29,weekly
BAC,29.04,0.09,+21.95%,0.41,28.41,69.7%,2023-05-12,28.5,0.28,28,0.19,weekly
NVDA,289.1,1.35,+21.95%,6.15,276.15,74.5%,2023-05-12,277.5,3.4,270,2.05,weekly
JPM,141.2,0.89,+21.65%,4.11,140.11,64.0%,2023-05-05,141,1.06,136,0.17,weekly
MSFT,305.56,2.2,+21.36%,10.3,300.3,67.8%,2023-05-12,302.5,3.1,290,0.9,weekly
MSFT,305.56,2.19,+21.24%,10.31,302.81,64.3%,2023-05-05,305,2.52,292.5,0.33,weekly
META,243.18,3.04,+21.02%,14.46,239.46,65.8%,2023-05-05,242.5,3.25,225,0.21,weekly
NVDA,289.1,0.43,+20.77%,2.07,277.07,73.0%,2023-05-12,277.5,3.4,275,2.97,weekly
NFLX,324.12,0.43,+20.77%,2.07,317.07,72.1%,2023-05-05,317.5,2.16,315,1.73,weekly
NVDA,289.1,0.86,+20.77%,4.14,279.14,78.1%,2023-05-05,280,1.84,275,0.98,weekly
NVDA,289.1,1.69,+20.34%,8.31,275.81,75.1%,2023-05-12,277.5,3.4,267.5,1.71,weekly
NVDA,289.1,2.95,+20.27%,14.55,277.05,73.0%,2023-05-12,280,4.1,262.5,1.15,weekly
NVDA,289.1,2.95,+20.27%,14.55,282.05,70.8%,2023-05-05,285,3.3,267.5,0.35,weekly
NVDA,289.1,2.05,+19.62%,10.45,275.45,75.7%,2023-05-12,277.5,3.4,265,1.35,weekly
JPM,141.2,0.49,+19.52%,2.51,139.51,71.1%,2023-05-05,140,0.73,137,0.24,weekly
DIS,102.21,0.49,+19.52%,2.51,100.51,71.4%,2023-05-05,101,0.65,98,0.16,weekly
NVDA,289.1,3.24,+19.33%,16.76,276.76,73.5%,2023-05-12,280,4.1,260,0.86,weekly
TSLA,161.83,0.56,+19.05%,2.94,151.94,78.0%,2023-05-12,152.5,1.89,149,1.33,weekly
DIS,102.21,0.96,+19.05%,5.04,101.04,65.1%,2023-05-05,102,1.02,96,0.06,weekly
SCHW,51.81,0.32,+19.05%,1.68,50.68,70.8%,2023-05-05,51,0.47,49,0.15,weekly
MSFT,305.56,1.2,+19.05%,6.3,301.3,71.5%,2023-05-05,302.5,1.64,295,0.44,weekly
TSLA,161.83,0.4,+19.05%,2.1,152.1,77.6%,2023-05-12,152.5,1.89,150,1.49,weekly
JPM,141.2,0.95,+18.81%,5.05,140.05,64.8%,2023-05-05,141,1.06,135,0.11,weekly
MSFT,305.56,2.32,+18.30%,12.68,302.68,64.9%,2023-05-05,305,2.52,290,0.2,weekly
NVDA,289.1,0.77,+18.20%,4.23,274.23,77.6%,2023-05-12,275,2.82,270,2.05,weekly
NVDA,289.1,3.06,+18.06%,16.94,281.94,71.1%,2023-05-05,285,3.3,265,0.24,weekly
NVDA,289.1,0.38,+17.92%,2.12,277.12,82.6%,2023-05-05,277.5,1.36,275,0.98,weekly
WAL,36.44,0.3,+17.65%,1.7,35.2,66.5%,2023-05-05,35.5,0.7,33.5,0.4,weekly
NVDA,289.1,2.25,+17.65%,12.75,275.25,76.0%,2023-05-12,277.5,3.4,262.5,1.15,weekly
NVDA,289.1,1.11,+17.37%,6.39,273.89,78.2%,2023-05-12,275,2.82,267.5,1.71,weekly
NVDA,289.1,3.31,+17.25%,19.19,276.69,73.6%,2023-05-12,280,4.1,257.5,0.79,weekly
NVDA,289.1,1.47,+17.23%,8.53,273.53,78.7%,2023-05-12,275,2.82,265,1.35,weekly
MCD,297.58,1.1,+17.19%,6.4,296.4,63.1%,2023-05-05,297.5,1.31,290,0.21,weekly
NVDA,289.1,1.09,+17.00%,6.41,278.91,78.7%,2023-05-05,280,1.84,272.5,0.75,weekly
NVDA,289.1,2.54,+16.98%,14.96,274.96,76.5%,2023-05-12,277.5,3.4,260,0.86,weekly
WMT,151.59,0.14,+16.28%,0.86,148.86,77.6%,2023-05-12,149,0.68,148,0.54,weekly
FCX,37.63,0.07,+16.28%,0.43,36.43,77.3%,2023-05-05,36.5,0.23,36,0.16,weekly
JPM,141.2,0.56,+16.28%,3.44,139.44,71.9%,2023-05-05,140,0.73,136,0.17,weekly
NIO,7.81,0.07,+16.28%,0.43,7.43,69.7%,2023-05-12,7.5,0.16,7,0.09,weekly
USB,32.94,0.35,+16.28%,2.15,32.15,67.7%,2023-05-05,32.5,0.45,30,0.1,weekly
NVDA,289.1,3.12,+16.10%,19.38,281.88,71.2%,2023-05-05,285,3.3,262.5,0.18,weekly
NVDA,289.1,3.45,+16.01%,21.55,276.55,73.8%,2023-05-12,280,4.1,255,0.65,weekly
DIS,102.21,0.55,+15.94%,3.45,100.45,72.1%,2023-05-05,101,0.65,97,0.1,weekly
JPM,141.2,0.96,+15.89%,6.04,140.04,64.9%,2023-05-05,141,1.06,134,0.1,weekly
NVDA,289.1,0.34,+15.74%,2.16,279.66,76.9%,2023-05-05,280,1.84,277.5,1.5,weekly
MSFT,305.56,0.34,+15.74%,2.16,299.66,78.5%,2023-05-05,300,1.04,297.5,0.7,weekly
NVDA,289.1,1.67,+15.42%,10.83,273.33,79.0%,2023-05-12,275,2.82,262.5,1.15,weekly
NVDA,289.1,0.33,+15.21%,2.17,274.67,76.9%,2023-05-12,275,2.82,272.5,2.49,weekly
NVDA,289.1,1.31,+15.07%,8.69,278.69,79.2%,2023-05-05,280,1.84,270,0.53,weekly
NVDA,289.1,1.96,+15.03%,13.04,273.04,79.5%,2023-05-12,275,2.82,260,0.86,weekly
NVDA,289.1,2.61,+15.01%,17.39,274.89,76.6%,2023-05-12,277.5,3.4,257.5,0.79,weekly
JPM,141.2,0.13,+14.94%,0.87,138.87,77.9%,2023-05-05,139,0.48,138,0.35,weekly
DIS,102.21,0.13,+14.94%,0.87,99.87,78.3%,2023-05-05,100,0.39,99,0.26,weekly
NVDA,289.1,3.54,+14.77%,23.96,276.46,74.0%,2023-05-12,280,4.1,252.5,0.56,weekly
NVDA,289.1,3.16,+14.47%,21.84,281.84,71.3%,2023-05-05,285,3.3,260,0.14,weekly
JPM,141.2,0.62,+14.16%,4.38,139.38,72.6%,2023-05-05,140,0.73,135,0.11,weekly
NVDA,289.1,0.93,+14.16%,6.57,271.57,81.6%,2023-05-12,272.5,2.28,265,1.35,weekly
NVDA,289.1,3.68,+13.98%,26.32,276.32,74.2%,2023-05-12,280,4.1,250,0.42,weekly
NVDA,289.1,2.75,+13.92%,19.75,274.75,76.8%,2023-05-12,277.5,3.4,255,0.65,weekly
NVDA,289.1,0.61,+13.90%,4.39,276.89,83.0%,2023-05-05,277.5,1.36,272.5,0.75,weekly
CCL,9.49,0.06,+13.64%,0.44,8.94,74.3%,2023-05-12,9,0.14,8.5,0.08,weekly
MRVL,40.01,0.06,+13.64%,0.44,38.44,77.8%,2023-05-05,38.5,0.29,38,0.23,weekly
SCHW,51.81,0.18,+13.64%,1.32,50.32,76.6%,2023-05-05,50.5,0.33,49,0.15,weekly
UPST,12.98,0.06,+13.64%,0.44,11.94,81.2%,2023-05-05,12,0.17,11.5,0.11,weekly
JPM,141.2,0.24,+13.64%,1.76,138.76,79.0%,2023-05-05,139,0.48,137,0.24,weekly
NVDA,289.1,1.49,+13.53%,11.01,278.51,79.6%,2023-05-05,280,1.84,267.5,0.35,weekly
NVDA,289.1,3.8,+13.24%,28.7,276.2,74.4%,2023-05-12,280,4.1,247.5,0.3,weekly
NVDA,289.1,2.03,+13.12%,15.47,272.97,79.6%,2023-05-12,275,2.82,257.5,0.79,weekly
NVDA,289.1,3.19,+13.12%,24.31,281.81,71.4%,2023-05-05,285,3.3,257.5,0.11,weekly
DIS,102.21,0.23,+12.99%,1.77,99.77,79.2%,2023-05-05,100,0.39,98,0.16,weekly
NVDA,289.1,0.57,+12.87%,4.43,271.93,81.1%,2023-05-12,272.5,2.28,267.5,1.71,weekly
NVDA,289.1,2.84,+12.82%,22.16,274.66,76.9%,2023-05-12,277.5,3.4,252.5,0.56,weekly
NVDA,289.1,1.42,+12.82%,11.08,271.08,82.3%,2023-05-12,272.5,2.28,260,0.86,weekly
MSFT,305.56,0.85,+12.78%,6.65,296.65,78.5%,2023-05-12,297.5,1.75,290,0.9,weekly
NVDA,289.1,0.83,+12.44%,6.67,276.67,83.5%,2023-05-05,277.5,1.36,270,0.53,weekly
NVDA,289.1,3.85,+12.36%,31.15,276.15,74.5%,2023-05-12,280,4.1,245,0.25,weekly
JPM,141.2,0.99,+12.36%,8.01,140.01,65.2%,2023-05-05,141,1.06,132,0.07,weekly
NVDA,289.1,2.98,+12.15%,24.52,274.52,77.2%,2023-05-12,277.5,3.4,250,0.42,weekly
NVDA,289.1,3.21,+11.98%,26.79,281.79,71.5%,2023-05-05,285,3.3,255,0.09,weekly
NVDA,289.1,1.6,+11.94%,13.4,278.4,79.8%,2023-05-05,280,1.84,265,0.24,weekly
UPS,182.2,0.53,+11.86%,4.47,179.47,75.4%,2023-05-05,180,0.68,175,0.15,weekly
FDX,230.58,0.79,+11.77%,6.71,226.71,76.9%,2023-05-05,227.5,0.98,220,0.19,weekly
JPM,141.2,0.63,+11.73%,5.37,139.37,72.7%,2023-05-05,140,0.73,134,0.1,weekly
NVDA,289.1,3.1,+11.52%,26.9,274.4,77.4%,2023-05-12,277.5,3.4,247.5,0.3,weekly
JPM,141.2,0.31,+11.52%,2.69,138.69,79.7%,2023-05-05,139,0.48,136,0.17,weekly
NVDA,289.1,1.01,+11.23%,8.99,276.49,83.8%,2023-05-05,277.5,1.36,267.5,0.35,weekly
NVDA,289.1,3.23,+11.04%,29.27,281.77,71.5%,2023-05-05,285,3.3,252.5,0.07,weekly
ABNB,121.42,0.29,+10.70%,2.71,115.71,82.3%,2023-05-05,116,0.6,113,0.31,weekly
ABNB,121.42,0.19,+10.50%,1.81,114.81,85.9%,2023-05-05,115,0.5,113,0.31,weekly
ABNB,121.42,0.19,+10.50%,1.81,115.81,81.9%,2023-05-05,116,0.6,114,0.41,weekly
NVDA,289.1,1.66,+10.48%,15.84,278.34,80.0%,2023-05-05,280,1.84,262.5,0.18,weekly
NVDA,289.1,3.24,+10.20%,31.76,281.76,71.6%,2023-05-05,285,3.3,250,0.06,weekly
JPM,141.2,0.37,+10.19%,3.63,138.63,80.2%,2023-05-05,139,0.48,135,0.11,weekly
NVDA,289.1,0.23,+10.13%,2.27,272.27,80.6%,2023-05-12,272.5,2.28,270,2.05,weekly
MSFT,305.56,0.23,+10.13%,2.27,297.27,76.8%,2023-05-12,297.5,1.75,295,1.52,weekly
ABNB,121.42,0.09,+9.89%,0.91,114.91,85.6%,2023-05-05,115,0.5,114,0.41,weekly
