Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
VZ,38.6,0.08,+8.70%,0.92,35.92,0.865,2023-05-19,36.0,0.24,35.0,0.16,monthly,-5.500000000000002,-0.6875000000000002
NFLX,323.12,0.13,+1.76%,7.37,302.37,0.975,2023-04-21,302.5,0.25,295.0,0.12,monthly,-5.750000000000016,-0.4423076923076936
C,50.4,0.35,+53.85%,0.65,49.65,0.5920000000000001,2023-05-19,50.0,1.21,49.0,0.86,monthly,-5.799999999999994,-0.1657142857142855
DKNG,21.39,0.09,+21.95%,0.41,20.91,0.701,2023-04-21,21.0,0.19,20.5,0.1,monthly,-5.950000000000003,-0.6611111111111113
AA,41.22,0.11,+28.21%,0.39,39.89,0.66,2023-04-21,40.0,0.71,39.5,0.6,monthly,-5.999999999999997,-0.5454545454545453
TDOC,28.07,0.08,+19.05%,0.42,27.42,0.7,2023-04-21,27.5,0.22,27.0,0.14,monthly,-7.000000000000002,-0.8750000000000001
IBM,126.32,0.09,+1.83%,4.91,114.91,0.968,2023-04-21,115.0,0.15,110.0,0.06,monthly,-7.000000000000014,-0.7777777777777793
PBR,11.66,0.43,+27.39%,1.57,10.57,0.7490000000000001,2023-05-19,11.0,0.51,9.0,0.08,monthly,-7.199999999999974,-0.16744186046511575
TSM,87.23,0.21,+26.58%,0.79,84.79,0.718,2023-04-21,85.0,0.8,84.0,0.59,monthly,-7.200000000000003,-0.342857142857143
NFLX,323.12,0.14,+2.88%,4.86,304.86,0.957,2023-04-21,305.0,0.4,300.0,0.26,monthly,-7.4999999999999645,-0.535714285714287
NFLX,323.12,0.24,+3.31%,7.26,304.76,0.958,2023-04-21,305.0,0.4,297.5,0.16,monthly,-7.500000000000028,-0.31250000000000105
MS,90.45,0.1,+11.11%,0.9,88.9,0.821,2023-04-21,89.0,0.17,88.0,0.07,monthly,-7.900000000000004,-0.7900000000000004
RBLX,41.09,0.14,+38.89%,0.36,40.86,0.561,2023-04-21,41.0,0.53,40.5,0.39,monthly,-7.949999999999997,-0.5678571428571425
UAL,46.27,0.22,+28.21%,0.78,43.78,0.7,2023-05-19,44.0,1.0,43.0,0.78,monthly,-8.000000000000004,-0.3636363636363638
CRWD,132.83,0.15,+17.65%,0.85,129.85,0.767,2023-04-21,130.0,0.63,129.0,0.48,monthly,-8.299999999999999,-0.5533333333333332
VZ,38.6,0.11,+28.21%,0.39,38.39,0.613,2023-04-21,38.5,0.22,38.0,0.11,monthly,-8.35,-0.7590909090909091
BX,92.55,0.05,+2.56%,1.95,85.95,0.933,2023-04-21,86.0,0.2,84.0,0.15,monthly,-8.400000000000013,-1.679999999999998
NVDA,279.31,0.18,+7.76%,2.32,269.82,0.894,2023-04-21,270.0,0.5,267.5,0.32,monthly,-8.499999999999993,-0.4722222222222219
C,50.4,0.35,+53.85%,0.65,49.65,0.565,2023-06-16,50.0,1.7,49.0,1.35,monthly,-8.500000000000004,-0.24285714285714305
UPST,15.77,0.21,+26.58%,0.79,15.29,0.698,2023-04-21,15.5,0.27,14.5,0.06,monthly,-9.200000000000005,-0.43809523809523837
NU,4.86,0.06,+13.64%,0.44,4.44,0.695,2023-05-19,4.5,0.15,4.0,0.09,monthly,-9.250000000000002,-1.5416666666666672
UAL,46.27,0.37,+58.73%,0.63,45.63,0.537,2023-06-16,46.0,2.38,45.0,2.01,monthly,-9.299999999999995,-0.2513513513513512
XOM,116.57,0.25,+33.33%,0.75,115.75,0.655,2023-04-21,116.0,0.53,115.0,0.28,monthly,-9.499999999999996,-0.37999999999999995
SCHW,55.55,0.07,+7.53%,0.93,53.93,0.835,2023-04-21,54.0,0.14,53.0,0.07,monthly,-9.500000000000002,-1.3571428571428577
NFLX,323.12,0.15,+1.52%,9.85,302.35,0.975,2023-04-21,302.5,0.25,292.5,0.1,monthly,-10.00000000000002,-0.6666666666666681
AMZN,104.3,0.3,+42.86%,0.7,103.7,0.599,2023-04-21,104.0,0.75,103.0,0.45,monthly,-10.1,-0.33666666666666667
BX,92.55,0.06,+1.52%,3.94,84.94,0.959,2023-04-21,85.0,0.13,81.0,0.07,monthly,-10.39999999999997,-1.733333333333336
AI,22.71,0.1,+25.00%,0.4,22.4,0.5920000000000001,2023-04-21,22.5,0.4,22.0,0.3,monthly,-10.399999999999997,-1.0399999999999996
ZIM,21.31,0.07,+16.28%,0.43,20.93,0.6509999999999999,2023-04-21,21.0,0.22,20.5,0.15,monthly,-10.450000000000005,-1.4928571428571433
NFLX,323.12,0.28,+12.61%,2.22,312.22,0.845,2023-04-21,312.5,1.12,310.0,0.84,monthly,-10.750000000000009,-0.38392857142857184
UAL,46.27,0.14,+16.28%,0.86,41.86,0.7509999999999999,2023-06-16,42.0,1.09,41.0,0.95,monthly,-10.90000000000001,-0.7785714285714292
VZ,38.6,0.13,+14.94%,0.87,36.87,0.759,2023-05-19,37.0,0.39,36.0,0.26,monthly,-11.099999999999998,-0.8538461538461536
UAL,46.27,0.22,+12.36%,1.78,41.78,0.833,2023-05-19,42.0,0.55,40.0,0.33,monthly,-11.400000000000006,-0.5181818181818186
INTC,31.15,0.31,+26.05%,1.19,28.69,0.7170000000000001,2023-06-16,29.0,0.88,27.5,0.57,monthly,-11.449999999999989,-0.36935483870967695
ABNB,120.1,0.04,+4.17%,0.96,116.96,0.845,2023-04-21,117.0,0.3,116.0,0.26,monthly,-11.500000000000004,-2.875
AXP,164.95,0.27,+12.11%,2.23,157.23,0.846,2023-04-21,157.5,0.62,155.0,0.35,monthly,-11.500000000000009,-0.4259259259259261
BX,92.55,0.18,+7.76%,2.32,87.32,0.8809999999999999,2023-04-21,87.5,0.33,85.0,0.15,monthly,-11.750000000000025,-0.6527777777777791
TSM,87.23,0.33,+49.25%,0.67,86.67,0.552,2023-04-21,87.0,1.55,86.0,1.22,monthly,-11.799999999999995,-0.35757575757575744
GM,34.58,0.13,+14.94%,0.87,33.87,0.7509999999999999,2023-04-21,34.0,0.2,33.0,0.07,monthly,-11.900000000000013,-0.9153846153846161
UAL,46.27,0.18,+21.95%,0.82,42.82,0.7,2023-06-16,43.0,1.34,42.0,1.16,monthly,-12.000000000000004,-0.6666666666666669
RBLX,41.09,0.28,+38.89%,0.72,40.72,0.597,2023-04-21,41.0,0.53,40.0,0.25,monthly,-12.3,-0.4392857142857142
ATVI,85.5,0.35,+16.28%,2.15,77.15,0.809,2023-05-19,77.5,1.35,75.0,1.0,monthly,-12.74999999999999,-0.3642857142857141
LVS,59.36,0.48,+47.06%,1.02,58.52,0.594,2023-04-21,59.0,1.18,57.5,0.7,monthly,-12.900000000000006,-0.2687500000000001
FITB,28.02,0.1,+11.11%,0.9,25.9,0.7659999999999999,2023-05-19,26.0,0.45,25.0,0.35,monthly,-13.40000000000001,-1.3400000000000007
FITB,28.02,0.1,+25.00%,0.4,27.9,0.531,2023-04-21,28.0,0.55,27.5,0.45,monthly,-13.449999999999998,-1.3449999999999998
TSM,87.23,0.54,+36.99%,1.46,85.46,0.662,2023-04-21,86.0,1.13,84.0,0.59,monthly,-13.599999999999987,-0.2518518518518516
UAL,46.27,0.31,+18.34%,1.69,42.69,0.777,2023-05-19,43.0,0.74,41.0,0.43,monthly,-13.599999999999998,-0.4387096774193547
MS,90.45,0.21,+26.58%,0.79,89.79,0.652,2023-04-21,90.0,0.39,89.0,0.18,monthly,-13.799999999999995,-0.6571428571428571
IBM,126.32,0.04,+2.04%,1.96,117.96,0.91,2023-04-21,118.0,0.26,116.0,0.22,monthly,-13.999999999999991,-3.4999999999999982
DASH,61.73,0.2,+25.00%,0.8,60.8,0.66,2023-04-21,61.0,0.55,60.0,0.35,monthly,-13.999999999999996,-0.6999999999999998
JPM,141.22,0.25,+33.33%,0.75,140.75,0.61,2023-04-21,141.0,0.53,140.0,0.28,monthly,-14.0,-0.5600000000000002
NFLX,323.12,0.28,+2.88%,9.72,304.72,0.958,2023-04-21,305.0,0.4,295.0,0.12,monthly,-14.00000000000004,-0.5000000000000013
SQ,62.87,0.56,+28.87%,1.94,56.94,0.7190000000000001,2023-05-19,57.5,2.09,55.0,1.53,monthly,-14.249999999999972,-0.25446428571428525
IBM,126.32,0.1,+11.11%,0.9,121.9,0.757,2023-04-21,122.0,0.97,121.0,0.87,monthly,-14.3,-1.4299999999999997
FRC,14.14,0.55,+57.89%,0.95,13.45,0.5379999999999999,2023-05-19,14.0,2.8,12.5,2.25,monthly,-14.300000000000008,-0.2600000000000002
FRC,14.14,1.8,+56.25%,3.2,12.2,0.611,2023-05-19,14.0,2.8,9.0,1.0,monthly,-14.5,-0.08055555555555562
LVS,59.36,0.28,+38.89%,0.72,58.72,0.5720000000000001,2023-04-21,59.0,1.18,58.0,0.9,monthly,-14.79999999999999,-0.5285714285714281
NVDA,279.31,0.29,+13.12%,2.21,272.21,0.8240000000000001,2023-04-21,272.5,0.82,270.0,0.53,monthly,-14.99999999999999,-0.5172413793103442
SCHW,55.55,0.86,+52.44%,1.64,54.14,0.595,2023-05-19,55.0,2.08,52.5,1.22,monthly,-15.250000000000009,-0.17732558139534887
MS,90.45,0.87,+53.37%,1.63,89.13,0.59,2023-05-19,90.0,2.26,87.5,1.39,monthly,-15.5,-0.1781609195402299
RBLX,41.09,1.69,+51.06%,3.31,38.31,0.631,2023-05-19,40.0,2.84,35.0,1.15,monthly,-15.5,-0.09171597633136094
SCHW,55.55,0.51,+25.63%,1.99,51.99,0.732,2023-05-19,52.5,1.17,50.0,0.66,monthly,-16.0,-0.3137254901960785
PYPL,75.32,0.94,+60.26%,1.56,74.06,0.5579999999999999,2023-05-19,75.0,3.2,72.5,2.26,monthly,-16.50000000000002,-0.17553191489361725
TSLA,180.59,0.85,+51.52%,1.65,176.65,0.593,2023-04-21,177.5,5.15,175.0,4.3,monthly,-16.75,-0.19705882352941184
SYF,30.79,0.2,+25.00%,0.8,29.8,0.632,2023-05-19,30.0,0.8,29.0,0.6,monthly,-16.799999999999997,-0.84
TEVA,8.49,0.1,+11.11%,0.9,7.9,0.73,2023-05-19,8.0,0.17,7.0,0.07,monthly,-17.0,-1.6999999999999997
SCHW,55.55,0.9,+56.25%,1.6,54.1,0.5710000000000001,2023-06-16,55.0,2.9,52.5,2.0,monthly,-17.24999999999998,-0.19166666666666654
DFS,105.76,0.05,+2.04%,2.45,97.45,0.911,2023-04-21,97.5,0.25,95.0,0.2,monthly,-17.25000000000002,-3.449999999999999
NVDA,279.31,0.75,+42.86%,1.75,276.75,0.63,2023-04-21,277.5,2.18,275.0,1.43,monthly,-17.5,-0.23333333333333342
OXY,62.47,0.46,+22.55%,2.04,57.04,0.745,2023-06-16,57.5,1.42,55.0,0.96,monthly,-17.75,-0.3858695652173913
ZIM,21.31,0.56,+28.87%,1.94,19.44,0.705,2023-05-19,20.0,0.95,17.5,0.39,monthly,-17.750000000000007,-0.3169642857142858
UNP,202.0,0.4,+19.05%,2.1,197.1,0.768,2023-04-21,197.5,0.95,195.0,0.55,monthly,-18.0,-0.45
FITB,28.02,0.25,+33.33%,0.75,27.75,0.57,2023-04-21,28.0,0.55,27.0,0.3,monthly,-18.000000000000007,-0.7200000000000003
SCHW,55.55,0.62,+32.98%,1.88,51.88,0.6779999999999999,2023-06-16,52.5,1.95,50.0,1.33,monthly,-18.50000000000002,-0.2983870967741937
UAL,46.27,0.3,+11.11%,2.7,41.7,0.838,2023-05-19,42.0,0.55,39.0,0.25,monthly,-18.60000000000001,-0.6200000000000004
GOOGL,104.18,0.02,+2.04%,0.98,93.98,0.7929999999999999,2023-06-16,94.0,1.62,93.0,1.6,monthly,-18.70000000000001,-9.350000000000003
TSLA,180.59,0.4,+31.50%,1.27,166.27,0.648,2023-06-16,166.67,9.1,165.0,8.7,monthly,-18.784,-0.4695999999999999
UAL,46.27,0.39,+24.22%,1.61,42.61,0.711,2023-06-16,43.0,1.34,41.0,0.95,monthly,-18.800000000000004,-0.48205128205128234
NFLX,323.12,0.65,+14.94%,4.35,294.35,0.8320000000000001,2023-05-19,295.0,3.2,290.0,2.55,monthly,-18.99999999999995,-0.29230769230769166
FITB,28.02,0.05,+5.26%,0.95,26.95,0.76,2023-04-21,27.0,0.2,26.0,0.15,monthly,-19.0,-3.7999999999999994
ABNB,120.1,0.11,+5.82%,1.89,116.89,0.85,2023-04-21,117.0,0.3,115.0,0.19,monthly,-19.000000000000007,-1.7272727272727275
BX,92.55,0.13,+2.67%,4.87,85.87,0.936,2023-04-21,86.0,0.2,81.0,0.07,monthly,-19.00000000000003,-1.4615384615384592
NFLX,323.12,0.3,+4.17%,7.2,307.2,0.932,2023-04-21,307.5,0.56,300.0,0.26,monthly,-20.999999999999964,-0.6999999999999988
IBM,126.32,0.06,+2.04%,2.94,117.94,0.91,2023-04-21,118.0,0.26,115.0,0.2,monthly,-20.99999999999999,-3.4999999999999987
INTC,31.15,0.64,+34.41%,1.86,29.36,0.66,2023-06-16,30.0,1.21,27.5,0.57,monthly,-20.999999999999996,-0.328125
TSM,87.23,0.96,+47.06%,2.04,86.04,0.61,2023-04-21,87.0,1.55,84.0,0.59,monthly,-21.0,-0.21875000000000006
AMZN,104.3,0.07,+7.53%,0.93,102.93,0.7170000000000001,2023-04-21,103.0,0.31,102.0,0.24,monthly,-21.29999999999999,-3.042857142857142
BX,92.55,0.42,+20.19%,2.08,89.58,0.746,2023-04-21,90.0,0.82,87.5,0.4,monthly,-21.5,-0.5119047619047621
BX,92.55,0.84,+50.60%,1.66,91.66,0.578,2023-04-21,92.5,1.7,90.0,0.86,monthly,-21.500000000000007,-0.2559523809523811
ABNB,120.1,0.03,+3.09%,0.97,117.97,0.754,2023-04-21,118.0,0.44,117.0,0.41,monthly,-21.6,-7.199999999999999
GOOGL,104.18,0.04,+4.17%,0.96,95.96,0.743,2023-06-16,96.0,2.03,95.0,1.99,monthly,-21.7,-5.425
USB,36.01,0.2,+25.00%,0.8,35.8,0.58,2023-04-21,36.0,0.4,35.0,0.2,monthly,-22.0,-1.1
NVDA,279.31,0.29,+6.16%,4.71,269.71,0.897,2023-04-21,270.0,0.5,265.0,0.21,monthly,-22.499999999999996,-0.775862068965517
BA,208.71,0.52,+11.61%,4.48,189.48,0.851,2023-05-19,190.0,1.95,185.0,1.43,monthly,-22.50000000000003,-0.432692307692308
TSLA,180.59,1.15,+52.75%,2.18,172.18,0.5870000000000001,2023-06-16,173.33,11.6,170.0,10.45,monthly,-22.529,-0.19590434782608682
VZ,38.6,0.23,+12.99%,1.77,36.77,0.772,2023-05-19,37.0,0.39,35.0,0.16,monthly,-22.599999999999994,-0.9826086956521737
AMZN,104.3,0.51,+34.23%,1.49,103.49,0.632,2023-04-21,104.0,0.75,102.0,0.24,monthly,-22.6,-0.44313725490196076
SLG,25.97,0.75,+42.86%,1.75,24.25,0.608,2023-05-19,25.0,2.1,22.5,1.35,monthly,-23.000000000000007,-0.30666666666666675
BX,92.55,0.69,+16.01%,4.31,84.31,0.816,2023-05-19,85.0,1.45,80.0,0.76,monthly,-23.00000000000002,-0.33333333333333376
BX,92.55,0.18,+5.42%,3.32,87.32,0.8809999999999999,2023-04-21,87.5,0.33,84.0,0.15,monthly,-23.65000000000004,-1.3138888888888907
ADBE,380.11,0.29,+13.12%,2.21,374.71,0.789,2023-04-21,375.0,0.99,372.5,0.7,monthly,-23.75,-0.8189655172413789
UAL,46.27,0.41,+15.83%,2.59,42.59,0.784,2023-05-19,43.0,0.74,40.0,0.33,monthly,-23.8,-0.5804878048780486
IBM,126.32,0.34,+9.29%,3.66,119.66,0.855,2023-04-21,120.0,0.56,116.0,0.22,monthly,-24.000000000000007,-0.7058823529411766
GOOGL,104.18,0.07,+7.53%,0.93,97.93,0.688,2023-06-16,98.0,2.54,97.0,2.47,monthly,-24.200000000000006,-3.4571428571428573
IBM,126.32,0.04,+0.67%,5.96,115.96,0.953,2023-04-21,116.0,0.1,110.0,0.06,monthly,-24.200000000000024,-6.050000000000006
FITB,28.02,0.1,+11.11%,0.9,27.4,0.657,2023-04-21,27.5,0.3,26.5,0.2,monthly,-24.3,-2.4299999999999993
UAL,46.27,0.57,+23.46%,2.43,43.43,0.726,2023-05-19,44.0,1.0,41.0,0.43,monthly,-25.200000000000017,-0.4421052631578951
AXP,164.95,0.61,+32.28%,1.89,161.89,0.655,2023-04-21,162.5,1.79,160.0,1.18,monthly,-25.25,-0.41393442622950816
BX,92.55,0.13,+2.21%,5.87,85.87,0.936,2023-04-21,86.0,0.2,80.0,0.07,monthly,-25.400000000000038,-1.9538461538461513
ATVI,85.5,1.0,+25.00%,4.0,79.0,0.7490000000000001,2023-05-19,80.0,2.0,75.0,1.0,monthly,-25.499999999999943,-0.25499999999999945
TTD,61.61,1.67,+50.15%,3.33,58.33,0.615,2023-05-19,60.0,3.65,55.0,1.98,monthly,-25.50000000000001,-0.1526946107784431
FITB,28.02,0.35,+30.43%,1.15,27.65,0.595,2023-04-21,28.0,0.55,26.5,0.2,monthly,-25.75,-0.7357142857142857
NFLX,323.12,0.4,+4.17%,9.6,307.1,0.934,2023-04-21,307.5,0.56,297.5,0.16,monthly,-25.99999999999995,-0.6499999999999985
TSLA,180.59,1.85,+58.73%,3.15,173.15,0.5770000000000001,2023-06-16,175.0,12.3,170.0,10.45,monthly,-26.49999999999996,-0.143243243243243
LNC,21.96,0.45,+21.95%,2.05,19.55,0.7140000000000001,2023-05-19,20.0,0.9,17.5,0.45,monthly,-26.49999999999997,-0.5888888888888884
NFLX,323.12,0.85,+51.52%,1.65,321.65,0.5539999999999999,2023-04-21,322.5,3.95,320.0,3.1,monthly,-26.500000000000007,-0.3117647058823531
GS,336.89,0.2,+8.70%,2.3,332.3,0.813,2023-04-21,332.5,0.55,330.0,0.35,monthly,-26.750000000000007,-1.3375000000000004
USB,36.01,0.2,+8.70%,2.3,32.3,0.813,2023-06-16,32.5,0.65,30.0,0.45,monthly,-26.750000000000007,-1.3375000000000004
SNOW,144.55,1.18,+30.89%,3.82,133.82,0.7090000000000001,2023-05-19,135.0,3.9,130.0,2.72,monthly,-27.49999999999997,-0.23305084745762678
GOOGL,104.18,0.28,+16.28%,1.72,96.72,0.722,2023-06-16,97.0,2.27,95.0,1.99,monthly,-27.6,-0.9857142857142858
MS,90.45,0.82,+48.81%,1.68,89.18,0.561,2023-06-16,90.0,3.05,87.5,2.23,monthly,-27.749999999999996,-0.3384146341463413
XOM,116.57,0.37,+22.70%,1.63,115.63,0.6759999999999999,2023-04-21,116.0,0.53,114.0,0.16,monthly,-27.80000000000001,-0.7513513513513516
BIDU,128.15,1.61,+47.49%,3.39,123.39,0.622,2023-05-19,125.0,4.45,120.0,2.84,monthly,-28.0,-0.17391304347826086
UAL,46.27,0.56,+22.95%,2.44,42.44,0.72,2023-06-16,43.0,1.34,40.0,0.78,monthly,-28.000000000000007,-0.5
SQ,62.87,1.04,+26.26%,3.96,56.46,0.736,2023-05-19,57.5,2.09,52.5,1.05,monthly,-28.00000000000001,-0.26923076923076916
ABT,112.29,0.04,+1.35%,2.96,109.96,0.893,2023-04-21,110.0,0.11,107.0,0.07,monthly,-28.1,-7.024999999999999
ABNB,120.1,0.18,+9.89%,1.82,117.82,0.769,2023-04-21,118.0,0.44,116.0,0.26,monthly,-28.2,-1.5666666666666669
NFLX,323.12,0.43,+20.77%,2.07,317.07,0.7120000000000001,2023-04-21,317.5,2.09,315.0,1.66,monthly,-28.99999999999997,-0.6744186046511623
GOOGL,104.18,0.32,+19.05%,1.68,97.68,0.695,2023-06-16,98.0,2.54,96.0,2.22,monthly,-29.00000000000001,-0.9062500000000002
DASH,61.73,1.63,+48.37%,3.37,58.37,0.616,2023-05-19,60.0,3.7,55.0,2.07,monthly,-29.00000000000001,-0.17791411042944794
SE,81.49,1.74,+53.37%,3.26,78.26,0.594,2023-05-19,80.0,4.6,75.0,2.86,monthly,-29.00000000000003,-0.16666666666666674
INTC,31.15,1.07,+44.03%,2.43,29.93,0.61,2023-06-16,31.0,1.64,27.5,0.57,monthly,-29.50000000000001,-0.2757009345794393
XOM,116.57,1.66,+49.70%,3.34,113.34,0.608,2023-06-16,115.0,4.0,110.0,2.34,monthly,-30.0,-0.18072289156626514
AAPL,167.63,0.66,+35.87%,1.84,166.84,0.616,2023-04-21,167.5,1.0,165.0,0.34,monthly,-30.000000000000007,-0.45454545454545464
NVDA,279.31,1.95,+63.93%,3.05,273.05,0.5489999999999999,2023-06-16,275.0,17.1,270.0,15.15,monthly,-30.50000000000001,-0.15641025641025655
ORCL,95.81,0.65,+35.14%,1.85,94.35,0.616,2023-05-19,95.0,1.48,92.5,0.83,monthly,-31.000000000000007,-0.47692307692307695
AMD,89.94,1.4,+38.89%,3.6,83.6,0.6579999999999999,2023-06-16,85.0,3.85,80.0,2.45,monthly,-31.000000000000043,-0.2214285714285718
MDT,84.87,0.41,+19.62%,2.09,82.09,0.711,2023-05-19,82.5,0.94,80.0,0.53,monthly,-31.25000000000001,-0.7621951219512196
UAL,46.27,0.82,+37.61%,2.18,44.18,0.622,2023-06-16,45.0,1.98,42.0,1.16,monthly,-31.400000000000013,-0.3829268292682928
KMX,68.12,0.75,+42.86%,1.75,66.75,0.574,2023-05-19,67.5,2.5,65.0,1.75,monthly,-31.50000000000001,-0.4200000000000002
CRM,198.92,0.45,+21.95%,2.05,197.05,0.691,2023-04-21,197.5,0.83,195.0,0.38,monthly,-32.25,-0.7166666666666668
UAL,46.27,0.96,+47.06%,2.04,45.04,0.5720000000000001,2023-06-16,46.0,2.38,43.0,1.42,monthly,-32.39999999999998,-0.33749999999999986
SQ,62.87,1.38,+38.12%,3.62,58.62,0.659,2023-05-19,60.0,2.91,55.0,1.53,monthly,-32.499999999999986,-0.23550724637681153
JPM,141.22,0.39,+24.22%,1.61,140.61,0.6409999999999999,2023-04-21,141.0,0.53,139.0,0.14,monthly,-32.80000000000002,-0.8410256410256417
MS,90.45,0.32,+19.05%,1.68,89.68,0.675,2023-04-21,90.0,0.39,88.0,0.07,monthly,-32.99999999999999,-1.0312499999999996
SCHW,55.55,0.71,+16.55%,4.29,49.29,0.7909999999999999,2023-06-16,50.0,1.28,45.0,0.57,monthly,-33.50000000000004,-0.4718309859154934
XOM,116.57,1.46,+41.24%,3.54,113.54,0.6409999999999999,2023-05-19,115.0,2.76,110.0,1.3,monthly,-33.50000000000006,-0.22945205479452094
MRNA,142.82,0.05,+1.69%,2.95,137.95,0.871,2023-04-21,138.0,0.24,135.0,0.19,monthly,-33.7,-6.74
UAL,46.27,0.06,+2.46%,2.44,44.94,0.84,2023-04-21,45.0,0.12,42.5,0.06,monthly,-34.00000000000001,-5.666666666666669
HD,296.91,0.42,+20.19%,2.08,294.58,0.696,2023-04-21,295.0,0.99,292.5,0.57,monthly,-34.000000000000014,-0.8095238095238101
MS,90.45,1.5,+42.86%,3.5,88.5,0.632,2023-05-19,90.0,2.26,85.0,0.76,monthly,-34.000000000000014,-0.22666666666666668
GOOGL,104.18,0.55,+22.45%,2.45,97.45,0.7020000000000001,2023-06-16,98.0,2.54,95.0,1.99,monthly,-34.399999999999984,-0.625454545454545
NVDA,279.31,0.5,+11.11%,4.5,272.0,0.831,2023-04-21,272.5,0.82,267.5,0.32,monthly,-34.500000000000014,-0.6900000000000005
FITB,28.02,0.15,+11.11%,1.35,27.35,0.669,2023-04-21,27.5,0.3,26.0,0.15,monthly,-34.64999999999999,-2.3099999999999996
UAL,46.27,0.49,+13.96%,3.51,42.51,0.789,2023-05-19,43.0,0.74,39.0,0.25,monthly,-35.39999999999999,-0.7224489795918365
IBM,126.32,0.36,+7.76%,4.64,119.64,0.856,2023-04-21,120.0,0.56,115.0,0.2,monthly,-36.0,-1.0000000000000002
GS,336.89,0.45,+21.95%,2.05,334.55,0.674,2023-04-21,335.0,1.15,332.5,0.7,monthly,-36.49999999999999,-0.8111111111111107
BX,92.55,0.3,+13.64%,2.2,84.7,0.732,2023-06-16,85.0,2.46,82.5,2.16,monthly,-37.00000000000001,-1.2333333333333336
TSLA,180.59,2.3,+52.75%,4.36,171.03,0.599,2023-06-16,173.33,11.6,166.67,9.3,monthly,-37.06600000000006,-0.16115652173913056
NVDA,279.31,1.5,+42.86%,3.5,263.5,0.625,2023-06-16,265.0,13.0,260.0,11.5,monthly,-37.5,-0.25000000000000006
NVDA,279.31,0.87,+21.07%,4.13,274.13,0.7509999999999999,2023-04-21,275.0,1.4,270.0,0.53,monthly,-37.50000000000006,-0.43103448275862133
BX,92.55,1.32,+35.87%,3.68,88.68,0.66,2023-05-19,90.0,2.91,85.0,1.59,monthly,-37.99999999999999,-0.2878787878787878
NVDA,279.31,1.45,+40.85%,3.55,268.55,0.634,2023-05-19,270.0,8.25,265.0,6.8,monthly,-38.0,-0.2620689655172413
LRCX,491.02,0.11,+1.11%,9.89,449.89,0.951,2023-04-21,450.0,0.45,440.0,0.34,monthly,-38.00000000000004,-3.4545454545454586
FITB,28.02,0.4,+25.00%,1.6,27.6,0.608,2023-04-21,28.0,0.55,26.0,0.15,monthly,-38.4,-0.9600000000000001
