Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,ExpectedValue,KellyCriterion
AFRM,16.6,0.2,+66.67%,0.3,15.8,0.625,2023-06-16,16.0,0.81,15.5,0.61,0.0125,0.0625000000000001
NVDA,379.74,0.02,+0.81%,2.48,347.48,0.997,2023-06-09,347.5,0.11,345.0,0.09,0.0124999999999999,0.6249999999999997
TSLA,225.17,2.25,+81.82%,2.75,222.75,0.552,2023-06-16,225.0,7.3,220.0,5.05,0.0100000000000002,0.004444444444444608
AFRM,16.6,0.16,+47.06%,0.34,15.34,0.6940000000000001,2023-06-16,15.5,0.59,15.0,0.43,0.007,0.0437500000000002
TGT,132.05,0.44,+78.57%,0.56,131.56,0.5660000000000001,2023-06-09,132.0,1.37,131.0,0.93,0.006,0.01363636363636373
TSLA,225.17,1.12,+81.16%,1.38,223.88,0.5539999999999999,2023-06-09,225.0,3.85,222.5,2.73,0.005,0.004464285714285665
NVDA,379.74,0.08,+3.31%,2.42,357.42,0.97,2023-06-09,357.5,0.33,355.0,0.25,0.0049999999999999,0.06249999999999916
TSLA,225.17,0.89,+55.28%,1.61,221.61,0.6459999999999999,2023-06-09,222.5,2.7,220.0,1.81,0.0049999999999996,0.005617977528089598
GME,26.0,0.41,+69.49%,0.59,24.59,0.593,2023-06-16,25.0,1.8,24.0,1.39,0.0029999999999999,0.007317073170731671
NVDA,379.74,0.03,+1.21%,2.47,352.47,0.989,2023-06-09,352.5,0.18,350.0,0.15,0.0025000000000002,0.08333333333333241
PBR,12.99,0.08,+19.05%,0.42,11.92,0.843,2023-06-16,12.0,0.14,11.5,0.06,0.0014999999999999,0.018749999999999933
RIOT,10.53,0.17,+51.52%,0.33,9.83,0.6609999999999999,2023-06-16,10.0,0.44,9.5,0.27,0.0004999999999999,0.002941176470588039
TSLA,225.17,2.04,+68.92%,2.96,222.96,0.5920000000000001,2023-06-09,225.0,3.85,220.0,1.81,4.440892098500626e-16,2.4163677594782817e-16
GME,26.0,0.65,+48.15%,1.35,23.35,0.675,2023-06-16,24.0,1.31,22.0,0.66,5.551115123125783e-17,1.1529239101876627e-16
TSLA,225.17,1.05,+72.41%,1.45,221.45,0.58,2023-06-16,222.5,6.1,220.0,5.05,0.0,-7.665825646221319e-17
AMD,118.84,1.64,+69.49%,2.36,116.36,0.59,2023-06-16,118.0,3.9,114.0,2.26,-1.1102230246251563e-16,-7.988190055229785e-17
TSLA,225.17,2.0,+66.67%,3.0,220.5,0.6,2023-06-16,222.5,6.1,217.5,4.1,-2.220446049250313e-16,-8.326672684688674e-17
DOCU,57.81,0.33,+49.25%,0.67,53.67,0.669,2023-06-09,54.0,2.13,53.0,1.8,-0.0009999999999999,-0.003030303030302949
U,35.2,0.21,+72.41%,0.29,34.79,0.578,2023-06-09,35.0,0.77,34.5,0.56,-0.001,-0.004761904761904848
AMD,118.84,1.27,+73.41%,1.73,116.73,0.5760000000000001,2023-06-16,118.0,3.9,115.0,2.63,-0.0019999999999997,-0.0015748031496061472
AI,36.05,0.55,+57.89%,0.95,34.95,0.632,2023-06-09,35.5,1.15,34.0,0.6,-0.0019999999999999,-0.003636363636363609
TSM,99.83,0.4,+66.67%,0.6,98.6,0.598,2023-06-16,99.0,1.62,98.0,1.22,-0.002,-0.005000000000000031
TSLA,225.17,3.2,+74.42%,4.3,221.8,0.573,2023-06-16,225.0,7.3,217.5,4.1,-0.0025000000000001,-0.0007812500000000162
DOCU,57.81,0.29,+40.85%,0.71,52.71,0.7070000000000001,2023-06-09,53.0,1.76,52.0,1.47,-0.0029999999999999,-0.01034482758620661
GME,26.0,0.34,+51.52%,0.66,23.66,0.655,2023-06-16,24.0,1.31,23.0,0.97,-0.0049999999999999,-0.014705882352941164
NVDA,379.74,3.1,+70.45%,4.4,374.4,0.586,2023-06-16,377.5,8.85,370.0,5.75,-0.0050000000000003,-0.0016129032258065607
SQ,66.33,0.26,+35.14%,0.74,64.74,0.7340000000000001,2023-06-09,65.0,0.58,64.0,0.32,-0.0059999999999998,-0.023076923076922683
DOCU,57.81,0.36,+56.25%,0.64,54.64,0.63,2023-06-09,55.0,2.55,54.0,2.19,-0.01,-0.027777777777777776
AMD,118.84,1.98,+65.56%,3.02,116.02,0.602,2023-06-16,118.0,3.9,113.0,1.92,-0.0100000000000002,-0.005050505050505076
MO,45.13,0.1,+25.00%,0.4,43.9,0.777,2023-06-16,44.0,0.26,43.5,0.16,-0.0114999999999999,-0.11499999999999988
PYPL,64.01,0.01,+2.04%,0.49,57.99,0.953,2023-06-16,58.0,0.11,57.5,0.1,-0.0135,-1.3500000000000019
AMD,118.84,0.37,+58.73%,0.63,115.63,0.616,2023-06-16,116.0,3.0,115.0,2.63,-0.014,-0.0378378378378378
GME,26.0,0.19,+61.29%,0.31,24.81,0.589,2023-06-09,25.0,1.57,24.5,1.38,-0.0155,-0.08157894736842113
NVDA,379.74,0.16,+6.84%,2.34,362.34,0.927,2023-06-09,362.5,0.62,360.0,0.46,-0.0224999999999998,-0.14062499999999908
DKNG,25.3,0.1,+25.00%,0.4,23.9,0.754,2023-06-16,24.0,0.33,23.5,0.23,-0.0229999999999999,-0.22999999999999998
F,13.51,0.1,+40.00%,0.25,13.25,0.643,2023-06-16,13.35,0.21,13.0,0.11,-0.0249499999999999,-0.24949999999999986
NVDA,379.74,0.9,+56.25%,1.6,371.6,0.63,2023-06-16,372.5,6.65,370.0,5.75,-0.0249999999999999,-0.027777777777777776
TSLA,225.17,0.9,+56.25%,1.6,219.1,0.63,2023-06-16,220.0,5.0,217.5,4.1,-0.0249999999999999,-0.027777777777777776
M,16.24,0.1,+25.00%,0.4,15.4,0.75,2023-06-16,15.5,0.25,15.0,0.15,-0.0249999999999999,-0.25
COIN,53.15,0.05,+11.11%,0.45,49.45,0.845,2023-06-09,49.5,0.53,49.0,0.48,-0.0275,-0.5500000000000002
AMD,118.84,0.85,+73.91%,1.15,117.15,0.561,2023-06-16,118.0,3.9,116.0,3.05,-0.0279999999999998,-0.03294117647058807
LUV,30.62,0.18,+56.25%,0.32,30.32,0.584,2023-06-16,30.5,0.49,30.0,0.31,-0.028,-0.1555555555555557
TSLA,225.17,1.15,+85.19%,1.35,223.85,0.528,2023-06-16,225.0,7.3,222.5,6.15,-0.03,-0.02608695652173917
CCL,13.06,0.17,+51.52%,0.33,12.83,0.594,2023-06-16,13.0,0.34,12.5,0.17,-0.033,-0.1941176470588236
FCX,37.76,0.14,+38.89%,0.36,36.86,0.653,2023-06-16,37.0,0.59,36.5,0.45,-0.0334999999999999,-0.2392857142857141
C,47.99,0.15,+42.86%,0.35,47.35,0.633,2023-06-16,47.5,0.5,47.0,0.35,-0.0334999999999999,-0.22333333333333327
TGT,132.05,0.12,+13.64%,0.88,125.88,0.846,2023-06-16,126.0,0.66,125.0,0.54,-0.034,-0.28333333333333366
HAL,32.63,0.1,+25.00%,0.4,31.4,0.731,2023-06-16,31.5,0.35,31.0,0.25,-0.0345,-0.3450000000000001
WFC,41.79,0.07,+16.28%,0.43,40.43,0.79,2023-06-16,40.5,0.23,40.0,0.16,-0.0349999999999999,-0.49999999999999967
SQ,66.33,0.13,+14.94%,0.87,63.87,0.8340000000000001,2023-06-09,64.0,0.31,63.0,0.18,-0.0359999999999999,-0.2769230769230763
GM,36.2,0.09,+21.95%,0.41,34.91,0.748,2023-06-16,35.0,0.32,34.5,0.23,-0.036,-0.39999999999999997
DOCU,57.81,0.7,+53.85%,1.3,54.3,0.632,2023-06-16,55.0,2.91,53.0,2.21,-0.036,-0.051428571428571414
BAC,29.5,0.18,+56.25%,0.32,29.32,0.561,2023-06-16,29.5,0.44,29.0,0.26,-0.0394999999999999,-0.2194444444444443
NVDA,379.74,0.95,+61.29%,1.55,376.55,0.603,2023-06-09,377.5,4.1,375.0,3.15,-0.0425,-0.044736842105263325
TSLA,225.17,0.2,+13.61%,1.47,206.47,0.8540000000000001,2023-06-16,206.67,1.5,205.0,1.3,-0.0438199999999998,-0.2190999999999991
COIN,53.15,0.14,+16.28%,0.86,49.86,0.815,2023-06-09,50.0,0.62,49.0,0.48,-0.045,-0.3214285714285718
ABNB,117.22,0.21,+26.58%,0.79,114.79,0.7440000000000001,2023-06-09,115.0,0.66,114.0,0.45,-0.0459999999999999,-0.21904761904761866
WBD,12.82,0.12,+31.58%,0.38,12.38,0.667,2023-06-16,12.5,0.25,12.0,0.13,-0.0464999999999999,-0.3874999999999999
U,35.2,1.06,+54.64%,1.94,33.94,0.631,2023-06-16,35.0,1.46,32.0,0.4,-0.0469999999999999,-0.044339622641509376
UAL,49.25,0.08,+19.05%,0.42,47.42,0.746,2023-06-16,47.5,0.44,47.0,0.36,-0.0469999999999999,-0.5874999999999999
TSLA,225.17,2.25,+62.85%,3.58,220.25,0.606,2023-06-16,222.5,6.1,216.67,3.85,-0.04702,-0.020897777777777793
AI,36.05,0.8,+47.06%,1.7,34.7,0.6609999999999999,2023-06-09,35.5,1.15,33.0,0.35,-0.0475000000000002,-0.059375000000000136
FCX,37.76,0.09,+21.95%,0.41,36.41,0.7240000000000001,2023-06-16,36.5,0.43,36.0,0.34,-0.0479999999999999,-0.5333333333333328
WFC,41.79,0.15,+42.86%,0.35,41.35,0.602,2023-06-16,41.5,0.52,41.0,0.37,-0.049,-0.32666666666666666
GM,36.2,0.34,+51.52%,0.66,35.66,0.609,2023-06-16,36.0,0.68,35.0,0.34,-0.0509999999999999,-0.1500000000000001
C,47.99,0.09,+21.95%,0.41,46.91,0.718,2023-06-16,47.0,0.34,46.5,0.25,-0.051,-0.5666666666666668
WFC,41.79,0.11,+28.21%,0.39,41.39,0.677,2023-06-09,41.5,0.21,41.0,0.1,-0.0514999999999999,-0.468181818181818
NVDA,379.74,0.32,+14.68%,2.18,367.18,0.851,2023-06-09,367.5,1.19,365.0,0.87,-0.0525,-0.16406250000000028
AI,36.05,0.1,+25.00%,0.4,34.4,0.6940000000000001,2023-06-09,34.5,0.7,34.0,0.6,-0.0529999999999999,-0.5299999999999997
AI,36.05,0.05,+11.11%,0.45,33.45,0.792,2023-06-09,33.5,0.4,33.0,0.35,-0.0539999999999999,-1.0799999999999994
AMD,118.84,0.4,+66.67%,0.6,117.6,0.545,2023-06-16,118.0,3.9,117.0,3.5,-0.0549999999999999,-0.13749999999999982
TSLA,225.17,0.62,+32.98%,1.88,219.38,0.73,2023-06-09,220.0,1.79,217.5,1.17,-0.055,-0.08870967741935483
TSLA,225.17,0.75,+42.86%,1.75,216.75,0.6779999999999999,2023-06-16,217.5,4.05,215.0,3.3,-0.0550000000000001,-0.07333333333333357
TGT,132.05,0.24,+31.58%,0.76,128.76,0.7040000000000001,2023-06-16,129.0,1.35,128.0,1.11,-0.0559999999999999,-0.23333333333333311
VLO,113.35,0.06,+6.38%,0.94,105.94,0.884,2023-06-16,106.0,0.4,105.0,0.34,-0.0559999999999999,-0.9333333333333333
COIN,53.15,0.23,+29.87%,0.77,48.77,0.713,2023-06-16,49.0,1.72,48.0,1.49,-0.057,-0.24782608695652192
AI,36.05,0.15,+42.86%,0.35,35.35,0.584,2023-06-09,35.5,1.15,35.0,1.0,-0.058,-0.3866666666666667
COIN,53.15,0.32,+47.06%,0.68,50.68,0.622,2023-06-16,51.0,2.41,50.0,2.09,-0.058,-0.18125000000000008
AMD,118.84,2.27,+60.86%,3.73,115.73,0.612,2023-06-16,118.0,3.9,112.0,1.63,-0.058,-0.025550660792951596
TSLA,225.17,0.33,+15.21%,2.17,207.17,0.8440000000000001,2023-06-16,207.5,1.63,205.0,1.3,-0.0599999999999997,-0.1818181818181812
TSLA,225.17,0.52,+26.26%,1.98,211.98,0.768,2023-06-16,212.5,2.61,210.0,2.09,-0.0599999999999999,-0.11538461538461527
DIS,92.46,0.35,+53.85%,0.65,91.65,0.59,2023-06-16,92.0,1.15,91.0,0.8,-0.06,-0.17142857142857154
TSM,99.83,0.27,+36.99%,0.73,98.73,0.669,2023-06-09,99.0,0.58,98.0,0.31,-0.0609999999999999,-0.22592592592592572
XOM,108.68,0.18,+21.95%,0.82,105.82,0.758,2023-06-16,106.0,0.66,105.0,0.48,-0.0619999999999999,-0.3444444444444444
BAC,29.5,0.14,+38.89%,0.36,29.36,0.595,2023-06-09,29.5,0.21,29.0,0.07,-0.0625,-0.44642857142857134
TSLA,225.17,1.7,+51.52%,3.3,218.3,0.647,2023-06-16,220.0,5.0,215.0,3.3,-0.0649999999999997,-0.038235294117646985
TSLA,225.17,0.42,+20.19%,2.08,217.08,0.8059999999999999,2023-06-09,217.5,1.15,215.0,0.73,-0.0650000000000001,-0.15476190476190518
TSLA,225.17,3.45,+70.70%,4.88,221.55,0.578,2023-06-16,225.0,7.3,216.67,3.85,-0.0652600000000003,-0.01891594202898554
TSLA,225.17,1.15,+52.75%,2.18,218.85,0.635,2023-06-16,220.0,5.0,216.67,3.85,-0.0654500000000001,-0.056913043478260886
AI,36.05,0.35,+30.43%,1.15,34.15,0.722,2023-06-09,34.5,0.7,33.0,0.35,-0.067,-0.1914285714285715
NVDA,379.74,1.05,+72.41%,1.45,376.45,0.5529999999999999,2023-06-16,377.5,8.85,375.0,7.8,-0.0675000000000001,-0.06428571428571442
ORCL,105.32,0.18,+21.95%,0.82,99.82,0.752,2023-06-16,100.0,1.24,99.0,1.06,-0.0679999999999999,-0.3777777777777777
MS,86.61,0.21,+26.58%,0.79,84.79,0.721,2023-06-16,85.0,0.63,84.0,0.42,-0.069,-0.3285714285714288
XOM,108.68,0.25,+33.33%,0.75,106.75,0.6809999999999999,2023-06-16,107.0,0.92,106.0,0.67,-0.069,-0.27600000000000025
ORCL,105.32,0.35,+53.85%,0.65,103.65,0.58,2023-06-16,104.0,2.56,103.0,2.21,-0.07,-0.20000000000000012
TSLA,225.17,2.8,+59.57%,4.7,219.7,0.617,2023-06-16,222.5,6.1,215.0,3.3,-0.0725000000000002,-0.025892857142857204
MS,86.61,0.31,+44.93%,0.69,85.69,0.616,2023-06-16,86.0,0.96,85.0,0.65,-0.0739999999999999,-0.2387096774193547
TSLA,225.17,0.2,+31.75%,0.63,217.3,0.667,2023-06-16,217.5,4.05,216.67,3.85,-0.0763899999999999,-0.3819499999999997
XOM,108.68,0.11,+12.36%,0.89,106.89,0.813,2023-06-09,107.0,0.25,106.0,0.14,-0.077,-0.7000000000000005
MRO,24.32,0.26,+35.14%,0.74,23.74,0.6629999999999999,2023-06-16,24.0,0.4,23.0,0.14,-0.077,-0.29615384615384643
PANW,219.16,0.7,+38.89%,1.8,216.8,0.6890000000000001,2023-06-09,217.5,1.42,215.0,0.72,-0.0774999999999999,-0.11071428571428563
AZN,73.26,0.15,+42.86%,0.35,72.85,0.545,2023-06-16,73.0,1.2,72.5,1.05,-0.0774999999999999,-0.5166666666666665
FCX,37.76,0.25,+33.33%,0.75,36.75,0.6709999999999999,2023-06-16,37.0,0.59,36.0,0.34,-0.079,-0.31600000000000034
NKE,107.47,0.34,+51.52%,0.66,106.66,0.578,2023-06-16,107.0,1.34,106.0,1.0,-0.082,-0.24117647058823546
CZR,48.43,0.34,+51.52%,0.66,47.66,0.578,2023-06-16,48.0,1.35,47.0,1.01,-0.082,-0.24117647058823546
XOM,108.68,0.24,+31.58%,0.76,107.76,0.6759999999999999,2023-06-09,108.0,0.5,107.0,0.26,-0.084,-0.3500000000000003
NVDA,379.74,2.5,+50.00%,5.0,370.0,0.655,2023-06-16,372.5,6.65,365.0,4.15,-0.0874999999999996,-0.03499999999999992
WFC,41.79,0.28,+38.89%,0.72,41.22,0.631,2023-06-16,41.5,0.52,40.5,0.24,-0.0889999999999999,-0.31785714285714267
NVDA,379.74,0.65,+35.14%,1.85,366.85,0.7020000000000001,2023-06-16,367.5,4.8,365.0,4.15,-0.0949999999999998,-0.14615384615384583
SQ,66.33,0.4,+25.00%,1.6,64.6,0.752,2023-06-09,65.0,0.58,63.0,0.18,-0.096,-0.24
C,47.99,0.25,+33.33%,0.75,47.25,0.653,2023-06-16,47.5,0.5,46.5,0.25,-0.0969999999999999,-0.3879999999999999
C,47.99,0.17,+20.48%,0.83,46.83,0.733,2023-06-16,47.0,0.34,46.0,0.17,-0.0969999999999999,-0.5705882352941176
TSLA,225.17,4.0,+66.67%,6.0,221.0,0.59,2023-06-16,225.0,7.3,215.0,3.3,-0.1,-0.025000000000000078
DAL,37.98,0.16,+19.05%,0.84,36.84,0.738,2023-06-16,37.0,0.31,36.0,0.15,-0.102,-0.6375
GM,36.2,0.45,+42.86%,1.05,35.55,0.631,2023-06-16,36.0,0.68,34.5,0.23,-0.1034999999999999,-0.23000000000000004
TCOM,34.06,0.35,+53.85%,0.65,33.65,0.545,2023-06-16,34.0,1.25,33.0,0.9,-0.1049999999999999,-0.2999999999999999
WMT,149.84,0.27,+36.99%,0.73,148.73,0.623,2023-06-16,149.0,0.95,148.0,0.68,-0.107,-0.3962962962962962
CCL,13.06,0.26,+35.14%,0.74,12.74,0.63,2023-06-16,13.0,0.34,12.0,0.08,-0.1099999999999999,-0.423076923076923
TSLA,225.17,0.48,+13.01%,3.69,206.19,0.858,2023-06-16,206.67,1.5,202.5,1.02,-0.11214,-0.23362500000000022
PDD,71.61,0.27,+36.99%,0.73,70.73,0.615,2023-06-09,71.0,0.64,70.0,0.37,-0.115,-0.4259259259259259
TSLA,225.17,1.53,+44.09%,3.47,220.97,0.6709999999999999,2023-06-09,222.5,2.7,217.5,1.17,-0.1150000000000004,-0.07516339869281077
JPM,140.77,0.28,+38.89%,0.72,139.72,0.603,2023-06-16,140.0,1.1,139.0,0.82,-0.1169999999999999,-0.41785714285714276
PDD,71.61,0.16,+19.05%,0.84,69.84,0.723,2023-06-09,70.0,0.36,69.0,0.2,-0.1169999999999999,-0.73125
AMD,118.84,2.53,+56.60%,4.47,115.47,0.621,2023-06-16,118.0,3.9,111.0,1.37,-0.123,-0.048616600790513845
TGTX,27.68,0.2,+25.00%,0.8,25.8,0.6759999999999999,2023-06-16,26.0,0.8,25.0,0.6,-0.124,-0.6200000000000003
JPM,140.77,0.19,+23.46%,0.81,139.81,0.6859999999999999,2023-06-09,140.0,0.39,139.0,0.2,-0.124,-0.6526315789473689
SHEL,58.13,0.1,+25.00%,0.4,57.9,0.5379999999999999,2023-06-16,58.0,0.8,57.5,0.7,-0.131,-1.3100000000000005
TCOM,34.06,0.7,+53.85%,1.3,33.3,0.583,2023-06-16,34.0,1.25,32.0,0.55,-0.134,-0.19142857142857153
NVDA,379.74,1.3,+35.14%,3.7,366.2,0.7120000000000001,2023-06-16,367.5,4.8,362.5,3.5,-0.1399999999999995,-0.10769230769230738
NVDA,379.74,4.7,+60.26%,7.8,372.8,0.612,2023-06-16,377.5,8.85,365.0,4.15,-0.1500000000000003,-0.03191489361702125
ORCL,105.32,0.89,+42.18%,2.11,102.11,0.653,2023-06-16,103.0,2.16,100.0,1.27,-0.1509999999999998,-0.1696629213483145
DIS,92.46,0.61,+43.88%,1.39,91.39,0.619,2023-06-16,92.0,1.15,90.0,0.54,-0.152,-0.24918032786885233
TSLA,225.17,0.96,+23.76%,4.04,211.54,0.7759999999999999,2023-06-16,212.5,2.61,207.5,1.65,-0.1600000000000004,-0.16666666666666718
TSLA,225.17,3.26,+55.16%,5.91,219.24,0.627,2023-06-16,222.5,6.1,213.33,2.84,-0.1604100000000001,-0.04920552147239278
XOM,108.68,0.44,+28.21%,1.56,106.56,0.698,2023-06-16,107.0,0.92,105.0,0.48,-0.1640000000000001,-0.37272727272727296
C,47.99,0.33,+28.21%,1.17,47.17,0.669,2023-06-16,47.5,0.5,46.0,0.17,-0.1664999999999999,-0.5045454545454542
WFC,41.79,0.36,+31.58%,1.14,41.14,0.649,2023-06-16,41.5,0.52,40.0,0.16,-0.1664999999999999,-0.4624999999999998
NFLX,400.53,0.8,+47.06%,1.7,396.7,0.613,2023-06-09,397.5,3.5,395.0,2.7,-0.1675,-0.20937499999999995
NKE,107.47,0.62,+44.93%,1.38,106.38,0.604,2023-06-16,107.0,1.34,105.0,0.72,-0.172,-0.27741935483870966
MS,86.61,0.54,+36.99%,1.46,85.46,0.644,2023-06-16,86.0,0.96,84.0,0.42,-0.172,-0.31851851851851837
BUD,55.19,0.1,+11.11%,0.9,53.9,0.722,2023-06-16,54.0,0.4,53.0,0.3,-0.178,-1.78
TSLA,225.17,2.68,+55.60%,4.82,222.32,0.618,2023-06-09,225.0,3.85,217.5,1.17,-0.185,-0.0690298507462686
XOM,108.68,0.17,+9.29%,1.83,106.83,0.821,2023-06-09,107.0,0.25,105.0,0.08,-0.188,-1.105882352941177
AMD,118.84,2.77,+52.96%,5.23,115.23,0.63,2023-06-16,118.0,3.9,110.0,1.13,-0.1899999999999999,-0.06859205776173288
NVDA,379.74,1.91,+34.17%,5.59,365.59,0.72,2023-06-16,367.5,4.8,360.0,2.89,-0.1900000000000001,-0.099476439790576
GM,36.2,0.52,+35.14%,1.48,35.48,0.644,2023-06-16,36.0,0.68,34.0,0.16,-0.192,-0.3692307692307691
NVDA,379.74,3.15,+45.99%,6.85,369.35,0.665,2023-06-16,372.5,6.65,362.5,3.5,-0.1999999999999997,-0.06349206349206342
TSLA,225.17,1.09,+23.00%,4.74,211.41,0.778,2023-06-16,212.5,2.61,206.67,1.52,-0.2042599999999997,-0.1873944954128439
NFLX,400.53,0.7,+38.89%,1.8,391.8,0.638,2023-06-16,392.5,5.85,390.0,5.15,-0.2049999999999999,-0.2928571428571429
TSLA,225.17,4.46,+61.86%,7.21,220.54,0.6,2023-06-16,225.0,7.3,213.33,2.84,-0.2080000000000006,-0.04663677130044852
ORCL,105.32,1.29,+47.60%,2.71,102.71,0.625,2023-06-16,104.0,2.56,100.0,1.27,-0.2099999999999998,-0.16279069767441862
TSLA,225.17,1.06,+26.90%,3.94,218.94,0.746,2023-06-09,220.0,1.79,215.0,0.73,-0.21,-0.19811320754716977
HD,300.16,0.72,+40.45%,1.78,296.78,0.625,2023-06-16,297.5,2.92,295.0,2.2,-0.2175,-0.3020833333333333
ROKU,70.14,0.86,+20.77%,4.14,64.14,0.782,2023-06-16,65.0,1.15,60.0,0.29,-0.2299999999999997,-0.26744186046511614
TSLA,225.17,0.7,+16.28%,4.3,216.8,0.8140000000000001,2023-06-09,217.5,1.15,212.5,0.45,-0.2299999999999997,-0.3285714285714283
AXP,171.77,0.63,+33.69%,1.87,169.37,0.6509999999999999,2023-06-16,170.0,1.63,167.5,1.0,-0.2425000000000002,-0.38492063492063544
XOM,108.68,0.36,+21.95%,1.64,107.64,0.6970000000000001,2023-06-09,108.0,0.5,106.0,0.14,-0.2459999999999998,-0.6833333333333329
WYNN,102.3,0.54,+27.55%,1.96,99.46,0.684,2023-06-16,100.0,1.31,97.5,0.77,-0.2499999999999998,-0.46296296296296263
HD,300.16,0.9,+56.25%,1.6,299.1,0.54,2023-06-16,300.0,3.9,297.5,3.0,-0.2499999999999999,-0.2777777777777777
ORCL,105.32,1.1,+37.93%,2.9,101.9,0.662,2023-06-16,103.0,2.16,99.0,1.06,-0.2519999999999998,-0.22909090909090885
IEP,26.8,0.5,+25.00%,2.0,24.5,0.698,2023-06-16,25.0,1.0,22.5,0.5,-0.2550000000000001,-0.5100000000000002
EOG,116.05,0.55,+44.00%,1.25,115.45,0.545,2023-06-16,116.0,1.85,114.2,1.3,-0.2689999999999999,-0.48909090909090885
LULU,352.73,0.9,+56.25%,1.6,351.6,0.532,2023-06-16,352.5,5.2,350.0,4.3,-0.2699999999999999,-0.29999999999999993
PDD,71.61,0.44,+28.21%,1.56,70.56,0.637,2023-06-09,71.0,0.64,69.0,0.2,-0.286,-0.6499999999999999
NFLX,400.53,1.54,+44.51%,3.46,395.96,0.634,2023-06-09,397.5,3.5,392.5,1.96,-0.2899999999999999,-0.1883116883116883
GM,36.2,0.57,+29.53%,1.93,35.43,0.654,2023-06-16,36.0,0.68,33.5,0.11,-0.2949999999999999,-0.5175438596491226
GS,336.53,0.38,+8.23%,4.62,324.62,0.862,2023-06-16,325.0,0.92,320.0,0.54,-0.31,-0.8157894736842105
LULU,352.73,0.7,+38.89%,1.8,349.3,0.596,2023-06-16,350.0,4.15,347.5,3.45,-0.3100000000000001,-0.44285714285714306
NVDA,379.74,3.76,+43.02%,8.74,368.74,0.674,2023-06-16,372.5,6.65,360.0,2.89,-0.3149999999999995,-0.08377659574468078
JPM,140.77,0.28,+16.28%,1.72,139.72,0.7020000000000001,2023-06-09,140.0,0.39,138.0,0.11,-0.3159999999999998,-1.128571428571428
NVDA,379.74,5.35,+55.44%,9.65,372.15,0.622,2023-06-16,377.5,8.85,362.5,3.5,-0.3200000000000003,-0.05981308411214961
TSLA,225.17,1.31,+21.16%,6.19,211.19,0.782,2023-06-16,212.5,2.61,205.0,1.3,-0.3249999999999997,-0.24809160305343497
ORCL,105.32,1.5,+42.86%,3.5,102.5,0.635,2023-06-16,104.0,2.56,99.0,1.06,-0.3249999999999998,-0.21666666666666667
