Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
UPS,176.29,0.48,+10.62%,4.52,159.52,0.878,2023-06-16,160.0,1.62,155.0,1.14,monthly,-12.999999999999991,-0.2708333333333332
SQ,61.0,1.07,+55.44%,1.93,58.93,0.6,2023-05-05,60.0,2.72,57.0,1.65,weekly,-13.0,-0.12149532710280365
AMZN,102.57,0.3,+42.86%,0.7,100.7,0.569,2023-05-05,101.0,3.4,100.0,3.1,weekly,-13.1,-0.43666666666666676
XOM,116.52,0.32,+47.06%,0.68,115.68,0.546,2023-05-12,116.0,2.6,115.0,2.28,weekly,-13.399999999999997,-0.41874999999999996
DIS,98.01,0.31,+44.93%,0.69,97.69,0.5489999999999999,2023-04-28,98.0,0.99,97.0,0.68,weekly,-14.100000000000003,-0.45483870967741946
NVDA,262.41,0.6,+31.58%,1.9,251.9,0.703,2023-05-05,252.5,4.0,250.0,3.4,weekly,-14.250000000000009,-0.2375000000000002
VZ,37.3,0.2,+25.00%,0.8,36.8,0.657,2023-05-05,37.0,0.33,36.0,0.13,weekly,-14.299999999999995,-0.7149999999999999
ALLY,25.58,0.25,+33.33%,0.75,24.75,0.603,2023-05-19,25.0,1.05,24.0,0.8,monthly,-14.700000000000005,-0.5880000000000002
AMZN,102.57,0.25,+33.33%,0.75,98.75,0.598,2023-06-16,99.0,4.3,98.0,4.05,monthly,-15.200000000000005,-0.6080000000000002
ATVI,86.74,0.59,+24.48%,2.41,81.41,0.752,2023-04-28,82.0,1.6,79.0,1.01,weekly,-15.4,-0.26101694915254253
CLF,15.27,0.59,+41.84%,1.41,14.41,0.622,2023-06-16,15.0,0.93,13.0,0.34,monthly,-16.6,-0.28135593220338984
WMT,151.57,0.46,+10.13%,4.54,139.54,0.8740000000000001,2023-06-16,140.0,1.21,135.0,0.75,monthly,-16.999999999999943,-0.36956521739130305
CLF,15.27,0.37,+22.70%,1.63,13.63,0.73,2023-06-16,14.0,0.57,12.0,0.2,monthly,-17.000000000000007,-0.45945945945945943
GME,19.0,0.09,+9.89%,0.91,18.41,0.735,2023-04-28,18.5,0.17,17.5,0.08,weekly,-17.5,-1.9444444444444449
ZM,63.05,0.64,+47.06%,1.36,61.36,0.5920000000000001,2023-05-19,62.0,2.32,60.0,1.68,monthly,-17.59999999999998,-0.27499999999999974
PYPL,71.78,0.59,+41.84%,1.41,70.41,0.617,2023-05-05,71.0,1.4,69.0,0.81,weekly,-17.6,-0.2983050847457627
GM,32.91,0.27,+21.95%,1.23,32.23,0.7020000000000001,2023-04-28,32.5,0.33,31.0,0.06,weekly,-17.69999999999999,-0.655555555555555
STLA,16.08,0.25,+33.33%,0.75,15.75,0.5670000000000001,2023-06-16,16.0,0.7,15.0,0.45,monthly,-18.299999999999997,-0.7319999999999999
CSCO,47.09,0.27,+36.99%,0.73,46.73,0.54,2023-05-26,47.0,1.29,46.0,1.02,weekly,-19.0,-0.7037037037037035
FRC,8.1,0.05,+11.11%,0.45,7.95,0.518,2023-04-28,8.0,1.3,7.5,1.25,weekly,-19.1,-3.8199999999999994
META,207.55,1.35,+36.99%,3.65,196.15,0.69,2023-04-28,197.5,4.95,192.5,3.6,weekly,-20.00000000000003,-0.14814814814814828
FRC,8.1,0.25,+33.33%,0.75,7.75,0.5429999999999999,2023-04-28,8.0,1.3,7.0,1.05,weekly,-20.70000000000001,-0.8280000000000004
MRK,116.53,0.43,+6.08%,7.07,104.57,0.915,2023-06-16,105.0,0.73,97.5,0.3,monthly,-20.74999999999998,-0.4825581395348832
SCHW,51.03,0.09,+4.71%,1.91,48.91,0.851,2023-04-28,49.0,0.23,47.0,0.14,weekly,-20.800000000000004,-2.3111111111111113
SCHW,51.03,0.52,+26.26%,1.98,46.98,0.7070000000000001,2023-06-16,47.5,1.71,45.0,1.19,monthly,-21.249999999999982,-0.4086538461538457
COIN,55.55,0.25,+33.33%,0.75,54.75,0.53,2023-05-05,55.0,3.85,54.0,3.6,weekly,-22.0,-0.88
MMM,104.37,0.12,+6.38%,1.88,101.88,0.83,2023-04-28,102.0,0.27,100.0,0.15,weekly,-22.000000000000007,-1.8333333333333341
UBER,29.59,0.37,+14.07%,2.63,26.63,0.8029999999999999,2023-05-05,27.0,0.5,24.0,0.13,weekly,-22.100000000000016,-0.5972972972972976
BX,86.43,0.85,+51.52%,1.65,84.15,0.5710000000000001,2023-06-16,85.0,4.55,82.5,3.7,monthly,-22.249999999999996,-0.2617647058823528
BA,202.19,0.75,+42.86%,1.75,199.25,0.608,2023-04-28,200.0,3.25,197.5,2.5,weekly,-23.000000000000007,-0.30666666666666675
PFE,39.33,0.41,+19.62%,2.09,37.09,0.743,2023-06-16,37.5,0.73,35.0,0.32,monthly,-23.25,-0.5670731707317073
MSFT,275.42,0.58,+13.12%,4.42,254.42,0.8370000000000001,2023-05-19,255.0,2.58,250.0,2.0,monthly,-23.499999999999964,-0.40517241379310276
UPS,176.29,0.91,+10.01%,9.09,159.09,0.885,2023-06-16,160.0,1.62,150.0,0.71,monthly,-24.0,-0.2637362637362636
GE,98.44,0.51,+34.23%,1.49,97.49,0.624,2023-04-28,98.0,0.94,96.0,0.43,weekly,-24.2,-0.4745098039215686
DB,10.28,0.15,+17.65%,0.85,9.85,0.606,2023-06-16,10.0,0.55,9.0,0.4,monthly,-24.4,-1.626666666666667
DIS,98.01,0.56,+12.61%,4.44,89.44,0.8390000000000001,2023-05-19,90.0,1.01,85.0,0.45,monthly,-24.49999999999997,-0.43749999999999944
SQ,61.0,1.62,+47.93%,3.38,58.38,0.627,2023-05-05,60.0,2.72,55.0,1.1,weekly,-24.5,-0.15123456790123452
TSLA,160.67,1.05,+46.05%,2.28,152.28,0.611,2023-06-16,153.33,8.5,150.0,7.45,monthly,-24.536999999999992,-0.23368571428571427
XOM,116.52,0.7,+16.28%,4.3,109.3,0.81,2023-05-19,110.0,1.27,105.0,0.57,monthly,-24.99999999999997,-0.357142857142857
ABBV,164.9,0.55,+28.21%,1.95,161.95,0.6779999999999999,2023-05-05,162.5,1.5,160.0,0.95,weekly,-25.50000000000001,-0.4636363636363637
PYPL,71.78,0.82,+37.61%,2.18,70.18,0.637,2023-05-05,71.0,1.4,68.0,0.58,weekly,-26.900000000000013,-0.32804878048780495
SCHW,51.03,0.74,+42.05%,1.76,49.26,0.5920000000000001,2023-06-16,50.0,2.53,47.5,1.79,monthly,-27.999999999999982,-0.3783783783783781
MSFT,275.42,0.84,+20.19%,4.16,259.16,0.775,2023-05-19,260.0,3.6,255.0,2.76,monthly,-28.499999999999982,-0.33928571428571425
MSFT,275.42,0.6,+13.64%,4.4,249.4,0.823,2023-06-16,250.0,3.7,245.0,3.1,monthly,-28.50000000000003,-0.4750000000000004
DDOG,62.69,1.65,+49.25%,3.35,58.35,0.612,2023-06-16,60.0,4.75,55.0,3.1,monthly,-28.999999999999982,-0.17575757575757578
TSLA,160.67,0.35,+16.28%,2.15,152.15,0.741,2023-05-05,152.5,2.14,150.0,1.79,weekly,-29.750000000000004,-0.8500000000000001
MMM,104.37,0.45,+29.03%,1.55,103.55,0.622,2023-04-28,104.0,0.81,102.0,0.36,weekly,-30.600000000000005,-0.6799999999999999
PEP,189.71,0.22,+9.65%,2.28,187.28,0.789,2023-04-28,187.5,0.4,185.0,0.18,weekly,-30.749999999999982,-1.397727272727272
ABNB,112.5,1.65,+49.25%,3.35,108.35,0.608,2023-05-19,110.0,4.8,105.0,3.15,monthly,-31.0,-0.18787878787878792
TSLA,160.67,0.57,+19.45%,2.93,151.93,0.746,2023-05-05,152.5,2.14,149.0,1.57,weekly,-31.90000000000001,-0.5596491228070177
XOM,116.52,1.48,+42.05%,3.52,113.52,0.64,2023-05-19,115.0,2.8,110.0,1.32,monthly,-32.0,-0.21621621621621614
FSLR,210.53,1.02,+25.63%,3.98,198.98,0.732,2023-04-28,200.0,3.5,195.0,2.48,weekly,-32.0,-0.3137254901960785
V,229.59,0.37,+7.99%,4.63,214.63,0.861,2023-05-19,215.0,1.38,210.0,1.01,monthly,-32.5,-0.8783783783783785
BA,202.19,0.82,+19.62%,4.18,189.18,0.77,2023-05-19,190.0,2.77,185.0,1.95,monthly,-32.999999999999986,-0.40243902439024376
META,207.55,0.13,+5.49%,2.37,187.37,0.815,2023-04-28,187.5,2.05,185.0,1.92,weekly,-33.250000000000014,-2.557692307692309
COST,503.17,0.37,+17.37%,2.13,497.13,0.7140000000000001,2023-04-28,497.5,2.04,495.0,1.67,weekly,-34.499999999999986,-0.9324324324324318
MMM,104.37,0.15,+5.26%,2.85,101.85,0.833,2023-04-28,102.0,0.27,99.0,0.12,weekly,-35.100000000000016,-2.3400000000000007
FRC,8.1,0.5,+33.33%,1.5,7.5,0.574,2023-04-28,8.0,1.3,6.0,0.8,weekly,-35.2,-0.7040000000000003
XOM,116.52,1.62,+47.93%,3.38,113.38,0.605,2023-06-16,115.0,4.1,110.0,2.48,monthly,-35.50000000000003,-0.21913580246913575
MDT,89.69,0.56,+28.87%,1.94,86.94,0.632,2023-06-16,87.5,2.02,85.0,1.46,monthly,-35.99999999999999,-0.6428571428571427
COIN,55.55,1.71,+51.98%,3.29,53.29,0.586,2023-05-05,55.0,3.85,50.0,2.14,weekly,-36.00000000000003,-0.2105263157894738
MCD,291.51,0.46,+22.55%,2.04,289.54,0.67,2023-04-28,290.0,1.15,287.5,0.69,weekly,-36.49999999999999,-0.793478260869565
MPC,123.15,1.55,+44.93%,3.45,118.45,0.616,2023-06-16,120.0,4.95,115.0,3.4,monthly,-36.99999999999999,-0.23870967741935487
FSLR,210.53,0.58,+13.12%,4.42,194.42,0.809,2023-04-28,195.0,2.19,190.0,1.61,weekly,-37.49999999999999,-0.6465517241379305
CRWD,122.15,1.8,+56.25%,3.2,118.2,0.564,2023-06-16,120.0,8.35,115.0,6.55,monthly,-38.000000000000014,-0.21111111111111125
FDX,225.47,0.67,+36.61%,1.83,224.33,0.58,2023-04-28,225.0,1.93,222.5,1.26,weekly,-38.000000000000014,-0.5671641791044777
GS,339.48,0.56,+28.87%,1.94,336.94,0.623,2023-04-28,337.5,2.21,335.0,1.65,weekly,-38.25,-0.6830357142857142
GE,98.44,0.66,+28.21%,2.34,97.34,0.643,2023-04-28,98.0,0.94,95.0,0.28,weekly,-41.1,-0.6227272727272725
NFLX,322.55,0.04,+1.63%,2.46,312.46,0.8170000000000001,2023-04-28,312.5,1.11,310.0,1.07,weekly,-41.74999999999999,-10.437499999999995
JNJ,165.18,0.53,+26.90%,1.97,164.47,0.618,2023-04-28,165.0,0.85,162.5,0.32,weekly,-42.50000000000001,-0.80188679245283
UBER,29.59,0.63,+18.69%,3.37,27.37,0.736,2023-05-05,28.0,0.76,24.0,0.13,weekly,-42.6,-0.6761904761904763
SNOW,135.48,1.35,+36.99%,3.65,128.65,0.643,2023-05-19,130.0,4.95,125.0,3.6,monthly,-43.5,-0.3222222222222221
TSLA,160.67,1.5,+42.86%,3.5,153.5,0.612,2023-06-02,155.0,7.35,150.0,5.85,weekly,-44.000000000000014,-0.2933333333333334
MMM,104.37,0.2,+5.26%,3.8,101.8,0.838,2023-04-28,102.0,0.27,98.0,0.07,weekly,-44.80000000000001,-2.2400000000000007
TSLA,160.67,0.7,+16.28%,4.3,144.3,0.7659999999999999,2023-05-26,145.0,3.5,140.0,2.8,weekly,-47.00000000000006,-0.6714285714285723
BA,202.19,0.99,+10.99%,9.01,184.01,0.852,2023-05-19,185.0,1.83,175.0,0.84,monthly,-49.000000000000014,-0.4949494949494951
BA,202.19,1.11,+28.53%,3.89,193.89,0.679,2023-05-19,195.0,4.05,190.0,2.94,monthly,-49.49999999999997,-0.4459459459459458
BA,202.19,1.0,+25.00%,4.0,189.0,0.701,2023-06-16,190.0,5.05,185.0,4.05,monthly,-49.50000000000003,-0.4950000000000002
ENPH,220.6,1.15,+29.87%,3.85,203.85,0.67,2023-05-19,205.0,8.65,200.0,7.5,monthly,-49.99999999999999,-0.43478260869565205
UBER,29.59,0.81,+21.95%,3.69,27.69,0.705,2023-05-05,28.5,0.94,24.0,0.13,weekly,-51.75000000000002,-0.638888888888889
NVDA,262.41,0.4,+19.05%,2.1,247.1,0.632,2023-06-16,247.5,11.6,245.0,11.2,monthly,-52.0,-1.3
MRK,116.53,1.35,+36.99%,3.65,113.65,0.624,2023-06-16,115.0,2.86,110.0,1.51,monthly,-53.000000000000014,-0.3925925925925925
ORCL,94.06,0.95,+23.46%,4.05,89.05,0.703,2023-06-16,90.0,2.07,85.0,1.12,monthly,-53.500000000000014,-0.5631578947368424
SCHW,51.03,1.34,+36.61%,3.66,48.66,0.623,2023-06-16,50.0,2.53,45.0,1.19,monthly,-54.5,-0.4067164179104477
MSFT,275.42,1.6,+19.05%,8.4,258.4,0.785,2023-05-19,260.0,3.6,250.0,2.0,monthly,-54.99999999999996,-0.34374999999999983
FDX,225.47,0.73,+7.87%,9.27,209.27,0.872,2023-05-19,210.0,1.39,200.0,0.66,monthly,-55.00000000000001,-0.7534246575342465
ENPH,220.6,3.8,+61.29%,6.2,216.2,0.565,2023-04-28,220.0,10.35,210.0,6.55,weekly,-55.00000000000006,-0.1447368421052634
UPS,176.29,1.36,+15.74%,8.64,163.64,0.8079999999999999,2023-06-16,165.0,2.5,155.0,1.14,monthly,-56.00000000000007,-0.41176470588235337
RTX,101.09,1.28,+34.41%,3.72,98.72,0.628,2023-06-16,100.0,2.45,95.0,1.17,monthly,-57.99999999999999,-0.45312500000000006
NVDA,262.41,0.45,+21.95%,2.05,257.05,0.585,2023-05-12,257.5,7.55,255.0,7.1,weekly,-58.74999999999999,-1.3055555555555556
ATVI,86.74,0.21,+9.17%,2.29,82.29,0.68,2023-05-19,82.5,1.72,80.0,1.51,monthly,-58.99999999999999,-2.809523809523809
JNJ,165.18,1.53,+44.09%,3.47,163.47,0.575,2023-06-16,165.0,3.45,160.0,1.92,monthly,-59.50000000000003,-0.38888888888888906
DDOG,62.69,2.95,+41.84%,7.05,57.05,0.645,2023-06-16,60.0,4.75,50.0,1.8,monthly,-59.99999999999997,-0.20338983050847445
PEP,189.71,0.93,+22.85%,4.07,184.07,0.6940000000000001,2023-06-16,185.0,2.38,180.0,1.45,monthly,-59.99999999999997,-0.6451612903225803
FSLR,210.53,3.55,+55.04%,6.45,206.45,0.585,2023-04-28,210.0,7.2,200.0,3.65,weekly,-60.00000000000003,-0.16901408450704236
FHN,17.59,0.75,+23.08%,3.25,15.25,0.662,2023-06-16,16.0,1.35,12.0,0.6,monthly,-60.19999999999999,-0.8026666666666664
ENPH,220.6,2.55,+34.23%,7.45,202.45,0.684,2023-05-19,205.0,8.65,195.0,6.1,monthly,-60.99999999999997,-0.23921568627450976
UBER,29.59,1.01,+25.31%,3.99,27.99,0.674,2023-05-05,29.0,1.14,24.0,0.13,weekly,-61.99999999999999,-0.6138613861386137
ABBV,164.9,0.95,+23.46%,4.05,159.05,0.684,2023-06-16,160.0,2.43,155.0,1.48,monthly,-62.99999999999997,-0.663157894736842
FSLR,210.53,1.89,+23.30%,8.11,198.11,0.748,2023-04-28,200.0,3.5,190.0,1.61,weekly,-63.00000000000003,-0.33333333333333326
UNP,194.75,0.95,+23.46%,4.05,189.05,0.682,2023-05-19,190.0,2.65,185.0,1.7,monthly,-63.99999999999999,-0.6736842105263156
BA,202.19,1.58,+18.76%,8.42,183.42,0.777,2023-06-16,185.0,3.8,175.0,2.22,monthly,-64.99999999999999,-0.41139240506329083
VLO,117.85,2.94,+41.64%,7.06,112.06,0.639,2023-06-16,115.0,5.35,105.0,2.41,monthly,-66.99999999999997,-0.2278911564625849
FHN,17.59,0.95,+23.46%,4.05,15.05,0.6759999999999999,2023-06-16,16.0,1.35,11.0,0.4,monthly,-67.00000000000003,-0.7052631578947373
DLR,97.64,1.05,+26.58%,3.95,93.95,0.647,2023-05-19,95.0,2.65,90.0,1.6,monthly,-71.5,-0.680952380952381
SNOW,135.48,3.21,+47.28%,6.79,131.79,0.607,2023-05-05,135.0,5.1,125.0,1.89,weekly,-72.00000000000003,-0.22429906542056077
MDT,89.69,1.01,+25.31%,3.99,86.49,0.652,2023-06-16,87.5,2.02,82.5,1.01,monthly,-73.0,-0.7227722772277227
UNH,491.92,0.46,+10.13%,4.54,484.54,0.762,2023-04-28,485.0,1.46,480.0,1.0,weekly,-73.0,-1.58695652173913
UNH,491.92,0.1,+4.17%,2.4,487.4,0.6679999999999999,2023-04-28,487.5,2.22,485.0,2.12,weekly,-73.00000000000003,-7.300000000000002
MMM,104.37,0.66,+19.76%,3.34,103.34,0.652,2023-04-28,104.0,0.81,100.0,0.15,weekly,-73.19999999999999,-1.1090909090909087
FDX,225.47,1.18,+30.89%,3.82,223.82,0.615,2023-04-28,225.0,1.93,220.0,0.75,weekly,-74.5,-0.6313559322033899
ATVI,86.74,0.87,+21.07%,4.13,83.13,0.6759999999999999,2023-04-28,84.0,1.88,79.0,1.01,weekly,-75.00000000000004,-0.8620689655172417
NVDA,262.41,0.05,+2.04%,2.45,242.45,0.6709999999999999,2023-06-16,242.5,9.35,240.0,9.3,monthly,-77.25000000000003,-15.450000000000005
ENPH,220.6,3.75,+33.33%,11.25,201.25,0.696,2023-05-19,205.0,8.65,190.0,4.9,monthly,-81.00000000000006,-0.2160000000000002
MSTR,290.91,0.32,+4.46%,7.18,269.68,0.845,2023-04-28,270.0,1.61,262.5,1.29,weekly,-84.25000000000003,-2.632812500000001
BA,202.19,1.31,+9.57%,13.69,183.69,0.856,2023-05-19,185.0,1.83,170.0,0.52,monthly,-85.00000000000003,-0.6488549618320612
TSLA,160.67,2.0,+25.00%,8.0,148.0,0.71,2023-05-26,150.0,4.8,140.0,2.8,weekly,-90.00000000000003,-0.4500000000000002
ATVI,86.74,1.03,+25.94%,3.97,83.97,0.613,2023-05-19,85.0,2.54,80.0,1.51,monthly,-90.5,-0.8786407766990291
BA,202.19,2.1,+26.58%,7.9,192.9,0.6990000000000001,2023-05-19,195.0,4.05,185.0,1.95,monthly,-90.99999999999991,-0.4333333333333332
WMT,151.57,1.33,+15.34%,8.67,143.67,0.7709999999999999,2023-06-16,145.0,2.08,135.0,0.75,monthly,-96.0000000000001,-0.7218045112781961
UPS,176.29,1.79,+13.55%,13.21,163.21,0.816,2023-06-16,165.0,2.5,150.0,0.71,monthly,-97.00000000000009,-0.5418994413407826
ORCL,94.06,1.75,+30.43%,5.75,90.75,0.636,2023-06-16,92.5,2.87,85.0,1.12,monthly,-98.0,-0.5599999999999999
UNH,491.92,1.22,+19.43%,6.28,486.28,0.706,2023-04-28,487.5,2.22,480.0,1.0,weekly,-98.50000000000004,-0.8073770491803282
MMM,104.37,0.69,+16.01%,4.31,103.31,0.657,2023-04-28,104.0,0.81,99.0,0.12,weekly,-102.49999999999996,-1.485507246376811
UNH,491.92,0.93,+22.85%,4.07,489.07,0.608,2023-04-28,490.0,3.05,485.0,2.12,weekly,-103.0,-1.1075268817204302
XOM,116.52,2.23,+28.70%,7.77,112.77,0.6729999999999999,2023-05-19,115.0,2.8,105.0,0.57,monthly,-104.00000000000009,-0.46636771300448454
BA,202.19,2.16,+16.82%,12.84,182.84,0.785,2023-06-16,185.0,3.8,170.0,1.64,monthly,-106.49999999999994,-0.49305555555555514
GS,339.48,1.42,+23.36%,6.08,336.08,0.6629999999999999,2023-04-28,337.5,2.21,330.0,0.79,weekly,-110.75000000000006,-0.7799295774647892
