Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask","Exp Type"
PYPL,74.27,0.34,+51.52%,0.66,73.66,56.3%,2023-05-05,74,1.36,73,1.02,weekly
SBUX,112.75,0.67,+50.38%,1.33,111.33,57.5%,2023-05-05,112,2.56,110,1.89,weekly
AMD,87.44,1.33,+49.81%,2.67,84.67,62.7%,2023-05-05,86,2.76,82,1.43,weekly
AMZN,109.82,0.65,+48.15%,1.35,106.35,61.5%,2023-05-05,107,3.35,105,2.7,weekly
AAPL,168.41,0.8,+47.06%,1.7,166.7,57.7%,2023-05-05,167.5,3,165,2.2,weekly
PFE,38.74,0.16,+47.06%,0.34,38.34,57.6%,2023-05-05,38.5,0.69,38,0.53,weekly
AMZN,109.82,1.27,+46.52%,2.73,105.73,63.6%,2023-05-05,107,3.35,103,2.08,weekly
AAPL,168.41,0.79,+46.20%,1.71,166.71,56.7%,2023-05-12,167.5,3.55,165,2.76,weekly
AAPL,168.41,1.55,+44.93%,3.45,165.95,61.0%,2023-05-05,167.5,3,162.5,1.45,weekly
TSLA,160.19,2.32,+44.79%,5.18,155.18,62.7%,2023-05-12,157.5,4.9,150,2.58,weekly
NFLX,325.85,3.08,+44.51%,6.92,321.92,59.8%,2023-05-05,325,5.7,315,2.62,weekly
RIOT,11.84,0.46,+44.23%,1.04,11.04,65.3%,2023-05-05,11.5,0.65,10,0.19,weekly
AAPL,168.41,1.52,+43.68%,3.48,165.98,59.5%,2023-05-12,167.5,3.55,162.5,2.03,weekly
AMZN,109.82,1.8,+42.86%,4.2,105.2,65.3%,2023-05-05,107,3.35,101,1.55,weekly
RUN,21.35,0.15,+42.86%,0.35,20.35,60.6%,2023-05-05,20.5,1.13,20,0.98,weekly
DIS,99.93,0.3,+42.86%,0.7,98.7,62.2%,2023-05-05,99,1.11,98,0.81,weekly
MARA,10.06,0.15,+42.86%,0.35,9.35,64.6%,2023-05-05,9.5,0.47,9,0.32,weekly
PINS,27.27,0.45,+42.86%,1.05,26.05,63.9%,2023-05-05,26.5,1.02,25,0.57,weekly
PYPL,74.27,0.3,+42.86%,0.7,72.7,58.3%,2023-05-12,73,2.3,72,2,weekly
MARA,10.06,0.6,+42.86%,1.4,9.4,63.6%,2023-05-05,10,0.72,8,0.12,weekly
AMZN,109.82,1.5,+42.86%,3.5,105.5,64.3%,2023-05-05,107,3.35,102,1.85,weekly
NVDA,272.26,0.75,+42.86%,1.75,266.75,63.3%,2023-05-05,267.5,4.4,265,3.65,weekly
AMZN,109.82,2.05,+41.41%,4.95,104.95,66.1%,2023-05-05,107,3.35,100,1.3,weekly
AMZN,109.82,1.7,+39.53%,4.3,106.3,60.8%,2023-05-12,108,3.9,102,2.2,weekly
TSLA,160.19,2.39,+39.12%,6.11,155.11,62.9%,2023-05-12,157.5,4.9,149,2.51,weekly
NFLX,325.85,0.7,+38.89%,1.8,321.8,60.1%,2023-05-05,322.5,4.7,320,4,weekly
PBR,11.5,0.14,+38.89%,0.36,11.36,53.9%,2023-05-05,11.5,0.94,11,0.8,weekly
MU,61.9,0.28,+38.89%,0.72,60.72,63.8%,2023-05-05,61,0.91,60,0.63,weekly
CVNA,7.34,0.42,+38.89%,1.08,6.58,67.3%,2023-05-05,7,0.52,5.5,0.1,weekly
AMD,87.44,0.28,+38.89%,0.72,84.72,62.5%,2023-05-05,85,2.34,84,2.06,weekly
NFLX,325.85,2.08,+38.38%,5.42,320.42,63.4%,2023-05-05,322.5,4.7,315,2.62,weekly
ABNB,115.25,0.83,+38.25%,2.17,113.17,62.3%,2023-05-05,114,2.01,111,1.18,weekly
BA,206.04,1.38,+38.12%,3.62,203.62,61.2%,2023-05-05,205,2.75,200,1.37,weekly
AMZN,109.82,0.55,+37.93%,1.45,104.45,67.6%,2023-05-05,105,2.63,103,2.08,weekly
AAPL,168.41,2.06,+37.87%,5.44,165.44,61.6%,2023-05-12,167.5,3.55,160,1.49,weekly
AMZN,109.82,0.82,+37.61%,2.18,105.18,65.3%,2023-05-05,106,2.9,103,2.08,weekly
AAPL,168.41,2.04,+37.36%,5.46,165.46,63.2%,2023-05-05,167.5,3,160,0.96,weekly
MARA,10.06,0.27,+36.99%,0.73,9.23,67.0%,2023-05-05,9.5,0.47,8.5,0.2,weekly
AMZN,109.82,1.35,+36.99%,3.65,104.65,67.0%,2023-05-05,106,2.9,101,1.55,weekly
AMZN,109.82,1.08,+36.99%,2.92,103.92,69.3%,2023-05-05,105,2.63,101,1.55,weekly
AMZN,109.82,1.6,+36.36%,4.4,104.4,67.8%,2023-05-05,106,2.9,100,1.3,weekly
AMZN,109.82,1.33,+36.24%,3.67,103.67,70.1%,2023-05-05,105,2.63,100,1.3,weekly
TSLA,160.19,3.32,+36.17%,9.18,154.18,65.2%,2023-05-12,157.5,4.9,145,1.58,weekly
ABNB,115.25,1.05,+35.59%,2.95,112.95,63.6%,2023-05-05,114,2.01,110,0.96,weekly
AMZN,109.82,1.05,+35.59%,2.95,104.95,66.1%,2023-05-05,106,2.9,102,1.85,weekly
AAPL,168.41,0.65,+35.14%,1.85,164.35,67.9%,2023-05-05,165,2.1,162.5,1.45,weekly
PINS,27.27,0.13,+35.14%,0.37,26.37,60.3%,2023-05-05,26.5,1.02,26,0.89,weekly
AMZN,109.82,0.78,+35.14%,2.22,104.22,68.4%,2023-05-05,105,2.63,102,1.85,weekly
RIOT,11.84,0.13,+35.14%,0.37,10.87,68.5%,2023-05-05,11,0.44,10.5,0.31,weekly
COIN,54.17,1.29,+34.77%,3.71,48.71,68.2%,2023-05-12,50,3,45,1.71,weekly
LCID,8.17,0.38,+33.93%,1.12,7.62,67.2%,2023-05-05,8,0.45,6.5,0.07,weekly
GOOGL,107.59,0.25,+33.33%,0.75,105.75,65.3%,2023-05-05,106,1.18,105,0.93,weekly
AMZN,109.82,0.25,+33.33%,0.75,106.75,60.2%,2023-05-05,107,3.35,106,3.1,weekly
RIOT,11.84,0.25,+33.33%,0.75,10.75,70.7%,2023-05-05,11,0.44,10,0.19,weekly
AMZN,109.82,2,+33.33%,6,106,61.7%,2023-05-12,108,3.9,100,1.9,weekly
PINS,27.27,0.25,+33.33%,0.75,25.75,67.2%,2023-05-05,26,0.82,25,0.57,weekly
SQ,60.58,0.5,+33.33%,1.5,56.5,71.1%,2023-05-05,57,1.5,55,1,weekly
AAPL,168.41,2.48,+32.98%,7.52,165.02,63.2%,2023-05-12,167.5,3.55,157.5,1.07,weekly
GOOGL,107.59,0.49,+32.45%,1.51,105.51,67.2%,2023-05-05,106,1.18,104,0.69,weekly
AMZN,109.82,1.95,+32.23%,6.05,105.05,65.7%,2023-05-05,107,3.35,99,1.4,weekly
GOOG,108.37,0.73,+32.16%,2.27,107.27,56.8%,2023-05-12,108,2.05,105,1.32,weekly
SQ,60.58,0.24,+31.58%,0.76,56.76,69.8%,2023-05-05,57,1.5,56,1.26,weekly
FSR,6.54,0.12,+31.58%,0.38,5.88,71.0%,2023-05-05,6,0.27,5.5,0.15,weekly
MO,47.19,0.12,+31.58%,0.38,46.88,61.8%,2023-05-05,47,0.3,46.5,0.18,weekly
LCID,8.17,0.12,+31.58%,0.38,7.38,74.2%,2023-05-05,7.5,0.23,7,0.11,weekly
AAPL,168.41,2.38,+31.23%,7.62,165.12,64.6%,2023-05-05,167.5,3,157.5,0.62,weekly
AMZN,109.82,0.95,+31.15%,3.05,103.05,71.9%,2023-05-05,104,2.25,100,1.3,weekly
NFLX,325.85,1.18,+30.89%,3.82,318.82,67.2%,2023-05-05,320,3.8,315,2.62,weekly
AMZN,109.82,0.7,+30.43%,2.3,103.3,71.2%,2023-05-05,104,2.25,101,1.55,weekly
MARA,10.06,0.35,+30.43%,1.15,9.15,68.6%,2023-05-05,9.5,0.47,8,0.12,weekly
SCHW,51.73,0.46,+29.87%,1.54,50.54,66.7%,2023-05-05,51,0.78,49,0.32,weekly
JPM,137.05,0.23,+29.87%,0.77,135.77,62.6%,2023-05-05,136,1.14,135,0.91,weekly
SCHW,51.73,0.23,+29.87%,0.77,50.77,63.6%,2023-05-05,51,0.78,50,0.55,weekly
AAPL,168.41,1.14,+29.53%,3.86,163.86,69.9%,2023-05-05,165,2.1,160,0.96,weekly
TSLA,160.19,3.96,+29.25%,13.54,153.54,66.8%,2023-05-12,157.5,4.9,140,0.94,weekly
GOOGL,107.59,0.67,+28.76%,2.33,105.33,68.6%,2023-05-05,106,1.18,103,0.51,weekly
MPW,8.53,0.11,+28.21%,0.39,8.39,57.6%,2023-05-05,8.5,0.26,8,0.15,weekly
NVDA,272.26,0.55,+28.21%,1.95,261.95,68.0%,2023-05-12,262.5,4.8,260,4.25,weekly
RIVN,12.67,0.11,+28.21%,0.39,11.89,71.2%,2023-05-05,12,0.29,11.5,0.18,weekly
AMZN,109.82,1.5,+27.27%,5.5,106.5,60.2%,2023-05-12,108,3.9,101,2.4,weekly
AMZN,109.82,0.64,+27.12%,2.36,102.36,74.0%,2023-05-05,103,1.94,100,1.3,weekly
MSFT,304.83,1.04,+26.26%,3.96,298.96,70.4%,2023-05-05,300,2.43,295,1.39,weekly
UBER,29.7,0.41,+25.79%,1.59,27.59,73.2%,2023-05-05,28,0.69,26,0.28,weekly
MSFT,304.83,0.51,+25.63%,1.99,299.49,68.7%,2023-05-05,300,2.43,297.5,1.92,weekly
AMZN,109.82,0.4,+25.00%,1.6,103.6,70.3%,2023-05-05,104,2.25,102,1.85,weekly
PACW,10.85,0.1,+25.00%,0.4,10.4,60.3%,2023-05-05,10.5,0.5,10,0.4,weekly
GOOG,108.37,0.2,+25.00%,0.8,105.8,71.0%,2023-05-05,106,0.95,105,0.75,weekly
ROKU,57.01,0.2,+25.00%,0.8,53.8,73.0%,2023-05-05,54,0.92,53,0.72,weekly
AMZN,109.82,0.2,+25.00%,0.8,105.8,63.3%,2023-05-05,106,2.9,105,2.7,weekly
GOOGL,107.59,0.8,+25.00%,3.2,105.2,69.6%,2023-05-05,106,1.18,102,0.38,weekly
AMZN,109.82,0.39,+24.22%,1.61,102.61,73.2%,2023-05-05,103,1.94,101,1.55,weekly
GOOGL,107.59,0.19,+23.46%,0.81,104.81,72.5%,2023-05-05,105,0.88,104,0.69,weekly
WMT,151.38,0.19,+23.46%,0.81,148.81,72.7%,2023-05-12,149,0.94,148,0.75,weekly
MSFT,304.83,1.4,+22.95%,6.1,298.6,71.6%,2023-05-05,300,2.43,292.5,1.03,weekly
GOOG,108.37,0.37,+22.70%,1.63,105.63,72.2%,2023-05-05,106,0.95,104,0.58,weekly
XOM,116.83,0.37,+22.70%,1.63,113.63,72.0%,2023-05-05,114,1.06,112,0.69,weekly
GOOGL,107.59,0.74,+22.70%,3.26,105.26,64.1%,2023-05-12,106,1.55,102,0.81,weekly
GOOGL,107.59,0.37,+22.70%,1.63,104.63,73.8%,2023-05-05,105,0.88,103,0.51,weekly
GOOGL,107.59,0.36,+21.95%,1.64,104.64,67.7%,2023-05-12,105,1.37,103,1.01,weekly
GOOGL,107.59,0.9,+21.95%,4.1,105.1,65.1%,2023-05-12,106,1.55,101,0.65,weekly
XOM,116.83,0.18,+21.95%,0.82,115.82,55.8%,2023-05-12,116,2.18,115,2,weekly
GOOGL,107.59,0.54,+21.95%,2.46,105.46,62.9%,2023-05-12,106,1.55,103,1.01,weekly
GOOGL,107.59,0.89,+21.65%,4.11,105.11,70.3%,2023-05-05,106,1.18,101,0.29,weekly
GOOG,108.37,0.53,+21.46%,2.47,105.47,73.4%,2023-05-05,106,0.95,103,0.42,weekly
UBER,29.7,0.26,+20.97%,1.24,27.24,76.6%,2023-05-05,27.5,0.54,26,0.28,weekly
UBER,29.7,0.52,+20.97%,2.48,27.48,74.3%,2023-05-05,28,0.69,25,0.17,weekly
GOOGL,107.59,1.03,+20.72%,4.97,104.97,65.8%,2023-05-12,106,1.55,100,0.52,weekly
AMZN,109.82,0.17,+20.48%,0.83,103.83,69.6%,2023-05-05,104,2.25,103,2.08,weekly
MPW,8.53,0.17,+20.48%,0.83,8.33,60.9%,2023-05-05,8.5,0.26,7.5,0.09,weekly
UPS,177.76,0.41,+19.62%,2.09,174.59,73.5%,2023-05-05,175,0.97,172.5,0.56,weekly
MSFT,304.83,1.63,+19.47%,8.37,298.37,72.3%,2023-05-05,300,2.43,290,0.8,weekly
UBER,29.7,0.16,+19.05%,0.84,26.84,80.2%,2023-05-05,27,0.44,26,0.28,weekly
SNOW,148.77,0.8,+19.05%,4.2,139.2,77.8%,2023-05-05,140,1.83,135,1.03,weekly
LCID,8.17,0.16,+19.05%,0.84,7.34,75.3%,2023-05-05,7.5,0.23,6.5,0.07,weekly
AMZN,109.82,0.46,+18.11%,2.54,106.54,60.9%,2023-05-05,107,3.35,104,2.89,weekly
AMZN,109.82,0.6,+17.65%,3.4,107.4,57.5%,2023-05-12,108,3.9,104,3.3,weekly
MSFT,304.83,1.86,+17.48%,10.64,298.14,73.0%,2023-05-05,300,2.43,287.5,0.57,weekly
MSFT,304.83,0.37,+17.37%,2.13,297.13,76.0%,2023-05-05,297.5,1.76,295,1.39,weekly
UBER,29.7,0.37,+17.37%,2.13,27.13,77.6%,2023-05-05,27.5,0.54,25,0.17,weekly
MSFT,304.83,0.73,+17.10%,4.27,296.77,77.0%,2023-05-05,297.5,1.76,292.5,1.03,weekly
GOOGL,107.59,0.14,+16.28%,0.86,101.86,81.7%,2023-05-12,102,0.79,101,0.65,weekly
GOOG,108.37,0.55,+15.94%,3.45,107.45,55.7%,2023-05-12,108,2.05,104,1.5,weekly
GOOGL,107.59,0.27,+15.61%,1.73,101.73,82.3%,2023-05-12,102,0.79,100,0.52,weekly
UBER,29.7,0.27,+15.61%,1.73,26.73,81.2%,2023-05-05,27,0.44,25,0.17,weekly
MSFT,304.83,1.99,+15.30%,13.01,298.01,73.4%,2023-05-05,300,2.43,285,0.44,weekly
MSFT,304.83,0.96,+14.68%,6.54,296.54,77.7%,2023-05-05,297.5,1.76,290,0.8,weekly
XOM,116.83,0.12,+13.64%,0.88,112.88,76.5%,2023-05-05,113,0.81,112,0.69,weekly
MSFT,304.83,2.09,+13.56%,15.41,297.91,73.7%,2023-05-05,300,2.43,282.5,0.34,weekly
MSFT,304.83,0.56,+12.61%,4.44,294.44,76.9%,2023-05-12,295,2.25,290,1.69,weekly
MSFT,304.83,1.1,+12.36%,8.9,293.9,78.1%,2023-05-12,295,2.25,285,1.15,weekly
MSFT,304.83,2.17,+12.17%,17.83,297.83,73.9%,2023-05-05,300,2.43,280,0.26,weekly
TSLA,160.19,0.32,+11.94%,2.68,147.68,87.0%,2023-05-05,148,0.98,145,0.66,weekly
MSFT,304.83,1.32,+11.81%,11.18,296.18,78.7%,2023-05-05,297.5,1.76,285,0.44,weekly
MSFT,304.83,2.23,+11.00%,20.27,297.77,74.1%,2023-05-05,300,2.43,277.5,0.2,weekly
MSFT,304.83,1.43,+10.54%,13.57,293.57,78.8%,2023-05-12,295,2.25,280,0.82,weekly
TSLA,160.19,0.19,+10.50%,1.81,146.81,88.7%,2023-05-05,147,0.85,145,0.66,weekly
MSFT,304.83,1.42,+10.46%,13.58,296.08,78.9%,2023-05-05,297.5,1.76,282.5,0.34,weekly
MSFT,304.83,2.26,+9.94%,22.74,297.74,74.2%,2023-05-05,300,2.43,275,0.17,weekly
VZ,38.79,0.09,+9.89%,0.91,37.91,79.3%,2023-05-05,38,0.15,37,0.06,weekly
AMZN,109.82,0.09,+9.89%,0.91,102.91,72.4%,2023-05-05,103,1.94,102,1.85,weekly
MSFT,304.83,1.78,+9.77%,18.22,293.22,79.5%,2023-05-12,295,2.25,275,0.47,weekly
MSFT,304.83,1.5,+9.38%,16,296,79.2%,2023-05-05,297.5,1.76,280,0.26,weekly
TSLA,160.19,0.08,+8.70%,0.92,145.92,90.2%,2023-05-05,146,0.74,145,0.66,weekly
MSFT,304.83,1.56,+8.46%,18.44,295.94,79.3%,2023-05-05,297.5,1.76,277.5,0.2,weekly
MSFT,304.83,1.04,+7.45%,13.96,293.96,84.2%,2023-05-05,295,1.3,280,0.26,weekly
MSFT,304.83,0.68,+7.30%,9.32,289.32,86.6%,2023-05-12,290,1.5,280,0.82,weekly
USB,32.57,0.1,+7.14%,1.4,31.4,71.8%,2023-05-05,31.5,0.35,30,0.25,weekly
MSFT,304.83,0.4,+5.63%,7.1,292.1,88.1%,2023-05-05,292.5,0.84,285,0.44,weekly
META,238.56,0.24,+5.04%,4.76,219.76,93.6%,2023-05-05,220,0.62,215,0.38,weekly
MSFT,304.83,0.58,+4.87%,11.92,291.92,88.4%,2023-05-05,292.5,0.84,280,0.26,weekly
MSFT,304.83,0.45,+4.71%,9.55,289.55,92.2%,2023-05-05,290,0.71,280,0.26,weekly
SBUX,112.75,0.09,+4.71%,1.91,101.91,93.4%,2023-05-05,102,0.38,100,0.29,weekly
META,238.56,0.31,+4.31%,7.19,219.69,93.7%,2023-05-05,220,0.62,212.5,0.31,weekly
VZ,38.79,0.02,+4.17%,0.48,37.48,88.9%,2023-05-05,37.5,0.08,37,0.06,weekly
NVDA,272.26,0.1,+4.17%,2.4,269.9,54.2%,2023-05-12,270,7.3,267.5,7.2,weekly
MSFT,304.83,0.3,+4.17%,7.2,282.2,94.9%,2023-05-12,282.5,0.77,275,0.47,weekly
BA,206.04,0.1,+4.17%,2.4,192.4,95.0%,2023-05-05,192.5,0.32,190,0.22,weekly
MSFT,304.83,0.19,+3.95%,4.81,287.31,94.9%,2023-05-05,287.5,0.53,282.5,0.34,weekly
META,238.56,0.37,+3.84%,9.63,219.63,93.7%,2023-05-05,220,0.62,210,0.25,weekly
MSFT,304.83,0.09,+3.73%,2.41,287.41,94.8%,2023-05-05,287.5,0.53,285,0.44,weekly
MSFT,304.83,0.27,+3.73%,7.23,287.23,95.0%,2023-05-05,287.5,0.53,280,0.26,weekly
MSFT,304.83,0.43,+3.56%,12.07,282.07,95.0%,2023-05-12,282.5,0.77,270,0.34,weekly
META,238.56,0.42,+3.48%,12.08,219.58,93.8%,2023-05-05,220,0.62,207.5,0.2,weekly
MSFT,304.83,0.33,+3.41%,9.67,287.17,95.0%,2023-05-05,287.5,0.53,277.5,0.2,weekly
META,238.56,0.46,+3.16%,14.54,219.54,93.8%,2023-05-05,220,0.62,205,0.16,weekly
MSFT,304.83,0.52,+3.06%,16.98,281.98,95.1%,2023-05-12,282.5,0.77,265,0.25,weekly
MSFT,304.83,0.14,+2.88%,4.86,284.86,92.5%,2023-05-12,285,0.96,280,0.82,weekly
MSFT,304.83,0.14,+2.88%,4.86,284.86,96.9%,2023-05-05,285,0.4,280,0.26,weekly
META,238.56,0.47,+2.76%,17.03,219.53,93.8%,2023-05-05,220,0.62,202.5,0.15,weekly
META,238.56,0.5,+2.56%,19.5,219.5,93.9%,2023-05-05,220,0.62,200,0.12,weekly
META,238.56,0.51,+2.32%,21.99,219.49,93.9%,2023-05-05,220,0.62,197.5,0.11,weekly
META,238.56,0.11,+2.25%,4.89,214.89,97.4%,2023-05-05,215,0.36,210,0.25,weekly
META,238.56,0.16,+2.18%,7.34,214.84,97.4%,2023-05-05,215,0.36,207.5,0.2,weekly
META,238.56,0.52,+2.12%,24.48,219.48,93.9%,2023-05-05,220,0.62,195,0.1,weekly
MSFT,304.83,0.05,+2.04%,2.45,282.45,98.2%,2023-05-05,282.5,0.31,280,0.26,weekly
META,238.56,0.2,+2.04%,9.8,214.8,97.4%,2023-05-05,215,0.36,205,0.16,weekly
META,238.56,0.05,+2.04%,2.45,214.95,97.3%,2023-05-05,215,0.36,212.5,0.31,weekly
MSFT,304.83,0.04,+1.63%,2.46,292.46,87.4%,2023-05-05,292.5,0.84,290,0.8,weekly
XOM,116.83,0.01,+1.01%,0.99,108.99,92.7%,2023-05-05,109,0.26,108,0.25,weekly
"Downloaded from Barchart.com as of 04-28-2023 05:14am CDT"
