Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask","Exp Type"
DIS,92.31,0.29,+40.85%,0.71,90.71,64.4%,2023-05-19,91,1.17,90,0.88,monthly
AMD,98.25,2.02,+40.56%,4.98,95.98,63.5%,2023-05-19,98,2.51,91,0.49,monthly
NFLX,333.35,1.44,+40.45%,3.56,328.56,62.2%,2023-05-19,330,4.2,325,2.76,monthly
UPST,18.67,1,+40.00%,2.5,17.5,65.5%,2023-05-19,18.5,1.15,15,0.15,monthly
ENPH,161.61,0.71,+39.66%,1.79,159.29,67.1%,2023-05-12,160,1.53,157.5,0.82,weekly
AMZN,111.76,0.85,+39.53%,2.15,110.15,62.2%,2023-05-19,111,1.57,108,0.72,monthly
AMD,98.25,1.41,+39.28%,3.59,95.59,65.7%,2023-05-19,97,2.05,92,0.64,monthly
META,236.68,0.68,+37.36%,1.82,234.32,68.0%,2023-05-12,235,1.41,232.5,0.73,weekly
NFLX,333.35,2.02,+36.86%,5.48,327.98,63.7%,2023-05-19,330,4.2,322.5,2.18,monthly
AMD,98.25,2.13,+36.29%,5.87,95.87,64.1%,2023-05-19,98,2.51,90,0.38,monthly
TTD,64.38,1.32,+35.87%,3.68,62.68,66.8%,2023-05-12,64,1.66,59,0.34,weekly
AFRM,12.78,0.26,+35.14%,0.74,12.24,61.5%,2023-05-19,12.5,0.46,11.5,0.2,monthly
AMD,98.25,1.04,+35.14%,2.96,96.96,65.5%,2023-05-12,98,1.22,94,0.18,weekly
AMD,98.25,1.56,+35.14%,4.44,95.44,66.6%,2023-05-19,97,2.05,91,0.49,monthly
AMZN,111.76,1.03,+34.68%,2.97,109.97,63.5%,2023-05-19,111,1.57,107,0.54,monthly
NFLX,333.35,1.26,+33.69%,3.74,331.24,62.2%,2023-05-12,332.5,1.94,327.5,0.68,weekly
UPST,18.67,0.75,+33.33%,2.25,17.25,68.7%,2023-05-19,18,0.9,15,0.15,monthly
COIN,61.87,0.25,+33.33%,0.75,60.75,62.5%,2023-05-12,61,0.89,60,0.64,weekly
AMD,98.25,0.48,+31.58%,1.52,96.52,70.4%,2023-05-12,97,0.79,95,0.31,weekly
GOOGL,117.04,0.48,+31.58%,1.52,114.52,68.6%,2023-05-19,115,1.1,113,0.62,monthly
AMD,98.25,1.67,+31.33%,5.33,95.33,67.2%,2023-05-19,97,2.05,90,0.38,monthly
TTD,64.38,1.43,+31.29%,4.57,62.57,67.8%,2023-05-12,64,1.66,58,0.23,weekly
BABA,86.82,0.71,+31.00%,2.29,82.29,73.3%,2023-05-19,83,1.39,80,0.68,monthly
AMZN,111.76,1.16,+30.21%,3.84,109.84,64.5%,2023-05-19,111,1.57,106,0.41,monthly
COIN,61.87,0.46,+29.87%,1.54,60.54,64.8%,2023-05-12,61,0.89,59,0.43,weekly
AMZN,111.76,0.23,+29.87%,0.77,110.77,66.1%,2023-05-12,111,0.54,110,0.31,weekly
JD,37.37,0.23,+29.87%,0.77,36.77,66.0%,2023-05-12,37,0.4,36,0.17,weekly
SNOW,170.24,1.14,+29.53%,3.86,163.86,70.7%,2023-05-19,165,2.53,160,1.39,monthly
TTD,64.38,0.68,+29.31%,2.32,62.32,70.1%,2023-05-12,63,1.15,60,0.47,weekly
DDOG,86.05,0.45,+29.03%,1.55,84.55,68.5%,2023-05-12,85,0.92,83,0.47,weekly
TTD,64.38,1.52,+27.74%,5.48,62.48,68.7%,2023-05-12,64,1.66,57,0.14,weekly
GOOGL,117.04,0.64,+27.12%,2.36,114.36,69.7%,2023-05-19,115,1.1,112,0.46,monthly
AMZN,111.76,1.26,+26.58%,4.74,109.74,65.2%,2023-05-19,111,1.57,105,0.31,monthly
META,236.68,1.05,+26.58%,3.95,233.95,70.5%,2023-05-12,235,1.41,230,0.36,weekly
TTD,64.38,0.42,+26.58%,1.58,62.58,67.8%,2023-05-12,63,1.15,61,0.73,weekly
NFLX,333.35,1.57,+26.48%,5.93,330.93,63.9%,2023-05-12,332.5,1.94,325,0.37,weekly
AMZN,111.76,0.83,+26.18%,3.17,109.17,69.2%,2023-05-19,110,1.24,106,0.41,monthly
BABA,86.82,0.41,+25.79%,1.59,81.59,76.4%,2023-05-19,82,1.09,80,0.68,monthly
COIN,61.87,0.61,+25.52%,2.39,60.39,66.4%,2023-05-12,61,0.89,58,0.28,weekly
TTD,64.38,0.81,+25.39%,3.19,62.19,71.3%,2023-05-12,63,1.15,59,0.34,weekly
TTD,64.38,0.2,+25.00%,0.8,62.8,65.7%,2023-05-12,63,1.15,62,0.95,weekly
WAL,28.66,0.2,+25.00%,0.8,27.8,61.2%,2023-05-12,28,1.35,27,1.15,weekly
JD,37.37,0.3,+25.00%,1.2,36.7,67.7%,2023-05-12,37,0.4,35.5,0.1,weekly
TTD,64.38,1.57,+24.42%,6.43,62.43,69.1%,2023-05-12,64,1.66,56,0.09,weekly
SNOW,170.24,0.49,+24.38%,2.01,167.01,72.1%,2023-05-12,167.5,1.11,165,0.62,weekly
AMZN,111.76,1.33,+23.46%,5.67,109.67,65.7%,2023-05-19,111,1.57,104,0.24,monthly
U,31.71,0.38,+23.46%,1.62,29.62,74.8%,2023-05-19,30,0.56,28,0.18,monthly
GOOGL,117.04,0.75,+23.08%,3.25,114.25,70.5%,2023-05-19,115,1.1,111,0.35,monthly
AMZN,111.76,0.93,+22.85%,4.07,109.07,69.9%,2023-05-19,110,1.24,105,0.31,monthly
TTD,64.38,0.37,+22.70%,1.63,61.63,76.1%,2023-05-12,62,0.84,60,0.47,weekly
TTD,64.38,0.92,+22.55%,4.08,62.08,72.3%,2023-05-12,63,1.15,58,0.23,weekly
AMZN,111.76,0.36,+21.95%,1.64,110.64,68.1%,2023-05-12,111,0.54,109,0.18,weekly
AMD,98.25,0.18,+21.95%,0.82,95.82,77.5%,2023-05-12,96,0.49,95,0.31,weekly
TTD,64.38,0.18,+21.95%,0.82,60.82,74.8%,2023-05-19,61,1.08,60,0.9,monthly
TTD,64.38,1.6,+21.62%,7.4,62.4,69.4%,2023-05-12,64,1.66,55,0.06,weekly
AMZN,111.76,0.53,+21.46%,2.47,108.47,73.9%,2023-05-19,109,0.94,106,0.41,monthly
COIN,61.87,0.7,+21.21%,3.3,60.3,67.3%,2023-05-12,61,0.89,57,0.19,weekly
AMZN,111.76,1.38,+20.85%,6.62,109.62,66.1%,2023-05-19,111,1.57,103,0.19,monthly
JD,37.37,0.34,+20.48%,1.66,36.66,68.7%,2023-05-12,37,0.4,35,0.06,weekly
AMZN,111.76,0.17,+20.48%,0.83,107.83,77.8%,2023-05-19,108,0.71,107,0.54,monthly
TTD,64.38,1.01,+20.24%,4.99,61.99,73.1%,2023-05-12,63,1.15,57,0.14,weekly
AMZN,111.76,1,+20.00%,5,109,70.4%,2023-05-19,110,1.24,104,0.24,monthly
GOOGL,117.04,0.83,+19.90%,4.17,114.17,71.0%,2023-05-19,115,1.1,110,0.27,monthly
AMZN,111.76,0.63,+18.69%,3.37,108.37,74.5%,2023-05-19,109,0.94,105,0.31,monthly
AMZN,111.76,0.3,+17.65%,1.7,107.7,78.6%,2023-05-19,108,0.71,106,0.41,monthly
GOOGL,117.04,0.15,+17.65%,0.85,112.85,79.2%,2023-05-19,113,0.61,112,0.46,monthly
BABA,86.82,0.15,+17.65%,0.85,84.85,78.2%,2023-05-12,85,0.37,84,0.22,weekly
TTD,64.38,0.15,+17.65%,0.85,63.85,55.3%,2023-05-12,64,1.66,63,1.51,weekly
GOOGL,117.04,0.9,+17.65%,5.1,114.1,71.5%,2023-05-19,115,1.1,109,0.2,monthly
AMZN,111.76,0.43,+16.73%,2.57,110.57,69.1%,2023-05-12,111,0.54,108,0.11,weekly
AMZN,111.76,0.7,+16.28%,4.3,108.3,75.0%,2023-05-19,109,0.94,104,0.24,monthly
GOOGL,117.04,0.94,+15.51%,6.06,114.06,71.7%,2023-05-19,115,1.1,108,0.16,monthly
AMZN,111.76,0.4,+15.38%,2.6,107.6,79.2%,2023-05-19,108,0.71,105,0.31,monthly
GOOGL,117.04,0.26,+14.94%,1.74,112.74,79.8%,2023-05-19,113,0.61,111,0.35,monthly
BABA,86.82,0.26,+14.94%,1.74,84.74,79.4%,2023-05-12,85,0.37,83,0.11,weekly
GOOGL,117.04,0.97,+13.80%,7.03,114.03,71.9%,2023-05-19,115,1.1,107,0.13,monthly
COIN,61.87,0.12,+13.64%,0.88,58.88,80.6%,2023-05-12,59,0.4,58,0.28,weekly
GOOG,117.7,0.12,+13.64%,0.88,112.88,82.6%,2023-05-19,113,0.51,112,0.39,monthly
AMZN,111.76,0.12,+13.64%,0.88,106.88,83.1%,2023-05-19,107,0.53,106,0.41,monthly
AMZN,111.76,0.12,+13.64%,0.88,109.88,78.6%,2023-05-12,110,0.3,109,0.18,weekly
AMZN,111.76,0.47,+13.31%,3.53,107.53,79.6%,2023-05-19,108,0.71,104,0.24,monthly
AMZN,111.76,0.46,+12.99%,3.54,110.54,69.6%,2023-05-12,111,0.54,107,0.08,weekly
GOOGL,117.04,0.34,+12.78%,2.66,112.66,80.2%,2023-05-19,113,0.61,110,0.27,monthly
GOOGL,117.04,0.99,+12.36%,8.01,114.01,72.1%,2023-05-19,115,1.1,106,0.11,monthly
GOOG,117.7,0.22,+12.36%,1.78,112.78,83.1%,2023-05-19,113,0.51,111,0.29,monthly
TTD,64.38,0.11,+12.36%,0.89,61.89,73.9%,2023-05-12,62,0.84,61,0.73,weekly
AMZN,111.76,0.22,+12.36%,1.78,106.78,83.6%,2023-05-19,107,0.53,105,0.31,monthly
NFLX,333.35,0.27,+12.11%,2.23,327.23,81.8%,2023-05-12,327.5,0.64,325,0.37,weekly
GOOGL,117.04,0.41,+11.42%,3.59,112.59,80.6%,2023-05-19,113,0.61,109,0.2,monthly
GOOGL,117.04,1.01,+11.23%,8.99,113.99,72.2%,2023-05-19,115,1.1,105,0.09,monthly
BABA,86.82,0.3,+11.11%,2.7,84.7,79.9%,2023-05-12,85,0.37,82,0.07,weekly
PACW,4.93,0.05,+11.11%,0.45,4.45,56.4%,2023-05-19,4.5,0.9,4,0.85,monthly
JD,37.37,0.05,+11.11%,0.45,35.95,83.8%,2023-05-12,36,0.15,35.5,0.1,weekly
GOOGL,117.04,0.1,+11.11%,0.9,111.9,84.2%,2023-05-19,112,0.45,111,0.35,monthly
AMZN,111.76,0.29,+10.70%,2.71,106.71,83.9%,2023-05-19,107,0.53,104,0.24,monthly
AMZN,111.76,0.48,+10.62%,4.52,110.52,69.9%,2023-05-12,111,0.54,106,0.06,weekly
AMZN,111.76,0.19,+10.50%,1.81,109.81,79.4%,2023-05-12,110,0.3,108,0.11,weekly
GOOG,117.7,0.28,+10.29%,2.72,112.72,83.4%,2023-05-19,113,0.51,110,0.23,monthly
GOOGL,117.04,0.18,+9.89%,1.82,111.82,84.5%,2023-05-19,112,0.45,110,0.27,monthly
GOOG,117.7,0.09,+9.89%,0.91,111.91,87.1%,2023-05-19,112,0.38,111,0.29,monthly
JD,37.37,0.09,+9.89%,0.91,35.91,84.5%,2023-05-12,36,0.15,35,0.06,weekly
AMD,98.25,0.09,+9.89%,0.91,90.91,87.4%,2023-05-19,91,0.47,90,0.38,monthly
AMZN,111.76,0.09,+9.89%,0.91,105.91,87.5%,2023-05-19,106,0.4,105,0.31,monthly
GOOGL,117.04,0.45,+9.89%,4.55,112.55,80.8%,2023-05-19,113,0.61,108,0.16,monthly
GOOGL,117.04,0.25,+9.09%,2.75,111.75,84.9%,2023-05-19,112,0.45,109,0.2,monthly
GOOG,117.7,0.33,+8.99%,3.67,112.67,83.7%,2023-05-19,113,0.51,109,0.18,monthly
GOOGL,117.04,0.48,+8.70%,5.52,112.52,81.0%,2023-05-19,113,0.61,107,0.13,monthly
GOOG,117.7,0.15,+8.11%,1.85,111.85,87.4%,2023-05-19,112,0.38,110,0.23,monthly
GOOG,117.7,0.37,+7.99%,4.63,112.63,83.9%,2023-05-19,113,0.51,108,0.14,monthly
AMZN,111.76,0.22,+7.91%,2.78,109.78,79.8%,2023-05-12,110,0.3,107,0.08,weekly
GOOGL,117.04,0.29,+7.82%,3.71,111.71,85.1%,2023-05-19,112,0.45,108,0.16,monthly
GOOGL,117.04,0.5,+7.69%,6.5,112.5,81.1%,2023-05-19,113,0.61,106,0.11,monthly
GOOGL,117.04,0.07,+7.53%,0.93,110.93,88.4%,2023-05-19,111,0.34,110,0.27,monthly
GOOGL,117.04,0.14,+7.53%,1.86,110.86,88.7%,2023-05-19,111,0.34,109,0.2,monthly
BABA,86.82,0.07,+7.53%,0.93,83.93,87.4%,2023-05-12,84,0.18,83,0.11,weekly
GOOG,117.7,0.2,+7.14%,2.8,111.8,87.6%,2023-05-19,112,0.38,109,0.18,monthly
GOOGL,117.04,0.52,+6.95%,7.48,112.48,81.2%,2023-05-19,113,0.61,105,0.09,monthly
GOOG,117.7,0.39,+6.95%,5.61,112.61,84.0%,2023-05-19,113,0.51,107,0.12,monthly
GOOGL,117.04,0.32,+6.84%,4.68,111.68,85.2%,2023-05-19,112,0.45,107,0.13,monthly
GOOGL,117.04,0.06,+6.38%,0.94,109.94,91.9%,2023-05-19,110,0.26,109,0.2,monthly
AMZN,111.76,0.06,+6.38%,0.94,108.94,88.4%,2023-05-12,109,0.17,108,0.11,weekly
GOOGL,117.04,0.18,+6.38%,2.82,110.82,88.8%,2023-05-19,111,0.34,108,0.16,monthly
ZS,118.55,0.06,+6.38%,0.94,113.94,89.0%,2023-05-12,114,0.39,113,0.33,weekly
GOOG,117.7,0.24,+6.38%,3.76,111.76,87.8%,2023-05-19,112,0.38,108,0.14,monthly
AMZN,111.76,0.24,+6.38%,3.76,109.76,80.0%,2023-05-12,110,0.3,106,0.06,weekly
GOOG,117.7,0.41,+6.22%,6.59,112.59,84.1%,2023-05-19,113,0.51,106,0.1,monthly
GOOGL,117.04,0.34,+6.01%,5.66,111.66,85.3%,2023-05-19,112,0.45,106,0.11,monthly
BABA,86.82,0.11,+5.82%,1.89,83.89,87.8%,2023-05-12,84,0.18,82,0.07,weekly
GOOG,117.7,0.43,+5.68%,7.57,112.57,84.2%,2023-05-19,113,0.51,105,0.08,monthly
GOOGL,117.04,0.21,+5.54%,3.79,110.79,88.9%,2023-05-19,111,0.34,107,0.13,monthly
GOOG,117.7,0.26,+5.49%,4.74,111.74,87.9%,2023-05-19,112,0.38,107,0.12,monthly
GOOGL,117.04,0.36,+5.42%,6.64,111.64,85.4%,2023-05-19,112,0.45,105,0.09,monthly
GOOG,117.7,0.1,+5.26%,1.9,110.9,90.9%,2023-05-19,111,0.28,109,0.18,monthly
GOOG,117.7,0.05,+5.26%,0.95,110.95,90.8%,2023-05-19,111,0.28,110,0.23,monthly
GOOGL,117.04,0.1,+5.26%,1.9,109.9,92.0%,2023-05-19,110,0.26,108,0.16,monthly
GOOG,117.7,0.44,+5.14%,8.56,112.56,84.2%,2023-05-19,113,0.51,104,0.07,monthly
GOOG,117.7,0.14,+4.90%,2.86,110.86,91.1%,2023-05-19,111,0.28,108,0.14,monthly
GOOG,117.7,0.28,+4.90%,5.72,111.72,87.9%,2023-05-19,112,0.38,106,0.1,monthly
GOOGL,117.04,0.23,+4.82%,4.77,110.77,89.0%,2023-05-19,111,0.34,106,0.11,monthly
AMZN,111.76,0.09,+4.71%,1.91,108.91,88.6%,2023-05-12,109,0.17,107,0.08,weekly
GOOGL,117.04,0.13,+4.53%,2.87,109.87,92.1%,2023-05-19,110,0.26,107,0.13,monthly
GOOG,117.7,0.3,+4.48%,6.7,111.7,88.0%,2023-05-19,112,0.38,105,0.08,monthly
GOOGL,117.04,0.25,+4.35%,5.75,110.75,89.1%,2023-05-19,111,0.34,105,0.09,monthly
GOOG,117.7,0.04,+4.17%,0.96,109.96,93.7%,2023-05-19,110,0.22,109,0.18,monthly
GOOG,117.7,0.16,+4.17%,3.84,110.84,91.1%,2023-05-19,111,0.28,107,0.12,monthly
GOOG,117.7,0.31,+4.03%,7.69,111.69,88.1%,2023-05-19,112,0.38,104,0.07,monthly
GOOGL,117.04,0.15,+3.90%,3.85,109.85,92.1%,2023-05-19,110,0.26,106,0.11,monthly
AMZN,111.76,0.11,+3.81%,2.89,108.89,88.8%,2023-05-12,109,0.17,106,0.06,weekly
GOOG,117.7,0.18,+3.73%,4.82,110.82,91.2%,2023-05-19,111,0.28,106,0.1,monthly
GOOGL,117.04,0.17,+3.52%,4.83,109.83,92.2%,2023-05-19,110,0.26,105,0.09,monthly
GOOG,117.7,0.2,+3.45%,5.8,110.8,91.3%,2023-05-19,111,0.28,105,0.08,monthly
GOOGL,117.04,0.06,+3.09%,1.94,108.94,94.5%,2023-05-19,109,0.19,107,0.13,monthly
GOOGL,117.04,0.02,+2.04%,0.98,112.98,93.6%,2023-05-12,113,0.09,112,0.07,weekly
AMZN,111.76,0.02,+2.04%,0.98,107.98,94.6%,2023-05-12,108,0.1,107,0.08,weekly
AMZN,111.76,0.04,+2.04%,1.96,107.96,94.7%,2023-05-12,108,0.1,106,0.06,weekly
GOOGL,117.04,0.02,+2.04%,0.98,107.98,96.4%,2023-05-19,108,0.15,107,0.13,monthly
GOOGL,117.04,0.03,+1.52%,1.97,112.97,93.6%,2023-05-12,113,0.09,111,0.06,weekly
GOOG,117.7,0.01,+1.01%,0.99,112.99,96.2%,2023-05-12,113,0.07,112,0.06,weekly
AMZN,111.76,0.01,+1.01%,0.99,106.99,97.9%,2023-05-12,107,0.07,106,0.06,weekly
"Downloaded from Barchart.com as of 05-11-2023 09:33am CDT"
