Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,ExpectedValue,KellyCriterion
GME,22.07,0.04,+19.05%,0.21,21.46,0.705,2023-05-19,21.5,0.19,21.25,0.15,-0.03375,-0.8437500000000001
GME,22.07,0.02,+8.70%,0.23,21.23,0.782,2023-05-19,21.25,0.13,21.0,0.11,-0.0344999999999999,-1.7249999999999996
AMD,102.33,0.05,+5.26%,0.95,96.95,0.913,2023-05-19,97.0,0.16,96.0,0.11,-0.037,-0.7399999999999992
MRVL,42.23,0.16,+19.05%,0.84,40.84,0.802,2023-05-19,41.0,0.29,40.0,0.13,-0.0379999999999999,-0.23749999999999957
JD,38.15,0.11,+28.21%,0.39,36.89,0.693,2023-05-19,37.0,0.34,36.5,0.23,-0.0435,-0.3954545454545457
AMD,102.33,0.09,+9.89%,0.91,97.91,0.865,2023-05-19,98.0,0.26,97.0,0.17,-0.045,-0.5000000000000002
JD,38.15,0.15,+42.86%,0.35,37.35,0.601,2023-05-19,37.5,0.51,37.0,0.36,-0.0495,-0.33000000000000007
AMD,102.33,0.22,+28.21%,0.78,99.78,0.73,2023-05-19,100.0,0.66,99.0,0.44,-0.05,-0.22727272727272735
TGT,160.09,0.68,+37.36%,1.82,151.82,0.708,2023-05-19,152.5,2.83,150.0,2.15,-0.0500000000000001,-0.07352941176470607
RUN,15.99,0.34,+51.52%,0.66,15.66,0.609,2023-05-19,16.0,0.51,15.0,0.17,-0.0509999999999999,-0.1500000000000001
GME,22.07,0.02,+4.17%,0.48,20.98,0.852,2023-05-19,21.0,0.09,20.5,0.07,-0.054,-2.7
AMZN,113.96,0.14,+16.28%,0.86,110.86,0.804,2023-05-19,111.0,0.4,110.0,0.26,-0.0559999999999999,-0.39999999999999963
UPST,19.95,0.19,+23.46%,0.81,18.31,0.754,2023-05-19,18.5,0.36,17.5,0.17,-0.056,-0.2947368421052632
AMD,102.33,0.14,+16.28%,0.86,98.86,0.8029999999999999,2023-05-19,99.0,0.42,98.0,0.28,-0.057,-0.4071428571428576
ENPH,164.74,0.1,+4.17%,2.4,152.4,0.937,2023-05-19,152.5,0.31,150.0,0.21,-0.0574999999999998,-0.5749999999999984
GME,22.07,0.08,+19.05%,0.42,21.42,0.7190000000000001,2023-05-19,21.5,0.19,21.0,0.11,-0.0604999999999999,-0.7562499999999993
MU,64.6,0.42,+38.89%,1.08,63.58,0.6779999999999999,2023-05-19,64.0,0.71,62.5,0.29,-0.0630000000000001,-0.15000000000000036
AMZN,113.96,0.31,+44.93%,0.69,112.69,0.622,2023-05-19,113.0,0.95,112.0,0.64,-0.068,-0.21935483870967729
MRVL,42.23,0.32,+27.12%,1.18,41.18,0.741,2023-05-19,41.5,0.45,40.0,0.13,-0.0685,-0.21406250000000002
USB,28.98,0.1,+25.00%,0.4,28.4,0.657,2023-05-19,28.5,0.35,28.0,0.25,-0.0714999999999999,-0.7149999999999999
AMZN,113.96,0.21,+26.58%,0.79,111.79,0.718,2023-05-19,112.0,0.62,111.0,0.41,-0.072,-0.342857142857143
ABNB,106.97,0.29,+40.85%,0.71,105.71,0.636,2023-05-19,106.0,1.16,105.0,0.87,-0.074,-0.25517241379310335
TGT,160.09,0.8,+47.06%,1.7,154.2,0.648,2023-05-19,155.0,3.7,152.5,2.9,-0.0799999999999998,-0.09999999999999987
AMD,102.33,0.09,+4.71%,1.91,96.91,0.915,2023-05-19,97.0,0.16,95.0,0.07,-0.0799999999999999,-0.8888888888888881
UPST,19.95,0.36,+31.58%,1.14,18.64,0.7040000000000001,2023-05-19,19.0,0.53,17.5,0.17,-0.0839999999999999,-0.2333333333333329
GOOGL,119.83,0.21,+26.58%,0.79,117.79,0.705,2023-05-19,118.0,0.56,117.0,0.35,-0.085,-0.4047619047619051
TSM,86.63,0.14,+16.28%,0.86,84.86,0.774,2023-05-19,85.0,0.33,84.0,0.19,-0.0859999999999999,-0.6142857142857141
CRWD,134.03,0.32,+47.06%,0.68,132.68,0.5920000000000001,2023-05-19,133.0,1.58,132.0,1.26,-0.0879999999999999,-0.27499999999999974
GOOG,120.17,0.17,+20.48%,0.83,117.83,0.7390000000000001,2023-05-19,118.0,0.47,117.0,0.3,-0.0909999999999998,-0.535294117647058
GOOG,120.17,0.27,+36.99%,0.73,118.73,0.639,2023-05-19,119.0,0.75,118.0,0.48,-0.0909999999999999,-0.3370370370370369
JD,38.15,0.28,+38.89%,0.72,37.22,0.628,2023-05-19,37.5,0.51,36.5,0.23,-0.0919999999999999,-0.3285714285714284
GME,22.07,0.06,+8.70%,0.69,21.19,0.794,2023-05-19,21.25,0.13,20.5,0.07,-0.0944999999999999,-1.5749999999999995
AI,24.7,0.05,+11.11%,0.45,22.95,0.7020000000000001,2023-05-19,23.0,0.4,22.5,0.35,-0.0989999999999999,-1.979999999999999
GOOGL,119.83,0.3,+42.86%,0.7,118.7,0.599,2023-05-19,119.0,0.87,118.0,0.57,-0.101,-0.33666666666666667
UPST,19.95,0.58,+40.85%,1.42,18.92,0.659,2023-05-19,19.5,0.75,17.5,0.17,-0.1019999999999999,-0.17586206896551715
MRVL,42.23,0.53,+36.05%,1.47,41.47,0.682,2023-05-19,42.0,0.66,40.0,0.13,-0.1059999999999998,-0.1999999999999998
AMD,102.33,0.15,+8.11%,1.85,97.85,0.8690000000000001,2023-05-19,98.0,0.26,96.0,0.11,-0.1119999999999998,-0.7466666666666655
ONON,30.33,0.45,+29.03%,1.55,29.55,0.718,2023-05-19,30.0,0.6,28.0,0.15,-0.114,-0.2533333333333334
TGT,160.09,1.55,+44.93%,3.45,153.45,0.667,2023-05-19,155.0,3.7,150.0,2.15,-0.1149999999999997,-0.07419354838709663
USB,28.98,0.2,+25.00%,0.8,28.3,0.684,2023-05-19,28.5,0.35,27.5,0.15,-0.1159999999999999,-0.5799999999999997
MU,64.6,0.5,+33.33%,1.5,63.5,0.691,2023-05-19,64.0,0.71,62.0,0.21,-0.1180000000000001,-0.23600000000000024
IEP,34.47,0.55,+28.21%,1.95,31.95,0.731,2023-05-19,32.5,1.0,30.0,0.45,-0.1225,-0.22272727272727258
AMD,102.33,0.25,+14.29%,1.75,98.75,0.8109999999999999,2023-05-19,99.0,0.42,97.0,0.17,-0.1280000000000001,-0.5120000000000006
NVDA,295.84,0.35,+16.28%,2.15,287.15,0.807,2023-05-19,287.5,1.01,285.0,0.66,-0.1324999999999999,-0.37857142857142834
AI,24.7,0.15,+17.65%,0.85,22.85,0.716,2023-05-19,23.0,0.4,22.0,0.25,-0.134,-0.8933333333333334
AMD,102.33,0.38,+23.46%,1.62,99.62,0.743,2023-05-19,100.0,0.66,98.0,0.28,-0.134,-0.3526315789473685
WDC,36.76,0.42,+38.89%,1.08,36.08,0.628,2023-05-19,36.5,0.58,35.0,0.16,-0.138,-0.3285714285714287
ENPH,164.74,0.31,+14.16%,2.19,157.19,0.8190000000000001,2023-05-19,157.5,0.87,155.0,0.56,-0.1424999999999998,-0.4596774193548383
GME,22.07,0.12,+13.64%,0.88,21.38,0.733,2023-05-19,21.5,0.19,20.5,0.07,-0.147,-1.225
NVDA,295.84,0.97,+63.40%,1.53,294.03,0.547,2023-05-19,295.0,3.25,292.5,2.28,-0.1624999999999999,-0.16752577319587622
AMZN,113.96,0.54,+36.99%,1.46,112.46,0.648,2023-05-19,113.0,0.95,111.0,0.41,-0.1639999999999999,-0.30370370370370353
NVDA,295.84,0.51,+25.63%,1.99,289.49,0.7290000000000001,2023-05-19,290.0,1.53,287.5,1.02,-0.1674999999999997,-0.32843137254901916
MSFT,313.49,0.87,+53.37%,1.63,311.63,0.583,2023-05-19,312.5,2.02,310.0,1.15,-0.1725000000000001,-0.1982758620689656
JD,38.15,0.36,+31.58%,1.14,37.14,0.644,2023-05-19,37.5,0.51,36.0,0.15,-0.1739999999999999,-0.4833333333333331
AMZN,113.96,0.36,+21.95%,1.64,111.64,0.733,2023-05-19,112.0,0.62,110.0,0.26,-0.174,-0.4833333333333334
NVDA,295.84,0.72,+40.45%,1.78,291.78,0.6409999999999999,2023-05-19,292.5,2.27,290.0,1.55,-0.1775000000000002,-0.24652777777777818
GME,22.07,0.07,+5.93%,1.18,21.18,0.797,2023-05-19,21.25,0.13,20.0,0.06,-0.1837499999999999,-2.6249999999999987
TSLA,169.35,0.85,+51.52%,1.65,166.65,0.586,2023-05-19,167.5,2.59,165.0,1.74,-0.1850000000000001,-0.21764705882352953
MSFT,313.49,0.5,+25.00%,2.0,309.5,0.723,2023-05-19,310.0,1.13,307.5,0.63,-0.1925,-0.3850000000000001
AMD,102.33,0.19,+6.76%,2.81,97.81,0.871,2023-05-19,98.0,0.26,95.0,0.07,-0.197,-1.0368421052631578
UPST,19.95,0.63,+33.69%,1.87,18.87,0.667,2023-05-19,19.5,0.75,17.0,0.12,-0.2024999999999999,-0.32142857142857145
AI,24.7,0.2,+15.38%,1.3,22.8,0.723,2023-05-19,23.0,0.4,21.5,0.2,-0.2155,-1.0775
ENPH,164.74,0.7,+38.89%,1.8,161.8,0.63,2023-05-19,162.5,2.17,160.0,1.47,-0.2250000000000001,-0.32142857142857156
GOOGL,119.83,0.52,+35.14%,1.48,118.48,0.626,2023-05-19,119.0,0.87,117.0,0.35,-0.2279999999999999,-0.4384615384615384
GOOG,120.17,0.45,+29.03%,1.55,118.55,0.66,2023-05-19,119.0,0.75,117.0,0.3,-0.2299999999999998,-0.5111111111111108
AMD,102.33,0.31,+11.52%,2.69,98.69,0.815,2023-05-19,99.0,0.42,96.0,0.11,-0.2450000000000001,-0.7903225806451618
AMD,102.33,0.49,+19.52%,2.51,99.51,0.753,2023-05-19,100.0,0.66,97.0,0.17,-0.2509999999999999,-0.5122448979591835
GME,22.07,0.13,+9.49%,1.37,21.37,0.736,2023-05-19,21.5,0.19,20.0,0.06,-0.266,-2.0461538461538464
MU,64.6,0.6,+25.00%,2.4,63.4,0.706,2023-05-19,64.0,0.71,61.0,0.11,-0.2820000000000001,-0.4700000000000002
COF,91.63,0.65,+19.40%,3.35,89.35,0.76,2023-05-19,90.0,0.85,86.0,0.2,-0.3099999999999999,-0.47692307692307684
UPST,19.95,0.67,+28.76%,2.33,18.83,0.6729999999999999,2023-05-19,19.5,0.75,16.5,0.08,-0.3110000000000002,-0.46417910447761235
AMZN,113.96,0.69,+29.87%,2.31,112.31,0.664,2023-05-19,113.0,0.95,110.0,0.26,-0.3179999999999999,-0.4608695652173912
AMZN,113.96,0.45,+17.65%,2.55,111.55,0.742,2023-05-19,112.0,0.62,109.0,0.17,-0.3239999999999999,-0.7199999999999999
NVDA,295.84,0.59,+13.38%,4.41,286.91,0.8140000000000001,2023-05-19,287.5,1.01,282.5,0.42,-0.3399999999999997,-0.5762711864406774
AMD,102.33,0.35,+9.59%,3.65,98.65,0.818,2023-05-19,99.0,0.42,95.0,0.07,-0.3780000000000003,-1.0800000000000007
NVDA,295.84,1.7,+51.52%,3.3,293.3,0.578,2023-05-19,295.0,3.25,290.0,1.55,-0.4100000000000001,-0.24117647058823546
AMD,102.33,0.55,+15.94%,3.45,99.45,0.758,2023-05-19,100.0,0.66,96.0,0.11,-0.4179999999999999,-0.7599999999999999
NVDA,295.84,0.87,+21.07%,4.13,289.13,0.742,2023-05-19,290.0,1.53,285.0,0.66,-0.4199999999999999,-0.4827586206896552
MSTR,278.2,2.52,+33.69%,7.48,267.48,0.706,2023-05-19,270.0,4.6,260.0,2.08,-0.4200000000000008,-0.16666666666666693
GOOG,120.17,0.56,+22.95%,2.44,118.44,0.672,2023-05-19,119.0,0.75,116.0,0.19,-0.4239999999999999,-0.7571428571428567
NVDA,295.84,1.25,+33.33%,3.75,291.25,0.662,2023-05-19,292.5,2.27,287.5,1.02,-0.4399999999999998,-0.35199999999999987
GOOGL,119.83,0.64,+27.12%,2.36,118.36,0.64,2023-05-19,119.0,0.87,116.0,0.23,-0.4399999999999999,-0.6874999999999999
UPST,19.95,0.68,+24.11%,2.82,18.82,0.675,2023-05-19,19.5,0.75,16.0,0.07,-0.4574999999999998,-0.6727941176470583
MSFT,313.49,1.39,+38.50%,3.61,311.11,0.619,2023-05-19,312.5,2.02,307.5,0.63,-0.5150000000000001,-0.37050359712230224
MSFT,313.49,0.78,+18.48%,4.22,309.22,0.74,2023-05-19,310.0,1.13,305.0,0.35,-0.5199999999999999,-0.6666666666666665
AMZN,113.96,0.78,+24.22%,3.22,112.22,0.674,2023-05-19,113.0,0.95,109.0,0.17,-0.5239999999999999,-0.6717948717948717
AMD,102.33,0.59,+13.38%,4.41,99.41,0.7609999999999999,2023-05-19,100.0,0.66,95.0,0.07,-0.6050000000000005,-1.0254237288135601
NVDA,295.84,1.11,+17.37%,6.39,288.89,0.75,2023-05-19,290.0,1.53,282.5,0.42,-0.7649999999999999,-0.6891891891891889
NVDA,295.84,2.23,+42.32%,5.27,292.77,0.6,2023-05-19,295.0,3.25,287.5,1.02,-0.7700000000000002,-0.3452914798206278
AMZN,113.96,0.83,+19.90%,4.17,112.17,0.679,2023-05-19,113.0,0.95,108.0,0.12,-0.7749999999999998,-0.933734939759036
NVDA,295.84,1.61,+27.33%,5.89,290.89,0.6759999999999999,2023-05-19,292.5,2.27,285.0,0.66,-0.8200000000000003,-0.5093167701863356
MSFT,313.49,0.93,+14.16%,6.57,309.07,0.7490000000000001,2023-05-19,310.0,1.13,302.5,0.2,-0.9524999999999992,-1.024193548387096
MSFT,313.49,1.67,+28.64%,5.83,310.83,0.638,2023-05-19,312.5,2.02,305.0,0.35,-1.0449999999999997,-0.625748502994012
NVDA,295.84,1.25,+14.29%,8.75,288.75,0.755,2023-05-19,290.0,1.53,280.0,0.28,-1.1999999999999995,-0.9600000000000001
NVDA,295.84,2.59,+34.95%,7.41,292.41,0.615,2023-05-19,295.0,3.25,285.0,0.66,-1.2600000000000002,-0.48648648648648657
NVDA,295.84,1.85,+22.70%,8.15,290.65,0.6859999999999999,2023-05-19,292.5,2.27,282.5,0.42,-1.2900000000000005,-0.6972972972972977
NVDA,295.84,1.34,+12.01%,11.16,288.66,0.758,2023-05-19,290.0,1.53,277.5,0.19,-1.6849999999999998,-1.257462686567164
MSFT,313.49,1.82,+22.25%,8.18,310.68,0.648,2023-05-19,312.5,2.02,302.5,0.2,-1.6999999999999995,-0.9340659340659337
NVDA,295.84,2.83,+29.27%,9.67,292.17,0.625,2023-05-19,295.0,3.25,282.5,0.42,-1.8575,-0.6563604240282686
NVDA,295.84,1.99,+18.93%,10.51,290.51,0.691,2023-05-19,292.5,2.27,280.0,0.28,-1.8725000000000007,-0.9409547738693471
MSFT,313.49,1.9,+17.92%,10.6,310.6,0.654,2023-05-19,312.5,2.02,300.0,0.12,-2.425,-1.276315789473684
NVDA,295.84,2.08,+16.10%,12.92,290.42,0.695,2023-05-19,292.5,2.27,277.5,0.19,-2.495000000000001,-1.1995192307692313
NVDA,295.84,2.97,+24.69%,12.03,292.03,0.631,2023-05-19,295.0,3.25,280.0,0.28,-2.565,-0.8636363636363635
NVDA,295.84,2.13,+13.86%,15.37,290.37,0.696,2023-05-19,292.5,2.27,275.0,0.14,-3.1900000000000004,-1.4976525821596247
MSFT,313.49,1.94,+14.85%,13.06,310.56,0.6559999999999999,2023-05-19,312.5,2.02,297.5,0.08,-3.220000000000001,-1.6597938144329905
NVDA,295.84,3.06,+21.19%,14.44,291.94,0.635,2023-05-19,295.0,3.25,277.5,0.19,-3.3275,-1.0874183006535947
NVDA,295.84,2.16,+12.11%,17.84,290.34,0.698,2023-05-19,292.5,2.27,272.5,0.11,-3.880000000000001,-1.7962962962962967
NVDA,295.84,3.11,+18.41%,16.89,291.89,0.637,2023-05-19,295.0,3.25,275.0,0.14,-4.15,-1.3344051446945338
NVDA,295.84,2.19,+10.78%,20.31,290.31,0.6990000000000001,2023-05-19,292.5,2.27,270.0,0.08,-4.582499999999999,-2.0924657534246567
NVDA,295.84,3.14,+16.22%,19.36,291.86,0.638,2023-05-19,295.0,3.25,272.5,0.11,-5.004999999999999,-1.593949044585987
NVDA,295.84,3.17,+14.52%,21.83,291.83,0.639,2023-05-19,295.0,3.25,270.0,0.08,-5.854999999999999,-1.8470031545741323
NVDA,295.84,3.18,+13.08%,24.32,291.82,0.639,2023-05-19,295.0,3.25,267.5,0.07,-6.7475,-2.12185534591195
Downloaded from Barchart.com as of 05-16-2023 11:25am CDT,,,,,,,,,,,,,
