Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,ExpectedValue,KellyCriterion
PFE,39.78,0.06,+13.64%,0.44,38.94,0.7659999999999999,2023-05-26,39.0,0.15,38.5,0.09,-0.057,-0.9500000000000008
AMD,108.18,0.96,+47.06%,2.04,106.04,0.6609999999999999,2023-05-26,107.0,1.6,104.0,0.64,-0.0570000000000002,-0.05937500000000026
WFC,41.65,0.19,+23.46%,0.81,40.81,0.747,2023-05-26,41.0,0.3,40.0,0.11,-0.063,-0.3315789473684211
ZM,65.85,0.29,+40.85%,0.71,64.71,0.642,2023-05-26,65.0,0.86,64.0,0.57,-0.0679999999999999,-0.2344827586206896
ROKU,57.01,0.56,+38.89%,1.44,55.44,0.6859999999999999,2023-05-26,56.0,0.95,54.0,0.39,-0.068,-0.12142857142857155
UPST,26.74,1.31,+48.70%,2.69,25.19,0.652,2023-05-26,26.5,1.47,22.5,0.16,-0.0819999999999998,-0.06259541984732815
TSLA,186.71,1.67,+50.15%,3.33,183.33,0.648,2023-05-26,185.0,2.94,180.0,1.27,-0.0899999999999998,-0.053892215568862166
ROKU,57.01,0.37,+22.70%,1.63,54.63,0.77,2023-05-26,55.0,0.6,53.0,0.23,-0.0899999999999999,-0.24324324324324303
NET,56.29,0.34,+51.52%,0.66,55.66,0.57,2023-05-26,56.0,1.23,55.0,0.89,-0.09,-0.2647058823529414
USB,31.38,0.05,+5.26%,0.95,29.95,0.851,2023-05-26,30.0,0.15,29.0,0.1,-0.099,-1.9800000000000002
DAL,36.13,0.27,+36.99%,0.73,35.73,0.625,2023-05-26,36.0,0.46,35.0,0.19,-0.1049999999999999,-0.38888888888888873
AZN,74.19,0.29,+40.85%,0.71,73.71,0.604,2023-05-26,74.0,0.62,73.0,0.33,-0.106,-0.3655172413793104
SNOW,176.32,0.48,+23.76%,2.02,162.02,0.765,2023-05-26,162.5,2.7,160.0,2.22,-0.1074999999999999,-0.22395833333333331
UPST,26.74,1.03,+41.70%,2.47,24.97,0.674,2023-05-26,26.0,1.19,22.5,0.16,-0.1109999999999998,-0.10776699029126206
UPST,26.74,0.78,+35.14%,2.22,24.72,0.6970000000000001,2023-05-26,25.5,0.94,22.5,0.16,-0.1289999999999999,-0.1653846153846152
SQ,61.77,0.35,+21.21%,1.65,59.65,0.759,2023-05-26,60.0,0.53,58.0,0.18,-0.1319999999999999,-0.37714285714285706
WFC,41.65,0.23,+18.11%,1.27,40.77,0.758,2023-05-26,41.0,0.3,39.5,0.07,-0.1329999999999999,-0.5782608695652173
VLO,113.51,0.13,+14.94%,0.87,110.87,0.737,2023-05-26,111.0,0.73,110.0,0.6,-0.133,-1.023076923076923
TWLO,59.44,0.32,+19.05%,1.68,56.68,0.773,2023-05-26,57.0,0.55,55.0,0.23,-0.1339999999999999,-0.4187499999999998
MRNA,139.17,0.02,+1.01%,1.98,128.98,0.921,2023-05-26,129.0,0.2,127.0,0.18,-0.1380000000000001,-6.899999999999996
META,248.12,1.76,+54.32%,3.24,245.74,0.62,2023-05-26,247.5,2.94,242.5,1.18,-0.1400000000000001,-0.0795454545454546
PANW,189.69,0.65,+35.14%,1.85,181.85,0.6829999999999999,2023-05-26,182.5,3.45,180.0,2.8,-0.1425000000000001,-0.21923076923076942
ZM,65.85,0.51,+34.23%,1.49,64.49,0.6679999999999999,2023-05-26,65.0,0.86,63.0,0.35,-0.1540000000000001,-0.30196078431372575
ROKU,57.01,0.72,+31.58%,2.28,55.28,0.703,2023-05-26,56.0,0.95,53.0,0.23,-0.171,-0.2375000000000001
HD,294.94,0.64,+34.41%,1.86,291.86,0.672,2023-05-26,292.5,1.81,290.0,1.17,-0.1799999999999999,-0.28124999999999994
AMD,108.18,1.63,+48.37%,3.37,106.37,0.637,2023-05-26,108.0,2.09,103.0,0.46,-0.185,-0.11349693251533745
PANW,189.69,3.0,+42.86%,7.0,182.0,0.68,2023-05-26,185.0,4.5,175.0,1.5,-0.1999999999999997,-0.06666666666666657
LOW,206.79,0.31,+14.16%,2.19,202.19,0.7909999999999999,2023-05-26,202.5,0.8,200.0,0.49,-0.2125000000000002,-0.6854838709677427
PANW,189.69,1.95,+35.14%,5.55,180.55,0.711,2023-05-26,182.5,3.45,175.0,1.5,-0.2175000000000002,-0.11153846153846166
TSLA,186.71,1.14,+29.53%,3.86,181.36,0.728,2023-05-26,182.5,1.95,177.5,0.81,-0.22,-0.192982456140351
MRNA,139.17,0.02,+0.50%,3.98,128.98,0.921,2023-05-26,129.0,0.2,125.0,0.18,-0.2960000000000002,-14.79999999999999
TSLA,186.71,2.13,+39.66%,5.37,182.87,0.6679999999999999,2023-05-26,185.0,2.94,177.5,0.81,-0.3600000000000005,-0.1690140845070425
MDB,274.87,1.4,+38.89%,3.6,268.6,0.647,2023-05-26,270.0,4.45,265.0,3.05,-0.365,-0.26071428571428584
MRNA,139.17,0.09,+1.52%,5.91,128.91,0.923,2023-05-26,129.0,0.2,123.0,0.11,-0.3720000000000004,-4.133333333333331
DKS,124.65,1.05,+35.59%,2.95,122.95,0.644,2023-05-26,124.0,1.55,120.0,0.5,-0.374,-0.3561904761904761
FSLR,200.17,1.7,+51.52%,3.3,198.3,0.583,2023-05-26,200.0,3.45,195.0,1.75,-0.3850000000000002,-0.22647058823529428
WSM,112.21,0.3,+11.11%,2.7,109.7,0.731,2023-05-26,110.0,0.75,107.0,0.45,-0.5070000000000001,-1.6900000000000004
TSLA,186.71,1.44,+23.76%,6.06,181.06,0.7390000000000001,2023-05-26,182.5,1.95,175.0,0.51,-0.517499999999999,-0.35937499999999933
LOW,206.79,0.97,+24.07%,4.03,204.03,0.6859999999999999,2023-05-26,205.0,1.46,200.0,0.49,-0.6000000000000003,-0.6185567010309283
TSLA,186.71,2.43,+32.10%,7.57,182.57,0.68,2023-05-26,185.0,2.94,175.0,0.51,-0.7699999999999994,-0.3168724279835388
TSLA,186.71,1.62,+19.33%,8.38,180.88,0.746,2023-05-26,182.5,1.95,172.5,0.33,-0.9200000000000004,-0.5679012345679013
TSLA,186.71,2.61,+26.39%,9.89,182.39,0.687,2023-05-26,185.0,2.94,172.5,0.33,-1.302499999999999,-0.49904214559386945
Downloaded from Barchart.com as of 05-23-2023 01:51pm CDT,,,,,,,,,,,,,
