Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask","Exp Type"
DIS,103.58,0.75,+60.00%,1.25,101.25,61.7%,2023-05-12,102,2.39,100,1.64,weekly
MARA,9.53,0.56,+59.57%,0.94,8.94,60.8%,2023-05-19,9.5,0.81,8,0.25,monthly
GOOGL,107.06,0.74,+58.73%,1.26,106.26,55.9%,2023-05-19,107,1.99,105,1.25,monthly
CVNA,10.69,0.37,+58.73%,0.63,9.63,62.9%,2023-05-19,10,0.98,9,0.61,monthly
NVDA,288.52,1.85,+58.73%,3.15,285.65,56.2%,2023-05-19,287.5,6.5,282.5,4.65,monthly
XOM,109.72,0.37,+58.73%,0.63,108.63,58.5%,2023-05-19,109,2.04,108,1.67,monthly
UPST,13.54,0.74,+58.73%,1.26,12.26,64.8%,2023-05-12,13,1.16,11,0.42,weekly
BABA,82.9,0.74,+58.73%,1.26,81.26,58.6%,2023-05-19,82,2.47,80,1.73,monthly
DIS,103.58,1.46,+57.48%,2.54,101.54,59.3%,2023-05-19,103,3.1,99,1.64,monthly
CRM,197.75,0.91,+57.23%,1.59,196.59,57.1%,2023-05-12,197.5,2.39,195,1.48,weekly
COIN,57.22,1.82,+57.23%,3.18,55.18,58.6%,2023-05-19,57,3.65,52,1.83,monthly
UPST,13.54,0.36,+56.25%,0.64,12.14,66.2%,2023-05-12,12.5,0.92,11.5,0.56,weekly
GOOGL,107.06,0.72,+56.25%,1.28,106.28,57.8%,2023-05-12,107,1.49,105,0.77,weekly
TSLA,171.98,0.9,+56.25%,1.6,169.1,58.1%,2023-05-19,170,4.65,167.5,3.75,monthly
PYPL,75.82,0.54,+56.25%,0.96,73.46,61.8%,2023-05-19,74,2.25,72.5,1.71,monthly
GME,20.7,0.18,+56.25%,0.32,20.32,62.3%,2023-05-12,20.5,0.38,20,0.2,weekly
UPST,13.54,0.18,+56.25%,0.32,12.32,64.1%,2023-05-12,12.5,0.92,12,0.74,weekly
COIN,57.22,0.36,+56.25%,0.64,55.64,56.6%,2023-05-19,56,3.2,55,2.84,monthly
DIS,103.58,1.08,+56.25%,1.92,100.92,63.4%,2023-05-12,102,2.39,99,1.31,weekly
COIN,57.22,1.08,+56.25%,1.92,55.92,58.6%,2023-05-12,57,2.28,54,1.2,weekly
PYPL,75.82,0.36,+56.25%,0.64,73.64,62.1%,2023-05-12,74,1.96,73,1.6,weekly
AMZN,105.35,0.36,+56.25%,0.64,104.64,58.2%,2023-05-12,105,1.19,104,0.83,weekly
PYPL,75.82,0.36,+56.25%,0.64,73.64,60.9%,2023-05-19,74,2.25,73,1.89,monthly
GOOG,107.61,0.36,+56.25%,0.64,106.64,57.2%,2023-05-19,107,1.76,106,1.4,monthly
DIS,103.58,1.79,+55.76%,3.21,101.21,61.9%,2023-05-12,103,2.84,98,1.05,weekly
PYPL,75.82,1.43,+55.64%,2.57,73.57,61.3%,2023-05-19,75,2.69,71,1.26,monthly
COIN,57.22,1.07,+55.44%,1.93,54.93,59.6%,2023-05-19,56,3.2,53,2.13,monthly
PYPL,75.82,1.42,+55.04%,2.58,73.58,62.4%,2023-05-12,75,2.4,71,0.98,weekly
NFLX,330.59,2.65,+54.64%,4.85,327.35,57.1%,2023-05-19,330,6.55,322.5,3.9,monthly
NVDA,288.52,2.65,+54.64%,4.85,284.85,57.9%,2023-05-19,287.5,6.5,280,3.85,monthly
ENPH,161.1,1.75,+53.85%,3.25,158.25,58.0%,2023-05-19,160,4.9,155,3.15,monthly
TTD,63.56,1.75,+53.85%,3.25,60.25,62.7%,2023-05-12,62,3.35,57,1.6,weekly
GOOG,107.61,0.35,+53.85%,0.65,106.65,59.5%,2023-05-12,107,1.26,106,0.91,weekly
QCOM,108.39,0.35,+53.85%,0.65,107.65,58.2%,2023-05-12,108,1.18,107,0.83,weekly
PYPL,75.82,0.7,+53.85%,1.3,73.3,63.9%,2023-05-12,74,1.96,72,1.26,weekly
ROKU,55.42,0.35,+53.85%,0.65,54.65,58.2%,2023-05-12,55,1.23,54,0.88,weekly
PYPL,75.82,0.7,+53.85%,1.3,73.3,62.6%,2023-05-19,74,2.25,72,1.55,monthly
TSLA,171.98,1.74,+53.37%,3.26,168.26,60.5%,2023-05-19,170,4.65,165,2.91,monthly
NVDA,288.52,1.72,+52.44%,3.28,285.78,59.4%,2023-05-12,287.5,3.85,282.5,2.13,weekly
UPST,13.54,1.2,+52.17%,2.3,12.3,64.3%,2023-05-12,13.5,1.42,10,0.22,weekly
COIN,57.22,1.37,+52.09%,2.63,54.63,60.9%,2023-05-19,56,3.2,52,1.83,monthly
SCHW,48.11,0.17,+51.52%,0.33,47.83,52.9%,2023-05-19,48,1.58,47.5,1.41,monthly
TSLA,171.98,0.85,+51.52%,1.65,169.15,62.5%,2023-05-12,170,2.67,167.5,1.82,weekly
GOOGL,107.06,1.02,+51.52%,1.98,105.98,58.0%,2023-05-19,107,1.99,104,0.97,monthly
NVDA,288.52,0.85,+51.52%,1.65,284.15,59.4%,2023-05-19,285,5.5,282.5,4.65,monthly
CRM,197.75,1.7,+51.52%,3.3,195.8,58.1%,2023-05-19,197.5,3.55,192.5,1.85,monthly
RIVN,13.77,0.17,+51.52%,0.33,12.83,64.0%,2023-05-12,13,0.7,12.5,0.53,weekly
DIS,103.58,2.02,+50.75%,3.98,100.98,63.1%,2023-05-12,103,2.84,97,0.82,weekly
COIN,57.22,1.34,+50.38%,2.66,55.66,60.3%,2023-05-12,57,2.28,53,0.94,weekly
DIS,103.58,1.34,+50.38%,2.66,100.66,64.6%,2023-05-12,102,2.39,98,1.05,weekly
GOOG,107.61,0.67,+50.38%,1.33,106.33,59.4%,2023-05-19,107,1.76,105,1.09,monthly
NFLX,330.59,3.35,+50.38%,6.65,326.65,58.7%,2023-05-19,330,6.55,320,3.2,monthly
PYPL,75.82,1.67,+50.15%,3.33,73.33,62.5%,2023-05-19,75,2.69,70,1.02,monthly
UPST,13.54,0.5,+50.00%,1,12,67.8%,2023-05-12,12.5,0.92,11,0.42,weekly
COIN,57.22,2.32,+49.57%,4.68,54.68,60.7%,2023-05-19,57,3.65,50,1.33,monthly
PYPL,75.82,0.99,+49.25%,2.01,73.01,64.1%,2023-05-19,74,2.25,71,1.26,monthly
ROKU,55.42,0.66,+49.25%,1.34,54.34,61.5%,2023-05-12,55,1.23,53,0.57,weekly
GOOGL,107.06,0.33,+49.25%,0.67,105.67,60.3%,2023-05-19,106,1.58,105,1.25,monthly
COIN,57.22,0.33,+49.25%,0.67,55.67,60.2%,2023-05-12,56,1.85,55,1.52,weekly
NVDA,288.52,3.3,+49.25%,6.7,284.2,59.2%,2023-05-19,287.5,6.5,277.5,3.2,monthly
NVDA,288.52,1.65,+49.25%,3.35,283.35,61.0%,2023-05-19,285,5.5,280,3.85,monthly
DIS,103.58,0.66,+49.25%,1.34,100.34,66.2%,2023-05-12,101,1.97,99,1.31,weekly
DIS,103.58,0.33,+49.25%,0.67,100.67,64.6%,2023-05-12,101,1.97,100,1.64,weekly
PYPL,75.82,1.65,+49.25%,3.35,73.35,63.7%,2023-05-12,75,2.4,70,0.75,weekly
DIS,103.58,1.97,+48.88%,4.03,101.03,61.6%,2023-05-19,103,3.1,97,1.13,monthly
PYPL,75.82,0.98,+48.51%,2.02,73.02,65.4%,2023-05-12,74,1.96,71,0.98,weekly
RIVN,13.77,0.65,+48.15%,1.35,12.85,63.7%,2023-05-12,13.5,0.92,11.5,0.27,weekly
COIN,57.22,2.41,+47.35%,5.09,54.59,61.1%,2023-05-19,57,3.65,49.5,1.24,monthly
TSLA,171.98,2.4,+47.06%,5.1,167.6,62.3%,2023-05-19,170,4.65,162.5,2.25,monthly
RIVN,13.77,0.32,+47.06%,0.68,12.68,66.2%,2023-05-12,13,0.7,12,0.38,weekly
WFC,38.71,0.16,+47.06%,0.34,38.34,59.7%,2023-05-12,38.5,0.54,38,0.38,weekly
PINS,21.7,0.16,+47.06%,0.34,21.34,59.5%,2023-05-19,21.5,0.51,21,0.35,monthly
AAPL,173.55,0.8,+47.06%,1.7,171.7,61.5%,2023-05-19,172.5,2.1,170,1.3,monthly
GOOGL,107.06,0.96,+47.06%,2.04,106.04,60.1%,2023-05-12,107,1.49,104,0.53,weekly
SBUX,107.75,0.32,+47.06%,0.68,106.68,66.1%,2023-05-12,107,0.87,106,0.55,weekly
CVNA,10.69,0.16,+47.06%,0.34,9.84,64.4%,2023-05-12,10,0.58,9.5,0.42,weekly
RIVN,13.77,0.16,+47.06%,0.34,12.84,62.3%,2023-05-19,13,0.82,12.5,0.66,monthly
ADBE,342.16,1.6,+47.06%,3.4,338.4,58.3%,2023-05-19,340,5.9,335,4.3,monthly
COIN,57.22,0.95,+46.34%,2.05,54.05,63.3%,2023-05-19,55,2.78,52,1.83,monthly
GOOG,107.61,0.63,+45.99%,1.37,106.37,62.2%,2023-05-12,107,1.26,105,0.63,weekly
NFLX,330.59,3.93,+45.86%,8.57,326.07,59.9%,2023-05-19,330,6.55,317.5,2.62,monthly
DIS,103.58,2.2,+45.83%,4.8,100.8,63.9%,2023-05-12,103,2.84,96,0.64,weekly
DIS,103.58,1.57,+45.77%,3.43,100.43,65.7%,2023-05-12,102,2.39,97,0.82,weekly
PYPL,75.82,1.88,+45.63%,4.12,73.12,63.5%,2023-05-19,75,2.69,69,0.81,monthly
UPST,13.54,0.94,+45.63%,2.06,12.06,67.1%,2023-05-12,13,1.16,10,0.22,weekly
GOOGL,107.06,1.25,+45.45%,2.75,105.75,59.7%,2023-05-19,107,1.99,103,0.74,monthly
COIN,57.22,2.5,+45.45%,5.5,54.5,61.4%,2023-05-19,57,3.65,49,1.15,monthly
COIN,57.22,1.87,+45.28%,4.13,54.13,63.0%,2023-05-19,56,3.2,50,1.33,monthly
NVDA,288.52,3.89,+45.18%,8.61,283.61,60.5%,2023-05-19,287.5,6.5,275,2.61,monthly
PYPL,75.82,0.31,+44.93%,0.69,72.69,67.2%,2023-05-12,73,1.57,72,1.26,weekly
PYPL,75.82,0.31,+44.93%,0.69,72.69,65.6%,2023-05-19,73,1.86,72,1.55,monthly
GOOGL,107.06,0.31,+44.93%,0.69,105.69,63.5%,2023-05-12,106,1.08,105,0.77,weekly
COIN,57.22,1.55,+44.93%,3.45,55.45,61.6%,2023-05-12,57,2.28,52,0.73,weekly
CVNA,10.69,0.31,+44.93%,0.69,9.69,67.0%,2023-05-12,10,0.58,9,0.27,weekly
NVDA,288.52,2.32,+44.79%,5.18,285.18,61.4%,2023-05-12,287.5,3.85,280,1.53,weekly
CRM,197.75,1.54,+44.51%,3.46,195.96,60.9%,2023-05-12,197.5,2.39,192.5,0.85,weekly
PYPL,75.82,1.23,+44.40%,2.77,72.77,65.2%,2023-05-19,74,2.25,70,1.02,monthly
NVDA,288.52,2.3,+44.23%,5.2,282.7,62.4%,2023-05-19,285,5.5,277.5,3.2,monthly
PYPL,75.82,1.84,+44.23%,4.16,73.16,64.7%,2023-05-12,75,2.4,69,0.56,weekly
DIS,103.58,0.92,+44.23%,2.08,100.08,67.4%,2023-05-12,101,1.97,98,1.05,weekly
CRWD,130.94,1.53,+44.09%,3.47,128.47,60.2%,2023-05-19,130,3.05,125,1.52,monthly
GOOGL,107.06,0.61,+43.88%,1.39,105.39,62.3%,2023-05-19,106,1.58,104,0.97,monthly
NVDA,288.52,0.76,+43.68%,1.74,284.24,64.5%,2023-05-12,285,2.89,282.5,2.13,weekly
COIN,57.22,0.91,+43.54%,2.09,55.09,63.9%,2023-05-12,56,1.85,53,0.94,weekly
PYPL,75.82,1.21,+43.37%,2.79,72.79,66.6%,2023-05-12,74,1.96,70,0.75,weekly
ENPH,161.1,1.51,+43.27%,3.49,158.49,61.1%,2023-05-12,160,3,155,1.49,weekly
COIN,57.22,1.96,+43.17%,4.54,54.04,63.3%,2023-05-19,56,3.2,49.5,1.24,monthly
DIS,103.58,0.3,+42.86%,0.7,99.7,69.2%,2023-05-12,100,1.61,99,1.31,weekly
PYPL,75.82,0.6,+42.86%,1.4,72.4,67.0%,2023-05-19,73,1.86,71,1.26,monthly
PYPL,75.82,0.15,+42.86%,0.35,72.85,64.8%,2023-05-19,73,1.86,72.5,1.71,monthly
PYPL,75.82,0.15,+42.86%,0.35,72.35,67.2%,2023-05-19,72.5,1.7,72,1.55,monthly
DISH,7.39,0.15,+42.86%,0.35,6.85,67.0%,2023-05-19,7,0.4,6.5,0.25,monthly
CRM,197.75,2.24,+42.59%,5.26,195.26,60.3%,2023-05-19,197.5,3.55,190,1.31,monthly
ON,80.27,1.49,+42.45%,3.51,78.51,61.0%,2023-05-19,80,2.28,75,0.79,monthly
COIN,57.22,2.67,+42.18%,6.33,54.33,62.1%,2023-05-19,57,3.65,48,0.98,monthly
TSLA,171.98,1.48,+42.05%,3.52,168.52,65.2%,2023-05-12,170,2.67,165,1.19,weekly
TSLA,171.98,0.74,+42.05%,1.76,166.76,64.6%,2023-05-19,167.5,3.65,165,2.91,monthly
PYPL,75.82,0.59,+41.84%,1.41,72.41,68.6%,2023-05-12,73,1.57,71,0.98,weekly
NFLX,330.59,4.41,+41.64%,10.59,325.59,61.0%,2023-05-19,330,6.55,315,2.14,monthly
DIS,103.58,2.35,+41.59%,5.65,100.65,64.7%,2023-05-12,103,2.84,95,0.49,weekly
PYPL,75.82,0.44,+41.51%,1.06,72.06,68.6%,2023-05-19,72.5,1.7,71,1.26,monthly
COIN,57.22,2.05,+41.41%,4.95,53.95,63.7%,2023-05-19,56,3.2,49,1.15,monthly
DIS,103.58,2.34,+41.34%,5.66,100.66,63.3%,2023-05-19,103,3.1,95,0.76,monthly
TSLA,171.98,2.92,+41.24%,7.08,167.08,63.7%,2023-05-19,170,4.65,160,1.73,monthly
DIS,103.58,1.75,+41.18%,4.25,100.25,66.6%,2023-05-12,102,2.39,96,0.64,weekly
NVDA,288.52,4.37,+41.11%,10.63,283.13,61.5%,2023-05-19,287.5,6.5,272.5,2.13,monthly
COIN,57.22,1.45,+40.85%,3.55,53.55,65.4%,2023-05-19,55,2.78,50,1.33,monthly
COIN,57.22,0.58,+40.85%,1.42,53.42,65.9%,2023-05-19,54,2.41,52,1.83,monthly
WFC,38.71,0.29,+40.85%,0.71,38.21,63.0%,2023-05-12,38.5,0.54,37.5,0.25,weekly
NVDA,288.52,2.89,+40.65%,7.11,282.11,63.6%,2023-05-19,285,5.5,275,2.61,monthly
PYPL,75.82,1.44,+40.45%,3.56,72.56,66.2%,2023-05-19,74,2.25,69,0.81,monthly
DIS,103.58,1.15,+40.35%,2.85,99.85,68.5%,2023-05-12,101,1.97,97,0.82,weekly
RIVN,13.77,0.43,+40.19%,1.07,12.57,67.8%,2023-05-12,13,0.7,11.5,0.27,weekly
GOOGL,107.06,1.43,+40.06%,3.57,105.57,61.0%,2023-05-19,107,1.99,102,0.56,monthly
COIN,57.22,1.71,+39.86%,4.29,55.29,62.7%,2023-05-12,57,2.28,51,0.57,weekly
GOOGL,107.06,1.14,+39.86%,2.86,105.86,61.9%,2023-05-12,107,1.49,103,0.35,weekly
PYPL,75.82,1.99,+39.72%,5.01,73.01,65.5%,2023-05-12,75,2.4,68,0.41,weekly
PYPL,75.82,2.12,+39.41%,5.38,72.88,64.7%,2023-05-19,75,2.69,67.5,0.57,monthly
NVDA,288.52,0.7,+38.89%,1.8,281.8,64.3%,2023-05-19,282.5,4.55,280,3.85,monthly
XOM,109.72,0.28,+38.89%,0.72,108.72,62.2%,2023-05-12,109,0.95,108,0.67,weekly
NFLX,330.59,1.4,+38.89%,3.6,323.6,65.2%,2023-05-19,325,4.6,320,3.2,monthly
PYPL,75.82,1.4,+38.89%,3.6,72.6,67.6%,2023-05-12,74,1.96,69,0.56,weekly
AMD,94.23,0.28,+38.89%,0.72,90.72,68.9%,2023-05-19,91,1.43,90,1.15,monthly
CVX,160.56,0.7,+38.89%,1.8,159.3,61.8%,2023-05-12,160,1.41,157.5,0.71,weekly
DIS,103.58,0.56,+38.89%,1.44,99.44,70.4%,2023-05-12,100,1.61,98,1.05,weekly
COIN,57.22,1.54,+38.89%,3.96,53.46,65.7%,2023-05-19,55,2.78,49.5,1.24,monthly
CCL,10.65,0.14,+38.89%,0.36,10.36,67.0%,2023-05-12,10.5,0.22,10,0.08,weekly
AMAT,115.88,0.56,+38.89%,1.44,114.44,63.3%,2023-05-12,115,1.24,113,0.68,weekly
TSLA,171.98,1.4,+38.89%,3.6,166.1,66.4%,2023-05-19,167.5,3.65,162.5,2.25,monthly
CVNA,10.69,0.42,+38.89%,1.08,9.58,68.8%,2023-05-12,10,0.58,8.5,0.16,weekly
GME,20.7,0.28,+38.89%,0.72,20.22,65.4%,2023-05-12,20.5,0.38,19.5,0.1,weekly
NFLX,330.59,0.7,+38.89%,1.8,324.3,63.7%,2023-05-19,325,4.6,322.5,3.9,monthly
PYPL,75.82,0.84,+38.89%,2.16,72.16,68.1%,2023-05-19,73,1.86,70,1.02,monthly
COIN,57.22,0.28,+38.89%,0.72,53.72,64.7%,2023-05-19,54,2.41,53,2.13,monthly
UPST,13.54,0.7,+38.89%,1.8,11.8,70.0%,2023-05-12,12.5,0.92,10,0.22,weekly
PYPL,75.82,0.28,+38.89%,0.72,71.72,70.2%,2023-05-19,72,1.54,71,1.26,monthly
COIN,57.22,2.22,+38.41%,5.78,53.78,64.4%,2023-05-19,56,3.2,48,0.98,monthly
NVDA,288.52,2.77,+38.31%,7.23,284.73,62.9%,2023-05-12,287.5,3.85,277.5,1.08,weekly
AAPL,173.55,0.69,+38.12%,1.81,171.81,66.0%,2023-05-12,172.5,1.3,170,0.61,weekly
DIS,103.58,2.48,+38.04%,6.52,100.52,65.3%,2023-05-12,103,2.84,94,0.36,weekly
GOOGL,107.06,0.55,+37.93%,1.45,105.45,65.8%,2023-05-12,106,1.08,104,0.53,weekly
NFLX,330.59,4.81,+37.90%,12.69,325.19,61.8%,2023-05-19,330,6.55,312.5,1.74,monthly
PYPL,75.82,0.82,+37.61%,2.18,72.18,69.8%,2023-05-12,73,1.57,70,0.75,weekly
NVDA,288.52,4.77,+37.47%,12.73,282.73,62.3%,2023-05-19,287.5,6.5,270,1.73,monthly
NVDA,288.52,1.36,+37.36%,3.64,283.64,66.4%,2023-05-12,285,2.89,280,1.53,weekly
COIN,57.22,1.63,+37.30%,4.37,53.37,66.1%,2023-05-19,55,2.78,49,1.15,monthly
NVDA,288.52,1.35,+36.99%,3.65,281.15,65.6%,2023-05-19,282.5,4.55,277.5,3.2,monthly
SNOW,159.9,1.35,+36.99%,3.65,153.65,68.0%,2023-05-19,155,3.35,150,2,monthly
COIN,57.22,1.08,+36.99%,2.92,52.92,67.9%,2023-05-19,54,2.41,50,1.33,monthly
ROKU,55.42,0.27,+36.99%,0.73,53.73,67.7%,2023-05-12,54,0.84,53,0.57,weekly
SBUX,107.75,0.54,+36.99%,1.46,106.46,69.2%,2023-05-12,107,0.87,105,0.33,weekly
NEP,60.01,1.35,+36.99%,3.65,58.65,59.7%,2023-05-19,60,2.2,55,0.85,monthly
NVDA,288.52,3.37,+36.91%,9.13,281.63,64.6%,2023-05-19,285,5.5,272.5,2.13,monthly
TSLA,171.98,3.34,+36.46%,9.16,166.66,64.9%,2023-05-19,170,4.65,157.5,1.31,monthly
DIS,103.58,1.33,+36.24%,3.67,99.67,69.3%,2023-05-12,101,1.97,96,0.64,weekly
NFLX,330.59,1.98,+35.87%,5.52,323.02,66.4%,2023-05-19,325,4.6,317.5,2.62,monthly
AAPL,173.55,1.32,+35.87%,3.68,171.18,64.6%,2023-05-19,172.5,2.1,167.5,0.78,monthly
COIN,57.22,1.84,+35.66%,5.16,55.16,63.5%,2023-05-12,57,2.28,50,0.44,weekly
PYPL,75.82,1.05,+35.59%,2.95,71.95,69.1%,2023-05-19,73,1.86,69,0.81,monthly
COIN,57.22,1.17,+35.14%,3.33,52.83,68.3%,2023-05-19,54,2.41,49.5,1.24,monthly
RIOT,10.53,0.13,+35.14%,0.37,9.37,70.6%,2023-05-19,9.5,0.4,9,0.27,monthly
SHOP,64.74,0.26,+35.14%,0.74,62.74,68.4%,2023-05-12,63,0.92,62,0.66,weekly
NVDA,288.52,1.94,+34.89%,5.56,280.56,66.8%,2023-05-19,282.5,4.55,275,2.61,monthly
NFLX,330.59,5.14,+34.59%,14.86,324.86,62.5%,2023-05-19,330,6.55,310,1.41,monthly
TSLA,171.98,1.92,+34.41%,5.58,168.08,67.0%,2023-05-12,170,2.67,162.5,0.75,weekly
TSLA,171.98,1.92,+34.41%,5.58,165.58,67.7%,2023-05-19,167.5,3.65,160,1.73,monthly
TSLA,171.98,0.64,+34.41%,1.86,164.36,70.9%,2023-05-19,165,2.89,162.5,2.25,monthly
COIN,57.22,1.28,+34.41%,3.72,54.72,66.3%,2023-05-12,56,1.85,51,0.57,weekly
NVDA,288.52,5.11,+34.32%,14.89,282.39,63.0%,2023-05-19,287.5,6.5,267.5,1.39,monthly
COIN,57.22,1.89,+33.69%,5.61,55.11,63.8%,2023-05-12,57,2.28,49.5,0.39,weekly
COIN,57.22,1.26,+33.69%,3.74,52.74,68.7%,2023-05-19,54,2.41,49,1.15,monthly
GOOGL,107.06,1.26,+33.69%,3.74,105.74,63.1%,2023-05-12,107,1.49,102,0.23,weekly
NVDA,288.52,3.77,+33.57%,11.23,281.23,65.4%,2023-05-19,285,5.5,270,1.73,monthly
AMD,94.23,0.25,+33.33%,0.75,91.75,69.3%,2023-05-12,92,0.92,91,0.67,weekly
NVAX,7.36,0.25,+33.33%,0.75,6.75,62.5%,2023-05-12,7,0.65,6,0.4,weekly
AMD,94.23,0.5,+33.33%,1.5,90.5,70.0%,2023-05-19,91,1.43,89,0.93,monthly
DIS,103.58,0.25,+33.33%,0.75,98.75,73.5%,2023-05-12,99,1.3,98,1.05,weekly
SHOP,64.74,0.25,+33.33%,0.75,61.75,69.4%,2023-05-19,62,1.22,61,0.97,monthly
NVDA,288.52,3.1,+32.98%,9.4,284.4,64.0%,2023-05-12,287.5,3.85,275,0.75,weekly
COIN,57.22,0.74,+32.74%,2.26,52.26,70.6%,2023-05-19,53,2.07,50,1.33,monthly
WFC,38.71,0.37,+32.74%,1.13,38.13,65.0%,2023-05-12,38.5,0.54,37,0.17,weekly
NFLX,330.59,2.46,+32.63%,7.54,322.54,67.4%,2023-05-19,325,4.6,315,2.14,monthly
TSLA,171.98,3.67,+32.39%,11.33,166.33,65.8%,2023-05-19,170,4.65,155,0.98,monthly
TSLA,171.98,0.61,+32.28%,1.89,166.89,71.8%,2023-05-12,167.5,1.8,165,1.19,weekly
NVDA,288.52,2.42,+31.93%,7.58,280.08,67.7%,2023-05-19,282.5,4.55,272.5,2.13,monthly
NVDA,288.52,1.81,+31.81%,5.69,283.19,67.9%,2023-05-12,285,2.89,277.5,1.08,weekly
COIN,57.22,1.93,+31.80%,6.07,55.07,64.1%,2023-05-12,57,2.28,49,0.35,weekly
NFLX,330.59,5.41,+31.66%,17.09,324.59,63.1%,2023-05-19,330,6.55,307.5,1.14,monthly
NFLX,330.59,0.6,+31.58%,1.9,321.9,68.7%,2023-05-19,322.5,3.8,320,3.2,monthly
COIN,57.22,0.24,+31.58%,0.76,52.76,68.6%,2023-05-19,53,2.07,52,1.83,monthly
GME,20.7,0.24,+31.58%,0.76,19.76,69.3%,2023-05-19,20,0.43,19,0.19,monthly
